date,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualBasicAverageShares,quarterlyPurchaseOfInvestment,trailingNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,annualInvestmentsAndAdvances,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualCurrentAccruedExpenses,annualCapitalExpenditure,annualOperatingExpense,annualCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualTotalRevenue,annualResearchAndDevelopment,trailingResearchAndDevelopment,quarterlyOtherNonCashItems,trailingCostOfRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangesInAccountReceivables,annualChangeInAccountPayable,annualDeferredIncomeTax,quarterlyCashDividendsPaid,trailingBeginningCashPosition,trailingFreeCashFlow,annualInterestExpense,quarterlyCurrentAssets,trailingChangesInAccountReceivables,annualOtherShortTermInvestments,quarterlyCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyRetainedEarnings,annualRepurchaseOfCapitalStock,annualBasicEPS,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyEbitda,quarterlyNonCurrentDeferredRevenue,annualAccumulatedDepreciation,quarterlyStockBasedCompensation,trailingOperatingExpense,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualOtherNonCurrentAssets,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDilutedAverageShares,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyBasicEPS,annualCommonStockIssuance,annualFreeCashFlow,annualNetIncome,annualRetainedEarnings,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualOtherCurrentAssets,trailingChangeInAccountPayable,annualCostOfRevenue,annualBeginningCashPosition,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,quarterlyNetIncomeContinuousOperations,annualCurrentDebt,trailingCommonStockIssuance,quarterlyRepaymentOfDebt,annualTaxProvision,annualTotalAssets,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,annualOtherNonCashItems,annualDilutedEPS,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyCurrentDebt,annualPurchaseOfBusiness,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,trailingChangeInInventory,trailingDepreciationAndAmortization,quarterlyInterestExpense,trailingStockBasedCompensation,trailingPurchaseOfBusiness,annualChangeInInventory,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,annualIncomeTaxPayable,annualSaleOfInvestment,trailingSaleOfInvestment,annualStockBasedCompensation,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyNetIncome,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyInvestmentsAndAdvances,quarterlyBasicAverageShares,trailingOtherNonCashItems,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,annualAccountsReceivable,annualOperatingCashFlow,trailingOperatingCashFlow,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,trailingCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTaxProvision,trailingNetIncome,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,quarterlyPretaxIncome,annualGrossProfit,quarterlyNetPPE,annualInventory,annualCurrentLiabilities,quarterlyResearchAndDevelopment,annualNetPPE,annualEbitda,quarterlyOtherCurrentLiabilities,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,annualGoodwill,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,trailingPretaxIncome,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,trailingGrossProfit,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,trailingOtherIncomeExpense,trailingDeferredIncomeTax,trailingTotalRevenue,annualInvestingCashFlow,quarterlyDilutedEPS,annualPretaxIncome,annualEndCashPosition,quarterlySaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualNonCurrentDeferredRevenue,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,annualGrossPPE,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,quarterlyCapitalStock,trailingBasicAverageShares,trailingBasicEPS,trailingDilutedEPS,trailingDilutedAverageShares
1970-01-01 00:00:00.488937600,,,,,,,,374900000.0,374900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3444952000.0,374900000.0,,,,,,,,,,,,,,,,,,,,-0.005,,,,,,,,,,,,,,,,,-17200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3444952000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.496886400,61200000.0,337000000.0,3427200000.0,,,,,-1361300000.0,409700000.0,,,,,,,,,,695000000.0,,385700000.0,,1918300000.0,,,,,90300000.0,,,,,,,,822100000.0,,,295400000.0,,175600000.0,320300000.0,,0.017857,,,,-1361300000.0,,-85200000.0,,,,,822100000.0,23700000.0,,,550500000.0,,61200000.0,,3427200000.0,385700000.0,,,,,,0.0,61200000.0,320300000.0,,,,,97900000.0,,1076000000.0,0.0,,,0.0,,22300000.0,,,,58800000.0,936200000.0,97900000.0,653200000.0,,90300000.0,114100000.0,,0.017857,,,,,550500000.0,,,,,,,,,90300000.0,,,,,,167000000.0,,,-85200000.0,,,,23700000.0,90300000.0,,,0.0,,,,,337000000.0,,,,,,842300000.0,90400000.0,167000000.0,295400000.0,,90400000.0,189100000.0,,,,0.0,,,,,936200000.0,,,,114100000.0,,,,,,337000000.0,337000000.0,,,,,,,0.0,,120000000.0,0.0,,,,,,,,,,-27200000.0,,147300000.0,175600000.0,,,,,,,,,
1970-01-01 00:00:00.504835200,,,,,,,,533900000.0,533900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3459456000.0,533900000.0,,,,,,,,,,,,,,,,,,,,0.016429,,,,,,,,,,,,,,,,,56900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3459456000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016429,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.512611200,,,,,,,,408900000.0,408900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508400000.0,408900000.0,,,,,,,,,,,,,,,,,,,,0.009286,,,,,,,,,,,,,,,,,31800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009286,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.520473600,,,,,,,,448300000.0,448300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3565016000.0,448300000.0,,,,,,,,,,,,,,,,,,,,0.009286,,,,,,,,,,,,,,,,,32300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3565016000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009286,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.528422400,154000000.0,576200000.0,3593333333.0,,,,,-1117600000.0,510800000.0,,,,,,,,,,788400000.0,,466000000.0,,1901900000.0,,,,,137500000.0,,,,,,,,1040900000.0,,,328500000.0,,222000000.0,474300000.0,,0.042857,,,,-1117600000.0,,-114700000.0,,,,,1040900000.0,11900000.0,,,694100000.0,,154000000.0,,3593333333.0,466000000.0,,,,,,0.0,154000000.0,474300000.0,,,,,92900000.0,,840000000.0,0.0,,,0.0,,32900000.0,,,,155800000.0,1160100000.0,92900000.0,737300000.0,,137500000.0,119200000.0,,0.042857,,,,,694100000.0,,,,,,,,,137500000.0,,,,,,108700000.0,,,-114700000.0,,,,11900000.0,137500000.0,,,0.0,,,,,576200000.0,,,,,,1061900000.0,107300000.0,108700000.0,328500000.0,,107300000.0,324600000.0,,,,0.0,,,,,1160100000.0,,,,119200000.0,,,,,,576200000.0,576200000.0,,,,,,,0.0,,309800000.0,0.0,,,,,,,,,,36200000.0,,273500000.0,222000000.0,,,,,,,,,
1970-01-01 00:00:00.536371200,,,,,,,,662300000.0,662300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3565016000.0,662300000.0,,,,,,,,,,,,,,,,,,,,0.016429,,,,,,,,,,,,,,,,,58500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3565016000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016429,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.544147200,,,,,,,,575300000.0,575300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3507168000.0,575300000.0,,,,,,,,,,,,,,,,,,,,0.009286,,,,,,,,,,,,,,,,,33900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3507168000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009286,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.552009600,,,,,,,,637100000.0,637100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3507168000.0,637100000.0,,,,,,,,,,,,,,,,,,,,0.014286,,,,,,,,,,,,,,,,,53500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3507168000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014286,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.559958400,217500000.0,565100000.0,3668674699.0,,,,,-1503100000.0,786500000.0,,,,,,,,,,1063900000.0,,641400000.0,,2661100000.0,,,,,162700000.0,,,,,,,,1307400000.0,,,478700000.0,,289100000.0,573100000.0,,0.059286,,,,-1503100000.0,,-158700000.0,,,,,1307400000.0,40100000.0,,,836500000.0,,217500000.0,,3668674699.0,641400000.0,,,,,,0.0,217500000.0,573100000.0,,,,,110900000.0,,1225700000.0,0.0,,,-100000.0,,71700000.0,,,,192900000.0,1477900000.0,110900000.0,993400000.0,,162700000.0,170500000.0,,0.059286,,,,,836500000.0,,,,,,,,,162800000.0,,,,,,225800000.0,,,-158700000.0,,,,40100000.0,162800000.0,,,0.0,,,,,565100000.0,,,,,,1435400000.0,130400000.0,225800000.0,478700000.0,,130400000.0,442000000.0,,,,-100000.0,,,,,1477900000.0,,,,170500000.0,,,,,,565100000.0,565100000.0,,,,,,,0.0,,410400000.0,0.0,,,,,,,,,,38900000.0,,371500000.0,289100000.0,,,,,,,,,
1970-01-01 00:00:00.567907200,,,,,,,,1042400000.0,1042400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3515820000.0,1042400000.0,,,,,,,,,,,,,,,,,,,,0.032857,,,,,,,,,,,,,,,,,121400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3515820000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032857,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.575769600,,,,,,,,867200000.0,867200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3486588000.0,867200000.0,,,,,,,,,,,,,,,,,,,,0.022143,,,,,,,,,,,,,,,,,79700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3486588000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022143,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.583632000,,,,,,,,993100000.0,993100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3655680000.0,993100000.0,,,,,,,,,,,,,,,,,,,,0.025714,,,,,,,,,,,,,,,,,91300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3655680000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025714,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.591580800,400300000.0,545700000.0,3639090909.0,,,,,-2282400000.0,1168700000.0,,,,,,,,,,1537900000.0,,1078700000.0,,4071400000.0,,,,,251600000.0,,,,,,,,1783000000.0,,,827100000.0,,420400000.0,776500000.0,,0.11,,,,-2282400000.0,,-213000000.0,,,,,1783000000.0,91700000.0,,,1003400000.0,,400300000.0,,3639090909.0,1078700000.0,,,,,,0.0,400300000.0,776500000.0,,,,,137000000.0,,1913200000.0,0.0,,,0.0,,108000000.0,127900000.0,,,255900000.0,2082100000.0,137000000.0,1460200000.0,,251600000.0,299100000.0,,0.11,,,127900000.0,,1003400000.0,,,,,,,,,251600000.0,,,,,,461500000.0,,,-213000000.0,,,,91700000.0,251600000.0,,,0.0,,,,,545700000.0,,,,,,2158200000.0,207400000.0,461500000.0,827100000.0,,207400000.0,698000000.0,699200000.0,,,0.0,,699200000.0,,,2082100000.0,,,,299100000.0,,,,,,545700000.0,545700000.0,,,,,,,0.0,,656200000.0,0.0,,,,,,,,,,35800000.0,,620300000.0,420400000.0,,,,,,,,,
