date,trailingNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,annualCurrentAccruedExpenses,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingNetOtherFinancingCharges,quarterlyGrossProfit,quarterlyTotalRevenue,trailingDeferredIncomeTax,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualNetIncomeContinuousOperations,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualCurrentAssets,trailingChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,quarterlyEbitda,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,annualDeferredIncomeTax,quarterlyRetainedEarnings,annualNetIncomeCommonStockholders,trailingOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyDilutedEPS,annualChangeInWorkingCapital,quarterlyStockholdersEquity,annualTotalLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,annualFreeCashFlow,trailingFreeCashFlow,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,annualRetainedEarnings,quarterlyOperatingExpense,quarterlyCurrentAssets,quarterlyGoodwill,quarterlyCurrentDeferredRevenue,annualBasicEPS,trailingNetIncomeCommonStockholders,annualLongTermDebt,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,annualCostOfRevenue,annualBeginningCashPosition,annualNetIncome,quarterlyOtherCurrentAssets,annualTaxProvision,annualTotalAssets,annualCurrentDebt,quarterlyRepaymentOfDebt,trailingTaxProvision,annualOtherCurrentAssets,trailingDepreciationAndAmortization,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,annualDilutedEPS,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualSaleOfInvestment,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,annualIncomeTaxPayable,annualChangeInInventory,quarterlyNetIncome,trailingStockBasedCompensation,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,quarterlyInventory,annualInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyLongTermDebt,annualCapitalStock,annualAccountsReceivable,trailingOperatingCashFlow,trailingPretaxIncome,trailingCashDividendsPaid,quarterlyDilutedAverageShares,trailingNetIncome,annualBasicAverageShares,annualStockBasedCompensation,annualGoodwill,annualGrossProfit,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInInventory,quarterlyCurrentAccruedExpenses,quarterlyTaxProvision,annualOtherIntangibleAssets,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualInventory,annualNetPPE,quarterlyOtherShortTermInvestments,annualRepaymentOfDebt,annualEbitda,trailingChangeInWorkingCapital,trailingRepaymentOfDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyBeginningCashPosition,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,annualTotalRevenue,annualNetOtherInvestingChanges,trailingGrossProfit,trailingTotalRevenue,annualDilutedAverageShares,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,annualOtherIncomeExpense,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualOperatingIncome,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,quarterlyBasicEPS,quarterlyCapitalStock,trailingCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,annualGrossPPE,trailingInvestingCashFlow,annualAccountsPayable,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingBasicEPS
,,,116900000.0,-169800000.0,,-22500000.0,165900000.0,,,-120400000.0,472300000.0,2056200000.0,,1611500000.0,35900000.0,,634400000.0,1224400000.0,,481200000.0,1621400000.0,-185000000.0,406000000.0,,1100000.0,51000000.0,2056700000.0,,,-107400000.0,481200000.0,26600000.0,0.0,230100000.0,102900000.0,-5000000.0,338700000.0,12100000.0,-35100000.0,2465500000.0,406000000.0,,947300000.0,-959900000.0,,-33900000.0,,85400000.0,2735100000.0,1621400000.0,590000000.0,947300000.0,,,589200000.0,,-24800000.0,674100000.0,2465500000.0,517500000.0,2056700000.0,966400000.0,,4.09,,406400000.0,-19900000.0,386100000.0,,519400000.0,2288200000.0,551500000.0,406000000.0,0.0,181500000.0,4356500000.0,0.0,,,0.0,,2036000000.0,2299800000.0,2735100000.0,-4300000.0,1100000.0,21100000.0,6100000.0,,4.01,,-46300000.0,369500000.0,184400000.0,154800000.0,35900000.0,-10500000.0,44500000.0,,44500000.0,,525100000.0,-458000000.0,-68600000.0,23400000.0,-55100000.0,230100000.0,-623100000.0,-959900000.0,154800000.0,-93100000.0,0.0,406400000.0,1100000.0,474900000.0,,,,,,99200000.0,49700000.0,966400000.0,2730700000.0,474900000.0,674100000.0,651600000.0,38600000.0,,472300000.0,-5900000.0,348900000.0,774200000.0,,525100000.0,651600000.0,338700000.0,-203500000.0,798500000.0,,,-31700000.0,386100000.0,574300000.0,348900000.0,-70300000.0,2299800000.0,126800000.0,819900000.0,0.0,5018900000.0,26900000.0,,,101300000.0,,,,-352100000.0,,587500000.0,4356500000.0,44500000.0,,481200000.0,126800000.0,,-82400000.0,-166700000.0,,,674500000.0,46400000.0,139200000.0,,1100000.0,,819900000.0,,0.0,481200000.0,1611500000.0,,165900000.0,,,,,,,,,,,,,
,,99200000.0,117100000.0,,,-4700000.0,166800000.0,,,163000000.0,,,,,58200000.0,,601200000.0,1023700000.0,,,1669800000.0,,,,,-82000000.0,,,,-140800000.0,620800000.0,,-14000000.0,,165000000.0,-5000000.0,,,,2537300000.0,,,,,12600000.0,500000.0,0.76,,2831000000.0,,422500000.0,782300000.0,,-1700000.0,,,5700000.0,887500000.0,,484100000.0,2206100000.0,976800000.0,,,,,,489800000.0,,478900000.0,,,,0.0,,,,-1200000.0,,,,,,,-12700000.0,3300000.0,,6600000.0,,,,,,,,,,76800000.0,,76800000.0,,612400000.0,,800000.0,292300000.0,-17800000.0,242700000.0,,,,139600000.0,0.0,292500000.0,,,,,,101500000.0,,,,,,250300000.0,,631700000.0,114100000.0,,537200000.0,37300000.0,,,,,,467900000.0,,,,,274500000.0,,481200000.0,345700000.0,,2294700000.0,,,,,,,,,,,,,,,4500800000.0,76800000.0,,,144800000.0,224800000.0,,-350200000.0,,,,44300000.0,223200000.0,0.77,1100000.0,,1088700000.0,,125300000.0,620800000.0,,,,,,,,,,,,,,,,
,,99400000.0,253900000.0,,,-8600000.0,168100000.0,,,-209800000.0,,,,,77500000.0,,784800000.0,1374200000.0,,,1576400000.0,,,,,10800000.0,,,,-54200000.0,423500000.0,,-60500000.0,,253100000.0,-4900000.0,,,,2709900000.0,,,,,11800000.0,7700000.0,1.75,,2995600000.0,,589400000.0,843200000.0,,0.0,,,-6900000.0,733200000.0,,530900000.0,2251100000.0,989000000.0,,,,,,403100000.0,,525700000.0,,,,0.0,,,,-123100000.0,,,,,,,-176900000.0,3200000.0,,5600000.0,44400000.0,,,,,,,,,177500000.0,,177500000.0,,610400000.0,,-12400000.0,28200000.0,-35200000.0,197600000.0,,,132600000.0,-197300000.0,0.0,307500000.0,,,,,,101600000.0,,,,,,482400000.0,,643700000.0,242300000.0,,487600000.0,64800000.0,,,,,,502200000.0,,,,,-7000000.0,,620800000.0,342200000.0,,2320900000.0,,,,,,,,,,,,,,,4572000000.0,177500000.0,,,174000000.0,-225400000.0,,-241400000.0,,,,45100000.0,229300000.0,1.79,1100000.0,,925700000.0,,,423500000.0,,,,,,,,,,,,,,,,
,,98800000.0,178000000.0,,,-4400000.0,154700000.0,,,307100000.0,,,,,72900000.0,,723700000.0,1243900000.0,,,1575300000.0,,,,,66100000.0,,,,130300000.0,973800000.0,,-78900000.0,,175400000.0,-5000000.0,,,,2811100000.0,,,,,15300000.0,600000.0,1.1,,3076100000.0,,520200000.0,820300000.0,,-2000000.0,,,1700000.0,755000000.0,,545700000.0,2350400000.0,1000500000.0,,,,,,392300000.0,,540400000.0,,,,0.0,,,,-1400000.0,,,,,,,-54500000.0,10100000.0,,4600000.0,43300000.0,,,,,,,,,111100000.0,,111100000.0,,545100000.0,,-9100000.0,483800000.0,-51300000.0,166700000.0,,,129700000.0,550300000.0,0.0,298300000.0,,,,,,101400000.0,,,,,,262900000.0,,644000000.0,165500000.0,,527400000.0,54400000.0,,,,,,316900000.0,,,,,432500000.0,,423500000.0,342900000.0,,2301000000.0,,,,,,,,,,,,,,,4651400000.0,111100000.0,,,187400000.0,219500000.0,,-254900000.0,,,,44100000.0,436800000.0,1.12,1100000.0,,1290700000.0,,,973800000.0,,,,,,,,,,,,,,,,
,,,171400000.0,-231000000.0,75500000.0,17500000.0,149800000.0,271200000.0,,-97700000.0,559700000.0,2178700000.0,,1780500000.0,37800000.0,,789400000.0,1337100000.0,,563100000.0,1532300000.0,-201300000.0,479500000.0,,92200000.0,34200000.0,2275800000.0,,,-439700000.0,563100000.0,22200000.0,-77600000.0,148700000.0,220500000.0,-9800000.0,584100000.0,26500000.0,-200000.0,2915300000.0,479500000.0,,785000000.0,-1083300000.0,20000000.0,200000.0,,162600000.0,3116600000.0,1532300000.0,547700000.0,785000000.0,,-27100000.0,705200000.0,,5700000.0,747300000.0,2915300000.0,618000000.0,2275800000.0,986600000.0,50500000.0,4.85,,282100000.0,-24700000.0,193500000.0,50500000.0,612000000.0,2079800000.0,481200000.0,479500000.0,0.0,209800000.0,4648900000.0,,-2000000.0,,0.0,,2157000000.0,2373100000.0,3116600000.0,-62300000.0,9900000.0,9000000.0,5400000.0,75500000.0,4.73,,-30800000.0,1072400000.0,181200000.0,126000000.0,37800000.0,29100000.0,114100000.0,,114100000.0,,504000000.0,-504400000.0,-600000.0,102200000.0,-97000000.0,148700000.0,-1350900000.0,-1083300000.0,,-410700000.0,0.0,282100000.0,1200000.0,381900000.0,,,,,,98900000.0,59700000.0,986600000.0,2899100000.0,381900000.0,747300000.0,697200000.0,167400000.0,,509200000.0,53300000.0,363200000.0,906500000.0,,504000000.0,697200000.0,584100000.0,-127700000.0,733200000.0,,,5200000.0,376900000.0,973800000.0,363200000.0,81900000.0,2373100000.0,154000000.0,1147200000.0,0.0,4978900000.0,6200000.0,,,101300000.0,,271200000.0,,-306400000.0,,689300000.0,4648900000.0,114100000.0,,563100000.0,154000000.0,-126700000.0,-21300000.0,-504400000.0,,,720400000.0,47700000.0,183100000.0,,1200000.0,,1147200000.0,,,563100000.0,1780500000.0,,149800000.0,,,,,,,,,,,,,
,,97200000.0,174300000.0,,,-21100000.0,220600000.0,,,12100000.0,,,,,69500000.0,,712200000.0,1153300000.0,,,1533200000.0,,,,,-132500000.0,,,,-134900000.0,345800000.0,,-247000000.0,,180000000.0,-9800000.0,,,,3026500000.0,,,,,15500000.0,-1300000.0,1.21,,2965800000.0,,441100000.0,769200000.0,,-2400000.0,,,-2800000.0,764000000.0,,537900000.0,2161000000.0,970500000.0,51000000.0,,,,,365800000.0,,531900000.0,,,,0.0,,,,-1300000.0,,,,,,,-251000000.0,1800000.0,,4500000.0,71900000.0,,,,,,,,,120800000.0,,120800000.0,,629600000.0,,-2100000.0,171400000.0,-38500000.0,135400000.0,,,141700000.0,-217300000.0,29900000.0,261700000.0,,,,,,99900000.0,,,,,,270100000.0,,675200000.0,169500000.0,,473900000.0,48700000.0,,,,,,644900000.0,,,,,132900000.0,,563100000.0,355400000.0,,2338000000.0,,,,,,,,,,,,,,,4499000000.0,120800000.0,,,116500000.0,104400000.0,,-359500000.0,,,,46000000.0,268300000.0,1.24,1200000.0,,990700000.0,,0.0,345800000.0,,,,,,,,,,,,,,,,
,,95500000.0,308800000.0,,,-1000000.0,256400000.0,,,-213500000.0,,,,,59700000.0,,887900000.0,1532100000.0,,,1702500000.0,,,,,-86700000.0,,,,116500000.0,435900000.0,,-100700000.0,,356800000.0,-9600000.0,,,,3222200000.0,,,,,15300000.0,-1000000.0,2.09,,3172500000.0,,644200000.0,818000000.0,,-19000000.0,,,-400000.0,884500000.0,,579100000.0,2444000000.0,999700000.0,51200000.0,,,,,532800000.0,,572900000.0,,,,0.0,,,,-2600000.0,,,,,,,-91600000.0,4700000.0,,4400000.0,61100000.0,,,,,,,,,205200000.0,,205200000.0,,732500000.0,,1400000.0,52600000.0,-55300000.0,142800000.0,,,,90100000.0,0.0,285200000.0,,,,,,98000000.0,,,,,,523300000.0,,716400000.0,306000000.0,,517200000.0,100800000.0,,,,,,500400000.0,,,,,-2700000.0,,345800000.0,372000000.0,,2431000000.0,,,,,,,,,,,,,,,4875000000.0,205200000.0,,,191500000.0,-242500000.0,,-208200000.0,,,,46400000.0,399400000.0,2.15,1200000.0,,936300000.0,,,435900000.0,,,,,,,,,,,,,,,,
,,95500000.0,246200000.0,,,-11100000.0,176500000.0,,,143500000.0,,,,1909700000.0,39900000.0,,907900000.0,1548000000.0,,,1595600000.0,,,,,39800000.0,,,,-222400000.0,643400000.0,,0.0,,293100000.0,-9500000.0,,,,3381000000.0,,,,,18100000.0,3800000.0,1.72,,3413000000.0,,640100000.0,803100000.0,,-46400000.0,,,19100000.0,792500000.0,,661700000.0,2513100000.0,996700000.0,50200000.0,,,,,528000000.0,,655400000.0,,,,0.0,,,,-2700000.0,,,,,,,60800000.0,27200000.0,,4300000.0,65500000.0,,,,,,,,,168400000.0,,168400000.0,,697700000.0,,-5300000.0,370300000.0,-77700000.0,147400000.0,,-1153300000.0,,207500000.0,0.0,275100000.0,,,,,,98100000.0,,,,,,338100000.0,,756400000.0,238400000.0,,525900000.0,70000000.0,,,,,,599400000.0,,,,,292600000.0,,435900000.0,392000000.0,,2495500000.0,,,,,,,,,,,,,,,5008600000.0,168400000.0,,,182000000.0,185100000.0,,-451800000.0,,,,50400000.0,334400000.0,1.76,1200000.0,,1242800000.0,,,643400000.0,,,,,,,,,,,,,,,,
,,95800000.0,120900000.0,-594600000.0,83600000.0,80500000.0,214700000.0,166100000.0,,-94600000.0,608400000.0,2468100000.0,,1810300000.0,8900000.0,,810300000.0,1426900000.0,,453000000.0,1676400000.0,-255000000.0,567600000.0,,-50700000.0,5900000.0,2478000000.0,,,-58600000.0,453000000.0,18300000.0,-246900000.0,150000000.0,123500000.0,-9600000.0,593900000.0,40100000.0,47300000.0,3435300000.0,567600000.0,,844400000.0,-1021500000.0,21500000.0,561900000.0,0.74,-152500000.0,3304700000.0,1676400000.0,616600000.0,844400000.0,,-3100000.0,433700000.0,,12600000.0,832000000.0,3435300000.0,689400000.0,2478000000.0,1016300000.0,46800000.0,5.91,,291900000.0,-38500000.0,396100000.0,46800000.0,682500000.0,2342000000.0,563100000.0,567600000.0,0.0,257800000.0,4981100000.0,,-1300000.0,,0.0,,2442700000.0,2503100000.0,3304700000.0,-230800000.0,6400000.0,563400000.0,5100000.0,83600000.0,5.75,,-70900000.0,1242300000.0,,156400000.0,8900000.0,-173500000.0,73200000.0,,73200000.0,,702100000.0,-299400000.0,-6800000.0,94400000.0,-83500000.0,150000000.0,-1244300000.0,-1021500000.0,156400000.0,-190400000.0,0.0,291900000.0,1200000.0,442800000.0,,,,98600000.0,,96000000.0,70400000.0,1016300000.0,3318300000.0,442800000.0,832000000.0,788800000.0,111500000.0,,608400000.0,38300000.0,387700000.0,688700000.0,,702100000.0,788800000.0,593900000.0,-7900000.0,869100000.0,,,10900000.0,396100000.0,643400000.0,387700000.0,-110100000.0,2503100000.0,215800000.0,1046900000.0,0.0,5660300000.0,28500000.0,,,98700000.0,,166100000.0,,-512600000.0,,825400000.0,4981100000.0,73200000.0,,453000000.0,215800000.0,-97700000.0,-14200000.0,-224800000.0,,,850200000.0,,240200000.0,0.76,1200000.0,,1046900000.0,,,453000000.0,1810300000.0,,214700000.0,,,,,,,,,,,,,
,,93900000.0,282100000.0,,,-7100000.0,196800000.0,,,-34400000.0,,,,1860900000.0,51000000.0,,961500000.0,1526400000.0,,,1758500000.0,,,,,-183000000.0,,,,91900000.0,431500000.0,,-324500000.0,,336000000.0,-18900000.0,,,,3600900000.0,,,,,17900000.0,189300000.0,1.9,,3201700000.0,,564900000.0,850100000.0,,-7900000.0,,,300000.0,908400000.0,,679400000.0,2515700000.0,1023100000.0,51600000.0,,,,,392600000.0,,672300000.0,,,,0.0,,,,-1400000.0,,,,,,,-330700000.0,3200000.0,,6100000.0,29600000.0,,,,,,,,,184100000.0,,184100000.0,,896300000.0,,-5700000.0,212400000.0,-39300000.0,141800000.0,,-1075800000.0,160800000.0,-21500000.0,0.0,296700000.0,,,,,,96800000.0,,,,,,388100000.0,,785100000.0,274500000.0,,540600000.0,90400000.0,,,,,,520000000.0,,,,,173100000.0,,453000000.0,381200000.0,,2444500000.0,,,,,,,,,,,,,,,4960200000.0,184100000.0,,,240000000.0,58000000.0,,-377500000.0,,,,,516300000.0,1.96,1200000.0,,951500000.0,,7700000.0,431500000.0,,,,,,,,,,,,,,,,
,,92200000.0,350800000.0,,,-6600000.0,190000000.0,,,-213800000.0,,,,1939600000.0,123100000.0,,1078600000.0,1904600000.0,,,1944500000.0,,,,,-101400000.0,,,,-104500000.0,407700000.0,,-93300000.0,,409900000.0,-18500000.0,,,,3816000000.0,,,,,16100000.0,228900000.0,2.46,,3383900000.0,,826000000.0,822100000.0,,0.0,,,0.0,1122400000.0,,727800000.0,2773900000.0,1024500000.0,51800000.0,,,,,388200000.0,,720300000.0,,,,0.0,,,,-10500000.0,,,,,,,14600000.0,10600000.0,,6400000.0,93800000.0,,,,,,,,,233500000.0,,233500000.0,,988400000.0,,700000.0,71100000.0,-53100000.0,148600000.0,,-1106100000.0,160200000.0,-23800000.0,0.0,273700000.0,,,,,,94900000.0,,,,,,633500000.0,,833500000.0,347500000.0,,601300000.0,114000000.0,,,,,,477900000.0,,,,,18000000.0,,431500000.0,378600000.0,,2554500000.0,,,,,,,,,,,,,,,5328400000.0,233500000.0,,,247400000.0,-253800000.0,,-415400000.0,,,,,364000000.0,2.53,1200000.0,,885600000.0,,100000000.0,407700000.0,,,,,,,,,,,,,,,,
,,92200000.0,270100000.0,,,-7800000.0,169700000.0,,,258300000.0,,,,1964400000.0,142800000.0,,1031600000.0,1805600000.0,,,1796800000.0,,,,,81300000.0,,,,21800000.0,815800000.0,,-1600000.0,,325200000.0,-18400000.0,,,,3966500000.0,,,,,21200000.0,174300000.0,1.78,,3529700000.0,,774000000.0,817600000.0,,-2200000.0,,,700000.0,979200000.0,,761500000.0,2826500000.0,1013400000.0,40900000.0,,,,,389200000.0,,754300000.0,,,,0.0,,,,-101400000.0,,,,,,,-105000000.0,4300000.0,,6300000.0,72500000.0,,,,,,,,,169000000.0,,169000000.0,,894700000.0,,-4400000.0,500700000.0,-67700000.0,145200000.0,,-1137900000.0,162800000.0,408100000.0,0.0,265600000.0,,,,,,94900000.0,,,,,,440200000.0,,826500000.0,262100000.0,,394200000.0,93100000.0,,,,,,386300000.0,,,,,433000000.0,,407700000.0,370200000.0,,2500000000.0,,,,,,,,,,,,,,,5326500000.0,169000000.0,,,206700000.0,187200000.0,,-277100000.0,,,,56800000.0,368100000.0,1.83,1200000.0,,1202100000.0,,,815800000.0,,,,,,,,,,,,,,,,
,,,151000000.0,-419400000.0,99900000.0,6400000.0,180600000.0,,,-68500000.0,693700000.0,2944100000.0,,2058500000.0,71900000.0,,926400000.0,1622900000.0,,671600000.0,1763900000.0,-272200000.0,681000000.0,,-114000000.0,54800000.0,2899900000.0,,,-258800000.0,671600000.0,24500000.0,0.0,129700000.0,193700000.0,-18500000.0,515700000.0,32500000.0,-15100000.0,4042400000.0,681000000.0,,817700000.0,-1174400000.0,22700000.0,91600000.0,,-58400000.0,3652500000.0,1763900000.0,696500000.0,817700000.0,,-1600000.0,613100000.0,,300000.0,946200000.0,4042400000.0,775400000.0,2899900000.0,1004000000.0,,7.35,,274400000.0,-74300000.0,375300000.0,,768300000.0,2861400000.0,453000000.0,681000000.0,0.0,334100000.0,5416400000.0,,-2400000.0,,0.0,,2915200000.0,2516500000.0,3652500000.0,13400000.0,14400000.0,684100000.0,5700000.0,99900000.0,7.13,,-11700000.0,1393500000.0,,168000000.0,71900000.0,-148300000.0,94400000.0,,94400000.0,,841600000.0,-249600000.0,-16000000.0,101100000.0,-112100000.0,129700000.0,-1360500000.0,-1174400000.0,168000000.0,-144200000.0,0.0,274400000.0,1200000.0,547200000.0,,,,,,92700000.0,77900000.0,1004000000.0,3998100000.0,547200000.0,946200000.0,884100000.0,131000000.0,,693700000.0,36600000.0,359000000.0,885300000.0,,841600000.0,884100000.0,515700000.0,-115700000.0,1068500000.0,,,-11000000.0,375300000.0,815800000.0,359000000.0,218600000.0,2516500000.0,196600000.0,1187300000.0,0.0,6859500000.0,1300000.0,,,95500000.0,,,,-407700000.0,,1015100000.0,5416400000.0,94400000.0,,671600000.0,196600000.0,-105400000.0,-25400000.0,-290500000.0,,,1054000000.0,,145100000.0,,1200000.0,,1187300000.0,,,671600000.0,2058500000.0,,180600000.0,,,,,,,,,,,,,
,,92200000.0,292000000.0,,,-6300000.0,206500000.0,,,19700000.0,,,,2080300000.0,65100000.0,,992100000.0,1593400000.0,,,1722300000.0,,,,,-130700000.0,,,,-121200000.0,468500000.0,,-346500000.0,,296100000.0,-18500000.0,,,,4199300000.0,,,,,21600000.0,196000000.0,2.03,,3471800000.0,,601300000.0,789300000.0,,-6700000.0,,,7400000.0,933000000.0,,700100000.0,2719300000.0,1002700000.0,47300000.0,,,,,364100000.0,,693400000.0,,,,0.0,,,,-3100000.0,,,,,,,-345600000.0,19700000.0,,5500000.0,82100000.0,,,,,,,,,193400000.0,,193400000.0,,964100000.0,,-3900000.0,268700000.0,-61600000.0,132100000.0,,-1210600000.0,164200000.0,-203100000.0,0.0,261000000.0,,,,,,95100000.0,,,,,,395300000.0,,869700000.0,283900000.0,,661400000.0,90500000.0,,,,,,563000000.0,,,,,207100000.0,,671600000.0,354900000.0,,2474800000.0,,,,,,,,,,,,,,,5194100000.0,193400000.0,,,161400000.0,148800000.0,,-278300000.0,,,,,218000000.0,2.1,1200000.0,,1031500000.0,,0.0,468500000.0,,,,,,,,,,,,,,,,
,,91300000.0,348300000.0,,,11600000.0,224400000.0,,,-256600000.0,,,,2175700000.0,35100000.0,,1095300000.0,1862000000.0,,,1787100000.0,,,,,-85100000.0,,,,39600000.0,543700000.0,,-200000.0,,404900000.0,-36500000.0,,,,4376500000.0,,,,,21200000.0,209700000.0,2.29,,3736400000.0,,766700000.0,829000000.0,,-3200000.0,,,-300000.0,958100000.0,,747000000.0,3003000000.0,1014000000.0,44900000.0,,,,,376700000.0,,689700000.0,,,,0.0,,,,-1500000.0,,,,,,,-7900000.0,6700000.0,,5400000.0,84900000.0,,,,,,,,,213700000.0,,213700000.0,,1060200000.0,,-2000000.0,38000000.0,-55700000.0,125200000.0,,-1263800000.0,186500000.0,75200000.0,0.0,265800000.0,,,,,,93400000.0,,,,,,606800000.0,,911900000.0,342200000.0,,446100000.0,128500000.0,,,,,,469100000.0,,,,,-17700000.0,,468500000.0,349700000.0,,2520500000.0,,,,,,,,,,,,,,,5523500000.0,213700000.0,,,197500000.0,-204600000.0,,-330800000.0,,,,,429600000.0,2.34,1200000.0,,1012800000.0,,,543700000.0,,,,,,,,,,,,,,,,
,,91100000.0,318400000.0,,,-28500000.0,146200000.0,,,312100000.0,,,,2239000000.0,89300000.0,,1094100000.0,1846100000.0,,,1719500000.0,,,,,77800000.0,,,,74400000.0,999100000.0,,-150000000.0,,307000000.0,-72800000.0,,,,4555900000.0,,,,,22300000.0,-394000000.0,2.31,,3769700000.0,,752000000.0,527900000.0,,-8100000.0,,,-100000.0,1191600000.0,,775700000.0,3002000000.0,993100000.0,,,,,,527900000.0,,768900000.0,,,,0.0,,,,-3000000.0,,,,,,,-209000000.0,5000000.0,,5600000.0,89000000.0,,,,,,,,,215700000.0,,215700000.0,,981100000.0,,-19700000.0,590600000.0,-77700000.0,122700000.0,,-1312600000.0,155600000.0,455400000.0,0.0,0.0,,,,,,93300000.0,,,,,,383900000.0,,926400000.0,294600000.0,,682000000.0,78900000.0,,,,,,313200000.0,,,,,512900000.0,,543700000.0,339800000.0,,2487200000.0,,,,,,,,,,,,,,,5489200000.0,215700000.0,,,160800000.0,221900000.0,,-142800000.0,,,,,303100000.0,2.37,1200000.0,,1312300000.0,,274100000.0,999100000.0,,,,,,,,,,,,,,,,
