date,quarterlyGoodwill,annualNetOtherInvestingChanges,annualRetainedEarnings,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualChangeInWorkingCapital,quarterlyTotalAssets,annualCashDividendsPaid,annualNetIncome,quarterlyTotalNonCurrentAssets,annualCommonStockIssuance,annualFreeCashFlow,quarterlyAccountsReceivable,annualGoodwill,annualPretaxIncome,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualOperatingIncome,annualDilutedAverageShares,annualAccountsPayable,trailingInvestingCashFlow,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualAccountsReceivable,trailingResearchAndDevelopment,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualBasicAverageShares,annualTotalRevenue,annualOtherCurrentAssets,quarterlyLongTermDebt,annualEndCashPosition,trailingPurchaseOfInvestment,annualLongTermDebt,annualNonCurrentDeferredRevenue,annualDilutedEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,trailingSaleOfInvestment,annualStockholdersEquity,annualTaxProvision,annualTotalAssets,annualDepreciationAndAmortization,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyDilutedEPS,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyInventory,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualSaleOfInvestment,trailingEndCashPosition,annualOperatingCashFlow,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentAssets,annualOtherNonCurrentAssets,annualNetPPE,quarterlyOtherNonCurrentAssets,trailingPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,annualEbitda,quarterlyCapitalStock,annualInterestExpense,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,quarterlyBasicEPS,quarterlyBasicAverageShares,annualCapitalExpenditure,quarterlySaleOfInvestment,quarterlyOperatingExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,trailingGrossProfit,trailingCapitalExpenditure,trailingInterestExpense,quarterlyAccountsPayable,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyEbitda,annualPurchaseOfBusiness,quarterlyNetPPE,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyResearchAndDevelopment,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualCurrentDebt,annualInventory,trailingTaxProvision,annualNetOtherFinancingCharges,annualResearchAndDevelopment,trailingOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,quarterlyOtherCurrentLiabilities,annualOperatingExpense,quarterlyChangeInCashSupplementalAsReported,annualBeginningCashPosition,trailingSellingGeneralAndAdministration,annualCostOfRevenue,quarterlyDilutedAverageShares,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,annualTotalLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyOperatingIncome,trailingCostOfRevenue,annualChangeInInventory,trailingNetIncome,quarterlyCurrentLiabilities,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,trailingFreeCashFlow,annualBasicEPS,quarterlyCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyDepreciationAndAmortization,quarterlyIncomeTaxPayable,trailingDeferredIncomeTax,annualDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingChangeInAccountPayable,annualStockBasedCompensation,quarterlyOtherIncomeExpense,trailingOtherNonCashItems,quarterlyOtherNonCashItems,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingOperatingCashFlow,annualInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,trailingBasicEPS,trailingBasicAverageShares,trailingStockBasedCompensation,quarterlyDeferredIncomeTax,annualCurrentDeferredRevenue,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualRepurchaseOfCapitalStock,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInInventory,trailingPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,annualOtherIncomeExpense,annualChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingDilutedEPS,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentAccruedExpenses,annualIncomeTaxPayable,trailingDepreciationAndAmortization,trailingOtherIncomeExpense,quarterlyChangeInInventory,trailingDilutedAverageShares,quarterlyAccumulatedDepreciation
1970-01-01 00:00:01.356912000,100135000.0,1892921000.0,24222006000.0,,115025000.0,-1071886000.0,-15818091000.0,480661303000.0,-6811371000.0,8478891000.0,64374444000.0,436946000.0,-4955330000.0,71711636000.0,100135000.0,10895859000.0,160771050000.0,-2553580000.0,115025000.0,14330466000.0,,180875629000.0,,-8308870000.0,3386145000.0,3409909000.0,71711636000.0,,-1507373000.0,3329150000.0,12288247826.0,484312928000.0,13926032000.0,31390081000.0,82346225000.0,,31390081000.0,,0.69,38520204000.0,8824001000.0,,,71963667000.0,2375239000.0,480661303000.0,9689039000.0,368811792000.0,92274144000.0,38696693000.0,,-717223000.0,2262930000.0,171336940000.0,407331996000.0,3386145000.0,20364975000.0,357195000.0,82346225000.0,-2595839000.0,148660000.0,,5544971000.0,,38520204000.0,416286859000.0,99253000.0,40270589000.0,99253000.0,,92389169000.0,40270589000.0,34123276000.0,8478891000.0,,8178642000.0,71963667000.0,3329150000.0,-67726931000.0,75211753000.0,,25420129000.0,12337542000.0,4835231000.0,8203836000.0,8203836000.0,,,-10500301000.0,67007000.0,14513430000.0,92389169000.0,22652216000.0,258978000.0,12337542000.0,64374444000.0,92274144000.0,,,,180875629000.0,,-33949827000.0,13926032000.0,1679153000.0,181136025000.0,,6840958000.0,,40270589000.0,,-4691406000.0,,8520620000.0,357195000.0,3011100000.0,38696693000.0,171336940000.0,,436946000.0,,,51423917000.0,4578028000.0,34123276000.0,37093451000.0,7134472000.0,74167583000.0,,432889011000.0,,,,,407331996000.0,1168119000.0,24222006000.0,,5851545000.0,,-34071089000.0,,368811792000.0,40270589000.0,258978000.0,,0.69,416286859000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,100135000.0,,,,130955000.0,-862499000.0,,490139661000.0,,,67294002000.0,,,68215535000.0,,,79754143000.0,-1405208000.0,,,,,,,1628060000.0,1644956000.0,,,,2804634000.0,,,,34517875000.0,,,,,,41927070000.0,4216467000.0,,,,,,,,,41787820000.0,0.13,-2229174000.0,947000000.0,175585250000.0,415115250000.0,1628060000.0,9346432000.0,30500000.0,81208270000.0,-4416713000.0,,,,,,,,,206650000.0,,,,,,,,73613744000.0,,,82346225000.0,,,12337542000.0,,,8538221000.0,0.13,12523538462.0,,10360000.0,6663241000.0,90706968000.0,,266023000.0,,,90576013000.0,,,,165489150000.0,,-6684620000.0,10973556000.0,8560000.0,89100575000.0,,2683191000.0,,40142300000.0,,-2217644000.0,,,30500000.0,,,,,,,,,2046162000.0,31757719000.0,,-1137955000.0,,,,,,153559000.0,,,401206000.0,25850067000.0,,2683191000.0,,,,373188180000.0,40142300000.0,,,,422845659000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,100135000.0,,,,126352000.0,-17131351000.0,,521679163000.0,,,76335713000.0,,,67404095000.0,,,132579826000.0,-1377123000.0,,,,,,,3045639000.0,3068265000.0,,,,3037901000.0,,,,55277072000.0,,,,,,62104419000.0,5655298000.0,,,,,,,,,47350207000.0,,2001328000.0,1701101000.0,187948924000.0,444938904000.0,3045639000.0,14357222000.0,60655000.0,88640643000.0,-4134856000.0,,,,,,,,,75728000.0,,,,,,,,75286322000.0,,,81208270000.0,,,12337542000.0,,,9004608000.0,,,,11077000.0,9876082000.0,96287924000.0,,253919000.0,,,96161572000.0,,,,179954904000.0,,-25331246000.0,14208341000.0,-544652000.0,146937048000.0,,5749677000.0,,40576678000.0,,-6009696000.0,,,60655000.0,,,,,,,,,3738605000.0,27857724000.0,,7432373000.0,,,,,,,,,670340000.0,27538575000.0,,4481140000.0,,,,382834485000.0,40576678000.0,,,,445343450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,100135000.0,,,,126595000.0,-5429471000.0,,535807276000.0,,,79875837000.0,,,70985439000.0,,,139635874000.0,-2818753000.0,,,,,,,2329635000.0,2372365000.0,,,,2813607000.0,,,,60346854000.0,,,,,,67647736000.0,7242652000.0,,,,,,,,,48808695000.0,0.19,-60564000.0,1013014000.0,197583594000.0,456233126000.0,2329635000.0,15837608000.0,24823672000.0,81611365000.0,-4039633000.0,,,,,,,,,117559000.0,,,,,,,,77674567000.0,,,88640643000.0,,,12337542000.0,,,9405018000.0,0.19,12261236842.0,,10674000.0,11562188000.0,91850386000.0,,262588000.0,,,91723791000.0,,,,188259932000.0,,-991474000.0,12122176000.0,-93988000.0,155473482000.0,,4151712000.0,,41014803000.0,,-3957823000.0,,,289245000.0,,,,,,,,,3138698000.0,23148983000.0,,-7029278000.0,,,,,,140585000.0,,,766333000.0,29868211000.0,,4275420000.0,,,,388585390000.0,41014803000.0,,,,455931439000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,100487000.0,-3295222000.0,33232451000.0,,123161000.0,-3535988000.0,-34264270000.0,553018596000.0,-7773346000.0,10344658000.0,81957196000.0,1505955000.0,-26959309000.0,87797722000.0,100487000.0,13039740000.0,175278053000.0,-2172262000.0,123161000.0,17485340000.0,,200615798000.0,,-19996501000.0,3341324000.0,3353797000.0,87797722000.0,,-728266000.0,187151000.0,12315069048.0,586789590000.0,20873979000.0,71685106000.0,79783453000.0,,71685106000.0,,0.84,78288076000.0,8114641000.0,,,80986894000.0,2600357000.0,553018596000.0,9906073000.0,390905804000.0,93433837000.0,47062143000.0,,-439856000.0,3427862000.0,201636822000.0,469193880000.0,3341324000.0,20000432000.0,-23408872000.0,79783453000.0,-7405299000.0,66522000.0,,-9313980000.0,,78288076000.0,471061400000.0,113129000.0,43164028000.0,113129000.0,,93556998000.0,43164028000.0,21750948000.0,10344658000.0,,1402000.0,80986894000.0,187151000.0,-83964579000.0,81611365000.0,,29007323000.0,12337542000.0,6061510000.0,10630583000.0,10630583000.0,,,-17645329000.0,34411000.0,13954843000.0,93556998000.0,25229058000.0,83392000.0,12337542000.0,81957196000.0,93433837000.0,,,,200615798000.0,,-50957239000.0,20873979000.0,-2646305000.0,195278485000.0,,7544137000.0,,43164028000.0,,-5460166000.0,,10439383000.0,1125555000.0,3211794000.0,47062143000.0,201636822000.0,,1505955000.0,,,59541694000.0,4116275000.0,21750948000.0,42056354000.0,736262000.0,79782051000.0,,527247896000.0,,,,,469193880000.0,762478000.0,33232451000.0,,6045589000.0,,-29055352000.0,,390905804000.0,43164028000.0,83392000.0,,0.84,471061400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,100487000.0,,,,103334000.0,-4235303000.0,,557859924000.0,,,83268381000.0,,,81595042000.0,,,96928139000.0,-1965057000.0,,,,,,,2002424000.0,2006847000.0,,,,181673000.0,,,,78571963000.0,,,,,,84989807000.0,4478297000.0,,,,,,,,,47276461000.0,0.16,-157830000.0,1093147000.0,203584928000.0,471985843000.0,2002424000.0,11214769000.0,49200000.0,85843220000.0,-3202172000.0,,,,,,,,,124830000.0,,,,,,,,82982221000.0,,,79783453000.0,,,12337542000.0,,,11483111000.0,0.16,12515150000.0,,1413000.0,7605088000.0,94953266000.0,,82780000.0,,,94849932000.0,,,,182009714000.0,,-14774167000.0,20411063000.0,1413000.0,108142908000.0,,3623090000.0,,42819901000.0,,-3073260000.0,,,49200000.0,,,,,,,,,2529943000.0,25968887000.0,,6059767000.0,,,,,,,,,523096000.0,35234875000.0,,3609681000.0,,,,386996036000.0,42819901000.0,,,,474591543000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,100145000.0,,,,270183000.0,-16824950000.0,,578207501000.0,,,87753359000.0,,,89458854000.0,,,138247498000.0,-2119897000.0,,,,,,,2980517000.0,3038414000.0,,,,174533000.0,,,,88838500000.0,,,,,,95177837000.0,5559627000.0,,,,,,,,,53633314000.0,,-142239000.0,2221109000.0,218993284000.0,489877626000.0,2980517000.0,15303229000.0,1273665000.0,80166752000.0,-3543221000.0,,,,,,,,,97250000.0,,,,,,,,84233222000.0,,,85843220000.0,,,12337542000.0,,,13045547000.0,,,,39020000.0,10082657000.0,93855532000.0,,142438000.0,,,93585349000.0,,,,195134970000.0,,-32221210000.0,17494680000.0,1892720000.0,153550727000.0,,6190065000.0,,43340219000.0,,-5953930000.0,,,1273665000.0,,,,,,,,,3968956000.0,20395501000.0,,-5676468000.0,,,,,,,,,930542000.0,36611512000.0,,5220572000.0,,,,394699789000.0,43340219000.0,,,,490454142000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,100145000.0,,,,91755000.0,-6048299000.0,,598674918000.0,,,91749513000.0,,,92424723000.0,,,134851258000.0,-4094649000.0,,,,,,,2514747000.0,2526722000.0,,,,163095000.0,,,,89885939000.0,,,,,,96004696000.0,6463350000.0,,,,,,,,,58102206000.0,0.2,-186840000.0,1304595000.0,227477507000.0,502800422000.0,2514747000.0,15130593000.0,4948972000.0,85012882000.0,-8919803000.0,,,,,,,,,17282000.0,,,,,,,,86846960000.0,,,80166752000.0,,,12337542000.0,,,15561469000.0,0.2,12573735000.0,,22049000.0,10759069000.0,96672097000.0,,19880000.0,,,96580342000.0,,,,199142010000.0,,-5114361000.0,17408634000.0,-3958634000.0,149981851000.0,,4442103000.0,,43346693000.0,,-4376693000.0,,,4948972000.0,,,,,,,,,3137508000.0,25045223000.0,,4846130000.0,,,,,,,,,610786000.0,39126260000.0,,4371524000.0,,,,406795726000.0,43346693000.0,,,,506925405000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,103293000.0,4458172000.0,42668871000.0,,110204000.0,12403636000.0,-18965853000.0,617004015000.0,-11244801000.0,11343265000.0,98926298000.0,9114329000.0,-14704916000.0,115414242000.0,103293000.0,14952449000.0,157702924000.0,-3065198000.0,110204000.0,20162441000.0,,226744702000.0,,-16504966000.0,3845577000.0,3999582000.0,115414242000.0,,-1345855000.0,3977000.0,12329635870.0,591968452000.0,13122774000.0,78791396000.0,84448495000.0,,78791396000.0,185107000.0,0.92,85951555000.0,9595573000.0,,,90935729000.0,3380884000.0,617004015000.0,10606893000.0,428161220000.0,98087787000.0,44811039000.0,,-858946000.0,3011209000.0,225958116000.0,514112775000.0,3845577000.0,22590041000.0,2846044000.0,84448495000.0,-839770000.0,299070000.0,,6582512000.0,,85951555000.0,518077717000.0,28320000.0,44367561000.0,28320000.0,,98197991000.0,44367561000.0,35071375000.0,11343265000.0,,4665042000.0,90935729000.0,3977000.0,-89862106000.0,85012882000.0,,32249978000.0,12337542000.0,6690636000.0,19454413000.0,19454413000.0,,,-21287428000.0,236588000.0,15629377000.0,98197991000.0,26096847000.0,75867000.0,12337542000.0,98926298000.0,98087787000.0,,,,226744702000.0,,-37752368000.0,13122774000.0,6541097000.0,180292965000.0,,8327251000.0,,44367561000.0,,-7883545000.0,,11571565000.0,2842492000.0,3738477000.0,44811039000.0,225958116000.0,,9117881000.0,,,64238632000.0,5316042000.0,35071375000.0,44076191000.0,-564387000.0,79783453000.0,,527729820000.0,,,185107000.0,,514112775000.0,1316460000.0,42668871000.0,,6960664000.0,,-21579916000.0,,428161220000.0,44367561000.0,75867000.0,,0.92,518077717000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,103293000.0,,,,118133000.0,-6881131000.0,,614885181000.0,,,106498767000.0,,,103267365000.0,,,104879443000.0,-2385492000.0,,,,,,,2177009000.0,2268569000.0,,,,3977000.0,,,,87739736000.0,,,,,,95348407000.0,4881713000.0,,,,,,,,,49363558000.0,0.18,-584569000.0,1316558000.0,233770969000.0,508485628000.0,2177009000.0,12196903000.0,32792000.0,79843668000.0,-7728685000.0,,,,,,,,,27676000.0,,,,,,,,94307656000.0,,,84448495000.0,,,12337542000.0,,,21915093000.0,0.18,12094494444.0,,4810000.0,8013414000.0,90680770000.0,,423132000.0,,,90562637000.0,,,,202373088000.0,,-19337444000.0,9333830000.0,-2134736000.0,117076346000.0,,4197868000.0,,44396423000.0,,-5025756000.0,,,32792000.0,,,,,,,,,2881310000.0,29100013000.0,,-4604827000.0,,,,,,176528000.0,,,612741000.0,44845880000.0,,4183489000.0,,,,413137221000.0,44396423000.0,,,,508386414000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,103293000.0,,,,131596000.0,2526539000.0,,648229246000.0,,,111991735000.0,,,113404627000.0,,,129211948000.0,-4557688000.0,,,,,,,3153694000.0,3325528000.0,,,,3970000.0,,,,82903457000.0,,,,,,90473748000.0,6624466000.0,,,,,,,,,50418735000.0,,-555936000.0,2322045000.0,240648536000.0,537316168000.0,3153694000.0,16605970000.0,445484000.0,87240935000.0,-282771000.0,,,,,,,,,28012000.0,,,,,,,,94802802000.0,,,79843668000.0,,,12337542000.0,,,27217126000.0,,,,193355000.0,11064976000.0,98165047000.0,,656752000.0,,,98033451000.0,,,,220425372000.0,,-27441918000.0,14908726000.0,5583348000.0,145817918000.0,,6438934000.0,,43863079000.0,,-6217980000.0,,,3543710000.0,,,,,,,,,4116889000.0,42749073000.0,,7088257000.0,,,,,,235510000.0,,,791361000.0,47421667000.0,,5540994000.0,,,,446842420000.0,43863079000.0,,,,536237511000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,103293000.0,,,,226895000.0,-1453420000.0,,679175470000.0,,,115679816000.0,,,117377501000.0,,,133583773000.0,-1529279000.0,,,,,,,2783716000.0,2978852000.0,,,,4073000.0,,,,70709311000.0,,,,,,80393851000.0,7145766000.0,,,,,,,,,51023865000.0,0.23,56819000.0,1884467000.0,254366592000.0,555512212000.0,2783716000.0,16571675000.0,10205186000.0,95303051000.0,-4277194000.0,,,,,,,,,26319000.0,,,,,,,,107233588000.0,,,87240935000.0,,,13579542000.0,,,31153863000.0,0.23,12103113043.0,,-21397000.0,10893414000.0,105424289000.0,,599341000.0,,,105197394000.0,,,,227446325000.0,,-18351565000.0,14288152000.0,96339000.0,150155448000.0,,5700213000.0,,43485895000.0,,-4547994000.0,,,9776702000.0,,,,,,,,,3815746000.0,51316234000.0,,8062116000.0,,,,,,246521000.0,,,836894000.0,50205383000.0,,5678261000.0,,,,475118361000.0,43485895000.0,,,,563495654000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,103293000.0,5029791000.0,54411072000.0,,218437000.0,29039007000.0,18177536000.0,696096330000.0,-11560562000.0,12645478000.0,120848098000.0,14986919000.0,23230995000.0,128028443000.0,103293000.0,17113038000.0,164081164000.0,-3088103000.0,218437000.0,24226654000.0,,252255352000.0,,-24336297000.0,4531059000.0,4801485000.0,128028443000.0,,-2282386000.0,1749333000.0,12903548980.0,600538730000.0,13215674000.0,78457396000.0,108470553000.0,,78457396000.0,332869000.0,0.98,83398001000.0,7887329000.0,,,111664991000.0,3738604000.0,696096330000.0,11116854000.0,483879164000.0,121934009000.0,43370880000.0,,-1198700000.0,1510213000.0,245591139000.0,567277165000.0,4531059000.0,23407854000.0,1218063000.0,108470553000.0,-12047647000.0,1190827000.0,,50375107000.0,,83398001000.0,575248232000.0,1649823000.0,45004096000.0,1649823000.0,,122152446000.0,45004096000.0,47272649000.0,12645478000.0,,23713048000.0,111664991000.0,1749333000.0,-104854197000.0,95303051000.0,,34237082000.0,13579542000.0,6007190000.0,35865150000.0,35865150000.0,,,-27144112000.0,1014059000.0,14583944000.0,122152446000.0,26539274000.0,430459000.0,13579542000.0,120848098000.0,121934009000.0,,,,252255352000.0,,-39723270000.0,13215674000.0,1484840000.0,187489018000.0,,7809306000.0,-2404887000.0,45004096000.0,,-11352382000.0,,13374434000.0,1633715000.0,3732215000.0,43370880000.0,245591139000.0,,11901525000.0,,,68782402000.0,6299093000.0,47272649000.0,44555748000.0,13167502000.0,84757505000.0,,531756328000.0,,,332869000.0,,567277165000.0,1497608000.0,54411072000.0,-2316423000.0,8823910000.0,,-17022654000.0,,483879164000.0,45004096000.0,430459000.0,,0.98,575248232000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,188521000.0,,,,185369000.0,-17348272000.0,,696043496000.0,,,122556713000.0,,,123209932000.0,,,106123037000.0,-2196414000.0,,,,,,,2571787000.0,2686797000.0,,,,32057000.0,,,,91180756000.0,,,,,,95932405000.0,5261639000.0,,,,,,,,,44612536000.0,0.186,-57000000.0,819005000.0,254901844000.0,563947487000.0,2571787000.0,12554963000.0,1020000000.0,103324179000.0,-7240303000.0,,,,,,,,,1649167000.0,,,,,,,,114838290000.0,,,108470552000.0,,,13579542000.0,,,39576203000.0,0.189,13607338624.0,,29157000.0,8303530000.0,111187794000.0,,300532000.0,,,111002425000.0,,,,232087685000.0,,-21480737000.0,11299777000.0,-690000000.0,118678000000.0,,4251049000.0,,44430848000.0,,-6488084000.0,,,1020000000.0,,,,,,,,,3432044000.0,39491159000.0,,-5146373000.0,,,,13826811828.0,,327861000.0,,,745247000.0,56982858000.0,-104081000.0,4251433000.0,,,,468015082000.0,44430848000.0,,,,573486783000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,189756000.0,,,,197823000.0,-9397903000.0,,731478201000.0,,,126067098000.0,,,131158522000.0,,,133276353000.0,-1857214000.0,,,,,,,3250396000.0,3512392000.0,,,,1069910000.0,,,,105523847000.0,,,,,,112445676000.0,7464799000.0,,,,,,,,,43826416000.0,,-1964953000.0,1419023000.0,271432984000.0,590108769000.0,3250396000.0,14772846000.0,8038001000.0,104847123000.0,-2810654000.0,,,,,,,,,2053512000.0,,,,,,,,123046414000.0,,,103324179000.0,,,13579542000.0,,,41340293000.0,,,,524335000.0,8820323000.0,115833882000.0,,282276000.0,,,115636059000.0,,,,258151036000.0,,-25724291000.0,12798802000.0,4135434000.0,148049199000.0,,5753028000.0,,44942764000.0,,-6518296000.0,,,8038001000.0,,,,,,,,,4334005000.0,24333444000.0,,1522943000.0,,,,,,339154000.0,,,821613000.0,58196324000.0,,5952523000.0,,,,477663093000.0,44942764000.0,,,,605411103000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,189226000.0,,,,217986000.0,-1968461000.0,,750306952000.0,,,127887460000.0,,,133986313000.0,,,143063375000.0,-4138762000.0,,,,,,,3301148000.0,3502359000.0,,,,886829000.0,,,,115258341000.0,,,,,,120834043000.0,8110824000.0,,,,,,,,,39338062000.0,0.24,-490584000.0,1223605000.0,278250743000.0,604910824000.0,3301148000.0,14094550000.0,562137000.0,99205940000.0,-5436300000.0,,,,,,,,,1690327000.0,,,,,,,,126254416000.0,,,104847123000.0,,,13579542000.0,,,44450572000.0,0.25,13204592000.0,,47184000.0,8808949000.0,117502614000.0,,246917000.0,,,117284628000.0,,,,263400582000.0,,-23583131000.0,11940500000.0,1221942000.0,157157925000.0,,5638614000.0,,45591796000.0,,-6167592000.0,,,700280000.0,,,,,,,,,4415009000.0,17736103000.0,,-5641182000.0,,,,13754783333.0,,356202000.0,,,912650000.0,61497473000.0,,5285601000.0,,,,484076781000.0,45591796000.0,,,,622419492000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,194662000.0,6265146000.0,66099855000.0,,323376000.0,36035819000.0,8725288000.0,759345034000.0,-10336635000.0,13999610000.0,148044722000.0,11119687000.0,7321183000.0,133427609000.0,194662000.0,18969575000.0,188914767000.0,-2144245000.0,323376000.0,21538060000.0,13861000000.0,289977474000.0,,-26272603000.0,4876279000.0,5149283000.0,133427609000.0,,-5686633000.0,1223882000.0,13591854369.0,629327090000.0,12839357000.0,113934469000.0,117534022000.0,,113934469000.0,659569000.0,1.01,119629714000.0,7430028000.0,,,131187072000.0,4118744000.0,759345034000.0,12199504000.0,490999334000.0,128701994000.0,30428522000.0,,-3174096000.0,1634511000.0,265780672000.0,610629048000.0,4876279000.0,16527199000.0,1499549000.0,117534022000.0,-10785346000.0,1238092000.0,,37137579000.0,,119629714000.0,611300312000.0,6271957000.0,45234990000.0,6271957000.0,,129025370000.0,45234990000.0,16989433000.0,13999610000.0,,9063469000.0,131187072000.0,1223882000.0,-102881627000.0,99205940000.0,,36061112000.0,13579542000.0,4892033000.0,45679534000.0,45679534000.0,,,-29816396000.0,637416000.0,10478696000.0,129025370000.0,28267290000.0,276491000.0,13579542000.0,148044722000.0,128701994000.0,,,,289977474000.0,,-32093468000.0,12839357000.0,1597770000.0,205441966000.0,,8423028000.0,,45234990000.0,,-10642424000.0,,14850831000.0,1361406000.0,2049034000.0,30428522000.0,265780672000.0,,11119687000.0,,,57949558000.0,6788517000.0,16989433000.0,36411498000.0,18328081000.0,108470553000.0,,571377532000.0,,,659569000.0,,610629048000.0,1639234000.0,66099855000.0,,6048503000.0,,-14619759000.0,,490999334000.0,45234990000.0,276491000.0,,1.03,611300312000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
