date,quarterlyNetIncome,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualDilutedEPS,trailingInvestingCashFlow,annualIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualStockholdersEquity,trailingPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,trailingCashDividendsPaid,quarterlyCommonStockIssuance,annualBasicAverageShares,annualLongTermDebt,trailingStockBasedCompensation,annualRetainedEarnings,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyDilutedAverageShares,annualStockBasedCompensation,quarterlyCostOfRevenue,annualGoodwill,annualTotalAssets,annualInventory,annualCashFlowFromContinuingFinancingActivities,trailingChangeInInventory,annualBasicEPS,quarterlyGoodwill,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingOperatingCashFlow,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyOperatingExpense,annualCapitalStock,quarterlyInventory,annualGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyOtherIntangibleAssets,annualNetPPE,annualCommonStockIssuance,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,annualChangeInAccountPayable,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyCapitalStock,annualEbitda,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,trailingRepaymentOfDebt,annualOperatingIncome,trailingTotalRevenue,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualCashAndCashEquivalents,trailingPretaxIncome,trailingEndCashPosition,quarterlyBasicEPS,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyInterestExpense,annualDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualPretaxIncome,annualInvestmentsAndAdvances,trailingOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyIncomeTaxPayable,annualOperatingExpense,annualOtherNonCurrentAssets,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyBasicAverageShares,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingBeginningCashPosition,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,trailingCapitalExpenditure,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,trailingOperatingExpense,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingNetIncomeCommonStockholders,trailingInterestExpense,annualTaxProvision,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualInterestExpense,annualRepaymentOfDebt,trailingChangeInAccountPayable,annualTotalRevenue,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyGrossProfit,quarterlyCurrentLiabilities,trailingCommonStockIssuance,quarterlyPretaxIncome,trailingFreeCashFlow,annualGrossProfit,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualTotalNonCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyRepaymentOfDebt,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyDilutedEPS,annualOtherCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetPPE,quarterlyTaxProvision,quarterlyRetainedEarnings,annualChangeInInventory,trailingNetIncome,quarterlyCapitalExpenditure,quarterlyTotalRevenue,trailingTaxProvision,annualCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualCurrentDebt,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualPurchaseOfBusiness,annualNetIncome,annualBeginningCashPosition,trailingOtherNonCashItems,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,annualDepreciationAndAmortization,quarterlyDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.654652800,6300000.0,,,,,,,6300000.0,,,,,,,,,,,,,,,,,20322581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,6300000.0,,,,,,,,,,,,,,,,,20322581.0,,,,,33200000.0,,,,,,,,,33200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,33200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,5400000.0,,,1.11,,,,5400000.0,,,,,,,,,,20630631.0,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127500000.0,,,,127500000.0,,,,,,,,,,,,,,,20630631.0,,,,,,5400000.0,,,,,,,,,,,,,,,,,,,,,,32000000.0,,,,,,,,,32000000.0,,,,,,,,,,,,,,22900000.0,,,,127500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000000.0,,,,,,,22900000.0,,,22900000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,6700000.0,,,,,,,6700000.0,,,,,,,,,,,,,,,,,20303030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,6700000.0,,,,,,,,,,,,,,,,,20303030.0,,,,,33800000.0,,,,,,,,,33800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,33800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,4300000.0,,,,,,,4300000.0,,,,,,,,,,,,,,,,,20476190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,4300000.0,,,,,,,,,,,,,,,,,20476190.0,,,,,31100000.0,,,,,,,,,31100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,,,,,31100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,6900000.0,,,,,,,6900000.0,,,,,,,,,,,,,,,,,20294118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,6900000.0,,,,,,,,,,,,,,,,,20294118.0,,,,,35200000.0,,,,,,,,,35200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,35200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,4800000.0,,,1.11,,,,4800000.0,,,,,,,,,,20450450.0,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133400000.0,,,,133400000.0,,,,,,,,,,,,,,,20450450.0,,,,,,4800000.0,,,,,,,,,,,,,,,,,,,,,,33300000.0,,,,,,,,,33300000.0,,,,,,,,,,,,,,22700000.0,,,,133400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33300000.0,,,,,,,22700000.0,,,22700000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,5600000.0,,,,,,,5600000.0,,,,,,,,,,,,,,,,,20740741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,5600000.0,,,,,,,,,,,,,,,,,20740741.0,,,,,32500000.0,,,,,,,,,32500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,32500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,5600000.0,,,,,,,5600000.0,,,,,,,,,,,,,,,,,20740741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,5600000.0,,,,,,,,,,,,,,,,,20740741.0,,,,,32200000.0,,,,,,,,,32200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,32200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,6300000.0,,,,,,,6300000.0,,,,,,,,,,,,,,,,,20322581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,,,,6300000.0,,,,,,,,,,,,,,,,,20322581.0,,,,,35400000.0,,,,,,,,,35400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,,35400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,6200000.0,,,1.15,,,,6200000.0,,,,,,,,,,20521739.0,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135300000.0,,,,135300000.0,,,,,,,,,,,,,,,20521739.0,,,,,,6200000.0,,,,,,,,,,,,,,,,,,,,,,35300000.0,,,,,,,,,35300000.0,,,,,,,,,,,,,,23600000.0,,,,135300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35300000.0,,,,,,,23600000.0,,,23600000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,6100000.0,,,,,,,6100000.0,,,,,,,,,,,,,,,,,20333333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,6100000.0,,,,,,,,,,,,,,,,,20333333.0,,,,,34400000.0,,,,,,,,,34400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,34400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,4600000.0,,,,,,,4600000.0,,,,,,,,,,,,,,,,,20909091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,,,,,4600000.0,,,,,,,,,,,,,,,,,20909091.0,,,,,32900000.0,,,,,,,,,32900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,,32900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,6000000.0,,,,,,,6000000.0,,,,,,,,,,,,,,,,,20689655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,,,,,,,,,,,6000000.0,,,,,,,,,,,,,,,,,20689655.0,,,,,36300000.0,,,,,,,,,36300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,,,,,,,,36300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,6200000.0,,,1.11,,,,6200000.0,,,,,,,,,,20630631.0,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139400000.0,,,,139400000.0,,,,,,,,,,,,,,,20630631.0,,,,,,6200000.0,,,,,,,,,,,,,,,,,,,,,,35800000.0,,,,,,,,,35800000.0,,,,,,,,,,,,,,22900000.0,,,,139400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35800000.0,,,,,,,22900000.0,,,22900000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.765072000,5800000.0,,,,,,10700000.0,5800000.0,,,,8900000.0,131700000.0,-100000.0,,,800000.0,,,,,13400000.0,,19000000.0,21481481.0,,10000000.0,,,,,,,,84500000.0,,42500000.0,,,,,,300000.0,16000000.0,,7000000.0,,,,,-4700000.0,,,,,,,,,,7900000.0,16800000.0,,14300000.0,,,16800000.0,,,,,298600000.0,,,,,,0.27,23800000.0,,-7500000.0,,2100000.0,,193500000.0,0.0,,,,5800000.0,,363500000.0,3000000.0,,-100000.0,,436600000.0,,,,,,,9700000.0,,,21481481.0,,,,,9700000.0,800000.0,,200000.0,27700000.0,,6300000.0,,,14200000.0,,0.0,,,,16800000.0,-5500000.0,,,,,,170000000.0,,,,,,,,25700000.0,49000000.0,,8200000.0,,,,,64900000.0,,,2000000.0,,,,4100000.0,,0.27,,,287900000.0,2400000.0,111500000.0,,,-7700000.0,35700000.0,,,3700000.0,-148700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,4400000.0,,,,,,5000000.0,4400000.0,,,,-3300000.0,132700000.0,35300000.0,,,800000.0,,,,,14400000.0,,14700000.0,20952381.0,,11700000.0,,,,,,,,84500000.0,,43000000.0,,,,,,500000.0,15300000.0,,6700000.0,,,,,-4700000.0,,,,,,,,,,16800000.0,13500000.0,,14300000.0,,,13500000.0,,,,,314500000.0,,,,,,0.21,35300000.0,,-7500000.0,,2300000.0,,202900000.0,0.0,,,,4400000.0,,373300000.0,-14900000.0,,100000.0,,456000000.0,,,,,,,11500000.0,,,20952381.0,,,,,7600000.0,-3100000.0,,500000.0,24200000.0,,7700000.0,,,12000000.0,,0.0,,,,13500000.0,-15900000.0,,,,,,170400000.0,,,,,,,,22900000.0,57700000.0,,6400000.0,,,,,58800000.0,,,1600000.0,,,,3600000.0,,0.21,,,303400000.0,2000000.0,111100000.0,,,-19900000.0,34600000.0,,,7600000.0,-152600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,7000000.0,,,,,,16000000.0,7000000.0,,,,-6600000.0,178800000.0,-100000.0,,,800000.0,,,,,14500000.0,,16200000.0,21212121.0,,10100000.0,,,,,,,,129000000.0,,44100000.0,,,,,,500000.0,17000000.0,,6500000.0,,,,,-4800000.0,,,,,,,,,,13500000.0,6800000.0,,14400000.0,,,6800000.0,,,,,342100000.0,,,,,,0.33,9600000.0,,-12600000.0,,2700000.0,,227300000.0,0.0,,,,7000000.0,,400700000.0,-15400000.0,,0.0,,483300000.0,,,,,,,6600000.0,,,21212121.0,,,,,11500000.0,3600000.0,,700000.0,30800000.0,,10200000.0,,,15900000.0,,-100000.0,,,,6800000.0,-37500000.0,,,,,,173400000.0,,,,,,,,28500000.0,35900000.0,,10200000.0,,,,,58600000.0,,,2300000.0,,,,5200000.0,,0.33,,,330100000.0,3200000.0,113400000.0,,,-31400000.0,38600000.0,,,14900000.0,-153200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,6600000.0,45500000.0,47000000.0,1.11,,,17200000.0,6600000.0,-95600000.0,175400000.0,,5300000.0,180600000.0,100000.0,23300000.0,,0.0,21441441.0,128900000.0,,115300000.0,16500000.0,68400000.0,17200000.0,,,10200000.0,,436900000.0,7100000.0,51000000.0,,1.11,,128900000.0,-41900000.0,45500000.0,,,,,16500000.0,500000.0,16400000.0,14400000.0,7100000.0,,1800000.0,12200000.0,,-4700000.0,,,363500000.0,2400000.0,48900000.0,,12000000.0,,,6800000.0,12200000.0,12200000.0,14400000.0,56500000.0,,12200000.0,,38800000.0,,,375400000.0,,519500000.0,12200000.0,,,,39100000.0,,-14300000.0,0.0,3100000.0,21441441.0,261500000.0,11900000.0,34200000.0,,,6600000.0,,436900000.0,-24500000.0,180600000.0,0.0,,519500000.0,-100700000.0,7900000.0,,64700000.0,11900000.0,,19200000.0,-156000000.0,2500000.0,,,,61500000.0,,10100000.0,400000.0,,1100000.0,25700000.0,,12000000.0,,,14500000.0,0.0,100000.0,4300000.0,,17200000.0,12200000.0,-36700000.0,,,10400000.0,100000.0,,175400000.0,23800000.0,10300000.0,,,145500000.0,,,26500000.0,68400000.0,,9400000.0,,103500000.0,-51800000.0,,61500000.0,375400000.0,261500000.0,2100000.0,,,1700000.0,10400000.0,,,25700000.0,,363500000.0,2800000.0,115300000.0,,,-41700000.0,36700000.0,,,24800000.0,-156000000.0,-18900000.0,39100000.0,23800000.0,42000000.0,,23800000.0,7900000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,6000000.0,,,,,,12500000.0,6000000.0,,,,-8000000.0,211400000.0,100000.0,,,200000.0,,,,,15200000.0,,20000000.0,21428571.0,,10000000.0,,,,,,,,158400000.0,,46400000.0,,,,,,500000.0,16400000.0,,7600000.0,,,,,-4800000.0,,,,,,,,,,12200000.0,4200000.0,,14400000.0,,,4200000.0,,,,,387200000.0,,,,,,0.28,4200000.0,,-7800000.0,,3600000.0,,256800000.0,12600000.0,,,,6000000.0,,433600000.0,-4200000.0,,-100000.0,,533000000.0,,,,,,,14000000.0,,,21428571.0,,,,,9500000.0,900000.0,,500000.0,19400000.0,,9100000.0,,,14200000.0,,100000.0,,,,4200000.0,-10400000.0,,,,,,176800000.0,,,,,,,,25900000.0,33400000.0,,8700000.0,,,,,46400000.0,,,2700000.0,,,,6500000.0,,0.28,,,374600000.0,2700000.0,116500000.0,,,-16700000.0,35900000.0,,,-10100000.0,-158400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,5600000.0,,,,,,8600000.0,5600000.0,,,,400000.0,212100000.0,5600000.0,,,200000.0,,,,,12900000.0,,17500000.0,21538462.0,,9700000.0,,,,,,,,158400000.0,,46700000.0,,,,,,300000.0,15900000.0,,7600000.0,,,,,-4900000.0,,,,,,,,,,4200000.0,4600000.0,,14400000.0,,,4600000.0,,,,,396900000.0,,,,,,0.26,5600000.0,,-600000.0,,3400000.0,,255800000.0,12700000.0,,,,5600000.0,,433600000.0,-4200000.0,,200000.0,,547000000.0,,,,,,,8600000.0,,,21538462.0,,,,,9000000.0,-700000.0,,0.0,11600000.0,,8600000.0,,,13900000.0,,-100000.0,,,,4600000.0,-4900000.0,,,,,,177800000.0,,,,,,,,24900000.0,31700000.0,,8300000.0,,,,,36700000.0,,,1800000.0,,,,5300000.0,,0.26,,,384200000.0,2700000.0,117300000.0,,,-12800000.0,34600000.0,,,-3300000.0,-162800000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,6900000.0,,,,,,7700000.0,6900000.0,,,,7100000.0,221500000.0,-100000.0,,,100000.0,,,,,15600000.0,,16400000.0,21562500.0,,10200000.0,,,,,,,,165900000.0,,47600000.0,,,,,,800000.0,17300000.0,,7400000.0,,,,,-4800000.0,,,,,,,,,,4600000.0,11700000.0,,14400000.0,,,11700000.0,,,,,402800000.0,,,,,,0.32,6500000.0,,-2700000.0,,3500000.0,,263800000.0,12800000.0,,,,6900000.0,,443800000.0,-1800000.0,,-100000.0,,558200000.0,,,,,,,7800000.0,,,21562500.0,,,,,11800000.0,-4800000.0,,1200000.0,6300000.0,,7700000.0,,,17400000.0,,100000.0,,,,11700000.0,-4300000.0,,,,,,180000000.0,,,,,,,,29100000.0,30500000.0,,10100000.0,,,,,41000000.0,,,2400000.0,,,,4900000.0,,0.32,,,390000000.0,3200000.0,119400000.0,,,-9500000.0,39300000.0,,,3800000.0,-168200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,7000000.0,50300000.0,36900000.0,1.19,,,16500000.0,7000000.0,-30600000.0,182300000.0,,-3500000.0,224600000.0,100000.0,23300000.0,,200000.0,21512605.0,166100000.0,,121600000.0,17100000.0,29900000.0,18100000.0,,,9300000.0,,448800000.0,7400000.0,-18700000.0,,1.19,,166100000.0,-19300000.0,50300000.0,,,,,17100000.0,800000.0,18700000.0,14400000.0,7400000.0,,2400000.0,8200000.0,,-4800000.0,,,393300000.0,700000.0,45300000.0,,9700000.0,,,11700000.0,8200000.0,8200000.0,14400000.0,61900000.0,,8200000.0,,42200000.0,,,408000000.0,,557700000.0,8200000.0,,,,2000000.0,,-8200000.0,0.0,3700000.0,21512605.0,266500000.0,14700000.0,36300000.0,,,7000000.0,,448800000.0,7300000.0,224600000.0,-4500000.0,,557700000.0,-48200000.0,9200000.0,,68400000.0,14700000.0,,6500000.0,-164400000.0,2100000.0,,,,40800000.0,,12100000.0,2500000.0,,400000.0,8100000.0,,9700000.0,,,16500000.0,-100000.0,-100000.0,-4000000.0,,18100000.0,8200000.0,-11000000.0,,,10700000.0,100000.0,,182300000.0,25600000.0,14200000.0,,,149900000.0,,,30800000.0,29900000.0,,9100000.0,,110600000.0,-2900000.0,,40800000.0,408000000.0,266500000.0,2300000.0,,,-2100000.0,6600000.0,,,8100000.0,,393300000.0,2100000.0,121600000.0,,,-9200000.0,40100000.0,,,-9100000.0,-164400000.0,-19300000.0,2000000.0,25600000.0,39300000.0,,25600000.0,12200000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,8000000.0,,,,,,10500000.0,8000000.0,,,,-3800000.0,224900000.0,2400000.0,,,200000.0,,,,,17900000.0,,20000000.0,21621622.0,,8800000.0,,,,,,,,165300000.0,,51000000.0,,,,,,700000.0,18100000.0,,7800000.0,,,,,-5000000.0,,,,,,,,,,8200000.0,4400000.0,,14400000.0,,,4400000.0,,,,,405300000.0,,,,,,0.37,2400000.0,,-9700000.0,,3500000.0,,264300000.0,14900000.0,,,,8000000.0,,449800000.0,8100000.0,,0.0,,560200000.0,,,,,,,3000000.0,,,21621622.0,,,,,14200000.0,-3700000.0,,600000.0,14400000.0,,5000000.0,,,19600000.0,,0.0,,,,4400000.0,-9100000.0,,,,,,185500000.0,,,,,,,,32300000.0,27400000.0,,11600000.0,,,,,44500000.0,,,2100000.0,,,,5700000.0,,0.37,,,390400000.0,3600000.0,124600000.0,,,-2400000.0,41100000.0,,,-5200000.0,-169800000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,5900000.0,,,,,,6200000.0,5900000.0,,,,-600000.0,226000000.0,100000.0,,,100000.0,,,,,18700000.0,,15600000.0,21851852.0,,7900000.0,,,,,,,,165300000.0,,51700000.0,,,,,,500000.0,18600000.0,,7500000.0,,,,,-5000000.0,,,,,,,,,,4400000.0,3800000.0,,14400000.0,,,3800000.0,,,,,404800000.0,,,,,,0.27,2500000.0,,-200000.0,,3500000.0,,259600000.0,15000000.0,,,,5900000.0,,446200000.0,1200000.0,,0.0,,564600000.0,,,,,,,3100000.0,,,21851852.0,,,,,11300000.0,-6000000.0,,300000.0,11400000.0,,3700000.0,,,17300000.0,,0.0,,,,3800000.0,-2100000.0,,,,,,186600000.0,,,,,,,,29900000.0,21900000.0,,8400000.0,,,,,41400000.0,,,1800000.0,,,,6100000.0,,0.27,,,389800000.0,2500000.0,125500000.0,,,-5000000.0,37800000.0,,,-4700000.0,-174800000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,8200000.0,,,,,,16300000.0,8200000.0,,,,3700000.0,233900000.0,100000.0,,,100000.0,,,,,20500000.0,,16800000.0,21578947.0,,9000000.0,,,,,,,,164700000.0,,51800000.0,,,,,,500000.0,18600000.0,,7500000.0,,,,,-4900000.0,,,,,,,,,,3800000.0,7500000.0,,14400000.0,,,7500000.0,,,,,412700000.0,,,,,,0.38,2900000.0,,-3300000.0,,3500000.0,,271300000.0,19500000.0,,,,8200000.0,,461300000.0,9000000.0,,0.0,,573900000.0,,,,,,,3200000.0,,,21578947.0,,,,,15000000.0,300000.0,,200000.0,13100000.0,,6100000.0,,,20900000.0,,0.0,,,,7500000.0,-7400000.0,,,,,,190000000.0,,,,,,,,33600000.0,25900000.0,,12000000.0,,,,,48600000.0,,,2300000.0,,,,7600000.0,,0.38,,,393200000.0,3800000.0,128700000.0,,,-7300000.0,42600000.0,,,-5100000.0,-180700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,8200000.0,52800000.0,36200000.0,1.4,,,22400000.0,8200000.0,-29100000.0,193200000.0,,5900000.0,234900000.0,1700000.0,25200000.0,,100000.0,21642857.0,164700000.0,,131900000.0,15700000.0,28100000.0,19100000.0,,,8400000.0,,467400000.0,7900000.0,-21100000.0,,1.4,,164700000.0,-40900000.0,52800000.0,,,,,15700000.0,1300000.0,18700000.0,14500000.0,7900000.0,,3100000.0,13300000.0,,-5000000.0,,,400400000.0,500000.0,55400000.0,,7300000.0,,,7500000.0,13300000.0,13300000.0,14500000.0,77100000.0,,13300000.0,,54300000.0,,,416400000.0,,581500000.0,13300000.0,,,,1700000.0,,-27700000.0,0.0,3500000.0,21642857.0,274200000.0,16000000.0,43900000.0,,,8200000.0,,467400000.0,12700000.0,234900000.0,0.0,,581500000.0,-24400000.0,8500000.0,,74100000.0,16000000.0,,26900000.0,-181100000.0,1900000.0,,,,51000000.0,,14100000.0,7600000.0,,800000.0,14100000.0,,7300000.0,,,19500000.0,0.0,0.0,5200000.0,,19100000.0,13300000.0,-10500000.0,,,13600000.0,1700000.0,,193200000.0,30300000.0,13900000.0,,,162600000.0,,,32800000.0,28100000.0,,11900000.0,,128400000.0,31000000.0,,51000000.0,416400000.0,274200000.0,2300000.0,,,-1800000.0,5800000.0,,,14100000.0,,400400000.0,3700000.0,131900000.0,,,-9700000.0,41200000.0,,,-6100000.0,-181100000.0,-19900000.0,1700000.0,30300000.0,34200000.0,,30300000.0,8200000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,8600000.0,,,,,,17000000.0,8600000.0,,,,4500000.0,235800000.0,100000.0,,,100000.0,,,,,15000000.0,,21900000.0,22051282.0,,9500000.0,,,,,,,,164200000.0,,53700000.0,,,,,,400000.0,18800000.0,,7900000.0,,,,,-5100000.0,,,,,,,,,,13300000.0,17800000.0,,14500000.0,,,17800000.0,,,,,414500000.0,,,,,,0.39,1300000.0,,-6200000.0,,3500000.0,,275200000.0,16200000.0,,,,8600000.0,,472000000.0,14200000.0,,0.0,,584500000.0,,,,,,,2300000.0,,,22051282.0,,,,,15500000.0,2500000.0,,600000.0,16800000.0,,5200000.0,,,21100000.0,,100000.0,,,,17800000.0,-6600000.0,,,,,,196800000.0,,,,,,,,34300000.0,28500000.0,,12500000.0,,,,,57500000.0,,,2500000.0,,,,5300000.0,,0.39,,,398300000.0,3900000.0,135300000.0,,,-2800000.0,43800000.0,,,-5900000.0,-186200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
