date,quarterlyLongTermDebt,annualGoodwill,annualTotalAssets,annualPretaxIncome,trailingCashDividendsPaid,quarterlyDilutedEPS,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyTotalNonCurrentAssets,annualAccountsReceivable,quarterlyTotalAssets,annualCashDividendsPaid,annualLongTermDebt,annualNetIncome,quarterlyCurrentAccruedExpenses,trailingInvestingCashFlow,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualOtherNonCashItems,annualCommonStockIssuance,annualStockholdersEquity,annualDepreciationAndAmortization,trailingStockBasedCompensation,trailingCommonStockIssuance,annualTotalRevenue,trailingChangeInAccountPayable,annualPurchaseOfInvestment,trailingSaleOfInvestment,annualRetainedEarnings,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualCashFlowFromContinuingFinancingActivities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingOperatingCashFlow,trailingTotalRevenue,quarterlyInventory,trailingOtherIncomeExpense,annualOperatingIncome,annualAccountsPayable,annualOtherIncomeExpense,annualCurrentLiabilities,annualOperatingCashFlow,trailingOperatingIncome,quarterlyCashAndCashEquivalents,quarterlyCashDividendsPaid,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyOtherNonCurrentAssets,annualIncomeTaxPayable,annualInvestmentsAndAdvances,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyFreeCashFlow,annualBasicAverageShares,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualCashAndCashEquivalents,trailingPretaxIncome,annualNetOtherInvestingChanges,trailingInterestExpense,trailingBeginningCashPosition,annualInterestExpense,trailingChangesInAccountReceivables,annualCurrentAssets,annualChangesInAccountReceivables,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,trailingOperatingExpense,annualGrossPPE,trailingCapitalExpenditure,annualOtherNonCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,trailingChangeInCashSupplementalAsReported,annualSellingGeneralAndAdministration,annualBasicEPS,annualDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyChangeInAccountPayable,quarterlyBeginningCashPosition,annualRepaymentOfDebt,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,quarterlyAccountsPayable,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingGrossProfit,quarterlyStockholdersEquity,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyRepaymentOfDebt,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualTaxProvision,annualCurrentDeferredRevenue,annualOtherCurrentAssets,annualCapitalStock,trailingCostOfRevenue,annualCostOfRevenue,annualStockBasedCompensation,trailingResearchAndDevelopment,quarterlyTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,annualResearchAndDevelopment,annualNetOtherFinancingCharges,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualDilutedEPS,trailingDepreciationAndAmortization,quarterlyEbitda,annualGrossProfit,annualInventory,trailingChangeInInventory,trailingTaxProvision,trailingPurchaseOfBusiness,annualTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,quarterlyResearchAndDevelopment,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualChangeInWorkingCapital,annualFreeCashFlow,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,trailingFreeCashFlow,quarterlyGrossPPE,annualNetIncomeContinuousOperations,quarterlyCurrentAssets,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
1970-01-01 00:00:01.262217600,3786000000.0,94000000.0,8626000000.0,485000000.0,,,0.0,,4486000000.0,1019000000.0,8626000000.0,-96000000.0,3786000000.0,114000000.0,623000000.0,,1019000000.0,1747000000.0,126000000.0,875000000.0,,4950000000.0,238300000.0,250000000.0,0.0,19000000.0,,1844000000.0,442000000.0,,,7763000000.0,,,,-1015000000.0,94000000.0,249000000.0,-205000000.0,,69000000.0,66000000.0,1745000000.0,66000000.0,184000000.0,289000000.0,-22000000.0,1745000000.0,-41000000.0,,,1184000000.0,,81000000.0,755000000.0,642000000.0,1811000000.0,1104000000.0,,1745000000.0,-25000000.0,3516000000.0,1745000000.0,,125000000.0,,431000000.0,104000000.0,4950000000.0,35000000.0,,,6761000000.0,-2000000.0,355000000.0,,250000000.0,523000000.0,875000000.0,125000000.0,148000000.0,233900000.0,11000000.0,-287000000.0,1745000000.0,1745000000.0,,3000000.0,,,,,4140000000.0,,657000000.0,-73000000.0,109000000.0,114000000.0,0.0,,6442000000.0,,355000000.0,,,,860000000.0,0.49,231000000.0,-2926000000.0,-2000000.0,,2000000.0,10000000.0,1619000000.0,-661000000.0,,349000000.0,-287000000.0,277000000.0,755000000.0,0.0,,,-189000000.0,,,,1844000000.0,,1000000.0,623000000.0,1088000000.0,-24000000.0,431000000.0,-2926000000.0,370000000.0,,109000000.0,2000000.0,,6695000000.0,20000000.0,,-79000000.0,3516000000.0,6000000.0,145000000.0,-4000000.0,4486000000.0,-1000000.0,,0.48,,176000000.0,1068000000.0,1184000000.0,,,,6761000000.0,97000000.0,37000000.0,-80000000.0,289000000.0,259000000.0,915000000.0,-31000000.0,0.0,,,-10000000.0,-1015000000.0,,2096000000.0,,6442000000.0,115000000.0,4140000000.0,987000000.0,,1811000000.0,72000000.0,-30000000.0,351000000.0,-49000000.0,197000000.0,,,,,,,,,,
1970-01-01 00:00:01.269993600,3864000000.0,,,,,-0.73,0.0,,4434000000.0,,8387000000.0,,,,564000000.0,,1383000000.0,1813000000.0,-635000000.0,816000000.0,,4969000000.0,,252000000.0,,,,,,,,,,,,,94000000.0,218000000.0,,234800000.0,-159000000.0,-172000000.0,,-172000000.0,,289000000.0,-157000000.0,1110000000.0,-43000000.0,,,1248000000.0,,,,,,,,1110000000.0,-24000000.0,,1110000000.0,,,,316000000.0,98000000.0,,,-3000000.0,,6749000000.0,,434000000.0,,,,,120000000.0,-445000000.0,,3000000.0,,,,,,,,,,,,,-96000000.0,132000000.0,,,,,,,-254000000.0,234800000.0,,,,,,-6000000.0,,2000000.0,153000000.0,1745000000.0,,,281000000.0,-331000000.0,256000000.0,898000000.0,,,,,,,,1617000000.0,-0.73,-3000000.0,,,-846000000.0,,,,,,,,,,,-34000000.0,3373000000.0,7000000.0,,,,8000000.0,2000000.0,,,123000000.0,,,,,,,-484000000.0,36000000.0,-20000000.0,,,,,,,,-193000000.0,-1217000000.0,,2094000000.0,,,,3953000000.0,,,1780000000.0,25000000.0,-184000000.0,,-37000000.0,-408000000.0,,,,,,,,,,
1970-01-01 00:00:01.277856000,3703000000.0,,,,,0.47,0.0,,4292000000.0,,8065000000.0,,,,568000000.0,,15000000.0,1958000000.0,-344000000.0,795000000.0,,4810000000.0,,267000000.0,,,,,,,,,,,,,94000000.0,208000000.0,,236400000.0,54000000.0,114000000.0,,114000000.0,,312000000.0,-8000000.0,766000000.0,-6000000.0,,,1324000000.0,,,,,,,,766000000.0,-24000000.0,,766000000.0,43000000.0,,,168000000.0,98000000.0,,,-1000000.0,,6395000000.0,,474000000.0,,,,,107000000.0,-75000000.0,,-16000000.0,,,,,,,,,,,,,-109000000.0,129000000.0,,,,,,,0.0,240800000.0,,,,,,0.0,,2000000.0,-26000000.0,1110000000.0,,,385000000.0,-395000000.0,241000000.0,847000000.0,,,,,,,,1647000000.0,0.48,36000000.0,,,-313000000.0,,,,,,,,,,,39000000.0,3241000000.0,5000000.0,,,,-32000000.0,0.0,,,234000000.0,,,,,,,-264000000.0,36000000.0,54000000.0,,,,,,,,93000000.0,-1127000000.0,,2343000000.0,,,,3773000000.0,,,1585000000.0,144000000.0,-296000000.0,,-41000000.0,-34000000.0,,,,,,,,,,
1970-01-01 00:00:01.285804800,3957000000.0,,,,,0.23,0.0,,4621000000.0,,8866000000.0,,,,626000000.0,,1620000000.0,1986000000.0,237000000.0,828000000.0,,5121000000.0,,234000000.0,,,,,,,,,,,,,94000000.0,202000000.0,,236400000.0,57000000.0,55000000.0,,55000000.0,,336000000.0,-9000000.0,1003000000.0,-36000000.0,,,1375000000.0,,,,,,,,1003000000.0,-24000000.0,,1003000000.0,,,,384000000.0,99000000.0,,,0.0,,6978000000.0,,472000000.0,,,,,112000000.0,38000000.0,,17000000.0,,,,,,,,,,,,,21000000.0,146000000.0,,12000000.0,,,,,0.0,241000000.0,,,,,,0.0,,2000000.0,-66000000.0,766000000.0,,,415000000.0,-249000000.0,244000000.0,845000000.0,,,,,,,,1829000000.0,0.23,6000000.0,,,-294000000.0,,,,,,,,,,,41000000.0,3594000000.0,7000000.0,,,,188000000.0,0.0,,,270000000.0,,,,,,,-140000000.0,39000000.0,38000000.0,,,,,0.0,,,98000000.0,-1096000000.0,,2401000000.0,,,,4245000000.0,,,1857000000.0,171000000.0,166000000.0,,-54000000.0,92000000.0,,,,,,,,,,
1970-01-01 00:00:01.293753600,3631000000.0,94000000.0,8714000000.0,20000000.0,,,0.0,,4706000000.0,1479000000.0,8714000000.0,-96000000.0,3631000000.0,27000000.0,628000000.0,,1479000000.0,2032000000.0,-37000000.0,866000000.0,,4811000000.0,236000000.0,234000000.0,14000000.0,-2000000.0,3000000.0,1790000000.0,405000000.0,,,9250000000.0,,,,-1090000000.0,94000000.0,233000000.0,-182000000.0,,39000000.0,30000000.0,966000000.0,30000000.0,-543000000.0,314000000.0,-16000000.0,966000000.0,-97000000.0,,,1396000000.0,,439000000.0,887000000.0,-190000000.0,2053000000.0,-58000000.0,,966000000.0,-24000000.0,3605000000.0,966000000.0,,105000000.0,,519000000.0,110000000.0,4811000000.0,83000000.0,,,6864000000.0,-6000000.0,495000000.0,,234000000.0,844000000.0,866000000.0,105000000.0,188000000.0,236000000.0,-31000000.0,-297000000.0,966000000.0,966000000.0,,34000000.0,,,,,4008000000.0,-254000000.0,1745000000.0,-23000000.0,113000000.0,27000000.0,2000000.0,,6701000000.0,,495000000.0,0.0,,,861000000.0,0.11,45000000.0,-3096000000.0,0.0,,2000000.0,22000000.0,1003000000.0,-1852000000.0,,380000000.0,-297000000.0,281000000.0,887000000.0,0.0,,,-236000000.0,,,,1790000000.0,,-5000000.0,628000000.0,-779000000.0,-399000000.0,519000000.0,-3096000000.0,29000000.0,,113000000.0,2000000.0,,7789000000.0,27000000.0,,-17000000.0,3605000000.0,8000000.0,151000000.0,-27000000.0,4706000000.0,-166000000.0,1000000.0,0.11,,209000000.0,1461000000.0,1396000000.0,,,,6864000000.0,133000000.0,40000000.0,-27000000.0,314000000.0,-755000000.0,-294000000.0,,,,,22000000.0,-1090000000.0,,2412000000.0,,6701000000.0,-9000000.0,4008000000.0,1022000000.0,,2053000000.0,99000000.0,-229000000.0,-207000000.0,-104000000.0,292000000.0,,,,,,,,,,
1970-01-01 00:00:01.301529600,3861000000.0,,,,,0.26,0.0,,4725000000.0,,9040000000.0,,,,712000000.0,,1773000000.0,2219000000.0,-334000000.0,828000000.0,,4988000000.0,,236000000.0,,,,,,,,,,,,,94000000.0,218000000.0,,237600000.0,80000000.0,62000000.0,,62000000.0,,299000000.0,-8000000.0,632000000.0,-57000000.0,,,1608000000.0,,,,,,,,632000000.0,-24000000.0,,632000000.0,,,,200000000.0,103000000.0,,,-6000000.0,,7032000000.0,,466000000.0,,,,,99000000.0,-184000000.0,,2000000.0,,,,,,,,,,,,,-171000000.0,251000000.0,,,,,,,0.0,242900000.0,,,,,,-8000000.0,,2000000.0,213000000.0,966000000.0,,,460000000.0,-202000000.0,291000000.0,1112000000.0,,,,,,,,1942000000.0,0.26,0.0,,,-210000000.0,,,,,,,,,,,22000000.0,3640000000.0,8000000.0,,,,74000000.0,2000000.0,,,272000000.0,,,,,,,-290000000.0,39000000.0,-16000000.0,,,,,,,,102000000.0,-1060000000.0,,2679000000.0,,,,4315000000.0,,,2044000000.0,169000000.0,-156000000.0,,-60000000.0,-124000000.0,,,,,,,,,,
1970-01-01 00:00:01.309392000,3890000000.0,,,,,0.47,0.0,,4896000000.0,,9476000000.0,,,,758000000.0,,1836000000.0,2433000000.0,51000000.0,844000000.0,,5041000000.0,,192000000.0,,,,,,,,,,,,,111000000.0,256000000.0,,239400000.0,124000000.0,114000000.0,,114000000.0,,307000000.0,-6000000.0,683000000.0,-54000000.0,,,1746000000.0,,,,,,,,683000000.0,-24000000.0,,683000000.0,65000000.0,,,289000000.0,111000000.0,,,-4000000.0,,7240000000.0,,465000000.0,,,,,109000000.0,61000000.0,,-2000000.0,,,,,,,,,,,,,-99000000.0,271000000.0,,,,,,,0.0,243700000.0,,,,,,0.0,,2000000.0,-13000000.0,632000000.0,,,501000000.0,-142000000.0,272000000.0,1132000000.0,,,,,,,,2099000000.0,0.48,2000000.0,,,-67000000.0,,,,,,,,,,,34000000.0,3825000000.0,8000000.0,,,,-53000000.0,1000000.0,,,334000000.0,,,,,,,-118000000.0,42000000.0,-2000000.0,,,,,,,,158000000.0,-970000000.0,,2934000000.0,,,,4580000000.0,,,2199000000.0,229000000.0,-22000000.0,,-64000000.0,125000000.0,,,,,,,,,,
1970-01-01 00:00:01.317340800,3851000000.0,,,,,-0.14,0.0,,4734000000.0,,9008000000.0,,,,732000000.0,,1776000000.0,2486000000.0,-230000000.0,941000000.0,,5116000000.0,,206000000.0,,,,,,,,,,,,,110000000.0,217000000.0,,237600000.0,-42000000.0,-34000000.0,,-34000000.0,,324000000.0,-156000000.0,453000000.0,-89000000.0,,,1687000000.0,,,,,,,,453000000.0,-24000000.0,,453000000.0,63000000.0,,,230000000.0,113000000.0,,,-7000000.0,,7074000000.0,,469000000.0,,,,,99000000.0,-69000000.0,,-1000000.0,,,,,,,,,,,,,-3000000.0,292000000.0,,0.0,,,,,0.0,237600000.0,,,,,,-51000000.0,,2000000.0,-119000000.0,683000000.0,,,490000000.0,-337000000.0,258000000.0,977000000.0,,,,,,,,1800000000.0,-0.14,1000000.0,,,-180000000.0,,,,,,,,,,,55000000.0,3659000000.0,3000000.0,,,,7000000.0,1000000.0,,,189000000.0,,,,,,,-116000000.0,42000000.0,14000000.0,,,,,0.0,,,13000000.0,-1029000000.0,,2976000000.0,,,,4274000000.0,,,1958000000.0,232000000.0,-157000000.0,,-93000000.0,24000000.0,,,,,,,,,,
1970-01-01 00:00:01.325289600,3734000000.0,114000000.0,8657000000.0,360000000.0,,,0.0,,4711000000.0,1529000000.0,8657000000.0,-96000000.0,3734000000.0,247000000.0,695000000.0,,1529000000.0,2243000000.0,101000000.0,1012000000.0,,5055000000.0,241700000.0,202000000.0,28000000.0,37000000.0,3000000.0,1662000000.0,439000000.0,,,11221000000.0,,-26000000.0,,-947000000.0,114000000.0,230000000.0,-280000000.0,,89000000.0,105000000.0,554000000.0,105000000.0,-490000000.0,309000000.0,6000000.0,554000000.0,-80000000.0,,,1539000000.0,,773000000.0,912000000.0,-164000000.0,1826000000.0,365000000.0,,554000000.0,-24000000.0,3622000000.0,554000000.0,62000000.0,91000000.0,,212000000.0,112000000.0,5055000000.0,24000000.0,-9000000.0,,6881000000.0,-58000000.0,482000000.0,,202000000.0,1048000000.0,1012000000.0,91000000.0,227000000.0,237600000.0,-5000000.0,-559000000.0,554000000.0,554000000.0,,2000000.0,,,249000000.0,,3946000000.0,0.0,966000000.0,112000000.0,245000000.0,247000000.0,0.0,,7058000000.0,,482000000.0,0.0,,,921000000.0,1.04,-23000000.0,-3436000000.0,1000000.0,,2000000.0,-57000000.0,453000000.0,-628000000.0,,389000000.0,-559000000.0,246000000.0,912000000.0,0.0,,,-330000000.0,,,,1662000000.0,,-1000000.0,695000000.0,-412000000.0,-171000000.0,212000000.0,-3436000000.0,109000000.0,,245000000.0,2000000.0,,9381000000.0,24000000.0,,-2000000.0,3622000000.0,5000000.0,166000000.0,-6000000.0,4711000000.0,9000000.0,-1000000.0,1.02,,261000000.0,1840000000.0,1539000000.0,,,,6881000000.0,189000000.0,43000000.0,-19000000.0,309000000.0,-335000000.0,35000000.0,-34000000.0,-11000000.0,,,87000000.0,-947000000.0,,2632000000.0,,7058000000.0,251000000.0,3946000000.0,1067000000.0,,1826000000.0,143000000.0,-155000000.0,-161000000.0,-113000000.0,340000000.0,,,,,,,,,,
1970-01-01 00:00:01.333152000,3632000000.0,,,,,0.68,0.0,,4744000000.0,,8953000000.0,,,,658000000.0,,1801000000.0,2363000000.0,-91000000.0,987000000.0,,4947000000.0,,223000000.0,,,,,,,,,,,,,108000000.0,221000000.0,,236500000.0,167000000.0,163000000.0,,163000000.0,,328000000.0,1000000.0,463000000.0,-109000000.0,,,1638000000.0,,,,,,,,463000000.0,-24000000.0,,463000000.0,59000000.0,,,193000000.0,109000000.0,,,-34000000.0,,6933000000.0,,476000000.0,,,,,87000000.0,109000000.0,,-3000000.0,,,,,,,,,,,,,-65000000.0,196000000.0,,,,,,,,240100000.0,,,,,,-7000000.0,,2000000.0,186000000.0,554000000.0,,,550000000.0,-468000000.0,265000000.0,1128000000.0,,,,,,,,1904000000.0,0.69,-7000000.0,,,-127000000.0,,,,,,,,,,,60000000.0,3648000000.0,10000000.0,,,,11000000.0,1000000.0,,,395000000.0,,,,,,,-131000000.0,39000000.0,19000000.0,,,,,-2000000.0,,,227000000.0,-815000000.0,,2913000000.0,,,,4209000000.0,,,1986000000.0,285000000.0,-176000000.0,,-81000000.0,190000000.0,,,,,,,,,,
1970-01-01 00:00:01.341014400,3605000000.0,,,,,0.52,0.0,,4620000000.0,,8729000000.0,,,,669000000.0,,1677000000.0,2387000000.0,-11000000.0,929000000.0,,4875000000.0,,223000000.0,,,,,,,,,,,,,106000000.0,232000000.0,,237800000.0,130000000.0,124000000.0,,124000000.0,,341000000.0,-3000000.0,452000000.0,-76000000.0,,,1645000000.0,,,,,,,,452000000.0,-24000000.0,,452000000.0,57000000.0,,,143000000.0,107000000.0,,,-26000000.0,,6723000000.0,,486000000.0,,,,,78000000.0,76000000.0,,1000000.0,,,,,,,,,,,,,-74000000.0,209000000.0,,,,,,,,240500000.0,,,,,,0.0,,2000000.0,-86000000.0,463000000.0,,,527000000.0,-589000000.0,272000000.0,1009000000.0,,,,,,,,1888000000.0,0.52,7000000.0,,,-68000000.0,,,,,,,,,,,65000000.0,3536000000.0,5000000.0,,,,10000000.0,0.0,,,359000000.0,,,,,,,-98000000.0,38000000.0,12000000.0,,,,,0.0,,,195000000.0,-715000000.0,,2914000000.0,,,,4109000000.0,,,1848000000.0,255000000.0,-88000000.0,,-82000000.0,158000000.0,,,,,,,,,,
1970-01-01 00:00:01.348963200,3553000000.0,,,,,0.48,0.0,,4704000000.0,,8946000000.0,,,,690000000.0,,1626000000.0,2204000000.0,-17000000.0,910000000.0,,4825000000.0,,223000000.0,,,,,,,,,,,,,107000000.0,220000000.0,,237900000.0,120000000.0,116000000.0,,116000000.0,,362000000.0,-45000000.0,435000000.0,-114000000.0,,,1807000000.0,,,,,,,,435000000.0,-24000000.0,,435000000.0,56000000.0,,,130000000.0,108000000.0,,,-24000000.0,,6730000000.0,,482000000.0,,,,,74000000.0,123000000.0,,-5000000.0,,,,,,,,,,,,,-113000000.0,234000000.0,,0.0,,,,,,240800000.0,,,,,,0.0,,2000000.0,22000000.0,452000000.0,,,537000000.0,-483000000.0,255000000.0,1057000000.0,,,,,,,,2092000000.0,0.49,0.0,,,-120000000.0,,,,,,,,,,,61000000.0,3626000000.0,6000000.0,,,,9000000.0,1000000.0,,,345000000.0,,,,,,,-70000000.0,35000000.0,16000000.0,,,,,-16000000.0,,,181000000.0,-623000000.0,,2741000000.0,,,,4242000000.0,,,1905000000.0,282000000.0,-114000000.0,,-85000000.0,208000000.0,,,,,,,,,,
1970-01-01 00:00:01.356912000,3418000000.0,117000000.0,8884000000.0,547000000.0,,,93000000.0,,4765000000.0,1583000000.0,8884000000.0,-96000000.0,3418000000.0,363000000.0,529000000.0,,1583000000.0,2199000000.0,-48000000.0,103000000.0,,4807000000.0,240600000.0,238000000.0,0.0,33000000.0,3000000.0,1773000000.0,432000000.0,,,11187000000.0,,-127000000.0,,-687000000.0,117000000.0,278000000.0,-471000000.0,,-39000000.0,-40000000.0,387000000.0,-40000000.0,-473000000.0,228000000.0,-117000000.0,387000000.0,-172000000.0,,,1819000000.0,,937000000.0,1150000000.0,-164000000.0,2181000000.0,774000000.0,,387000000.0,-24000000.0,3745000000.0,387000000.0,54000000.0,68000000.0,,288000000.0,108000000.0,4807000000.0,146000000.0,-43000000.0,,6988000000.0,0.0,332000000.0,24000000.0,238000000.0,1205000000.0,103000000.0,68000000.0,54000000.0,237600000.0,-8000000.0,-744000000.0,387000000.0,387000000.0,,80000000.0,,,226000000.0,,4119000000.0,0.0,554000000.0,4000000.0,222000000.0,363000000.0,0.0,,7608000000.0,,332000000.0,,,,951000000.0,1.53,-38000000.0,-3863000000.0,7000000.0,,2000000.0,24000000.0,435000000.0,-799000000.0,,420000000.0,-744000000.0,305000000.0,1150000000.0,93000000.0,,,-412000000.0,,16000000.0,,1773000000.0,,-2000000.0,529000000.0,-167000000.0,-484000000.0,288000000.0,-3863000000.0,169000000.0,16000000.0,222000000.0,2000000.0,,9153000000.0,27000000.0,,-17000000.0,3745000000.0,6000000.0,152000000.0,-15000000.0,4765000000.0,3000000.0,1000000.0,1.51,,106000000.0,2034000000.0,1819000000.0,,,,6988000000.0,143000000.0,40000000.0,-85000000.0,228000000.0,-156000000.0,362000000.0,-145000000.0,-127000000.0,,,-56000000.0,-687000000.0,24000000.0,2619000000.0,,7608000000.0,378000000.0,4119000000.0,1097000000.0,,2181000000.0,115000000.0,-95000000.0,-248000000.0,-164000000.0,218000000.0,,,,,,,,,,
1970-01-01 00:00:01.364688000,3493000000.0,,,,,-0.1,0.0,,4716000000.0,,8719000000.0,,,,652000000.0,,1646000000.0,2353000000.0,-140000000.0,1115000000.0,,4771000000.0,,236000000.0,,,,,,,,,,,,,116000000.0,226000000.0,,239000000.0,-15000000.0,-24000000.0,,-24000000.0,,163000000.0,-78000000.0,247000000.0,-85000000.0,,,1797000000.0,,,,,,,,247000000.0,-30000000.0,,247000000.0,51000000.0,,,298000000.0,107000000.0,,,-5000000.0,,6894000000.0,,441000000.0,,,,,63000000.0,-163000000.0,,-5000000.0,,,,,,,,,,,,,-9000000.0,204000000.0,,,,,,,-85000000.0,239000000.0,,,,,,-6000000.0,,2000000.0,10000000.0,387000000.0,,,349000000.0,-777000000.0,255000000.0,1135000000.0,,,,,,,,1695000000.0,-0.1,16000000.0,,,-428000000.0,,,,,,,,,,,-20000000.0,3643000000.0,8000000.0,,,,6000000.0,3000000.0,,,123000000.0,,,,,,,-156000000.0,36000000.0,-67000000.0,,,,,-12000000.0,,,-35000000.0,-747000000.0,,2702000000.0,,,,4003000000.0,,,2123000000.0,94000000.0,21000000.0,,-89000000.0,-74000000.0,,,,,,,,,,
1970-01-01 00:00:01.372550400,3458000000.0,,,,,0.19,0.0,,4722000000.0,,8654000000.0,,,,705000000.0,,1714000000.0,2379000000.0,-75000000.0,1091000000.0,,4720000000.0,,246000000.0,,,,,,,,,,,,,130000000.0,233000000.0,,239700000.0,54000000.0,47000000.0,,47000000.0,,171000000.0,-25000000.0,172000000.0,-97000000.0,,,1698000000.0,,,,,,,,172000000.0,-30000000.0,,172000000.0,47000000.0,,,317000000.0,109000000.0,,,-27000000.0,,6811000000.0,,454000000.0,,,,,59000000.0,-20000000.0,,3000000.0,,,,,,,,,,,,,88000000.0,248000000.0,,,,,,,-101000000.0,242200000.0,,,,,,0.0,,2000000.0,-70000000.0,247000000.0,,,451000000.0,-786000000.0,281000000.0,1031000000.0,,,,,,,,1709000000.0,0.2,20000000.0,,,-31000000.0,,,,,,,,,,,44000000.0,3613000000.0,6000000.0,,,,-3000000.0,0.0,,,254000000.0,,,,,,,-103000000.0,34000000.0,-2000000.0,,,,,-27000000.0,,,98000000.0,-732000000.0,,2830000000.0,,,,3932000000.0,,,2091000000.0,170000000.0,-48000000.0,,-92000000.0,72000000.0,,,,,,,,,,
1970-01-01 00:00:01.380499200,3579000000.0,,,,,0.26,0.0,,4895000000.0,,9021000000.0,,,,689000000.0,,1703000000.0,2335000000.0,225000000.0,1115000000.0,,4961000000.0,,274000000.0,,,,,,,,,,,,,131000000.0,238000000.0,,239800000.0,72000000.0,64000000.0,,64000000.0,,267000000.0,-34000000.0,397000000.0,-206000000.0,,,1695000000.0,,,,,,,,397000000.0,-30000000.0,,397000000.0,48000000.0,,,295000000.0,110000000.0,,,-44000000.0,,7058000000.0,,451000000.0,,,,,55000000.0,276000000.0,,-2000000.0,,,,,,,,,,,,,39000000.0,205000000.0,,,,,,,40000000.0,242500000.0,,,,,,0.0,,2000000.0,42000000.0,172000000.0,,,507000000.0,-714000000.0,272000000.0,1075000000.0,,,,,,,,1821000000.0,0.27,14000000.0,,,-53000000.0,,,,,,,,,,,81000000.0,3745000000.0,7000000.0,,,,5000000.0,1000000.0,,,311000000.0,,,,,,,91000000.0,35000000.0,100000000.0,,,,,-104000000.0,,,153000000.0,-698000000.0,,2842000000.0,,,,4126000000.0,,,2097000000.0,235000000.0,39000000.0,,-114000000.0,390000000.0,,,,,,,,,,
