,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyAccumulatedDepreciation,annualOperatingCashFlow,quarterlyTaxProvision,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,quarterlyCurrentDeferredRevenue,quarterlyOtherIncomeExpense,annualCapitalStock,annualOtherIncomeExpense,quarterlyPretaxIncome,quarterlyBasicEPS,quarterlyNetPPE,trailingGrossProfit,quarterlyBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,annualDepreciationAndAmortization,annualChangeInInventory,annualRepaymentOfDebt,annualEbitda,quarterlyStockholdersEquity,trailingNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,annualGrossProfit,annualNetPPE,quarterlyInventory,quarterlyOperatingExpense,annualCurrentLiabilities,annualStockBasedCompensation,annualInventory,annualSaleOfInvestment,annualNetIncomeCommonStockholders,annualOtherIntangibleAssets,annualCashDividendsPaid,quarterlyLongTermDebt,annualBeginningCashPosition,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentAssets,annualNetIncome,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,quarterlyGrossPPE,quarterlyGoodwill,trailingSellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualOperatingExpense,quarterlyNetIncome,trailingNetIncome,annualRetainedEarnings,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,quarterlyIncomeTaxPayable,annualBasicAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualNetIncomeContinuousOperations,annualOtherNonCashItems,annualPurchaseOfBusiness,annualTotalNonCurrentAssets,annualFreeCashFlow,annualSellingGeneralAndAdministration,trailingTaxProvision,quarterlyDilutedEPS,annualCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualEndCashPosition,trailingCostOfRevenue,annualCurrentDebt,annualOperatingIncome,annualOtherCurrentAssets,annualTotalRevenue,annualCostOfRevenue,annualCurrentAccruedExpenses,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,annualCashAndCashEquivalents,annualTaxProvision,quarterlyOperatingIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyRetainedEarnings,quarterlyGrossProfit,quarterlyOtherShortTermInvestments,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyEbitda,annualNetOtherFinancingCharges,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCommonStockIssuance,annualAccumulatedDepreciation,annualBasicEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualGoodwill,annualChangeInAccountPayable,quarterlyCurrentAccruedExpenses,annualOtherShortTermInvestments,annualPretaxIncome,annualPurchaseOfInvestment,annualInterestExpense,annualNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,annualCurrentAssets,annualChangeInCashSupplementalAsReported,annualInvestingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCapitalExpenditure,trailingPretaxIncome,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,trailingInterestExpense,quarterlyInterestExpense,annualDilutedAverageShares,quarterlyOtherNonCurrentAssets,quarterlyCurrentDebt,quarterlyAccountsPayable,annualOtherNonCurrentLiabilities,quarterlyCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,quarterlyOtherIntangibleAssets,annualAccountsPayable,annualGrossPPE,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingOperatingIncome,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,trailingBeginningCashPosition,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualChangesInAccountReceivables,quarterlyBeginningCashPosition,annualResearchAndDevelopment,quarterlyDepreciationAndAmortization,trailingPurchaseOfBusiness,quarterlyInvestingCashFlow,quarterlyRepurchaseOfCapitalStock,trailingOtherNonCashItems,quarterlyEndCashPosition,quarterlySaleOfInvestment,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyDeferredIncomeTax,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,quarterlyChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,quarterlyRepaymentOfDebt,quarterlyNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,quarterlyPurchaseOfBusiness,annualDeferredIncomeTax,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyCapitalExpenditure,trailingDeferredIncomeTax,quarterlyOtherNonCashItems,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,trailingDilutedAverageShares,trailingFreeCashFlow
1488240000,13185886.0,699673401.0,-69530082.0,359557441.0,8937160.0,470217004.0,,504147032.0,-2146279.0,164587.0,14997827.0,42897679.0,0.066667,154306718.0,,490320432.0,198296836.0,699673401.0,33561797.0,-2222598.0,-25000000.0,201287322.0,644244906.0,,347732444.0,520772667.0,154306718.0,2823039.0,114808593.0,667140343.0,36115200.0,2823039.0,136938594.0,116880012.0,37966808.0,,450148918.0,434042036.0,450148918.0,0.0,6084775.0,116880012.0,,90210.0,89189386.0,223836800.0,267162685.0,,32126307.0,386178198.0,34278138.0,,417835502.0,13185886.0,1828905951.0,20483037.0,487645482.0,480901277.0,644244906.0,112489844.0,-25225611.0,-27200305.0,957784946.0,288445683.0,389292075.0,,0.06,504147032.0,114823376.0,,470217004.0,,,134594469.0,6084775.0,1043099655.0,522326988.0,84540254.0,871121005.0,84276553.0,667140343.0,470217004.0,34065689.0,43430153.0,1148041620.0,316330780.0,185239338.0,14726473.0,417835502.0,158238746.0,229456397.0,,,47695493.0,-16376965.0,13449359.0,89189386.0,158092034.0,,-69530082.0,0.236667,480901277.0,267162685.0,5357312.0,84540254.0,229456397.0,154580964.0,-448311105.0,13144561.0,14726473.0,570392271.0,871121005.0,36174968.0,-518265348.0,84276553.0,-71111758.0,,-109140504.0,90210.0,,4797814.0,565525257.0,13449359.0,,22637199.0,0.0,164587.0,1148041620.0,0.216667,37966808.0,22637199.0,223836800.0,957784946.0,1828905951.0,,20483037.0,34278138.0,347732444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496188800,14218173.0,1117660055.0,,,8395454.0,719460798.0,,949248848.0,6088411.0,,,37368980.0,0.056667,183359751.0,,494203000.0,,,,,,,680511799.0,,358849809.0,,,2978521.0,123494403.0,,,,,,,,420120000.0,,,0.0,0.0,,,0.0,,,271282336.0,,27690722.0,,28788433.0,,,,,20600501.0,,447313267.0,,,,,,,,,0.053333,,124093369.0,,,,,,,,,,1279880483.0,,1132348383.0,,,28804396.0,,321903222.0,,10135094.0,405458101.0,152298799.0,398199257.0,,,42594064.0,,,,169604423.0,,,,,,,117546884.0,,,,,,575605722.0,,,,91570732.0,,,,,,5225084.0,,7919065.0,,39138755.0,,166950.0,1579661650.0,,36815435.0,,,1015834680.0,2295715163.0,,,28788433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504137600,16480428.0,946070170.0,,,16158324.0,431397021.0,,720182698.0,2017878.0,,,77008797.0,0.113322,216265791.0,,517218548.0,,,,,,,878724309.0,,375237956.0,,,5444085.0,142493639.0,,,,,,,,297008000.0,,,0.0,0.0,,,0.0,,,286450694.0,,58885943.0,,59451004.0,,,,,27573585.0,,324976832.0,,,,,,,,,0.103323,,145802670.0,,,,,,,,,,1113602051.0,,975179536.0,,,68326291.0,,455749893.0,,8648404.0,464909105.0,210819930.0,514673149.0,,,80878591.0,,,,244929963.0,,,,,,,172623012.0,,,,,,579453543.0,,,,115575785.0,,,,,,3869794.0,,8367682.0,,48943530.0,,177144.0,1300156368.0,,41661385.0,,,1101039513.0,2214641564.0,,,59451004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512000000,15166254.0,1310968335.0,,,11388652.0,1126642148.0,,1069144179.0,3499045.0,,,52796563.0,0.076659,230020719.0,,533699955.0,,,,,,,965379246.0,,423450302.0,,,5559978.0,167208820.0,,,,,,,,249508000.0,,,4462097.0,0.0,,,0.0,,,285018179.0,,39617412.0,,40661837.0,,,,,28062871.0,,278008022.0,,,,,,,,,0.069993,,167802326.0,,,,,,,,,,1446637648.0,,1340684275.0,,,44954586.0,,433265168.0,,5715904.0,505570942.0,212163406.0,184326187.0,,,56703023.0,,,,221101762.0,,,,,,,182136803.0,,,,,,581624623.0,,,,102459626.0,,,,,,3906460.0,,8971005.0,,55557044.0,,180826.0,1618692297.0,,39600719.0,,,1156895386.0,2603533034.0,,,40661837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519776000,20039040.0,1498909845.0,-122306779.0,685292545.0,8711295.0,711519091.0,,824276004.0,3229554.0,188958.0,14834888.0,79819486.0,0.126654,247265848.0,,555553000.0,428150496.0,1498909845.0,59214098.0,-2498325.0,0.0,322848253.0,1620747787.0,,597605775.0,832699901.0,247265848.0,5271710.0,190541949.0,1133387041.0,47149738.0,5271710.0,676884370.0,198439936.0,43504780.0,-41165834.0,236075000.0,470217004.0,236075000.0,,6690925.0,198439936.0,,,,369572627.0,291382129.0,,68468430.0,623738811.0,69538662.0,,565201532.0,20039040.0,3054559080.0,13637696.0,524991221.0,280708641.0,1620747787.0,194662507.0,,-14008541.0,1392552935.0,556869690.0,628388870.0,,0.116655,824276004.0,190690505.0,,711519091.0,,,208961090.0,6690925.0,1715015984.0,882316083.0,146103841.0,1662006145.0,170640459.0,1133387041.0,711519091.0,44653725.0,66875817.0,1414095682.0,504097701.0,383588829.0,17980379.0,565201532.0,257417766.0,787390754.0,,,83458477.0,-32810599.0,19561083.0,,246679935.0,500000012.0,-122306779.0,0.376629,280708641.0,291382129.0,30978516.0,146103841.0,787390754.0,246993826.0,-1437285757.0,16640329.0,17980379.0,591346232.0,1662006145.0,241302087.0,-840355992.0,170640459.0,-128422855.0,,61548929.0,,,3638991.0,583052220.0,19561083.0,,57605414.0,,188958.0,1414095682.0,0.343299,43504780.0,57605414.0,369572627.0,1392552935.0,3054559080.0,,13637696.0,69538662.0,597605775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527724800,7359000.0,1929156000.0,,,17332000.0,924376000.0,,1320423000.0,-1027000.0,,,86660000.0,0.116655,262465000.0,,567108962.0,,,,,,,1798806000.0,,776003000.0,,,4507000.0,214578000.0,,,,,,,,235375000.0,,,,,,,,,,289449000.0,,66271000.0,,66800000.0,,,,,25540000.0,,252676000.0,,,,,,,,,0.109989,,219658000.0,,,,,,,,,,2224063000.0,,1739649000.0,,,74989000.0,,550649000.0,,8033000.0,640253000.0,289567000.0,1004780000.0,,,90525000.0,,,,261082000.0,,,,,,,316657000.0,,,,,,601343231.0,,,,257562000.0,,,,,,3865000.0,,11069000.0,,64014000.0,,190000.0,1992325000.0,,61436000.0,,,1587064000.0,3811127000.0,,,66800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535673600,7400000.0,1646450000.0,,,15532000.0,819376000.0,,864573000.0,-355000.0,,,95838000.0,0.136653,269858000.0,,568507489.0,,,,,,,1856714000.0,,811619000.0,,,8375000.0,289327000.0,,,,,,,,,,,,,,,,,,280222000.0,,76225000.0,,76990000.0,,,,,29948000.0,,14687000.0,,,,,,,,,0.126654,,290498000.0,,,,,,,,,,1850793000.0,,1566546000.0,,,80891000.0,,699783000.0,,5273000.0,717243000.0,370218000.0,827074000.0,,,99795000.0,,,,329565000.0,,,,,,,342087000.0,,,,,,601328800.0,,,,215221000.0,,,,,,3957000.0,,9513000.0,244916000.0,71370000.0,,191000.0,1581233000.0,,57275000.0,,,1605346000.0,3456139000.0,,,76990000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543536000,6318000.0,1612323000.0,,,10404000.0,1253012000.0,,862433000.0,57559000.0,,,138003000.0,0.216645,269425000.0,,570993480.0,,,,,,,1791525000.0,,745720000.0,,,6436000.0,247362000.0,,,,,,,,,,,,,,,,,,305234000.0,,123665000.0,,123834000.0,,,,,31262000.0,,10901000.0,,,,,,,,,0.206646,,247767000.0,,,,,,,,,,1819165000.0,,1606970000.0,,,70996000.0,,585991000.0,,3866000.0,841077000.0,318358000.0,359311000.0,,,142062000.0,,,,267633000.0,,,,,,,360892000.0,,,,,,598968410.0,,,,2419000.0,,,,,,4059000.0,,8348000.0,244651000.0,79414000.0,,191000.0,1617871000.0,,61729000.0,,,1607982000.0,3427147000.0,,,123834000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551312000,17738000.0,1515564000.0,-174906000.0,194361000.0,33236000.0,1247140000.0,,433610000.0,17459000.0,198000.0,73636000.0,136703000.0,0.173316,497742000.0,,573119226.0,475019000.0,1515564000.0,88835000.0,-2368000.0,-205000000.0,563667000.0,2483747000.0,,850695000.0,1398530000.0,497742000.0,7750000.0,305681000.0,1183718000.0,77277000.0,7750000.0,1107472000.0,367236000.0,74776000.0,0.0,,727697000.0,,465000.0,5692000.0,367236000.0,,73184000.0,50222000.0,672648000.0,414228000.0,,98353000.0,1056948000.0,99612000.0,,920314000.0,17738000.0,3735091000.0,38743000.0,569911920.0,20896000.0,2483747000.0,364514000.0,-26397000.0,-66921000.0,1989375000.0,-160648000.0,1063672000.0,,0.16665,433610000.0,305749000.0,,1263701000.0,,215302000.0,341582000.0,5692000.0,2562984000.0,1164454000.0,220103000.0,1745716000.0,75737000.0,1183718000.0,1247140000.0,76504000.0,114706000.0,1204614000.0,726561000.0,-271653000.0,2497000.0,920314000.0,420387000.0,268424000.0,,,142450000.0,-16992000.0,23730000.0,50222000.0,306174000.0,500000000.0,-174906000.0,0.643269,20896000.0,414228000.0,49286000.0,220103000.0,268424000.0,457204000.0,-827308000.0,17628000.0,2497000.0,602073042.0,1745716000.0,536004000.0,-166584000.0,75737000.0,-355009000.0,,-26527000.0,73184000.0,,5747000.0,600734875.0,23730000.0,215302000.0,106493000.0,465000.0,198000.0,1204614000.0,0.609939,74776000.0,106493000.0,672648000.0,1989375000.0,3735091000.0,,38743000.0,99612000.0,850695000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559260800,11446000.0,1912196000.0,,,-2759000.0,1568429000.0,,966652000.0,-81925000.0,,,-11644000.0,-0.013332,1383822000.0,,591539424.0,,,,,,,2540600000.0,,739652000.0,,,10880000.0,328577000.0,,,,,,,,,,,451000.0,,,,,,1383822000.0,406914000.0,,-10216000.0,,-7304000.0,,,,,5924000.0,,833983000.0,,,,,,,,,-0.013332,,330984000.0,,,,,,,,,,2146075000.0,,1684275000.0,,,57318000.0,,702770000.0,,1729000.0,913010000.0,385895000.0,343767000.0,,,-8520000.0,,,,316875000.0,,,,,,,361707000.0,,,,,,591539424.0,,,,42055000.0,,,,,,3124000.0,,7041000.0,,76759000.0,,198000.0,2518258000.0,,69657000.0,,,2955335000.0,5101410000.0,,,-7304000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567209600,8145000.0,1542292000.0,,,-8116000.0,1288449000.0,,496288000.0,-109749000.0,,,-24131000.0,-0.023331,1598854000.0,,593880168.0,,,,,,,2513596000.0,,673549000.0,,,12456000.0,447884000.0,,,,,,,,,,,435000.0,,,,,,1598854000.0,402453000.0,,-17373000.0,,-14400000.0,,,,,12494000.0,,833426000.0,,,,,,,,,-0.023331,,453314000.0,,,,,,,,,,1788436000.0,,1338162000.0,,,69939000.0,,936626000.0,,1333000.0,898610000.0,517823000.0,253843000.0,,,-22027000.0,,,,418803000.0,,,,,,,401359000.0,,,,,,593880168.0,,,,2693000.0,,,,,,2104000.0,,7240000.0,,112246000.0,,198000.0,2171588000.0,,64026000.0,,,2937737000.0,4726173000.0,,,-14400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575072000,7766000.0,2729787000.0,,,16611000.0,2357357000.0,-224355000.0,1240318000.0,-50140000.0,,,44852000.0,0.046662,1658070000.0,1801340000.0,595724944.0,,,,,,,2594126000.0,106085000.0,583158000.0,,,21288000.0,399199000.0,,,,,,,,260900000.0,,,,,,1481341000.0,,,1658070000.0,406439000.0,1490485000.0,25035000.0,,28177000.0,106085000.0,,,,7935000.0,,1119981000.0,,,,,,,,38972000.0,0.046662,,400438000.0,3228314000.0,,1426974000.0,,,,,,,3007136000.0,,2187891000.0,,,78036000.0,,862357000.0,,918000.0,926787000.0,477235000.0,372430000.0,,95799000.0,47587000.0,,,,385122000.0,,,,,,,503781000.0,,,,,,621423834.0,,,,24290000.0,,145780000.0,,,13710000.0,2735000.0,,9162000.0,,148393000.0,,199000.0,3307872000.0,,61055000.0,,,2931559000.0,5938695000.0,319999000.0,,28177000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
