date,annualCurrentAccruedExpenses,quarterlyPurchaseOfInvestment,annualNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingEndCashPosition,annualCashAndCashEquivalents,trailingTaxProvision,annualTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualNetIncomeContinuousOperations,annualTotalRevenue,trailingRepurchaseOfCapitalStock,annualDilutedEPS,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualDeferredIncomeTax,trailingFreeCashFlow,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualCommonStockIssuance,annualBasicAverageShares,quarterlyOtherNonCashItems,annualOtherShortTermInvestments,annualAccumulatedDepreciation,annualChangeInAccountPayable,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,annualRepurchaseOfCapitalStock,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetIncomeCommonStockholders,trailingNetIncome,annualTotalAssets,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualCashDividendsPaid,quarterlyLongTermDebt,annualAccountsReceivable,annualNetIncome,annualBeginningCashPosition,trailingCommonStockIssuance,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualFreeCashFlow,annualSellingGeneralAndAdministration,quarterlySellingGeneralAndAdministration,annualDilutedAverageShares,trailingSaleOfInvestment,annualStockholdersEquity,quarterlyRepaymentOfDebt,annualOtherNonCashItems,quarterlyBasicAverageShares,annualLongTermDebt,quarterlyBasicEPS,quarterlyCurrentDebt,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDeferredRevenue,trailingOperatingCashFlow,annualCapitalStock,annualPurchaseOfBusiness,annualNetPPE,quarterlyPretaxIncome,annualOperatingCashFlow,quarterlyPurchaseOfBusiness,annualSaleOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualOtherIntangibleAssets,trailingPurchaseOfBusiness,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyNetPPE,trailingChangeInCashSupplementalAsReported,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualGrossPPE,annualGoodwill,quarterlyDilutedEPS,annualNetOtherInvestingChanges,trailingPretaxIncome,annualPretaxIncome,annualInterestExpense,quarterlyDilutedAverageShares,annualPurchaseOfInvestment,annualRepaymentOfDebt,quarterlyTotalAssets,annualBasicEPS,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualInvestingCashFlow,annualCapitalExpenditure,trailingInvestingCashFlow,annualAccountsPayable,trailingDeferredIncomeTax,quarterlyOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingInterestExpense,annualEndCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,quarterlyAccountsPayable,trailingRepaymentOfDebt,annualOperatingIncome,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingStockBasedCompensation,annualTotalNonCurrentAssets,quarterlyChangeInInventory,annualOtherNonCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInventory,quarterlyStockBasedCompensation,annualCostOfRevenue,annualOtherCurrentLiabilities,annualOtherIncomeExpense,annualOtherCurrentAssets,quarterlyCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualInventory,trailingCostOfRevenue,annualCurrentAssets,trailingChangeInInventory,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangesInAccountReceivables,quarterlyEbitda,annualCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,quarterlyCurrentAssets,annualEbitda,annualOperatingExpense,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualOtherNonCurrentLiabilities,annualStockBasedCompensation,trailingBasicEPS,quarterlyCostOfRevenue,trailingResearchAndDevelopment,quarterlyOtherCurrentAssets,trailingGrossProfit,quarterlyOtherCurrentLiabilities,quarterlyGrossProfit,quarterlyOperatingExpense,annualChangeInInventory,quarterlyTotalNonCurrentAssets,quarterlyOtherNonCurrentAssets,quarterlyOtherIncomeExpense,trailingOtherIncomeExpense,trailingOperatingIncome,trailingChangeInAccountPayable,trailingOperatingExpense,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.830822400,,-2971345501.0,,1298842750.0,-8018230156.0,,,,,563648741.0,1896528250.0,,200457454050.0,,,304969367.0,,,,,,,-144412040.0,,,,,,,,155897716.0,,,,,,,,,-270338695.0,59478630.0,,4476514636.0,,,,,,,,,9385976855.0,,-5555526511.0,,,,3636487406.0,,,,,340367597.0,340367597.0,,,679373724.0,,,,,,1233152000.0,,0.24506,,-65898647.0,,2035398230.0,,,,,593334447.0,38253233492.0,,8074469961.0,,,,,,550034037.0,,,,656508282.0,600255566.0,,,,,209666440.0,,1866575902.0,,,,,,0.24506,,,,,1233152000.0,,,209843430905.0,,534356919.0,,,,,,,,79603729.0,,,643210555.0,1998638530.0,,,23667801225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.838771200,,-4256837264.0,,1129586368.0,-3503845354.0,,,,,593651230.0,1977463240.0,,200634877010.0,,,322935276.0,,,,,,,-142775717.0,,,,,,,,194511592.0,,,,,,,,,-92439480.0,47702165.0,,4688745362.0,,,,,,,,,9605606706.0,,1408660483.0,,,,3642984746.0,,,,,358664285.0,358664285.0,,,696715680.0,,,,,,1233220000.0,,0.25426,,-81128070.0,,2091521231.0,,,,,2027187311.0,39595987357.0,,3528489895.0,,,,,,584031882.0,,,,-169980242.0,-195986254.0,,,,,225367597.0,,1864779442.0,,,,,,0.25426,,,,,1233220000.0,,,210240483716.0,,-277114324.0,,,,,,,,81166235.0,,,1298842750.0,2006321286.0,,,19251064999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.846720000,,1477184735.0,12465953177.0,0.0,-12558399889.0,,23692040134.0,,880000000.0,606967902.0,2146298573.0,,207738060201.0,,,340575516.0,43490033445.0,1429966555.0,7911036789.0,,1.02592,,-140129542.0,214046823.0,,,,,,1253528606.0,-4333850392.0,,,,207738060201.0,,,,,68942869.0,61511438.0,-357056856.0,4785953177.0,,,,,,,,218075050167.0,10336989967.0,4785953177.0,-14029197377.0,1286020067.0,,-562006689.0,3627023411.0,,1429966555.0,1107023411.0,,375960783.0,375960783.0,-2540066890.0,2850969900.0,800674449.0,1253528606.0,,10336989967.0,,-3911973245.0,,3627023411.0,,,-6387247.0,,2223792395.0,,29922943144.0,324949833.0,,9382264844.0,43490033445.0,,13058850798.0,,,1751973244.0,,1785016722.0,590851535.0,-2300066890.0,,,-335967016.0,-836551705.0,,,,,214890752.0,,1785016722.0,,-313979933.0,,,,,-21431973245.0,,2309966555.0,8562943144.0,,-6265016722.0,,218075050167.0,1.02592,-842938952.0,,-27936989967.0,-240000000.0,,,,,87214503.0,,,1129586368.0,1751973244.0,,0.0,23692040134.0,,,,,,,2359063545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.854668800,,,,0.0,3489014692.0,,,,,681897830.0,2227928292.0,,224878015905.0,,,398975603.0,,,,,,,-147054859.0,,,,,,,,-921957138.0,,,,,,,,,-252999056.0,81951746.0,,4894999326.0,,,,,,,,,9560048524.0,,1749966303.0,,,,4002965359.0,,,,,398975603.0,398975603.0,,,828009166.0,,,,,,1345254579.0,,0.29658,,-90982612.0,,2052028575.0,,,,,-1680010783.0,43317023858.0,,-2694972368.0,,,,,,663970885.0,,,,176034506.0,-618007818.0,,,,,264995282.0,,1799973042.0,,,,,,0.28984,,,,,1376537410.0,,,234438064429.0,,-708990430.0,,,,,,,,76021027.0,,1830031001.0,792964011.0,1756031810.0,,,19038010514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.862358400,,,,0.0,-15798983974.0,,,,,685004189.0,2186958950.0,,240960067020.0,,,402960067.0,,,,,,,-146997082.0,,,,,,,,-959919433.0,,,,,,,,,-74004574.0,11039039.0,,5136972913.0,,,,,,,,,9821977101.0,,-20510926928.0,,,,4549008657.0,,,,,402960067.0,402960067.0,,,800055850.0,,,,,,1340920658.0,,0.30051,,-55065978.0,,2002094387.0,,,,,5798134212.0,39237922368.0,,16582015093.0,,,,,,667969841.0,,,,243959909.0,-538931584.0,,,,,265009774.0,,1773945825.0,,,,,,0.30051,,,,,1340920658.0,,,250782044122.0,,-593997562.0,,,,,,,,80918375.0,,4767008932.0,0.0,1778972354.0,,,24646048590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.870307200,,,,0.0,10718928620.0,,,,,744038594.0,2377946244.0,,235741006203.0,,,427980703.0,,,,,,,-152950127.0,,,,,,,,-1397103443.0,,,,,,,,,-107041856.0,-292025933.0,,5411026878.0,,,,,,,,,10087939352.0,,3770884815.0,,,,5215024121.0,,,,,427980703.0,427980703.0,,,857064094.0,,,,,,1317634011.0,,0.32481,,-60016193.0,,2090971744.0,,,,,-5581114469.0,36459958649.0,,-8730047549.0,,,,,,722949690.0,,,,741962856.0,-1247057841.0,,,,,294968987.0,,1713025500.0,,,,,,0.3179,,,,,1346274624.0,,,245828945555.0,,-1307074034.0,,,,,,,,121075760.0,,7008059998.0,0.0,1769951757.0,,,25046037216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.878256000,,,-7042106745.0,0.0,-2791018203.0,,21585973807.0,,1089987326.0,735120057.0,2486004426.0,,234384030418.0,,,318043575.0,33037037037.0,1679059287.0,9278974792.0,,1.23285,,-152913437.0,228981834.0,,,,,,1234542671.0,1796935231.0,,,,234384030418.0,,,,,47057738.0,428016982.0,-386987748.0,5699056471.0,,,,,,,,244773975496.0,10389945078.0,5699056471.0,21394103412.0,1548091818.0,,-599915505.0,4227010280.0,,1679059287.0,792986903.0,,449011044.0,449011044.0,128010139.0,3365019011.0,879974214.0,1255701681.0,,10389945078.0,,-1482044783.0,,4227010280.0,,,-86992533.0,,2161995568.0,,4437966484.0,382058865.0,,-5579115705.0,33037037037.0,,-719028692.0,,,1783974088.0,,1695958316.0,714050058.0,421067455.0,,,-684982197.0,2825064698.0,,,,,265039014.0,,1695958316.0,,476975074.0,,,,,6404027602.0,,2769046613.0,8306999014.0,,-10493029151.0,,244773975496.0,1.25398,2738072165.0,,-4382058865.0,-293057316.0,,,,,104043703.0,,,0.0,1783974088.0,,0.0,21585973807.0,,,,,,,2846078017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.886204800,,-3563128003.0,,0.0,-8261977574.0,,,,,793068297.0,2454055628.0,,246723896898.0,,,427115189.0,,,,,,,-162953255.0,,,,,,,,-2732197466.0,,,,,,,,,154070191.0,31017912.0,,5988058832.0,,,,,,,,,10710062618.0,,-6094946848.0,,,,4769040338.0,,,,,461045580.0,461045580.0,,,878986457.0,,,,,,1217476737.0,,0.35082,,-79947575.0,,2372943061.0,,,,,2923838649.0,33603028979.0,,10667977283.0,,,,,,771079074.0,,,,395951653.0,-2010048056.0,,,,,310033494.0,,1700014562.0,,,,,,0.34352,,,,,1243348827.0,,,257433959517.0,,-2089995631.0,,,,,,,,76015727.0,,1476044852.0,1269986894.0,1805009466.0,,,21754914810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.893894400,,-5156843364.0,,0.0,3786959679.0,,,,,790980673.0,2701932713.0,,238933858268.0,,,430064424.0,,,,,,,-164033144.0,,,,,,,,1611223951.0,,,,,,,,,-15058022.0,142926254.0,,6284037223.0,,,,,,,,,11300071582.0,,4829807263.0,,,,4735003579.0,,,,,463994273.0,463994273.0,,,934001432.0,,,,,,1227212715.0,,0.35044,,-89988001.0,,2357050823.0,,,,,-32070576.0,30447959914.0,,-5889022380.0,,,,,,773944166.0,,,,176990366.0,2279053067.0,,,,,309949893.0,,1713958482.0,,,,,,0.34329,,,,,1252772944.0,,,250233929850.0,,2189065066.0,,,,,,,,76024359.0,,4203983781.0,0.0,2094058697.0,,,17659985684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.901843200,,4461921480.0,,0.0,3730044350.0,,,,,784278156.0,2457142857.0,,248558881330.0,,,424943311.0,,,,,,,-180950109.0,,,,,,,,-3437907816.0,,,,,,,,,-70077929.0,-79915443.0,,6567951625.0,,,,,,,,,11623129252.0,,2396205345.0,,,,4734996221.0,,,,,463945578.0,463945578.0,,,882993197.0,,,,,,1225821586.0,,0.34666,,-122127916.0,,2471050642.0,,,,,-824043206.0,35433106576.0,,928981605.0,,,,,,764021164.0,,,,1624034549.0,-3034991406.0,,,,,300075586.0,,1746938776.0,,,,,,0.33912,,,,,1253076525.0,,,260182010582.0,,-3157119322.0,,,,,,,,88927412.0,,-3005954559.0,0.0,2131065760.0,,,13938019652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.909792000,1.0,-10825913688.0,1512887791.0,0.0,767970921.0,,16394968359.0,,1175027010.0,707214296.0,2436080892.0,,262008025930.0,,123012811.0,397182152.0,41398981324.0,1824046921.0,10049081648.0,,1.33039,,-180132638.0,181046458.0,,,,,,1233447792.0,-4542214517.0,,,,262008025930.0,,,,,173078416.0,87017735.0,242012656.0,6822966507.0,,,,1.0,1352986572.0,,,274398981324.0,11891958636.0,6822966507.0,-5287108359.0,1679117148.0,,-688069146.0,3964037660.0,1352986572.0,1824046921.0,1269949066.0,,435082446.0,435082446.0,-7029942892.0,3594073159.0,898079206.0,1262124000.0,,11891958636.0,32992.0,-9101095848.0,,3964037660.0,,123012811.0,-225917678.0,,2510934390.0,,7628029017.0,342028091.0,,-554837076.0,41398981324.0,,1920092509.0,,,2144003704.0,,1872048156.0,690079222.0,-6511961722.0,,19780984720.0,-1057911898.0,-3745975327.0,551010958.0,,,,254996776.0,,1872048156.0,,1139064670.0,,,,,-4156042599.0,,2999073931.0,9711992591.0,,-15083963575.0,-71924680.0,274398981324.0,1.36132,-3971893005.0,,22997376.0,-517981170.0,,2116067294.0,,551010958.0,101060593.0,,17106910646.0,0.0,2144003704.0,,0.0,16394968359.0,,,,,2116067294.0,,3075165921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.917740800,,-516996525.0,,0.0,-1098957546.0,,,,,563075994.0,2571083246.0,,254904970539.0,,,322858438.0,,,,,,,-179936546.0,,,,,,,,-557032785.0,,,,,,,,,83094123.0,-25985798.0,,7003021604.0,,,,,,,,,12231001662.0,,-3003928085.0,,,,4332074331.0,,,,,360930654.0,360930654.0,,,1033993050.0,,,,-74935791.0,,1257139000.0,,0.25682,,-24021756.0,,2442967216.0,,,,,-200181297.0,42672004835.0,,1667019187.0,,,,,,560960870.0,,,,497960417.0,-69950144.0,,,,,200030216.0,,1809941079.0,,,,,,0.25682,,,,,1257139000.0,,,267135972201.0,,-93971900.0,,,,,,,,101979151.0,,2445988820.0,2408974165.0,2129928992.0,,,20919927481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.925430400,,-8197956064.0,,1863019694.0,-5732989938.0,,,,,678920496.0,2548942378.0,,254878045222.0,,,394894238.0,,,,,,,-182134935.0,,,,,,,,-734141541.0,,,,,,,,,34921924.0,57058008.0,,7243034282.0,,,,,,,,,12435010941.0,,4998968201.0,,,,4631072210.0,,,,,431947484.0,431947484.0,,,968052516.0,,,,975178.0,,1261199700.0,,0.31311,,-88013255.0,,2233989789.0,,,,,2629940597.0,45395915390.0,,4791915897.0,,,,,,676878192.0,,,,-1043985216.0,-103062256.0,,,,,244930708.0,,1802042305.0,,,,,,0.31311,,,,,1261199700.0,,,267313056163.0,,-191075511.0,,,,,,,,111004073.0,,,0.0,2061998541.0,,,20022027717.0,,,22027717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.933379200,,-988026647.0,,3080048149.0,-9429111800.0,,,,,735179055.0,2632109540.0,,265865934397.0,,,411074330.0,,,,,,,-181864721.0,,,,,,,,-1332810025.0,,,,,,,,,84963189.0,53941332.0,,7456966596.0,,,,,,,,,12882034306.0,,-8354053056.0,,,,4678001806.0,,,,,452001204.0,452001204.0,,,1004965393.0,,,,-68879.0,,1245113827.0,,0.33015,,-87032097.0,,2360969004.0,,,,,3727327670.0,47523924165.0,,11247053481.0,,,,,,733072525.0,,,,1216954682.0,-600986998.0,,,,,281071321.0,,1791002107.0,,,,,,0.32265,,,,,1274056501.0,,,278747968703.0,,-688019095.0,,,,,,,,115033628.0,,,1863019694.0,2374962383.0,,,24663105627.0,,,-52061390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.941328000,,-17871097562.0,-2082977785.0,2460055907.0,6197060461.0,,23042077387.0,,973959100.0,728897630.0,2855883961.0,,260889951449.0,,,438041717.0,73008091805.0,1725025747.0,10607915258.0,,1.24291,-122995439.0,-191093958.0,-27070767.0,,,,,,1246835074.0,11558072920.0,,,,260889951449.0,,,,,-6373054269.0,-112084309.0,-6170075033.0,7495071355.0,,,,,,,,273298072679.0,12408121230.0,7495071355.0,8121996609.0,1568044726.0,,-735030160.0,4595998235.0,,1725025747.0,2409003972.0,,479013108.0,479013108.0,4638075622.0,4096071796.0,1067031772.0,1261591528.0,,12408121230.0,-48965947.0,8934088569.0,,4595998235.0,,,-55898318.0,,2044909774.0,,5222009710.0,459026041.0,,-8240064755.0,73008091805.0,,-12483978855.0,,,1973076357.0,,1273944387.0,726971606.0,4893041048.0,,16002059732.0,-619877948.0,5667040446.0,659997058.0,,,,247958498.0,,1273944387.0,,51051935.0,,,,,1762983669.0,,2698984847.0,9082977785.0,,-27574076798.0,-122995439.0,273298072679.0,1.25762,5611142128.0,,-10063998823.0,-254965426.0,,,,659997058.0,131009189.0,,,3080048149.0,1973076357.0,,2460055907.0,23042077387.0,,,-122995439.0,,,,2706929529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.949276800,,-5122974537.0,,1091001157.0,1896990741.0,,,,,879050927.0,2811053241.0,,257375000000.0,,,494068287.0,,,,,,,-180989583.0,,,,,,,,590133101.0,,,,,,,,,-4097077546.0,-3038194.0,,7606047454.0,,,,,,,,,12634982639.0,,-3963107639.0,,,,5072048611.0,,,,,527054398.0,527054398.0,,,1084056713.0,,,,,,1217846846.0,,0.40569,,-65972222.0,,2514033565.0,,,,,-1501880787.0,48915943287.0,,-383969907.0,,,,,,877025463.0,,,,-1369068287.0,-2881944444.0,,,,,349971065.0,,1301070602.0,,,,,,0.39845,,,,,1239975623.0,,,270009982639.0,,-2947916666.0,,,,,,,708043981.0,101996528.0,,11049045139.0,2460069444.0,1994936343.0,,,22121961806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.957052800,,-6026314563.0,,1837973934.0,-3809016807.0,,,,,971563981.0,3053909953.0,,267347452607.0,,,528732227.0,,,,,,,-199638379.0,,,,,,,,-166554902.0,,,,,,,,,-2631299231.0,-5848062.0,,7738447867.0,,,,,,,,,12689573460.0,,1038048398.0,,,,5103672986.0,,,,,561315166.0,561315166.0,,,1199644550.0,,,,,,1216572000.0,,0.43709,,-51030148.0,,2585900474.0,,,,,2782982683.0,73733708531.0,,6721351424.0,,,,,,968601896.0,,,,747030372.0,-2165448921.0,,,,,407286730.0,,1239632701.0,,,,,,0.43709,,,,,1222228000.0,,,280037026066.0,,-2216479069.0,,,,,,,866409953.0,108311529.0,,1553146805.0,1091001157.0,1978672986.0,,,18289395735.0,,,-85900474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.965001600,,-6754991518.0,,1706302021.0,519338789.0,,,,,917063020.0,3003864447.0,,267821046373.0,,,529131986.0,,,,,,,-196066449.0,,,,,,,,-9988084738.0,,,,,,,,,6215594375.0,-7463328.0,,7960760999.0,,,,,,,,,12893876338.0,,-2963763589.0,,,,5090665874.0,,,,,563317479.0,563317479.0,,,1181629013.0,,,,,,1204988000.0,,0.43829,,-73247333.0,,2774970274.0,,,,,1003380862.0,73335315101.0,,2442344999.0,,,,,,915576694.0,,,,-131529267.0,-3091726730.0,,,,,352259215.0,,1220273484.0,,,,,,0.43829,,,,,1211664000.0,,,280714922711.0,,-3164974063.0,,,,,,,921521998.0,115197294.0,,10311006629.0,1837973934.0,1981272295.0,,,20555885850.0,,,-102556480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.972950400,,-5849907624.0,925982333.0,947304295.0,-3515932887.0,,19605543710.0,,1411818459.0,897655671.0,3094127388.0,,280053304905.0,,,534488734.0,78566859580.0,2208346025.0,11958574474.0,,1.7,-91379836.0,-213741166.0,-205604630.0,,,,,,1212778000.0,10347327130.0,,,,280053304905.0,,,,,-17895685463.0,-189255046.0,-18408467865.0,8314042035.0,,,,,,,,294054218702.0,13297289065.0,8314042035.0,-5841302055.0,2074322266.0,,-790435577.0,5825464514.0,,2208346025.0,2459640573.0,,568928665.0,568928665.0,-15444715200.0,4695400548.0,1208480215.0,1220189568.0,,13297289065.0,-476729.0,782820591.0,,5825464514.0,,,-102165771.0,,2955479404.0,,18547060615.0,459945172.0,,-1358500425.0,78566859580.0,,9767334099.0,,,2001218398.0,,1215351812.0,885325007.0,-15152299726.0,,31190983856.0,-758769096.0,-7013179631.0,901614377.0,,,,316396342.0,,1215351812.0,,-1512336278.0,,,,,-11730124885.0,,3620164484.0,10830033506.0,,-23754188242.0,-19798965.0,294054218702.0,1.71,-7115345402.0,,-4908620164.0,-292415474.0,,,,901614377.0,134439821.0,,8277785283.0,1706302021.0,2001218398.0,,947304295.0,19605543710.0,,,-91379836.0,,,,3638440451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.980899200,,-8372058162.0,,989356918.0,-4179283466.0,,,,,1064308200.0,3455254086.0,,290887423175.0,,,661070304.0,,,,,,,-214360666.0,,,,,,,,-788487482.0,,,,,,,,,-2548343577.0,-4497077.0,,8769299955.0,,,,,,,,,14471593464.0,,-515664819.0,,,,6447309249.0,,,,,695547894.0,695547894.0,,,1329635737.0,,,,-26982462.0,,1217648000.0,,0.54806,,-64458102.0,,2995053215.0,,,,,244341179.0,88013791036.0,,6690151402.0,,,,,,1040323790.0,,,,41972718.0,-2468895218.0,,,,,344775896.0,,1293659122.0,,,,,,0.54055,,,,,1229372000.0,,,306811572478.0,,-2533353320.0,,,,,,,2485384500.0,116923999.0,,7478638885.0,947384200.0,1987707990.0,,,17333233398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.988588800,,-13020755106.0,,1073402948.0,-6760519974.0,,,,,1001228501.0,3498157248.0,,297493857494.0,,,569717445.0,,,,,,,-237113535.0,,,,,,,,-7540750848.0,,,,,,,,,3018245297.0,-317984495.0,,8975737101.0,,,,,,,,,14749692875.0,,-978499800.0,,,,6836609337.0,,,,,601965602.0,601965602.0,,,1337530713.0,,,,-658816.0,,1232730000.0,,0.46026,,-78355166.0,,2794840295.0,,,,,1090118280.0,68031326781.0,,10920413709.0,,,,,,972051597.0,,,,85484284.0,-4074409450.0,,,,,370085995.0,,1314496314.0,,,,,,0.46026,,,,,1243814000.0,,,313723894349.0,,-4152764616.0,,,,,,,2552211302.0,142596886.0,,4611348830.0,989356918.0,2045454545.0,,,18043611794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.996537600,,-6825841167.0,,2157492355.0,5840415061.0,,,,,845565749.0,3718654434.0,,310047400612.0,,,455657492.0,,,,,,,-238128245.0,,,,,,,,6268076250.0,,,,,,,,,-8509657072.0,129821022.0,,9125382263.0,,,,,,,,,18474006116.0,,7070617219.0,,,,6296636086.0,,,,,492354740.0,492354740.0,,,1538226300.0,,,,-538107958.0,,1316592000.0,,0.34488,,-14679087.0,,2591743120.0,,,,,-482777502.0,75802752294.0,,-3289464194.0,,,,,,818042813.0,,,,1082023120.0,-1467398696.0,,,,,325688073.0,,1477064220.0,,,,,,0.33984,,,,,1327992000.0,,,329974006116.0,,-1482077783.0,,,,,,,4773700306.0,176258932.0,,8316740114.0,1073402948.0,2293577982.0,,,17767584098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
