date,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualInvestmentsAndAdvances,trailingRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyDeferredIncomeTax,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualBasicEPS,quarterlyGrossPPE,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOperatingIncome,annualChangesInAccountReceivables,annualBasicAverageShares,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingOperatingExpense,quarterlyEndCashPosition,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,quarterlyInvestingCashFlow,annualEndCashPosition,trailingInterestExpense,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,trailingChangesInAccountReceivables,annualTaxProvision,quarterlyEbitda,trailingResearchAndDevelopment,quarterlyStockholdersEquity,trailingChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualInterestExpense,trailingDeferredIncomeTax,annualRepaymentOfDebt,trailingNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,annualTotalRevenue,quarterlyGrossProfit,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyBasicEPS,annualGrossProfit,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualTotalNonCurrentAssets,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,annualResearchAndDevelopment,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyNetPPE,annualDilutedEPS,trailingTaxProvision,trailingNetIncome,quarterlyTotalRevenue,quarterlyBasicAverageShares,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,annualCashDividendsPaid,quarterlyCapitalExpenditure,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualNetIncome,trailingSellingGeneralAndAdministration,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualDilutedAverageShares,annualBeginningCashPosition,annualCostOfRevenue,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyNetIncome,annualInvestingCashFlow,annualIncomeTaxPayable,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,trailingDepreciationAndAmortization,annualLongTermDebt,quarterlyInterestExpense,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyCurrentDebt,annualStockholdersEquity,trailingInvestingCashFlow,quarterlyDilutedEPS,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,quarterlyOtherIncomeExpense,annualRetainedEarnings,annualTotalAssets,annualGoodwill,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyCurrentAccruedExpenses,annualCashFlowFromContinuingFinancingActivities,quarterlyCostOfRevenue,trailingStockBasedCompensation,quarterlyGoodwill,quarterlyAccountsReceivable,annualDepreciationAndAmortization,trailingOperatingCashFlow,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingGrossProfit,quarterlyOperatingExpense,quarterlyLongTermDebt,annualCapitalStock,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,annualCommonStockIssuance,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualNetPPE,quarterlyOtherIntangibleAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEbitda,trailingTotalRevenue,annualOperatingCashFlow,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,annualAccountsPayable,annualOperatingIncome,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,annualGrossPPE,annualPretaxIncome,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyChangesInAccountReceivables,trailingEndCashPosition,trailingPretaxIncome,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,trailingOperatingIncome,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInInventory,quarterlyInventory,annualInventory,trailingCashDividendsPaid,trailingChangeInInventory,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBasicEPS,trailingCommonStockIssuance,annualChangeInInventory,quarterlyCashDividendsPaid,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingDilutedAverageShares
1970-01-01 00:00:01.475193600,,-132803000.0,,,,,,,270024000.0,1880000.0,,,,150595000.0,,0.0,91754000.0,,,,4476000.0,,67786000.0,20224000.0,,,,,231154000.0,0.0,,,11145000.0,,-19004000.0,,,,,,,,110737000.0,,446047000.0,,132055000.0,,,,,12613000.0,,255286000.0,0.0,,0.22,,77048000.0,366515000.0,362523000.0,,,,,0.0,,,-11386000.0,,0.0,1283306000.0,108252000.0,20344000.0,67280000.0,,,,316447000.0,253176000.0,,18454000.0,,,-18504000.0,-83315000.0,,,,,,,,,,,56704000.0,55048000.0,56410000.0,,,18014000.0,0.0,57161000.0,,,20751000.0,,,,,,0.21,,18539000.0,6045000.0,,,,,,145621000.0,,61161000.0,,1311626000.0,67575000.0,,,,,35438000.0,196678000.0,,163532000.0,1215546000.0,,55355000.0,,,,,,261524000.0,,,12938000.0,,231154000.0,,,,,231154000.0,,,,255000.0,,173993000.0,,,2091876000.0,1725361000.0,56410000.0,,,,,-6152000.0,,,,36544000.0,,,29576000.0,1645829000.0,,,20163000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,606913000.0,-176384000.0,484138000.0,-70667000.0,,15846000.0,55355000.0,,272744000.0,-8835000.0,-46098000.0,,0.68,133621000.0,-10298000.0,0.0,111298000.0,-10731000.0,251522000.0,,-10750000.0,,27110000.0,7357000.0,,,490394000.0,,253651000.0,3269000.0,-20742000.0,165478000.0,11029000.0,59250000.0,-2106000.0,253651000.0,,56030000.0,,171451000.0,,62875000.0,126850000.0,,496522000.0,,113029000.0,82199000.0,,-450000000.0,,-24348000.0,1118110000.0,257116000.0,1617000.0,213457000.0,0.29,922462000.0,94394000.0,490394000.0,314259000.0,1558284000.0,,1552156000.0,,0.0,27110000.0,8478000.0,-9509000.0,78117000.0,-40000000.0,1237897000.0,182063000.0,20405000.0,62954000.0,0.64,,,319677000.0,255116000.0,-686000.0,-59232000.0,178341000.0,0.0,-6992000.0,-70667000.0,0.0,171451000.0,,161124000.0,,269725000.0,88173000.0,195648000.0,11716000.0,25339000.0,73989000.0,90653000.0,73811000.0,-27199000.0,,20877000.0,56030000.0,22497000.0,,1176493000.0,20386000.0,-13994000.0,,0.0,496522000.0,,0.27,,20719000.0,3482000.0,182063000.0,2048678000.0,1206447000.0,314259000.0,52370000.0,59250000.0,-61194000.0,62561000.0,,1206447000.0,63853000.0,44658000.0,,63853000.0,-500000.0,25339000.0,161124000.0,,145818000.0,1176493000.0,256000.0,55355000.0,,0.0,253651000.0,0.0,62954000.0,217682000.0,1237897000.0,-24346000.0,2472000.0,217682000.0,253651000.0,368073000.0,,259555000.0,,253651000.0,7357000.0,315549000.0,,256000.0,7866000.0,231154000.0,,,2048678000.0,1558284000.0,73811000.0,133621000.0,241216000.0,8369000.0,0.0,-11013000.0,,,20877000.0,83661000.0,,253651000.0,15846000.0,1552156000.0,,-176384000.0,-28313000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,-157088000.0,,,,,,,291902000.0,-1712000.0,,,,138917000.0,,,58871000.0,,,,34688000.0,,47223000.0,28971000.0,,,,,436187000.0,0.0,,,18024000.0,,90609000.0,,,,,,,,60885000.0,,557826000.0,,151033000.0,,,,,40081000.0,,239916000.0,0.0,,0.08,,33943000.0,556078000.0,324842000.0,,,,,,,,6442000.0,,0.0,1247357000.0,202116000.0,9388000.0,61729000.0,,,,298764000.0,256044000.0,,5030000.0,,,-5745000.0,-77188000.0,,,,,,,,,,,24555000.0,89989000.0,20053000.0,,,28656000.0,0.0,182536000.0,,,18950000.0,,5030000.0,,,,0.07,,22020000.0,-5978000.0,,,,,,122924000.0,,58848000.0,,1220188000.0,72668000.0,,,,,26880000.0,172947000.0,,181045000.0,1177241000.0,,53061000.0,,,,,,221109000.0,,,7992000.0,,436187000.0,,,,,436187000.0,,,,257000.0,,253651000.0,,,2130025000.0,1573947000.0,20053000.0,,,,,-8715000.0,,,,84244000.0,,,17860000.0,1572199000.0,,,0.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,-141959000.0,,,,,,,306833000.0,-2138000.0,,,,149309000.0,,,82975000.0,,,,-15867000.0,,52433000.0,11337000.0,,,,,492705000.0,-5076000.0,,,15654000.0,,-14333000.0,,,,,,,,81712000.0,,642343000.0,,131584000.0,,,,,-17145000.0,,246907000.0,0.0,,0.2,,54353000.0,621760000.0,341791000.0,,,,,,,,5750000.0,,0.0,1230519000.0,253546000.0,2809000.0,64744000.0,,,,309572000.0,258973000.0,,5952000.0,,,-9047000.0,-84565000.0,,,,,,,,,,,51544000.0,63230000.0,51430000.0,,,14864000.0,0.0,56518000.0,,,19072000.0,,34373000.0,,,,0.17,,24061000.0,-9550000.0,,,,,,157048000.0,,62665000.0,,1229911000.0,76622000.0,,,,,22440000.0,173406000.0,,163932000.0,1177989000.0,,58148000.0,,,,,,224517000.0,,,8287000.0,,492705000.0,,,,,492705000.0,,,,261000.0,,436187000.0,,,2214653000.0,1592893000.0,51430000.0,,,,,-3460000.0,,,,54183000.0,,,15573000.0,1572310000.0,,,-28421000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,-108484000.0,,,,,,,293060000.0,-235946000.0,,,,152416000.0,,0.0,91008000.0,,,,-12685000.0,,45847000.0,18311000.0,,,,,157576000.0,-430000.0,,,19949000.0,,-10805000.0,,,,,,,,89631000.0,,522053000.0,,144810000.0,,,,,-7537000.0,,271374000.0,0.0,,1.08,,61535000.0,312082000.0,340880000.0,,,,,,,,8783000.0,,0.0,1312592000.0,541234000.0,-226236000.0,62934000.0,,,,343418000.0,267487000.0,,-405558000.0,,,-6846000.0,-89482000.0,,,,,,,,,,,287771000.0,76420000.0,287688000.0,,,14968000.0,0.0,-335129000.0,,,19548000.0,,18302000.0,,,,0.98,,27008000.0,-9925000.0,,,,,,126001000.0,,72044000.0,,1250113000.0,108659000.0,,,,,29297000.0,196568000.0,,180366000.0,1253998000.0,,62159000.0,,,,,,230670000.0,,,8548000.0,,157576000.0,,,,,157576000.0,,,,273000.0,,492705000.0,,,2175525000.0,1863443000.0,287688000.0,,,,-4000000.0,-30727000.0,,,,69574000.0,,,12018000.0,1653472000.0,,,-498860000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,690645000.0,-112318000.0,555414000.0,-108860000.0,,11457000.0,11137000.0,,273323000.0,121545000.0,-28833000.0,,1.33,170480000.0,-118251000.0,60163000.0,127663000.0,-51587000.0,264014000.0,,-53337000.0,,55369000.0,10112000.0,,,444744000.0,,272624000.0,29000.0,-562984000.0,18973000.0,15463000.0,110566000.0,52717000.0,272624000.0,,590000.0,,350148000.0,,-103852000.0,131543000.0,,501249000.0,,127987000.0,77565000.0,,-445172000.0,,-32200000.0,1330661000.0,292965000.0,-280000.0,292258000.0,-0.03,1051162000.0,102294000.0,444744000.0,318773000.0,1685402000.0,,1628897000.0,,,55369000.0,-47201000.0,6420000.0,101150000.0,-445172000.0,1310124000.0,532211000.0,110187000.0,61620000.0,1.18,,,378907000.0,273323000.0,-280000.0,-29138000.0,355977000.0,0.0,-7195000.0,-108860000.0,,350148000.0,,198095000.0,,296076000.0,253651000.0,279499000.0,60163000.0,28478000.0,-7893000.0,91452000.0,-9023000.0,118188000.0,,14484000.0,590000.0,115048000.0,,1252696000.0,19995000.0,27395000.0,1737000.0,,501249000.0,,-0.03,,28061000.0,-5374000.0,532211000.0,2130146000.0,1247644000.0,318773000.0,69090000.0,110566000.0,-423714000.0,85942000.0,,1247644000.0,116751000.0,34081000.0,,116751000.0,-9076000.0,28478000.0,198095000.0,,165302000.0,1252696000.0,274000.0,11137000.0,,59442000.0,272624000.0,,61620000.0,230345000.0,1310124000.0,-16801000.0,9254000.0,230345000.0,272624000.0,363771000.0,,321091000.0,,272624000.0,10112000.0,360517000.0,,274000.0,-30827000.0,157576000.0,,,2130146000.0,1685402000.0,-9023000.0,170480000.0,252125000.0,70000.0,0.0,-8685000.0,,,14484000.0,84257000.0,,272624000.0,11457000.0,1628897000.0,,-112318000.0,-35703000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,-81921000.0,,,-32465000.0,,,,298140000.0,-16511000.0,,,,175247000.0,,,112233000.0,,,,5323000.0,,66242000.0,16545000.0,,,,,287652000.0,38000.0,,,16963000.0,,-5007000.0,,,,,,,,113401000.0,,538305000.0,,160932000.0,,,,,11548000.0,,313423000.0,,,0.36,,87206000.0,479720000.0,353035000.0,,,,,,,,8436000.0,,,1310223000.0,631947000.0,-12472000.0,58604000.0,,,,407367000.0,275270000.0,,-104869000.0,,,-5045000.0,-116643000.0,,,,,,,,,,,99678000.0,122278000.0,99736000.0,,,13145000.0,,14891000.0,,,17806000.0,,0.0,,,,0.33,,31869000.0,-7221000.0,,,,,,120375000.0,,93944000.0,,1266369000.0,125968000.0,,,,,29866000.0,216115000.0,,201190000.0,1253442000.0,,11148000.0,,,,,,235678000.0,,,8389000.0,,287510000.0,,,,,287510000.0,,,,278000.0,,272761000.0,,,2201563000.0,1721843000.0,99736000.0,,,,,-7652000.0,,,,117233000.0,,,10894000.0,1663258000.0,,,-72404000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,-120996000.0,,,-41478000.0,,,,296996000.0,2699000.0,,,,176021000.0,,,150165000.0,,,,-29341000.0,,72255000.0,11553000.0,,,,,309895000.0,0.0,,,16706000.0,,-11604000.0,,,,,,,,169805000.0,,563356000.0,,132426000.0,,,,,-20530000.0,,323862000.0,,,0.48,,142893000.0,508233000.0,330969000.0,,,,,,,,-8848000.0,,,1308910000.0,764447000.0,11535000.0,58976000.0,,,,421196000.0,277115000.0,,-85163000.0,,,-9740000.0,-117045000.0,,,,,,,,,,,131358000.0,121210000.0,132500000.0,,,13085000.0,,22243000.0,,,18276000.0,,,,,,0.45,,32635000.0,11004000.0,,,,,,106934000.0,,97334000.0,,1259195000.0,126217000.0,,,,,28218000.0,212482000.0,,173697000.0,1254265000.0,,10158000.0,,,,,,228446000.0,,,8636000.0,,309761000.0,,,,,309761000.0,,,,279000.0,,287652000.0,,,2216232000.0,1707999000.0,132500000.0,,,,,-1502000.0,,,,111470000.0,,,14180000.0,1639879000.0,,,-43685000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,-121814000.0,,,-12296000.0,,,,296789000.0,-10009000.0,,,,170354000.0,,,139895000.0,,,,38148000.0,,66902000.0,12103000.0,,,,,402733000.0,1000.0,,,16141000.0,,-6494000.0,,,,,,,,149737000.0,,638252000.0,,153561000.0,,,,,41149000.0,,336431000.0,,,0.47,,122413000.0,607667000.0,373073000.0,,,,,,,,577000.0,,,1302945000.0,894606000.0,-5537000.0,57286000.0,,,,443943000.0,277492000.0,,-82267000.0,,,-6495000.0,-113068000.0,,,,,,,,,,,127950000.0,181755000.0,130159000.0,,,12947000.0,,92838000.0,,,18376000.0,,,,,,0.44,,34027000.0,894000.0,,,,,,139086000.0,,107512000.0,,1252745000.0,138167000.0,,,,,28272000.0,221884000.0,,196536000.0,1255088000.0,,10169000.0,,,,,,235827000.0,,,8948000.0,,402598000.0,,,,,402598000.0,,,,281000.0,,309895000.0,,,2324755000.0,1717088000.0,130159000.0,,,,0.0,-12302000.0,,,,175260000.0,,,15798000.0,1676018000.0,,,-69971000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,766556000.0,-137166000.0,600240000.0,-113025000.0,-47216000.0,25124000.0,9076000.0,,295139000.0,4182000.0,-30954000.0,,1.73,171376000.0,-19639000.0,,151001000.0,17272000.0,277005000.0,,35128000.0,-133455000.0,57766000.0,9528000.0,,,343765000.0,,187140000.0,-4182000.0,-219740000.0,-85621000.0,16221000.0,135971000.0,-14656000.0,187140000.0,,,,477939000.0,,14673000.0,162402000.0,,125864000.0,,153321000.0,73417000.0,,0.0,,-11398000.0,1729850000.0,346134000.0,,572501000.0,0.42,1319850000.0,135130000.0,343765000.0,355434000.0,1709296000.0,,1927197000.0,,,57766000.0,49258000.0,385000.0,132030000.0,,1571763000.0,453778000.0,21147000.0,58351000.0,1.61,,,457344000.0,278107000.0,,-377256000.0,472969000.0,-556372000.0,-9674000.0,-113025000.0,,477939000.0,,209935000.0,,296775000.0,272761000.0,410000000.0,0.0,20174000.0,113983000.0,178212000.0,115544000.0,-37761000.0,,21760000.0,,-215593000.0,,1515911000.0,18959000.0,550000.0,,,125864000.0,,0.39,,33499000.0,3088000.0,453778000.0,2053061000.0,1244758000.0,355434000.0,66031000.0,135971000.0,-649555000.0,111210000.0,,1244758000.0,99052000.0,34286000.0,,99052000.0,-3800000.0,20174000.0,209935000.0,,195133000.0,1515911000.0,282000.0,9076000.0,,,186947000.0,,58351000.0,237640000.0,1571763000.0,20769000.0,8313000.0,237640000.0,186947000.0,595345000.0,,603455000.0,,186947000.0,9528000.0,553294000.0,,282000.0,7765000.0,402733000.0,,,2053061000.0,1709296000.0,115544000.0,171376000.0,487642000.0,-4143000.0,-800000.0,38728000.0,,,21760000.0,168538000.0,,186947000.0,25124000.0,1927197000.0,,-137166000.0,-33680000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,-137948000.0,,,-24186000.0,,,,296124000.0,-31463000.0,,,,109746000.0,,,118828000.0,,,,-37827000.0,,59569000.0,16799000.0,,,,,225047000.0,1117000.0,,,27997000.0,,-8814000.0,,,,,,,,125582000.0,,144237000.0,,173057000.0,,,,,3422000.0,,344401000.0,,,0.44,,95254000.0,431539000.0,380724000.0,,,,,,,,2555000.0,,-300000000.0,1692550000.0,576812000.0,-27780000.0,109746000.0,,,,464625000.0,279583000.0,,-46305000.0,,,-9931000.0,-116454000.0,,,,,,,,,,,123034000.0,92538000.0,123034000.0,,,58064000.0,,37907000.0,,,22086000.0,,,,,,0.42,,44274000.0,-1488000.0,,,,,,144186000.0,,120224000.0,,1242507000.0,147115000.0,,,,,20091000.0,219739000.0,,225573000.0,1601656000.0,,9076000.0,,,,,,236391000.0,,,8242000.0,,224855000.0,,,,,224855000.0,,,,285000.0,,187140000.0,,,2217511000.0,1785972000.0,123034000.0,,,,,-48097000.0,,,,82607000.0,,,22449000.0,2073274000.0,,,-112119000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,-134906000.0,,,-51900000.0,,,,295884000.0,16236000.0,,,,110820000.0,,,172898000.0,,,,-34661000.0,,78115000.0,13798000.0,,,,,266504000.0,1000.0,,,22015000.0,,-14547000.0,,,,,,,,184045000.0,,209737000.0,,157121000.0,,,,,-9863000.0,,371308000.0,,,0.46,,151619000.0,505111000.0,383357000.0,,,,,,,,-87000.0,,0.0,1692498000.0,704785000.0,23651000.0,110820000.0,,,,497973000.0,281244000.0,,-83812000.0,,,-10789000.0,-118643000.0,,,,,,,,,,,127968000.0,140080000.0,127973000.0,,,55726000.0,,41457000.0,,,23817000.0,,,,,,0.43,,32680000.0,2538000.0,,,,,,143902000.0,,126665000.0,,1251693000.0,160622000.0,,,,,20285000.0,225657000.0,,198410000.0,1602607000.0,,9076000.0,,,,,,237005000.0,,,8609000.0,,266374000.0,,,,,266374000.0,,,,286000.0,,225047000.0,,,2285771000.0,1780660000.0,127973000.0,,,,,-13317000.0,,,,129291000.0,,,22492000.0,2075855000.0,,,-31912000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,-154623000.0,,,-99650000.0,,,,295721000.0,-3027000.0,,,,110306000.0,,,176604000.0,,,,64316000.0,,66156000.0,22184000.0,,,,,366572000.0,-47000.0,,,20805000.0,,-9396000.0,,,,,,,,188113000.0,,227368000.0,,181333000.0,,,,,45253000.0,,403268000.0,,,0.54,,156719000.0,599630000.0,445431000.0,,,,,,,,-1973000.0,,0.0,1689176000.0,856283000.0,5313000.0,110306000.0,,,,541493000.0,281029000.0,,-128420000.0,,,-9349000.0,-117474000.0,,,,,,,,,,,151406000.0,240249000.0,151498000.0,,,54156000.0,,100068000.0,,,22672000.0,,,,,,0.51,,36609000.0,2787000.0,,,,,,189728000.0,,138225000.0,,1235982000.0,167027000.0,,,,,19036000.0,233519000.0,,226664000.0,1602628000.0,,9076000.0,,,,,,234315000.0,,,8722000.0,,366447000.0,,,,,366447000.0,,,,286000.0,,266504000.0,,,2362164000.0,1762534000.0,151498000.0,,,,0.0,-7143000.0,,,,230900000.0,,,20781000.0,2134607000.0,,,-28770000.0,,,,,,,,,,,,,,,,
