date,annualNetOtherInvestingChanges,quarterlyGoodwill,trailingNetIncome,quarterlyAccountsReceivable,annualGoodwill,annualTotalAssets,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyBasicEPS,annualRetainedEarnings,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,quarterlyLongTermDebt,annualOperatingIncome,annualAccountsPayable,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualPretaxIncome,annualEndCashPosition,trailingTaxProvision,trailingTotalRevenue,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,annualInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,annualCommonStockIssuance,annualOtherIntangibleAssets,annualSaleOfInvestment,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualBasicEPS,annualNetPPE,quarterlyDilutedAverageShares,annualGrossPPE,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,trailingInterestExpense,annualInterestExpense,annualRepaymentOfDebt,annualBeginningCashPosition,quarterlySaleOfInvestment,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,quarterlyRepaymentOfDebt,annualDilutedEPS,annualDilutedAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyTotalRevenue,quarterlyStockBasedCompensation,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualCurrentDebt,quarterlyBasicAverageShares,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalStock,annualPurchaseOfBusiness,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,annualTotalRevenue,annualBasicAverageShares,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyGrossPPE,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyTaxProvision,quarterlyRetainedEarnings,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyNetPPE,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingChangeInInventory,annualIncomeTaxPayable,annualChangesInAccountReceivables,annualCurrentLiabilities,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualGrossProfit,annualInventory,annualOperatingExpense,trailingBeginningCashPosition,trailingGrossProfit,annualCurrentAccruedExpenses,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,annualAccountsReceivable,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,quarterlyChangesInAccountReceivables,quarterlyCurrentLiabilities,trailingCapitalExpenditure,quarterlyOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,annualTotalNonCurrentAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCurrentAssets,trailingRepaymentOfDebt,trailingBasicAverageShares,annualOtherCurrentLiabilities,quarterlyGrossProfit,annualCostOfRevenue,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingBasicEPS,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,annualEbitda,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,annualOtherIncomeExpense,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingOperatingExpense,trailingPurchaseOfInvestment,trailingEndCashPosition,annualChangeInInventory,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,annualOtherCurrentAssets,quarterlyCostOfRevenue,trailingDilutedEPS,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentAssets,trailingDilutedAverageShares,trailingResearchAndDevelopment,annualOtherNonCurrentLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentAssets,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow,annualOtherNonCurrentAssets,quarterlyEbitda
1970-01-01 00:00:00.654652800,,,,,,,,,,3379000000.0,,0.12,,,,13200000.0,30600000.0,,,,5200000.0,5200000.0,14900000.0,,1700000.0,,,,,,,,2500000.0,,47800000.0,-232200000.0,0.0,,-110300000.0,,,5200000.0,892900000.0,,400000.0,3165300000.0,,,,,,,-2600000.0,,,,43333333.0,,,,,213700000.0,-26800000.0,0.12,,,,,151600000.0,,,,-900000.0,,,,,199400000.0,0.0,,40500000.0,,-2900000.0,6800000.0,,,,,43333333.0,,94900000.0,,,,,,,16100000.0,,,6800000.0,,,1000000.0,,1600000.0,70800000.0,,700000.0,71900000.0,,,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,-166500000.0,,,,,3342200000.0,22900000.0,3127400000.0,,3342200000.0,-9300000.0,,72500000.0,-910500000.0,,10800000.0,29400000.0,31900000.0,,-297700000.0,4800000.0,4800000.0,15400000.0,33400000.0,1600000.0,31900000.0,0.0,,,29400000.0,24700000.0,6300000.0,9600000.0,182800000.0,51300000.0,-319000000.0,0.0,214800000.0,11500000.0,9000000.0,,4800000.0,850500000.0,850500000.0,0.0,3127400000.0,43700000.0,,,,789600000.0,,-2700000.0,,0.51,71600000.0,,,22900000.0,,-55100000.0,214800000.0,-29600000.0,,,191400000.0,-14600000.0,237900000.0,361400000.0,-10300000.0,,,-6300000.0,0.51,44901961.0,,59500000.0,182800000.0,0.0,,45800000.0,,-1300000.0,6800000.0,,198900000.0,100000.0,9600000.0,,,-38900000.0,,,,22900000.0,166100000.0,44901961.0,12100000.0,,,6700000.0,,,-1700000.0,,1900000.0,72500000.0,,-15300000.0,71600000.0,-9400000.0,,8100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,,,,,,,,,,3424600000.0,,0.15,,,,15500000.0,28200000.0,,,,6700000.0,6700000.0,15400000.0,,1500000.0,,,,,,,,3000000.0,,45600000.0,-279600000.0,0.0,,-106200000.0,,,6700000.0,915300000.0,,0.0,3205500000.0,,,,,,,-2500000.0,,,,44666667.0,,,,,219100000.0,-40400000.0,0.15,,,,,215200000.0,,,,-1200000.0,,,,,166400000.0,182800000.0,,44300000.0,,-1400000.0,9500000.0,,,,,44666667.0,,73000000.0,,,,,,,16900000.0,,,9600000.0,,,2700000.0,,2900000.0,76700000.0,,-16400000.0,71300000.0,,,6600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,,,,,,,,,,3495300000.0,,0.16,,,,9400000.0,27600000.0,,,,7300000.0,7300000.0,15800000.0,,1600000.0,,,,,,,,1900000.0,,42700000.0,-87800000.0,0.0,,-18700000.0,,,7300000.0,799900000.0,,100000.0,3271500000.0,,,,,,,-2500000.0,,,,45625000.0,,,,,223800000.0,-132800000.0,0.16,,,,,203600000.0,,,,-600000.0,,,,,226700000.0,0.0,,46300000.0,,-1700000.0,10500000.0,,,,,45625000.0,,67800000.0,,,,,,,11100000.0,,,10600000.0,,,-3600000.0,,3300000.0,81500000.0,,60300000.0,71500000.0,,,6600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,,,,,,,,,,3736300000.0,,0.18,,,,1300000.0,25500000.0,,,,8300000.0,8300000.0,15800000.0,,1500000.0,,,,,,,,1600000.0,,41900000.0,-193400000.0,0.0,,-197800000.0,,,8300000.0,860600000.0,,0.0,3506800000.0,,,,,,,-2700000.0,,,,46111111.0,,,,,229500000.0,-15300000.0,0.18,,,,,13400000.0,,,,-2100000.0,,,,,264400000.0,0.0,,47900000.0,,-2500000.0,12400000.0,,,,,46111111.0,,231700000.0,,,,,,,3800000.0,,,12300000.0,,,-5200000.0,,4000000.0,87100000.0,,37700000.0,72300000.0,,,-700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,-224600000.0,,,,,3729700000.0,30800000.0,3494400000.0,,3729700000.0,-10400000.0,,93000000.0,-728000000.0,,17000000.0,24200000.0,45000000.0,,-390500000.0,8500000.0,8500000.0,16300000.0,43200000.0,1600000.0,45000000.0,0.0,,,24200000.0,21300000.0,6200000.0,213900000.0,198100000.0,41700000.0,-167200000.0,0.0,235300000.0,-67800000.0,14200000.0,,8500000.0,1011300000.0,1011300000.0,-100000.0,3494400000.0,51800000.0,,,,570700000.0,,-2700000.0,,0.68,73900000.0,,,30800000.0,,15300000.0,235300000.0,-36100000.0,,,171900000.0,-5200000.0,182800000.0,138500000.0,-8600000.0,,,-1300000.0,0.68,45294118.0,,63400000.0,198100000.0,0.0,,52200000.0,,-3000000.0,12600000.0,,354000000.0,0.0,213900000.0,,,-18500000.0,,,,30800000.0,190700000.0,45294118.0,20000000.0,,,12500000.0,,,4200000.0,,4000000.0,93000000.0,,-66300000.0,73900000.0,-1900000.0,,8800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,,,,,,,,,,4294600000.0,,0.21,,,,40000000.0,27800000.0,,,,10100000.0,10100000.0,17200000.0,,1700000.0,,,,,,,,418400000.0,,37500000.0,-235900000.0,0.0,,-182300000.0,,,10100000.0,1198700000.0,,100000.0,3944200000.0,,,,,,,-2700000.0,,,,50500000.0,,,,,350400000.0,5200000.0,0.2,,,,,52300000.0,,,,-100000.0,,,,,349700000.0,198100000.0,3900000.0,53200000.0,,-3900000.0,14900000.0,,,,,48095238.0,,290000000.0,,,,,,,43900000.0,,,15000000.0,,,2500000.0,,4900000.0,99500000.0,,151600000.0,79700000.0,,,29600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,,,,,,,,,,4419700000.0,,0.22,,,,12200000.0,22300000.0,,,,12300000.0,12300000.0,18600000.0,,1800000.0,,,,,,,,425400000.0,,38000000.0,-325900000.0,0.0,,-212700000.0,,,12300000.0,1358300000.0,,-200000.0,4061200000.0,,,,,,,-4400000.0,,,,58571429.0,,,,,358500000.0,-47100000.0,0.21,,,,,164300000.0,,,,-1800000.0,,,,,226500000.0,0.0,3900000.0,59000000.0,,-4000000.0,18500000.0,,,,,55909091.0,,73200000.0,,,,,,,16200000.0,,,18500000.0,,,-7300000.0,,6200000.0,107600000.0,,-123200000.0,82800000.0,,,9500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,,,,,,,,,,4532400000.0,,0.25,,,,28600000.0,25000000.0,,,,14000000.0,14000000.0,18400000.0,,1800000.0,,,,,,,,419000000.0,,35800000.0,-64200000.0,0.0,,-137400000.0,,,12700000.0,1379400000.0,,100000.0,4164500000.0,,,,,,,-3300000.0,,,,52916667.0,,,,,367900000.0,-119300000.0,0.24,,,,,42700000.0,,,,-300000.0,,,,,214000000.0,0.0,,61500000.0,,3400000.0,21500000.0,,,,,50800000.0,,99700000.0,,,,,,,25200000.0,,,21500000.0,,,,,7500000.0,117000000.0,,-12500000.0,84600000.0,,,5700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,-159600000.0,,,,,4598400000.0,50100000.0,4221100000.0,,4598400000.0,-16300000.0,,126300000.0,-721800000.0,,-26900000.0,33200000.0,75800000.0,,-527200000.0,13800000.0,13800000.0,20100000.0,53900000.0,5000000.0,75700000.0,0.0,,,33200000.0,29100000.0,10300000.0,364100000.0,255100000.0,34000000.0,-95800000.0,0.0,377300000.0,5200000.0,25600000.0,,12500000.0,1165000000.0,1165000000.0,100000.0,4221100000.0,69500000.0,,,,369800000.0,,-5900000.0,,0.72,83700000.0,,,45500000.0,,57000000.0,377300000.0,1600000.0,,,145200000.0,-4300000.0,198100000.0,110500000.0,-15600000.0,,,-2100000.0,0.69,63194444.0,,74300000.0,255100000.0,0.0,3900000.0,62700000.0,,-11100000.0,20900000.0,,514600000.0,100000.0,364100000.0,,,51700000.0,3900000.0,,,50100000.0,236500000.0,63194444.0,-15800000.0,,,20700000.0,,,,,6900000.0,126300000.0,,41100000.0,83700000.0,-18300000.0,,-15700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,,,,,,,,,,5096400000.0,,0.39,,,,300500000.0,59400000.0,,,,24800000.0,21200000.0,21900000.0,,4100000.0,,,,,,,,363100000.0,,37300000.0,-473800000.0,0.0,,-451000000.0,,,23500000.0,1708100000.0,,0.0,4651200000.0,,,,,,,-5100000.0,,,,67142857.0,,,,,445200000.0,-48200000.0,0.35,,,,,76000000.0,,,,-100000.0,,,,,211500000.0,291600000.0,3900000.0,78900000.0,,-5000000.0,32800000.0,,,,,60256410.0,,65400000.0,,,,,,,305500000.0,,,32800000.0,,,13900000.0,,11600000.0,171300000.0,,-80000000.0,86500000.0,,,-3300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,,,,,,,,,,5143800000.0,,0.27,,,,-315600000.0,58300000.0,,,,17900000.0,17900000.0,20500000.0,,1600000.0,,,,,,,,373300000.0,,36300000.0,-56400000.0,0.0,,244700000.0,,,16600000.0,1655600000.0,,0.0,4684800000.0,,,,,,,-5800000.0,,,,63846154.0,,,,,459000000.0,-84800000.0,0.26,,,,,394300000.0,,,,-100000.0,,,,,181500000.0,0.0,3900000.0,68800000.0,,-8400000.0,26400000.0,,,,,61481481.0,,32500000.0,,,,,,,-307200000.0,,,26400000.0,,,-12700000.0,,8500000.0,183300000.0,,-30100000.0,93400000.0,,,-30100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,,,,,,,,,,5438000000.0,,0.27,,,,15400000.0,58200000.0,,,,17800000.0,17800000.0,21000000.0,,5300000.0,,,,,,,,607000000.0,,36600000.0,-276900000.0,0.0,,-278200000.0,,,16500000.0,1848500000.0,,0.0,4967400000.0,,,,,,,-6500000.0,,,,63461538.0,,,,,470600000.0,-67300000.0,0.26,,,,,76900000.0,,,,-100000.0,,,,,205500000.0,0.0,3900000.0,69100000.0,,-10900000.0,26800000.0,,,,,61111111.0,,275900000.0,,,,,,,26300000.0,,,26800000.0,,,-11700000.0,,9000000.0,194700000.0,,24000000.0,102100000.0,,,16000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,-215000000.0,,,,,5898400000.0,79200000.0,5395300000.0,,5898400000.0,-24100000.0,,206600000.0,-1046300000.0,,-7800000.0,92100000.0,113500000.0,,-611600000.0,18700000.0,18700000.0,21800000.0,-7500000.0,900000.0,113500000.0,0.0,,,92100000.0,-32600000.0,11900000.0,703600000.0,251200000.0,36900000.0,-239200000.0,0.0,503100000.0,-127100000.0,37900000.0,,17400000.0,1978900000.0,1978900000.0,200000.0,5395300000.0,24400000.0,,,,681600000.0,,-6700000.0,,0.47,107300000.0,,,74000000.0,,-40400000.0,503100000.0,-14700000.0,,,147000000.0,-30600000.0,291600000.0,134400000.0,-31900000.0,,,-30300000.0,0.47,65813953.0,,85300000.0,251200000.0,0.0,3900000.0,74100000.0,,-7600000.0,27400000.0,,546800000.0,200000.0,703600000.0,,,173000000.0,3900000.0,,,75600000.0,291000000.0,60860215.0,-200000.0,,,27500000.0,,,-6100000.0,,8800000.0,206600000.0,,45700000.0,107300000.0,-16600000.0,,-15200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.765072000,,,,,,,,,,8079400000.0,,0.29,,,,164200000.0,237200000.0,,,,27300000.0,26000000.0,32600000.0,,4400000.0,,,,,,,,870300000.0,,55400000.0,-578700000.0,0.0,,-38000000.0,,,26000000.0,2543800000.0,,-100000.0,7497300000.0,,,,,,,-6900000.0,,,,96296296.0,,,,,582100000.0,-33500000.0,0.27,,,,,584500000.0,,,,-242500000.0,,,,,355800000.0,362300000.0,,101800000.0,,-10300000.0,40200000.0,,,,,89655172.0,,-143100000.0,,,,,,,174500000.0,,,40200000.0,,,-48700000.0,,14200000.0,210900000.0,,-6500000.0,141800000.0,,,195900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,,,,,,,,,,8236400000.0,,0.3,,,,89700000.0,216700000.0,,,,26900000.0,26900000.0,28600000.0,,3600000.0,,,,,,,,1132000000.0,,59100000.0,-200600000.0,0.0,,-313200000.0,,,25600000.0,2627200000.0,,0.0,7642500000.0,,,,,,,-8700000.0,,,,91428571.0,,,,,593900000.0,-204200000.0,0.28,,,,,100200000.0,,,,-20900000.0,,,,,278900000.0,0.0,3900000.0,98200000.0,,-8600000.0,40700000.0,,,,,85333333.0,,138000000.0,,,,,,,98300000.0,,,40800000.0,,,-7400000.0,,13900000.0,236800000.0,,-76900000.0,146700000.0,,,76000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,,,,,,,,,,8502300000.0,,0.31,,,,110700000.0,210900000.0,,,,28000000.0,28000000.0,29900000.0,,4400000.0,,,,,,,,1352100000.0,,66900000.0,-153700000.0,0.0,,-165800000.0,,,26700000.0,2651300000.0,,0.0,7893000000.0,,,,,,,-9900000.0,,,,92068966.0,,,,,609300000.0,-139000000.0,0.29,,,,,141400000.0,,,,-6100000.0,,,-19300000.0,,405400000.0,0.0,3900000.0,101000000.0,,-14500000.0,43000000.0,,,,,86129032.0,,167200000.0,,,,,,,125200000.0,,,43100000.0,,,79500000.0,,15100000.0,254800000.0,,126500000.0,157200000.0,,,10300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,,,,,,8756100000.0,110900000.0,8123800000.0,,8756100000.0,,,273500000.0,,,78900000.0,197500000.0,167300000.0,,-847800000.0,28700000.0,28700000.0,28000000.0,443500000.0,,167200000.0,0.0,,,197500000.0,333900000.0,,1654500000.0,274600000.0,74300000.0,,0.0,632300000.0,-330800000.0,57600000.0,,27400000.0,1764300000.0,1764300000.0,,8123800000.0,443500000.0,,,,,,,,1.19,165100000.0,,,105700000.0,,-87700000.0,632300000.0,,,,255700000.0,,362300000.0,,,,,,1.135,93127753.0,,119000000.0,274600000.0,0.0,3900000.0,105500000.0,,,43300000.0,,,,1654500000.0,,,,3900000.0,,,109600000.0,405700000.0,88823529.0,45500000.0,,,43200000.0,,,,,14500000.0,273500000.0,,-130800000.0,165100000.0,,,51700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,,,,,,,,,,19892300000.0,,-0.07,,,,91700000.0,902000000.0,,,,-12500000.0,-12500000.0,124200000.0,,,,,,,,,,2690400000.0,,185800000.0,-1052700000.0,0.0,,-34500000.0,,,-13800000.0,5228400000.0,,0.0,18397800000.0,,,,,,,-21700000.0,,,,197142857.0,,,,,1494500000.0,-265200000.0,-0.07,,,,,1294800000.0,,,,,,,-27000000.0,,699200000.0,671800000.0,3900000.0,219000000.0,,-11400000.0,-17000000.0,,,,,197142857.0,,-41200000.0,,,,,,,103100000.0,,,-16800000.0,,,,,-4300000.0,731800000.0,,27400000.0,324200000.0,,,115600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,,,,,,,,,,20662300000.0,,0.27,,,,15400000.0,1312500000.0,,,,57300000.0,57300000.0,75300000.0,,,,,,,,,,3147200000.0,,205100000.0,-634500000.0,0.0,,-696500000.0,,,56000000.0,5554600000.0,,100000.0,19092200000.0,,,,,,,-23000000.0,,,,207407407.0,,,,,1570100000.0,-376200000.0,0.27,,,,,338400000.0,,,,,,,9100000.0,,710400000.0,0.0,3800000.0,251400000.0,,-24200000.0,84500000.0,,,,,207407407.0,,668200000.0,,,,,,,39600000.0,,,84400000.0,,,,,27100000.0,764200000.0,,11200000.0,316300000.0,,,-178100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,,,,,,,,,,20676100000.0,,0.3,,,,-83300000.0,1305300000.0,,,,62500000.0,62500000.0,73100000.0,,12700000.0,,,,,,,,3012700000.0,,210000000.0,-182900000.0,0.0,,2200000.0,,,61200000.0,5379600000.0,,0.0,19069000000.0,,,,,,,-13100000.0,,,,211034483.0,,,,,1607100000.0,-147100000.0,0.29,,,,,356800000.0,,,,,,,8300000.0,,596800000.0,0.0,3700000.0,245900000.0,,-24600000.0,94200000.0,,,,,204000000.0,,-57200000.0,,,,,,,-58700000.0,,,94100000.0,,,12800000.0,,31600000.0,802600000.0,,-113600000.0,307300000.0,,,-131300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,-598700000.0,,,,,20492900000.0,178100000.0,18818800000.0,,20492900000.0,-93500000.0,,847600000.0,-2539900000.0,,144900000.0,1383900000.0,264200000.0,,-527300000.0,70100000.0,70100000.0,,168700000.0,10800000.0,264200000.0,0.0,,,1383900000.0,-78000000.0,43400000.0,2491300000.0,702800000.0,205800000.0,-669800000.0,0.0,1674100000.0,201500000.0,86100000.0,,68800000.0,5355300000.0,5355300000.0,-100000.0,18818800000.0,225800000.0,,,,2668400000.0,,-35700000.0,,0.83,312000000.0,,,173000000.0,,31000000.0,1674100000.0,189800000.0,,,806700000.0,-2471900000.0,671800000.0,678400000.0,-57100000.0,,,,0.82,210975610.0,,342200000.0,702800000.0,0.0,3700000.0,250300000.0,,3100000.0,101200000.0,,332500000.0,0.0,2491300000.0,,,-237300000.0,3700000.0,,,178100000.0,967900000.0,208433735.0,141800000.0,,,101300000.0,,,-32800000.0,,31200000.0,847600000.0,,106000000.0,312000000.0,82300000.0,,115800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,,,,,,,,,,20174100000.0,,0.3,,,,19800000.0,1603300000.0,,,,69600000.0,69600000.0,73700000.0,,11600000.0,,,,,,,,1565500000.0,,190200000.0,-399500000.0,0.0,,305200000.0,,,69000000.0,4835100000.0,,-100000.0,18611000000.0,,,,,,,-24400000.0,,,,230000000.0,,,,,1563100000.0,-143400000.0,0.3,,,,,865500000.0,,,,-207200000.0,,,-1100000.0,,668700000.0,702800000.0,,261300000.0,,-17400000.0,103900000.0,,,,,230000000.0,,-376400000.0,,,,,,,37200000.0,,,103900000.0,,,50900000.0,,34300000.0,892800000.0,,-34100000.0,316600000.0,,,-94900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,,,,,,,,,,20556100000.0,,0.32,,,,26700000.0,1955600000.0,,,,73900000.0,73900000.0,74500000.0,,11600000.0,,,,,,,,1785600000.0,,188100000.0,-509700000.0,0.0,,-488500000.0,,,73900000.0,5261900000.0,,100000.0,18978800000.0,,,,,,,-24400000.0,,,,230937500.0,,,,,1577300000.0,-505700000.0,0.32,,,,,537800000.0,,,,-181200000.0,,,-33600000.0,,594100000.0,0.0,,272600000.0,,-10900000.0,110100000.0,,,,,230937500.0,,376200000.0,,,,,,,37600000.0,,,110200000.0,,,-117300000.0,,36300000.0,938700000.0,,-74600000.0,321200000.0,,,68000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
