date,quarterlyDilutedEPS,quarterlyNetIncome,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,annualOtherNonCashItems,annualPurchaseOfInvestment,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,annualStockholdersEquity,annualLongTermDebt,trailingPurchaseOfBusiness,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,trailingPretaxIncome,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingStockBasedCompensation,annualTotalAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,quarterlyFreeCashFlow,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualPurchaseOfBusiness,trailingOtherIncomeExpense,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,quarterlyInterestExpense,annualPretaxIncome,annualIncomeTaxPayable,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,annualFreeCashFlow,quarterlyPurchaseOfBusiness,annualGrossProfit,quarterlyPretaxIncome,annualOtherIncomeExpense,trailingGrossProfit,annualOperatingIncome,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,trailingChangeInWorkingCapital,annualChangeInWorkingCapital,annualRepaymentOfDebt,quarterlyBasicAverageShares,annualTotalRevenue,quarterlyCapitalStock,trailingCostOfRevenue,trailingTotalRevenue,annualOtherCurrentLiabilities,annualBasicAverageShares,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualStockBasedCompensation,quarterlyTaxProvision,annualGoodwill,trailingNetIncome,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyNetPPE,quarterlyStockBasedCompensation,quarterlyOtherCurrentLiabilities,annualCapitalStock,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,annualDeferredIncomeTax,annualInterestExpense,trailingChangesInAccountReceivables,annualNetOtherFinancingCharges,annualAccumulatedDepreciation,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,annualCapitalExpenditure,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualChangesInAccountReceivables,trailingNetOtherFinancingCharges,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,trailingInterestExpense,trailingEndCashPosition,trailingTaxProvision,quarterlyNetIncomeCommonStockholders,quarterlyOtherCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualCurrentDeferredRevenue,quarterlyBasicEPS,annualOtherNonCurrentLiabilities,trailingOperatingIncome,annualCostOfRevenue,annualBeginningCashPosition,annualAccountsPayable,annualCurrentDebt,quarterlyChangesInAccountReceivables,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,annualNetPPE,annualTotalNonCurrentAssets,annualDilutedEPS,annualEbitda,quarterlyCurrentDeferredRevenue,annualGainsLossesNotAffectingRetainedEarnings,trailingChangeInAccountPayable,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyGoodwill,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,annualBasicEPS,annualCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,trailingNetOtherInvestingChanges,trailingOperatingCashFlow,annualAccountsReceivable,annualOperatingCashFlow,quarterlyDilutedAverageShares,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualNetIncomeCommonStockholders,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualNonCurrentDeferredRevenue,annualChangeInInventory,quarterlyPurchaseOfInvestment,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,quarterlyDeferredIncomeTax,trailingDeferredIncomeTax,quarterlyChangeInInventory,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,annualInventory,quarterlyInventory,trailingPurchaseOfInvestment,trailingOtherNonCashItems,quarterlySaleOfInvestment,trailingDilutedEPS,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
1970-01-01 00:00:01.309392000,0.189455,69000000.0,-3000000.0,352000000.0,,,-90000000.0,122000000.0,-28000000.0,,,,69000000.0,,,,,,,,,14870000000.0,,13106000000.0,,,,32000000.0,225000000.0,374000000.0,374000000.0,,,,541000000.0,,114000000.0,,,-1722000000.0,135000000.0,,-36000000.0,,105000000.0,,,,,396000000.0,,,,358792103.0,,30000000.0,,,,,,,1764000000.0,,,1772000000.0,,39000000.0,,,,354000000.0,595000000.0,6000000.0,0.0,,0.0,6000000.0,-22000000.0,,,,,,826000000.0,,,-40000000.0,966000000.0,,,,,,,,,,,10219000000.0,,,,,,-88000000.0,1396000000.0,,241000000.0,116000000.0,,,,69000000.0,0.0,,,,0.19,,,,,,,,,4633000000.0,,8447000000.0,585000000.0,,,,,465000000.0,,,,,450000000.0,4640000000.0,,-27000000.0,7300000000.0,,2000000.0,,-121000000.0,-24000000.0,374000000.0,,,,,,943000000.0,6963000000.0,,,,,364203419.0,,,570000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,0.28,102000000.0,-1000000.0,326000000.0,,,-71000000.0,269000000.0,-124000000.0,,,,103000000.0,,,,,,,,,14498000000.0,,12798000000.0,,,,198000000.0,204000000.0,404000000.0,404000000.0,,,,533000000.0,,114000000.0,,,-1620000000.0,125000000.0,,-18000000.0,,149000000.0,,,,,374000000.0,,,,359381233.0,,30000000.0,,,,,,,1700000000.0,,,1688000000.0,,44000000.0,,,,388000000.0,557000000.0,8000000.0,0.0,,3000000.0,8000000.0,30000000.0,,,,,,859000000.0,,,-258000000.0,939000000.0,,,,,,,,,,,9944000000.0,,,,,,24000000.0,1413000000.0,,274000000.0,120000000.0,,,,102000000.0,0.0,,,,0.28,,,,,,,,,4581000000.0,,8256000000.0,585000000.0,,,,,425000000.0,,,,,460000000.0,4543000000.0,,-114000000.0,7143000000.0,,-3000000.0,,-92000000.0,-13000000.0,404000000.0,,,,,,916000000.0,6807000000.0,,,,,364471804.0,,,554000000.0,,,,1052000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,,95000000.0,-4000000.0,316000000.0,27000000.0,,-154000000.0,302000000.0,-223000000.0,4633000000.0,6619000000.0,,93000000.0,-486000000.0,,529000000.0,996000000.0,,,14504000000.0,,14504000000.0,357501954.0,12839000000.0,84000000.0,-681000000.0,,148000000.0,144000000.0,319000000.0,319000000.0,-123000000.0,,,556000000.0,0.0,109000000.0,104000000.0,80000000.0,-1525000000.0,133000000.0,274000000.0,-9000000.0,3295000000.0,162000000.0,-303000000.0,,878000000.0,,404000000.0,,-97000000.0,-2116000000.0,,5532000000.0,30000000.0,,,291000000.0,352469181.0,319000000.0,-250000000.0,1665000000.0,9863000000.0,,1692000000.0,27000000.0,73000000.0,7155000000.0,,-102000000.0,404000000.0,609000000.0,9000000.0,291000000.0,30000000.0,5000000.0,9000000.0,-85000000.0,-124000000.0,477000000.0,,-220000000.0,-681000000.0,857000000.0,,,-299000000.0,180000000.0,,1888000000.0,-367000000.0,,,316000000.0,,2417000000.0,,,9863000000.0,85000000.0,319000000.0,,,,208000000.0,1421000000.0,1290000000.0,289000000.0,80000000.0,,,,95000000.0,0.0,,1290000000.0,443000000.0,,556000000.0,,2237000000.0,421000000.0,180000000.0,144000000.0,,1809000000.0,4561000000.0,4561000000.0,8171000000.0,568000000.0,609000000.0,12839000000.0,0.24,1110000000.0,443000000.0,-299000000.0,,0.0,,435000000.0,4633000000.0,-1000000.0,-224000000.0,7155000000.0,22000000.0,1000000.0,319000000.0,-160000000.0,-19000000.0,319000000.0,218000000.0,1692000000.0,-1525000000.0,0.24,1665000000.0,996000000.0,6619000000.0,,,1080000000.0,641000000.0,,,8171000000.0,564000000.0,,84000000.0,,1080000000.0,218000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,0.068358,25000000.0,-4000000.0,322000000.0,,,-82000000.0,-3000000.0,70000000.0,,,,25000000.0,,,,,,,,,14537000000.0,,12888000000.0,,,,-85000000.0,293000000.0,295000000.0,295000000.0,,,,548000000.0,,106000000.0,,,-1500000000.0,131000000.0,,-16000000.0,,34000000.0,,,,,319000000.0,,,,360881693.0,,30000000.0,,,,,,,1649000000.0,,,1682000000.0,,7000000.0,,,,271000000.0,611000000.0,8000000.0,0.0,,10000000.0,8000000.0,-24000000.0,,,,,,775000000.0,,,-211000000.0,898000000.0,,,,,,,,,,,9765000000.0,,,,,,-187000000.0,1340000000.0,,191000000.0,67000000.0,,,,25000000.0,0.0,,,,0.07,,,,,,,51000000.0,,4544000000.0,,8083000000.0,584000000.0,,,,,424000000.0,,,,,453000000.0,4764000000.0,,-1271000000.0,7232000000.0,,0.0,,-98000000.0,-52000000.0,295000000.0,,,,,,972000000.0,6563000000.0,,,,,365721058.0,,,565000000.0,,,,1057000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,0.28,104000000.0,-5000000.0,322000000.0,,,-70000000.0,116000000.0,7000000.0,,,,103000000.0,,,,,,,,,14405000000.0,,12761000000.0,,,,46000000.0,324000000.0,283000000.0,283000000.0,,,,528000000.0,,107000000.0,,,-1396000000.0,127000000.0,,-58000000.0,,137000000.0,,,,,295000000.0,,,,361528675.0,,30000000.0,,,,,,,1644000000.0,,,1631000000.0,,38000000.0,,,,371000000.0,572000000.0,6000000.0,0.0,,3000000.0,6000000.0,-12000000.0,,,,,,821000000.0,,,-301000000.0,850000000.0,,,,,,,,,,,9620000000.0,,,,,,-112000000.0,1385000000.0,,253000000.0,52000000.0,,,,104000000.0,0.0,,,,0.28,,,,,,,-64000000.0,,4551000000.0,,7989000000.0,568000000.0,,,,,405000000.0,,,,,441000000.0,4781000000.0,,-88000000.0,7188000000.0,,0.0,,-128000000.0,-10000000.0,283000000.0,,,,,,942000000.0,6519000000.0,,,,,365875719.0,,,564000000.0,,,,1089000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,0.29,105000000.0,-2000000.0,312000000.0,,,-73000000.0,331000000.0,-157000000.0,,,,106000000.0,,,,,,,,,14496000000.0,,12813000000.0,,,,258000000.0,428000000.0,325000000.0,325000000.0,,,,521000000.0,,106000000.0,,,-1291000000.0,130000000.0,,-63000000.0,,176000000.0,,,,,283000000.0,,,,362016373.0,,30000000.0,,,,,,,1683000000.0,,,1806000000.0,,69000000.0,,,,412000000.0,555000000.0,10000000.0,0.0,,-13000000.0,10000000.0,42000000.0,,,,,,858000000.0,,,-236000000.0,914000000.0,,,,,,,,,,,9515000000.0,,,,,,82000000.0,1423000000.0,,284000000.0,94000000.0,,,,105000000.0,0.0,,,,0.29,,,,,,,26000000.0,,4556000000.0,,7709000000.0,574000000.0,,,,,370000000.0,,,,,444000000.0,4976000000.0,,-22000000.0,7276000000.0,,0.0,,-136000000.0,-3000000.0,325000000.0,,,,,,936000000.0,6252000000.0,,,,,366221520.0,,,565000000.0,,,,1079000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,,39000000.0,-87000000.0,272000000.0,34000000.0,,-133000000.0,340000000.0,-218000000.0,4930000000.0,6229000000.0,,39000000.0,-522000000.0,,520000000.0,1006000000.0,,,14585000000.0,,14585000000.0,366310984.0,12909000000.0,273000000.0,-747000000.0,,207000000.0,355000000.0,288000000.0,288000000.0,-164000000.0,,,621000000.0,0.0,94000000.0,408000000.0,56000000.0,-1252000000.0,132000000.0,426000000.0,-27000000.0,3334000000.0,61000000.0,-219000000.0,,1036000000.0,,325000000.0,,-233000000.0,-2230000000.0,,5612000000.0,30000000.0,,,768000000.0,361787868.0,288000000.0,-298000000.0,1676000000.0,9607000000.0,,1751000000.0,34000000.0,26000000.0,7352000000.0,,-31000000.0,287000000.0,560000000.0,10000000.0,768000000.0,30000000.0,0.0,10000000.0,-37000000.0,47000000.0,413000000.0,,-98000000.0,-747000000.0,880000000.0,,,-333000000.0,150000000.0,,1778000000.0,-358000000.0,,,272000000.0,,2298000000.0,,,9607000000.0,273000000.0,288000000.0,-13000000.0,,,-16000000.0,1464000000.0,1307000000.0,308000000.0,56000000.0,,,,39000000.0,0.0,,1307000000.0,373000000.0,,621000000.0,,2278000000.0,319000000.0,150000000.0,355000000.0,-26000000.0,0.0,4555000000.0,4555000000.0,7856000000.0,572000000.0,560000000.0,12909000000.0,0.75,1341000000.0,373000000.0,-333000000.0,,0.0,,440000000.0,4930000000.0,0.0,-849000000.0,7352000000.0,140000000.0,0.0,288000000.0,-160000000.0,-154000000.0,288000000.0,49000000.0,1751000000.0,-1252000000.0,0.75,1676000000.0,1006000000.0,6229000000.0,,,1110000000.0,784000000.0,,-190000000.0,7856000000.0,584000000.0,,273000000.0,,1110000000.0,49000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,0.09,35000000.0,-5000000.0,259000000.0,,,-70000000.0,54000000.0,-12000000.0,,,,37000000.0,,,,,,,,,14416000000.0,,12807000000.0,,,,-16000000.0,372000000.0,233000000.0,233000000.0,,,,585000000.0,,83000000.0,,,-1217000000.0,128000000.0,,-11000000.0,,65000000.0,,,,,288000000.0,,,,370583217.0,,31000000.0,,,,,,,1609000000.0,,,1639000000.0,,27000000.0,,,,276000000.0,537000000.0,10000000.0,0.0,,,34000000.0,-55000000.0,,,,,,783000000.0,,-165000000.0,-353000000.0,848000000.0,,,,,,,,,,,9168000000.0,,,,,,-149000000.0,1376000000.0,537000000.0,206000000.0,74000000.0,,,,35000000.0,0.0,,,,0.09,,,,,,,27000000.0,,4519000000.0,,7529000000.0,577000000.0,,,,,345000000.0,,,,,451000000.0,5199000000.0,,-1889000000.0,7322000000.0,,-1000000.0,,-82000000.0,-59000000.0,233000000.0,,,,,,996000000.0,5948000000.0,,,,,375557021.0,,,593000000.0,-56000000.0,,,1076000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,1.12,426000000.0,-5000000.0,276000000.0,,,-100000000.0,206000000.0,-102000000.0,,,,119000000.0,,,,,,,,,14540000000.0,,11999000000.0,,,,106000000.0,335000000.0,1157000000.0,1157000000.0,,,,555000000.0,,73000000.0,,,-791000000.0,130000000.0,,-8000000.0,,161000000.0,,,,,233000000.0,,,,376580064.0,,31000000.0,,,,,,,2541000000.0,,,1534000000.0,,46000000.0,,,,364000000.0,535000000.0,11000000.0,0.0,,,11000000.0,924000000.0,,,,,,806000000.0,,45000000.0,-432000000.0,829000000.0,,,,,,,,,,,8960000000.0,,,,,,-60000000.0,1386000000.0,535000000.0,246000000.0,89000000.0,,,,426000000.0,0.0,,,,1.14,,,,,,,-92000000.0,,4330000000.0,,7426000000.0,560000000.0,,,,,281000000.0,,,,,434000000.0,5533000000.0,,-22000000.0,6691000000.0,,1000000.0,,827000000.0,-12000000.0,1157000000.0,,,,,,951000000.0,5920000000.0,,,,,381559390.0,,,580000000.0,-59000000.0,,,1104000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,0.35,134000000.0,-14000000.0,242000000.0,,,-85000000.0,321000000.0,524000000.0,,,,131000000.0,,,,,,,,,15715000000.0,,13504000000.0,,,,236000000.0,361000000.0,737000000.0,737000000.0,,,,572000000.0,,78000000.0,,,-657000000.0,117000000.0,,-249000000.0,,171000000.0,,,,,1157000000.0,,,,377590584.0,,32000000.0,,,,,,,2211000000.0,,,1774000000.0,,40000000.0,,,,366000000.0,555000000.0,11000000.0,0.0,,,11000000.0,-420000000.0,,,,,,814000000.0,,-8000000.0,-379000000.0,990000000.0,,,,,,,,,,,10003000000.0,,,,,,65000000.0,1387000000.0,555000000.0,263000000.0,99000000.0,,,,134000000.0,0.0,,,,0.35,,,,,,,42000000.0,,4855000000.0,,8229000000.0,551000000.0,,,,,324000000.0,,,,,434000000.0,5666000000.0,,-22000000.0,7686000000.0,,0.0,,-1268000000.0,-15000000.0,737000000.0,,,,,,1136000000.0,6521000000.0,,,,,382302017.0,,,573000000.0,-74000000.0,,,1138000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,,145000000.0,-11000000.0,256000000.0,47000000.0,,-119000000.0,320000000.0,-327000000.0,5729000000.0,6492000000.0,,159000000.0,-687000000.0,,521000000.0,864000000.0,,,15530000000.0,,15530000000.0,380927966.0,13396000000.0,740000000.0,-716000000.0,,201000000.0,148000000.0,564000000.0,564000000.0,-1249000000.0,,,832000000.0,-265000000.0,80000000.0,520000000.0,55000000.0,-512000000.0,146000000.0,527000000.0,-981000000.0,3305000000.0,147000000.0,-153000000.0,,980000000.0,,737000000.0,,-48000000.0,-2171000000.0,,5703000000.0,32000000.0,,,839000000.0,375797629.0,564000000.0,83000000.0,2134000000.0,9723000000.0,,1535000000.0,47000000.0,-13000000.0,7684000000.0,,276000000.0,373000000.0,560000000.0,15000000.0,839000000.0,32000000.0,,15000000.0,-173000000.0,-107000000.0,309000000.0,,-35000000.0,-716000000.0,945000000.0,,73000000.0,-387000000.0,143000000.0,,1815000000.0,-374000000.0,-11000000.0,,256000000.0,,2325000000.0,,,9723000000.0,431000000.0,564000000.0,-84000000.0,,,96000000.0,1611000000.0,1276000000.0,294000000.0,55000000.0,,,,145000000.0,0.0,,1276000000.0,306000000.0,,832000000.0,,2398000000.0,288000000.0,143000000.0,148000000.0,-61000000.0,0.0,4781000000.0,4781000000.0,8188000000.0,651000000.0,560000000.0,13396000000.0,1.94,1350000000.0,306000000.0,-387000000.0,,0.0,,505000000.0,5729000000.0,1000000.0,-238000000.0,7684000000.0,91000000.0,1000000.0,564000000.0,-164000000.0,-67000000.0,564000000.0,44000000.0,1535000000.0,-512000000.0,1.97,2134000000.0,864000000.0,6492000000.0,,,1196000000.0,901000000.0,,-55000000.0,8188000000.0,666000000.0,-76000000.0,740000000.0,,1196000000.0,44000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,0.15,58000000.0,-2000000.0,265000000.0,,,-77000000.0,90000000.0,-75000000.0,,,,55000000.0,,,,,,,,,15473000000.0,,13540000000.0,,,,13000000.0,185000000.0,301000000.0,301000000.0,,,,813000000.0,,77000000.0,,,-454000000.0,141000000.0,,-184000000.0,,87000000.0,,,,,564000000.0,,,,379012826.0,,32000000.0,,,,,,,1933000000.0,,,1531000000.0,,33000000.0,,,,305000000.0,530000000.0,12000000.0,0.0,,,12000000.0,-263000000.0,,,,,,847000000.0,,-167000000.0,-390000000.0,918000000.0,-16000000.0,,,,,,,,,,9676000000.0,,,,,,-147000000.0,1489000000.0,530000000.0,217000000.0,83000000.0,,,,58000000.0,0.0,,,,0.15,,,,,,,21000000.0,,4817000000.0,,8145000000.0,630000000.0,,,,,345000000.0,,,,,489000000.0,5716000000.0,,-24000000.0,7812000000.0,,0.0,,-261000000.0,-54000000.0,301000000.0,,,,,,871000000.0,6461000000.0,,,,,384739599.0,,,642000000.0,-74000000.0,,,1186000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,0.19,74000000.0,-39000000.0,314000000.0,,,-94000000.0,210000000.0,-99000000.0,,,,76000000.0,,,,,,,,,15556000000.0,,13569000000.0,,,,116000000.0,136000000.0,310000000.0,310000000.0,,,,794000000.0,,78000000.0,,,-380000000.0,145000000.0,,-8000000.0,,149000000.0,,,,,301000000.0,,,,379755766.0,,32000000.0,,,,,,,1987000000.0,,,1503000000.0,,74000000.0,,,,372000000.0,530000000.0,12000000.0,0.0,,,12000000.0,9000000.0,,,,,,917000000.0,,0.0,-349000000.0,883000000.0,-32000000.0,,,,,,,,,,9712000000.0,,,,,,-73000000.0,1594000000.0,530000000.0,290000000.0,145000000.0,,,,74000000.0,0.0,,,,0.19,,,,,,,-68000000.0,,4765000000.0,,8209000000.0,627000000.0,,,,,339000000.0,,,,,482000000.0,5762000000.0,,-3724000000.0,7841000000.0,,0.0,,-102000000.0,-64000000.0,310000000.0,,,,,,859000000.0,6556000000.0,,,,,385356813.0,,,677000000.0,-93000000.0,,,1266000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,0.24,91000000.0,-50000000.0,327000000.0,,,-103000000.0,392000000.0,-202000000.0,,,,92000000.0,,,,,,,,,15361000000.0,,13379000000.0,,,,289000000.0,112000000.0,369000000.0,369000000.0,,,,772000000.0,,74000000.0,,,-289000000.0,139000000.0,,-11000000.0,,187000000.0,,,,,310000000.0,,,,380884561.0,,32000000.0,,,,,,,1982000000.0,,,1542000000.0,,95000000.0,,,,400000000.0,525000000.0,12000000.0,0.0,,,12000000.0,59000000.0,,,,,,924000000.0,,8000000.0,-509000000.0,917000000.0,-27000000.0,,,,,,,,,,9661000000.0,,,,,,96000000.0,1572000000.0,525000000.0,317000000.0,201000000.0,,,,91000000.0,0.0,,,,0.24,,,,,,,38000000.0,,4716000000.0,,8119000000.0,607000000.0,,,,,312000000.0,,,,,468000000.0,5615000000.0,,-825000000.0,7715000000.0,,0.0,,-114000000.0,-57000000.0,369000000.0,,,,,,839000000.0,6508000000.0,,,,,385891391.0,,,648000000.0,-94000000.0,,,1189000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,,161000000.0,-1000000.0,355000000.0,47000000.0,,-138000000.0,401000000.0,-209000000.0,5056000000.0,6465000000.0,,158000000.0,-732000000.0,,573000000.0,1025000000.0,,,15376000000.0,,15376000000.0,384371452.0,13357000000.0,384000000.0,-846000000.0,,263000000.0,397000000.0,273000000.0,273000000.0,-320000000.0,,,955000000.0,-356000000.0,71000000.0,621000000.0,62000000.0,-128000000.0,148000000.0,681000000.0,-117000000.0,3668000000.0,198000000.0,-260000000.0,,1178000000.0,,369000000.0,,-192000000.0,-4598000000.0,,6288000000.0,32000000.0,,,771000000.0,379333037.0,273000000.0,-585000000.0,2019000000.0,10243000000.0,,1798000000.0,47000000.0,34000000.0,7671000000.0,,-291000000.0,417000000.0,533000000.0,11000000.0,771000000.0,32000000.0,,11000000.0,-96000000.0,105000000.0,300000000.0,,-92000000.0,-846000000.0,980000000.0,,155000000.0,-777000000.0,223000000.0,-391000000.0,1917000000.0,-412000000.0,-466000000.0,,355000000.0,,2490000000.0,,,10243000000.0,381000000.0,273000000.0,-93000000.0,,,-68000000.0,1633000000.0,1379000000.0,354000000.0,62000000.0,,,,161000000.0,0.0,,1379000000.0,304000000.0,,955000000.0,,2620000000.0,564000000.0,223000000.0,397000000.0,-84000000.0,,4715000000.0,4715000000.0,8445000000.0,626000000.0,533000000.0,13357000000.0,1.0,1494000000.0,304000000.0,-777000000.0,,0.0,,478000000.0,5056000000.0,0.0,-25000000.0,7671000000.0,236000000.0,0.0,273000000.0,-255000000.0,-85000000.0,273000000.0,41000000.0,1798000000.0,-128000000.0,1.01,2019000000.0,1025000000.0,6465000000.0,,,1241000000.0,1093000000.0,,-4000000.0,8445000000.0,653000000.0,-95000000.0,384000000.0,,1241000000.0,41000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,0.17,63000000.0,23000000.0,367000000.0,,,-102000000.0,75000000.0,314000000.0,,,,63000000.0,,,,,,,,,15388000000.0,,13323000000.0,,,,-27000000.0,188000000.0,343000000.0,343000000.0,,,,922000000.0,,73000000.0,,,-65000000.0,142000000.0,,-191000000.0,,101000000.0,,,,,273000000.0,,,,371169651.0,,32000000.0,,,,,,,2065000000.0,,,1438000000.0,,38000000.0,,,,316000000.0,512000000.0,14000000.0,0.0,,,-12000000.0,70000000.0,,,,,,836000000.0,,-200000000.0,-940000000.0,858000000.0,-141000000.0,,,,,,,,,,10545000000.0,,,,,,-144000000.0,1458000000.0,512000000.0,213000000.0,72000000.0,,,,63000000.0,0.0,,,,0.17,,,,,,,47000000.0,,4737000000.0,,9107000000.0,623000000.0,,,,,320000000.0,,,,,481000000.0,4768000000.0,,-230000000.0,7640000000.0,,2000000.0,,-291000000.0,-40000000.0,343000000.0,,,,,,1026000000.0,7159000000.0,,,,,375361957.0,,,622000000.0,-90000000.0,,,1168000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,0.31,114000000.0,-7000000.0,381000000.0,,,-97000000.0,251000000.0,-159000000.0,,,,116000000.0,,,,,,,,,15465000000.0,,13351000000.0,,,,154000000.0,331000000.0,331000000.0,331000000.0,,,,921000000.0,,79000000.0,,,49000000.0,146000000.0,,-6000000.0,,202000000.0,,,,,343000000.0,,,,368364597.0,,32000000.0,,,,,,,2114000000.0,,,1633000000.0,,86000000.0,,,,427000000.0,508000000.0,13000000.0,0.0,,,11000000.0,-12000000.0,,,,,,911000000.0,,13000000.0,-898000000.0,831000000.0,-179000000.0,,,,,,,,,,10713000000.0,,,,,,-31000000.0,1559000000.0,508000000.0,300000000.0,139000000.0,,,,114000000.0,0.0,,,,0.31,,,,,,,-43000000.0,,4702000000.0,,9080000000.0,611000000.0,,,,,332000000.0,,,,,465000000.0,4677000000.0,,109000000.0,7690000000.0,,1000000.0,,-102000000.0,-20000000.0,331000000.0,,,,,,1017000000.0,7142000000.0,,,,,372581033.0,,,648000000.0,-102000000.0,,,1227000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
