,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualNetPPE,trailingGrossProfit,annualOtherIntangibleAssets,quarterlyBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossProfit,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualChangeInInventory,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualBeginningCashPosition,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualIncomeTaxPayable,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualInvestingCashFlow,trailingOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOperatingExpense,quarterlyIncomeTaxPayable,trailingCapitalExpenditure,quarterlyGrossPPE,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyDilutedEPS,quarterlyStockBasedCompensation,annualOtherCurrentLiabilities,quarterlyEbitda,annualNetOtherFinancingCharges,trailingStockBasedCompensation,annualInventory,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingChangeInInventory,annualChangeInCashSupplementalAsReported,annualInterestExpense,trailingChangeInWorkingCapital,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualTotalRevenue,annualGoodwill,annualCapitalStock,annualStockBasedCompensation,annualGainsLossesNotAffectingRetainedEarnings,trailingFreeCashFlow,quarterlyCashDividendsPaid,annualDilutedEPS,quarterlyCurrentLiabilities,annualOperatingIncome,annualOtherShortTermInvestments,quarterlyCurrentAssets,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,trailingChangeInAccountPayable,annualChangeInAccountPayable,annualAccountsPayable,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualBasicAverageShares,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualOtherCurrentAssets,annualTaxProvision,quarterlyRetainedEarnings,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,annualBasicEPS,trailingEndCashPosition,trailingTaxProvision,trailingPretaxIncome,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,quarterlyDilutedAverageShares,annualCashAndCashEquivalents,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,quarterlyFreeCashFlow,quarterlyTotalAssets,trailingOperatingIncome,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,annualNetIncome,annualCurrentDebt,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualLongTermDebt,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualOtherNonCashItems,annualTotalAssets,quarterlyOtherCurrentAssets,annualStockholdersEquity,annualCurrentLiabilities,quarterlyGoodwill,quarterlyBasicEPS,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyOtherIncomeExpense,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,annualRetainedEarnings,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyGrossProfit,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualDilutedAverageShares,quarterlyInventory,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualInvestmentsAndAdvances
985996800,,95803000.0,,,,154926000.0,,,15338000.0,,,15338000.0,,15433000.0,,,,543000.0,,20090000.0,54416000.0,,185337000.0,,,,1296000.0,,157495000.0,,3581000.0,-8284000.0,,2247000.0,-103917000.0,48697000.0,,,,,167157000.0,,,,,,-875000.0,,,,,,289254000.0,,47258000.0,,,,,-95000.0,,,,40421000.0,40462000.0,,,,,,47332000.0,-70671000.0,,,,0.22,,,53116000.0,,,,,,,,,,,,,,,,,,-3548000.0,,185421000.0,,,338935000.0,,12695000.0,,,,89393000.0,,,,,,,520940000.0,,,349449000.0,,,245669000.0,,,,,,,156981000.0,,,534870000.0,,38974000.0,1075807000.0,,,34326000.0,,,,736872000.0,,34326000.0,34326000.0,,,46248000.0,,,,,,,0.0,,,335681000.0,0.22,109445000.0,,,-1692000.0,17332000.0,136358000.0,96331000.0,,,536501000.0,,272330000.0,,30871000.0,,,136224000.0,,,-211140000.0,,,143003000.0,15338000.0,,,,,,,,,,,,,,,
993859200,,89391000.0,,,,155244000.0,,,16960000.0,,,16960000.0,,15338000.0,,,,543000.0,,13764000.0,41168000.0,,185515000.0,,,,1480000.0,,67231000.0,,4296000.0,-16092000.0,,2821000.0,-103917000.0,51827000.0,,,,,165094000.0,,,,,,0.0,,,,,,289432000.0,,24288000.0,,,,,1622000.0,,,,44336000.0,36015000.0,,,,,,45063000.0,-71698000.0,,,,0.173333,,,58068000.0,,,,,,,,,,,,,,,,,,-3553000.0,,183778000.0,,,349955000.0,,13732000.0,,,,78700000.0,,,,,,,544783000.0,,,412015000.0,,,254635000.0,,,,,,,157854000.0,,,595793000.0,,8196000.0,1162823000.0,,,27404000.0,,,,812868000.0,,27404000.0,27404000.0,,,46642000.0,,,,,,,0.0,,,410432000.0,0.176667,120908000.0,,,-81850000.0,-9803000.0,136452000.0,101220000.0,,,562675000.0,,340116000.0,,25257000.0,,,133727000.0,,,-98469000.0,,,154672000.0,16960000.0,,,,,,,,,,,,,,,
1001808000,,87975000.0,,,,155502000.0,,,11879000.0,,,11879000.0,,16960000.0,,,,543000.0,,12136000.0,38055000.0,,195217000.0,,,,1049000.0,,-1345000.0,,4872000.0,-10542000.0,,1764000.0,-103917000.0,53878000.0,,,,,172081000.0,,,,,,0.0,,,,,,299134000.0,,46413000.0,,,,,-5081000.0,,,,44410000.0,46782000.0,,,,,,47515000.0,-65161000.0,,,,0.163333,,,58632000.0,,,,,,,,,,,,,,,,,,-3561000.0,,209065000.0,,,363739000.0,,14222000.0,,,,87975000.0,,,,,,,567136000.0,,,414325000.0,,,253501000.0,,,,,,,158298000.0,,,623390000.0,,35871000.0,1219171000.0,,,25919000.0,,,,855432000.0,,25919000.0,25919000.0,,,48355000.0,,,,,,,0.0,,,434256000.0,0.166667,121116000.0,,,-17897000.0,-1695000.0,146568000.0,113719000.0,,,593521000.0,,343153000.0,,22817000.0,,,132385000.0,,,-30382000.0,,,163853000.0,11879000.0,,,,,,,,,,,,,,,
1009756800,1313908000.0,124549000.0,240890000.0,,248890000.0,,33710000.0,22265000.0,33710000.0,,211068000.0,33710000.0,569671000.0,11879000.0,,232697000.0,,814000.0,624900000.0,17641000.0,51488000.0,,240890000.0,,,14763000.0,7634000.0,,401519000.0,430636000.0,8927000.0,-14419000.0,,1654000.0,-189746000.0,60858000.0,15433000.0,,,,248890000.0,73628000.0,,-814686000.0,,,0.0,,6451000.0,391308000.0,,,430636000.0,,93109000.0,,,-49337000.0,-189746000.0,21831000.0,,,,49196000.0,86622000.0,,,,,32526000.0,69904000.0,-80807000.0,,,,,,86622000.0,62881000.0,8486000.0,,197454000.0,,,,18277000.0,21676000.0,,,,1129094000.0,763270000.0,814000.0,,-80807000.0,,-3566000.0,0.77,358517000.0,178363000.0,,484243000.0,,13685000.0,,,69904000.0,119476000.0,829678000.0,155342000.0,49111000.0,1188195000.0,61545000.0,63631000.0,597414000.0,,33710000.0,829678000.0,,,375289000.0,0.78,,,,121496000.0,0.0,,33710000.0,185127000.0,1188195000.0,,78690000.0,1798151000.0,,559423000.0,33847000.0,161731000.0,121496000.0,7634000.0,1313908000.0,-14228000.0,33847000.0,33847000.0,60858000.0,,73628000.0,386235000.0,723524000.0,-875000.0,484243000.0,,1798151000.0,61545000.0,609519000.0,358517000.0,763270000.0,,201544000.0,121496000.0,54334000.0,101439000.0,5740000.0,191534000.0,194357000.0,,597414000.0,609519000.0,194357000.0,723524000.0,,32526000.0,,191534000.0,173745000.0,,,-474695000.0,8017000.0,157950000.0,197454000.0,33710000.0,,,,,,,,,,,,,,,
1017532800,,114716000.0,,,,155894000.0,,,19837000.0,,,19837000.0,,33710000.0,,,,814000.0,,17120000.0,50216000.0,,266332000.0,,,,10664000.0,,15177000.0,,7728000.0,-9815000.0,,2977000.0,-189746000.0,63502000.0,,,,,996390000.0,,,,,,,,,,,,456078000.0,,12399000.0,,,,,-13873000.0,,,,55630000.0,96432000.0,,,,,,62593000.0,-84394000.0,,,,0.21,,,66002000.0,,,,,,,,,,,,,,,,,,-3569000.0,,333552000.0,,,490081000.0,,10372000.0,,,,114716000.0,,,,,,,626920000.0,,,843041000.0,,,351218000.0,,,,,,,159242000.0,,,1176593000.0,,2584000.0,1816305000.0,,,33096000.0,,,,1326224000.0,,33096000.0,33096000.0,,,83740000.0,,,,,,,0.0,,,,0.21,180872000.0,,,347000.0,2061000.0,205958000.0,163863000.0,,,639249000.0,,726129000.0,,33172000.0,,,170346000.0,,,-40272000.0,,,204173000.0,19837000.0,,,,,,,,,,,,,,,
1025395200,,120099000.0,,,,156326000.0,,,17686000.0,,,17686000.0,,19837000.0,,,,814000.0,,18964000.0,55784000.0,,286730000.0,,,,9852000.0,,-27927000.0,,8284000.0,-11962000.0,,2313000.0,-189746000.0,86181000.0,,,,,1075679000.0,,,,,,,,,,,,476476000.0,,41996000.0,,,,,-2151000.0,,,,65431000.0,106089000.0,,,,,,65292000.0,-26038000.0,,,,0.23,,,77508000.0,,,,,,,,,,,,,,,,,,-3591000.0,,360675000.0,,,522163000.0,,12077000.0,,,,120099000.0,,,,,,,660142000.0,,,875186000.0,,,377978000.0,,,,,,,160152000.0,,,1235861000.0,,30034000.0,1970753000.0,,,36820000.0,,,,1448590000.0,,36820000.0,36820000.0,,,76387000.0,,,,,,,0.0,,,,0.235,192448000.0,,,15071000.0,-1530000.0,221316000.0,179442000.0,,,734319000.0,,786179000.0,,12620000.0,,,185530000.0,,,-9511000.0,,,222911000.0,17686000.0,,,,,,,,,,,,,,,
1033344000,,118173000.0,,,,156494000.0,,,23895000.0,,,23895000.0,,17686000.0,,,,814000.0,,16129000.0,51895000.0,,294418000.0,,,,7694000.0,,-26464000.0,,7485000.0,-17988000.0,,1226000.0,-189746000.0,85264000.0,,,,,1104338000.0,,,,,,,,,,,,484164000.0,,46680000.0,,,,,6209000.0,,,,61053000.0,111728000.0,,,,,,62122000.0,-40012000.0,,,,0.225,,,70745000.0,,,,,,,,,,,,,,,,,,-3597000.0,,374126000.0,,,512079000.0,,9692000.0,,,,118173000.0,,,,,,,692308000.0,,,866423000.0,,,363456000.0,,,,,,,160254000.0,,,1240549000.0,,28692000.0,1996099000.0,,,35766000.0,,,,1484020000.0,,35766000.0,35766000.0,,,71995000.0,,,,,,,60043000.0,,,,0.23,184230000.0,,,9880000.0,-1856000.0,208355000.0,192582000.0,,,754318000.0,,772959000.0,,21469000.0,,,179226000.0,,,-15824000.0,,,219786000.0,23895000.0,,,,,,,,,,,,,,,
1041292800,1546032000.0,126142000.0,313178000.0,,1134506000.0,,25652000.0,-5398000.0,25652000.0,,172983000.0,25652000.0,732899000.0,23895000.0,,297627000.0,,814000.0,-99369000.0,20820000.0,63089000.0,,313178000.0,,,-8940000.0,4550000.0,,-60155000.0,498595000.0,5741000.0,-17689000.0,,-6569000.0,-185417000.0,98348000.0,33710000.0,,,,1134506000.0,87239000.0,,-84502000.0,,,,,-6019000.0,479131000.0,,,498595000.0,,71908000.0,,,-57454000.0,-185417000.0,1757000.0,,,,71655000.0,103787000.0,,,,,27039000.0,66625000.0,-275000.0,,,,,,103787000.0,83373000.0,-53000.0,,214492000.0,,,,-8058000.0,29238000.0,,,,1513742000.0,,814000.0,,-275000.0,,-3601000.0,0.925,365745000.0,253768000.0,,541001000.0,,11718000.0,,,66625000.0,126142000.0,884101000.0,156360000.0,-22581000.0,1249846000.0,0.0,73033000.0,730971000.0,,25652000.0,884101000.0,,,421090000.0,0.945,,,,147952000.0,20980000.0,,25652000.0,220985000.0,1249846000.0,,54219000.0,2087033000.0,,780843000.0,42269000.0,115529000.0,147952000.0,4550000.0,1546032000.0,-14358000.0,42269000.0,42269000.0,98348000.0,,87239000.0,479131000.0,769823000.0,,541001000.0,9281000.0,2087033000.0,0.0,835928000.0,365745000.0,,,223293000.0,147952000.0,43859000.0,-4318000.0,-4075000.0,221262000.0,190783000.0,,730971000.0,835928000.0,190783000.0,769823000.0,,27039000.0,,221262000.0,197797000.0,,,-18895000.0,9053000.0,159988000.0,214492000.0,25652000.0,,,,,,,,,,,,,,,
1049068800,,128061000.0,,,,156884000.0,,,46178000.0,,,46178000.0,,25652000.0,,,,814000.0,,18453000.0,56720000.0,,329014000.0,,,,4421000.0,,-3126000.0,,6094000.0,-18294000.0,,2156000.0,-185417000.0,125098000.0,,,,,1156934000.0,,,,,,,,,,,,514431000.0,,43040000.0,,,,,20526000.0,,,,62010000.0,114389000.0,,,,,,77059000.0,23207000.0,,,,0.24,,,74109000.0,,,,,,,,,,,,,,,,,,-3606000.0,,370871000.0,,,577852000.0,,12099000.0,,,,128061000.0,,,,,,,765627000.0,,,920179000.0,,,396187000.0,,,,,,,160014000.0,,,1291050000.0,,24746000.0,2188898000.0,,,38267000.0,,,,1611046000.0,,38267000.0,38267000.0,,,91845000.0,,,,,,,0.0,,,,0.245,206116000.0,,,92000.0,538000.0,228857000.0,175002000.0,,,896513000.0,,797627000.0,,30707000.0,,,190071000.0,,,-20556000.0,,,228903000.0,46178000.0,,,,,,,,,,,,,,,
1056931200,,134085000.0,,,,157376000.0,,,81401000.0,,,81401000.0,,46178000.0,,,,814000.0,,21265000.0,65483000.0,,348971000.0,,,,5365000.0,,4979000.0,,6457000.0,-21291000.0,,1635000.0,-185417000.0,139372000.0,,,,,1178571000.0,,,,,,,,,,,,534388000.0,,52499000.0,,,,,35223000.0,,,,71025000.0,120230000.0,,,,,,79512000.0,54059000.0,,,,0.275,,,83913000.0,,,,,,,,,,,,,,,,,,-3611000.0,,379577000.0,,,637295000.0,,12888000.0,,,,134085000.0,,,,,,,806216000.0,,,945330000.0,,,417949000.0,,,,,,,160654000.0,,,1324907000.0,,31208000.0,2304209000.0,,,44218000.0,,,,1666914000.0,,44218000.0,44218000.0,,,93321000.0,,,,,,,0.0,,,,0.28,212839000.0,,,-1867000.0,552000.0,243813000.0,174470000.0,,,977982000.0,,824971000.0,,27038000.0,,,205110000.0,,,-23158000.0,,,229592000.0,81401000.0,,,,,,,,,,,,,,,
1064880000,,125887000.0,,,,157998000.0,,,91010000.0,,,91010000.0,,81401000.0,,,,814000.0,,19831000.0,61145000.0,,359425000.0,,,,22697000.0,,-43823000.0,,6104000.0,-15924000.0,,3529000.0,-185417000.0,139904000.0,,,,,1189262000.0,,,,,,,,,,,,544842000.0,,71264000.0,,,,,9609000.0,,,,65347000.0,131699000.0,,,,,,81312000.0,68091000.0,,,,0.255,,,77294000.0,,,,3890000.0,,,,,,,,,,,,,,-3629000.0,,407704000.0,,,643814000.0,,11947000.0,,,,125887000.0,,,,,,,843378000.0,,,889739000.0,,,400420000.0,,,,,,,162014000.0,,,1297443000.0,,55340000.0,2332405000.0,,,41314000.0,,,,1688591000.0,,41314000.0,41314000.0,,,91717000.0,,,,,,,0.0,,,,0.26,209186000.0,,,-79000.0,1525000.0,242937000.0,171996000.0,,,1034355000.0,,783392000.0,,14630000.0,,,191234000.0,,,-19262000.0,,,230054000.0,91010000.0,,,,,,,,,,,,,,,
1072828800,1718135000.0,113486000.0,376211000.0,,1209739000.0,,163755000.0,3718000.0,163755000.0,,257992000.0,163755000.0,773201000.0,91010000.0,,317344000.0,,814000.0,-60773000.0,21794000.0,67848000.0,,376211000.0,,,15197000.0,21973000.0,,-18803000.0,586165000.0,7424000.0,-23484000.0,,3416000.0,-209954000.0,132185000.0,25652000.0,,,,1209739000.0,143973000.0,,-69377000.0,,,,,32411000.0,501518000.0,,,586165000.0,,91189000.0,,,-78993000.0,-209954000.0,72745000.0,,,,73300000.0,56689000.0,,,,,51241000.0,86338000.0,104540000.0,,,,,,56689000.0,82027000.0,10736000.0,,205587000.0,3539000.0,,,138103000.0,26079000.0,,,,1570925000.0,,814000.0,,104540000.0,,-4153000.0,1.08,337684000.0,271683000.0,,727452000.0,,8727000.0,,,86338000.0,113486000.0,985416000.0,157646000.0,4241000.0,1323100000.0,28262000.0,81343000.0,889601000.0,,163755000.0,985416000.0,,,356369000.0,1.105,,,,169853000.0,0.0,,163755000.0,251196000.0,1323100000.0,,67705000.0,2445587000.0,,797724000.0,50384000.0,178999000.0,174183000.0,21973000.0,1718135000.0,-14999000.0,50384000.0,46054000.0,132185000.0,,143973000.0,501518000.0,790202000.0,,727452000.0,,2445587000.0,28262000.0,1122069000.0,337684000.0,,,169583000.0,174183000.0,45661000.0,25360000.0,1104000.0,241385000.0,172684000.0,,889601000.0,1122069000.0,172684000.0,790202000.0,,51241000.0,,241385000.0,186786000.0,23506000.0,,-6401000.0,16871000.0,161294000.0,205587000.0,163755000.0,,,,,,,,,,,,,,,
1080691200,,134027000.0,,,,159844000.0,,,287710000.0,,,287710000.0,,163755000.0,,,,814000.0,,18842000.0,64610000.0,,374567000.0,,,,22763000.0,,5543000.0,,5947000.0,-11162000.0,,0.0,-209954000.0,108116000.0,,,,,1198956000.0,,,,,,-11944000.0,,,,,,584521000.0,,47341000.0,,,,,123955000.0,,,,70830000.0,63546000.0,,,,,,78276000.0,91020000.0,,,,0.545,,,83853000.0,,,,21915000.0,,,,,,,,,,,,,,-4159000.0,,322702000.0,,,833644000.0,,13023000.0,,,,134027000.0,,,,,,,974211000.0,,,978653000.0,,,415381000.0,,,,,,,163002000.0,,,1301355000.0,,36179000.0,2515283000.0,,,88832000.0,,,,1681639000.0,,88832000.0,45768000.0,,,143394000.0,,,,,,,0.0,,,,0.555,210524000.0,,,-1599000.0,-947000.0,248387000.0,158117000.0,,,1213615000.0,,787467000.0,,47792000.0,,,204857000.0,,,73382000.0,,,207836000.0,287710000.0,,,,,,,,,,,,,,,
1088553600,,135003000.0,,,,160986000.0,,,344401000.0,,,344401000.0,,287710000.0,,,,814000.0,,23129000.0,72351000.0,,376225000.0,,,,23322000.0,,7334000.0,,5854000.0,-14306000.0,,6832000.0,-209954000.0,89641000.0,,,,,1186739000.0,,,,,,-4961000.0,,,,,,586179000.0,,64161000.0,,,,,56691000.0,,,,77898000.0,46821000.0,,,,,,84719000.0,81766000.0,,,,0.3,,,89439000.0,,,,8283000.0,,,,,,,,,,,,,,-4215000.0,,304960000.0,,,882595000.0,,11541000.0,,,,135003000.0,,,,,,,1019033000.0,,,973472000.0,,,425325000.0,,,,,,,164178000.0,,,1278432000.0,,49855000.0,2535200000.0,,,49043000.0,,,,1652605000.0,,49043000.0,49222000.0,,,134943000.0,,,,,,,0.0,,,,0.305,212424000.0,,,97000.0,-908000.0,245439000.0,150098000.0,,,1256587000.0,,771345000.0,,67184000.0,,,212901000.0,,,-14094000.0,,,203179000.0,344401000.0,,,,,,,,,,,,,,,
1096502400,,128825000.0,,,,160990000.0,,,407350000.0,,,407350000.0,,344401000.0,,,,814000.0,,16225000.0,62568000.0,,381091000.0,,,,22478000.0,,-4013000.0,,6431000.0,-11434000.0,,3416000.0,-209954000.0,86160000.0,,,,,1195828000.0,,,,,,-7894000.0,,,,,,591045000.0,,72998000.0,,,,,62949000.0,,,,70219000.0,55518000.0,,,,,,73953000.0,96373000.0,,,,0.285,,,82238000.0,,,,5633000.0,,,,,,,,,,,,,,-4221000.0,,315544000.0,,,954958000.0,,12019000.0,,,,128825000.0,,,,,,,1061497000.0,,,989679000.0,,,390592000.0,,,,,,,164220000.0,,,1305223000.0,,61564000.0,2618037000.0,,,46683000.0,,,,1663079000.0,,46683000.0,46343000.0,,,140726000.0,,,,,,,0.0,,,,0.29,191548000.0,,,339000.0,-2455000.0,241869000.0,163595000.0,,,1312735000.0,,781960000.0,,66993000.0,,,199044000.0,,,-11409000.0,,,212052000.0,407350000.0,,,,,,,,,,,,,,,
1104451200,1741736000.0,146409000.0,407527000.0,,1254346000.0,,506369000.0,-8470000.0,506369000.0,,306259000.0,506369000.0,846518000.0,407350000.0,,351550000.0,,814000.0,-16071000.0,5673000.0,74626000.0,,407527000.0,,,4103000.0,72879000.0,,-24935000.0,656887000.0,6866000.0,-19355000.0,,-10248000.0,-249360000.0,79863000.0,163755000.0,,,,1254346000.0,110829000.0,,25610000.0,,,-12904000.0,,7058000.0,544264000.0,,,656887000.0,,121759000.0,,,-56257000.0,-249360000.0,99019000.0,,,,83307000.0,60387000.0,,,,,58196000.0,91576000.0,164100000.0,,,,,,60387000.0,96020000.0,0.0,,213709000.0,9487000.0,,,342614000.0,25098000.0,,,,1694232000.0,,814000.0,,164100000.0,,-3228000.0,1.545,404607000.0,302254000.0,,1056409000.0,,12713000.0,,,91576000.0,146409000.0,948965000.0,160774000.0,55824000.0,1353572000.0,0.0,63869000.0,1126262000.0,,506369000.0,948965000.0,,,462934000.0,1.575,,,,210286000.0,-5108000.0,,506369000.0,274155000.0,1353572000.0,,102404000.0,2798145000.0,,847714000.0,68607000.0,250002000.0,253165000.0,72879000.0,1741736000.0,-15823000.0,68607000.0,68953000.0,79863000.0,,110829000.0,544264000.0,779940000.0,-37703000.0,1056409000.0,,2798145000.0,0.0,1443973000.0,404607000.0,,,233218000.0,253165000.0,49296000.0,-3945000.0,-4160000.0,238873000.0,179765000.0,,1126262000.0,1443973000.0,179765000.0,779940000.0,,58196000.0,,238873000.0,229716000.0,,,-22269000.0,45318000.0,164028000.0,213709000.0,506369000.0,,,,,,,,,,,,,,,
1112227200,,138548000.0,,,,161406000.0,,,436702000.0,,,436702000.0,,506369000.0,,,,814000.0,,21301000.0,70350000.0,,396790000.0,,,,69738000.0,,-65265000.0,,6327000.0,-8548000.0,,3416000.0,-249360000.0,50237000.0,,,,,1223698000.0,,,,,,-31109000.0,,,,,,646150000.0,,24968000.0,,,,,-69667000.0,,,,70393000.0,65546000.0,,,,,,105005000.0,122280000.0,,,,0.3,,,83825000.0,,,,12920000.0,,,,,,,,,,,,,,-4839000.0,,393418000.0,,,1025692000.0,,13432000.0,,,,138548000.0,,,,,,,1170479000.0,,,868594000.0,,,406975000.0,,,,,,,164578000.0,,,1262012000.0,,16420000.0,2696417000.0,,,49049000.0,,,,1670725000.0,,49049000.0,49049000.0,,,111356000.0,,,,,,,113640000.0,,,,0.305,198034000.0,,,2800000.0,3974000.0,251259000.0,153129000.0,,,1433818000.0,,700900000.0,,56338000.0,,,208941000.0,,,-11602000.0,,,224091000.0,436702000.0,,,,,,,,,,,,,,,
1120089600,,146376000.0,,,,160274000.0,,,365675000.0,,,365675000.0,,436702000.0,,,,814000.0,,22560000.0,80453000.0,,378114000.0,,,,69285000.0,,-61789000.0,,4446000.0,-12013000.0,,20092000.0,-249360000.0,53226000.0,,,,,1193854000.0,,,,,,-84307000.0,,,,,,627474000.0,,40160000.0,,,,,-71027000.0,,,,80907000.0,61475000.0,,,,,,87847000.0,80104000.0,,,,0.355,,,94518000.0,,,,4820000.0,,,,,,,,,,,,,,-4835000.0,,373409000.0,,,947128000.0,,13611000.0,,,,146376000.0,,,,,,,1223593000.0,,,830603000.0,,,444834000.0,,,,,,,163216000.0,,,1204012000.0,,28147000.0,2572322000.0,,,57893000.0,,,,1625194000.0,,57893000.0,57893000.0,,,108145000.0,,,,,,,0.0,,,,0.36,217551000.0,,,-2735000.0,1833000.0,264637000.0,154802000.0,,,1367707000.0,,658077000.0,,64381000.0,,,227283000.0,,,-24827000.0,,,224224000.0,365675000.0,,,,,,,,,,,,,,,
1128038400,,134324000.0,,,,157790000.0,,,398581000.0,,,398581000.0,,365675000.0,,,,814000.0,,1309000.0,-59496000.0,,376340000.0,,,,66276000.0,,-20001000.0,,4552000.0,-9750000.0,,0.0,-249360000.0,48645000.0,,,,,1053839000.0,,,,,,-48181000.0,,,,,,625700000.0,,66688000.0,,,,,32906000.0,,,,74678000.0,57652000.0,,,,,,78829000.0,80317000.0,,,,-0.385,,,87200000.0,,,,1140000.0,,,,,,,,,,,,,,-4763000.0,,363888000.0,,,986994000.0,,12522000.0,,,,134324000.0,,,,,,,1158097000.0,,,845521000.0,,,415964000.0,,,,,,,157790000.0,,,1209409000.0,,56938000.0,2465818000.0,,,-60805000.0,,,,1478824000.0,,-60805000.0,-60805000.0,,,105126000.0,,,,,,,0.0,,,,-0.385,206962000.0,,,-28000.0,-131737000.0,259920000.0,161131000.0,,,1255799000.0,,684601000.0,,55794000.0,,,209002000.0,,,-11164000.0,,,228960000.0,398581000.0,,,,,,,,,,,,,,,
