date,quarterlyNetIncome,annualInvestingCashFlow,annualBasicEPS,trailingInvestingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,annualStockholdersEquity,annualLongTermDebt,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,trailingPurchaseOfBusiness,annualDepreciationAndAmortization,trailingPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,annualTotalAssets,trailingCashDividendsPaid,trailingNetIncome,quarterlyInventory,annualGoodwill,quarterlyOtherIncomeExpense,annualCurrentLiabilities,quarterlyTaxProvision,annualRetainedEarnings,quarterlyNetPPE,trailingChangeInInventory,annualInventory,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,trailingOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,annualCapitalStock,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,trailingRepaymentOfDebt,annualOperatingIncome,quarterlyCapitalStock,trailingGrossProfit,trailingChangeInWorkingCapital,quarterlyBeginningCashPosition,annualAccountsPayable,annualOperatingCashFlow,annualRepaymentOfDebt,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,annualNetPPE,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,annualDilutedAverageShares,trailingTotalRevenue,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyBasicAverageShares,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyTotalAssets,annualDilutedEPS,annualNonCurrentDeferredRevenue,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,quarterlyCurrentDebt,trailingOperatingIncome,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,annualPretaxIncome,quarterlyChangesInAccountReceivables,annualSellingGeneralAndAdministration,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualAccumulatedDepreciation,annualCapitalExpenditure,trailingOperatingExpense,annualRepurchaseOfCapitalStock,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualChangesInAccountReceivables,quarterlyNonCurrentDeferredRevenue,trailingNetOtherFinancingCharges,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,trailingInterestExpense,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyChangeInInventory,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyChangeInAccountPayable,trailingChangesInAccountReceivables,annualInterestExpense,annualNetOtherFinancingCharges,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualFreeCashFlow,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,annualGrossProfit,quarterlyOperatingExpense,quarterlyPretaxIncome,annualTotalNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualOtherCurrentAssets,annualChangeInWorkingCapital,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGoodwill,annualTaxProvision,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingTaxProvision,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualOtherNonCashItems,annualBasicAverageShares,quarterlyOtherNonCurrentLiabilities,annualBeginningCashPosition,annualPurchaseOfBusiness,annualCostOfRevenue,trailingOtherNonCashItems,annualCashDividendsPaid,trailingDepreciationAndAmortization,annualCurrentDebt,quarterlyDilutedEPS,quarterlyStockBasedCompensation,annualResearchAndDevelopment,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
2002-06-30,41119597.2,,,,,211298520.2,487356320.0,-50609531.4,,92089563.8,-14952376.4,,,146534067.8,41119597.2,,,,,,,,,89383388.2,,8494537.0,,29633446.2,,695481640.0,,,,28475225.0,305413598.8,,77112728.6,,,,,,207340807.0,495090160.2,,0.085006,,29658531.0,,,,418834193.8,,,584755127.2,,,,,664689972.6,,,,,,,,,487356320.0,,,,,1973990424.2,,,906780160.2,,,,664689972.6,,95924536.4,99906184.6,,,27504315.6,56758328.0,41119597.2,,,,,,,,,155794474.4,352036119.0,86004785.6,,,,,,,,,681292058.0,,,71623081.6,,,,,,,,,650884634.6,1246850.2,1296549040.0,,-386117.0,664689972.6,-54466731.6,101281612.6,,,,,,,,,,,,,,-12455110.8,,65541048.0,,,,84171392.8,70753043.4,,,,,,,,65348926.0,836411360.8,,403291524.0,,,,,1067210264.0,278000534.0,,,105796096.2,-601067400.0,,,,69402700.2,,,,,,,,0.085006,,,,,,,,,,,,,,,
2002-09-30,45098243.94,,,,,179068867.08,487172416.0,-62874949.16,,135863275.66,51363716.98,,,171661901.44,45098243.94,,,,,,,,,87451019.6,,-39790587.96,,35717270.58,,714850368.3,,,,37520153.02,380875747.34,,165413908.12,,,,,,234965703.56,576899938.28,,0.092744,,28508115.66,,,,411098340.94,,,664689972.6,,,,,818407636.42,,,,,,,,,487172416.0,,,,,2179037777.3,,,893919235.38,,,,818407636.42,,108786952.28,211281364.12,,,-39615623.84,119566265.72,45098243.94,,,,,,,,,212418451.8,326774312.46,17811880.04,,,,,,,,,858388985.8,,,122124713.0,,,,,,,,,789318390.08,-70270954.42,1534002348.3,,3978616.96,818407636.42,-57611710.3,150632828.66,,,,185697887.14,,,,,,,,,,-22762127.4,,108483401.26,,,,90293738.8,80815514.52,,,,,,,,70585465.82,846356054.66,,493432465.98,,,,,1285118541.92,364956519.82,,,144294182.34,-819151980.0,,,,75036565.62,,,,,,,,0.092744,,,,,,,,,,,,,,,
2002-12-31,113817294.74,-427199636.88,0.393613,,,161500747.68,,-27157631.96,,199398060.6,-33549788.08,1191099872.52,363599690.94,106495039.48,113817294.74,,121401666.72,,34799970.42,-11801759.88,2127899076.24,,,106300794.6,,-5697373.62,468201371.94,-7143370.36,,779500222.38,,106300794.6,,34799970.42,363599690.94,,-214979846.78,,663999435.6,271599769.14,,,271599769.14,760742096.58,637900342.74,,,35847040.06,,,365497034.46,663999435.6,,,818407636.42,49001728.26,468799601.52,,2994496569.72,637900342.74,-45398191.5,779500222.38,486898701.18,527100436.92,564770283.0,,-49999957.5,199398060.6,,637900342.74,-59699064.3,,,2127899076.24,0.393613,,941000970.06,,,1369800605.58,637900342.74,39196426.86,79337407.52,219801583.08,,,-38037406.16,21054606.86,113817294.74,,,,293702405.22,,300498859.62,,,256430065.6,527100436.92,49001728.26,-590300383.2,-168799856.52,,,,,161500747.68,381900560.34,905797460.16,,222300696.0,121909662.8,1186898106.18,,637900342.74,,,,,,1017172162.18,-33521761.16,1369800605.58,,-53882513.46,637900342.74,-287925098.18,157756702.86,-18099099.66,,,,437596088.22,,222300696.0,4799995.92,,,209500706.88,-51398186.4,,-3483616.28,299999745.0,,,,747397594.8,134520402.8,106673924.38,941000970.06,,167897202.42,-125801662.98,,,,108544245.64,1191099872.52,,437596088.22,,71401709.22,,905797460.16,1186898106.18,468201371.94,,222300696.0,167897202.42,-590300383.2,,,564770283.0,39196426.86,655999442.4,,2247098974.92,,-60899063.28,,219801583.08,,,,,,,,,,,,,,,,
2003-03-31,60413764.86,,,,,169863671.64,640836784.0,-48531516.42,,165332134.65,26583671.34,,,5036162.49,60413764.86,,,,,,,,,124450740.81,,12383509.77,,29100070.5,,796655641.02,,,17722447.56,35441530.95,353318590.08,,-16211935.23,,,,,,323313557.85,746815462.47,,0.094171,,32622356.49,,,,668578324.95,,,642297428.91,,,,,626088857.85,,,,,,,,,640836784.0,,,,,2202283242.93,,,966519312.66,,,,626088857.85,,-43495353.93,293207600.52,,,-400336.23,12383509.77,60413764.86,,,,,,,,,193826654.55,530331122.97,23058021.18,,,,,,,,,911343560.49,,,90216946.89,,,,,,,,,940642117.02,-69375913.74,1411740298.8,,-504625.5,626088857.85,-47828404.89,122839303.38,,,,-3017660.49,,,,,,,,,,-45611416.86,,60817465.26,,,,103609707.66,89513835.36,,,,,,,,82465899.21,1259726913.18,,429745804.14,,,,,1235763930.27,481597756.35,,,161910773.76,-615084657.78,,,,40985683.11,,,,,,,,0.094171,,,,,,,,,,,,,,,
2003-06-30,50801498.4,,,,,170029678.56,640836784.0,-52086944.22,,151224186.72,85063296.66,,,22630154.79,50801498.4,,,,,,,,,138720293.76,,12010206.24,,30915002.88,,795210140.16,,,170028881.88,29731857.12,463027072.32,,54018691.23,,,,,,272815821.12,733283666.88,,0.002283,,32552802.39,,,,653732010.24,,,626088857.85,,,,,665841521.28,,,,,,,,,640836784.0,,,,,2217765586.56,,,965239818.72,,,,665841521.28,,-29456789.43,197991072.96,,,-2258195.13,69311913.12,50801498.4,,,,,,,,,184993493.28,516685711.68,22545026.88,,,,,,,,,904785893.76,,,83784878.4,,,,,,,,,918277160.16,-2004376.5,1418089567.68,,-1566588.9,665841521.28,-53678124.39,116337680.79,,,,-4067027.67,,,,,,,,,,-857554.98,,110563127.04,,,,101208614.88,81716501.28,,,,,,,,80436888.0,1280980848.96,,533025607.2,,,,,1252525767.84,371760286.56,,,175148131.68,-622879427.52,,,,40266677.76,,,,,,,,0.002283,,,,,,,,,,,,,,,
2003-09-30,75186538.56,,,,,222878101.32,640836784.0,-49257075.52,,146702266.2,-41618077.88,,,160794677.4,75186538.56,,,,,,,,,133907942.56,,17260621.56,,40766539.24,,909869352.56,,,65282960.88,30153296.32,343792125.32,,-99701429.96,,,,,,297668342.72,836369246.44,,0.11759,,38776189.6,,,,658622738.48,,,665841521.28,,,,,570838578.52,,,,,,,,,640836784.0,,,,,2291387286.44,,,1132747453.88,,,,570838578.52,,111537601.88,334865314.84,,,-4581846.68,26881675.24,75186538.56,,,,,,,,,218319237.64,519756742.4,20731837.56,,,,,,,,,924847649.6,,,104252187.2,,,,,,,,,1054688484.08,24761859.36,1615003492.76,,-1897542.56,570838578.52,-218878029.48,143028376.8,,,,3613472.16,,,,,,,,,,-33082620.84,,154240590.28,,,,114067050.44,115953077.8,,,,,,,,88478403.16,1332617178.48,,422548231.0,,,,,1158639832.56,502299418.6,,,156224968.76,-705134140.2,,,,48602809.36,,,,,,,,0.11759,,,,,,,,,,,,,,,
2003-12-31,59523180.57,-389720108.09,0.384794,,,156964788.68,,-20632240.5,-42031156.56,160250997.31,-59272976.36,1351220321.61,305063449.95,121680354.47,59523180.57,,146306970.7,,28583379.19,-19919213.68,2398274481.14,,,137143670.78,,-34487581.89,630245190.31,-64591342.01,,964688326.37,,137143670.78,,28583379.19,305063449.95,,-6925286.05,40833811.01,661318471.21,320998243.86,,,320998243.86,872560582.65,607336940.51,,,42355622.22,,,350181738.41,661318471.21,,,570838578.52,89936519.24,310141349.15,,3984142793.68,566503129.5,7071551.67,964688326.37,496488709.11,692391752.11,640836784.0,,-57763988.57,160250997.31,,566503129.5,10755913.76,,,2398274481.14,0.384794,,1182804293.2,,,1693929469.72,607336940.51,51093475.53,101048113.97,380057673.76,,,-627480.55,14118412.81,59523180.57,,,,294206555.24,,356055944.53,,,205017347.03,692391752.11,89936519.24,-729241143.35,-170507776.66,,,,,156964788.68,450473132.78,1014985494.98,,245403904.69,63971301.17,1215470187.94,,566503129.5,,,,,,1077577929.68,19826742.26,1693929469.72,,-53795231.61,566503129.5,-69335549.33,106326923.39,-68819960.01,,,,384740304.67,,245403904.69,-15637621.4,,,56967681.65,-7867858.59,40833811.01,-226242.99,139633572.49,,,,800654871.19,141046045.86,-982760.72,1182804293.2,,147201373.4,-26791688.62,,,,105402329.85,1351220321.61,,384740304.67,,44717249.83,,1014985494.98,1215470187.94,630245190.31,,245403904.69,147201373.4,-729241143.35,,,637754197.0,51093475.53,635323089.51,,3183487922.49,,-79777835.67,,380057673.76,,,,,,,,,,,,,,,,
2004-03-31,62927396.52,,,,,222982239.27,640836784.0,-52057276.58,,88556440.63,-78682410.53,,,44076975.42,62927396.52,,,,,,,,,164146339.68,,12066006.87,,27624119.4,,974511754.28,,,178308768.19,,442179916.27,,-88854688.46,,,,,,341757265.86,831506263.21,,0.098689,,43379133.41,,,,662173886.02,,,552575047.52,,,,,463720359.06,,,,,,,,,640836784.0,,,,,2340440485.92,,,1197493993.55,,,,463720359.06,,-7980301.16,156267384.87,,,-199797.09,19545367.5,62927396.52,,,,,,,,,216203616.26,689795109.81,125055604.68,,,,,,,,,892638381.53,,,93241537.61,,,,,,,,,1047709879.47,-68310335.51,1706391659.83,,-1494134.76,463720359.06,-54249253.35,136620671.02,,,,-2394669.47,,,,,,,,,,-38893833.52,,63324095.09,,,,122962078.65,90948214.49,,,,,,,,92743492.69,1415293090.92,,522758951.35,,,,,1142946492.37,369879430.18,,,173322527.77,-731879905.55,,,,80579035.08,,,,,,,,0.098689,,,,,,,,,,,,,,,
2004-06-30,111618023.19,,,,,164510176.74,638850576.0,-70429166.38,,114564188.64,7382121.65,,,187852572.78,111618023.19,,,,,,,,,186978158.91,,18219950.94,,46453779.42,,996059976.27,,,31714266.02,29369104.8,252580471.26,,107873651.81,,,,,,345830463.99,902797643.58,,0.174356,,42460713.34,,,,661187396.76,,,463720359.06,,,,,570781764.81,,,,,,,,,638850576.0,,,,,2469259930.89,,,1225771416.66,,,,570781764.81,,117423406.4,384291034.32,,,101077.41,24911294.25,111618023.19,,,,,,,,,286395046.65,691747307.7,82412422.86,,,,,,,,,916226605.05,,,151007175.51,,,,,,,,,1189192690.23,-10757958.19,1724793229.08,,-11651007.63,570812614.71,-87357957.63,193467888.85,,,,10856797.04,,,,,,,,,,-640313.33,,175187327.13,,,,135387871.14,159558767.79,,,,,,,,105997171.41,1519394594.88,,334958959.23,,,,,1243488514.23,581267645.82,,,132839669.4,-728733252.81,,,,53009383.17,,,,,,,,0.174356,,,,,,,,,,,,,,,
2004-09-30,129722440.76,,,,,271263566.99,638721408.0,-72646259.46,,120706153.49,-114018300.66,,,183883433.7,129722440.76,,,,,,,,,175301445.77,,26142371.78,,55596148.78,,1026255378.38,,,17866271.66,31755746.95,283585540.3,,-6997246.99,,,,,,367328633.45,999509633.11,,0.202635,,42981823.16,,,,665137774.41,,,570812614.71,,,,,532713021.1,,,,,,,,,638721408.0,,,,,2488958540.1,,,1297518945.37,,,,532713021.1,,111237174.24,308526884.28,,,-101451.62,28247030.02,129722440.76,,,,,,,,,322252916.28,695392236.61,82341894.05,,,,,,,,,887716821.65,,,177403244.42,,,,,,,,,1321762549.39,22771545.37,1785722448.12,,-3783630.41,567070994.95,-76865465.02,220385067.58,,,,25398277.62,,,,,,,,,,-92793380.4,,213665705.21,,,,144849671.86,187620559.49,,,,,,,,115095637.91,1565079343.31,,376141889.83,,,,,1191439594.73,511574931.82,,,116096494.41,-759467069.74,,,,60800602.58,,,,,,,,0.202635,,,,,,,,,,,,,,,
2004-12-31,109389301.8,-303178997.88,0.646688,,,211657171.56,,-32128704.14,-44512574.36,201553595.4,8471478.22,1600922797.92,258167088.0,123928874.62,109389301.8,,172746185.56,,32108867.56,-68318660.88,2667907186.72,,,206055583.2,,-67098987.44,685282224.36,-47000199.39,,1047677634.04,,206055583.2,,32108867.56,258167088.0,,43694034.72,22406353.44,664174674.48,369396731.12,,18703833.68,369396731.12,927977395.67,647072432.92,,,43924515.65,,,564052590.64,664174674.48,,,567070994.95,102026464.52,539741856.52,,4785466949.2,624666079.48,-10501982.16,1047677634.04,736798776.2,945651169.52,641129107.0,,-45806065.84,201553595.4,,624666079.48,-176847111.32,,,2667907186.72,0.646688,,1322652143.16,,,1834885393.4,647072432.92,63219064.08,91800170.48,381702164.44,,,-5701549.58,-20301125.72,109389301.8,,,,503032727.68,,431314335.6,,,287179914.52,945651169.52,102026464.52,-787207759.36,-227261406.56,,,,,211657171.56,550543971.2,1038777244.0,,414610500.04,141227894.06,1345255043.56,,624666079.48,,,,,,1215157310.19,-29926278.19,1834885393.4,,-28877293.04,624666079.48,-84706321.88,185152409.71,55715751.08,,,-33863061.23,353495019.64,,414610500.04,1500662.6,,,45011909.88,-5901720.88,22406353.44,-7009.71,312480449.96,,,,1114596561.84,145952020.46,63579515.25,1322652143.16,,117229637.48,-86223026.52,,,,116473476.6,1600922797.92,,353495019.64,,83022498.32,,1038777244.0,1345255043.56,685282224.36,,414610500.04,117229637.48,-787207759.36,,-2656.04,641129107.0,63219064.08,568950328.4,,3670870387.36,,-132334536.96,,381702164.44,,,,,,,,,,,,,,,,
2005-03-31,100894387.3,,,,,591151935.92,641160000.0,-50946459.34,,80274981.29,-106898924.93,,,64560126.47,100894387.3,,,,,,,,,246129975.56,,-699505.94,,10508608.32,,1052481443.09,,,12812706.13,,228113692.8,,-96889582.3,,,,,,365841606.62,879019989.19,,0.163897,,45542642.46,,,,899639395.2,,,597658409.11,,,,,152743262.7,,,,,,,,,641160000.0,,,,,2531362484.14,,,1643633379.01,,,,152743262.7,,13613667.13,290270936.27,,,4303830.44,15813640.01,100894387.3,,,,,,,,,259041466.88,685940330.53,99794400.86,,,,,,,,,799444513.84,,,1201441.5,,,,,,,,,1138061456.07,-87382175.23,1843788193.17,,-3604324.5,500766156.94,-54550783.84,46744083.96,,,,-1300226.69,,,,,,,,,,-71867560.66,,101193412.74,,,,257840025.38,112105171.43,,,,,,,,105999178.74,1702989928.85,,329104195.42,,,,,887729105.13,470340318.42,,,123014260.25,-791306750.08,,,,100990502.62,,,,,,,,0.163897,,,,,,,,,,,,,,,
2005-06-30,88832079.0,,,,,603463266.0,556024000.0,-55454366.66,,81885699.0,386101442.93,,,126504950.53,88832079.0,,,,,,,,,220741038.0,,100233.0,,12505815.0,,1051099182.0,,,548767151.87,,691006302.0,,452019763.3,,,,,,358605702.0,943905816.0,,0.13648,,45077313.54,,,,938943117.0,,,500766156.94,,,,,595722015.0,,,,,,,,,556024000.0,,,,,2959852518.0,,,1654562448.0,,,,595722015.0,,71050583.87,152552295.0,,,-5592873.44,43671285.0,88832079.0,,,,,,,,,249127956.0,695868768.0,83274975.0,,,,,,,,,1105984908.0,,,117813402.0,,,,,,,,,1193033772.0,25347272.23,1741970286.0,,-5129932.5,947775276.0,-60584299.16,162890715.54,,,,-26489955.31,,,,,,,,,,7492.66,,189475335.0,,,,131314554.0,30867102.0,,,,,,,,99552348.0,1824487686.0,,788271939.0,,,,,1305290070.0,317712969.0,,,130221315.0,-690871104.0,,,,97265637.0,,,,,,,,0.13648,,,,,,,,,,,,,,,
2005-09-30,67375192.5,,,,,630533970.0,557528000.0,-53112676.5,,116400240.0,-63745353.0,,,162249835.5,67375192.5,,,,,,,,,175353255.0,,-300712.5,,7419802.5,,1059245302.5,,,-514256620.5,,687582472.5,,44605831.5,,,,,,363140415.0,1012323015.0,,0.104024,,48741354.0,,,,948458362.5,,,947775276.0,,,,,637953772.5,,,,,,,,,557528000.0,,,,,2986438207.5,,,1689779272.5,,,,637953772.5,,109137159.0,136153710.0,,,550109403.0,36194647.5,67375192.5,,,,,,,,,220170555.0,702921037.5,68277330.0,,,,,,,,,1103158237.5,,,79305682.5,,,,,,,,,1232493570.0,61633953.0,1719440662.5,,-790533.0,998387775.0,-53903209.5,128047036.5,,,,27787954.5,,,,,,,,,,-57775977.0,,201922875.0,,,,140864872.5,75797370.0,,,,,,,,109684327.5,1853302275.0,,782326957.5,,,,,1296658935.0,320831280.0,,,120211492.5,-660195360.0,,,,94744485.0,,,,,,,,0.104024,,,,,,,,,,,,,,,
2005-12-31,40844671.92,-675876865.44,0.466148,,,608820622.62,,-19774034.67,-469907397.54,195177144.12,546067133.64,1788982943.37,1277802262.59,56429132.7,40844671.92,,188982415.65,,24085421.85,18588855.39,3676904083.02,,,191581259.52,,302045.07,487994230.08,-1798033.26,,1072031268.84,,191581259.52,-252174.09,24085421.85,1277802262.59,,89659211.58,184683699.06,945409431.12,343084750.68,,12592601.07,343084750.68,934762634.55,1298189060.28,,,49621105.65,,,358075386.48,945409431.12,,,998387775.0,90842785.95,409744045.2,,4690868820.54,1113505361.22,-600092.43,1072031268.84,547057802.13,851967801.3,641457453.0,,-51267040.44,195177144.12,,1113505361.22,761524298.64,,,3676904083.02,0.466148,,1741813810.38,,,1985859960.21,1298189060.28,68457236.82,36655098.03,201773490.87,,,-548820360.0,49758817.62,40844671.92,,,,328995421.02,,425133964.29,,,178536255.99,851967801.3,90842785.95,-913828691.37,-179287537.17,,,,,608820622.62,551755802.01,1858339151.34,,299014149.42,36742918.98,1935090272.64,,1113505361.22,,,,,,1113298890.54,1801944.0,1985859960.21,,-41742250.44,1113505361.22,-506838572.94,86364024.63,489395224.08,,,-2442.48,1370344921.26,,299014149.42,-27382427.73,,,145908855.12,0.0,184683699.06,216889.26,230456508.03,,47071063.41,,909831188.49,141793337.01,37841123.52,1741813810.38,,93441629.82,1400994.0,,,,108713134.29,1788982943.37,,1370344921.26,,28781086.74,,1858339151.34,1935090272.64,487994230.08,,299014149.42,93441629.82,-913828691.37,,-4669.98,641457453.0,68457236.82,624110137.14,,3781037632.05,,-129419155.74,,201773490.87,,,,,,,,,,,,,,,,
2006-03-31,57259781.58,,,,,625980201.15,650603272.0,-41233065.03,,92732393.01,-155412237.75,,,43100848.47,57259781.58,,,,,,,,,210132182.97,,-2579112.18,,11750016.15,,1079066060.67,,,,24702308.79,1215916109.49,,-167168799.87,1067444781.93,,,,,337780779.96,906165173.07,,0.088207,,48387810.24,,,,0.0,,,1261303683.48,,,,,26690101.68,,,,,,,,,650603272.0,,,,,3510333144.24,,,1766903496.33,,,,1094134883.61,,1867783.44,134945171.55,,,-152198166.48,19788467.31,57259781.58,,,,,,,-584773.32,,200684166.27,859555684.68,95224225.59,,,,,,,,,1610566094.82,,,72265326.81,,,,,,,,,1106849339.34,-38265558.63,2025995170.92,,-15810699.54,1094134883.61,-54859592.58,120653137.05,,,-16792595.04,,,,,,,,,,,-87235960.2,,63921397.05,,,,128418839.46,70155342.48,,,,,,,,110696716.68,1868747879.58,,1287433013.73,,,,,1743429647.91,323133081.09,,,9081442.38,-946929110.25,,,,46814595.45,,,,,,,,0.088207,,,,,,,,,,,,,,,
2006-06-30,88615133.04,,,,,765945172.44,650603272.0,-60930410.79,,108750383.07,-27888870.45,,,135893184.51,88615133.04,,,,,,,,,198391113.9,,-10064358.78,,12605489.61,,1095490864.02,,,,24888710.7,1343785693.74,,26818681.92,1070277707.31,,,,,357700637.28,966263364.99,,0.136529,,46753260.33,,,,0.0,,,1094134883.61,,,,,47530251.72,,,,,,,,,650603272.0,,,,,3738998563.86,,,1934395016.4,,,,1117807959.03,,74962773.72,136393618.62,,,-133675785.66,17763963.42,88615133.04,,,,,,,-10727287.23,,237997479.51,857046999.06,90557454.12,,,,,,,,,1754138039.22,,,90971177.22,,,,,,,,,1204260844.5,-18634432.56,2069754327.27,,-21740115.51,1117805781.54,-81183450.15,137724437.55,,,11259592.95,,,,,,,,,,,-760765.68,,152722616.13,,,,147026302.29,102374692.35,,,,,,,,117429858.21,1952792629.41,,1418225366.88,,,,,1804603547.46,335912672.34,,,8714314.98,-974263463.25,,,,49550962.44,,,,,,,,0.136529,,,,,,,,,,,,,,,
2006-09-30,89393656.5,,,,,862823271.5,650600000.0,-111454023.68,,183819614.0,18005381.2,,,179584457.02,89393656.5,,,,,,,,,169423685.0,,-6944835.0,,11375683.0,,1121236038.5,,,,,1345019824.5,,118808148.45,,,,,,393408676.5,1036775162.0,,0.137382,,45592440.93,,,,952316449.0,,,1117805781.54,,,,,1068386060.5,,,,,,,,,650600000.0,,,,,3759635106.0,,,1984059310.0,,,,1068386060.5,,68130433.34,124827459.5,,,283859733.64,41474295.0,89393656.5,,,,,,,,,267073257.5,847722041.5,29494995.5,,,,,,,,,1755844676.0,,,112649118.0,,,,,,,,,1303848419.5,-1386862.31,1967949889.0,,36343582.05,1612897904.0,-78781689.77,158241558.93,,,,-16007750.49,,,,,,,,,,-62903072.12,,170330191.5,,,,154424139.5,102076093.5,,,,,,,,124122158.5,1970368682.0,,1417702607.0,,,,,1775575796.0,338142069.0,,,144357374.0,-846713850.5,,,,72682782.5,,,,,,,,0.137382,,,,,,,,,,,,,,,
2006-12-31,46156341.5,-913287907.5,0.44323,,,809737972.5,,-50443578.0,-885554745.0,202706920.0,-17860433.0,1928827057.5,1378460795.0,24793830.0,46156341.5,,187446750.0,,25937597.5,-25338365.0,3892669765.0,,,216674795.0,6086155.0,-3822611.5,482631665.0,20328158.0,980824182.5,1109113250.0,,216674795.0,,25937597.5,1378460795.0,,-705796203.0,735518442.5,0.0,359130060.0,,314439257.5,359130060.0,941982154.0,1119688317.5,,54766865.0,46713238.5,54766865.0,,329601332.5,0.0,,,1612897904.0,112229210.0,383372320.0,,4782515100.0,384169875.0,-22344335.0,1109113250.0,517048082.5,13566965.0,650600000.0,,-98760340.0,202706920.0,,384169875.0,-183156160.0,,,3892669765.0,0.44323,,2037763687.5,,,2066394632.5,1119688317.5,43793020.0,-25649748.0,167495080.0,,,817886.0,2556705.0,46156341.5,,,,341673415.0,,481234877.5,,,226261241.5,13566965.0,112229210.0,-957281382.5,-264061077.5,,,,,809737972.5,602341685.0,1930823077.5,,281417495.0,66857238.5,1854906077.5,,384169875.0,,,,,,1168243395.5,-10748569.0,2066394632.5,,-97553107.0,384169875.0,-698463175.0,113570477.0,-727338172.5,,,19202190.5,1448191412.5,,281417495.0,-5386695.0,,,117016672.5,-1196332.5,735518442.5,2659060.5,119311242.5,980824182.5,,,931943017.5,159404003.0,67153390.5,2037763687.5,,6084022.5,-69035422.5,,,,128999769.5,1928827057.5,,1448191412.5,6086155.0,55965330.0,,1930823077.5,1854906077.5,482631665.0,,281417495.0,6084022.5,-957281382.5,,3196617.5,634923919.0,43793020.0,1111508047.5,,3850572082.5,,-148240737.5,,167495080.0,,,,,,,,,,,,,,,,
