date,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualCommonStockIssuance,annualFreeCashFlow,annualDilutedAverageShares,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualOperatingIncome,annualNetOtherInvestingChanges,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,trailingFreeCashFlow,quarterlyGoodwill,annualEndCashPosition,annualTaxProvision,annualCurrentDebt,quarterlyTotalAssets,annualTotalAssets,quarterlyNetIncomeCommonStockholders,annualPretaxIncome,trailingTotalRevenue,annualOtherCurrentAssets,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualCostOfRevenue,quarterlyDilutedEPS,annualLongTermDebt,annualNetIncome,annualAccountsPayable,trailingInvestingCashFlow,annualDilutedEPS,trailingOperatingIncome,trailingEndCashPosition,quarterlyOtherNonCurrentLiabilities,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,annualBasicAverageShares,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,annualSaleOfInvestment,annualOtherNonCashItems,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyGrossProfit,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingPretaxIncome,quarterlyLongTermDebt,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyInventory,annualCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyChangeInInventory,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingNetOtherInvestingChanges,annualNetPPE,annualOtherIntangibleAssets,annualCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualRepaymentOfDebt,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,trailingNetIncomeCommonStockholders,trailingGrossProfit,quarterlyBasicEPS,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,annualOtherCurrentLiabilities,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualGrossPPE,quarterlySaleOfInvestment,annualOtherIncomeExpense,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualSellingGeneralAndAdministration,quarterlyCurrentDebt,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,trailingPurchaseOfBusiness,annualOperatingExpense,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,trailingOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyTotalRevenue,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingStockBasedCompensation,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,annualNetIncomeContinuousOperations,annualPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,trailingNetOtherFinancingCharges,trailingCashDividendsPaid,trailingBeginningCashPosition,annualGoodwill,annualInterestExpense,trailingNetIncome,annualStockBasedCompensation,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,trailingCostOfRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,annualCapitalStock,annualBasicEPS,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,annualGrossProfit,annualInventory,annualAccumulatedDepreciation,quarterlyDilutedAverageShares,quarterlyEbitda,annualDeferredIncomeTax,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,annualResearchAndDevelopment,trailingBasicEPS,annualRetainedEarnings,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,annualRepurchaseOfCapitalStock,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,annualOtherShortTermInvestments,quarterlyNonCurrentDeferredTaxesLiabilities,trailingSaleOfInvestment,annualCurrentAccruedExpenses,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,quarterlyCurrentAccruedExpenses,trailingDilutedEPS,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
2015-06-30,,9705000000.0,,,,,-662000000.0,,,,,,4474000000.0,3944000000.0,79000000.0,,2442000000.0,,,,22884000000.0,,-23000000.0,,,,,18940000000.0,,-0.06,,,,,,,,568000000.0,110000000.0,,,14179000000.0,,1629000000.0,1841000000.0,,,,,,-150000000.0,288000000.0,,,397000000.0,124000000.0,124000000.0,,9137000000.0,-677000000.0,28000000.0,941000000.0,,,,53000000.0,,,,2688000000.0,-272000000.0,6375000000.0,,,,,,,,,,458000000.0,,,-54000000.0,157000000.0,,79000000.0,,,,-0.06,0.0,,,-33000000.0,,,585000000.0,,-2049000000.0,,287000000.0,,,,,28000000.0,,,,28000000.0,105000000.0,,915000000.0,,,-303000000.0,3117000000.0,14000000.0,,,,,,,,6663000000.0,-72000000.0,,,,,15077000000.0,,,209000000.0,-590000000.0,,315000000.0,,,,,,,,,442000000.0,13028000000.0,,33000000.0,,,,17000000.0,-2000000.0,0.0,-430000000.0,,,,,400000000.0,372000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,10523000000.0,,,,,-24000000.0,,,,,,3478000000.0,2958000000.0,60000000.0,,2417000000.0,,,,22217000000.0,,98000000.0,,,,,19259000000.0,,0.24,,,,,,,,553000000.0,109000000.0,-94000000.0,,14001000000.0,,1538000000.0,1954000000.0,,,,,,-162000000.0,393000000.0,,,398000000.0,250000000.0,249000000.0,,9970000000.0,-726000000.0,22000000.0,837000000.0,,,,41000000.0,,,,1844000000.0,-276000000.0,5158000000.0,,,,,,,,,,28000000.0,,,-134000000.0,267000000.0,,60000000.0,,,,0.25,0.0,,,-6000000.0,,,-400000000.0,,-2101000000.0,,255000000.0,,,,,22000000.0,,,,22000000.0,107000000.0,,681000000.0,,,206000000.0,2363000000.0,6000000.0,,,,,,,,5551000000.0,562000000.0,,,,,15451000000.0,,,333000000.0,-586000000.0,,160000000.0,,,,,,,,,434000000.0,13350000000.0,,17000000.0,,,,-9000000.0,-1000000.0,0.0,-6000000.0,,,,,399000000.0,483000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,14349000000.0,10942000000.0,-116000000.0,1099000000.0,-735000000.0,396000000.0,-340000000.0,,1262000000.0,-93000000.0,23152000000.0,,3407000000.0,2969000000.0,61000000.0,,2405000000.0,27000000.0,100000000.0,999000000.0,22288000000.0,22288000000.0,94000000.0,1006000000.0,,241000000.0,-1081000000.0,19319000000.0,21612000000.0,0.24,10375000000.0,903000000.0,2038000000.0,,0.77,,,567000000.0,106000000.0,-40000000.0,,14349000000.0,394000000.0,1121000000.0,2027000000.0,,2027000000.0,,-21000000.0,0.0,-156000000.0,412000000.0,432000000.0,27000000.0,398000000.0,247000000.0,246000000.0,,10375000000.0,-461000000.0,27000000.0,916000000.0,2969000000.0,,1785000000.0,49000000.0,,-829000000.0,10942000000.0,1785000000.0,-279000000.0,4584000000.0,1121000000.0,1344000000.0,,13474000000.0,283000000.0,3407000000.0,305000000.0,,,22000000.0,-549000000.0,1870000000.0,-41000000.0,281000000.0,283000000.0,61000000.0,567000000.0,,,0.24,0.0,-376000000.0,27000000.0,42000000.0,370000000.0,,0.0,814000000.0,-2180000000.0,403000000.0,241000000.0,,15654000000.0,,176000000.0,27000000.0,19319000000.0,,,27000000.0,119000000.0,278000000.0,999000000.0,,,-362000000.0,2038000000.0,22000000.0,,278000000.0,-358000000.0,,,,,4996000000.0,122000000.0,,-2079000000.0,,,15654000000.0,906000000.0,-253000000.0,351000000.0,-462000000.0,-90000000.0,345000000.0,-2530000000.0,,,,2405000000.0,432000000.0,,27000000.0,370000000.0,13474000000.0,,34000000.0,803000000.0,,0.78,0.0,-9000000.0,0.0,5000000.0,-607000000.0,1540000000.0,916000000.0,-2180000000.0,399000000.0,506000000.0,16000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,9863000000.0,,,,,263000000.0,,,,,,3063000000.0,2780000000.0,67000000.0,,2405000000.0,,,,22297000000.0,,28000000.0,,,,,19517000000.0,,0.07,,,,,,,,710000000.0,114000000.0,-75000000.0,,12926000000.0,,1345000000.0,2097000000.0,,,,,,-157000000.0,349000000.0,,,398000000.0,203000000.0,202000000.0,,9153000000.0,-287000000.0,36000000.0,877000000.0,,,,52000000.0,,,,1549000000.0,-278000000.0,3762000000.0,,,,,,,,,,27000000.0,,,-160000000.0,222000000.0,,67000000.0,,,,0.07,0.0,,,245000000.0,,,-1511000000.0,,-2205000000.0,,318000000.0,,,,,36000000.0,,,,36000000.0,112000000.0,,715000000.0,,,318000000.0,1979000000.0,-12000000.0,,,,,,,,4111000000.0,635000000.0,,,,,15875000000.0,,,282000000.0,-372000000.0,,-343000000.0,,,,,,,,,369000000.0,13670000000.0,,19000000.0,,,,4000000.0,3000000.0,0.0,9000000.0,,,,,399000000.0,448000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,10164000000.0,,,,,-575000000.0,,,,,,4029000000.0,3603000000.0,73000000.0,,2396000000.0,,,,23163000000.0,,-81000000.0,,,,,19560000000.0,,-0.2,,,,,,,,678000000.0,205000000.0,-45000000.0,,14193000000.0,,1405000000.0,2161000000.0,,,,,,-158000000.0,219000000.0,,,398000000.0,102000000.0,101000000.0,,9486000000.0,-235000000.0,34000000.0,1085000000.0,,,,65000000.0,,,,2015000000.0,-279000000.0,4731000000.0,,,,,,,,,,36000000.0,,,-45000000.0,97000000.0,,73000000.0,,,,-0.2,0.0,,,137000000.0,,,667000000.0,,-2251000000.0,,469000000.0,,,,,34000000.0,,,,34000000.0,114000000.0,,1302000000.0,,,-499000000.0,2332000000.0,-15000000.0,,,,,,,,4950000000.0,-248000000.0,,,,,15849000000.0,,,146000000.0,-327000000.0,,481000000.0,,,,,,,,,395000000.0,13598000000.0,,-5000000.0,,,,22000000.0,3000000.0,0.0,-2000000.0,,,,,398000000.0,416000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,10356000000.0,,,,,-76000000.0,,,,,,4077000000.0,3773000000.0,70000000.0,,2353000000.0,,,,23507000000.0,,162000000.0,,,,,19734000000.0,,0.4,,,,,,,,722000000.0,32000000.0,-51000000.0,,14433000000.0,,1354000000.0,2216000000.0,,,,,,-161000000.0,419000000.0,,,401000000.0,298000000.0,297000000.0,,9634000000.0,-332000000.0,31000000.0,1258000000.0,,,,63000000.0,,,,1946000000.0,-278000000.0,4751000000.0,,,,,,,,,,34000000.0,,,-248000000.0,299000000.0,,70000000.0,,,,0.4,0.0,,,247000000.0,,,52000000.0,,-2292000000.0,,538000000.0,,,,,31000000.0,,,,31000000.0,113000000.0,,1384000000.0,,,-83000000.0,2280000000.0,-3000000.0,,,,,,,,5170000000.0,255000000.0,,,,,16103000000.0,,,349000000.0,-331000000.0,,74000000.0,,,,,,,,,413000000.0,13811000000.0,,1000000.0,,,,14000000.0,7000000.0,283000000.0,-3000000.0,,,,,402000000.0,444000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,15394000000.0,10730000000.0,-486000000.0,796000000.0,-608000000.0,466000000.0,-220000000.0,,994000000.0,644000000.0,20182000000.0,,4664000000.0,4272000000.0,69000000.0,,2344000000.0,47000000.0,25000000.0,1715000000.0,24210000000.0,24210000000.0,90000000.0,755000000.0,,603000000.0,-1062000000.0,19938000000.0,18909000000.0,0.14,10124000000.0,726000000.0,2588000000.0,,0.43,,,606000000.0,143000000.0,-130000000.0,,15394000000.0,464000000.0,1136000000.0,2343000000.0,,2343000000.0,,23000000.0,0.0,-120000000.0,286000000.0,494000000.0,47000000.0,660000000.0,128000000.0,127000000.0,,10124000000.0,-419000000.0,47000000.0,1343000000.0,4272000000.0,,2279000000.0,49000000.0,,501000000.0,10730000000.0,2279000000.0,-227000000.0,5665000000.0,1136000000.0,726000000.0,,13872000000.0,242000000.0,4664000000.0,200000000.0,,,31000000.0,-1381000000.0,1716000000.0,-130000000.0,138000000.0,242000000.0,69000000.0,606000000.0,,,0.14,0.0,20000000.0,47000000.0,15000000.0,361000000.0,,-589000000.0,563000000.0,-2348000000.0,27000000.0,603000000.0,,16220000000.0,,228000000.0,47000000.0,19938000000.0,,,47000000.0,128000000.0,279000000.0,1715000000.0,,,-222000000.0,2588000000.0,-30000000.0,,279000000.0,-583000000.0,,,,,5951000000.0,84000000.0,,-1334000000.0,,,16220000000.0,730000000.0,-301000000.0,217000000.0,-304000000.0,-463000000.0,351000000.0,-1273000000.0,,,,2344000000.0,467000000.0,,60000000.0,361000000.0,13872000000.0,,10000000.0,-524000000.0,,0.43,20000000.0,10000000.0,513000000.0,16000000.0,-596000000.0,1273000000.0,1343000000.0,-2348000000.0,662000000.0,409000000.0,-60000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,10523000000.0,,,,,541000000.0,,,,,,4156000000.0,4210000000.0,74000000.0,,2596000000.0,,,,25269000000.0,,406000000.0,,,,,21059000000.0,,0.58,,,,,,,,644000000.0,121000000.0,-123000000.0,,14679000000.0,,1934000000.0,2469000000.0,,,,,,125000000.0,665000000.0,,,691000000.0,444000000.0,444000000.0,,9879000000.0,-1491000000.0,38000000.0,1219000000.0,,,,48000000.0,,,,2218000000.0,-371000000.0,6002000000.0,,,,,,,,,,47000000.0,,,-1377000000.0,510000000.0,,74000000.0,,,,0.59,0.0,,,161000000.0,,,-901000000.0,,-2408000000.0,,735000000.0,,,,,38000000.0,,,,38000000.0,129000000.0,,1341000000.0,,,177000000.0,2474000000.0,56000000.0,,,,,,,,6667000000.0,816000000.0,,,,,16468000000.0,,,591000000.0,-275000000.0,,666000000.0,,,,,,,,,341000000.0,14060000000.0,,66000000.0,,,,12000000.0,10000000.0,1664000000.0,-9000000.0,,,,,758000000.0,760000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,10746000000.0,,,,,371000000.0,,,,,,3757000000.0,3528000000.0,68000000.0,,2596000000.0,,,,25004000000.0,,148000000.0,,,,,21476000000.0,,0.21,,,,,,,,706000000.0,129000000.0,-127000000.0,,14503000000.0,,1932000000.0,2626000000.0,,,,,,-2000000.0,325000000.0,,,725000000.0,189000000.0,188000000.0,,10040000000.0,-163000000.0,47000000.0,936000000.0,,,,69000000.0,,,,2088000000.0,-399000000.0,5753000000.0,,,,,,,,,,38000000.0,,,-154000000.0,199000000.0,,68000000.0,,,,0.21,0.0,,,244000000.0,,,51000000.0,,-2528000000.0,,457000000.0,,,,,47000000.0,,,,47000000.0,127000000.0,,1114000000.0,,,288000000.0,2349000000.0,9000000.0,,,,,,,,6078000000.0,645000000.0,,,,,16850000000.0,,,257000000.0,-274000000.0,,-474000000.0,,,,,,,,,294000000.0,14322000000.0,,10000000.0,,,,10000000.0,4000000.0,0.0,9000000.0,,,,,727000000.0,455000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,11187000000.0,,,,,228000000.0,,,,,,4016000000.0,4015000000.0,68000000.0,,2598000000.0,,,,25483000000.0,,-8000000.0,,,,,21468000000.0,,-0.01,,,,,,,,698000000.0,151000000.0,-106000000.0,,15203000000.0,,1930000000.0,2671000000.0,,,,,,-82000000.0,112000000.0,,,725000000.0,34000000.0,33000000.0,,10489000000.0,-309000000.0,33000000.0,884000000.0,,,,79000000.0,,,,2287000000.0,-398000000.0,5761000000.0,,,,,,,,,,47000000.0,,,-107000000.0,-11000000.0,,68000000.0,,,,-0.01,0.0,,,27000000.0,,,342000000.0,,-2597000000.0,,811000000.0,,,0.0,,33000000.0,,,,33000000.0,134000000.0,,918000000.0,,,305000000.0,2713000000.0,-44000000.0,,,,,,,,5873000000.0,457000000.0,,,,,16866000000.0,,,44000000.0,-229000000.0,,-163000000.0,,,,,,,,,385000000.0,14269000000.0,,-45000000.0,,,,11000000.0,5000000.0,0.0,-14000000.0,,,,,725000000.0,274000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,14393000000.0,9862000000.0,941000000.0,1664000000.0,1475000000.0,718000000.0,335000000.0,,1153000000.0,1129000000.0,26223000000.0,,4531000000.0,4000000000.0,66000000.0,,2566000000.0,37000000.0,44000000.0,737000000.0,25351000000.0,25351000000.0,138000000.0,902000000.0,,221000000.0,-1386000000.0,21351000000.0,24794000000.0,0.19,9183000000.0,856000000.0,3457000000.0,,0.95,,,679000000.0,225000000.0,-60000000.0,,14393000000.0,717000000.0,1096000000.0,2756000000.0,,2756000000.0,21000000.0,10000000.0,-57000000.0,-46000000.0,327000000.0,626000000.0,37000000.0,725000000.0,191000000.0,191000000.0,,9183000000.0,393000000.0,37000000.0,713000000.0,4000000000.0,,3029000000.0,64000000.0,,847000000.0,9862000000.0,3029000000.0,-218000000.0,7278000000.0,1096000000.0,2499000000.0,,14089000000.0,844000000.0,4531000000.0,685000000.0,,,33000000.0,-2040000000.0,2038000000.0,-58000000.0,205000000.0,844000000.0,66000000.0,679000000.0,,,0.19,-57000000.0,-10000000.0,37000000.0,697000000.0,337000000.0,,-1532000000.0,-943000000.0,-2773000000.0,47000000.0,221000000.0,,16862000000.0,0.0,259000000.0,37000000.0,21351000000.0,,,37000000.0,120000000.0,276000000.0,737000000.0,,,171000000.0,3457000000.0,-5000000.0,,276000000.0,-1696000000.0,,,,,7605000000.0,581000000.0,,-1024000000.0,,,16862000000.0,858000000.0,-416000000.0,261000000.0,-246000000.0,605000000.0,-972000000.0,-1570000000.0,,,,2566000000.0,510000000.0,,41000000.0,337000000.0,14089000000.0,,14000000.0,-511000000.0,,0.96,8000000.0,-9000000.0,0.0,4000000.0,-5000000.0,1429000000.0,713000000.0,-2773000000.0,726000000.0,550000000.0,16000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,9786000000.0,,,,,255000000.0,,,,,,4601000000.0,3962000000.0,79000000.0,,2543000000.0,,,,25423000000.0,,237000000.0,,,,,21461000000.0,,0.33,,,,,,,,736000000.0,127000000.0,-40000000.0,,14387000000.0,,1922000000.0,2882000000.0,,,,,,63000000.0,460000000.0,,,725000000.0,288000000.0,288000000.0,,9050000000.0,-221000000.0,23000000.0,620000000.0,,,,74000000.0,,,,3023000000.0,-218000000.0,7938000000.0,,,,,,,,,,37000000.0,,,-40000000.0,349000000.0,,79000000.0,,,,0.33,-57000000.0,,,85000000.0,,,-506000000.0,,-2823000000.0,,296000000.0,,,,,23000000.0,,,,23000000.0,106000000.0,,774000000.0,,,-4000000.0,3571000000.0,48000000.0,,,,,,,,8398000000.0,521000000.0,,,,,16937000000.0,,,381000000.0,-266000000.0,,-311000000.0,,,,,,,,,256000000.0,14114000000.0,,61000000.0,,,,17000000.0,11000000.0,0.0,-14000000.0,,,,,727000000.0,582000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,9753000000.0,,,,,36000000.0,,,,,,5122000000.0,3852000000.0,80000000.0,,2535000000.0,,,,25699000000.0,,50000000.0,,,,,21847000000.0,,0.07,,,,,,,,787000000.0,48000000.0,-176000000.0,,14875000000.0,,1939000000.0,3116000000.0,,,,,,-3000000.0,168000000.0,,,725000000.0,100000000.0,100000000.0,,8966000000.0,-285000000.0,34000000.0,636000000.0,,,,107000000.0,,,,2824000000.0,-279000000.0,7912000000.0,,,,,,,,,,23000000.0,,,-176000000.0,84000000.0,,80000000.0,,,,0.07,-57000000.0,,,340000000.0,,,308000000.0,,-2919000000.0,,358000000.0,,,,,34000000.0,,,,34000000.0,111000000.0,,943000000.0,,,333000000.0,3555000000.0,-23000000.0,,,,,,,,8080000000.0,494000000.0,,,,,17176000000.0,,,88000000.0,-458000000.0,,-198000000.0,,,,,,,,,624000000.0,14257000000.0,,-16000000.0,,,,19000000.0,2000000.0,,11000000.0,,,,,727000000.0,243000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,9921000000.0,,,,,-181000000.0,,,,,,4656000000.0,4127000000.0,74000000.0,,2540000000.0,,,,25927000000.0,,658000000.0,,,,,21800000000.0,,0.87,,,,,,,,781000000.0,131000000.0,-84000000.0,,14577000000.0,,2044000000.0,2539000000.0,,,,,,-80000000.0,567000000.0,,,726000000.0,710000000.0,710000000.0,,9140000000.0,322000000.0,29000000.0,824000000.0,,,,317000000.0,,,,2954000000.0,-256000000.0,8225000000.0,,,,,,,,,,34000000.0,,,-84000000.0,700000000.0,,74000000.0,,,,0.91,-57000000.0,,,865000000.0,,,-344000000.0,,-3035000000.0,,320000000.0,,,1000000.0,,29000000.0,,,,29000000.0,110000000.0,,429000000.0,,,-366000000.0,3612000000.0,-24000000.0,,,,,,,,8792000000.0,279000000.0,,,,,17712000000.0,,,493000000.0,-460000000.0,,-606000000.0,,,,,,,,,615000000.0,14677000000.0,,-10000000.0,,,,23000000.0,4000000.0,,-5000000.0,,,,,799000000.0,941000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,13509000000.0,10053000000.0,-133000000.0,0.0,974000000.0,799000000.0,864000000.0,,2163000000.0,1279000000.0,34055000000.0,,3456000000.0,3533000000.0,84000000.0,,2521000000.0,66000000.0,198000000.0,66000000.0,25511000000.0,25511000000.0,1063000000.0,2414000000.0,,373000000.0,-1032000000.0,21978000000.0,31576000000.0,1.38,9143000000.0,2216000000.0,2704000000.0,,2.71,,,910000000.0,214000000.0,,,13509000000.0,726000000.0,1196000000.0,2702000000.0,,2702000000.0,,25000000.0,0.0,-4000000.0,1285000000.0,520000000.0,66000000.0,726000000.0,1117000000.0,1117000000.0,,9143000000.0,-629000000.0,66000000.0,640000000.0,3533000000.0,,2454000000.0,183000000.0,,-367000000.0,10053000000.0,2454000000.0,-279000000.0,7501000000.0,1196000000.0,2608000000.0,,14787000000.0,772000000.0,3456000000.0,2009000000.0,,,29000000.0,-901000000.0,3365000000.0,-168000000.0,1280000000.0,772000000.0,84000000.0,910000000.0,,,1.46,0.0,29000000.0,66000000.0,-11000000.0,686000000.0,,-359000000.0,-1757000000.0,-3079000000.0,37000000.0,373000000.0,,17866000000.0,,682000000.0,66000000.0,21978000000.0,,,66000000.0,104000000.0,316000000.0,66000000.0,,,-96000000.0,2704000000.0,131000000.0,,316000000.0,-468000000.0,,,,,8786000000.0,1314000000.0,,-1634000000.0,,,17866000000.0,2216000000.0,,1201000000.0,-450000000.0,-75000000.0,-642000000.0,-813000000.0,,,,2521000000.0,431000000.0,,79000000.0,686000000.0,14787000000.0,,163000000.0,309000000.0,,2.77,20000000.0,8000000.0,0.0,37000000.0,-24000000.0,2479000000.0,640000000.0,-3079000000.0,799000000.0,1598000000.0,132000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,10442000000.0,,,,,753000000.0,,,,,,4182000000.0,4247000000.0,76000000.0,,2529000000.0,,,,27386000000.0,,917000000.0,,,,,23139000000.0,,1.2,,,,,,,,882000000.0,136000000.0,,,14624000000.0,,1981000000.0,3263000000.0,,,,,,57000000.0,794000000.0,,,727000000.0,970000000.0,970000000.0,,9177000000.0,-429000000.0,469000000.0,498000000.0,,,,377000000.0,,,,3001000000.0,-255000000.0,7581000000.0,,,,,,,,,,66000000.0,,,-125000000.0,994000000.0,,76000000.0,,,,1.26,0.0,,,-24000000.0,,,0.0,,-3189000000.0,,279000000.0,,,,,436000000.0,,,,436000000.0,101000000.0,,149000000.0,,,182000000.0,3454000000.0,-6000000.0,,,,,,,,8375000000.0,1033000000.0,,,,,15366000000.0,,,718000000.0,-280000000.0,,-198000000.0,,,,,,,,,579000000.0,15366000000.0,,24000000.0,,,,17000000.0,7000000.0,,403000000.0,,,,,800000000.0,718000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,10390000000.0,,,,,69000000.0,,,,,,4294000000.0,4282000000.0,75000000.0,,2537000000.0,,,,27757000000.0,,395000000.0,,,,,23475000000.0,,0.54,,,,,,,,844000000.0,147000000.0,,,14684000000.0,,1951000000.0,3377000000.0,,,,,,116000000.0,522000000.0,,,727000000.0,448000000.0,446000000.0,,9176000000.0,-549000000.0,461000000.0,558000000.0,,,,81000000.0,,,,2835000000.0,-324000000.0,7731000000.0,,,,,,,,,,469000000.0,,,-181000000.0,425000000.0,,75000000.0,,,,0.54,0.0,,,-6000000.0,,,,,-3319000000.0,,428000000.0,,,,,419000000.0,,,,419000000.0,103000000.0,,451000000.0,,,-138000000.0,3042000000.0,-46000000.0,,,,,,,,8253000000.0,431000000.0,,,,,15610000000.0,,,447000000.0,-362000000.0,,110000000.0,,,,,,,,,678000000.0,15610000000.0,,-23000000.0,,,,7000000.0,1000000.0,,-8000000.0,,,,,800000000.0,447000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,10394000000.0,,,,,37000000.0,,,,,,4872000000.0,4676000000.0,74000000.0,,2532000000.0,,,,28377000000.0,,399000000.0,,,,,23701000000.0,,0.55,,,,,,,,873000000.0,156000000.0,,,15266000000.0,,1984000000.0,3485000000.0,,,,,,-97000000.0,559000000.0,,,728000000.0,454000000.0,449000000.0,,9173000000.0,-389000000.0,668000000.0,816000000.0,,,,118000000.0,,,,2912000000.0,-299000000.0,7327000000.0,,,,,,,,,,461000000.0,,,-108000000.0,495000000.0,,74000000.0,,,,0.55,0.0,,,-4000000.0,,,,,-3437000000.0,,280000000.0,,,,,609000000.0,,,,609000000.0,108000000.0,,1084000000.0,,,-295000000.0,3034000000.0,22000000.0,,,,,,,,7886000000.0,314000000.0,,,,,15700000000.0,,,485000000.0,-277000000.0,,284000000.0,,,,,,,,,754000000.0,15700000000.0,,41000000.0,,,,7000000.0,14000000.0,,207000000.0,,,,,800000000.0,485000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
