date,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,quarterlyCurrentAccruedExpenses,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyCurrentAssets,annualTotalAssets,quarterlyCurrentLiabilities,trailingPretaxIncome,trailingCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,quarterlyGoodwill,annualRetainedEarnings,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualCostOfRevenue,annualOtherCurrentAssets,annualOperatingIncome,annualCurrentDebt,annualEndCashPosition,annualPretaxIncome,annualNetIncome,annualNonCurrentDeferredRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalAssets,annualCashDividendsPaid,annualFreeCashFlow,trailingTaxProvision,quarterlyDilutedAverageShares,quarterlyDepreciationAndAmortization,trailingEndCashPosition,annualIncomeTaxPayable,annualBasicEPS,quarterlyPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualDilutedAverageShares,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,annualTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyNetIncome,quarterlyBasicEPS,annualCurrentAccruedExpenses,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualCurrentAssets,quarterlyCashDividendsPaid,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualSaleOfInvestment,quarterlyAccountsReceivable,annualNetPPE,annualDilutedEPS,annualNetIncomeCommonStockholders,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCurrentLiabilities,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualEbitda,annualRepaymentOfDebt,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,quarterlyNetOtherInvestingChanges,annualOtherCurrentLiabilities,trailingGrossProfit,quarterlyBasicAverageShares,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBeginningCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCapitalStock,quarterlySaleOfInvestment,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyCurrentDebt,trailingDepreciationAndAmortization,annualPurchaseOfBusiness,quarterlyCommonStockIssuance,annualNetIncomeContinuousOperations,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,trailingOtherNonCashItems,quarterlyDeferredIncomeTax,trailingPurchaseOfBusiness,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,trailingSellingGeneralAndAdministration,annualCashFlowFromContinuingFinancingActivities,quarterlyGrossPPE,annualChangeInInventory,trailingNetOtherFinancingCharges,quarterlyOperatingCashFlow,annualInvestingCashFlow,trailingDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyOtherNonCashItems,annualCapitalStock,quarterlyDilutedEPS,annualTotalRevenue,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,trailingBeginningCashPosition,trailingCashDividendsPaid,trailingOperatingExpense,annualInterestExpense,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyNetPPE,annualAccumulatedDepreciation,annualGoodwill,quarterlyRetainedEarnings,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualDeferredIncomeTax,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,annualInventory,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyChangeInAccountPayable,trailingInterestExpense,trailingDilutedAverageShares,annualResearchAndDevelopment,annualStockBasedCompensation,quarterlyStockBasedCompensation,trailingBasicEPS,trailingChangeInAccountPayable,quarterlyChangeInInventory,trailingStockBasedCompensation,trailingBasicAverageShares,trailingChangeInInventory,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyOtherShortTermInvestments
1970-01-01 00:00:01.364688000,,,64000000.0,,,8335000000.0,931000000.0,,13546000000.0,,1481000000.0,,1243000000.0,,,,,,,,,,145000000.0,,,,,,,,,,217000000.0,,15027000000.0,,,,175800000.0,141000000.0,,,,,,,315000000.0,,,,,85000000.0,0.0,,,,,7000000.0,190000000.0,564000000.0,,9578000000.0,175000000.0,217000000.0,,217000000.0,1.25,,,,2258000000.0,4590000000.0,,-61000000.0,212000000.0,,347000000.0,-212000000.0,,,,585000000.0,,,,,,,,,5449000000.0,,,333000000.0,,,,-25000000.0,,,174300000.0,,,347000000.0,,347000000.0,,-19000000.0,67000000.0,,,164000000.0,-2621000000.0,,,,2183000000.0,,,,154000000.0,,,40000000.0,,,,1495000000.0,352000000.0,,-147000000.0,1089000000.0,,63000000.0,,,,,,13122000000.0,,,267000000.0,,,-40000000.0,,,-203000000.0,,2000000.0,,1.24,,0.0,,,,,,,,289000000.0,13122000000.0,,,5852000000.0,72000000.0,,,493000000.0,,,14000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,219000000.0,,,8536000000.0,831000000.0,,13868000000.0,,1651000000.0,,1258000000.0,,,,,,,,,,246000000.0,,,,,,,,,,252000000.0,,15519000000.0,,,,176300000.0,141000000.0,,,,,,,337000000.0,,,,,89000000.0,0.0,,,,,-8000000.0,174000000.0,666000000.0,,9794000000.0,187000000.0,252000000.0,,252000000.0,1.44,,,,2403000000.0,4692000000.0,,-60000000.0,246000000.0,,442000000.0,-390000000.0,,,,547000000.0,,,,,,,,,5725000000.0,,,347000000.0,,,,-100000000.0,,,174900000.0,,,442000000.0,,442000000.0,,-7000000.0,84000000.0,,,170000000.0,-2563000000.0,,,,2213000000.0,,,,172000000.0,,,23000000.0,,,,1497000000.0,420000000.0,,75000000.0,1086000000.0,,87000000.0,,,,,,13422000000.0,,,520000000.0,,,-44000000.0,,,-301000000.0,,-21000000.0,,1.43,,0.0,,,,,,,,344000000.0,13422000000.0,,,6042000000.0,92000000.0,,,561000000.0,,,95000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,,206000000.0,,,8455000000.0,794000000.0,,14025000000.0,,1709000000.0,,1251000000.0,,,,,,,,,,133000000.0,,,,,,,,,,324000000.0,,15734000000.0,,,,176500000.0,139000000.0,,,,,,,329000000.0,,,,,177000000.0,0.0,,,,,7000000.0,158000000.0,740000000.0,,9706000000.0,189000000.0,324000000.0,,324000000.0,1.85,,,,2499000000.0,4591000000.0,,-62000000.0,223000000.0,,329000000.0,-535000000.0,,,,594000000.0,,,,,,,,,6028000000.0,,,442000000.0,,,,-248000000.0,,,175100000.0,,,329000000.0,,329000000.0,,-19000000.0,73000000.0,,,166000000.0,-2533000000.0,,,,2221000000.0,,,,177000000.0,,,6000000.0,,,,1534000000.0,517000000.0,,-31000000.0,1074000000.0,,110000000.0,,,,,,,,,504000000.0,,,-75000000.0,,,-298000000.0,,-21000000.0,,1.84,,0.0,,,,,,,,454000000.0,13493000000.0,,,6305000000.0,130000000.0,,,656000000.0,,,-113000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,-2000000.0,,225000000.0,556000000.0,,8585000000.0,853000000.0,174900000.0,15031000000.0,,2029000000.0,17060000000.0,1378000000.0,,,-1503000000.0,,9963000000.0,-434000000.0,150000000.0,6326000000.0,,149000000.0,4546000000.0,3409000000.0,53000000.0,1810000000.0,50000000.0,476000000.0,1125000000.0,875000000.0,62000000.0,82000000.0,,17060000000.0,-244000000.0,714000000.0,,177000000.0,144000000.0,,,5.0,,358000000.0,,70000000.0,-80000000.0,176500000.0,,565000000.0,92000000.0,-3000000.0,,92000000.0,7097000000.0,,-416000000.0,165000000.0,754000000.0,250000000.0,9963000000.0,366000000.0,82000000.0,476000000.0,82000000.0,0.47,556000000.0,,580000000.0,2903000000.0,4546000000.0,2029000000.0,-61000000.0,230000000.0,12000000.0,476000000.0,-460000000.0,366000000.0,83000000.0,,580000000.0,13327000000.0,4.96,875000000.0,1950000000.0,8585000000.0,41000000.0,1378000000.0,70000000.0,7097000000.0,1973000000.0,-56000000.0,329000000.0,,476000000.0,,-61000000.0,0.0,,175400000.0,,143000000.0,476000000.0,333000000.0,476000000.0,,-11000000.0,53000000.0,,,12000000.0,-1503000000.0,-407000000.0,,19511000000.0,2240000000.0,,15031000000.0,559000000.0,50000000.0,,,14000000.0,875000000.0,,,1607000000.0,524000000.0,62000000.0,101000000.0,358000000.0,,-48000000.0,,914000000.0,2903000000.0,,-220000000.0,19511000000.0,-19000000.0,,659000000.0,-1597000000.0,,-61000000.0,-6184000000.0,-1236000000.0,-434000000.0,,-40000000.0,2240000000.0,0.47,6133000000.0,0.0,,,,,283000000.0,-29000000.0,,38000000.0,13327000000.0,-6184000000.0,150000000.0,6326000000.0,-44000000.0,-3000000.0,212000000.0,266000000.0,,165000000.0,147000000.0,2724000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,,63000000.0,,,8813000000.0,897000000.0,,15305000000.0,,2010000000.0,,1239000000.0,,,,,,,,,,189000000.0,,,,,,,,,,254000000.0,,17315000000.0,,,,177000000.0,141000000.0,,,,,,,348000000.0,,,70000000.0,,98000000.0,0.0,,,,,0.0,190000000.0,612000000.0,,10052000000.0,429000000.0,254000000.0,,254000000.0,1.45,,,,3028000000.0,4774000000.0,,-61000000.0,189000000.0,,279000000.0,-217000000.0,,,,723000000.0,,,,,,,,,7263000000.0,,,476000000.0,,,,2000000.0,,,175500000.0,,,279000000.0,,279000000.0,,-143000000.0,64000000.0,,,168000000.0,-1465000000.0,,,,2253000000.0,,,,95000000.0,,,14000000.0,,,,1509000000.0,423000000.0,,-182000000.0,1144000000.0,,89000000.0,,,,,,13518000000.0,,,287000000.0,,,-275000000.0,,,-224000000.0,,17000000.0,,1.44,,0.0,,,,,,,,353000000.0,13518000000.0,,,6439000000.0,99000000.0,,,564000000.0,-85000000.0,,-197000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,347000000.0,,,8527000000.0,839000000.0,,15099000000.0,,1913000000.0,,1349000000.0,,,,,,,,,,137000000.0,,,,,,,,,,371000000.0,,17012000000.0,,,,175900000.0,137000000.0,,,,,,,364000000.0,,,,,98000000.0,0.0,,,,,-2000000.0,174000000.0,842000000.0,,9876000000.0,150000000.0,371000000.0,,371000000.0,2.13,,,,2870000000.0,4633000000.0,,-62000000.0,256000000.0,,369000000.0,-45000000.0,,,,687000000.0,,,,,,,,,7136000000.0,,,279000000.0,,,,6000000.0,,,174400000.0,,,369000000.0,,369000000.0,,-11000000.0,61000000.0,,,162000000.0,-1452000000.0,,,,2248000000.0,,,,92000000.0,,,22000000.0,,,,1681000000.0,586000000.0,,162000000.0,1257000000.0,,-15000000.0,,,,,,13538000000.0,,,645000000.0,,,-498000000.0,,,-298000000.0,,23000000.0,,2.11,,0.0,,,,,,,,515000000.0,13538000000.0,,,6306000000.0,144000000.0,,,723000000.0,-447000000.0,,90000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,,120000000.0,,,8788000000.0,814000000.0,,15687000000.0,,1538000000.0,,1345000000.0,,,,,,,,,,133000000.0,,,,,,,,,,400000000.0,,17225000000.0,,,,173500000.0,135000000.0,,,,,,,399000000.0,,,,,107000000.0,14000000.0,,,,,1000000.0,168000000.0,856000000.0,,10133000000.0,160000000.0,400000000.0,,400000000.0,2.33,,,,2980000000.0,4752000000.0,,-61000000.0,237000000.0,,315000000.0,-85000000.0,,,,739000000.0,,,,,,,,,7092000000.0,,,369000000.0,,,,319000000.0,,,171900000.0,,,315000000.0,,315000000.0,,-21000000.0,68000000.0,,,170000000.0,-1432000000.0,,,,2240000000.0,,,,132000000.0,,,14000000.0,,,,1670000000.0,619000000.0,,-82000000.0,1213000000.0,,120000000.0,,,,,,14040000000.0,,,534000000.0,,,-509000000.0,,,-414000000.0,,-1000000.0,,2.31,,0.0,,,,,,,,550000000.0,14040000000.0,,,6249000000.0,150000000.0,,,754000000.0,-455000000.0,,-54000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,-124000000.0,,144000000.0,537000000.0,,9619000000.0,797000000.0,172800000.0,15363000000.0,,1277000000.0,16640000000.0,1411000000.0,,,-2219000000.0,,11030000000.0,411000000.0,164000000.0,5608000000.0,,147000000.0,5659000000.0,3300000000.0,116000000.0,2303000000.0,134000000.0,226000000.0,2038000000.0,1476000000.0,58000000.0,451000000.0,,16640000000.0,-244000000.0,674000000.0,,170900000.0,139000000.0,,,8.54,,407000000.0,,69000000.0,-3000000.0,174400000.0,,552000000.0,112000000.0,0.0,-2050000000.0,112000000.0,5610000000.0,,12000000.0,177000000.0,963000000.0,562000000.0,11030000000.0,296000000.0,451000000.0,226000000.0,451000000.0,2.66,537000000.0,,702000000.0,2773000000.0,5659000000.0,1277000000.0,-60000000.0,282000000.0,12000000.0,226000000.0,-403000000.0,296000000.0,62000000.0,,702000000.0,14438000000.0,8.46,1476000000.0,2123000000.0,9619000000.0,56000000.0,1411000000.0,69000000.0,5610000000.0,2876000000.0,-183000000.0,315000000.0,,226000000.0,,84000000.0,94000000.0,,169300000.0,,-250000000.0,226000000.0,476000000.0,226000000.0,,-8000000.0,116000000.0,,,12000000.0,-2219000000.0,17000000.0,,20943000000.0,2185000000.0,,15363000000.0,550000000.0,134000000.0,,,12000000.0,1476000000.0,,,1760000000.0,681000000.0,58000000.0,-22000000.0,407000000.0,,160000000.0,,1017000000.0,2773000000.0,,-1630000000.0,20943000000.0,7000000.0,,657000000.0,-750000000.0,,-348000000.0,-6505000000.0,-1449000000.0,-513000000.0,,-42000000.0,2185000000.0,2.63,6620000000.0,94000000.0,,,,,286000000.0,-112000000.0,,620000000.0,14438000000.0,-6505000000.0,164000000.0,5608000000.0,169000000.0,14000000.0,354000000.0,841000000.0,-1063000000.0,177000000.0,-89000000.0,3320000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,,292000000.0,,,10460000000.0,813000000.0,,15975000000.0,,1274000000.0,,1371000000.0,,,,,,,,,,240000000.0,,,,,,,,,,320000000.0,,17249000000.0,,,,166300000.0,146000000.0,,,,,,,437000000.0,,,,,125000000.0,0.0,,,,,-73000000.0,171000000.0,852000000.0,,11831000000.0,340000000.0,320000000.0,,320000000.0,1.94,,,,2905000000.0,6358000000.0,,-58000000.0,240000000.0,,184000000.0,-191000000.0,,,,776000000.0,,,,,,,,,5418000000.0,,,226000000.0,,,,20000000.0,,,164900000.0,,,184000000.0,,184000000.0,,-651000000.0,67000000.0,,,192000000.0,-2207000000.0,,,,2177000000.0,,,,91000000.0,,,16000000.0,,,,1665000000.0,612000000.0,,44000000.0,1280000000.0,,32000000.0,,,,,,14933000000.0,,,555000000.0,,,-412000000.0,,,-263000000.0,,23000000.0,,1.92,,0.0,,,,,,,,454000000.0,14933000000.0,,,5410000000.0,134000000.0,,,758000000.0,-529000000.0,,-42000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,230000000.0,,,10718000000.0,729000000.0,,16177000000.0,,1213000000.0,,1421000000.0,,,,,,,,,,144000000.0,,,,,,,,,,390000000.0,,17390000000.0,,,,165000000.0,145000000.0,,,,,,,362000000.0,,,,,134000000.0,0.0,,,,,6000000.0,174000000.0,922000000.0,,12139000000.0,281000000.0,390000000.0,,390000000.0,2.38,,,,2986000000.0,6611000000.0,,-57000000.0,277000000.0,,185000000.0,-354000000.0,,,,686000000.0,,,,,,,,,5251000000.0,,,184000000.0,,,,-7000000.0,,,163700000.0,,,185000000.0,,185000000.0,,-9000000.0,99000000.0,,,189000000.0,-2133000000.0,,,,2151000000.0,,,,90000000.0,,,11000000.0,,,,1651000000.0,645000000.0,,34000000.0,1331000000.0,,74000000.0,,,,,,15104000000.0,,,585000000.0,,,-229000000.0,,,-355000000.0,,-38000000.0,,2.36,,0.0,,,,,,,,567000000.0,15104000000.0,,,5193000000.0,177000000.0,,,790000000.0,-543000000.0,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,247000000.0,,,12823000000.0,752000000.0,,16726000000.0,,1705000000.0,,1616000000.0,,,,,,,,,,115000000.0,,,,,,,,,,323000000.0,,18431000000.0,,,,158700000.0,149000000.0,,,,,,,343000000.0,,,,,144000000.0,0.0,,,,,-99000000.0,174000000.0,957000000.0,,14439000000.0,73000000.0,323000000.0,,323000000.0,2.05,,,,3069000000.0,8648000000.0,,-57000000.0,273000000.0,,661000000.0,-163000000.0,,,,722000000.0,,,,,,,,,3992000000.0,,,185000000.0,,,,-8000000.0,,,157600000.0,,,661000000.0,,661000000.0,,-1101000000.0,69000000.0,,,204000000.0,-2113000000.0,,,,2054000000.0,,,,29000000.0,,,5000000.0,,,,1709000000.0,684000000.0,,159000000.0,1587000000.0,,0.0,,,,,,,,,696000000.0,,,-75000000.0,,,-449000000.0,,75000000.0,,2.04,,0.0,,,,,,,,482000000.0,15762000000.0,,,4009000000.0,159000000.0,,,833000000.0,-1523000000.0,,476000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,275000000.0,,168000000.0,657000000.0,,13394000000.0,738000000.0,159700000.0,18100000000.0,,1537000000.0,19637000000.0,1447000000.0,,,-1477000000.0,,14841000000.0,4000000.0,198000000.0,4172000000.0,,124000000.0,8756000000.0,3032000000.0,54000000.0,2546000000.0,26000000.0,650000000.0,1959000000.0,1352000000.0,55000000.0,319000000.0,,19637000000.0,-226000000.0,937000000.0,,154000000.0,155000000.0,,,8.47,,339000000.0,,54000000.0,52000000.0,161000000.0,,595000000.0,152000000.0,0.0,-2787000000.0,152000000.0,4796000000.0,,-88000000.0,188000000.0,949000000.0,607000000.0,14841000000.0,52000000.0,319000000.0,650000000.0,319000000.0,2.09,657000000.0,,645000000.0,3391000000.0,8756000000.0,1537000000.0,-54000000.0,283000000.0,13000000.0,650000000.0,-415000000.0,52000000.0,43000000.0,,645000000.0,16273000000.0,8.4,1352000000.0,2459000000.0,13394000000.0,125000000.0,1447000000.0,54000000.0,4796000000.0,2949000000.0,-1398000000.0,661000000.0,,650000000.0,,-1000000.0,53000000.0,,153000000.0,,424000000.0,650000000.0,226000000.0,650000000.0,,-6000000.0,54000000.0,,,13000000.0,-1477000000.0,-193000000.0,,23225000000.0,2058000000.0,,18100000000.0,482000000.0,26000000.0,,,11000000.0,1352000000.0,,,1687000000.0,666000000.0,55000000.0,38000000.0,339000000.0,,128000000.0,,1134000000.0,3391000000.0,,-957000000.0,23225000000.0,15000000.0,,623000000.0,-1123000000.0,,-241000000.0,-6952000000.0,-1522000000.0,-455000000.0,,-8000000.0,2058000000.0,2.08,6712000000.0,53000000.0,,,,,395000000.0,80000000.0,,456000000.0,16273000000.0,-6952000000.0,198000000.0,4172000000.0,137000000.0,0.0,234000000.0,629000000.0,-192000000.0,188000000.0,-11000000.0,3680000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,,-60000000.0,,,12893000000.0,717000000.0,,17899000000.0,,1450000000.0,,1166000000.0,,,,,,,,,,128000000.0,,,,,,,,,,540000000.0,,19349000000.0,,,,153800000.0,162000000.0,,,,,,,291000000.0,,,,,148000000.0,-2000000.0,,,,,234000000.0,181000000.0,874000000.0,,14059000000.0,53000000.0,540000000.0,,540000000.0,3.53,,,,3422000000.0,8430000000.0,,-54000000.0,274000000.0,,571000000.0,-218000000.0,,,,629000000.0,,,,,,,,,5290000000.0,,,650000000.0,,,,0.0,,,153000000.0,,,571000000.0,,571000000.0,,-11000000.0,69000000.0,,,196000000.0,-1481000000.0,,,,2065000000.0,,,,23000000.0,,,5000000.0,,,,1591000000.0,600000000.0,,-288000000.0,1143000000.0,,93000000.0,,,,,,,,,218000000.0,,,-62000000.0,,,-278000000.0,,-66000000.0,,3.51,,0.0,,,,,,,,710000000.0,16013000000.0,,,4658000000.0,170000000.0,,,762000000.0,,,-79000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,182000000.0,,,12932000000.0,658000000.0,,18145000000.0,,923000000.0,,1445000000.0,,,,,,,,,,121000000.0,,,,,,,,,,328000000.0,,19068000000.0,,,,152600000.0,161000000.0,,,,,,,286000000.0,,,,,155000000.0,-1000000.0,,,,,11000000.0,195000000.0,792000000.0,,14377000000.0,70000000.0,328000000.0,,328000000.0,2.16,,,,3512000000.0,8383000000.0,,-53000000.0,243000000.0,,92000000.0,-321000000.0,,,,577000000.0,,,,,,,,,4691000000.0,,,571000000.0,,,,-2000000.0,,,151700000.0,,,92000000.0,,92000000.0,,-7000000.0,59000000.0,,,195000000.0,-1471000000.0,,,,2000000000.0,,,,198000000.0,,,4000000.0,,,,1450000000.0,549000000.0,,35000000.0,1247000000.0,,90000000.0,,,,,,,,,512000000.0,,,-669000000.0,,,-330000000.0,,-47000000.0,,2.15,,0.0,,,,,,,,445000000.0,16160000000.0,,,4113000000.0,117000000.0,,,710000000.0,-788000000.0,,-479000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,,297000000.0,,,13115000000.0,669000000.0,,18457000000.0,,964000000.0,,1637000000.0,,,,,,,,,,117000000.0,,,,,,,,,,347000000.0,,19421000000.0,,,,148300000.0,155000000.0,,,,,,,280000000.0,,,116000000.0,,169000000.0,0.0,,,,,-66000000.0,192000000.0,885000000.0,,14752000000.0,70000000.0,347000000.0,,347000000.0,2.35,,,,3591000000.0,8488000000.0,,-75000000.0,233000000.0,,103000000.0,-278000000.0,,,,605000000.0,,,,,,,,,4669000000.0,,,92000000.0,,,,0.0,,,147300000.0,,,103000000.0,,103000000.0,,-12000000.0,64000000.0,,,198000000.0,-1433000000.0,,,,2000000000.0,,,,391000000.0,,,5000000.0,,,,1554000000.0,652000000.0,,36000000.0,1246000000.0,,50000000.0,,,,,,,,,591000000.0,,,-304000000.0,,,-294000000.0,,-17000000.0,,2.34,,0.0,,,,,,,,470000000.0,16382000000.0,,,4059000000.0,123000000.0,,,807000000.0,-412000000.0,,11000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,-55000000.0,,488000000.0,557000000.0,,13248000000.0,705000000.0,149600000.0,18212000000.0,,1009000000.0,19221000000.0,1347000000.0,,,-1799000000.0,,14595000000.0,-3000000.0,191000000.0,4371000000.0,,88000000.0,8659000000.0,2749000000.0,70000000.0,2472000000.0,25000000.0,164000000.0,2152000000.0,1599000000.0,48000000.0,384000000.0,,19221000000.0,-255000000.0,907000000.0,,147300000.0,162000000.0,,,10.69,,352000000.0,,59000000.0,-198000000.0,150500000.0,117000000.0,640000000.0,194000000.0,0.0,-1210000000.0,194000000.0,4626000000.0,,-29000000.0,184000000.0,932000000.0,553000000.0,14595000000.0,49000000.0,384000000.0,164000000.0,384000000.0,2.63,557000000.0,,591000000.0,3571000000.0,8659000000.0,1009000000.0,-73000000.0,260000000.0,11000000.0,164000000.0,-252000000.0,49000000.0,21000000.0,,591000000.0,16689000000.0,10.63,1599000000.0,2089000000.0,13248000000.0,-95000000.0,1347000000.0,59000000.0,4626000000.0,3264000000.0,-46000000.0,103000000.0,,164000000.0,,-1000000.0,69000000.0,,146300000.0,,-486000000.0,164000000.0,650000000.0,164000000.0,,-16000000.0,70000000.0,,,11000000.0,-1799000000.0,151000000.0,,23814000000.0,2002000000.0,,18212000000.0,451000000.0,25000000.0,,,7000000.0,1599000000.0,,,1637000000.0,672000000.0,48000000.0,162000000.0,352000000.0,,87000000.0,,1011000000.0,3571000000.0,,-1493000000.0,23814000000.0,14000000.0,,768000000.0,-1069000000.0,,-458000000.0,-7125000000.0,-1182000000.0,-280000000.0,,-68000000.0,2002000000.0,2.61,6232000000.0,69000000.0,,,,,472000000.0,44000000.0,,527000000.0,16689000000.0,-7125000000.0,191000000.0,4371000000.0,143000000.0,-3000000.0,320000000.0,986000000.0,-10000000.0,184000000.0,61000000.0,3483000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,,81000000.0,,,13180000000.0,654000000.0,,18287000000.0,,1110000000.0,,1179000000.0,,,,,,,,,,114000000.0,,,,,,,,,,431000000.0,,19397000000.0,,,,147100000.0,166000000.0,,,,,,,227000000.0,,,,,183000000.0,0.0,,,,,30000000.0,201000000.0,949000000.0,,14359000000.0,78000000.0,431000000.0,,431000000.0,2.94,,,,3640000000.0,8583000000.0,,-73000000.0,280000000.0,,201000000.0,-222000000.0,,,,631000000.0,,,,,,,,,5038000000.0,,,164000000.0,,,,5000000.0,,,146500000.0,,,201000000.0,,201000000.0,,-5000000.0,77000000.0,,,200000000.0,-1769000000.0,,,,2036000000.0,,,,31000000.0,,,28000000.0,,,,1603000000.0,669000000.0,,-180000000.0,1148000000.0,,67000000.0,,,,,,,,,311000000.0,,,-50000000.0,,,-230000000.0,,-85000000.0,,2.93,,0.0,,,,,,,,579000000.0,16661000000.0,,,4729000000.0,148000000.0,,,835000000.0,,,37000000.0,,,,,,,,,,,,,,,,,,,,,,,
