date,annualNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualEbitda,quarterlyStockholdersEquity,trailingChangeInCashSupplementalAsReported,annualDilutedAverageShares,quarterlyCapitalStock,annualGrossPPE,trailingNetIncomeCommonStockholders,annualOtherIntangibleAssets,annualInterestExpense,quarterlyOtherIntangibleAssets,trailingCapitalExpenditure,annualCapitalStock,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyDilutedEPS,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,annualCapitalExpenditure,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,trailingInterestExpense,trailingRepaymentOfDebt,annualDilutedEPS,annualBasicEPS,trailingNetOtherFinancingCharges,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,annualOtherNonCashItems,annualNetIncomeContinuousOperations,annualInventory,annualAccumulatedDepreciation,trailingTaxProvision,annualNetOtherFinancingCharges,annualCurrentDebt,annualStockBasedCompensation,annualCostOfRevenue,annualBeginningCashPosition,trailingOperatingExpense,annualGrossProfit,quarterlyOtherCurrentLiabilities,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,annualTotalLiabilitiesNetMinorityInterest,trailingCashDividendsPaid,quarterlyNetPPE,quarterlyRetainedEarnings,annualChangeInInventory,trailingFreeCashFlow,trailingCostOfRevenue,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingNetIncome,trailingBeginningCashPosition,quarterlyBasicEPS,annualNetOtherInvestingChanges,quarterlyGoodwill,annualChangeInWorkingCapital,annualRetainedEarnings,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyAccountsReceivable,annualOtherShortTermInvestments,annualCommonStockIssuance,annualPretaxIncome,quarterlyTotalAssets,annualGoodwill,annualFreeCashFlow,annualTotalRevenue,annualOtherCurrentAssets,annualOperatingIncome,trailingCommonStockIssuance,annualInvestingCashFlow,annualAccountsReceivable,quarterlyOtherNonCurrentLiabilities,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,annualTaxProvision,annualTotalAssets,trailingSaleOfInvestment,trailingPurchaseOfInvestment,annualStockholdersEquity,annualLongTermDebt,trailingTotalRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualCashAndCashEquivalents,annualDepreciationAndAmortization,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyOtherNonCurrentAssets,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,trailingEndCashPosition,quarterlyInventory,annualBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualCurrentAssets,annualOtherNonCurrentAssets,annualNetPPE,annualCashCashEquivalentsAndMarketableSecurities,annualRepurchaseOfCapitalStock,trailingPretaxIncome,quarterlyDepreciationAndAmortization,quarterlyIncomeTaxPayable,trailingDeferredIncomeTax,quarterlyNetIncome,annualDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingChangeInAccountPayable,quarterlyTaxProvision,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyCommonStockIssuance,quarterlyOtherIncomeExpense,trailingOtherNonCashItems,quarterlyInterestExpense,quarterlyBasicAverageShares,quarterlyOtherNonCashItems,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyRepurchaseOfCapitalStock,quarterlyPurchaseOfBusiness,quarterlySellingGeneralAndAdministration,annualChangesInAccountReceivables,quarterlyDilutedAverageShares,annualInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,quarterlyOperatingExpense,quarterlyNetIncomeContinuousOperations,trailingBasicEPS,quarterlyCashDividendsPaid,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyDeferredIncomeTax,annualCurrentDeferredRevenue,quarterlyNetOtherInvestingChanges,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,quarterlyBeginningCashPosition,quarterlySaleOfInvestment,quarterlyPretaxIncome,quarterlyInvestingCashFlow,quarterlyCostOfRevenue,quarterlyRepaymentOfDebt,quarterlyOperatingIncome,quarterlyOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,trailingChangeInInventory,trailingPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,quarterlyCapitalExpenditure,annualOtherIncomeExpense,annualChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,trailingDilutedEPS,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentAccruedExpenses,quarterlyTotalRevenue,quarterlyResearchAndDevelopment,trailingResearchAndDevelopment,annualIncomeTaxPayable,quarterlyPurchaseOfInvestment,quarterlyNetIncomeCommonStockholders,trailingDepreciationAndAmortization,quarterlyGrossProfit,trailingOtherIncomeExpense,quarterlyEbitda,annualResearchAndDevelopment,quarterlyChangeInInventory,trailingDilutedAverageShares
1970-01-01 00:00:01.254268800,464730000.0,0.0,11302000.0,-2409254000.0,732588000.0,789714000.0,3037227000.0,,1823282535.0,53211000.0,2722516000.0,,73756000.0,,73756000.0,,53211000.0,,29154000.0,,,1195566000.0,817720000.0,-260638000.0,3040019000.0,1195566000.0,-105246000.0,758256000.0,,,0.2488,0.2815,,-89122000.0,,57598000.0,461962000.0,668356000.0,-1130098000.0,,-292949000.0,841538000.0,,3734456000.0,464003000.0,,1282446000.0,11302000.0,668244000.0,,-1130098000.0,29154000.0,2337422000.0,,1592418000.0,,127299000.0,,,2718783000.0,1628061000.0,2722516000.0,,,,-36325000.0,218607000.0,352859000.0,,,,464730000.0,-189294000.0,3040019000.0,783751000.0,,,470093000.0,5758802000.0,218607000.0,719765000.0,5016902000.0,-105246000.0,614202000.0,,-311890000.0,783751000.0,0.0,680207000.0,-7898000.0,,758256000.0,8131000.0,5758802000.0,,,3037227000.0,680207000.0,,709361000.0,1195566000.0,1195566000.0,175512000.0,841538000.0,1628061000.0,583382000.0,4601000.0,2337422000.0,,668356000.0,1651143630.0,,,709361000.0,980403000.0,2718783000.0,583382000.0,1592418000.0,1195566000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,,,,,,3137065000.0,,,53211000.0,,,,,71470000.0,,,,28583000.0,0.0,,1258426000.0,,,,1223943000.0,8780000.0,735447000.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1606753000.0,,,,,2790336000.0,1331744000.0,,,,0.0,,218607000.0,,,,34483000.0,,,3076014000.0,832274000.0,,,,5866350000.0,,,,,,,,,0.0,982755000.0,,,,,,,,,,,1011338000.0,,,,526713000.0,,-4390000.0,,2343082000.0,,676351000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,479507000.0,0.0,27041000.0,-1910429000.0,-575281000.0,657583000.0,3371056000.0,,1763826858.0,53211000.0,2911216000.0,,70612000.0,,70612000.0,,53211000.0,,28136000.0,,,622333000.0,894875000.0,-348818000.0,3168267000.0,622333000.0,48018000.0,898866000.0,,,0.2719,0.2908,,-20936000.0,,38811000.0,495838000.0,776139000.0,-1243161000.0,,21153000.0,226318000.0,,4377787000.0,1195566000.0,,1410421000.0,27041000.0,936483000.0,,-1243161000.0,28136000.0,1948819000.0,,1668055000.0,,-108486000.0,,,2557055000.0,1168303000.0,2911216000.0,,,,-783000.0,218607000.0,-197982000.0,,,,479507000.0,-188749000.0,3168267000.0,1103931000.0,,,530863000.0,5725322000.0,218607000.0,117742000.0,5788208000.0,48018000.0,473938000.0,,-282800000.0,1103931000.0,0.0,752380000.0,-15998000.0,,898866000.0,35025000.0,5725322000.0,,,3371056000.0,752380000.0,,780516000.0,622333000.0,622333000.0,183645000.0,226318000.0,1168303000.0,38877000.0,5558000.0,1948819000.0,,776139000.0,1648928486.0,,,780516000.0,466560000.0,2557055000.0,38877000.0,1668055000.0,622333000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,,,,,,3498656000.0,,,53211000.0,,,,,112012000.0,,,,36784000.0,0.0,,657966000.0,,,,654916000.0,3068000.0,945176000.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1779041000.0,,,,,2795691000.0,1666338000.0,,,,0.0,,233211000.0,,,,3050000.0,,,3319018000.0,1112387000.0,,,,6114709000.0,,,,,,,,,0.0,477013000.0,,,,,,,,,,,516936000.0,,,,696359000.0,,11341000.0,,2183274000.0,,963100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,449829000.0,0.0,0.0,-5968989000.0,84977000.0,714289000.0,3653768000.0,,1893161451.0,53211000.0,3238168000.0,,111882000.0,,111882000.0,,53211000.0,,37475000.0,,,705033000.0,1055679000.0,-482047000.0,3416478000.0,704095000.0,2870000.0,1109451000.0,,,0.2315,0.2728,,-4376000.0,,58733000.0,483525000.0,1087895000.0,-1388171000.0,,0.0,737328000.0,2473000.0,5489700000.0,622333000.0,,1555673000.0,0.0,1055679000.0,,-1388171000.0,37475000.0,2366587000.0,,1849997000.0,2746355000.0,-255022000.0,,,3056786000.0,1913992000.0,3238168000.0,,,,-10022000.0,233211000.0,-120618000.0,2746355000.0,,938000.0,449829000.0,-190573000.0,3416478000.0,1149199000.0,938000.0,1475000.0,511728000.0,6473264000.0,233211000.0,75967000.0,7045373000.0,2870000.0,499994000.0,,-401803000.0,1149199000.0,0.0,415120000.0,-14405000.0,,1109451000.0,28203000.0,6473264000.0,,,3653768000.0,415120000.0,,452595000.0,707850000.0,704095000.0,214295000.0,737328000.0,1913992000.0,-1435000.0,8227000.0,2366587000.0,,1087895000.0,1648928486.0,,,452595000.0,558014000.0,3056786000.0,-1435000.0,1849997000.0,705033000.0,-4425000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,,,,,,3835824000.0,,,53211000.0,,,,,147309000.0,,,,44894000.0,0.0,,930144000.0,,,,930144000.0,4060000.0,1113580000.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1897374000.0,,,,,3308406000.0,1787884000.0,,,,0.0,,282578000.0,,,,0.0,,,3553572000.0,1144261000.0,,,,6861978000.0,,,,,,,,,18410000.0,727644000.0,,,,,,,,,,,790948000.0,,,,658015000.0,,9263000.0,,2578832000.0,,1220770000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,,0.0,1674000.0,,,,,,,,3462766000.0,,134031000.0,,,,53211000.0,,,,,,,,3476808000.0,,,,,,,,,,,,,1207787000.0,-1588152000.0,,,734110000.0,,,,,,,,,,45308000.0,2414714000.0,,,,,,,,,,,,,,,,3059642000.0,,,,,,,9024000.0,,,,273962000.0,,,0.0,,,,959513000.0,,,,,407168000.0,,6836110000.0,,,4002788000.0,364895000.0,,,,939344000.0,,,1986531000.0,,,,,,,,,428183000.0,,3359302000.0,34857000.0,1874614000.0,948368000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,,,,4161457000.0,,,53211000.0,,,,,131905000.0,,,,45998000.0,,,695542000.0,,,,692727000.0,0.0,1132757000.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1995571000.0,,,,,3386996000.0,1496048000.0,1995571000.0,,,,,273962000.0,,,,2815000.0,,,3408387000.0,1440763000.0,,,,6795383000.0,,,,,,,,,0.0,673271000.0,,,,,,,,,,,738148000.0,,,,338812000.0,,33737000.0,,2234196000.0,,1206976000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,434768000.0,0.0,0.0,-2281715000.0,95543000.0,727318000.0,4338658000.0,,1741176406.0,53211000.0,3458501000.0,,118201000.0,24483000.0,118201000.0,,53211000.0,,42521000.0,,,929203000.0,1187392000.0,-191823000.0,3345800000.0,926054000.0,0.0,472291000.0,,,0.2497,0.2637,,-5003000.0,,20330000.0,428987000.0,1239676000.0,-1522724000.0,,-8701000.0,539519000.0,-51000.0,5935840000.0,809153000.0,,1646631000.0,0.0,1187392000.0,,-1522724000.0,42521000.0,2256256000.0,,1935777000.0,3364557000.0,-29201000.0,,,3646906000.0,1795169000.0,3458501000.0,,,,7038000.0,273962000.0,-26176000.0,3364557000.0,,3149000.0,434768000.0,-265868000.0,3345800000.0,1011046000.0,3149000.0,,454219000.0,6992706000.0,273962000.0,431880000.0,7582471000.0,0.0,459239000.0,,-39152000.0,1011046000.0,0.0,400000000.0,-2310000.0,,472291000.0,25232000.0,6992706000.0,,,4338658000.0,400000000.0,,461087000.0,905834000.0,926054000.0,248616000.0,539519000.0,1795169000.0,297230000.0,0.0,2256256000.0,,1239676000.0,1648928486.0,,,461087000.0,623703000.0,3646906000.0,297230000.0,1935777000.0,929203000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,,,,,4255812000.0,,,53211000.0,,,,,117454000.0,,,,39492000.0,0.0,,898101000.0,,,,897761000.0,0.0,1300278000.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1917231000.0,3303275000.0,,,,3563473000.0,1871008000.0,1917231000.0,,,0.0,,273962000.0,,,,340000.0,,,3348465000.0,1470935000.0,,,,6911938000.0,,,,,,,,,0.0,350000000.0,,,,,,,,,,,406953000.0,,,,524436000.0,,24644000.0,,2277961000.0,,1172104000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,331020000.0,0.0,0.0,-1957210000.0,67560000.0,635458000.0,4398982000.0,,1740928980.0,53211000.0,3652431000.0,,113405000.0,18601000.0,113405000.0,,53211000.0,,39639000.0,,,971922000.0,1282378000.0,-335514000.0,3444348000.0,969433000.0,108613000.0,459897000.0,,,0.1901,0.2009,,-8501000.0,,10686000.0,342746000.0,1320447000.0,-1659985000.0,,-2818000.0,229345000.0,1500000.0,6239840000.0,905834000.0,,1773592000.0,0.0,1282378000.0,,-1659985000.0,39639000.0,2389677000.0,,1992446000.0,3448665000.0,-113157000.0,,,3726772000.0,1613602000.0,3652431000.0,,,,-16958000.0,273549000.0,-59622000.0,3448665000.0,,2489000.0,331020000.0,-233789000.0,3444348000.0,990894000.0,2489000.0,-9982000.0,380058000.0,7171120000.0,273549000.0,235184000.0,8013432000.0,108613000.0,491214000.0,,-258052000.0,990894000.0,0.0,720000000.0,-9743000.0,,459897000.0,37312000.0,7171120000.0,,,4398982000.0,720000000.0,,776075000.0,971323000.0,969433000.0,236799000.0,229345000.0,1613602000.0,30659000.0,12087000.0,2389677000.0,,1320447000.0,1647525053.0,,,776075000.0,570698000.0,3726772000.0,30659000.0,1992446000.0,971922000.0,-9982000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,,,,4458332000.0,,,53211000.0,,,,,109636000.0,,,,38710000.0,0.0,,993412000.0,,,,993022000.0,0.0,1370447000.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,2038134000.0,3501955000.0,,,,3707717000.0,1919995000.0,2038134000.0,,,0.0,,275072000.0,,,,390000.0,,,3483230000.0,1515025000.0,,,,7190947000.0,,,,,,,,,0.0,370000000.0,,,,,,,,,,,424518000.0,,,,513921000.0,,51185000.0,,2344513000.0,,1183259000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,390183000.0,0.0,0.0,-2078500000.0,65418000.0,753336000.0,4498565000.0,,1670377349.0,53211000.0,3927220000.0,,99968000.0,19387000.0,99968000.0,,53211000.0,,36335000.0,,,1055529000.0,1459986000.0,-444895000.0,3527781000.0,1046599000.0,912000.0,513238000.0,,,0.2336,0.237,,-2060000.0,,9090000.0,417873000.0,1254152000.0,-1813146000.0,,4731000.0,448406000.0,2177000.0,6462637000.0,971323000.0,,1972278000.0,0.0,1459986000.0,,-1813146000.0,36335000.0,2398277000.0,,2114074000.0,3597243000.0,35937000.0,,,3736705000.0,1991942000.0,3927220000.0,,,,-912000.0,275072000.0,155089000.0,3597243000.0,,8930000.0,390183000.0,-254873000.0,3527781000.0,1030532000.0,8930000.0,-12928000.0,484203000.0,7264486000.0,275072000.0,346771000.0,8434915000.0,912000.0,512292000.0,,-286850000.0,1030532000.0,0.0,370000000.0,0.0,,513238000.0,66330000.0,7264486000.0,,,4498565000.0,370000000.0,,406335000.0,1031357000.0,1046599000.0,249746000.0,448406000.0,1991942000.0,0.0,8293000.0,2398277000.0,,1254152000.0,1646181054.0,,,406335000.0,791666000.0,3736705000.0,0.0,2114074000.0,1055529000.0,-13003000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,,,,4574068000.0,,,53211000.0,,,,,95593000.0,,,,35210000.0,0.0,,933457000.0,,,,926794000.0,0.0,1321442000.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,2117430000.0,3667289000.0,,,,3685257000.0,1548036000.0,2117430000.0,,,0.0,,272687000.0,,,,6663000.0,,,3571550000.0,1555463000.0,,,,7256807000.0,,,,,,,,,0.0,720000000.0,,,,,,,,,,,755210000.0,,,,174593000.0,,86984000.0,,2303246000.0,,1180904000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,534560000.0,0.0,0.0,-2940278000.0,12177000.0,933270000.0,4741466000.0,,1647119633.0,53211000.0,4034156000.0,,88367000.0,23257000.0,88367000.0,,53211000.0,,35129000.0,,,1058539000.0,1445753000.0,-452002000.0,3648754000.0,1041486000.0,0.0,444907000.0,,,0.3242,0.3247,,-4841000.0,,15622000.0,576067000.0,1260147000.0,-1854187000.0,,-9898000.0,240070000.0,1833000.0,6347993000.0,1031357000.0,,2132565000.0,0.0,1445753000.0,,-1854187000.0,35129000.0,2517778000.0,,2179969000.0,3853431000.0,-59299000.0,,,3963020000.0,1699963000.0,4034156000.0,,,,1703000.0,267006000.0,-297352000.0,3853431000.0,,17053000.0,534560000.0,-254675000.0,3648754000.0,1181098000.0,17053000.0,-10915000.0,652156000.0,7611774000.0,267006000.0,45784000.0,8480558000.0,0.0,686812000.0,,-327899000.0,1181098000.0,0.0,720000000.0,-10166000.0,,444907000.0,76089000.0,7611774000.0,,,4741466000.0,720000000.0,,817815000.0,1042835000.0,1041486000.0,257857000.0,240070000.0,1699963000.0,105807000.0,0.0,2517778000.0,,1260147000.0,1646478146.0,,,817815000.0,497786000.0,3963020000.0,105807000.0,2179969000.0,1058539000.0,-9953000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,,,,4816250000.0,,,53211000.0,,,,,131277000.0,,,,50608000.0,0.0,,1006628000.0,,,,988951000.0,0.0,1243542000.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,2270459000.0,3897820000.0,,,,4070556000.0,1699632000.0,2270459000.0,,,0.0,,272262000.0,,,,17677000.0,,,3733292000.0,1651095000.0,,,,7803848000.0,,,,,,,,,0.0,795000000.0,,,,,,,,,,,913469000.0,,,,412574000.0,,139863000.0,,2613101000.0,,1392383000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,519226000.0,,,-3627968000.0,-11342000.0,975591000.0,4278660000.0,,1646853191.0,53197000.0,4293366000.0,,124429000.0,42049000.0,124429000.0,,53197000.0,,39532000.0,,,1071315000.0,1621919000.0,-552613000.0,3885603000.0,1053547000.0,,461480000.0,,,0.314,0.3155,,-4411000.0,,41004000.0,549333000.0,1603928000.0,-1961003000.0,,-98000.0,696069000.0,4714000.0,6770280000.0,1042835000.0,,2351146000.0,,1621919000.0,,-1961003000.0,39532000.0,3606993000.0,,2332363000.0,3317992000.0,-224783000.0,,,4391436000.0,2198400000.0,4293366000.0,,,,319000.0,277505000.0,-250162000.0,3317992000.0,,17768000.0,519226000.0,-1032928000.0,3885603000.0,1236086000.0,17768000.0,130000.0,635300000.0,8277039000.0,277505000.0,40467000.0,9121426000.0,,729227000.0,,-450265000.0,1236086000.0,,1283993000.0,-192419000.0,,461480000.0,85967000.0,8277039000.0,,,4278660000.0,1283993000.0,,1408593000.0,1036825000.0,1053547000.0,298242000.0,696069000.0,2198400000.0,,172419000.0,3606993000.0,,1603928000.0,1645799771.0,,,1408593000.0,593080000.0,4391436000.0,,2332363000.0,1071315000.0,-1523000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,,,,,4125496000.0,,,52772000.0,,,,,115303000.0,,,,38987000.0,0.0,,1014968000.0,,,,1001610000.0,,1323797000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2431272000.0,,,,,4414722000.0,2310845000.0,2431272000.0,,,0.0,,276512000.0,,,,13358000.0,,,3892006000.0,1716388000.0,,,,8306728000.0,,,,,,,,,,1328001000.0,,,,,,,,,,,1467678000.0,,,,873514000.0,,,,3778523000.0,,1656836000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,307116000.0,,,-3297443000.0,-165144000.0,849160000.0,4127500000.0,,1631565096.0,52182000.0,4581933000.0,,103775000.0,76038000.0,103775000.0,,52182000.0,,44003000.0,,,877477000.0,1818348000.0,-493146000.0,3905733000.0,851420000.0,,486891000.0,,,0.187,0.1884,,0.0,,74340000.0,341116000.0,1774855000.0,-2069592000.0,,13610000.0,795917000.0,4302000.0,7249224000.0,1036825000.0,,2446058000.0,,1818348000.0,,-2069592000.0,44003000.0,3769956000.0,,2512341000.0,,-220260000.0,,,4410259000.0,2306041000.0,4581933000.0,,,,6377000.0,273834000.0,-257465000.0,,,26057000.0,307116000.0,-312079000.0,3905733000.0,1268526000.0,26057000.0,1061000.0,439564000.0,8315992000.0,273834000.0,-13322000.0,9695282000.0,,627710000.0,,-350913000.0,1268526000.0,,1328006000.0,-93713000.0,,486891000.0,98448000.0,8315992000.0,,,4127500000.0,1328006000.0,,1463915000.0,851420000.0,851420000.0,333558000.0,795917000.0,2306041000.0,,94386000.0,3769956000.0,,1774855000.0,1630441582.0,,,1463915000.0,479824000.0,4410259000.0,,2512341000.0,877477000.0,-90334000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,,,,,4063008000.0,,,52040000.0,,,,,48914000.0,,,,29323000.0,,,816301000.0,,,,785423000.0,,1210203000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2821272000.0,,,,,4139682000.0,2205639000.0,2821272000.0,,,,,262554000.0,,,,30878000.0,,,4155120000.0,1684956000.0,,,,8294802000.0,,,,,,,,,,1254076000.0,,,,,,,,,,,1581409000.0,,,,783376000.0,,,,3787048000.0,,1619652000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
