date,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualGoodwill,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualTotalAssets,trailingPretaxIncome,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyDilutedEPS,annualAccountsReceivable,annualCashDividendsPaid,quarterlyFreeCashFlow,quarterlyLongTermDebt,annualPretaxIncome,annualPurchaseOfInvestment,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualNetIncome,trailingSaleOfInvestment,annualFreeCashFlow,annualAccountsPayable,annualIncomeTaxPayable,trailingInvestingCashFlow,quarterlyDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,annualLongTermDebt,trailingPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualDilutedAverageShares,annualOtherCurrentAssets,annualOtherNonCashItems,annualDilutedEPS,annualNonCurrentDeferredRevenue,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualOperatingIncome,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyInvestingCashFlow,annualTaxProvision,quarterlyCurrentDebt,trailingEndCashPosition,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,trailingOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,trailingOperatingIncome,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,annualBasicAverageShares,quarterlyInventory,quarterlyGrossProfit,quarterlyOperatingExpense,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualGainsLossesNotAffectingRetainedEarnings,annualOtherShortTermInvestments,annualCommonStockIssuance,annualNetPPE,annualSaleOfInvestment,annualChangeInAccountPayable,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentAssets,trailingNetOtherInvestingChanges,annualEbitda,annualRepurchaseOfCapitalStock,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,trailingInterestExpense,annualGrossPPE,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualBeginningCashPosition,annualInterestExpense,trailingChangesInAccountReceivables,annualOtherNonCurrentLiabilities,quarterlyChangeInInventory,annualSellingGeneralAndAdministration,quarterlyOtherIntangibleAssets,annualOtherIncomeExpense,annualTotalNonCurrentAssets,trailingGrossProfit,trailingDeferredIncomeTax,quarterlyBasicEPS,annualCapitalExpenditure,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyOtherCurrentAssets,trailingCapitalExpenditure,trailingRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualNetOtherFinancingCharges,annualChangeInInventory,annualStockBasedCompensation,quarterlyStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,quarterlyTotalRevenue,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingChangeInInventory,annualInventory,trailingNetOtherFinancingCharges,quarterlyEbitda,trailingTaxProvision,annualCurrentDeferredRevenue,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,trailingResearchAndDevelopment,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualTotalRevenue,annualCurrentDebt,annualCapitalStock,trailingOtherNonCashItems,annualGrossProfit,quarterlyPretaxIncome,trailingFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,annualOperatingExpense,annualTotalLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualBasicEPS,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,quarterlyChangeInWorkingCapital,quarterlyDilutedAverageShares,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyRetainedEarnings,trailingOperatingExpense,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,quarterlyTaxProvision,quarterlyNetPPE,trailingCashDividendsPaid,trailingDilutedAverageShares,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingPurchaseOfBusiness,trailingDilutedEPS
2015-03-31,22373700000.0,,2108800000.0,574700000.0,,2424400000.0,,,,9161400000.0,,0.21,,,376500000.0,25897900000.0,,,38565900000.0,,,,,,,,407000000.0,74500000.0,,573800000.0,73700000.0,,,506500000.0,,,,,,,,28893600000.0,,,1864400000.0,-163000000.0,,,-11240500000.0,,122800000.0,,,,,297800000.0,,336800000.0,,171200000.0,31990700000.0,2261500000.0,,,73700000.0,,,,,-36000000.0,,998900000.0,1616200000.0,1000900000.0,,,,,,,,,,,,,,,,,,-10348600000.0,-67000000.0,,,,,,6452300000.0,,,,,,,-38500000.0,,11554600000.0,,,,,0.22,,17700000.0,322600000.0,0.0,-1110300000.0,1864400000.0,1864400000.0,7800000.0,,,-1327600000.0,352500000.0,,,,35000000.0,,,2190900000.0,,-114600000.0,,,,860200000.0,,,,12306300000.0,,,,,,,,,,155400000.0,,-795000000.0,,,,3097100000.0,16192200000.0,,,,,,,,491100000.0,,,,1541800000.0,615300000.0,186300000.0,55800000.0,,31200000.0,1433700000.0,,-209300000.0,343400000.0,62500000.0,,-2291300000.0,,,,80900000.0,1334800000.0,,,,,,,,,
2015-06-30,41998000000.0,,2371000000.0,685100000.0,,3054700000.0,,,,17233100000.0,,-0.15,,,354500000.0,30290200000.0,,,48343200000.0,,,,,,,,635000000.0,-51600000.0,,685500000.0,-53000000.0,,,824400000.0,,,,,,,,37493800000.0,,,958000000.0,-159000000.0,,,-2645200000.0,,590900000.0,,,,0.0,412700000.0,,344400000.0,,167000000.0,41784800000.0,6152800000.0,,,-53000000.0,,,,,-183000000.0,,1229500000.0,2047300000.0,1541200000.0,,,,,,,,,,,,,,,,,,10317100000.0,-241800000.0,,,,,,6435400000.0,,,,,,,-48300000.0,,23149700000.0,,,,,-0.15,,184600000.0,1864400000.0,0.0,-3370700000.0,958000000.0,958000000.0,0.0,,,-1291500000.0,415800000.0,,,,25900000.0,,,2732400000.0,,-56000000.0,,,,983000000.0,,,,1325300000.0,,,,,,,,,,-64700000.0,,-13090900000.0,,,,4291000000.0,6345200000.0,,,,,,,,410500000.0,-50000000.0,,,-906400000.0,506100000.0,191400000.0,93400000.0,,139700000.0,0.0,,-297300000.0,344400000.0,-50100000.0,,-2387900000.0,,,,-13100000.0,1359900000.0,,,,,,,,,
2015-09-30,41458900000.0,,2696300000.0,648200000.0,,3293500000.0,,,,17374700000.0,,0.14,,,685300000.0,30176300000.0,,,48454600000.0,,,,,,,,726400000.0,51700000.0,,697600000.0,49500000.0,,,918600000.0,,,,,,,,37339400000.0,,,1420000000.0,-120400000.0,,,-156200000.0,,707000000.0,,,,-24200000.0,420200000.0,,344900000.0,,236100000.0,41989900000.0,6022600000.0,,,49500000.0,,,,,-86500000.0,,1199200000.0,2138600000.0,1604400000.0,,,,,,,,,,,,,,,,,,2500000.0,-347200000.0,,,,,,6342300000.0,,,,,,,-45600000.0,,22382100000.0,,,,,0.14,,32500000.0,958000000.0,0.0,-29000000.0,1420000000.0,1420000000.0,0.0,,,-1463400000.0,476800000.0,,,,50500000.0,,,2786800000.0,,-51200000.0,,,,1140900000.0,,,,-108500000.0,,,,,,,,,,-5700000.0,,-115800000.0,,,,4650500000.0,6995700000.0,,,,,,,,736500000.0,0.0,,,462000000.0,534200000.0,161600000.0,197400000.0,,43400000.0,0.0,,-199700000.0,351000000.0,-91400000.0,,-2338500000.0,,,,-57400000.0,1351400000.0,,,,,,,,,
2015-12-31,43457300000.0,-2749700000.0,2686900000.0,676700000.0,18552800000.0,2220400000.0,,48964500000.0,,18552800000.0,-18700000.0,-0.98,2686900000.0,,480900000.0,30265400000.0,-155300000.0,-49300000.0,48964500000.0,,-291700000.0,,1897100000.0,433700000.0,221300000.0,,859100000.0,-362400000.0,-15577400000.0,742900000.0,-361900000.0,30265400000.0,,1263900000.0,5911000000.0,,0.0,226200000.0,,,597300000.0,37622100000.0,,2153200000.0,597300000.0,-306200000.0,2220400000.0,5312600000.0,-1535500000.0,132500000.0,838500000.0,,2627500000.0,597300000.0,-24800000.0,432500000.0,,344900000.0,,223700000.0,42934700000.0,5902400000.0,16600000.0,,-361900000.0,,,,,-42600000.0,,1256600000.0,2059700000.0,1562100000.0,223700000.0,23083000000.0,,597300000.0,-1541600000.0,,1432800000.0,1441800000.0,251300000.0,,2200400000.0,37622100000.0,5507200000.0,,4035400000.0,-72400000.0,274700000.0,10000000.0,30100000.0,,,2625800000.0,,-291700000.0,5911000000.0,1029400000.0,-5185800000.0,322600000.0,1563200000.0,,1263900000.0,-143600000.0,2699800000.0,23083000000.0,-748600000.0,43457300000.0,,,-0.98,-303300000.0,16500000.0,1420000000.0,0.0,-675800000.0,597300000.0,597300000.0,0.0,,,-1541600000.0,433700000.0,-348000000.0,-276000000.0,140100000.0,28700000.0,,13681800000.0,2736400000.0,,-81500000.0,,1256600000.0,,1051300000.0,,16600000.0,-15457400000.0,158600000.0,-1184000000.0,,-287800000.0,2584700000.0,10446500000.0,838500000.0,0.0,,7861800000.0,-240300000.0,,-1455700000.0,2625800000.0,221300000.0,,5312600000.0,5507200000.0,5902400000.0,5708600000.0,42934700000.0,334400000.0,,-1184000000.0,-7000000.0,562400000.0,-22400000.0,,,-822700000.0,497600000.0,1029400000.0,-12200000.0,,15900000.0,-900000.0,-822200000.0,-115900000.0,344900000.0,72000000.0,,-2749700000.0,,,-625900000.0,122100000.0,1441800000.0,,,,,,,,,
2016-03-31,42786200000.0,,2692700000.0,629900000.0,,3337900000.0,,,,18600700000.0,,-1.08,,,488500000.0,31303400000.0,,,49019900000.0,,,,,,,,746800000.0,-372900000.0,,812600000.0,-373700000.0,,,1252100000.0,,,,,,,,38646900000.0,,,1310400000.0,-48400000.0,,,-112000000.0,,675100000.0,,,,,426600000.0,,344900000.0,,210800000.0,43244300000.0,5896600000.0,,,-373700000.0,,,,,-536000000.0,,1320200000.0,1741700000.0,1633300000.0,,,,,,,,,,,,,,,,,,6300000.0,5500000.0,,,,,,5655500000.0,,,,,,,-85900000.0,,22346000000.0,,,,,-1.08,,0.0,597300000.0,0.0,-426300000.0,1310400000.0,1310400000.0,0.0,,,-1478600000.0,438100000.0,,,,63500000.0,,,2371600000.0,,-69600000.0,,,,807700000.0,,,,259200000.0,,,,,,,,,,-365700000.0,,-48700000.0,,,,4597400000.0,6233700000.0,,,,,,,,558100000.0,,,,713100000.0,108400000.0,146300000.0,103100000.0,,50300000.0,0.0,,50200000.0,344900000.0,-26200000.0,,-3123400000.0,,,,7200000.0,1465500000.0,,,,,,,,,
2016-06-30,41843800000.0,,2732500000.0,657800000.0,,3335500000.0,,,,18511800000.0,,-0.88,,,379100000.0,30773200000.0,,,47662200000.0,,,,,,,,935100000.0,-304000000.0,,671500000.0,-302300000.0,,,1188700000.0,,,,,,,,38032700000.0,,,852400000.0,-30700000.0,,,49900000.0,,294100000.0,,,,,472500000.0,,345000000.0,,219400000.0,42259100000.0,5879200000.0,,,-302300000.0,,,,,-104200000.0,,1336700000.0,1762400000.0,1638100000.0,,,,,,,,,,,,,,,,,,105100000.0,-48700000.0,,,,,,5295900000.0,,,,,,,-59200000.0,,21335800000.0,,,,,-0.88,,15200000.0,1310400000.0,0.0,-848700000.0,852400000.0,852400000.0,0.0,,,-1573700000.0,425900000.0,,,,33700000.0,,,2420200000.0,,-69000000.0,,,,1030800000.0,,,,-951500000.0,,,,,,,,,,-376800000.0,,0.0,,,,4226400000.0,5818400000.0,,,,,,,,448100000.0,,,,-458000000.0,124300000.0,170900000.0,124300000.0,,-49500000.0,0.0,,-42700000.0,345000000.0,-138400000.0,,-3425700000.0,,,,-72800000.0,1472100000.0,,,,,,,,,
2016-09-30,40087400000.0,,2708400000.0,658000000.0,,3391800000.0,,,,17450100000.0,,-3.49,,,477700000.0,30386200000.0,,,45761200000.0,,,,,,,,850600000.0,-1219100000.0,,660900000.0,-1218400000.0,,,1175300000.0,,,,,,,,37590800000.0,,,658500000.0,-1117000000.0,,,-69300000.0,,59000000.0,,,,0.0,469600000.0,,349500000.0,,213600000.0,41487600000.0,5839000000.0,,,-1218400000.0,,,,,-83900000.0,,1300100000.0,1821600000.0,1569900000.0,,,,,,,,,,,,,,,,,,20000000.0,12300000.0,,,,,,4167300000.0,,,,,,,-21200000.0,,20509400000.0,,,,,-3.49,,1300000.0,852400000.0,0.0,-644900000.0,658500000.0,658500000.0,0.0,,,-1578900000.0,358700000.0,,,,36800000.0,,,2479600000.0,,-90600000.0,,,,-12200000.0,,,,-696000000.0,,,,,,,,,,-1332400000.0,,0.0,,,,3896800000.0,5673800000.0,,,,,,,,568300000.0,,,,-193900000.0,251700000.0,87300000.0,100800000.0,,6100000.0,,,-57800000.0,349500000.0,-145700000.0,,-4614100000.0,,,,-113300000.0,1462000000.0,,,,,,,,,
2016-12-31,38452000000.0,-5129000000.0,2517000000.0,665300000.0,15794000000.0,1954000000.0,,43529000000.0,,15794000000.0,199000000.0,,2517000000.0,,450700000.0,29845000000.0,-2435000000.0,-1000000.0,43529000000.0,,-2409000000.0,,1796000000.0,324000000.0,213000000.0,,333500000.0,-512000000.0,-125000000.0,665000000.0,-514600000.0,29845000000.0,,1131000000.0,3152000000.0,347300000.0,261000000.0,113000000.0,-6.94,,542000000.0,36662000000.0,,1107000000.0,542000000.0,-517400000.0,1954000000.0,3609000000.0,6400000.0,-27000000.0,7000000.0,,2866000000.0,542000000.0,400000.0,467300000.0,,,,2316000000.0,40271000000.0,5434000000.0,26000000.0,,-514600000.0,,,,,-55900000.0,347300000.0,1061000000.0,1737300000.0,1115200000.0,2316000000.0,18884000000.0,,542000000.0,-2108000000.0,,0.0,1312000000.0,17000000.0,,2087000000.0,36662000000.0,5077000000.0,,2267000000.0,0.0,-55000000.0,67600000.0,-3100000.0,,,2508000000.0,,-2409000000.0,3152000000.0,1040000000.0,-2439000000.0,597000000.0,1836000000.0,,1131000000.0,2300000.0,2810000000.0,18884000000.0,-1714000000.0,38452000000.0,,,,-291000000.0,500000.0,658500000.0,0.0,-519100000.0,542000000.0,542000000.0,261000000.0,,,-2108000000.0,324000000.0,-780000000.0,-164000000.0,165000000.0,31000000.0,,-1963000000.0,2402600000.0,,-61800000.0,,1061000000.0,,440700000.0,,26000000.0,-49000000.0,-574700000.0,-1196000000.0,,-2408000000.0,2611000000.0,9674000000.0,7000000.0,0.0,,7063000000.0,-360100000.0,,-300000.0,2508000000.0,213000000.0,,3609000000.0,5077000000.0,5434000000.0,5956000000.0,40271000000.0,455000000.0,-6.94,-1196000000.0,-236000000.0,512500000.0,,,,-116200000.0,622100000.0,1040000000.0,126800000.0,,106100000.0,,-110000000.0,-59700000.0,,74300000.0,,-5129000000.0,,,-34000000.0,151900000.0,1312000000.0,,,,,,,,,
2017-03-31,37000000000.0,,2097000000.0,596000000.0,,2115000000.0,,,,15753000000.0,,1.79,,,785000000.0,28198000000.0,,,42333000000.0,,,,,,,,674000000.0,629000000.0,,661000000.0,628000000.0,,,1159000000.0,,,,,,,,34092000000.0,,,1210000000.0,60000000.0,,,1148000000.0,,353000000.0,,,,,474000000.0,,349800000.0,,1591000000.0,38339000000.0,4490000000.0,26000000.0,,628000000.0,,,,,-56000000.0,,1111000000.0,1513000000.0,1397000000.0,,,,,,,,,,,,,,,,,,1317000000.0,432000000.0,,,,,,3893000000.0,,,,,,,-38000000.0,,18186000000.0,,,,,1.8,,0.0,542000000.0,0.0,-7620000000.0,1210000000.0,1210000000.0,240000000.0,,,-2020000000.0,368000000.0,,,,28000000.0,,,2109000000.0,,-169000000.0,,,,853000000.0,,,,-1442000000.0,,,,,,,,,,-295000000.0,,0.0,,213000000.0,,4247000000.0,5333000000.0,,,,,,,,954000000.0,,,,668000000.0,116000000.0,917000000.0,100000000.0,,107000000.0,,,592000000.0,350500000.0,-954000000.0,,-4502000000.0,,,,-924000000.0,1328000000.0,,,,,,,,,
2017-06-30,35741000000.0,,2096000000.0,646000000.0,,2147000000.0,,,,15892000000.0,,-0.11,,,221000000.0,27648000000.0,,,41733000000.0,,,,,,,,667000000.0,-37000000.0,,659000000.0,-38000000.0,,,1117000000.0,,,,,,,,33239000000.0,,,2025000000.0,2000000.0,,,780000000.0,,813000000.0,,,,,459000000.0,,350100000.0,,820000000.0,37704000000.0,4273000000.0,28000000.0,,-38000000.0,,,,,-21000000.0,,1084000000.0,1587000000.0,1375000000.0,,,,,,,,,,,,,,,,,,827000000.0,20000000.0,,,,,,3931000000.0,,,,,,,38000000.0,,17516000000.0,,,,,-0.11,,1000000.0,1210000000.0,0.0,-226000000.0,1214000000.0,1214000000.0,77000000.0,,,-1965000000.0,371000000.0,,,,23000000.0,,,2233000000.0,,-47000000.0,,,,884000000.0,,,,-249000000.0,,,,,,,,,,-242000000.0,,0.0,,163000000.0,,4465000000.0,5992000000.0,,,,,,,,268000000.0,,,,815000000.0,212000000.0,662000000.0,95000000.0,,-188000000.0,,,36000000.0,350100000.0,-253000000.0,,-4539000000.0,,,,-205000000.0,1373000000.0,,,,,,,,,
2017-09-30,34030000000.0,,2229000000.0,659000000.0,,2239000000.0,,,,15573000000.0,,3.69,,,442000000.0,26216000000.0,,,39974000000.0,,,,,,,,698000000.0,1300000000.0,,623000000.0,1301000000.0,,,712000000.0,,,,,,,,29824000000.0,,,1969000000.0,-143000000.0,,,869000000.0,,925000000.0,,,,-3000000.0,459000000.0,,350400000.0,,870000000.0,34552000000.0,2237000000.0,,,1301000000.0,,,,,-18000000.0,,1071000000.0,1560000000.0,1361000000.0,,,,,,,,,,,,,,,,,,919000000.0,-114000000.0,,,,,,5327000000.0,,,,,,,1000000.0,,16023000000.0,,,,,3.71,,1000000.0,2025000000.0,0.0,-1411000000.0,964000000.0,964000000.0,752000000.0,,,-1888000000.0,407000000.0,,,,19000000.0,,,2219000000.0,,-48000000.0,,,,757000000.0,,,,-1430000000.0,,,,,,,,,,-400000000.0,,0.0,,163000000.0,,4728000000.0,5944000000.0,,,,,,,,490000000.0,,,,-56000000.0,199000000.0,736000000.0,81000000.0,,-192000000.0,,,42000000.0,352300000.0,-1778000000.0,,-3239000000.0,,,,-1700000000.0,1398000000.0,,,,,,,,,
2017-12-31,32751000000.0,-2725000000.0,2130000000.0,647000000.0,15593000000.0,2281000000.0,,37497000000.0,,15593000000.0,3228000000.0,1.45,2130000000.0,,506000000.0,25235000000.0,-1741000000.0,-7000000.0,37497000000.0,,2404000000.0,,1954000000.0,365000000.0,202000000.0,,819000000.0,512000000.0,2887000000.0,639000000.0,513000000.0,25235000000.0,,870000000.0,5849000000.0,351800000.0,0.0,-99000000.0,6.83,,797000000.0,27285000000.0,,537000000.0,797000000.0,-369000000.0,2281000000.0,4268000000.0,90000000.0,-4145000000.0,209000000.0,,2858000000.0,720000000.0,-3000000.0,448000000.0,,348708567.0,,111000000.0,31553000000.0,1180000000.0,,,513000000.0,,,,,-82000000.0,350200000.0,1048000000.0,1516000000.0,1506000000.0,111000000.0,15211000000.0,,720000000.0,-1896000000.0,,0.0,1403000000.0,2000000.0,,2290000000.0,27285000000.0,4746000000.0,,2957000000.0,0.0,255000000.0,165000000.0,79000000.0,,,2833000000.0,,2404000000.0,5849000000.0,952000000.0,-14211000000.0,542000000.0,1840000000.0,,870000000.0,6000000.0,2582000000.0,15211000000.0,-450000000.0,32751000000.0,,,1.471143,-336000000.0,0.0,1969000000.0,0.0,-4954000000.0,720000000.0,720000000.0,0.0,,,-1896000000.0,365000000.0,-177000000.0,7000000.0,87000000.0,17000000.0,,-4963000000.0,2163000000.0,,-72000000.0,,1048000000.0,,463000000.0,,,0.0,-1842000000.0,-1430000000.0,,2404000000.0,2548000000.0,8724000000.0,209000000.0,0.0,,6176000000.0,-804000000.0,,0.0,2833000000.0,202000000.0,,4268000000.0,4746000000.0,1180000000.0,5639000000.0,31553000000.0,366000000.0,6.86,-1430000000.0,-4386000000.0,578000000.0,,,,-1172000000.0,10000000.0,952000000.0,90000000.0,,174000000.0,,844000000.0,174000000.0,353793103.0,-1401000000.0,,-2725000000.0,,,417000000.0,-1316000000.0,1403000000.0,,,,,,,,,
2018-03-31,31074000000.0,,1940000000.0,573000000.0,,2351000000.0,,,,13432000000.0,,-7.68,,,391000000.0,25266000000.0,,,35798000000.0,,,,,,,,786000000.0,-2691000000.0,,591000000.0,-2693000000.0,,,880000000.0,,,,,,,,27285000000.0,,,909000000.0,-2276000000.0,,,-48000000.0,,2000000.0,,,,,416000000.0,,350700000.0,,107000000.0,31275000000.0,1139000000.0,,,-2693000000.0,,,,,-37000000.0,,1042000000.0,1422000000.0,1427000000.0,,,,,,,,,,,,,,,,,,-8000000.0,204000000.0,,,,,,4424000000.0,,,,,,,0.0,,14464000000.0,,,,,-7.68,,2000000.0,797000000.0,0.0,-1732000000.0,909000000.0,909000000.0,,,,-1852000000.0,428000000.0,,,,21000000.0,,,1995000000.0,,-47000000.0,,,,-1492000000.0,,,,-288000000.0,,,,,,,,,,-2694000000.0,,,,190000000.0,,3990000000.0,4724000000.0,,,,,,,,438000000.0,,,,112000000.0,-5000000.0,788000000.0,93000000.0,,-137000000.0,,,223000000.0,350700000.0,-40000000.0,,-4209000000.0,,,,-3000000.0,1411000000.0,,,,,,,,,
2018-06-30,29809000000.0,,1973000000.0,594000000.0,,2284000000.0,,,,13283000000.0,,-2.49,,,131000000.0,24858000000.0,,,34448000000.0,,,,,,,,784000000.0,-872000000.0,,642000000.0,-873000000.0,,,828000000.0,,,,,,,,26816000000.0,,,838000000.0,-358000000.0,,,-91000000.0,,230000000.0,,,,,435000000.0,,351300000.0,,124000000.0,30890000000.0,1130000000.0,,,-873000000.0,,,,,-65000000.0,,993000000.0,1534000000.0,1478000000.0,,,,,,,,,,,,,,,,,,2000000.0,-76000000.0,,,,,,3467000000.0,,,,,,,-12000000.0,,13393000000.0,,,,,-2.49,,2000000.0,909000000.0,0.0,-6105000000.0,838000000.0,838000000.0,,,,-2068000000.0,417000000.0,,,,22000000.0,,,2128000000.0,,-91000000.0,,,,485000000.0,,,,-177000000.0,,,,,,,,,,-734000000.0,,,,186000000.0,,4074000000.0,4639000000.0,,,,,,,,222000000.0,,,,-71000000.0,56000000.0,720000000.0,94000000.0,,-37000000.0,,,-160000000.0,351300000.0,-2000000.0,,-4970000000.0,,,,138000000.0,1355000000.0,,,,,,,,,
2018-09-30,29035000000.0,,2041000000.0,582000000.0,,2342000000.0,,,,13290000000.0,,-1.0,,,489000000.0,24433000000.0,,,33777000000.0,,,,,,,,703000000.0,-351000000.0,,614000000.0,-350000000.0,,,814000000.0,,,,,,,,26378000000.0,,,973000000.0,-59000000.0,,,5000000.0,,298000000.0,,,,-1000000.0,420000000.0,,351500000.0,,108000000.0,30540000000.0,1131000000.0,,,-350000000.0,,,,,-20000000.0,,971000000.0,1554000000.0,1378000000.0,,,,,,,,,,,,,,,,,,38000000.0,-72000000.0,,,,,,3153000000.0,,,,,,,4000000.0,,12655000000.0,,,,,-1.0,,1000000.0,838000000.0,0.0,-364000000.0,973000000.0,973000000.0,,,,-2053000000.0,440000000.0,,,,22000000.0,,,2136000000.0,,-33000000.0,,,,823000000.0,,,,-386000000.0,,,,,,,,,,-300000000.0,,0.0,,156000000.0,,4162000000.0,4742000000.0,,,,,,,,522000000.0,,,,135000000.0,176000000.0,641000000.0,107000000.0,,-60000000.0,,,39000000.0,351500000.0,40000000.0,,-5320000000.0,,,,51000000.0,1341000000.0,,,,,,,,,
2018-12-31,28281000000.0,-5664000000.0,1865000000.0,602000000.0,13142000000.0,2084000000.0,,32492000000.0,,13142000000.0,34000000.0,-0.983219,1865000000.0,,255000000.0,24077000000.0,-4154000000.0,-7000000.0,32492000000.0,,-4148000000.0,,1266000000.0,411000000.0,167000000.0,,546000000.0,-342000000.0,-196000000.0,626000000.0,-344000000.0,24077000000.0,,879000000.0,2733000000.0,349871102.0,,-200000000.0,-11.855795,,723000000.0,25841000000.0,,498000000.0,723000000.0,-285000000.0,2084000000.0,3836000000.0,-62000000.0,-10000000.0,228000000.0,,2819000000.0,721000000.0,-2000000.0,414000000.0,,349871102.0,,109000000.0,29677000000.0,885000000.0,,,-344000000.0,,,,,-73000000.0,349871102.0,934000000.0,1519000000.0,1248000000.0,109000000.0,12001000000.0,,721000000.0,-2137000000.0,,,1353000000.0,7000000.0,,1501000000.0,25841000000.0,4211000000.0,,350000000.0,,-74000000.0,2000000.0,160000000.0,,,2875000000.0,,-4148000000.0,2733000000.0,645000000.0,-10104000000.0,797000000.0,1685000000.0,,879000000.0,3000000.0,2473000000.0,12001000000.0,-2978000000.0,28281000000.0,,,-0.983219,-235000000.0,2000000.0,973000000.0,0.0,-1903000000.0,721000000.0,721000000.0,,,,-2137000000.0,411000000.0,-195000000.0,-5000000.0,87000000.0,22000000.0,,-1353000000.0,2121000000.0,,-64000000.0,,934000000.0,,534000000.0,,,0.0,-502000000.0,-1522000000.0,,-4144000000.0,2351000000.0,8380000000.0,228000000.0,0.0,,6029000000.0,-426000000.0,,,2875000000.0,167000000.0,,3836000000.0,4211000000.0,885000000.0,5531000000.0,29677000000.0,414000000.0,-11.855795,-1522000000.0,-144000000.0,319000000.0,,,,-250000000.0,271000000.0,645000000.0,120000000.0,,34000000.0,,18000000.0,-84000000.0,349871102.0,-142000000.0,,-5664000000.0,,,216000000.0,-84000000.0,1353000000.0,,,,,,,,,
