date,annualCapitalExpenditure,annualDilutedAverageShares,quarterlyGrossPPE,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,trailingInterestExpense,quarterlyIncomeTaxPayable,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualChangesInAccountReceivables,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyStockBasedCompensation,quarterlyEbitda,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyDilutedEPS,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualDilutedEPS,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,annualInterestExpense,annualRepaymentOfDebt,quarterlyChangeInInventory,quarterlyOperatingExpense,trailingGrossProfit,trailingResearchAndDevelopment,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualBasicAverageShares,annualOtherCurrentAssets,trailingCostOfRevenue,annualGrossProfit,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyTaxProvision,annualTaxProvision,quarterlyRetainedEarnings,annualInventory,trailingTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyBasicAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,quarterlyPretaxIncome,annualChangeInWorkingCapital,quarterlyNetPPE,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCostOfRevenue,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingNetIncome,quarterlyBasicEPS,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualRetainedEarnings,annualStockBasedCompensation,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyInventory,annualCapitalStock,annualAccountsReceivable,trailingOperatingIncome,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualOtherIncomeExpense,annualNetPPE,trailingTotalRevenue,annualEbitda,annualOperatingIncome,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyCurrentDebt,annualGrossPPE,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualBasicEPS,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyDilutedAverageShares,trailingBeginningCashPosition,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingChangeInCashSupplementalAsReported,trailingOtherIncomeExpense,trailingCommonStockIssuance,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,annualOtherShortTermInvestments,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
1970-01-01 00:00:01.183161600,,,775482000.0,,-21235000.0,,,,,64162000.0,0.0,,-2705000.0,-8469000.0,,,11025000.0,,,,,,772655000.0,,38540000,,,,0.2,,,0.0,,118712000.0,57946000.0,-9669000.0,,,,-19380000.0,95754000.0,,,23267000.0,1615000.0,,,,,,466669000.0,184095000.0,86495000.0,7591000.0,,668778000.0,,,,,66015000.0,231126000.0,,20794000.0,,386313000.0,,-5351000.0,-9691000.0,22958000,,,280944000,,,,-389169000.0,,,,,,,,19426000.0,,5650000.0,97321000.0,13203000.0,,,13203000.0,,,,,0.2,,,26343000.0,9259000.0,8096000.0,,,207650000.0,,331993000.0,162232000.0,69546000.0,,,,,,,109780000.0,24025000.0,-1391000.0,153213000.0,,,,,57946000.0,,,,57946000.0,,-3259000.0,,,15582000.0,,,,,,,,0.0,52296000.0,,,1235000.0,777000.0,,,,,13203000.0,,721207000.0,1187876000.0,,2901000.0,2067000.0,,,415221000.0,9735000.0,66015000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,,786671000.0,,-33241000.0,,,,,61605000.0,0.0,,134000.0,-1818000.0,,,22390000.0,,,,,,768500000.0,,43048000,,,,0.25,,,0.0,,123670000.0,61563000.0,-11891000.0,,,,-1375000.0,96524000.0,,,25012000.0,2554000.0,,,,,,481364000.0,189709000.0,87993000.0,9566000.0,,680943000.0,,,,,64072000.0,245516000.0,,25584000.0,,384947000.0,,-19139000.0,-11900000.0,27146000,,,295002000,,,,-401724000.0,,,,,,,,33299000.0,,3617000.0,96476000.0,16018000.0,,,16018000.0,,,,,0.25,,,54019000.0,8531000.0,2523000.0,,,211774000.0,,334384000.0,171332000.0,48373000.0,,,,,,,124890000.0,24150000.0,-698000.0,157693000.0,,,,,61563000.0,,,,61563000.0,,-3853000.0,,,15902000.0,,,,,,,,0.0,57946000.0,,,1478000.0,700000.0,,,,,16018000.0,,722666000.0,1204030000.0,,3335000.0,322000.0,,,435225000.0,21399000.0,64072000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,,,799322000.0,,-40282000.0,,,,,62586000.0,0.0,,-14690000.0,16892000.0,,,26695000.0,,,,,,753941000.0,,50429000,,,,0.34,,,0.0,,130199000.0,55388000.0,-12842000.0,,,,-5064000.0,95785000.0,,,,2296000.0,,,,,,473211000.0,199285000.0,85612000.0,10751000.0,,698921000.0,,,,,62217143.0,241569000.0,,32527000.0,,384991000.0,,-35622000.0,-17551000.0,34414000,,,313974000,,,,-414331000.0,,,,,,,,41777000.0,,-6175000.0,96443000.0,21776000.0,,,21776000.0,,,,,0.35,,,0.0,10173000.0,921000.0,,,201213000.0,,333241000.0,183775000.0,135999000.0,,,,,,,132225000.0,12901000.0,-952000.0,164436000.0,,,,,55388000.0,,,,55388000.0,,-3798000.0,,,16015000.0,,,,,,,,0.0,61563000.0,,,1516000.0,700000.0,,,,,21776000.0,,721584000.0,1194795000.0,,3352000.0,202000.0,,,440854000.0,24226000.0,64047059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,-56974000.0,64255000.0,796807000.0,-10160000.0,-82413000.0,,,,-412165000.0,75532000.0,0.0,348035000.0,7101000.0,-7850000.0,,3294000.0,33095000.0,-177171000.0,,513376000.0,,,706152000.0,,69767000,48229000.0,-428000.0,2751000.0,,77106000.0,81065000.0,0.0,1.2,151376000.0,51868000.0,-17418000.0,,5979000.0,,20916000.0,96888000.0,,,24833000.0,2664000.0,36916000.0,63201639.0,0.0,,523957000.0,513376000.0,230359000.0,87935000.0,14785000.0,42693000.0,721331000.0,147210000.0,,,,,302458000.0,725916000.0,40894000.0,-1245000.0,384642000.0,77106000.0,-35818000.0,-17832000.0,54488000,-4903000.0,532817000.0,375170000,77106000.0,86427000.0,700000.0,-412165000.0,-14609000.0,24833000.0,,384951000.0,,52296000.0,741133000.0,48899000.0,,-3520000.0,117276000.0,26109000.0,-51820000.0,119799000.0,26109000.0,,5902000.0,1239292000.0,,,179280000.0,9129000.0,81065000.0,8953000.0,3079000.0,,706152000.0,249814000.0,230359000.0,337980000.0,223794000.0,48229000.0,62778000.0,,337980000.0,14619000.0,721331000.0,,179280000.0,5902000.0,-12420000.0,147210000.0,0.0,249814000.0,,1265090000.0,51868000.0,302458000.0,143401000.0,,51868000.0,75532000.0,-3699000.0,51868000.0,,15279000.0,-95930000.0,51868000.0,-15461000.0,384642000.0,,201784000.0,139006000.0,0.0,55388000.0,51868000.0,0.0,1750000.0,700000.0,796807000.0,,,,26109000.0,1.22,725916000.0,1239292000.0,,3294000.0,160000.0,33095000.0,117276000.0,532817000.0,31067000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,,795889000.0,,-31584000.0,,,,,70952000.0,0.0,,3953000.0,-17744000.0,,,32624000.0,,,,,,713669000.0,,50074000,,,,0.43,,,0.0,,130501000.0,49038000.0,-10608000.0,,,,-21140000.0,95627000.0,,,,1888000.0,,,,,,494411000.0,205548000.0,87348000.0,8155000.0,,743318000.0,,,,,58694000.0,295156000.0,,33655000.0,,381121000.0,,-21102000.0,-10615000.0,34874000,,,311565000,,,,-414768000.0,,,,,,,,28727000.0,,-2830000.0,112069000.0,25500000.0,,,25500000.0,,,,,0.43,,,0.0,8279000.0,14302000.0,,,214305000.0,,335558000.0,181064000.0,133796000.0,,,,,,,177460000.0,5627000.0,166000.0,168853000.0,,,,,49038000.0,,,,49038000.0,,-3513000.0,,,15200000.0,,,,,,,,0.0,51868000.0,,,1766000.0,800000.0,,,,,25500000.0,,719962000.0,1214373000.0,,3283000.0,1413000.0,,,500704000.0,18112000.0,59647000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,,764710000.0,,-18626000.0,,,,,65684000.0,0.0,,-163000.0,-2466000.0,,,30402000.0,,,,,,744750000.0,,61380000,,,,0.48,,,0.0,,132363000.0,160219000.0,-758000.0,,,,1822000.0,85358000.0,,,26310000.0,1955000.0,,,,,,578638000.0,185589000.0,77290000.0,16196000.0,,767350000.0,,,,,59312000.0,343881000.0,,44990000.0,,371327000.0,,74649000.0,-10257000.0,47005000,,,323127000,,,,-393383000.0,,,,,,,,39964000.0,,111181000.0,64497000.0,28794000.0,,,28794000.0,,,,,0.49,,,51826000.0,8068000.0,18654000.0,,,210997000.0,,321120000.0,190764000.0,40969000.0,,,,,,,250000000.0,29384000.0,-37000.0,161298000.0,,,,,160219000.0,,,,160219000.0,,-4762000.0,,,14375000.0,,,,,,,,0.0,49038000.0,,,2518000.0,800000.0,,,,,28794000.0,,696011000.0,1274649000.0,,3564000.0,6843000.0,,,529470000.0,29707000.0,59987500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,,,758878000.0,,-30256000.0,,,,,59003000.0,0.0,,7078000.0,-4941000.0,,,4766000.0,,,,,,714855000.0,,62974000,,,,0.48,,,-4150000.0,,124067000.0,106050000.0,-11507000.0,,,,6559000.0,75394000.0,,,,1810000.0,,,,,,514126000.0,183114000.0,67272000.0,14395000.0,,791219000.0,,,,,58660000.0,296942000.0,,42970000.0,,361263000.0,,-75130000.0,-8832000.0,48673000,,,319467000,,,,-397615000.0,,,,,,,,39633000.0,,-54169000.0,64789000.0,28575000.0,,,28575000.0,,,,,0.49,,,0.0,8122000.0,298000.0,,,215883000.0,,311792000.0,195400000.0,123811000.0,,,,,,,210000000.0,22153000.0,-2855000.0,148116000.0,,,,,106050000.0,,,,106050000.0,,-4706000.0,,,14301000.0,,,,,,,,0.0,160219000.0,,,3214000.0,300000.0,,,,,28575000.0,,680785000.0,1194911000.0,,7730000.0,34000.0,,,480056000.0,30801000.0,59531250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,-40889000.0,59544000.0,757101000.0,6817000.0,0.0,,,,-406105000.0,68573000.0,0.0,314983000.0,-4051000.0,23428000.0,454000.0,7624000.0,-15800000.0,-80466000.0,,553130000.0,,,717736000.0,,61393000,133453000.0,102312000.0,6506000.0,,110685000.0,0.0,0.0,1.86,139811000.0,154180000.0,-2825000.0,,10563000.0,-119980000.0,13434000.0,91364000.0,,,,-17436000.0,32760000.0,58778000.0,0.0,,526742000.0,553130000.0,202026000.0,83073000.0,17054000.0,55800000.0,814359000.0,130218000.0,,,,,297177000.0,663809000.0,44870000.0,-1723000.0,350996000.0,110685000.0,-6393000.0,-11185000.0,48447000,675000.0,499203000.0,344366000,110685000.0,126495000.0,0.0,-406105000.0,-17657000.0,,,347743000.0,,51868000.0,771783000.0,59060000.0,-4150000.0,48130000.0,69068000.0,27816000.0,-25698000.0,166485000.0,27816000.0,,18109000.0,1216939000.0,,,210000000.0,-11783000.0,0.0,8291000.0,,,717736000.0,238438000.0,202026000.0,,204555000.0,133453000.0,,,,,814359000.0,7370000.0,210000000.0,18109000.0,-828000.0,130218000.0,0.0,238438000.0,,1298525000.0,154180000.0,297177000.0,167384000.0,-2741000.0,154180000.0,68573000.0,-4676000.0,154180000.0,,,-27976000.0,154180000.0,-3554000.0,350996000.0,,235821000.0,178999000.0,0.0,106050000.0,154180000.0,0.0,3064000.0,0.0,757101000.0,,,,27816000.0,1.88,663809000.0,1216939000.0,,7624000.0,-1784000.0,-15800000.0,69068000.0,499203000.0,47875000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,,773108000.0,,0.0,,,8212000.0,,51514000.0,25053000.0,,-4430000.0,-4490000.0,,,8142000.0,,,,,,763742000.0,1985000.0,42651000,,,,0.43,,,0.0,,124836000.0,176072000.0,-8180000.0,-18519000.0,,,-1914000.0,82185000.0,,,,11568000.0,,,,,,543985000.0,164823000.0,74605000.0,14455000.0,,833460000.0,,,0.0,,58517000.0,286632000.0,,39997000.0,,350171000.0,,-6242000.0,-8355000.0,42651000,,,283543000,,,,-422937000.0,,,,,,,,32620000.0,,21892000.0,76632000.0,25542000.0,,,25542000.0,,,,,0.44,,,113309000.0,7580000.0,0.0,,,205327000.0,,,158707000.0,105097000.0,,,,,,,210000000.0,13946000.0,211000.0,137533000.0,,,,,176072000.0,,,,176072000.0,,-6441000.0,,,,,,,,,,,0.0,154180000.0,,,3083000.0,0.0,,38334000.0,,,25542000.0,,671212000.0,1215197000.0,,8050000.0,47000.0,,,451455000.0,24265000.0,58984000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,,782931000.0,,-289000.0,,,,,56828000.0,0.0,,2341000.0,6327000.0,,,15658000.0,,,,,,799994000.0,1993000.0,64294000,,,,0.54,,,0.0,,132655000.0,223758000.0,-9854000.0,4933000.0,,,11046000.0,82705000.0,,,,2936000.0,,,,,,593451000.0,178300000.0,74516000.0,15129000.0,,859091000.0,,,0.0,,58654000.0,284162000.0,,47213000.0,,349045000.0,,-4376000.0,-10188000.0,49950000,,,314229000,,,,-433886000.0,,,,,,,,59788000.0,,47686000.0,60354000.0,32084000.0,,,32084000.0,,,,,0.55,,,0.0,8189000.0,,,,214359000.0,,,181574000.0,121472000.0,,,,,,,210000000.0,13808000.0,115000.0,128147000.0,,,,,223758000.0,,,,223758000.0,,-6453000.0,,,,,,,,,,,0.0,176072000.0,,,3130000.0,,,-7294000.0,,,32084000.0,,669785000.0,1263236000.0,,8219000.0,416000.0,,,462462000.0,49600000.0,59418000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,,,792279000.0,,0.0,,,,,55703000.0,25810000.0,,3260000.0,3895000.0,,,18492000.0,,,,,,733160000.0,1635000.0,59442000,,,,0.69,,,-1500000.0,,139483000.0,265419000.0,-12731000.0,-1251000.0,,,143000.0,80041000.0,,,,809000.0,,,,,,626729000.0,175741000.0,71776000.0,15666000.0,,775482000.0,,,0.0,,58962000.0,386788000.0,,56672000.0,,347346000.0,,-12914000.0,-11296000.0,59442000,,,327832000,,,,-444933000.0,,,,,,,,66260000.0,,41661000.0,76788000.0,41006000.0,,,41006000.0,,,,,0.7,,,120038000.0,8265000.0,,,,207087000.0,,,188349000.0,120038000.0,,,,,,,310000000.0,18017000.0,-14000.0,128413000.0,,,,,265419000.0,,,,265419000.0,,-124615000.0,,,,,,,,,,,0.0,223758000.0,,,3291000.0,,,7024000.0,,,41006000.0,,668960000.0,1295689000.0,,9755000.0,1464000.0,,,562529000.0,54964000.0,59758000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,-44087000.0,59423000.0,800829000.0,2178000.0,-21000.0,,,,-453971000.0,66035000.0,0.0,296614000.0,1007000.0,21341000.0,27764000.0,9776000.0,12991000.0,-310000.0,,576457000.0,,,753714000.0,1757000.0,65792000,131094000.0,60791000.0,2467000.0,,128467000.0,131094000.0,0.0,2.16,142207000.0,214971000.0,-11717000.0,10315000.0,13171000.0,0.0,5996000.0,85689000.0,,,,-2453000.0,34008000.0,58826000.0,25411000.0,,539182000.0,576457000.0,197129000.0,75716000.0,18099000.0,63349000.0,798809000.0,121135000.0,,0.0,,,286779000.0,661945000.0,47934000.0,27073000.0,346858000.0,128467000.0,-104281000.0,-14248000.0,56518000,15271000.0,483908000.0,332129000,128467000.0,180867000.0,,-453971000.0,-144017000.0,,,330622000.0,-1500000.0,154180000.0,718551000.0,66286000.0,-1500000.0,-50448000.0,56030000.0,29835000.0,-42482000.0,191816000.0,29835000.0,,20749000.0,1238402000.0,,,210000000.0,69414000.0,0.0,9973000.0,,,754494000.0,214940000.0,197129000.0,,189922000.0,131094000.0,,,,,798809000.0,7370000.0,210000000.0,20749000.0,-5161000.0,121135000.0,0.0,214940000.0,,1257733000.0,214971000.0,286779000.0,224954000.0,-4522000.0,214971000.0,66035000.0,-6508000.0,214971000.0,,,-127813000.0,214971000.0,-4848000.0,346858000.0,,208560000.0,208560000.0,0.0,265419000.0,214971000.0,0.0,3667000.0,,800829000.0,-10300000.0,,,29835000.0,2.18,661945000.0,1238402000.0,,9776000.0,540000.0,12991000.0,76779000.0,483908000.0,52038000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,,806525000.0,,,,,14003000.0,,64132000.0,64158000.0,,-44476000.0,-6637000.0,,,-363000.0,,,,,,695890000.0,3913000.0,-62660000,,,,-0.76,,,0.0,,18066000.0,226070000.0,-12408000.0,-1137000.0,,,-14157000.0,80726000.0,,,26837000.0,81541000.0,,,,,,607874000.0,286680000.0,72117000.0,-20636000.0,,747040000.0,,,,,59397000.0,283036000.0,,-65846000.0,,345288000.0,,-3661000.0,-12411000.0,-62660000,,,188980000,,,,-461237000.0,,,,,,,,29694000.0,,11099000.0,73036000.0,-45210000.0,,,-45210000.0,,,,,-0.76,,,112544000.0,8609000.0,,,,185691000.0,,,170914000.0,110004000.0,,,,,,,210000000.0,18571000.0,-341000.0,131955000.0,,,,,226070000.0,,,,226070000.0,,-6546000.0,,,,,,,,,,,0.0,214971000.0,,,3007000.0,0.0,,25794000.0,,,-45210000.0,,657732000.0,1265606000.0,,9766000.0,659000.0,,,569716000.0,17283000.0,59397000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,,822769000.0,,,,,3174000.0,,65492000.0,63515000.0,,-387000.0,-29834000.0,,,20591000.0,,,,,,730452000.0,2472000.0,55013000,,,,0.59,,,0.0,,135055000.0,217403000.0,-14642000.0,501000.0,,,-8401000.0,80042000.0,,,,20786000.0,,,,,,627609000.0,282172000.0,71999000.0,16389000.0,,773856000.0,,,,,59356000.0,281782000.0,,52100000.0,,348137000.0,,-24349000.0,-14831000.0,55013000,,,312425000,,,,-474632000.0,,,,,,,,26663000.0,,-8667000.0,71782000.0,35711000.0,,,35711000.0,,,,,0.6,,,106724000.0,8043000.0,,,,201758000.0,,,177370000.0,109956000.0,,,,,,,210000000.0,16184000.0,-2913000.0,144933000.0,,,,,217403000.0,,,,217403000.0,,-8913000.0,,,,,,,,,,,0.0,226070000.0,,,2996000.0,0.0,,-12243000.0,,,35711000.0,,666797000.0,1294406000.0,,9911000.0,127000.0,,,563954000.0,11832000.0,60049000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,,,847315000.0,,-3273000.0,,,688000.0,,73697000.0,69527000.0,,-7789000.0,-21598000.0,,,21216000.0,,,,,,751400000.0,2104000.0,55604000,,,,0.36,,,-20900000.0,,137014000.0,192288000.0,-48942000.0,8050000.0,,,-22297000.0,81410000.0,,,,26873000.0,,,,,,641710000.0,313473000.0,73671000.0,11338000.0,,786737000.0,,,,,59233000.0,287518000.0,,33103000.0,,365354000.0,,-3224000.0,-29148000.0,55604000,,,328283000,,,,-481961000.0,,,,,,,,27040000.0,,-25115000.0,77518000.0,21765000.0,,,21765000.0,,,,,0.37,,,111006000.0,7739000.0,,,,212637000.0,,,191269000.0,128770000.0,,,,,,,210000000.0,16469000.0,-22501000.0,167258000.0,,,,,192288000.0,,,,192288000.0,,-8885000.0,,,,,,,,,,,0.0,217403000.0,,,3049000.0,0.0,,-11346000.0,,,21765000.0,,710681000.0,1352391000.0,,26939000.0,1411000.0,,,600991000.0,-2108000.0,60176000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,-77442000.0,60148000.0,855661000.0,-43071000.0,-10065000.0,,,,-485259000.0,90981000.0,73198000.0,325468000.0,9581000.0,-34568000.0,-54517000.0,31667000.0,35188000.0,-29965000.0,,705806000.0,,,788665000.0,1697000.0,58253000,127683000.0,-21955000.0,2525000.0,,51265000.0,126082000.0,0.0,0.85,156027000.0,193016000.0,-21049000.0,16300000.0,12000000.0,0.0,2622000.0,97774000.0,,,,29916000.0,34280000.0,59306000.0,73198000.0,,446162000.0,705806000.0,344746000.0,87885000.0,15463000.0,22554000.0,816846000.0,167344000.0,,,0.0,,293274000.0,720879000.0,54463000.0,-92637000.0,370402000.0,51265000.0,-16704000.0,-21052000.0,58253000,-42233000.0,638020000.0,377760000,51265000.0,40302000.0,,-485259000.0,-33235000.0,,,359748000.0,-20900000.0,214971000.0,761286000.0,34347000.0,-16900000.0,728000.0,83274000.0,39000000.0,-97041000.0,73819000.0,39000000.0,,26662000.0,1426685000.0,,,210000000.0,159116000.0,126082000.0,9889000.0,,,788665000.0,272248000.0,344746000.0,,221733000.0,127683000.0,,,,,816846000.0,10186000.0,210000000.0,26662000.0,-3790000.0,167344000.0,0.0,272248000.0,,1207448000.0,193016000.0,293274000.0,117744000.0,23714000.0,193016000.0,90981000.0,-8891000.0,193016000.0,,,-47938000.0,193016000.0,-12595000.0,370402000.0,,86414000.0,86414000.0,0.0,192288000.0,193016000.0,0.0,2948000.0,,855661000.0,-56722000.0,,,39000000.0,0.86,720879000.0,1426685000.0,,31667000.0,328000.0,35188000.0,83274000.0,638020000.0,13295000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,876953000.0,,-6131000.0,,,,,70166000.0,69795000.0,,9828000.0,-39646000.0,,,44238000.0,,,,,,815741000.0,1918000.0,47159000,,,,0.48,,,0.0,,132925000.0,156116000.0,-37857000.0,-23357000.0,,,-20830000.0,85766000.0,,,,51627000.0,,,,,,663587000.0,304657000.0,77009000.0,15066000.0,,836664000.0,,,,-22269000.0,59255000.0,296513000.0,,43797000.0,,377663000.0,,-11977000.0,-15588000.0,47159000,,,318639000,,,,-499290000.0,,,,,,,,11981000.0,,-36900000.0,86513000.0,28731000.0,,,28731000.0,,,,,0.48,,,113344000.0,8757000.0,,,,242628000.0,,,185714000.0,121147000.0,,,,,,,210000000.0,27418000.0,-3362000.0,195048000.0,,,,,156116000.0,,,,156116000.0,,-8913000.0,,,,,,,,,,,0.0,193016000.0,,,3104000.0,,,34164000.0,,,28731000.0,,753324000.0,1416911000.0,,32011000.0,610000.0,,,601170000.0,-3607000.0,60103000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,884961000.0,,-37548000.0,,,,,71451000.0,69927000.0,,7455000.0,7381000.0,,,20441000.0,,,,,,777003000.0,1893000.0,47742000,,,,0.5,,,0.0,,133309000.0,134111000.0,-18857000.0,2994000.0,,,4875000.0,85567000.0,,,,41175000.0,,,,,,626026000.0,301814000.0,76652000.0,15680000.0,,856213000.0,,,,0.0,58744000.0,293443000.0,,45244000.0,,378112000.0,,-46713000.0,-18857000.0,47742000,,,342707000,,,,-506849000.0,,,,,,,,48556000.0,,-22005000.0,83443000.0,29564000.0,,,29564000.0,,,,,0.5,,,118601000.0,8915000.0,,,,236765000.0,,,209398000.0,111762000.0,,,,,,,210000000.0,28031000.0,-2498000.0,185223000.0,,,,,134111000.0,,,,134111000.0,,-10015000.0,,,,,,,,,,,0.0,156116000.0,,,3081000.0,,,2381000.0,,,29564000.0,,746234000.0,1372260000.0,,32633000.0,135000.0,,,595257000.0,29699000.0,59380000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
