date,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualCapitalExpenditure,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyDilutedEPS,annualChangesInAccountReceivables,trailingBeginningCashPosition,trailingNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyChangeInInventory,quarterlyStockBasedCompensation,annualCurrentAssets,annualTotalRevenue,annualDilutedEPS,quarterlyOtherNonCashItems,annualDilutedAverageShares,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashDividendsPaid,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,annualInterestExpense,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyCurrentDeferredRevenue,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyStockholdersEquity,trailingFreeCashFlow,quarterlyGoodwill,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,annualTotalAssets,trailingTaxProvision,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,trailingDepreciationAndAmortization,annualCurrentDebt,quarterlyNetIncome,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyOtherNonCurrentAssets,annualOtherNonCashItems,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,annualStockholdersEquity,annualLongTermDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,trailingPurchaseOfBusiness,annualChangeInInventory,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualGoodwill,quarterlyTaxProvision,trailingNetIncome,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualRetainedEarnings,quarterlyInventory,quarterlyNetPPE,annualInventory,annualCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyLongTermDebt,trailingNetOtherInvestingChanges,annualCapitalStock,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualAccountsReceivable,trailingOperatingCashFlow,annualOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingGrossProfit,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualEbitda,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,annualNetOtherInvestingChanges,trailingTotalRevenue,annualOtherCurrentLiabilities,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalAssets,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyTotalNonCurrentAssets,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,annualAccountsPayable,trailingInvestingCashFlow,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualPretaxIncome,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,trailingChangeInInventory,trailingBasicEPS
,,,,,,,,,165700000.0,-1190700000.0,,,,617600000.0,349700000.0,1767100000.0,,,353100000.0,644400000.0,,,,,,-4382200000.0,1875300000.0,2851900000.0,,,,,,,-4382200000.0,,,2118800000.0,6798400000.0,0.10685,,720086248.0,1057000000.0,,,,353100000.0,75300000.0,,,982700000.0,0.0,,,,890600000.0,1057000000.0,,2278800000.0,,,62900000.0,,,,,2630500000.0,,,,2118800000.0,218900000.0,720086248.0,1767100000.0,,710100000.0,4397600000.0,,353100000.0,62900000.0,-1190700000.0,,5907800000.0,,0.0,4100000.0,,,16700000.0,,,,,617600000.0,,,,2630500000.0,692900000.0,,,0.0,74800000.0,,,,360000000.0,,,,,,,982700000.0,773700000.0,1661200000.0,773700000.0,710100000.0,693400000.0,360000000.0,,692900000.0,,,,,,,0.0,,,,,,,,,106300000.0,,1661200000.0,,540900000.0,,,724900000.0,,,,,,693400000.0,0.0,,644400000.0,4397600000.0,,,,,2278800000.0,2851900000.0,,,644400000.0,16700000.0,,644400000.0,0.10685,,,,4100000.0,,,572000000.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.02917,,,,,1971800000.0,1971800000.0,,,,,,,,1971800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725911127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02917,,91300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725911127.0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.031414,,,,,1851000000.0,1851000000.0,,,,,,,,1851000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719994630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031414,,100400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719994630.0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.035902,,,,,2083200000.0,2083200000.0,,,,,,,,2083200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720936192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035902,,116200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720936192.0,,,,,,,,,,,,,,,,,
,,,,,,283400000.0,,,197400000.0,-1449300000.0,-296600000.0,,,790300000.0,417900000.0,1694800000.0,,,424700000.0,433600000.0,,,,,,-5283800000.0,2022700000.0,3281600000.0,,,,,54600000.0,,-5283800000.0,,,2105700000.0,7928800000.0,0.132387,,723952943.0,1076300000.0,,,20500000.0,424700000.0,82300000.0,,-100000.0,1100000000.0,483200000.0,,,,1040200000.0,1076300000.0,,2622600000.0,126400000.0,,466200000.0,,,,,3033500000.0,,,,2105700000.0,243100000.0,723952943.0,1694800000.0,,618500000.0,4728300000.0,,424700000.0,466200000.0,-1449300000.0,,6888600000.0,,379000000.0,3400000.0,-15400000.0,,15300000.0,,,,,790300000.0,-12300000.0,,,3033500000.0,690100000.0,,,-686100000.0,116800000.0,,80400000.0,220500000.0,382800000.0,,,,,,,1100000000.0,695000000.0,1832300000.0,695000000.0,618500000.0,319800000.0,382800000.0,-1385100000.0,690100000.0,,,,,,,779800000.0,,,1154900000.0,,,,,,127700000.0,,1832300000.0,,622300000.0,,,842800000.0,,,,-159300000.0,,319800000.0,0.0,-39100000.0,433600000.0,4728300000.0,,,,,2622600000.0,3281600000.0,,,433600000.0,15300000.0,,433600000.0,0.139119,283400000.0,,,3400000.0,,,667800000.0,,,,,,,,,,,,,,,,,,,,,,
,,261200000.0,,10100000.0,,290900000.0,,,,,,,,,,1832300000.0,,,,,0.037697,,,,93000000.0,154800000.0,1853900000.0,3290600000.0,,,-124100000.0,0.0,,,213000000.0,168500000.0,,,,,-8800000.0,,,,-4100000.0,,,,,,1223300000.0,,,,182200000.0,,1092000000.0,106400000.0,,,,,,,48200000.0,724184746.0,3155800000.0,,,,2247700000.0,,,,-7900000.0,740300000.0,,,,450100000.0,-1449300000.0,,,,,395700000.0,,,,117200000.0,100000.0,,,899100000.0,,-61100000.0,269700000.0,,,89800000.0,0.037697,,117200000.0,,,,,,,65000000.0,,,49800000.0,,526900000.0,1841300000.0,,,337400000.0,,,696300000.0,,,,,,,,235400000.0,,,,1592700000.0,58200000.0,,,,,,433600000.0,,,,,,,,,,,,,,4988100000.0,,,117200000.0,,2740400000.0,,,208600000.0,668900000.0,112000000.0,,668900000.0,,,,,,-245100000.0,22600000.0,,190000000.0,,,,724184746.0,,,,,,,,,,,,,,,,,
,,292100000.0,,9000000.0,,391100000.0,,,,,,,,,,1919100000.0,,,,,0.067147,,,,-246900000.0,176200000.0,1785300000.0,3330300000.0,,,-80400000.0,0.0,,,238200000.0,-376100000.0,,,,,-13800000.0,,,,-7400000.0,,,,,,1369200000.0,,,,207200000.0,,1115100000.0,115900000.0,,,,,,,53900000.0,731234871.0,3342500000.0,,,,2473200000.0,,,,-5400000.0,804000000.0,,,,499500000.0,-1449300000.0,,,,,405400000.0,,,,132200000.0,-200000.0,,,907400000.0,,-71800000.0,-57700000.0,,,-13000000.0,0.067147,,132200000.0,,,,,,,75000000.0,,,54400000.0,,933500000.0,1881000000.0,,,303100000.0,,,709700000.0,,,,,,,,-151100000.0,,,,1493200000.0,61900000.0,,,,,,0.0,,,,,,,,,,,,,,5261600000.0,,,132200000.0,,2788400000.0,,,-129500000.0,517800000.0,109800000.0,,517800000.0,,,,,,-422500000.0,23500000.0,,419300000.0,,,,731234871.0,,,,,,,,,,,,,,,,,
,,299800000.0,,-800000.0,,370100000.0,,,,,,,,,,2073400000.0,,,,,0.056545,,,,-24600000.0,173100000.0,2030400000.0,3543800000.0,,,-273200000.0,0.0,,,235000000.0,162100000.0,,,,,10700000.0,,,,-100000.0,,,,,,1479200000.0,,,,179300000.0,,1192900000.0,126700000.0,,,,,,,64900000.0,730883855.0,3449900000.0,,,,2466600000.0,,,,-179500000.0,880500000.0,,,,413200000.0,-1449300000.0,,,,,446300000.0,,,,116400000.0,200000.0,,,962200000.0,,-99900000.0,163600000.0,,,-7700000.0,0.056545,,116400000.0,,,,,,,62900000.0,,,32200000.0,,879900000.0,2094500000.0,,,402100000.0,,,746600000.0,,,,,,,,-117300000.0,,,,1730600000.0,61900000.0,,,,,,0.0,,,,,,,,,,,,,,5523300000.0,,,116400000.0,,3056700000.0,,,63700000.0,400500000.0,108300000.0,,400500000.0,,,,,,-305900000.0,26000000.0,,312100000.0,,,,730883855.0,,,,,,,,,,,,,,,,,
,,301000000.0,,2700000.0,,315400000.0,,,231700000.0,-1845900000.0,-327400000.0,,,1014400000.0,479800000.0,1876800000.0,,,483500000.0,408400000.0,,,,,150600000.0,170200000.0,2081700000.0,3977700000.0,,,-220600000.0,0.0,-25200000.0,,236300000.0,108700000.0,,2303800000.0,7751300000.0,0.233248,-2000000.0,730818729.0,1200500000.0,,-14000000.0,21000000.0,483500000.0,95200000.0,,0.0,1257500000.0,383400000.0,,,184500000.0,1154200000.0,1200500000.0,130800000.0,3146200000.0,-27900000.0,,491300000.0,,,64700000.0,,3573200000.0,,,,2303800000.0,269600000.0,730818729.0,1876800000.0,500000.0,676300000.0,5450000000.0,,483500000.0,491300000.0,-1845900000.0,,6597100000.0,,433600000.0,45800000.0,-25600000.0,,20200000.0,117800000.0,-100000.0,,,1014400000.0,-13900000.0,-94600000.0,335200000.0,3573200000.0,750900000.0,-106800000.0,,-698300000.0,117800000.0,,63200000.0,248100000.0,403800000.0,,,66700000.0,,,37400000.0,1257500000.0,771200000.0,2131800000.0,771200000.0,676300000.0,340700000.0,403800000.0,-1217600000.0,750900000.0,,,,,,,710800000.0,7800000.0,,1039000000.0,,1780700000.0,66100000.0,,,173900000.0,,2131800000.0,0.0,674400000.0,,,922500000.0,,,,-192300000.0,,340700000.0,0.0,-37700000.0,408400000.0,5450000000.0,,,117800000.0,,3146200000.0,3977700000.0,,240600000.0,408400000.0,20200000.0,,408400000.0,0.24385,315400000.0,,,45800000.0,-244100000.0,23100000.0,753100000.0,117600000.0,,,,,,,,,,,,,,,,,,,,,
,,287500000.0,,1900000.0,,433200000.0,,,,,,,,,,2166900000.0,,,,,0.051951,,,,45000000.0,152800000.0,2082200000.0,4076400000.0,,,71800000.0,0.0,,,221800000.0,-93600000.0,,,,,700000.0,,,,-7400000.0,,,,,,1377800000.0,,,,168300000.0,,1218400000.0,134700000.0,,,,,,,65700000.0,736751784.0,3751400000.0,,,,2634000000.0,,,,-7000000.0,948500000.0,,,,311600000.0,-1845900000.0,,,,,454700000.0,,,,107700000.0,0.0,,,1053800000.0,,-100500000.0,224300000.0,,,50000000.0,0.051951,,107700000.0,,,,,,,60600000.0,,,38000000.0,,874800000.0,2230500000.0,,,426500000.0,,,763700000.0,,,,,,,,346100000.0,,,,1794700000.0,69000000.0,,,,,,408400000.0,,,,,,,,,,,,,,5918300000.0,,,107700000.0,,3284300000.0,,,123800000.0,754500000.0,88800000.0,,754500000.0,,,,,,-172300000.0,22500000.0,,351600000.0,,,,736751784.0,,,,,,,,,,,,,,,,,
,,298000000.0,,5300000.0,,503400000.0,,,,,,,,,,2203200000.0,,,,,0.059372,,,,-205000000.0,169700000.0,2193800000.0,4305700000.0,,,-349200000.0,0.0,,,227200000.0,-299900000.0,,,,,300000.0,,,,-7400000.0,,,,,,1503200000.0,,,,178200000.0,,1237500000.0,128300000.0,,,,,,,70800000.0,735962549.0,3869800000.0,,,,2477100000.0,,,,-284300000.0,965700000.0,,,,260500000.0,-1845900000.0,,,,,457900000.0,,,,117400000.0,0.0,,,1136100000.0,,-98800000.0,-24400000.0,,,-16400000.0,0.059372,,117400000.0,,,,,,,60800000.0,,,34900000.0,,1225100000.0,2459800000.0,,,373200000.0,,,779600000.0,,,,,,,,-389900000.0,,,,1895800000.0,57500000.0,,,,,,0.0,,,,,,,,,,,,,,6073000000.0,,,117400000.0,,3595900000.0,,,-123200000.0,364600000.0,89100000.0,,364600000.0,,,,,,-121400000.0,26300000.0,,155300000.0,,,,735962549.0,,,,,,,,,,,,,,,,,
,,277500000.0,,3500000.0,,391000000.0,,,,,,,,,,2172600000.0,,,,,0.059372,,,,194200000.0,138800000.0,2092900000.0,4402500000.0,,,-212400000.0,0.0,,,203400000.0,224100000.0,,,,,-36200000.0,,,,-7400000.0,,,,,,1568300000.0,,,,181700000.0,,1254900000.0,138700000.0,,,,,,,74100000.0,725958591.0,3849400000.0,,,,2348400000.0,,,,-113500000.0,917700000.0,,,,282700000.0,-1845900000.0,,,,,461900000.0,,,,118100000.0,0.0,,,1117000000.0,,-114400000.0,344200000.0,,,-17400000.0,0.059372,,118100000.0,,,,,,,63600000.0,,,67200000.0,,1001000000.0,2556600000.0,,,432200000.0,,,793000000.0,,,,,,,,114300000.0,,,,1815400000.0,64600000.0,,,,,,0.0,,,,,,,,,,,,,,6022000000.0,,,118100000.0,,3673600000.0,,,229800000.0,478900000.0,94500000.0,,478900000.0,,,,,,-171200000.0,24200000.0,,186700000.0,,,,725958591.0,,,,,,,,,,,,,,,,,
,,294500000.0,,13200000.0,,362600000.0,,,279200000.0,-2136300000.0,-467700000.0,,,1033400000.0,540600000.0,2338300000.0,,,466700000.0,647600000.0,,,,,-57200000.0,155700000.0,2099200000.0,4831900000.0,,,-189300000.0,0.0,239200000.0,,226000000.0,94100000.0,,2531600000.0,8468200000.0,0.2412,-15400000.0,726055728.0,1481400000.0,,-7300000.0,23900000.0,466700000.0,95800000.0,,-100000.0,1285200000.0,210700000.0,,,189600000.0,1157600000.0,1481400000.0,138800000.0,3729000000.0,-23000000.0,,327500000.0,,,68500000.0,,3922300000.0,,,,2531600000.0,251300000.0,726055728.0,2338300000.0,-48000000.0,856900000.0,6260600000.0,,466700000.0,327500000.0,-2136300000.0,,7310600000.0,,408400000.0,48400000.0,-29500000.0,,136800000.0,123400000.0,-100000.0,,,1033400000.0,-50600000.0,-154000000.0,134300000.0,3922300000.0,980300000.0,223800000.0,,-679100000.0,123400000.0,,-75300000.0,261400000.0,452700000.0,,,66200000.0,,,56700000.0,1285200000.0,917500000.0,2695600000.0,917500000.0,856900000.0,357500000.0,452700000.0,-766000000.0,980300000.0,,,,,,,678400000.0,168700000.0,,1007400000.0,,1804700000.0,70300000.0,,,196700000.0,,2695600000.0,0.0,617000000.0,,,878400000.0,,,,-452800000.0,,357500000.0,0.0,240000000.0,647600000.0,6260600000.0,,,123400000.0,,3729000000.0,4831900000.0,,-19700000.0,647600000.0,136800000.0,,647600000.0,0.248621,362600000.0,,,48400000.0,-301100000.0,22800000.0,718000000.0,313800000.0,,,,,,,,,,,,,,,,,,,,,
,,331200000.0,,4800000.0,,510900000.0,,,,,,,,,,2720900000.0,,,,,0.070133,,,,147600000.0,194900000.0,2304200000.0,4967000000.0,,,-210300000.0,0.0,,,263000000.0,-16600000.0,,,,,18800000.0,,,,-7500000.0,,,,,,1447500000.0,,,,197000000.0,,1494400000.0,136300000.0,,,,,,,68200000.0,728203770.0,4105100000.0,,,,3021400000.0,,,,-33000000.0,1226500000.0,,,,485800000.0,-2136300000.0,,,,,507400000.0,,,,126500000.0,0.0,,,973900000.0,,-111400000.0,365800000.0,,,71300000.0,0.070133,,126500000.0,,,,,,,70500000.0,,,25900000.0,,943000000.0,2830700000.0,,,460600000.0,,,987000000.0,,,,,,,,226800000.0,,,,1973000000.0,68100000.0,,,,,,647600000.0,,,,,,,,,,,,,,6826000000.0,,,126500000.0,,3804600000.0,,,254400000.0,874400000.0,255000000.0,,874400000.0,,,,,,-226500000.0,23900000.0,,160600000.0,,,,728203770.0,,,,,,,,,,,,,,,,,
,,345000000.0,,18200000.0,,582200000.0,,,,,,,,,,2681700000.0,,,,,0.07403,,,,-246000000.0,197400000.0,2304500000.0,5042100000.0,,,-14300000.0,0.0,,,269500000.0,-268300000.0,,,,,3600000.0,,,,-7300000.0,,,,,,1616700000.0,,,,199800000.0,,1494700000.0,147600000.0,,,,,,,75500000.0,728938917.0,4281900000.0,,,,3020200000.0,,,,-11800000.0,1187000000.0,,,,355800000.0,-2136300000.0,,,,,524800000.0,,,,131100000.0,0.0,,,1037600000.0,,-120100000.0,-21100000.0,,,-102000000.0,0.07403,,131100000.0,,,,,,,68700000.0,,,31700000.0,,1211100000.0,2905800000.0,,,408200000.0,,,969900000.0,,,,,,,,-137400000.0,,,,1959500000.0,72000000.0,,,,,,0.0,,,,,,,,,,,,,,6963600000.0,,,131100000.0,,3943400000.0,,,-141200000.0,737000000.0,196600000.0,,737000000.0,,,,,,-231300000.0,29400000.0,,348900000.0,,,,728938917.0,,,,,,,,,,,,,,,,,
,,311900000.0,,3000000.0,,439100000.0,,,,,,,,,,2621500000.0,,,,,0.058445,,,,-26800000.0,161800000.0,2235700000.0,5095900000.0,,,-229500000.0,0.0,,,234800000.0,8700000.0,,,,,-2400000.0,,,,-7500000.0,,,,,,1667100000.0,,,,166300000.0,,1491400000.0,150100000.0,,,,,,,77200000.0,731891647.0,4371100000.0,,,,2952500000.0,,,,-14800000.0,1130100000.0,,,,399200000.0,-2136300000.0,,,,,530300000.0,,,,109100000.0,0.0,,,1080500000.0,,-120800000.0,155800000.0,,,7700000.0,0.058445,,109100000.0,,,,,,,57200000.0,,,33000000.0,,1202500000.0,2959600000.0,,,472600000.0,,,961100000.0,,,,,,,,-66000000.0,,,,1923800000.0,73000000.0,,,,,,0.0,,,,,,,,,,,,,,6992600000.0,,,109100000.0,,4040100000.0,,,35000000.0,671000000.0,218400000.0,,671000000.0,,,,,,-189500000.0,28400000.0,,95600000.0,,,,731891647.0,,,,,,,,,,,,,,,,,
,,348600000.0,,4400000.0,,473000000.0,,,294800000.0,-2488000000.0,-479500000.0,,,1251000000.0,588500000.0,3032100000.0,,,503800000.0,964400000.0,,,,,153800000.0,194200000.0,2387100000.0,5548100000.0,,,-451800000.0,0.0,316800000.0,,274800000.0,183800000.0,,3213400000.0,9231500000.0,0.268845,-7600000.0,725786396.0,2095300000.0,,-7700000.0,30400000.0,503800000.0,115400000.0,,-100000.0,1461800000.0,389400000.0,,,196600000.0,1336800000.0,2095300000.0,154400000.0,4311100000.0,28600000.0,,527200000.0,,,73800000.0,,4492400000.0,,,,3213400000.0,255800000.0,725786396.0,3032100000.0,-135800000.0,936800000.0,7524500000.0,,503800000.0,527200000.0,-2488000000.0,,7894700000.0,,647600000.0,47500000.0,-30000000.0,,30300000.0,137200000.0,-100000.0,,,1251000000.0,12400000.0,-127200000.0,368400000.0,4492400000.0,1562500000.0,376700000.0,,-905900000.0,137200000.0,,-92400000.0,293700000.0,485300000.0,,,59400000.0,,,36100000.0,1461800000.0,1025000000.0,3060100000.0,1025000000.0,936800000.0,433500000.0,485300000.0,-1004800000.0,1562500000.0,,,,,,,868900000.0,293400000.0,,773800000.0,,2038500000.0,80600000.0,,,126700000.0,,3060100000.0,0.0,748300000.0,,,1042000000.0,,,,-195400000.0,,433500000.0,0.0,353700000.0,964400000.0,7524500000.0,,,137200000.0,,4311100000.0,5548100000.0,,241200000.0,964400000.0,30300000.0,,964400000.0,0.280534,473000000.0,,,47500000.0,-357500000.0,33700000.0,759600000.0,168700000.0,,,,,,,,,,,,,,,,,,,,,
,,343800000.0,,-2000000.0,,528600000.0,,,,,,,,,,3232400000.0,,,,,0.07364,,,,-128300000.0,183900000.0,2384500000.0,5674100000.0,,,-308300000.0,0.0,,,265100000.0,-47500000.0,,,,,27800000.0,,,,-7700000.0,,,,,,1602600000.0,,,,189900000.0,,2099100000.0,159900000.0,,,,,,,78700000.0,725281947.0,4628700000.0,,,,3417900000.0,,,,-125400000.0,1133300000.0,,,,610700000.0,-2488000000.0,,,,,529500000.0,,,,126600000.0,0.0,,,1257100000.0,,-109800000.0,105300000.0,,,61200000.0,0.07364,,126600000.0,,,,,,,63300000.0,,,41800000.0,,1114400000.0,3186100000.0,,,494600000.0,,,1569600000.0,,,,,,,,-141900000.0,,,,2040700000.0,81200000.0,,,,,,964400000.0,,,,,,,,,,,,,,7861100000.0,,,126600000.0,,4443200000.0,,,-4500000.0,822500000.0,110100000.0,,822500000.0,,,,,,-459600000.0,35700000.0,,386500000.0,,,,725281947.0,,,,,,,,,,,,,,,,,
,,404800000.0,,12200000.0,,620400000.0,,,,,,,,,,3258100000.0,,,,,0.098187,,,,-191800000.0,241400000.0,2547500000.0,5642000000.0,,,-123300000.0,0.0,,,321000000.0,-318200000.0,,,,,-21900000.0,,,,-6500000.0,,,,,,1642100000.0,,,,234400000.0,,2095700000.0,163400000.0,,,,,,,83800000.0,726061249.0,4673300000.0,,,,3498300000.0,,,,-18200000.0,1162400000.0,,,,575600000.0,-2488000000.0,,,,,544400000.0,,,,156300000.0,0.0,,,1279100000.0,,-98600000.0,34400000.0,,,-18300000.0,0.098187,,156300000.0,,,,,,,78100000.0,,,29700000.0,,1427600000.0,3154000000.0,,,440800000.0,,,1551300000.0,,,,,,,,-107100000.0,,,,2142700000.0,79600000.0,,,,,,0.0,,,,,,,,,,,,,,7931400000.0,,,156300000.0,,4433100000.0,,,-64200000.0,715400000.0,101200000.0,,715400000.0,,,,,,-298600000.0,36600000.0,,292100000.0,,,,726061249.0,,,,,,,,,,,,,,,,,
,,348800000.0,,400000.0,,494100000.0,,,,,,,,,,3476100000.0,,,,,0.077731,,,,86600000.0,184000000.0,2457100000.0,5643500000.0,,,-605400000.0,0.0,,,266800000.0,123200000.0,,,,,-17600000.0,,,,-8000000.0,,,,,,1757700000.0,,,,193400000.0,,2341700000.0,164800000.0,,,,,,,82000000.0,726411161.0,4793000000.0,,,,3802000000.0,,,,13100000.0,1134400000.0,,,,1084900000.0,-2488000000.0,,,,,545000000.0,,,,130400000.0,100000.0,,,1311600000.0,,-90800000.0,282600000.0,,,225300000.0,0.077731,,130400000.0,,,,,,,63000000.0,,,46900000.0,,1304400000.0,3155500000.0,,,545800000.0,,,1796700000.0,,,,,,,,-97600000.0,,,,2108300000.0,82800000.0,,,,,,0.0,,,,,,,,,,,,,,8269100000.0,,,130400000.0,,4467100000.0,,,191800000.0,617800000.0,94500000.0,,617800000.0,,,,,,-647900000.0,37600000.0,,120200000.0,,,,726411161.0,,,,,,,,,,,,,,,,,
,,294200000.0,,5600000.0,,555500000.0,,,324800000.0,-2786800000.0,-394400000.0,,,1267600000.0,653300000.0,3520800000.0,,,534500000.0,386500000.0,,,,,50900000.0,129000000.0,2422300000.0,6001600000.0,,,-658800000.0,0.0,-577900000.0,,213900000.0,172600000.0,,3921700000.0,9811400000.0,0.343654,-11100000.0,724427588.0,2560600000.0,,-7000000.0,16200000.0,567500000.0,150900000.0,,0.0,1516600000.0,279400000.0,,,128200000.0,1391500000.0,2560600000.0,165200000.0,4482400000.0,-182600000.0,,1578500000.0,,,80300000.0,,4883300000.0,,,,3921700000.0,211500000.0,724427588.0,3520800000.0,-116400000.0,960200000.0,8404100000.0,,567500000.0,1578500000.0,-2786800000.0,,8419900000.0,,964400000.0,107400000.0,-29200000.0,,31300000.0,154200000.0,-100000.0,,,1267600000.0,-22800000.0,-95200000.0,251500000.0,4883300000.0,2039100000.0,175900000.0,,-1695800000.0,121200000.0,,-69900000.0,328500000.0,414100000.0,,,7000000.0,,,40300000.0,1516600000.0,1131800000.0,3214800000.0,1131800000.0,960200000.0,373400000.0,414100000.0,-2691900000.0,2039100000.0,,,,,,,673800000.0,-231300000.0,,1637400000.0,,2128100000.0,84900000.0,,,158800000.0,,3214800000.0,0.0,738200000.0,,,1066700000.0,,,,-246900000.0,,373400000.0,0.0,444100000.0,386500000.0,8404100000.0,,,154200000.0,,4482400000.0,6001600000.0,,156300000.0,386500000.0,31300000.0,,386500000.0,0.343654,555500000.0,,,107400000.0,-1285800000.0,41000000.0,746000000.0,838600000.0,,,,,,,,,,,,,,,,,,,,,
