date,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,quarterlyChangesInAccountReceivables,quarterlyChangeInInventory,annualInterestExpense,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualRepaymentOfDebt,trailingDeferredIncomeTax,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingGrossProfit,annualTotalNonCurrentAssets,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,trailingInterestExpense,trailingRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingCapitalExpenditure,annualOtherIncomeExpense,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyCapitalExpenditure,annualStockBasedCompensation,quarterlyOperatingIncome,trailingTaxProvision,annualNetOtherFinancingCharges,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualOperatingExpense,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,trailingOtherNonCashItems,annualCapitalStock,annualCostOfRevenue,trailingSellingGeneralAndAdministration,annualTotalRevenue,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyOtherNonCashItems,quarterlyPretaxIncome,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyPurchaseOfBusiness,quarterlyDilutedEPS,quarterlyCurrentAssets,quarterlyRepurchaseOfCapitalStock,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualInventory,quarterlyTaxProvision,trailingPurchaseOfBusiness,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualAccumulatedDepreciation,trailingCostOfRevenue,quarterlyOtherCurrentLiabilities,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyCommonStockIssuance,trailingOperatingExpense,annualNetOtherInvestingChanges,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,trailingNetIncome,quarterlyAccountsReceivable,quarterlyGoodwill,annualTotalAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncome,trailingChangeInWorkingCapital,trailingPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,annualPurchaseOfInvestment,annualAccountsReceivable,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,quarterlyFreeCashFlow,annualAccountsPayable,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,trailingOperatingIncome,quarterlyNetIncome,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualFreeCashFlow,annualPretaxIncome,quarterlyDepreciationAndAmortization,annualEndCashPosition,quarterlyDilutedAverageShares,annualBasicEPS,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,trailingTotalRevenue,annualOtherNonCashItems,annualLongTermDebt,trailingPurchaseOfInvestment,annualOtherCurrentAssets,annualDepreciationAndAmortization,annualCurrentLiabilities,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualCurrentAccruedExpenses,quarterlyEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyInvestingCashFlow,trailingEndCashPosition,annualDilutedAverageShares,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyBasicEPS,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyBasicAverageShares,quarterlyOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,annualOtherIntangibleAssets,annualSaleOfInvestment,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualRepurchaseOfCapitalStock,annualEbitda,annualCurrentAssets,trailingNetOtherInvestingChanges,annualOtherNonCurrentAssets,annualNetPPE,annualDilutedEPS,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualGoodwill,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingDilutedEPS,trailingChangesInAccountReceivables,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBasicEPS
1970-01-01 00:00:01.070150400,,,,,,,,489072.0,,,,,,,,,,,,,,67929.0,,,1.0,,,,82890.0,82890.0,88471.0,0.0,,,237846.0,,,36613.0,,,36613.0,,,,,,,-136141.0,,,-5040.0,,,,,,,-541.0,,1.0,36612.0,-5581.0,,,0.021286,487500.0,,,67929.0,,225841.0,,-37154.0,,,,,,,,,,0.0,,,89700.0,-238803.0,,,,,94168.0,,,153294.0,,,,,,,,581668.0,,,,,,-541.0,,,36612.0,,,,36612.0,,201233.0,,,,,1720000.0,,,24667.0,0.0,,,,,,,,,,,,,82890.0,,0.0,,,,,92596.0,36612.0,4468.0,0.021286,,237846.0,0.0,244088.0,0.0,,,,,,1720000.0,201233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.078012800,,,,,,,,325355.0,,,,,,,,,,,,,,12596.0,,,0.0,,,,337951.0,337951.0,82890.0,0.0,,,-236666.0,,,-55403.0,,,-55403.0,,,,,,,,,,5040.0,,,,,,,9501.0,,0.0,-55403.0,257622.0,,,,337951.0,,,12596.0,,,,64904.0,,,,,,,,,,0.0,,,,-381451.0,,,,,0.0,,,,,,,,,,,337951.0,,,,,,9501.0,,,-55403.0,,,,-150619.0,,-181263.0,,,,,,,,,,,,,,,,,,,,,,337951.0,,243082.0,,,,,12596.0,-150619.0,,,,-236666.0,,,0.0,,,,,,,-181263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.085961600,,,,,,,,309889.0,,,,,,,,,,,,,,4134.0,,,0.0,,,9457.0,313795.0,313795.0,337951.0,0.0,,,,,,-19747.0,,,-19747.0,,,,,,,,,,0.0,,,,,,,-18261.0,,-2.0,,-22617.0,,,-0.01102,314023.0,,,4134.0,,,,-8962.0,,,,,,,,,,0.0,,,,-393706.0,,,,,0.0,,,228.0,,,,,,,,314023.0,,,,,,-18261.0,,,-19092.0,,,,-19092.0,,19747.0,,,,,1720000.0,,,,,,,,,,,,,,,,,313795.0,,-4357.0,,,,,4134.0,-19092.0,,-0.01102,,,,,,,,,,,1720000.0,19747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.093910400,,,-151723.0,0.0,,229491.0,,50365965.0,,,,,93016.0,,,,,,0.0,,,3334858.0,,,-1.0,,54895.0,50056420.0,322507.0,322507.0,313795.0,0.0,,,,,,-15536.0,,,-15536.0,,0.0,,11436.0,,,,54895.0,,11436.0,-54895.0,,0.0,,,,227355.0,,262276.0,,67.0,,,,53700823.0,,,3334858.0,3334858.0,,,-18026.0,,,,,,,,,,0.0,762.0,,,-424672.0,,,,1722800.0,0.0,-424672.0,,8387.0,,53700823.0,,,-151723.0,,,53700823.0,,,8387.0,50056420.0,,227355.0,3334858.0,,-17349.0,-54895.0,0.0,,-114177.0,,15536.0,218054.0,,,322507.0,,-0.07624,50365965.0,,,,262275.0,,,-1.0,,3334858.0,,322507.0,,,,322507.0,,-238725.0,,1722800.0,,,3334858.0,-114177.0,,,,,,,,,,,,218054.0,,15536.0,,11436.0,,,,322507.0,,-54895.0,53700823.0,,,,-0.07624,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,,,,0.0,,,,,,,,,,,,,,,136309000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2557000.0,,,,,478000.0,,,,,,,,,,,,,,,,,,1342000.0,,,,156988000.0,,,,,,,,,163000.0,33625000.0,,,2496000.0,,,,,,,,,,,,,,0.0,154431000.0,,,,,,,49000.0,,2557000.0,,19989000.0,,,61000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19989000.0,,,20679000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,,,,,,-483000.0,159654000.0,,72000.0,,,,,,,,,,,,607000.0,,,87000.0,,,33666000.0,24014000.0,24014000.0,19989000.0,0.0,,,16077000.0,,,7016000.0,,,5672000.0,,,,,,,,,,-642000.0,,,,,,,5150000.0,,,,4025000.0,,,0.03002,25391000.0,,,702000.0,,,,-1416000.0,,,,,,,,,,0.0,,,,6524000.0,,,,,134965000.0,,,884000.0,,,9061000.0,95000.0,,,,160356000.0,,,,,,5150000.0,,,5182000.0,,,,5182000.0,,463000.0,,,1344000.0,,167010000.0,,,,,,,,,,,,,,,,,24014000.0,,-483000.0,,,,,702000.0,5182000.0,,0.03002,,7016000.0,-642000.0,406000.0,-104000.0,,,,,,167010000.0,1344000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,,,,,,-45000.0,166470000.0,,,,,,,,,,,,,,549000.0,,,71000.0,,,33686000.0,33279000.0,33279000.0,24014000.0,0.0,,,19263000.0,,,8858000.0,,,7122000.0,,,,,,,,,,57000.0,,,,,,,9253000.0,,,,9265000.0,,,0.04,33837000.0,,,586000.0,,,,703000.0,,,,,,,,,,0.0,,,,13246000.0,,,,,133219000.0,,,487000.0,,,10405000.0,37000.0,,,,167056000.0,,,,,,9253000.0,,,6722000.0,,,,6722000.0,,600000.0,,,1736000.0,,167899000.0,,,,,,,,,,,,,,,,,33279000.0,,-45000.0,,,,,586000.0,6722000.0,,0.04,,8858000.0,0.0,,17000.0,,,,,,167026000.0,1736000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,,,,,,-134000.0,173445000.0,,,,,,,,,,,,,,357000.0,,,80000.0,,,33531000.0,26608000.0,26608000.0,33279000.0,0.0,,,18081000.0,,,8196000.0,,,6555000.0,,,,,,,,,,585000.0,,,,,,,7947000.0,,,,-6671000.0,,,0.04,27094000.0,,,426000.0,,,,-87000.0,,,,,,,,,,0.0,,,,19624000.0,585000.0,,,,146777000.0,,,406000.0,,,9885000.0,69000.0,,,,173871000.0,,,,,,7947000.0,,,6378000.0,,,,6378000.0,,472000.0,,,1641000.0,,170092000.0,,,,,,,,,,,,,,,,,26608000.0,,-15203000.0,,,,,426000.0,6378000.0,,0.04,,8196000.0,0.0,,103000.0,,,,,,167108000.0,1641000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,,,25291000.0,0.0,,97752000.0,-3000.0,264190000.0,,,,,19989000.0,,,,,,145492000.0,,,1761000.0,,,44000.0,,2534000.0,43846000.0,117741000.0,117741000.0,26608000.0,0.0,,64000.0,17474000.0,,,8985000.0,,,7706000.0,,-4816000.0,96000.0,83482000.0,,,,6000000.0,,83482000.0,25291000.0,,0.0,37839000.0,,70895000.0,7654000.0,,,,91133000.0,33056000.0,,,120659000.0,,,1961000.0,1961000.0,,,-1043000.0,,383000.0,,,,,,,,0.0,-1843000.0,,,26633000.0,87656000.0,,-665000.0,168606667.0,145492000.0,26633000.0,,2491000.0,,266151000.0,8489000.0,200000.0,25291000.0,,,266151000.0,,-15069000.0,2491000.0,43846000.0,,7654000.0,1761000.0,,7009000.0,27056000.0,-15734000.0,,7009000.0,,1000000.0,30004000.0,,1279000.0,117741000.0,,0.15,264190000.0,,,,,,,44000.0,6000000.0,1961000.0,,117741000.0,0.0,,200000.0,117741000.0,,-3000.0,,168606667.0,,,1961000.0,7009000.0,,,,8985000.0,-4174000.0,383000.0,49000.0,,,,,30004000.0,,1279000.0,,88298000.0,,,,117741000.0,,33056000.0,120659000.0,,,,0.15,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,,,,,,0.0,396840000.0,,111000.0,,,,,,,,,,,,837000.0,,,240000.0,,,43029000.0,8368000.0,8368000.0,117741000.0,0.0,,,25711000.0,,,15543000.0,-245363000.0,,13729000.0,,,,,,,-8357000.0,,,122128000.0,,,,,,,13862000.0,,,,-109373000.0,,,0.07,11898000.0,,,86318000.0,,558025000.0,,-1861000.0,,,,,,,,,,-1000.0,,,549668000.0,40414000.0,3410000.0,,,,566263000.0,,,3018000.0,,,10422000.0,480000.0,,,,578161000.0,,,,,95002000.0,-231501000.0,,,13781000.0,,,,13781000.0,,662000.0,,,1814000.0,,204389000.0,,,95003000.0,1000.0,,,,,,,,85002000.0,,,202000.0,,8368000.0,,-245363000.0,,,,,181321000.0,13781000.0,16595000.0,0.07,,15289000.0,-1282000.0,272000.0,30000.0,,,,,,184433000.0,1560000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,,,,,,,593464000.0,,272000.0,,,,,,,,,,,,374000.0,,,279000.0,,,43244000.0,51637000.0,51637000.0,8368000.0,0.0,,,47413000.0,,,33322000.0,,,27730000.0,,,,,,,,,,50302000.0,,,,,,,32770000.0,,,,43269000.0,,,0.11,53671000.0,,,20885000.0,,,,1314000.0,,,,,,,,,,0.0,,,,65573000.0,177932000.0,,,,560678000.0,,,1755000.0,,,14841000.0,511000.0,,,,614349000.0,,,,,,278133000.0,,,25159000.0,,,,25159000.0,,2162000.0,,,5592000.0,,238569000.0,,,,,,,,,,,,20000000.0,,,510000.0,,51637000.0,,-40045000.0,,,,,20885000.0,25159000.0,,0.12,,32572000.0,-7630000.0,,331000.0,,,,,,216815000.0,4842000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,,,,,,0.0,616921000.0,,,,,,,,,,,,,,530000.0,,,157000.0,,,43489000.0,61950000.0,61950000.0,51637000.0,0.0,,,41766000.0,,,28090000.0,,,23063000.0,,,,,,,,,,526000.0,,,,,,,28261000.0,,413000.0,,10313000.0,,,0.09,63999000.0,,,21202000.0,,,,315000.0,,,,,,,,,,0.0,,,,88091000.0,531000.0,,,,574124000.0,,,1579000.0,,,13729000.0,672000.0,,,,638123000.0,,,,,,28261000.0,,,22518000.0,,,,22518000.0,,1154000.0,,,5027000.0,,242488000.0,,,,,,,,,,,,20000000.0,,,,,61950000.0,,-18487000.0,,,,,21202000.0,22518000.0,,0.1,,28037000.0,-5000.0,313000.0,-70000.0,,,,,,220302000.0,4974000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,,,85220000.0,0.0,,-57747000.0,0.0,641539000.0,,,1691000.0,,117741000.0,,,,,,601546000.0,,,396000.0,,,133000.0,,5911000.0,43615000.0,59994000.0,59994000.0,61950000.0,0.0,,370000.0,43651000.0,,,55144000.0,,,50089000.0,,-7793000.0,383000.0,173531000.0,,20000000.0,,16538000.0,,575000.0,85220000.0,,0.0,52772000.0,,158541000.0,29829000.0,,60000.0,,-1956000.0,105769000.0,,,61347000.0,,,21354000.0,21354000.0,,,699000.0,,,,,,,,,,0.0,467000.0,,,111853000.0,575000.0,,-285408000.0,210538000.0,601546000.0,111853000.0,,1220000.0,,662893000.0,13780000.0,958000.0,85220000.0,,,662893000.0,,-50813000.0,1220000.0,43615000.0,,29829000.0,396000.0,,23762000.0,89231000.0,-336221000.0,,23762000.0,,1965000.0,104722000.0,,5055000.0,59994000.0,,0.4,641539000.0,,,,1547000.0,,,133000.0,17488000.0,21354000.0,20000000.0,59994000.0,-32326000.0,979000.0,958000.0,59994000.0,,-32326000.0,,232566000.0,,,21354000.0,23762000.0,,,,29871000.0,1124000.0,,111000.0,,,,,104722000.0,,-20218000.0,,182448000.0,,,,59994000.0,,106719000.0,61347000.0,,,,0.37,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,,,,,,-190000.0,698106000.0,,-268000.0,,,,,,,,,,,,483000.0,,,483000.0,,,67499000.0,68790000.0,68790000.0,59994000.0,0.0,,,44132000.0,,,31093000.0,,,26258000.0,,,,,,,,,,-17801000.0,,,,,,,29899000.0,,486000.0,24657000.0,8796000.0,,,0.1,70368000.0,,,1344000.0,,,,-271000.0,,,-280000.0,,,,,,,0.0,,,,141733000.0,2199000.0,,,,630525000.0,,,827000.0,,,13039000.0,861000.0,,,,700893000.0,,,,,,29899000.0,,,24937000.0,,,,24937000.0,,2284000.0,,,4835000.0,,244239000.0,,,1443000.0,0.0,,,,,,,,,,-3137000.0,14000.0,,68790000.0,,-3327000.0,,,,,2787000.0,24937000.0,,0.11,,31093000.0,0.0,268000.0,-195000.0,1443000.0,,,,,220853000.0,4835000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,,,,,,-57534000.0,744578000.0,,,,,,,,,,,,,789000.0,797000.0,,,617000.0,,,87524000.0,40329000.0,40329000.0,68790000.0,0.0,,,41464000.0,,,29558000.0,,,23961000.0,,,,,,,,,,2903000.0,,,,,,,27846000.0,,613000.0,21206000.0,-28457000.0,,,0.09,42264000.0,,,1826000.0,,,,-78000.0,,,-1649000.0,,,,,,,0.0,,,,164572000.0,2903000.0,,,,706362000.0,,,1318000.0,,,11906000.0,1029000.0,,,,748626000.0,,,,,,27304000.0,,,22855000.0,,,,22855000.0,,2642000.0,,,5597000.0,,245534000.0,,,2222000.0,0.0,,,,,,,,,,-1292000.0,,,40333000.0,,-59368000.0,,,,,4048000.0,22855000.0,705573000.0,0.1,,29558000.0,0.0,,-535000.0,2222000.0,,,,,221640000.0,5597000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,,,,,,-494488000.0,759836000.0,,,,,,,,,,,,,,1188000.0,,,492000.0,,,82286000.0,6966000.0,6966000.0,40333000.0,0.0,,,39600000.0,,,27443000.0,,,22657000.0,,,,,,,,,,435990000.0,,,,,,,27108000.0,,2101000.0,19932000.0,-33371000.0,,,0.080001,8594000.0,,,34076000.0,,,,969000.0,,,747000.0,,,747000.0,,,,0.0,,,,183783000.0,688000.0,,,,1191783000.0,,,1136000.0,,,12201000.0,4326000.0,,,,1200377000.0,,,,,406465000.0,27650000.0,,,19184000.0,,,,19184000.0,,2112000.0,,,4786000.0,,247250000.0,,,406465000.0,0.0,,,,,,,,28562000.0,,-2578000.0,45000.0,,6966000.0,,-496524000.0,,,,,440541000.0,19184000.0,,0.089963,,27399000.0,277000.0,,-682000.0,,,,,,222393000.0,4742000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,,,91862000.0,0.0,,-50029000.0,-7809000.0,782231000.0,,,,0.0,59994000.0,,,,,,1196778000.0,,,1021000.0,,,303000.0,,10060000.0,77878000.0,9965000.0,9965000.0,6966000.0,0.0,,-2234000.0,50232000.0,,,36108000.0,,,29621000.0,,0.0,,407500000.0,,28560000.0,,21705000.0,,-13592000.0,91862000.0,,0.0,51059000.0,,175434000.0,34408000.0,22000.0,-465000.0,26087000.0,3003000.0,124375000.0,,,11696000.0,,,34943000.0,426243000.0,,,353000.0,,,1204000.0,,,1204000.0,,,,0.0,973000.0,,,208658000.0,1850000.0,,-560021000.0,221909000.0,1196778000.0,208658000.0,,1428000.0,,1208474000.0,13910000.0,5362000.0,91862000.0,,,1208474000.0,,-17003000.0,1428000.0,77878000.0,391300000.0,34408000.0,1021000.0,,24883000.0,102670000.0,-577024000.0,,24883000.0,,3480000.0,119261000.0,91884000.0,6487000.0,9965000.0,,0.41,782231000.0,391300000.0,0.0,,2735000.0,391300000.0,,303000.0,21705000.0,34943000.0,28560000.0,9965000.0,-9996000.0,,5362000.0,9965000.0,,-17805000.0,,246728000.0,22000.0,,426243000.0,24883000.0,,,,36322000.0,-277000.0,,-427000.0,,,,,119261000.0,,6701000.0,391300000.0,7640000.0,,,,9965000.0,,124375000.0,11696000.0,,,,0.37,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,,,,,,-7101000.0,814228000.0,,,,,,,,,,,,,,1496000.0,,,1094000.0,,,77058000.0,6505000.0,6505000.0,9965000.0,0.0,,,48948000.0,,,31651000.0,,,27576000.0,,,,,,,,,,-29445000.0,,,,,,,33084000.0,,2660000.0,27568000.0,-3459000.0,,,0.109945,9650000.0,,,33715000.0,,,,-1579000.0,,,-360000.0,,,,,,,0.0,,,,236586000.0,4095000.0,,,,1196053000.0,,,2051000.0,,,11095000.0,3659000.0,,,,1205703000.0,,,,,357760000.0,33084000.0,,,27928000.0,,,,27928000.0,,6202000.0,,,4075000.0,,250934000.0,,,357760000.0,0.0,,,,,,,,28560000.0,,,90000.0,,6506000.0,,-7101000.0,,,,,391475000.0,27928000.0,,0.12997,,37853000.0,0.0,,0.0,,,,,,223266000.0,10277000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,,,,,,-112188000.0,806693000.0,,,,,,,,,,,,,,1384000.0,,,1029000.0,,,45901000.0,36632000.0,36632000.0,6506000.0,0.0,,,49675000.0,,,32827000.0,,,27611000.0,,,,,,,,,,106723000.0,,,,,,,35887000.0,,800000.0,27494000.0,30126000.0,,,0.09,38892000.0,,,49537000.0,,,,1754000.0,,,4218000.0,,,,,,,15000000.0,,,,259862000.0,287000.0,,,,1281558000.0,,,1231000.0,,,11261000.0,4593000.0,,,,1320450000.0,,,,,464220000.0,35598000.0,,,23276000.0,,,,23276000.0,,5587000.0,,,5216000.0,,249282000.0,,,464220000.0,0.0,,,,,,,,28560000.0,,,6000.0,,36632000.0,,-112477000.0,,,,,513757000.0,23276000.0,,0.1,,38414000.0,-24000.0,,-205000.0,,,,,,223744000.0,10803000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,,,,,,-35392000.0,843896000.0,,,,,,,,,,,,,,947000.0,,,451000.0,,,-11944000.0,13773000.0,13773000.0,36632000.0,0.0,,,36985000.0,,,26955000.0,,,22115000.0,,,,,,,,,,-4830000.0,,,,,,,20926000.0,,1557000.0,19014000.0,-22255000.0,,,0.08,14425000.0,,,32688000.0,,,,398000.0,,,,,,-234000.0,,,,0.0,,,,263129000.0,106866000.0,,,,1192058000.0,,,201000.0,,,10030000.0,4912000.0,,,,1206483000.0,,,,,329898000.0,21215000.0,,,19014000.0,,,,19014000.0,,3315000.0,,,4277000.0,,249010000.0,,,329899000.0,1000.0,,,,,,,,26829000.0,,,,,13773000.0,,-38786000.0,,,,,362587000.0,19014000.0,,0.09,,26955000.0,-1087000.0,,86000.0,,,,,,232710000.0,4840000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,1238368000.0,,17252000.0,0.0,,-2855000.0,154254000.0,888025000.0,,,116000.0,0.0,9965000.0,0.0,,,,,1261948000.0,-184532000.0,,1396000.0,,,816000.0,,16448000.0,0.0,7110000.0,7110000.0,13773000.0,630842000.0,,-83377000.0,37087000.0,,,-59564000.0,,5530000.0,256000.0,,74464000.0,,74464000.0,,28560000.0,-64531000.0,19491000.0,,2016000.0,17252000.0,,630842000.0,43890000.0,,166719000.0,21245000.0,2913000.0,-4619000.0,-50575000.0,-7267000.0,122829000.0,,,8698000.0,,,33381000.0,382621000.0,1302899000.0,,-81000.0,,,-711000.0,,719000.0,-711000.0,,-64531000.0,,0.0,492000.0,,1238368000.0,225910000.0,,,-184959000.0,232855000.0,1261948000.0,225910000.0,,772000.0,,1270646000.0,32350000.0,3425000.0,17252000.0,,,1270646000.0,,-3921000.0,772000.0,0.0,349240000.0,-163287000.0,1396000.0,,-49863000.0,103338000.0,-188880000.0,,-49863000.0,,4455000.0,111142000.0,20165000.0,5923000.0,7110000.0,,0.07,888025000.0,349240000.0,0.0,,68377000.0,349240000.0,,816000.0,19491000.0,33381000.0,28560000.0,7110000.0,-238000.0,26000.0,3425000.0,7110000.0,,-30516000.0,,249244000.0,2913000.0,,382621000.0,-49863000.0,1740000.0,,21840000.0,4737000.0,-828000.0,,-63690000.0,,,21840000.0,378000.0,111142000.0,,4481000.0,349240000.0,,,,,7110000.0,,39772000.0,8698000.0,,1740000.0,1238368000.0,0.07,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,,,,,,-50000.0,1131414000.0,,,,,,,,,238000.0,,,,,861000.0,,,1034000.0,-220640000.0,,5720000.0,26744000.0,26744000.0,7110000.0,0.0,,,37572000.0,,1859000.0,20601000.0,-3371000.0,,13953000.0,,,,,,,,,,409000.0,,,,,,,23120000.0,,515000.0,15111000.0,19634000.0,,,0.06,28777000.0,-9548000.0,,31736000.0,,1233772000.0,,-1010000.0,,,0.0,,,0.0,,,,0.0,,,1233772000.0,241021000.0,230424000.0,,,,1262973000.0,,,999000.0,,,12540000.0,2315000.0,,,,1291750000.0,,,,,128600000.0,19749000.0,,,15111000.0,,,,15111000.0,,4492000.0,,,,,272767000.0,,,128600000.0,0.0,,,,,,,,28560000.0,,-100000.0,,,26744000.0,,-3283000.0,,,,,160336000.0,15111000.0,1634000.0,0.06,,25032000.0,0.0,,1158000.0,,,27567000.0,,,270284000.0,11079000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,,,,,,66000.0,1305900000.0,,,,,,,,,,,,,,2012000.0,,,1168000.0,,,10680000.0,48590000.0,48590000.0,26744000.0,1035761000.0,,,41403000.0,,830000.0,25269000.0,-1276000.0,,18787000.0,,,,,,,,,,-5988000.0,,,,,,,26453000.0,,-325000.0,18438000.0,21846000.0,,,0.06,52960000.0,-427000.0,,35154000.0,,,,1058000.0,,,0.0,,,0.0,,,,935000.0,,,1373679000.0,259459000.0,0.0,,,,1409554000.0,,,3202000.0,,,18183000.0,3647000.0,,,,1462514000.0,,,,,121460000.0,25177000.0,,,18438000.0,,,,18438000.0,,4433000.0,,,,,301235000.0,,,121460000.0,0.0,,,,,,,,28560000.0,,,,,48590000.0,,1320000.0,,,,,156614000.0,18438000.0,3127000.0,0.06,,23220000.0,0.0,,-349000.0,,,32748000.0,,,297973000.0,4433000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
