date,annualCurrentDeferredRevenue,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualCurrentDebt,annualEndCashPosition,trailingCostOfRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTaxProvision,annualChangeInAccountPayable,trailingTaxProvision,trailingEndCashPosition,trailingFreeCashFlow,quarterlyEbitda,quarterlyStockBasedCompensation,quarterlyPurchaseOfInvestment,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualAccountsPayable,quarterlyOtherNonCashItems,annualOtherCurrentAssets,quarterlyRetainedEarnings,annualOperatingIncome,quarterlyDilutedEPS,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyDepreciationAndAmortization,annualCashAndCashEquivalents,annualInvestmentsAndAdvances,annualNetOtherInvestingChanges,quarterlyTotalRevenue,quarterlyOperatingIncome,annualDilutedEPS,annualTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,annualFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualNetIncomeContinuousOperations,annualNetIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyFreeCashFlow,annualBeginningCashPosition,annualCostOfRevenue,annualCashDividendsPaid,quarterlyLongTermDebt,annualLongTermDebt,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,annualTotalAssets,trailingPretaxIncome,quarterlyNetOtherInvestingChanges,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualBasicEPS,trailingNetOtherInvestingChanges,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualEbitda,quarterlyStockholdersEquity,quarterlyChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualSaleOfInvestment,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,annualOtherIntangibleAssets,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,quarterlyNetIncomeContinuousOperations,quarterlyOperatingExpense,quarterlyCostOfRevenue,annualCommonStockIssuance,quarterlyDilutedAverageShares,annualRetainedEarnings,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,quarterlyGrossProfit,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInventory,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,annualInventory,trailingCashFlowFromContinuingFinancingActivities,annualChangeInInventory,annualTotalNonCurrentAssets,annualCurrentLiabilities,annualOtherIncomeExpense,annualGrossProfit,trailingStockBasedCompensation,quarterlyPretaxIncome,annualNetPPE,quarterlyPurchaseOfBusiness,quarterlyCommonStockIssuance,quarterlyTaxProvision,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualOtherNonCashItems,quarterlyNetPPE,quarterlyBeginningCashPosition,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyCapitalStock,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDebt,quarterlyBasicAverageShares,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualInterestExpense,annualChangesInAccountReceivables,annualBasicAverageShares,annualPretaxIncome,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,trailingBeginningCashPosition,annualGoodwill,trailingCashDividendsPaid,quarterlyOperatingCashFlow,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,quarterlyGrossPPE,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,trailingChangeInCashSupplementalAsReported,trailingNetIncome,trailingInvestingCashFlow,annualGrossPPE,trailingCapitalExpenditure,quarterlyAccountsPayable,quarterlyOtherCurrentLiabilities,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualRepaymentOfDebt,annualChangeInWorkingCapital,annualAccumulatedDepreciation,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualInvestingCashFlow,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,trailingGrossProfit,annualCapitalExpenditure,annualStockBasedCompensation,trailingDeferredIncomeTax,annualTotalRevenue,trailingChangeInWorkingCapital,annualCapitalStock,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingInterestExpense,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,trailingBasicEPS
2012-12-31,965000.0,,35700000.0,1140000.0,895965000.0,,40200000.0,,1325126000.0,225600000.0,-54445000.0,,,,112300000.0,10627000.0,,625631000.0,1761079000.0,440113000.0,11946000.0,0.0,945460000.0,1034900000.0,0.46,,-31070000.0,-68687000.0,32594000.0,896000000.0,,1493000.0,1880800000.0,124900000.0,4.33,3610900000.0,313400000.0,-1158000.0,,762600000.0,1849816000.0,3610900000.0,412600000.0,378600000.0,3610900000.0,87392270.0,-21200000.0,388328000.0,7219000000.0,,845910000.0,845910000.0,-3841000.0,39511000.0,3610900000.0,,467000.0,4964000.0,183400000.0,4.36,,0.0,-305000.0,1761079000.0,843600000.0,1525200000.0,-11645000.0,1325126000.0,1525200000.0,,378600000.0,51154000.0,130005000.0,284000.0,51154000.0,40200000.0,40969000.0,210579000.0,,44800000.0,68300000.0,1687600000.0,0.0,86831050.0,945460000.0,895965000.0,-67100000.0,,965000.0,193200000.0,,-45200000.0,528070000.0,210579000.0,,386940000.0,-478954000.0,896000000.0,-601133000.0,-44286000.0,528070000.0,,108021000.0,1849816000.0,625631000.0,-321300000.0,1348300000.0,,61500000.0,1782918000.0,,,16700000.0,896000000.0,762600000.0,5025000.0,1782918000.0,988197000.0,,-24700000.0,869000.0,-67141000.0,-3959000.0,4964000.0,0.0,386940000.0,1140000.0,86831050.0,,18200000.0,896000000.0,0.46,69899000.0,284000.0,,39511000.0,0.0,75400000.0,-28132000.0,86822913.0,638200000.0,,-92300000.0,,40969000.0,,-21200000.0,0.0,,2384051000.0,-17254000.0,-305000.0,,,,2384051000.0,,440113000.0,95566000.0,-1158000.0,,-479733000.0,5340000.0,-601133000.0,,95566000.0,-210700000.0,507600000.0,-64661000.0,,-212194000.0,39096000.0,,8567300000.0,,869000.0,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,28429000.0,,,,165033000.0,,,,,,,,356123000.0,6019000.0,,641995000.0,1925215000.0,,768000.0,,632203000.0,,1.9,,21397000.0,9210000.0,34198000.0,,,,2352419000.0,367662000.0,,,,,,,1846844000.0,3772059000.0,,,1874652000.0,,214595000.0,,,,625000000.0,,2965000.0,44235000.0,,,36000.0,,,,,0.0,,,,1441653000.0,-32073000.0,1232657000.0,,,,40339000.0,,,,165033000.0,40969000.0,283212000.0,-477571000.0,212745000.0,62627000.0,1922130000.0,,86831050.0,,1040753000.0,-63683000.0,,28604000.0,430289000.0,,-46037000.0,525105000.0,,,510998000.0,-243637000.0,1040753000.0,-635076000.0,,,,,,,,,,306488000.0,,,655677000.0,93743000.0,1040753000.0,,,1782644000.0,895965000.0,,-4312000.0,869000.0,-63719000.0,-69843000.0,5842000.0,,,1153000.0,86831050.0,,15437000.0,,1.9,-72938000.0,277000.0,,,,,,,,,144788000.0,,,,278314000.0,,,2417720000.0,,,,,,,,378612000.0,94733000.0,-1063000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,,28900000.0,,,,183400000.0,,,,,,,,418700000.0,4281000.0,,684400000.0,2146200000.0,,732000.0,,185300000.0,,2.11,,-122597000.0,590000.0,35002000.0,,,,2220300000.0,262700000.0,,,,,,,1877200000.0,4023400000.0,,,2724400000.0,,84100000.0,,,,625000000.0,,-63665000.0,44400000.0,,,64000.0,,,,,0.0,,,,1299000000.0,-9827000.0,1306600000.0,,,,46200000.0,,,,183400000.0,41000000.0,277000000.0,-629529000.0,271700000.0,63900000.0,1893700000.0,,86831050.0,,1134500000.0,-50800000.0,,1500000.0,326600000.0,,120700000.0,588800000.0,,,585200000.0,-363000.0,1134500000.0,-669900000.0,,,,,,,,,,371200000.0,,,747823000.0,99500000.0,1134500000.0,,,1809900000.0,1040753000.0,,-57288000.0,900000.0,-50881000.0,60443000.0,9400000.0,,,1200000.0,86831050.0,,12500000.0,,2.11,5838000.0,300000.0,,,,,,,,,93700000.0,,,,84100000.0,9700000.0,,2479800000.0,,,,,,,,380200000.0,97300000.0,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,27700000.0,,,,44000000.0,,,,,,,,155600000.0,3400000.0,,573200000.0,1968400000.0,,700000.0,,163400000.0,,0.51,,29100000.0,-144000000.0,36200000.0,,,,1977100000.0,40400000.0,,,,,,,1906700000.0,3875100000.0,,,3875100000.0,,-41100000.0,,,,625000000.0,,-91500000.0,48000000.0,,,0.0,,,,,0.0,,,,1276200000.0,20600000.0,1335100000.0,,,,53800000.0,,,,44000000.0,41000000.0,240900000.0,-65100000.0,78200000.0,63900000.0,1872800000.0,,86800000.0,,887100000.0,-62900000.0,,800000.0,104300000.0,,78700000.0,680300000.0,,,610500000.0,-300000.0,887100000.0,-705500000.0,,,,,,,,,,107700000.0,,,-100000.0,29500000.0,887100000.0,,,1834700000.0,1134500000.0,,-77900000.0,900000.0,-69000000.0,-143400000.0,14800000.0,,,1200000.0,86800000.0,,11700000.0,,0.51,36200000.0,300000.0,,,,,,,,,-247400000.0,,,,-41100000.0,,,2540200000.0,,0.0,,,,,,394700000.0,67400000.0,-700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,700000.0,,28600000.0,1300000.0,842100000.0,,-21700000.0,,1328900000.0,183700000.0,-38700000.0,,,,-31400000.0,4700000.0,0.0,501500000.0,1731700000.0,377900000.0,700000.0,0.0,76200000.0,710500000.0,-0.25,,-21200000.0,13100000.0,37400000.0,842100000.0,,100000.0,2436000000.0,39700000.0,4.27,3665800000.0,256300000.0,-600000.0,,440100000.0,1934100000.0,3665800000.0,522000000.0,370700000.0,3665800000.0,86800000.0,118800000.0,896000000.0,8019000000.0,-1237300000.0,625000000.0,625000000.0,153700000.0,51100000.0,3665800000.0,,0.0,17200000.0,113500000.0,4.27,,0.0,-500000.0,1731700000.0,899000000.0,1188600000.0,-17400000.0,1328900000.0,1188600000.0,24700000.0,370700000.0,45800000.0,142800000.0,300000.0,45800000.0,-21700000.0,41000000.0,241900000.0,-65100000.0,-40600000.0,66000000.0,2330300000.0,1403400000.0,86800000.0,76200000.0,842100000.0,-72900000.0,,700000.0,105700000.0,,-108800000.0,526600000.0,241900000.0,,601700000.0,-300000.0,842100000.0,-741900000.0,-243700000.0,526600000.0,,1500000.0,1934100000.0,501500000.0,44500000.0,966800000.0,,-79700000.0,1864400000.0,,0.0,-39100000.0,842100000.0,440100000.0,2900000.0,1864400000.0,887100000.0,,-25200000.0,900000.0,-72900000.0,-90900000.0,17200000.0,,601700000.0,1300000.0,86800000.0,,10900000.0,842100000.0,-0.25,700000.0,300000.0,,51100000.0,0.0,50500000.0,-30200000.0,86800000.0,705700000.0,-18600000.0,-45000000.0,,41000000.0,,118800000.0,,0.0,2606300000.0,-93300000.0,-300000.0,,,,2606300000.0,,377900000.0,44200000.0,-600000.0,,-244600000.0,-121100000.0,-741900000.0,,44200000.0,-250300000.0,-53900000.0,-164700000.0,,-256500000.0,18400000.0,,8985800000.0,,900000.0,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,26300000.0,,,,126700000.0,,,,,,,,330500000.0,4100000.0,,629400000.0,1915700000.0,,700000.0,,137600000.0,,1.46,,-22200000.0,136100000.0,37300000.0,,,,2447400000.0,183500000.0,,,,,,,1954200000.0,3869900000.0,,,3869900000.0,,281300000.0,,,,625000000.0,,-16600000.0,42400000.0,,,0.0,,,,,0.0,,,,1250100000.0,26200000.0,1290300000.0,,,,35000000.0,,,,126700000.0,41000000.0,258600000.0,-65100000.0,213700000.0,63600000.0,2200300000.0,,86800000.0,,962100000.0,-61900000.0,,10000000.0,247100000.0,,109500000.0,543100000.0,,,572200000.0,-300000.0,962100000.0,-775000000.0,,,,,,,,,,283100000.0,,,0.0,69400000.0,962100000.0,,,1884000000.0,842100000.0,,-34000000.0,900000.0,-61900000.0,-99400000.0,18400000.0,,,1300000.0,86800000.0,,10100000.0,,1.46,-16500000.0,300000.0,,,,,,,,,120000000.0,,,,281300000.0,,,2659000000.0,,,,,,,,402800000.0,63300000.0,-500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,28000000.0,,,,83700000.0,,,,,,,,237100000.0,4800000.0,,555600000.0,2011800000.0,,700000.0,,155900000.0,,0.96,,-2900000.0,-59100000.0,38600000.0,,,,2540300000.0,164600000.0,,,,,,,1967700000.0,3979500000.0,,,3979500000.0,,124200000.0,,,,625000000.0,,14500000.0,44400000.0,,,-78100000.0,,,,,0.0,,,,1320800000.0,2400000.0,1320100000.0,,,,43700000.0,,,,83700000.0,41000000.0,248900000.0,-65100000.0,144000000.0,66600000.0,2309100000.0,,86800000.0,,998700000.0,-131100000.0,,400000.0,231200000.0,,33700000.0,528700000.0,,,600400000.0,-400000.0,998700000.0,-812500000.0,,,,,,,,,,189200000.0,,,163900000.0,45200000.0,998700000.0,,,1894200000.0,962100000.0,,-54900000.0,900000.0,-53000000.0,43500000.0,22500000.0,,,1300000.0,86800000.0,,9300000.0,,0.96,9900000.0,200000.0,,,,,,,,,36600000.0,,,,124200000.0,,,2706700000.0,,,,,,,,397400000.0,55500000.0,-500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,31800000.0,,,,7900000.0,,,,,,,,72700000.0,1900000.0,0.0,574000000.0,1765500000.0,,700000.0,,-75200000.0,,0.09,,-3400000.0,54800000.0,37800000.0,,,,2279900000.0,6800000.0,,,,,,,1986900000.0,3752400000.0,,,3752400000.0,,125300000.0,,,,625000000.0,,11900000.0,48800000.0,,,-100000.0,,,,,0.0,,,,1105700000.0,27300000.0,1324100000.0,,,,49500000.0,,,,7900000.0,41000000.0,230500000.0,-238800000.0,21300000.0,69600000.0,2203500000.0,,86800000.0,,793100000.0,-56600000.0,,1800000.0,76400000.0,,27800000.0,516800000.0,,,600400000.0,-300000.0,793100000.0,-849000000.0,,,,,,,,,,25500000.0,,,24400000.0,4200000.0,793100000.0,,,1909600000.0,998700000.0,,-59600000.0,900000.0,-56500000.0,-274300000.0,27000000.0,,,1400000.0,86800000.0,,9400000.0,,0.09,18400000.0,200000.0,,,,,,,,,-205600000.0,,,,125300000.0,,,2758600000.0,,0.0,,,,,,421200000.0,61300000.0,7600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,13600000.0,,23500000.0,1400000.0,753700000.0,,-44400000.0,,1363600000.0,97700000.0,-91800000.0,,,,-38700000.0,1500000.0,0.0,423600000.0,1456600000.0,275000000.0,700000.0,0.0,-184900000.0,264300000.0,-0.51,,47700000.0,73800000.0,40700000.0,753700000.0,,100000.0,1841800000.0,-90600000.0,2.0,3462500000.0,264100000.0,-300000.0,,640300000.0,2005900000.0,3462500000.0,309400000.0,173900000.0,3462500000.0,86800000.0,109500000.0,842100000.0,8581100000.0,-434200000.0,625000000.0,625000000.0,187500000.0,50900000.0,3462500000.0,,0.0,40300000.0,109700000.0,2.0,,0.0,0.0,1456600000.0,601500000.0,988100000.0,-147700000.0,1363600000.0,988100000.0,0.0,173900000.0,38300000.0,154400000.0,200000.0,38300000.0,-44400000.0,41000000.0,136700000.0,-65200000.0,-69700000.0,64300000.0,1868100000.0,188300000.0,86800000.0,-184900000.0,753700000.0,-47000000.0,,13600000.0,-26300000.0,,10900000.0,329600000.0,136700000.0,,638300000.0,-200000.0,753700000.0,-887200000.0,-432100000.0,329600000.0,,197300000.0,2005900000.0,423600000.0,181900000.0,528400000.0,,-90700000.0,1916000000.0,,0.0,-21000000.0,753700000.0,640300000.0,2800000.0,1916000000.0,793100000.0,,-36500000.0,900000.0,-47000000.0,-101900000.0,40300000.0,,638300000.0,1400000.0,86800000.0,,11200000.0,753700000.0,-0.51,93900000.0,200000.0,,50900000.0,,40000000.0,105700000.0,86800000.0,407100000.0,-78300000.0,-39400000.0,,41000000.0,,109500000.0,,0.0,2803200000.0,19200000.0,0.0,,,,2803200000.0,,275000000.0,68600000.0,-300000.0,,-1200000.0,205600000.0,-887200000.0,,68600000.0,-296600000.0,-88400000.0,-185000000.0,,-218400000.0,12300000.0,,9109500000.0,,900000.0,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,25300000.0,,,,54900000.0,,,,,,,,163400000.0,4000000.0,,424500000.0,1462700000.0,,700000.0,,-173500000.0,,0.63,,-14100000.0,35100000.0,42000000.0,,,,1388900000.0,136600000.0,,,,,,,1993400000.0,3456100000.0,,,3456100000.0,,178200000.0,,,,625000000.0,,18200000.0,51500000.0,,,0.0,,,,,0.0,,,,999500000.0,-3800000.0,1347500000.0,,,,27200000.0,,,,54900000.0,41000000.0,136700000.0,-43400000.0,84700000.0,67300000.0,1185000000.0,,86800000.0,,852200000.0,-3400000.0,,6300000.0,203900000.0,,-15400000.0,311400000.0,,,622100000.0,-300000.0,852200000.0,-928000000.0,,,,,,,,,,108700000.0,,,,24000000.0,852200000.0,,,1911600000.0,753700000.0,,-32600000.0,900000.0,-45500000.0,-76300000.0,32900000.0,,,1500000.0,86800000.0,,12700000.0,,0.63,0.0,200000.0,,,,,,,,,98500000.0,,,,178200000.0,,42100000.0,2839600000.0,,,,,,,,264600000.0,98400000.0,-300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,27200000.0,,,,101900000.0,,,,,,,,304600000.0,1900000.0,,551700000.0,1559900000.0,,700000.0,,-115100000.0,,1.17,,-3500000.0,-20300000.0,42500000.0,,,,1624200000.0,246900000.0,,,,,,,1987700000.0,3547600000.0,,,3547600000.0,,198200000.0,,,,547700000.0,,-38100000.0,53000000.0,,,0.0,,,,,0.0,,,,1058000000.0,13400000.0,1216600000.0,,,,34800000.0,,,,101900000.0,41000000.0,179800000.0,-43400000.0,192100000.0,69700000.0,1307600000.0,,86800000.0,,937700000.0,-15300000.0,,1900000.0,316600000.0,,14900000.0,349500000.0,,,615900000.0,-400000.0,937700000.0,-968900000.0,,,,,,,,,,250200000.0,,,,58100000.0,937700000.0,,,1916500000.0,852200000.0,,-53600000.0,900000.0,-41200000.0,-97400000.0,22800000.0,,,126500000.0,86800000.0,,11900000.0,,1.17,-43700000.0,200000.0,,,,,,,,,85500000.0,,,,198200000.0,,25900000.0,2885400000.0,,,,,,,,284200000.0,53300000.0,-200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,26100000.0,,,,57900000.0,,,,,,,,172600000.0,3200000.0,0.0,565500000.0,1525600000.0,,700000.0,,-100700000.0,,0.67,,-10400000.0,115600000.0,38700000.0,,,,1408800000.0,121500000.0,,,,,,,2015800000.0,3541400000.0,,,3541400000.0,,235900000.0,,,,547300000.0,,64800000.0,38800000.0,,,0.0,,,,,0.0,,,,1072500000.0,-5600000.0,1203500000.0,,,,43200000.0,,,,57900000.0,41000000.0,132700000.0,-43400000.0,98900000.0,64800000.0,1222500000.0,,86800000.0,,1012000000.0,-55100000.0,,2400000.0,186300000.0,,12100000.0,284700000.0,,,617400000.0,-400000.0,1012000000.0,-1003000000.0,,,,,,,,,,122000000.0,,,0.0,23100000.0,1012000000.0,,,1948700000.0,937700000.0,,-62700000.0,900000.0,-55200000.0,-106500000.0,19200000.0,,,126600000.0,86800000.0,,11900000.0,,0.67,47700000.0,200000.0,,,,,,,,,74300000.0,,,,235900000.0,,0.0,2951700000.0,,,,,,,,294100000.0,41900000.0,-100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,3100000.0,,20400000.0,126600000.0,765100000.0,,-45000000.0,,1220500000.0,84500000.0,-14300000.0,,,,-45800000.0,3700000.0,0.0,484800000.0,1274700000.0,261500000.0,700000.0,0.0,-189200000.0,394300000.0,-0.52,,17600000.0,-45000000.0,40900000.0,765100000.0,,100000.0,1010600000.0,-110700000.0,1.95,3305800000.0,263100000.0,0.0,,536800000.0,2031100000.0,3305800000.0,297800000.0,169600000.0,3305800000.0,86800000.0,-75500000.0,753700000.0,4775100000.0,-173700000.0,546900000.0,546900000.0,-5200000.0,33900000.0,3305800000.0,,0.0,16600000.0,99000000.0,1.95,,0.0,0.0,1274700000.0,594800000.0,984100000.0,-18300000.0,1220500000.0,984100000.0,68000000.0,169600000.0,45700000.0,164100000.0,200000.0,45700000.0,-45000000.0,41000000.0,95800000.0,-43500000.0,-77900000.0,61300000.0,1060000000.0,0.0,86800000.0,-189200000.0,765100000.0,-76800000.0,,3100000.0,-49400000.0,,23800000.0,289900000.0,95800000.0,,639700000.0,-200000.0,765100000.0,-1040000000.0,-374800000.0,289900000.0,,39700000.0,2031100000.0,484800000.0,35400000.0,657400000.0,,-98600000.0,1967100000.0,,0.0,-20700000.0,765100000.0,536800000.0,2800000.0,1967100000.0,1012000000.0,,-50900000.0,900000.0,-76800000.0,-94600000.0,16600000.0,,639700000.0,126600000.0,86800000.0,,11900000.0,765100000.0,-0.52,37000000.0,200000.0,,33900000.0,,48400000.0,41000000.0,86800000.0,382300000.0,0.0,-246900000.0,,41000000.0,,-75500000.0,,0.0,3007100000.0,-10400000.0,,,,,3007100000.0,,261500000.0,24400000.0,0.0,,-1300000.0,85400000.0,-1040000000.0,,24400000.0,-150600000.0,11400000.0,-199800000.0,,-218700000.0,12800000.0,,5432500000.0,,900000.0,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,27200000.0,,,,-16200000.0,,,,,,,,-600000.0,1800000.0,-4200000.0,474200000.0,681800000.0,,700000.0,,-248800000.0,,-0.19,,-21800000.0,9200000.0,40000000.0,,,,905500000.0,-39900000.0,,,,,,,2501700000.0,3183500000.0,,,667100000.0,,21600000.0,,,,667100000.0,,30500000.0,27600000.0,,,0.0,,,,,0.0,,,,924500000.0,-8500000.0,667100000.0,,,,23700000.0,,,,-16200000.0,41000000.0,109700000.0,-43400000.0,-30900000.0,67200000.0,878200000.0,,86800000.0,,681800000.0,-51700000.0,,800000.0,27300000.0,,-900000.0,259400000.0,,,624300000.0,-400000.0,681800000.0,-1078500000.0,,,,,,,,,,-52700000.0,,,,-21800000.0,681800000.0,,,1972400000.0,765100000.0,,-9400000.0,900000.0,-47500000.0,-53200000.0,16200000.0,,,126700000.0,86800000.0,,12100000.0,,-0.19,-14200000.0,200000.0,,,,,,,,,-83300000.0,,,,21600000.0,,0.0,3050900000.0,,,,,,,,249600000.0,47100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,26600000.0,,,,28400000.0,,,,,,,,134600000.0,1200000.0,-4200000.0,377000000.0,1275300000.0,,1900000.0,,-263800000.0,,0.327189,,24700000.0,-88400000.0,50700000.0,,,,1283200000.0,90700000.0,,,,,,,2781100000.0,4056400000.0,,,4056400000.0,,48300000.0,,,,1165500000.0,,-15400000.0,31600000.0,,,-63900000.0,,,,,0.0,,,,932700000.0,-13400000.0,1866000000.0,,,,34800000.0,,,,28400000.0,41000000.0,150000000.0,-43400000.0,43800000.0,77300000.0,1115200000.0,,86800000.0,,690600000.0,-103400000.0,,1300000.0,168000000.0,,-6900000.0,325000000.0,,,668900000.0,-495000000.0,690600000.0,-1125900000.0,,,,,,,,,,65400000.0,,,,21600000.0,690600000.0,,,2723500000.0,681800000.0,,-26500000.0,900000.0,-35300000.0,63900000.0,16400000.0,,,1700000.0,86800000.0,,18500000.0,,0.33,-31200000.0,200000.0,,,,,,,,,8800000.0,,,,48300000.0,,0.0,3849400000.0,,,,,,,,241900000.0,70300000.0,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,27800000.0,,,,5400000.0,,,,,,,,80800000.0,2700000.0,-10200000.0,456900000.0,1299500000.0,,1100000.0,,-301800000.0,,0.06,,-25400000.0,115000000.0,50100000.0,,,,1240300000.0,27200000.0,,,,,,,2755500000.0,4055000000.0,,,4055000000.0,,149000000.0,,,,1164500000.0,,3400000.0,31900000.0,,,0.0,,,,,0.0,,,,894400000.0,-20400000.0,1839000000.0,,,,41100000.0,,,,5400000.0,41000000.0,139900000.0,-43400000.0,2000000.0,77900000.0,1135200000.0,,86800000.0,,762600000.0,-16900000.0,,5300000.0,105100000.0,,3300000.0,323000000.0,,,642600000.0,-400000.0,762600000.0,-1176200000.0,,,,,,,,,,4500000.0,,-3200000.0,,2500000.0,762600000.0,,,2694700000.0,690600000.0,,-16300000.0,900000.0,-22800000.0,-60100000.0,19600000.0,,,1800000.0,86800000.0,,26200000.0,,0.06,10100000.0,200000.0,,,,,,,,,72000000.0,,,,149000000.0,,19300000.0,3870900000.0,,,,,,,,217300000.0,168500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
