,timestamp,quarterlyNetIncomeContinuousOperations,trailingInvestingCashFlow,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,annualLongTermDebt,quarterlyResearchAndDevelopment,annualSaleOfInvestment,annualOtherNonCashItems,annualPretaxIncome,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyChangeInCashSupplementalAsReported,quarterlyCurrentDebt,quarterlyOtherNonCurrentLiabilities,quarterlyDilutedEPS,quarterlyCostOfRevenue,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,annualDepreciationAndAmortization,annualGoodwill,annualStockBasedCompensation,quarterlyOtherIncomeExpense,quarterlyBasicAverageShares,quarterlyInventory,trailingChangeInWorkingCapital,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualCashFlowFromContinuingFinancingActivities,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualTotalAssets,annualRetainedEarnings,annualInvestingCashFlow,quarterlyNetIncome,annualDilutedAverageShares,annualOperatingIncome,annualOtherIncomeExpense,annualAccountsPayable,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCurrentDeferredRevenue,quarterlyOtherIntangibleAssets,trailingOperatingIncome,trailingOperatingCashFlow,trailingTotalRevenue,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyNetIncomeCommonStockholders,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,trailingCashFlowFromContinuingFinancingActivities,annualCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyFreeCashFlow,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,annualCashAndCashEquivalents,trailingPretaxIncome,annualNetOtherInvestingChanges,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,annualBasicEPS,trailingDeferredIncomeTax,trailingCapitalExpenditure,quarterlyGrossPPE,annualOtherNonCurrentAssets,trailingSellingGeneralAndAdministration,quarterlyDilutedAverageShares,annualOperatingExpense,trailingRepurchaseOfCapitalStock,annualCurrentAssets,quarterlyDeferredIncomeTax,annualBeginningCashPosition,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyChangeInAccountPayable,annualInterestExpense,trailingChangesInAccountReceivables,annualBasicAverageShares,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,annualDilutedEPS,quarterlyPurchaseOfInvestment,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualGrossPPE,annualNetOtherFinancingCharges,trailingChangeInCashSupplementalAsReported,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualEndCashPosition,annualRepaymentOfDebt,annualTaxProvision,trailingInterestExpense,trailingChangeInAccountPayable,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentAssets,trailingFreeCashFlow,annualResearchAndDevelopment,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingGrossProfit,annualFreeCashFlow,annualOtherCurrentAssets,quarterlyRetainedEarnings,annualCapitalStock,annualCostOfRevenue,quarterlyPurchaseOfBusiness,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyBasicEPS,annualCurrentDebt,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,annualGrossProfit,annualInventory,quarterlyEbitda,trailingTaxProvision,quarterlyTotalRevenue,quarterlyStockBasedCompensation,annualChangeInInventory,quarterlyCommonStockIssuance,trailingNetIncome,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,quarterlyTaxProvision,annualNetIncome,quarterlyNetPPE,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyAccumulatedDepreciation,quarterlyChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingChangeInInventory,quarterlyInvestmentsAndAdvances,annualCashDividendsPaid,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,quarterlyIncomeTaxPayable,trailingCommonStockIssuance,quarterlyCashDividendsPaid,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingDilutedAverageShares
10,1404086400,-13330000.0,,0.0,,,10874000.0,,,,476000.0,,-15408000.0,9105000.0,3193000.0,-0.2,19543000.0,,25804000.0,,5118000.0,,,,-383000.0,67295000.0,2174000.0,,-2431000.0,28325000.0,,,20494000.0,,,,,-13330000.0,,,,,,151418000.0,,,,,20171000.0,,,,,46054000.0,,7000.0,166826000.0,,-13330000.0,,151418000.0,,2471000.0,,,,,,-1245000.0,-15516000.0,194403000.0,26568000.0,,-973000.0,2053000.0,88578000.0,,,,,,,,,,,,49281000.0,,,67295000.0,,,,,,,33244000.0,,-640000.0,4253000.0,849000.0,,,,,,,,0.0,,,,,,,,-6997000.0,151418000.0,0.0,127000.0,,,,,,0.0,,,105825000.0,35180000.0,,,,167835000.0,60253000.0,,,,-155989000.0,,,,,,-13193000.0,,-0.2,,,,49000.0,,,-10339000.0,,52787000.0,3931000.0,,0.0,,,,,137000.0,,24515000.0,,,-24766000.0,-1742000.0,,,-6997000.0,,-12810000.0,129000.0,-8519000.0,,,,,,,,,,,,,,,,,,,,
11,1412035200,-11986000.0,,0.0,,,11931000.0,,,,505000.0,,-30727000.0,18489000.0,2771000.0,-0.18,19405000.0,,31659000.0,,7443000.0,,,,-1153000.0,67800000.0,2012000.0,,-2817000.0,16092000.0,,,8750000.0,,,,,-11986000.0,,,,,,120691000.0,,,,,23415000.0,,,,,48353000.0,,7000.0,151418000.0,,-11986000.0,,149353000.0,,2819000.0,,,,,,-2325000.0,-789000.0,195905000.0,28728000.0,,0.0,2866000.0,95970000.0,,,,,,,,,,,,53417000.0,,,67800000.0,,,,0.0,,,37539000.0,,-286000.0,5700000.0,1582000.0,,,,,,,,-28696000.0,,,,,,,,-33359000.0,120691000.0,0.0,163000.0,,,,,,0.0,,,99935000.0,36422000.0,,,,167177000.0,79878000.0,,,,-167975000.0,,,,,,-11967000.0,,-0.18,,,28662000.0,72000.0,,,-7995000.0,,56944000.0,4198000.0,,0.0,,,,,19000.0,,25862000.0,,,-27555000.0,8771000.0,,,-4663000.0,,-10814000.0,-1283000.0,3874000.0,,,,,,,,,,,,,,,,,,,,
12,1419984000,-10120000.0,,0.0,7651000.0,7813000.0,12104000.0,,259000.0,-48243000.0,425000.0,,-7509000.0,16764000.0,3255000.0,-0.15,19922000.0,,29236000.0,,7651000.0,10378000.0,,15516000.0,-864000.0,68318000.0,1710000.0,,-2916000.0,15556000.0,96505000.0,54787000.0,7813000.0,-28696000.0,188337000.0,-178095000.0,-46661000.0,-10120000.0,66818000.0,-45205000.0,-3038000.0,4181000.0,-11430000.0,113182000.0,-251000.0,25527000.0,57167000.0,28479000.0,25586000.0,,,,,51315000.0,,7000.0,120691000.0,,-10120000.0,-34827000.0,141661000.0,,2969000.0,15556000.0,,-510000.0,,76276000.0,-208000.0,-7118000.0,188337000.0,28548000.0,3255000.0,0.0,3021000.0,91832000.0,141661000.0,113182000.0,,0.0,-17965000.0,,,-32000.0,-0.72,,,54030000.0,3021000.0,,68318000.0,188319000.0,,159789000.0,-114000.0,116378000.0,,41972000.0,-4606000.0,-251000.0,4181000.0,-1588000.0,2007000.0,,66818000.0,-28503000.0,143737000.0,,-0.72,0.0,0.0,,-48340000.0,29236000.0,54030000.0,-1219000.0,,-2796000.0,113182000.0,0.0,301000.0,113182000.0,-10607000.0,97000.0,,,0.0,,-3196000.0,96505000.0,39211000.0,28548000.0,,44582000.0,159789000.0,76276000.0,,-29395000.0,0.0,-178095000.0,7000.0,76773000.0,,219887000.0,,-10207000.0,,-0.15,16764000.0,10689000.0,28479000.0,65000.0,143114000.0,1710000.0,-6374000.0,,61894000.0,4210000.0,401000.0,0.0,,,,,-87000.0,-48340000.0,25527000.0,,,-28503000.0,-1408000.0,91832000.0,25586000.0,-2796000.0,-48340000.0,-9343000.0,-480000.0,-4322000.0,,,,,,,,,,,,,,,,,,,,
13,1427760000,-10611000.0,,0.0,,,11840000.0,,,,403000.0,,970000.0,14434000.0,3660000.0,-0.15,20547000.0,,32804000.0,,11572000.0,,,,-959000.0,68764000.0,2054000.0,,-3546000.0,14872000.0,,,6875000.0,,,,,-10611000.0,,,,,,114152000.0,,,,,28325000.0,,,,,54340000.0,,7000.0,113182000.0,,-10611000.0,,135706000.0,,3224000.0,,,,,,-3921000.0,-3985000.0,188159000.0,29306000.0,,-216000.0,2609000.0,95735000.0,,,,,,6880000.0,,,,,,56160000.0,,,68764000.0,,,,14000.0,,,44771000.0,,40000.0,4923000.0,485000.0,,,,,,,,,,,,,,,,3582000.0,114152000.0,0.0,-343000.0,,,,,,0.0,,,92424000.0,42500000.0,,,,158853000.0,80863000.0,,,,-188706000.0,,,,,,-10528000.0,,-0.15,,,21554000.0,157000.0,,,-6345000.0,,65318000.0,4747000.0,,0.0,,,,,83000.0,,26697000.0,,,-29463000.0,1771000.0,,,-3298000.0,,-9569000.0,-2064000.0,-687000.0,,,,,,,,,,,,,,,,,,,,
14,1435622400,-8211000.0,,0.0,,,12297000.0,,,,279000.0,,6637000.0,14491000.0,4812000.0,-0.12,21529000.0,,35952000.0,9393000.0,12242000.0,,,,-41000.0,69487000.0,2372000.0,,-1147000.0,15000000.0,,,5938000.0,,,,,-8211000.0,,,,,,120789000.0,,,,,31026000.0,3777000.0,,,,58701000.0,,7000.0,114152000.0,,-8211000.0,,132703000.0,,3305000.0,,,,,,-670000.0,-3958000.0,202894000.0,44396000.0,,-1692000.0,2694000.0,102746000.0,,,,,,9480000.0,,,,,,59410000.0,,,69487000.0,,,,-1413000.0,,,49162000.0,,-167000.0,6022000.0,858000.0,,,,,,,,,,,,,,,,-218000.0,120789000.0,0.0,-318000.0,,,,,,-4670000.0,,,100148000.0,46404000.0,,,,158498000.0,87746000.0,,,,-196917000.0,,,,,,-9580000.0,,-0.12,,,11914000.0,364000.0,,,-6234000.0,,70691000.0,5291000.0,,0.0,,,,,-1369000.0,,28532000.0,,,-30878000.0,1617000.0,,,-5028000.0,,-9539000.0,5882000.0,1070000.0,,,,,,,,,,,,,,,,,,,,
15,1443571200,-6336000.0,,0.0,,,13475000.0,,,,245000.0,,9215000.0,3750000.0,4540000.0,-0.09,22333000.0,,37391000.0,9393000.0,15187000.0,,,,-564000.0,70580000.0,2287000.0,,-1021000.0,24478000.0,,,15778000.0,,,,,-6336000.0,,,,,,130004000.0,,,,,34286000.0,3522000.0,,,,60275000.0,,7000.0,120789000.0,,-6336000.0,,132311000.0,,3406000.0,,,,,,-3097000.0,-2791000.0,207214000.0,44680000.0,,11852000.0,2681000.0,104329000.0,,,,,,9500000.0,,,,,,62236000.0,,,70580000.0,,,,-7000.0,,,54447000.0,,86000.0,4162000.0,-1404000.0,,,,,,,,,,,,,,,,4884000.0,130004000.0,0.0,84000.0,,,,,,-1836000.0,,,102885000.0,46800000.0,,,,162534000.0,79851000.0,,,,-203253000.0,,,0.0,,,-6392000.0,,-0.09,,,2307000.0,237000.0,,,-2422000.0,,76780000.0,5752000.0,,0.0,,,,,-56000.0,,29084000.0,,,-33152000.0,-1471000.0,,,-4616000.0,,-5828000.0,2403000.0,1825000.0,,,,,,,,,,,,,,,,,,,,
16,1451520000,-6941000.0,,0.0,19163000.0,14840000.0,15312000.0,28180000.0,866000.0,-33362000.0,196000.0,,7584000.0,3750000.0,5416000.0,-0.1,22862000.0,,34702000.0,9393000.0,19163000.0,13467000.0,9393000.0,22088000.0,-866000.0,71420000.0,2317000.0,,-1022000.0,24107000.0,110132000.0,12637000.0,14840000.0,0.0,214813000.0,-210194000.0,6366000.0,-6941000.0,70069000.0,-30932000.0,-2430000.0,5196000.0,5086000.0,137588000.0,527000.0,28160000.0,0.0,0.0,36657000.0,3266000.0,,,,66573000.0,,7000.0,130004000.0,,-6941000.0,-17465000.0,137588000.0,,3532000.0,24107000.0,3266000.0,1591000.0,,80574000.0,-4235000.0,-1324000.0,214813000.0,43767000.0,5416000.0,-46000.0,2948000.0,104681000.0,137588000.0,137588000.0,,-2413000.0,-17144000.0,2320000.0,,-1419000.0,-0.46,,,63228000.0,2948000.0,,71420000.0,239889000.0,,171046000.0,-13000.0,113182000.0,,60577000.0,-11923000.0,527000.0,5196000.0,1652000.0,1123000.0,,70069000.0,-35068000.0,186965000.0,,-0.46,0.0,0.0,,-32099000.0,34702000.0,63228000.0,-151000.0,,-1882000.0,137588000.0,0.0,-29000.0,137588000.0,-6736000.0,-1263000.0,,,-577000.0,,24406000.0,110132000.0,51261000.0,43767000.0,,52924000.0,171046000.0,80574000.0,,-12058000.0,0.0,-210194000.0,7000.0,87271000.0,0.0,296228000.0,,-6862000.0,,-0.1,3750000.0,133000.0,0.0,108000.0,208957000.0,2317000.0,-2464000.0,,83439000.0,6298000.0,-606000.0,0.0,,-4670000.0,,,79000.0,-32099000.0,28160000.0,,,-35068000.0,-1784000.0,104681000.0,36657000.0,-4202000.0,-32099000.0,-5996000.0,6416000.0,2878000.0,,,,,,,,,,,,,,,,,,,,
17,1459382400,-6613000.0,,0.0,,,14926000.0,,,,216000.0,,1486000.0,3750000.0,5374000.0,-0.09,21740000.0,,41574000.0,9393000.0,25624000.0,,,,-367000.0,72114000.0,902000.0,,-1025000.0,23033000.0,,,13903000.0,,,,,-6613000.0,,,,,,139074000.0,,,,,39032000.0,3011000.0,,,,70778000.0,,7000.0,137588000.0,,-6613000.0,,139074000.0,,3377000.0,,,,,,-6689000.0,2347000.0,221592000.0,43043000.0,,-87000.0,3150000.0,110463000.0,,,,,,0.0,,,,,,64868000.0,,,72114000.0,,,,-4000.0,,,64798000.0,,1069000.0,2798000.0,-2430000.0,,,,,,,,,,,,,,,,-2462000.0,139074000.0,0.0,1414000.0,,,,,,-439000.0,,,111129000.0,55852000.0,,,,178549000.0,87430000.0,,,,-216807000.0,,,,,,-6563000.0,,-0.09,,,,17000.0,,,-2970000.0,,86538000.0,6737000.0,,281000.0,,,,,50000.0,,27489000.0,,,-37379000.0,1067000.0,,,-2462000.0,,-5980000.0,-744000.0,4809000.0,,,,,,,,,,,,,,,,,,,,
18,1467244800,-7771000.0,,0.0,,,16681000.0,,,,193000.0,,8717000.0,3750000.0,3939000.0,-0.11,22364000.0,,44705000.0,9393000.0,24170000.0,,,,-1217000.0,72649000.0,122000.0,,-1027000.0,20431000.0,,,12965000.0,,,,,-7771000.0,,,,,,147791000.0,,,,,42105000.0,2755000.0,,,,75784000.0,,7000.0,139074000.0,,-7771000.0,,147791000.0,,3576000.0,,,,,,1294000.0,5317000.0,231195000.0,44488000.0,,-1590000.0,3237000.0,113280000.0,,,,,,0.0,,,,,,69460000.0,,,72649000.0,,,,0.0,,,69480000.0,,2203000.0,2016000.0,-1481000.0,,,,,,,,,,,,,,,,-4555000.0,147791000.0,0.0,781000.0,,,,,,0.0,,,117915000.0,59103000.0,,,,186707000.0,92849000.0,,,,-224578000.0,,,,,,-7714000.0,,-0.11,,,,96000.0,,,-3945000.0,,91844000.0,7477000.0,,5887000.0,,,,,57000.0,,29103000.0,,,-40357000.0,4626000.0,,,-4555000.0,,-6304000.0,3360000.0,9872000.0,,,,,,,,,,,,,,,,,,,,
19,1475193600,-7979000.0,,0.0,,,16490000.0,,,,176000.0,,4599000.0,14528000.0,3402000.0,-0.11,23455000.0,,46368000.0,9393000.0,23583000.0,,,,-696000.0,73285000.0,84000.0,,-1030000.0,8179000.0,,,1250000.0,,,,,-7979000.0,,,,,,152390000.0,,,,,42738000.0,2500000.0,,,,80445000.0,,7000.0,147791000.0,,-7979000.0,,152390000.0,,3796000.0,,,,,,517000.0,3623000.0,238797000.0,46096000.0,,-131000.0,3064000.0,116695000.0,,,,,,0.0,,,,,,74439000.0,,,73285000.0,,,,0.0,,,73384000.0,,2868000.0,4701000.0,1441000.0,,,,,,,,,,,,,,,,-4132000.0,152390000.0,0.0,38000.0,,,,,,0.0,,,122102000.0,63955000.0,,,,192701000.0,108516000.0,,,,-232557000.0,,,0.0,,,-7933000.0,,-0.11,,,,351000.0,,,-3961000.0,,96839000.0,8389000.0,,2100000.0,,,,,46000.0,,31139000.0,,,-43300000.0,2386000.0,,,-4132000.0,,-7061000.0,939000.0,7755000.0,,,,,,,,,,,,,,,,,,,,
20,1483142400,-6946000.0,,0.0,30243000.0,312000.0,17417000.0,0.0,583000.0,-29073000.0,162000.0,,7965000.0,14528000.0,3199000.0,-0.09,24652000.0,,48322000.0,9393000.0,30243000.0,14663000.0,9393000.0,30840000.0,-94000.0,73961000.0,63000.0,,-937000.0,6588000.0,130041000.0,9330000.0,312000.0,0.0,252629000.0,-239503000.0,-16398000.0,-6946000.0,72994000.0,-25952000.0,-2375000.0,7810000.0,29708000.0,160355000.0,2737000.0,31994000.0,0.0,,45159000.0,2244000.0,,,,86457000.0,,7000.0,152390000.0,,-6946000.0,-13664000.0,160355000.0,,3914000.0,6588000.0,2244000.0,1516000.0,,116000000.0,-6850000.0,2023000.0,252629000.0,46718000.0,3199000.0,-124000.0,3087000.0,122588000.0,160355000.0,160355000.0,,0.0,-16398000.0,0.0,,-36000.0,-0.4,,,78581000.0,3087000.0,,73961000.0,313465000.0,,205911000.0,-32000.0,137588000.0,,79851000.0,-11728000.0,2737000.0,7810000.0,3986000.0,746000.0,,72994000.0,-46587000.0,247951000.0,,-0.4,,0.0,,-29309000.0,48322000.0,78581000.0,-1755000.0,,-5249000.0,160355000.0,0.0,21000.0,160355000.0,-4019000.0,236000.0,,,0.0,,22767000.0,130041000.0,69040000.0,46718000.0,,65514000.0,205911000.0,116000000.0,,13310000.0,0.0,-239503000.0,7000.0,92211000.0,0.0,379724000.0,,-6862000.0,,-0.09,14528000.0,9704000.0,,119000.0,287513000.0,63000.0,-2786000.0,,104503000.0,8237000.0,2254000.0,6836000.0,,0.0,,,84000.0,-29309000.0,31994000.0,,,-46587000.0,1625000.0,122588000.0,45159000.0,-5249000.0,-29309000.0,-6606000.0,5775000.0,7272000.0,,,,,,,,,,,,,,,,,,,,
21,1490918400,-7309000.0,,0.0,,,17087000.0,,,,79000.0,,-10665000.0,0.0,3377000.0,-0.1,27306000.0,,51890000.0,9393000.0,31325000.0,,,,122000.0,74682000.0,170000.0,,-15021000.0,6454000.0,,,0.0,,,,,-7309000.0,,,,,,149690000.0,,,,,49368000.0,1989000.0,,,,91786000.0,,7000.0,160355000.0,,-7309000.0,,149690000.0,,3785000.0,,,,,,-1371000.0,1915000.0,246934000.0,48568000.0,,-221000.0,3025000.0,112450000.0,,,,,,,,,,,,83986000.0,,,74682000.0,,,,-2000.0,,,84485000.0,,2768000.0,4738000.0,-2224000.0,,,,,,,,,,,,,,,,-6795000.0,149690000.0,4428000.0,,,,,,,0.0,,,134484000.0,74699000.0,,,,198366000.0,105996000.0,,,,-246812000.0,,,,,,-7258000.0,,-0.1,,,,98000.0,,,-3394000.0,,111791000.0,8935000.0,,2679000.0,,,,,51000.0,,34161000.0,,,-49825000.0,2958000.0,,,-6795000.0,,-7301000.0,-12563000.0,8710000.0,,,,,,,,,,,,,,,,,,,,
22,1498780800,-7031000.0,,0.0,,,18617000.0,,,,9000.0,,17325000.0,0.0,3175000.0,-0.09,29561000.0,,49720000.0,9393000.0,33264000.0,,,,578000.0,75867000.0,124000.0,,0.0,6252000.0,,,0.0,,,,,-7031000.0,,,,,,167015000.0,,,,,53367000.0,1763000.0,,,,97418000.0,,8000.0,149690000.0,,-7031000.0,,167015000.0,,4057000.0,,,,,,-2653000.0,3235000.0,268617000.0,50402000.0,,-897000.0,2633000.0,114895000.0,,,,,,,,,,,,90107000.0,,,75867000.0,,,,-10000.0,,,89875000.0,,2815000.0,5556000.0,797000.0,,,,,,,,,,,,,,,,-4977000.0,167015000.0,5258000.0,,,,,,,530000.0,,,153722000.0,78801000.0,,,,218215000.0,108643000.0,,,,-253843000.0,,,,,,-6974000.0,,-0.09,,,,15000.0,,,-2908000.0,,119436000.0,10627000.0,,14770000.0,,,,,57000.0,,36613000.0,,,-53494000.0,789000.0,,,-5507000.0,,-7543000.0,13873000.0,8742000.0,,,,,,,,,,,,,,,,,,,,
23,1506729600,-5712000.0,,0.0,,,19082000.0,,,,6000.0,,5291000.0,0.0,3409000.0,-0.07,30784000.0,,26487000.0,9393000.0,36594000.0,,,,613000.0,76915000.0,158000.0,,0.0,6176000.0,,,0.0,,,,,-5712000.0,,,,,,172306000.0,,,,,57696000.0,1612000.0,,,,105226000.0,,8000.0,167015000.0,,-5712000.0,,172306000.0,,4087000.0,,,,,,-6972000.0,4408000.0,289440000.0,55218000.0,,-1007000.0,2575000.0,127496000.0,,,,,,0.0,,,,,,97588000.0,,,76915000.0,,,,-6000.0,,,98980000.0,,2903000.0,9956000.0,3595000.0,,,,,,,,,,,,,,,,-9016000.0,172306000.0,7554000.0,,,,,,,0.0,,,161944000.0,86144000.0,,,,234222000.0,121320000.0,,,,-259555000.0,,,,,,-5639000.0,,-0.07,,,,10000.0,,,-1546000.0,,129764000.0,10942000.0,,2236000.0,,,,,73000.0,,41638000.0,,,-55950000.0,3835000.0,,,-9016000.0,,-6246000.0,1229000.0,13424000.0,,,,,,,,,,,,,,,,,,,,
24,1514678400,-6089000.0,,0.0,45339000.0,0.0,20362000.0,530000.0,181000.0,-25883000.0,5000.0,,8886000.0,0.0,6252000.0,-0.08,33620000.0,,54977000.0,9393000.0,45339000.0,16214000.0,9393000.0,42060000.0,178000.0,77665000.0,198000.0,,0.0,6252000.0,172202000.0,6783000.0,0.0,,305168000.0,-265644000.0,-26387000.0,-6089000.0,76281000.0,-27275000.0,1491000.0,7322000.0,41165000.0,181192000.0,2998000.0,43298000.0,25495000.0,,64415000.0,1462000.0,,,,113100000.0,,8000.0,172306000.0,,-6089000.0,-9570000.0,181192000.0,,4285000.0,6252000.0,1462000.0,176000.0,,126714000.0,-5774000.0,4690000.0,305168000.0,57125000.0,6252000.0,-1566000.0,2972000.0,132966000.0,181192000.0,181192000.0,,530000.0,-26917000.0,0.0,,-47000.0,-0.34,,,103376000.0,2972000.0,,77665000.0,407530000.0,,248043000.0,-29000.0,160355000.0,,106915000.0,-16770000.0,2998000.0,7322000.0,-1992000.0,99000.0,,76281000.0,-60078000.0,332382000.0,,-0.34,,0.0,,-26141000.0,54977000.0,103376000.0,-3691000.0,,-5599000.0,181192000.0,7624000.0,,181192000.0,-15021000.0,258000.0,,,0.0,,20837000.0,172202000.0,92738000.0,57125000.0,,75148000.0,248043000.0,126714000.0,,14248000.0,7624000.0,-265644000.0,8000.0,121271000.0,,501526000.0,,-6012000.0,,-0.08,0.0,7890000.0,,58000.0,380255000.0,198000.0,-6007000.0,,140535000.0,11556000.0,,5810000.0,,0.0,,,77000.0,-26141000.0,43298000.0,,,-60078000.0,308000.0,132966000.0,64415000.0,-5599000.0,-26141000.0,-6185000.0,4244000.0,10289000.0,,,,,,,,,,,,,,,,,,,,
25,1522454400,-2716000.0,,,,,22651000.0,,,,1411000.0,,373771000.0,,6240000.0,-0.03,35674000.0,,34795000.0,9393000.0,48227000.0,,,,73000.0,78341000.0,229000.0,,0.0,361505000.0,,,352004000.0,,,,,-2716000.0,,,,,,554963000.0,,,,,68037000.0,22377000.0,,,,116020000.0,,8000.0,181192000.0,,-2716000.0,,554963000.0,,5542000.0,,,,,,-9243000.0,-13631000.0,775478000.0,124369000.0,,-50924000.0,2328000.0,499612000.0,,,,,,,,,,,,113056000.0,,,78341000.0,,,,-6000.0,,,114669000.0,,3220000.0,4256000.0,-2816000.0,,,,,,-15000000.0,,,,,,,,,,-25816000.0,554963000.0,6813000.0,,,,,,,,,,275866000.0,93369000.0,,,,651109000.0,138107000.0,,,,-212216000.0,,,,,,-2689000.0,,-0.03,,,,5560000.0,,,4264000.0,,150343000.0,13267000.0,,3688000.0,,,,,27000.0,,50131000.0,,,-62925000.0,-10283000.0,,,-25816000.0,,-1351000.0,387221000.0,12185000.0,,,,,,,,,,,,,,,,,,,,
26,1530316800,-8291000.0,,,,,24814000.0,,,,4836000.0,,12317000.0,,5757000.0,-0.1,38066000.0,,76382000.0,9393000.0,67015000.0,,,,1338000.0,79089000.0,251000.0,,-741000.0,365374000.0,,,356788000.0,,,,,-8291000.0,,,,,,567280000.0,,,,,73240000.0,21128000.0,,,,127420000.0,,8000.0,554963000.0,,-8291000.0,,567280000.0,,5934000.0,,,,,,-12219000.0,6813000.0,813329000.0,135251000.0,,-1972000.0,2569000.0,522305000.0,,,,,,,,,,,,122022000.0,,,79089000.0,,,,17000.0,,,122766000.0,,2795000.0,6366000.0,2317000.0,,,,,,0.0,,,,,,,,,,-9877000.0,567280000.0,10048000.0,,,,,,,,,,291024000.0,102606000.0,,,,678078000.0,156931000.0,,,,-220507000.0,,,,,,-8152000.0,,-0.1,,,,9477000.0,,,-3316000.0,,160832000.0,17597000.0,,8041000.0,,,,,139000.0,,55076000.0,,,-66946000.0,-9138000.0,,,-9877000.0,,-4654000.0,5328000.0,16690000.0,,,,,,,,,,,,,,,,,,,,
27,1538265600,-9518000.0,,,,,26347000.0,,,,4916000.0,,10003000.0,,5232000.0,-0.12,39274000.0,,85714000.0,9393000.0,74183000.0,,,,2533000.0,79903000.0,168000.0,,0.0,369698000.0,,,361637000.0,,,,,-9518000.0,,,,,,577283000.0,,,,,80024000.0,8366000.0,,,,141578000.0,,8000.0,567280000.0,,-9518000.0,,577283000.0,,5718000.0,,,,,,-8421000.0,11481000.0,841843000.0,139685000.0,,-2471000.0,11463000.0,542396000.0,,,,,,0.0,,,,,,131615000.0,,,79903000.0,,,,4000.0,,,134551000.0,,2573000.0,6017000.0,-629000.0,,,,,,0.0,,,,,,,,,,-8746000.0,577283000.0,11542000.0,,,,,,,,,,299447000.0,115231000.0,,,,702158000.0,172698000.0,,,,-230025000.0,,,,,,-9410000.0,,-0.12,,,,10380000.0,,,1224000.0,,173825000.0,18515000.0,,,,,,,108000.0,,60200000.0,,,-71415000.0,-6004000.0,,,-8746000.0,,-7027000.0,-568000.0,20227000.0,,,,,,,,,,,,,,,,,,,,
