,quarterlyCurrentAccruedExpenses,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualRetainedEarnings,annualGoodwill,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,quarterlyGoodwill,trailingChangeInWorkingCapital,annualPretaxIncome,annualNetIncome,quarterlyTotalAssets,quarterlyFreeCashFlow,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualAccountsReceivable,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,trailingSaleOfInvestment,annualFreeCashFlow,quarterlySellingGeneralAndAdministration,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualOtherNonCashItems,annualOtherCurrentAssets,trailingTotalRevenue,annualLongTermDebt,trailingPurchaseOfInvestment,quarterlyPurchaseOfInvestment,annualCurrentAccruedExpenses,quarterlyCurrentDebt,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualTaxProvision,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyGrossProfit,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualNetPPE,quarterlyOperatingExpense,annualChangeInAccountPayable,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualOtherShortTermInvestments,annualSaleOfInvestment,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,quarterlyDilutedEPS,annualEbitda,annualBasicAverageShares,annualCurrentAssets,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyStockholdersEquity,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,trailingChangesInAccountReceivables,annualBasicEPS,quarterlyChangeInInventory,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyDilutedAverageShares,quarterlySaleOfInvestment,trailingOtherIncomeExpense,trailingGrossProfit,annualTotalNonCurrentAssets,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyOtherIntangibleAssets,annualSellingGeneralAndAdministration,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyBasicEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyBeginningCashPosition,annualOtherIncomeExpense,trailingNetOtherFinancingCharges,trailingChangeInInventory,quarterlyEbitda,quarterlyStockBasedCompensation,annualStockBasedCompensation,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualInventory,trailingTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualDilutedAverageShares,annualCapitalStock,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingOtherNonCashItems,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,annualDeferredIncomeTax,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualResearchAndDevelopment,annualGrossProfit,quarterlyPretaxIncome,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyNetPPE,annualChangeInWorkingCapital,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingCommonStockIssuance,trailingPurchaseOfBusiness,annualCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,annualInterestExpense,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingInterestExpense,quarterlyCashDividendsPaid,trailingNetOtherInvestingChanges,trailingCashDividendsPaid,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
891302400,2872288.0,-2540168.0,1307327.0,4325235.0,,-24522676.0,,38615204.0,,5356348.0,,,,-2507764.0,38615204.0,-15856657.0,,,5356348.0,-995115.0,-18510145.0,-1128251.0,-2640900.0,,,2057473.0,,-16657331.0,1717445.0,,281534.0,2683151.0,667466.0,,,33017977.0,,0.0,,,,,2872288.0,,4929761.0,2683151.0,,4208570.0,2683151.0,,,,876939.0,638176.0,5597227.0,0.0,-2640900.0,,,,,2327442.0,3286639.0,,,,,3687059.0,3593888.0,,,-687354.0,638176.0,667466.0,26397792.0,20300678.0,23714641.0,,,,,-118176.0,16148300.0,34289969.0,0.0,-2507764.0,,,1103179.0,6411501.0,33017977.0,,18428097.0,,-0.155,-563362.0,,,1579972.0,,,,,4325235.0,-15969977.0,,,9054095.0,86670.0,,0.0,2057473.0,,26397792.0,,2683151.0,,37830.0,,,,-25715.0,,,-14219527.0,,2327442.0,,0.0,20300678.0,,-858704.0,-307249.0,4593966.0,-0.155,110605.0,-2724442.0,,16148300.0,86670.0,,-995115.0,16938295.0,,,6502256.0,22445436.0,,,-1637130.0,,,4929761.0,9090517.0,15943180.0,,,2682045.0,,-2724442.0,34289969.0,,6411501.0,5597227.0,,,,,722236.0,,,,-24522676.0,23714641.0,110605.0,3687059.0,943471.0,,0.0,,3082760.0,,,,,,,,,,,,,,,,
899164800,2840217.0,,1436865.0,4476632.0,,,,,,6211604.0,,,,,37647246.0,-2762839.0,,,,,,-542057.0,-542057.0,,,,,,2231867.0,,374462.0,,645158.0,8573000.0,,,,,,,,,,,,,,1668298.0,2389324.0,,,,,474890.0,5024219.0,0.0,-542057.0,,,,,2831629.0,4366378.0,,,,,,5265647.0,,,,,,,,,,,,-0.03,,,,,,,,,,32623027.0,,0.0,,,-504187.0,,,,8573000.0,2321905.0,,,,,,,,85846.0,,0.0,1538844.0,-0.03,23782060.0,,2389324.0,,2683151.0,,,,-524807.0,,,-653607.0,,,,,,,,-899269.0,5803243.0,,147107.0,-3063366.0,,,,,,,,,,,,,-2109232.0,,,4379061.0,,,,-49000.0,-293827.0,,,33170614.0,,7065108.0,,,,,,-1892637.0,,,,-25064733.0,21392736.0,147107.0,4001742.0,,,0.0,,3033780.0,,,,,,,,,,,,,,,,
907113600,2948064.0,,1563346.0,4714805.0,,,,,,4954687.0,,,,,35447576.0,-2131079.0,,,,,,-2483012.0,-2483012.0,,,,,,2306439.0,,389411.0,,610688.0,8621000.0,,,,,,,,,,,,,,409411.0,1716839.0,,,,,522151.0,4803162.0,0.0,-2483012.0,,,,,3209573.0,3404080.0,,,,,,6256883.0,,,,,,,,,,,,-0.15,,,,,,,,,,30644414.0,,0.0,,,-377944.0,,,,8621000.0,954195.0,,,,,,,,85670.0,,0.0,1244410.0,-0.15,22155380.0,,1716839.0,,2389324.0,,,,-2463392.0,,,-544784.0,,,,,,,,-2852803.0,4967426.0,,504399.0,-3417238.0,,,,,,,,,,,,,-1586295.0,,,4192474.0,,,,,-672485.0,,,30732771.0,,7609892.0,,,,,,458306.0,,,,-27547745.0,20438541.0,504399.0,4192654.0,,,0.0,,3950444.0,,,,,,,,,,,,,,,,
915062400,3496562.0,,1700538.0,4472200.0,,,,,,5199486.0,,,,,33500000.0,-2089427.0,,,,,,-2305724.0,-2305724.0,,,,,,2301668.0,,407977.0,,462591.0,8640000.0,,,,,,,,,,,,,,3563090.0,3489890.0,,,,,388632.0,5125310.0,0.0,-2305724.0,,,,,3424218.0,3426163.0,,,,,,5949591.0,,,,,,,,,,,,-0.14,,,,,,,,,,28374690.0,,0.0,,,-214645.0,,,,8640000.0,8830490.0,,,,,,,,86420.0,,0.0,1166157.0,-0.14,20101953.0,,3489890.0,,1716839.0,,,,-2115451.0,,,-263388.0,,,,,,,,-2523428.0,5126701.0,,36000.0,-3789712.0,,,,,,,,,,,,,-1826039.0,,,4662719.0,,,,,1773051.0,,,29027800.0,,7873280.0,,,,,,71673.0,,,,-29853469.0,16612063.0,36000.0,4083568.0,,,0.0,,3647923.0,,,,,,,,,,,,,,,,
922838400,,0.0,2071383.0,5131895.0,,-31234877.0,,32981621.0,,6437225.0,,,,-6712201.0,32981621.0,-1998967.0,-25548051.0,,6437225.0,-7904365.0,13260717.0,-1381408.0,-1381408.0,,,874648.0,,-8982312.0,2932318.0,,214138.0,9279210.0,204816.0,,,27071537.0,,0.0,,,,-20544039.0,,,5705268.0,9279210.0,,7619918.0,9279210.0,,,,1385988.0,1268536.0,5910084.0,0.0,-1381408.0,,,,,2895857.0,4120851.0,,,,,3863359.0,5749716.0,,,-7430419.0,1268536.0,204816.0,18181241.0,765761.0,8902031.0,40360661.0,,,,-6518377.0,17238200.0,27849726.0,4830620.0,-6712201.0,,,6596059.0,7747447.0,27071537.0,,0.0,,-0.39,528361.0,,,2683151.0,,28254071.0,,,5131895.0,-1551893.0,,,9772292.0,86508.0,,0.0,874648.0,,18181241.0,,9279210.0,,3489890.0,,,,-1414727.0,,,-90114.0,,2895857.0,,0.0,765761.0,,-568415.0,-1628865.0,6192234.0,-0.39,78255.0,-3884088.0,,17238200.0,86508.0,,-6712201.0,23221837.0,,,6772132.0,22089604.0,,,-1908853.0,,,5705268.0,13449545.0,15317472.0,,,5789320.0,,-3884088.0,27849726.0,,7747447.0,5910084.0,,,,,-741548.0,,,,-31234877.0,8902031.0,78255.0,3863359.0,-2104206.0,,4830620.0,,2817398.0,,,,,,,,,,,,,,,,
930700800,4480296.0,,1357152.0,4812216.0,,,,,,7780548.0,,,,,31832236.0,-2519127.0,,,,,,-738023.0,-738023.0,,,,,,2498352.0,,665282.0,,189999.0,8573000.0,,,,,,,,-2049608.0,,,,,,-1315178.0,5710163.0,,,,,1314836.0,5480322.0,0.0,-738023.0,,,,,3064801.0,4994880.0,,,,,,5889985.0,,,,,,,,,,,,-0.05,,,,,,,,,,26351914.0,,0.0,,,-168944.0,,,,8573000.0,981288.0,,,,,,,,86531.0,,0.0,810027.0,-0.05,15680514.0,,5710163.0,,9279210.0,,,,-229823.0,,,-246858.0,,,,,,,,-895105.0,6352032.0,,18400.0,-4496925.0,,,,,,,,,,,,,-2272269.0,,,5290323.0,,,,,-3569047.0,,,27020020.0,,7994305.0,,,,,,-2199528.0,,,,-31972900.0,9970351.0,18400.0,3497380.0,,,0.0,,3391633.0,,,,,,,,,,,,,,,,
938649600,4438945.0,,1115303.0,4943946.0,,,,,,6916380.0,,,,,29658800.0,-2069226.0,,,,,,-3069098.0,-3069098.0,,,,,,2911648.0,,665222.0,,158775.0,8654000.0,,,,,,,,-5032092.0,,,,,,504070.0,5117314.0,,,,,1136334.0,6326684.0,0.0,-3069098.0,,,,,3559112.0,3052655.0,,,,,,6362174.0,,,,,,,,,,,,-0.18,,,,,,,,,,23332116.0,,0.0,,,-494311.0,,,,8654000.0,6459169.0,,,,,,,,86577.0,,0.0,1728964.0,-0.18,13660588.0,,5117314.0,,5710163.0,,,,-2644297.0,,,-923007.0,,,,,,,,-3309519.0,4167958.0,,49300.0,-5109700.0,,,,,,,,,,,,,-1146219.0,,,6167909.0,,,,,-592849.0,,,24714854.0,,8917312.0,,,,,,1257657.0,,,,-35041998.0,8543274.0,49300.0,3807612.0,,,0.0,,3450526.0,,,,,,,,,,,,,,,,
946598400,5189995.0,,1610330.0,4368173.0,,,,,,6861816.0,,,,,28018822.0,-1670744.0,,178960.0,,,,-3577022.0,-3577022.0,,,,,,3524082.0,,387574.0,,511640.0,17347062.0,186136.0,,,,,,,-1411933.0,,132596.0,,,,1188162.0,5006089.0,,,,,1033126.0,7779385.0,237109.0,-3577022.0,,,,,3616971.0,4333332.0,,,,,,8120352.0,,,,,,,,,,,,-0.205,,,,,,,,,,20239437.0,,0.0,,,-57859.0,,,,17347062.0,2250000.0,,,,,,,,87039.0,,0.0,1945154.0,-0.205,12711296.0,,5006089.0,,5117314.0,,,,-3399446.0,,,350095.0,,,,,,,,-3787020.0,5943662.0,,721452.0,-5453161.0,,,,,,,,,,,,,-2020839.0,,,7267745.0,,,,,-111225.0,,,23650649.0,,8788208.0,,,,,,1168609.0,,,,-38619020.0,7705207.0,484343.0,3335047.0,,,0.0,,4596270.0,,,,,,,,,,,,,,,,
954460800,6360000.0,0.0,1799215.0,4641000.0,,-41689000.0,,121788000.0,,6691000.0,,,,-10454000.0,121788000.0,-2404903.0,-8313000.0,,6691000.0,-11560000.0,3077000.0,-3069857.0,-3069857.0,,,1553000.0,,-8664000.0,3627918.0,,-33078.0,101917000.0,715000.0,,,112924000.0,,0.0,,,,180633.0,6360000.0,236000.0,8149000.0,101917000.0,,2699946.0,101917000.0,,,,1685000.0,690000.0,8864000.0,0.0,-3069857.0,,,,,3546000.0,4254133.0,,,,,3951000.0,7822489.0,,,-7306000.0,690000.0,715000.0,106384000.0,96306000.0,4467000.0,12748000.0,,,,-9875000.0,17578522.0,117147000.0,0.0,-10454000.0,,,92638000.0,9326000.0,112924000.0,,0.0,,-0.595,71114.0,,,9279000.0,,3057543.0,,,4641000.0,-1358000.0,,,12562000.0,102000.0,,0.0,1553000.0,,106384000.0,,101917000.0,,5006089.0,,,,-3568356.0,,,-538230.0,,3546000.0,,0.0,96867000.0,,-650000.0,-3568356.0,6053348.0,-0.595,96077848.0,-5375000.0,236000.0,17578522.0,102000.0,,-10454000.0,28195000.0,,,5882000.0,22517000.0,,,-1866673.0,,,8149000.0,15633000.0,16635000.0,,,96911121.0,,-5375000.0,117147000.0,,9326000.0,8864000.0,,,,,1236262.0,,,,-41689000.0,4467000.0,95753957.0,3951000.0,1463000.0,,0.0,,4194571.0,,,,,,,,,,,,,,,,
962323200,5515000.0,,1935000.0,4832000.0,,,,,,6494000.0,,,,,118869000.0,-3476000.0,,655000.0,,,,-1985000.0,-1985000.0,,,,,,2977000.0,,504000.0,,655000.0,20463894.0,0.0,,,,,,,-8949000.0,,237000.0,,,,-7275000.0,91910000.0,,,,,652000.0,7803000.0,0.0,-1985000.0,,,,,3749000.0,3924000.0,,,,,,7468000.0,,,,,,,,,,,,-0.095,,,,,,,,,,111066000.0,,0.0,,,-203000.0,,,,20463894.0,2350000.0,,,,,,,,102000.0,,0.0,1396000.0,-0.095,102976000.0,,91910000.0,,101917000.0,,,,-3040000.0,,,-676000.0,,,,,,,,-3544000.0,5859000.0,,68000.0,-5822000.0,,,,,,,,,,,,,-2800000.0,,,7148000.0,,,,,-10007000.0,,,114037000.0,,10002000.0,,,,,,-1319000.0,,,,-43674000.0,11066000.0,68000.0,4180000.0,,,0.0,,4491000.0,,,,,,,,,,,,,,,,
970272000,5471000.0,,1485000.0,11339000.0,,,,,,8049000.0,,,,,123787000.0,-3257000.0,,498000.0,,,,-1480000.0,-1480000.0,,,,,,2959000.0,,491000.0,,498000.0,20517925.0,0.0,,,,,,,-35198000.0,,239000.0,,,,1628000.0,90987000.0,,,,,7086000.0,7667000.0,-117000.0,-1480000.0,,,,,3912000.0,5500000.0,,,,,,8564000.0,,,,,,,,,,,,-0.07,,,,,,,,,,116120000.0,,0.0,,,-163000.0,,,,20517925.0,37347000.0,,,,,,,,206000.0,,0.0,1459000.0,-0.07,99904000.0,,90987000.0,,91910000.0,,,,-2573000.0,,,-521000.0,,,,,,,,-3064000.0,6985000.0,,185000.0,-6270000.0,,,,,,,,,,,,,-2736000.0,,,7169000.0,,,,,-923000.0,,,112448000.0,,10523000.0,,,,,,-1747000.0,,,,-45154000.0,8917000.0,302000.0,4253000.0,,,0.0,,5605000.0,,,,,,,,,,,,,,,,
978220800,5978000.0,,1913000.0,11051000.0,,,,,,8461000.0,,,,,120632000.0,-3028000.0,,,,,,-3754000.0,-3754000.0,,,,,,2919000.0,,999000.0,,434000.0,20636511.0,,,,,,,,-5070000.0,,240000.0,,,,-1259000.0,87234000.0,,,,,6606000.0,8312000.0,0.0,-3754000.0,,,,,3806000.0,4036000.0,,,,,,9358000.0,,,,,,,,,,,,-0.18,,,,,,,,,,112320000.0,,0.0,,,106000.0,,,,20636511.0,4450000.0,,,,,,,,207000.0,,0.0,1660000.0,-0.18,96771000.0,,87234000.0,,90987000.0,,,,-4323000.0,,,-639000.0,,,,,,,,-5322000.0,5949000.0,,-105000.0,-6717000.0,,,,,,,,,,,,,-2389000.0,,,7878000.0,,,,,-3753000.0,,,109581000.0,,11162000.0,,,,,,367000.0,,,,-48909000.0,9537000.0,-45000.0,4445000.0,,,0.0,,6439000.0,,,,,,,,,,,,,,,,
985996800,5600000.0,0.0,2042000.0,11047000.0,,-53090000.0,,118013000.0,,10028000.0,,,,-11401000.0,118013000.0,-4753000.0,-26991000.0,,10028000.0,-17561000.0,-124000.0,-4181000.0,-4181000.0,,,2129000.0,,-14514000.0,3557000.0,,974000.0,90462000.0,368000.0,,,108678000.0,,0.0,,,,22226000.0,5600000.0,242000.0,8967000.0,90462000.0,,6782000.0,90462000.0,,,,2968000.0,6295000.0,9335000.0,0.0,-4181000.0,,,,,3674000.0,4062000.0,,996000.0,,,4752000.0,9693000.0,,3145000.0,-11959000.0,6295000.0,368000.0,92498000.0,864000.0,2036000.0,29422000.0,,,,-14593000.0,20583363.0,106966000.0,0.0,-11401000.0,,,-11455000.0,11881000.0,108678000.0,,0.0,,-0.55,132000.0,,,101917000.0,,-14725000.0,,,11047000.0,-2555000.0,,,12411000.0,208000.0,,0.0,2129000.0,,92498000.0,3145000.0,90462000.0,,87234000.0,,,,-4657000.0,,,-719000.0,,3674000.0,,0.0,628000.0,,-128000.0,-5631000.0,6104000.0,-0.55,480000.0,-7129000.0,242000.0,20583363.0,208000.0,,-11401000.0,35082000.0,,996000.0,7375000.0,24896000.0,,,-4034000.0,,,8967000.0,22671000.0,17521000.0,,,3228000.0,,-7129000.0,106966000.0,,11881000.0,9335000.0,,,,,-827000.0,,,,-53090000.0,2036000.0,539000.0,4752000.0,-3526000.0,,0.0,,6136000.0,,,,,,,,,,,,,,,,
993859200,5700000.0,,1991000.0,10441000.0,,,,,,8001000.0,,,,,111571000.0,-4199000.0,,,,,,-6301000.0,-6301000.0,,,,,,4144000.0,,999000.0,,91000.0,20791903.0,,,,,,,,-25769000.0,,77000.0,,,,-26249000.0,60287000.0,,,,,5641000.0,8966000.0,0.0,-6301000.0,,,,,3602000.0,4001000.0,,862000.0,,,,11288000.0,,,,,,,,,,,,-0.3,,,,,,,,,,102605000.0,,0.0,,,72000.0,,,,20791903.0,,,,,,,,,208000.0,,0.0,2236000.0,-0.3,88092000.0,3145000.0,60287000.0,,90462000.0,,,,-6288000.0,,,-480000.0,,,,,,,,-7287000.0,5992000.0,,-207000.0,-5858000.0,,,,,,,,,,,,,-3719000.0,,,8875000.0,,,,,-30175000.0,,,101130000.0,,10658000.0,,,,,,1583000.0,,,,-59391000.0,27805000.0,228000.0,4800000.0,,,0.0,,7144000.0,,,,,,,,,,,,,,,,
1001808000,5021000.0,,1183000.0,9940000.0,,,,,,5695000.0,,,,,104805000.0,-4856000.0,,,,,,-7101000.0,-7101000.0,,,,,,3900000.0,,956000.0,,56000.0,20857821.0,,,,,,,,-5489000.0,,78000.0,,,,-4632000.0,51606000.0,,,,,5236000.0,8768000.0,0.0,-7101000.0,,,,,4259000.0,3161000.0,,1579000.0,,,,11071000.0,,,,,,,,,,,,-0.34,,,,,,,,,,96037000.0,,0.0,,,-657000.0,,,,20857821.0,,,,,,,,,209000.0,,0.0,2034000.0,-0.34,83750000.0,3145000.0,51606000.0,,60287000.0,,,,-6954000.0,,,-293000.0,,,,,,,,-7910000.0,4344000.0,,514000.0,-6247000.0,,,,,,,,,,,,,-4563000.0,,,8712000.0,,,,,-8681000.0,,,94865000.0,,10951000.0,,,,,,1582000.0,,,,-66492000.0,32144000.0,533000.0,4704000.0,,,0.0,,7171000.0,,,,,,,,,,,,,,,,
1009756800,5735000.0,,1530000.0,9488000.0,,,,,,5552000.0,,,,,99683000.0,-5330000.0,,,,,,-6445000.0,-6445000.0,,,,,,3883000.0,,1001000.0,,27000.0,20903608.0,,,,,,,,-4875000.0,,73000.0,,,,-4552000.0,42202000.0,,,,,4790000.0,10021000.0,0.0,-6445000.0,,,,,5140000.0,4379000.0,,1551000.0,,,,11440000.0,,,,,,,,,,,,-0.31,,,,,,,,,,89662000.0,,0.0,,,-881000.0,,,,20903608.0,,,,,,,,,209000.0,,0.0,2635000.0,-0.31,78471000.0,3145000.0,42202000.0,,51606000.0,,,,-6060000.0,,,-427000.0,,,,,,,,-7061000.0,5909000.0,,51000.0,-6680000.0,,,,,,,,,,,,,-4903000.0,,,9994000.0,,,,,-9404000.0,,,90195000.0,,11378000.0,,,,,,541000.0,,,,-72936000.0,36269000.0,70000.0,4698000.0,,,0.0,,7557000.0,,,,,,,,,,,,,,,,
1017532800,5564000.0,0.0,3211000.0,5804000.0,,-84443000.0,,89524000.0,,7341000.0,,,,-21676000.0,89524000.0,-7307000.0,-38009000.0,,7341000.0,-24621000.0,-25242000.0,-1829000.0,-1829000.0,,,1975000.0,,-21692000.0,4269000.0,,-1185000.0,45667000.0,,,,79325000.0,,0.0,,,,-1876000.0,5564000.0,54000.0,10199000.0,45667000.0,,10191000.0,45667000.0,,,,1771000.0,1097000.0,10199000.0,0.0,-1829000.0,,,,,4233000.0,7402000.0,,2606000.0,,,4707000.0,9765000.0,,3145000.0,-20068000.0,1097000.0,,71321000.0,1007000.0,25654000.0,14391000.0,,,,-22850000.0,20869160.0,83720000.0,0.0,-21676000.0,,,-44795000.0,11753000.0,79325000.0,,0.0,,-1.04,777000.0,,,90462000.0,,12491000.0,,,5804000.0,-1624000.0,,,16196000.0,210000.0,,0.0,1975000.0,,71321000.0,3145000.0,45667000.0,,42202000.0,,,,-2363000.0,,,-424000.0,,4233000.0,,0.0,515000.0,,-689000.0,-2363000.0,10613000.0,-1.04,157000.0,-7046000.0,54000.0,20869160.0,210000.0,,-21676000.0,43564000.0,,2606000.0,7915000.0,26858000.0,,,-6883000.0,,,10199000.0,27368000.0,18943000.0,,,3465000.0,,-7046000.0,83720000.0,,11753000.0,10199000.0,,,,,-4142000.0,,,,-84443000.0,25654000.0,176000.0,4707000.0,-436000.0,,0.0,,5496000.0,,,,,,,,,,,,,,,,
1025395200,3953000.0,,1673000.0,5483000.0,,,,,,6554000.0,,,,,82004000.0,-7057000.0,,,,,,-5500000.0,-5500000.0,,,,,,3542000.0,,497000.0,,,20952472.0,,,,,,,,-2050000.0,,34000.0,,,,14436000.0,53302000.0,,,,,993000.0,7478000.0,0.0,-5500000.0,,,423000.0,,4187000.0,3633000.0,,2240000.0,,,,9556000.0,,,,,,,,,,,,-0.26,,,,,,,,,,74526000.0,,-39000.0,,,46000.0,,,,20952472.0,16740000.0,,,,,,,,210000.0,,0.0,1251000.0,-0.26,64266000.0,,53302000.0,,45667000.0,,,,-5426000.0,,,-215000.0,,,,,,,,-5923000.0,5306000.0,,41000.0,-7478000.0,,,,,,,,,,,,,-6842000.0,,,7478000.0,,,,,7635000.0,,,76521000.0,,11968000.0,,,,,,-1872000.0,,,,-89303000.0,10964000.0,61000.0,4490000.0,,,0.0,,6014000.0,,,,,,,,,,,,,,,,
1033344000,3949000.0,,1598000.0,5359000.0,,,,,,5408000.0,,,,,76565000.0,-3558000.0,,,,,,-5192000.0,-5192000.0,,,,,,4214000.0,,495000.0,,,20983932.0,,,,,,,,-4815000.0,,14000.0,,,,-1694000.0,48595000.0,,,,,972000.0,7094000.0,0.0,-5192000.0,,,328000.0,,4074000.0,3978000.0,,2083000.0,,,,9498000.0,,,,,,,,,,,,-0.25,,,,,,,,,,69471000.0,,-58000.0,,,113000.0,,,,20983932.0,3510000.0,,,,,,,,210000.0,,0.0,1048000.0,-0.25,60864000.0,,48595000.0,,53302000.0,,,,-5025000.0,,,-331000.0,,,,,,,,-5520000.0,5576000.0,,214000.0,-7912000.0,,,,,,,,,,,,,-3227000.0,,,7094000.0,,,,,-4707000.0,,,71206000.0,,12299000.0,,,,,,1335000.0,,,,-94592000.0,12269000.0,234000.0,4387000.0,,,0.0,,5284000.0,,,,,,,,,,,,,,,,
1041292800,3841000.0,,2088000.0,4945000.0,,,,,,4351000.0,,,,,71433000.0,-2745000.0,,,,,,-4439000.0,-4439000.0,,,,,,3272000.0,,333000.0,,,21015966.0,,,,,,,,165000.0,,,,,,4006000.0,49987000.0,,,,,750000.0,6401000.0,0.0,-4439000.0,,,320000.0,,3425000.0,3503000.0,,1750000.0,,,,8233000.0,,,,,,,,,,,,-0.21,,,,,,,,,,65032000.0,,-40000.0,,,649000.0,,,,21015966.0,4000000.0,,,,,,,,210000.0,,0.0,810000.0,-0.21,58091000.0,,49987000.0,,48595000.0,,,,-4397000.0,,,-145000.0,,,,,,,,-4730000.0,5591000.0,,-14000.0,-8214000.0,,,,,,,,,,,,,-2600000.0,,,6401000.0,,,,,1392000.0,,,66488000.0,,12409000.0,,,,,,1264000.0,,,,-99031000.0,8104000.0,0.0,4195000.0,,,0.0,,4990000.0,,,,,,,,,,,,,,,,
