,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyOperatingExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualOtherNonCurrentLiabilities,quarterlyPretaxIncome,annualCapitalStock,trailingNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,trailingGrossProfit,annualRepaymentOfDebt,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,trailingInterestExpense,quarterlyNetOtherInvestingChanges,annualBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,annualOtherNonCashItems,annualTotalNonCurrentAssets,quarterlySaleOfInvestment,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyInterestExpense,annualNonCurrentDeferredTaxesLiabilities,annualOperatingExpense,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,trailingOperatingExpense,quarterlyChangeInWorkingCapital,annualPurchaseOfBusiness,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyBasicAverageShares,quarterlyTotalRevenue,quarterlyOperatingIncome,annualDilutedAverageShares,annualPurchaseOfInvestment,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyBasicEPS,annualCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlyOperatingCashFlow,quarterlyTaxProvision,annualInventory,trailingNetIncome,trailingCashDividendsPaid,annualChangeInInventory,annualNetOtherFinancingCharges,annualInterestExpense,trailingBeginningCashPosition,quarterlyNetPPE,trailingCostOfRevenue,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,annualResearchAndDevelopment,quarterlyOtherCurrentLiabilities,annualDilutedEPS,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyEbitda,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,annualTotalLiabilitiesNetMinorityInterest,annualFreeCashFlow,annualCommonStockIssuance,quarterlyCurrentAssets,annualOtherShortTermInvestments,quarterlyCurrentLiabilities,quarterlyDilutedAverageShares,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCostOfRevenue,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyFreeCashFlow,trailingFreeCashFlow,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualNetOtherInvestingChanges,quarterlyTotalAssets,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,annualEndCashPosition,annualTaxProvision,annualTotalAssets,trailingPurchaseOfInvestment,annualPretaxIncome,annualCashDividendsPaid,annualCurrentDebt,quarterlyTotalNonCurrentAssets,annualNonCurrentDeferredRevenue,annualLongTermDebt,annualNetIncome,trailingTotalRevenue,annualAccountsPayable,trailingInvestingCashFlow,trailingOperatingIncome,annualOtherCurrentAssets,annualBasicEPS,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualSaleOfInvestment,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,annualCashAndCashEquivalents,annualAccountsReceivable,annualDepreciationAndAmortization,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,trailingSaleOfInvestment,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyInventory,quarterlyChangeInInventory,annualBasicAverageShares,annualOperatingCashFlow,trailingNetOtherInvestingChanges,quarterlyDilutedEPS,annualCurrentAssets,quarterlyCostOfRevenue,annualEbitda,quarterlyCashDividendsPaid,quarterlyAccountsReceivable,annualNetPPE,annualCurrentLiabilities,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,annualNetIncomeCommonStockholders,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,annualCurrentAccruedExpenses,trailingOtherIncomeExpense,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,annualAccumulatedDepreciation,trailingOtherNonCashItems,trailingOperatingCashFlow,trailingStockBasedCompensation,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,quarterlyAccumulatedDepreciation,trailingBasicEPS,trailingChangeInWorkingCapital,quarterlyStockBasedCompensation,annualOtherIncomeExpense,trailingCommonStockIssuance,annualGoodwill,annualRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyChangeInAccountPayable,trailingDilutedEPS,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,trailingRepurchaseOfCapitalStock,annualCurrentDeferredRevenue,trailingChangeInAccountPayable,annualInvestmentsAndAdvances,annualCashFlowFromContinuingFinancingActivities,trailingChangesInAccountReceivables,trailingBasicAverageShares,quarterlyGoodwill,quarterlyIncomeTaxPayable,trailingPurchaseOfBusiness,trailingCashFlowFromContinuingFinancingActivities,annualDeferredIncomeTax,trailingDepreciationAndAmortization,annualStockBasedCompensation
1317340800,1993332039.0,,,7700681186.0,481503765.0,8795896163.0,,,96924188.0,,,45969176.0,,,,,27203778465.0,,18.0,,-2701529821.0,0.0,13249414943.0,6799763131.0,13250050293.0,,,,,46727188.0,,,225813608.0,,,,,,,,10723721775.0,517231362.0,,-1303856151.0,7686816842.0,23195267745.0,258590692.0,,,37046838664.0,,,0.0019,,,,47856713.0,,,,,,,,37046838664.0,,0.0,,,9617148709.0,,635350.0,,322737796.0,3455893378.0,,,7947765663.0,,,,43357240055.0,,36865324859.0,,,18599239854.0,,,,-2233469168.0,,,429370832.0,,84488969941.0,,14604952.0,,,,,,,,41131729886.0,,,,,,,,,,517231362.0,-47856917.0,,,740094457.0,55464564713.0,,0.0,,,,18036039316.0,14604952.0,0.0,,49067475.0,,-1291278002.0,13249414943.0,15706195106.0,,,,,0.0019,,22455173288.0,,-818823751.0,1263281329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,2002437828.0,,10303533868.0,7700681186.0,454028453.0,13249414943.0,,552778524.0,-284202990.0,7700681186.0,,44328987.0,,-34050665899.0,2681045000.0,3608474382.0,26954410503.0,,-661733405.0,5385065613.0,-22880228361.0,0.0,10302925888.0,6202785816.0,10303533868.0,,,954803845.0,41596862649.0,118655090.0,37352664996.0,1577315629.0,840403666.0,44328987.0,1804261456.0,,,,,,12572969980.0,,189496923.0,-1372078816.0,,20495700845.0,659825072.0,,-540100000.0,37352664996.0,,-4309999489.0,,-4210598401.0,,,-54299505.0,14132127677.0,,,-1618445002.0,8411154000.0,1471633860.0,,37352664996.0,,133766000.0,,,2681045000.0,0.009,607980.0,-4896586872.0,556200676.0,-3258249546.0,3478651354.0,,7456020890.0,52180279202.0,-3227918851.0,171266000.0,39516166270.0,607980.0,29432677640.0,,1674389898.0,22747601562.0,83363550895.0,86842202249.0,,-1031876058.0,,7456020890.0,410539137.0,-249751191.0,81113028919.0,,-255079239.0,8993539995.0,111602445.0,81113028919.0,,301099368.0,-1961256367.0,6202785816.0,41596862649.0,,22150494051.0,69578129.0,,12572969980.0,,,0.0,0.009,552778524.0,-2243083.0,,302364186.0,1113853525.0,52180279202.0,26954410503.0,8373654000.0,10302925888.0,1883404218.0,4386136249.0,22150494051.0,-255079239.0,0.0,,-229903485.0,,-1595272712.0,8993539995.0,14132127677.0,,7730903222.0,982679550.0,,,39516166270.0,19381847320.0,6158869477.0,-142637527.0,1883404218.0,37352664996.0,29432677640.0,0.0,2002437828.0,69578129.0,22747601562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,1990622291.0,,,7700681186.0,445082721.0,10302925888.0,,,-440877527.0,,,44328987.0,,,,,26486353245.0,,60922114.0,,-7763045977.0,0.0,12363667920.0,6869952859.0,12364276200.0,,,,,60922114.0,,,410509432.0,,,,,,,,13610877441.0,535293890.0,,-1215369610.0,7696164572.0,19495583224.0,-77696220.0,,,37718785410.0,,,-0.0608,,,,25984581.0,,,,,,,,37718785410.0,,342208745.0,,,630715000.0,,608280.0,,-30368095.0,2060742032.0,,,6988094084.0,,,,42225407134.0,,29387237298.0,,,26024140243.0,,,,-398813616.0,,,406598032.0,,84219343444.0,,-467926806.0,,,,,,,,41993936310.0,,,,,,,,,,535293890.0,-77749710.0,,,367386501.0,55411377541.0,,342208745.0,,,,25444517366.0,-467926806.0,0.0,,-466862108.0,,-1230804690.0,12363667920.0,14657291201.0,,,,,-0.0608,,19128196723.0,,-328886797.0,1959687498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,1974064551.0,,,7700681186.0,501248297.0,12363667920.0,,,-1362131096.0,,,49852832.0,,,,,25055957283.0,,-1517198120.0,,-14823602617.0,1055000000.0,9186193392.0,6856320875.0,9186776832.0,,,,,69846571.0,,,415255275.0,,,,,,,,14992327003.0,517857861.0,,-1260065979.0,,21091300133.0,-449514447.0,,,38234023927.0,,,,,,,45740387.0,,,,,,,,38234023927.0,,5791255.0,,,2821535755.0,,583440.0,,-946875821.0,-4652374694.0,,,5567810074.0,,,,40816159224.0,,33615614970.0,,,21963004270.0,,,,257129699.0,,,449314996.0,,83044595894.0,,-1424752204.0,,,,,,,,42228436670.0,,,,,,,,,,517857861.0,-17750290.0,,,51733850.0,55578619240.0,,5791255.0,,,,21395293577.0,-1424752204.0,133140708.0,,-1407871483.0,,-2789016581.0,6710843544.0,14084984985.0,,,,,,,21039566283.0,,-257764573.0,2073036605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,1971551177.0,0.0,,7700681186.0,434134207.0,6710843544.0,,,-1214198911.0,,,49852832.0,,,,,23841640332.0,,-1054103015.0,,-6574471158.0,1085000000.0,7575755709.0,5398073223.0,7576322849.0,,,,,41184401.0,,,359537061.0,,,,,,,,14990723874.0,501422293.0,,-777390049.0,7698636388.0,19368539202.0,-348810281.0,,,38736896475.0,,,-0.1617,,,,22767758.0,,,,,,,,38736896475.0,,30000000.0,,,3037843387.0,,567140.0,,-854661850.0,-2667610698.0,,,4323455628.0,,,,37228103074.0,,31751341664.0,,,21861218965.0,,,,261259212.0,,,408372062.0,,79901066268.0,,-1244869504.0,,,,,,,,42672963194.0,,,,,,,,,,501422293.0,881671.0,,,85323926.0,53612560629.0,,30000000.0,,,,21309943840.0,-1244869504.0,68951350.0,,-1236966669.0,,-1784903440.0,4043232846.0,12161188185.0,,,,,-0.1617,,19283215276.0,,-613908355.0,1903478990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,1963421181.0,0.0,9783011235.0,7700681186.0,507454016.0,4043232846.0,,618997012.0,-729110022.0,7700681186.0,,40614884.0,,-38908876560.0,2395464380.0,-2560225137.0,23126644187.0,,1422026149.0,9190021229.0,-9747756808.0,215562806.0,9782424115.0,9777449423.0,9783011235.0,,,1575889162.0,42730588589.0,28088366.0,38850200032.0,1727780914.0,418470758.0,40614884.0,1887919241.0,,,,,-429290736.0,12125628912.0,618997012.0,-3800523426.0,-1693975163.0,,14448941479.0,552191170.0,7695682361.0,-113500000.0,38850200032.0,,-6056635413.0,,-4946800801.0,,,-40286856.0,11250937262.0,,,1430298828.0,396000000.0,1586090972.0,,38850200032.0,,18000000.0,,,2395464380.0,-0.502,587120.0,2305285410.0,-310639264.0,2699018223.0,1564089463.0,,3245037973.0,50499107467.0,645786317.0,396000000.0,33280575450.0,587120.0,31663322867.0,,-323829778.0,18835784600.0,72840274575.0,74404364038.0,,526211022.0,,3245037973.0,463495824.0,-789830821.0,76011164039.0,,-725684031.0,6629796092.0,54205870.0,76011164039.0,,-3746317556.0,-1582025712.0,9777449423.0,42730588589.0,618997012.0,18176172704.0,-3863232545.0,,12125628912.0,,,215562806.0,-0.502,618997012.0,-18881671.0,,200041452.0,1059645186.0,50499107467.0,23126644187.0,18000000.0,9782424115.0,1411927109.0,3568559849.0,18176172704.0,-725684031.0,0.0,,-688823166.0,,-251910702.0,6629796092.0,11250937262.0,,7695682361.0,5592587118.0,,,33280575450.0,13389296293.0,1408333265.0,-381465987.0,1411927109.0,38850200032.0,31663322867.0,0.0,1963421181.0,-3863232545.0,18835784600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,1949540891.0,,,7700681186.0,517741800.0,6629796092.0,,,-329036700.0,,,40614884.0,,,,,22719343773.0,,931689954.0,,-8415896154.0,256073270.0,8359061296.0,11770791149.0,8359645046.0,,,,,73169241.0,,,326643182.0,,,,,,,,13758170752.0,598441154.0,,-1209280366.0,7693116168.0,17791718370.0,225113740.0,,,39076557707.0,,,-0.0501,,,,47877684.0,,,,,,,,39076557707.0,,,,,2521910458.0,,583750.0,,-2393518.0,-558226258.0,,,2859612853.0,,,,34092073911.0,,35876225933.0,,,16095882605.0,,,,-530970484.0,,,446710436.0,,77085672793.0,,-385425120.0,,,,,,,,42993598882.0,,,,,,,,,,598441154.0,-53000000.0,,,742855540.0,51972108538.0,,0.0,,,,15456826567.0,-385425120.0,0.0,,-376914384.0,,-240809732.0,6071569834.0,12990527214.0,,,,,-0.0501,,17048862830.0,,-232990040.0,1441139122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,2061473572.0,,,7700681186.0,484531912.0,6071569834.0,,,82922660.0,,,38757833.0,,,,,22698902548.0,,-587115348.0,,-4651803482.0,158937879.0,8309393100.0,12897262098.0,8309882650.0,,,,,57786592.0,,,324190466.0,,,,,,,,14124340265.0,584595222.0,,-2109138686.0,,19160843969.0,481379526.0,,,39794527072.0,,,,,,,29235444.0,,,,,,,,39794527072.0,,,,,3068985493.0,,489550.0,,407113126.0,-582442164.0,,,2912214895.0,,,,33413482978.0,,38012391050.0,,,14037367785.0,,,,971080253.0,,,420647849.0,,77184571582.0,,52602042.0,,,,,,,,43771088604.0,,,,,,,,,,584595222.0,-5480000.0,,,965911438.0,52049758835.0,,49000000.0,,,,13414014730.0,52602042.0,0.0,,53687216.0,,-2651029016.0,6436449395.0,12385138272.0,,,,,,,18194932531.0,,-131767537.0,1448141906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,2043781632.0,,,7700681186.0,506031645.0,6436449395.0,,,68271230.0,,,38757833.0,,,,,22700009303.0,,-1077506095.0,,-6471128321.0,50593850.0,7588611344.0,13329263188.0,7589042634.0,,,,,43625127.0,,,287067787.0,,,,,,,,14052874666.0,562406376.0,,-1482449111.0,8622220000.0,19439522760.0,479264060.0,,,40243091956.0,,,0.0004,,,,42222399.0,,,,,,,,40243091956.0,,0.0,,,4115606568.0,,431290.0,,355339017.0,-2224106559.0,,,2915663783.0,,,,35586313488.0,,41137968078.0,,,13549088502.0,,,,-1156078710.0,,,450551630.0,,79843345100.0,,3448888.0,,,,,,,,44257031612.0,,,,,,,,,,562406376.0,-24520000.0,,,985295705.0,54687056580.0,,0.0,,,,12947924293.0,3448888.0,0.0,,26048831.0,,-2529036261.0,3265021111.0,12443433829.0,,,,,0.0004,,18454227055.0,,-466016161.0,1455682708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,1900179245.0,,5107227399.0,7700681186.0,475192469.0,3265021111.0,,609637532.0,499988254.0,7700681186.0,,36900781.0,,-21986537135.0,9691200313.0,-4815277967.0,23131445621.0,,598552693.0,6629796092.0,-2447709178.0,486511748.0,5106718069.0,8553509860.0,5107227399.0,,,1107268864.0,43224828124.0,332690083.0,39428024044.0,1757066180.0,360958321.0,36900781.0,1983497826.0,,,,,,12066796264.0,609637532.0,207935078.0,-719778406.0,,17456798284.0,285665614.0,7706872451.0,-88480000.0,39428024044.0,,-4542698610.0,,-5520646569.0,,,-5125161.0,10049721134.0,,,-571119921.0,281000000.0,1273862443.0,,39428024044.0,,232000000.0,,,9691200313.0,0.0204,509330.0,-96589557.0,860946575.0,-1450502986.0,3454920766.0,,3272406740.0,45618176283.0,-429288014.0,281000000.0,28092383597.0,509330.0,36583927593.0,,1471422940.0,9034248690.0,70393962617.0,73848883383.0,,286680927.0,,3272406740.0,439156265.0,-134378796.0,71317211721.0,,486594388.0,1814518125.0,114210366.0,71317211721.0,,322145444.0,-1281885894.0,8553509860.0,43224828124.0,609637532.0,8387710377.0,157220198.0,,12066796264.0,,,486511748.0,0.0204,609637532.0,-5480000.0,,507271043.0,760858083.0,45618176283.0,23131445621.0,232000000.0,5106718069.0,800946475.0,3859253534.0,8387710377.0,486594388.0,0.0,,505113415.0,,878176399.0,1814518125.0,10049721134.0,,7706872451.0,5091358555.0,,,28092383597.0,16695940201.0,5455261421.0,-451112156.0,800946475.0,39428024044.0,36583927593.0,0.0,1900179245.0,157220198.0,9034248690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,1787380329.0,,,7700681186.0,454025113.0,1814518125.0,,,-422463185.0,,,36900781.0,,,,,22679830610.0,,889408024.0,,-5361219995.0,466160487.0,5057242199.0,8109609378.0,5057727619.0,,,,,78195033.0,,,364873630.0,,,,,,,,12426158496.0,1639487253.0,,-922547250.0,7433072450.0,13643609773.0,32329638.0,,,38950615328.0,,,-0.06,,,,55986191.0,,,,,,,,38950615328.0,,,,,9698891729.0,,485420.0,,-57589555.0,644979232.0,,,2826422393.0,,,,28681396875.0,,36577643048.0,7433072450.0,,9593982566.0,,,,-1445075376.0,,,409265626.0,,71370805770.0,,-445984347.0,,,,,,,,42689408895.0,,,,,,,,,,1639487253.0,-45000000.0,,,486354751.0,46171625614.0,,0.0,,,,7917594532.0,-445984347.0,0.0,,-478449376.0,,1727977624.0,2459497357.0,11422804365.0,,,,,-0.06,,13157255022.0,,-245673259.0,773527965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,1774235401.0,,,7700681186.0,468189222.0,2459497357.0,,,-322362979.0,,,35046101.0,,,,,22411802820.0,,-127900185.0,,788693054.0,1177064391.0,7067349627.0,8292159355.0,7067839227.0,,,,,94235920.0,,,301624681.0,,,,,,,,13737730959.0,776720278.0,,53526879.0,,15220742225.0,86873614.0,,,40391743486.0,,,,,,,-37316860.0,,,,,,,,40391743486.0,,,,,10701781236.0,,489600.0,,-20738298.0,2073879402.0,,,2542140562.0,,,,29177330603.0,,39760304019.0,,,8609116567.0,,,,1964098606.0,,,420279135.0,,73299178280.0,,-284281831.0,,,,,,,,44121847677.0,,,,,,,,,,776720278.0,-17044732.0,,,555062836.0,48369420586.0,,0.0,,,,7797350188.0,-284281831.0,0.0,,-285046119.0,,80216793.0,4533376759.0,10422523572.0,,,,,,,14665679389.0,,-138876006.0,677162983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,1749301376.0,92052567.0,,7700681186.0,552033489.0,4533376759.0,,,435007504.0,,,35046101.0,,,,,22774492331.0,,599830347.0,,-6562799943.0,1169982627.0,9131685211.0,12768555111.0,9132222031.0,,,,,34995676.0,,,309732620.0,,,,,,,,11841188755.0,,,-1447566958.0,7694244571.0,15569048512.0,860570281.0,,,38799940085.0,,,0.0525,,,,29372168.0,,,,,,,,38799940085.0,,,,,6745360097.0,,536820.0,,744740124.0,2590447594.0,,,2946088402.0,,,,30030337713.0,,37569304788.0,7694244571.0,,9700222831.0,,,,77756485.0,,,479295070.0,,72573171426.0,,403947840.0,,,,,,,,42542833713.0,,,,,,,,,,1109633487.0,17044732.0,,,1412603770.0,47269527619.0,,0.0,,,,8555543243.0,403947840.0,0.0,,405635336.0,,-281111275.0,7123824353.0,10107138062.0,,,,,0.0525,,14156444742.0,,-591515361.0,778670504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,1826460576.0,-91730264.0,4655625009.0,7700681186.0,584397544.0,7123824353.0,,1212236595.0,821935054.0,7700681186.0,,33191420.0,,-22500139926.0,3945402835.0,895318174.0,23295565989.0,,902618211.0,1814518125.0,-11364813042.0,1298677715.0,4654551519.0,12058394894.0,4655625009.0,,,1187230471.0,43625971824.0,39814151.0,39872407042.0,1823345370.0,312301980.0,33191420.0,2058645368.0,,,,,-108774997.0,11482194521.0,1186358849.0,264047515.0,-282861412.0,,15387537776.0,942296773.0,7713847028.0,-105244733.0,39872407042.0,,1326246882.0,,-2599448741.0,,,200027380.0,8684293285.0,,,779710556.0,30000000.0,1315522227.0,,39872407042.0,,,,,3945402835.0,0.0286,1073490.0,-2623251059.0,1134237034.0,-4413988054.0,3980715674.0,,3451299829.0,42621776823.0,313405088.0,30000000.0,24885202986.0,1073490.0,32704550056.0,,1922070306.0,9917226767.0,55840222612.0,59820938286.0,,-283374627.0,,3451299829.0,514505539.0,2263956397.0,68511174810.0,,546934363.0,2709836299.0,248068879.0,68511174810.0,,512116394.0,-1326432606.0,12058394894.0,43625971824.0,1186358849.0,8671798752.0,220616025.0,,11482194521.0,,,1298677715.0,0.0286,1212236595.0,-60244733.0,,247240780.0,1526694317.0,42621776823.0,23295565989.0,30000000.0,4654551519.0,856559860.0,3656536345.0,8671798752.0,546934363.0,0.0,,621907674.0,,-200836260.0,2709836299.0,8684293285.0,,7713847028.0,2912853829.0,,,24885202986.0,13860843459.0,5484174966.0,-350367980.0,856559860.0,39872407042.0,32704550056.0,0.0,1826460576.0,220616025.0,9917226767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,1698586527.0,,,7700681186.0,668962235.0,2709836297.0,,,-641853371.0,,,33191420.0,,,,,22625757277.0,,-254602730.0,,-6263555142.0,1029312757.0,5006445639.0,11792752169.0,5007693139.0,,,,,7646241.0,,,304407956.0,,,,,,,,12757871806.0,1109375799.0,,-784095692.0,7442738925.0,11747680767.0,-361963021.0,,,39463867867.0,,,-0.08,,,,27263363.0,,,,,,,,39463867867.0,,,,,3548998876.0,,1247500.0,,-337445415.0,347495820.0,,,2855880715.0,,,,24834307113.0,,33138103859.0,7442738925.0,,9706096185.0,,,,1516081948.0,,,608622477.0,,67992133276.0,,-595419114.0,,,,,,,,43157826163.0,,,,,,,,,,1132508747.0,-56537594.0,,,306999214.0,42844200044.0,,0.0,,,,8540396018.0,-595419114.0,0.0,,-669116734.0,,-880989722.0,3057332117.0,9089364953.0,,,,,-0.08,,11440681553.0,,-253390798.0,820693522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,1874772503.0,,,7700681186.0,579955038.0,3057332117.0,,,-515381667.0,,,33382422.0,,,,,22012631920.0,,2035280.0,,-2078404829.0,1390362123.0,7978940797.0,11764444349.0,7978940797.0,,,,,44136629.0,,,304345693.0,,,,,,,,11681216012.0,1190710580.0,,-546922388.0,,11699839926.0,-63724589.0,,,39154811339.0,,,,,,,175805138.0,,,,,,,,39154811339.0,,,,,4348945261.0,,,,-211035974.0,3209867717.0,,,2214707402.0,,,,25603483605.0,,32212278204.0,,,11628174214.0,,,,1781167950.0,,,514079837.0,,68319390649.0,,-641173313.0,,,,,,,,42715907044.0,,,,,,,,,,1217658951.0,0.0,,,516230449.0,43840452418.0,,0.0,,,,10377132841.0,-641173313.0,0.0,,-691186805.0,,-697868996.0,6267199836.0,8550177790.0,,,,,,,11183609477.0,,-146604859.0,823651878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,1853052228.0,,,7700681186.0,535207833.0,6267199836.0,,,-1407811171.0,,,33382422.0,,,,,20679108681.0,,-165366573.0,,-10941619807.0,1319978473.0,5995803878.0,5820466969.0,5995803878.0,,,,,116191289.0,,,272767148.0,,,,,,,,11786635545.0,1198806359.0,,740768035.0,7875233059.0,11278859355.0,-957970265.0,,,38813359493.0,,,-0.17,,,,16776105.0,,,,,,,,38813359493.0,,,,,7325388340.0,,,,-1135044023.0,-2068805518.0,,,875917782.0,,,,22932507612.0,,28925974664.0,7875233059.0,,13310695480.0,,,,-853940245.0,,,513530302.0,,65284299901.0,,-1338789620.0,,,,,,,,42351792289.0,,,,,,,,,,1226895836.0,,,,-422762432.0,42236670144.0,,4000000000.0,,,,12050417222.0,-1338789620.0,0.0,,-1424587276.0,,768436420.0,4198394316.0,7428441656.0,,,,,-0.17,,11701621787.0,,-470595777.0,1013942056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,1891358160.0,,6147982536.0,7700681186.0,591572671.0,4198394316.0,,1314021688.0,-2161525793.0,7700681186.0,,32704732.0,,-18176630777.0,7008482616.0,836574059.0,18455838015.0,,480615247.0,2709836299.0,1106949001.0,1681432127.0,5142711482.0,6791359472.0,6147982536.0,,,778177012.0,42294084169.0,4376780713.0,38851173964.0,2174469731.0,218995611.0,32704732.0,2375697777.0,,,,,-73191528.0,11488570679.0,1285164299.0,-5104484381.0,-2182510591.0,,10382546691.0,-1371553715.0,7748870442.0,-5405067580.0,38851173964.0,,-3621073001.0,,-2772760636.0,,,158067773.0,6018495505.0,,,1084654072.0,4950000.0,1057622097.0,,38851173964.0,,,,,7008482616.0,-0.62,1005271054.0,4998686871.0,-1942530182.0,-651983960.0,-379513813.0,,-1368605137.0,41712863095.0,3092571417.0,4950000.0,20160381786.0,1005271054.0,29731298424.0,,-2755211590.0,11981564671.0,45488440552.0,45108926739.0,,649261764.0,,-1368605137.0,538237115.0,62681224.0,62454465955.0,,-2228917627.0,3546410358.0,377912379.0,62454465955.0,,-4726572002.0,-1069670905.0,6791359472.0,42294084169.0,1285164299.0,10634838251.0,-4804299674.0,,11488570679.0,,,1681432127.0,-0.62,1314021688.0,,,4544754872.0,-779981044.0,41712863095.0,18455838015.0,-3995050000.0,5142711482.0,796986661.0,3465413949.0,10634838251.0,-2228917627.0,0.0,,-2319593566.0,,-2810650703.0,3546410358.0,6018495505.0,,7748870442.0,5865332053.0,,,20160381786.0,11162527735.0,-203535956.0,-199079471.0,796986661.0,38851173964.0,29731298424.0,0.0,1891358160.0,-4804299674.0,11981564671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
