date,quarterlyNonCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyAccountsPayable,annualInvestmentsAndAdvances,annualDilutedAverageShares,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,trailingOperatingExpense,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,trailingDeferredIncomeTax,annualTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyChangeInInventory,trailingBeginningCashPosition,annualChangesInAccountReceivables,trailingChangesInAccountReceivables,trailingCostOfRevenue,annualInterestExpense,annualDilutedEPS,quarterlyDilutedEPS,trailingChangeInAccountPayable,annualTotalRevenue,trailingResearchAndDevelopment,annualCurrentAssets,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyEbitda,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualResearchAndDevelopment,annualOtherNonCurrentAssets,quarterlyEndCashPosition,quarterlyOtherNonCashItems,quarterlyInvestingCashFlow,annualAccumulatedDepreciation,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyRepurchaseOfCapitalStock,annualNetOtherFinancingCharges,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,annualBasicAverageShares,quarterlyGoodwill,quarterlyCurrentLiabilities,quarterlyPretaxIncome,annualRetainedEarnings,quarterlyPurchaseOfBusiness,trailingNetIncomeCommonStockholders,trailingNetIncome,quarterlyStockholdersEquity,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyBasicAverageShares,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualOtherCurrentAssets,annualNetIncome,quarterlyOtherCurrentAssets,annualBeginningCashPosition,annualLongTermDebt,annualCostOfRevenue,annualFreeCashFlow,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,annualSellingGeneralAndAdministration,trailingTaxProvision,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,annualOtherNonCashItems,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicEPS,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyLongTermDebt,trailingCashDividendsPaid,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,quarterlyCurrentDeferredRevenue,annualPurchaseOfInvestment,quarterlyInventory,quarterlyOtherCurrentLiabilities,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualNetPPE,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyOperatingExpense,trailingChangeInInventory,quarterlyCostOfRevenue,annualGrossProfit,annualOperatingCashFlow,annualStockBasedCompensation,annualGoodwill,annualSaleOfInvestment,annualInventory,annualOtherIntangibleAssets,trailingChangeInWorkingCapital,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEbitda,annualRepaymentOfDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyDilutedAverageShares,trailingRepaymentOfDebt,annualOperatingIncome,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,trailingGrossProfit,annualGainsLossesNotAffectingRetainedEarnings,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,annualPretaxIncome,trailingInterestExpense,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingTotalRevenue,trailingOtherIncomeExpense,trailingPurchaseOfInvestment,annualOtherIncomeExpense,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,trailingOperatingIncome,annualGrossPPE,quarterlyOtherIntangibleAssets,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,trailingEndCashPosition,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualBasicEPS,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,trailingBasicAverageShares,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingDilutedAverageShares
1998-03-31,,38000000.0,3500000.0,,,,-100000.0,,,14100000.0,,,,,,,,,,26100000.0,,,,,,-12200000.0,13600000.0,,,,,,,,-0.008125,,,,,,,,-11500000.0,,,,,,0.0,,8200000.0,,,,,,1100000.0,,-169900000.0,,,,36900000.0,,,,,,311400000.0,337400000.0,6700000.0,,,-100000.0,,,910769231.0,,0.0,,,,-15600000.0,,,303100000.0,,,,,,,,,,100000.0,900000.0,,1500000.0,1500000.0,,,,18900000.0,,-7400000.0,,,-7400000.0,-6800000.0,-800000.0,,-0.008125,,,,,1100000.0,,,2300000.0,,,10500000.0,,,,32000000.0,,5000000.0,,,,,,26300000.0,,500000.0,,,,,,,,,32000000.0,,,,-7600000.0,,910769231.0,,,,,,,,,,,,,349400000.0,,-7400000.0,34300000.0,34300000.0,,,,,,,,-124300000.0,12000000.0,,,,,,1400000.0,,,,,,700000.0,133400000.0,,,,,
1998-06-30,,32800000.0,3700000.0,,,,8400000.0,,,7600000.0,,,,,,,,,,25700000.0,,,,,,-19800000.0,7000000.0,,,,,,,,-0.015625,,,,,,,,-19100000.0,,,,,,0.0,,5300000.0,,,,,,900000.0,,-184700000.0,,,,31900000.0,,,,,,300500000.0,321800000.0,8400000.0,,,300000.0,,,947200000.0,,0.0,,,,-15600000.0,,,284800000.0,,,,,,,,,,0.0,3200000.0,,1400000.0,3900000.0,,,,18300000.0,,-14800000.0,,,-14800000.0,-5700000.0,-300000.0,,-0.015625,,,,,900000.0,,,2700000.0,,,10100000.0,,,,27300000.0,,5000000.0,,,,,,27400000.0,,600000.0,,,,,,,,,0.0,,,,-6000000.0,,947200000.0,,,,,,,,,,,,,333300000.0,,-14800000.0,37000000.0,37000000.0,,,,,,,,-137900000.0,11500000.0,,,,,,900000.0,,,,,,700000.0,143200000.0,,,,,
1998-09-30,,32000000.0,2700000.0,,,,-1100000.0,,,3600000.0,,,,,,,,,,25300000.0,,,,,,-21700000.0,3000000.0,,,,,,,,-0.018125,,,,,,,,-21000000.0,,,,,,0.0,,23500000.0,,,,,,700000.0,,-202300000.0,,,,31300000.0,,,,,,284700000.0,305600000.0,7900000.0,,,-200000.0,,,971034483.0,,0.0,,,,-15600000.0,,,262400000.0,,,,,,,,,,-100000.0,500000.0,,1400000.0,800000.0,,,,16700000.0,,-17600000.0,,,-17600000.0,-17900000.0,-300000.0,,-0.018125,,,,,700000.0,,,6200000.0,,,9700000.0,,,,27800000.0,,4100000.0,,,,,,25300000.0,,600000.0,,,,,,,,,0.0,,,,-18200000.0,,971034483.0,,,,,,,,,,,,,316700000.0,,-17600000.0,43200000.0,43200000.0,,,,,,,,-83900000.0,11100000.0,,,,,,800000.0,,,,,,700000.0,107900000.0,,,,,
1998-12-31,,32400000.0,3400000.0,,971616000.0,,-1100000.0,,,9600000.0,-56100000.0,109100000.0,,,,-2500000.0,,,,27900000.0,,,32500000.0,,,-20300000.0,9000000.0,,,,,,200000.0,-0.057813,,,32600000.0,,288300000.0,,-56100000.0,,-19600000.0,,600000.0,,75300000.0,4400000.0,0.0,0.0,3000000.0,-17700000.0,9000000.0,,,100000.0,600000.0,6100000.0,-218600000.0,,971616000.0,,31800000.0,,-218600000.0,,,,270500000.0,288300000.0,7900000.0,302900000.0,32400000.0,0.0,,,,,0.0,,800000.0,,-17700000.0,255800000.0,-56100000.0,255800000.0,32000000.0,600000.0,2200000.0,-49200000.0,14600000.0,,31000000.0,,,100000.0,2600000.0,270500000.0,4400000.0,2800000.0,100000.0,,,21300000.0,,-16300000.0,,40000000.0,-16300000.0,-16300000.0,-1100000.0,,,,7200000.0,2800000.0,,600000.0,,,-10700000.0,,,10200000.0,,-486100000.0,,27600000.0,,4300000.0,,10200000.0,,,31800000.0,29900000.0,,600000.0,34800000.0,-46700000.0,,,528600000.0,,,,0.0,,-71500000.0,,-17400000.0,0.0,,,-74300000.0,27600000.0,0.0,,,500000.0,32500000.0,,,,,302900000.0,0.0,-16300000.0,32500000.0,32500000.0,,,,,18400000.0,,,-140000000.0,14600000.0,,27900000.0,,3400000.0,,800000.0,,,,-0.057813,,700000.0,144100000.0,,,,,
1999-03-31,,29700000.0,3500000.0,,,,-2300000.0,,,5600000.0,,,,,,,,,,29800000.0,,,,,,-19400000.0,4900000.0,,,,,,,,-0.01625,,,,,,,,-18600000.0,,,,,,0.0,,38800000.0,,,,,,400000.0,,-234300000.0,,,,29300000.0,,,,,,258900000.0,272000000.0,8400000.0,,,100000.0,,,972307692.0,,0.0,,,,-17700000.0,,,213600000.0,,,,,,,,,,0.0,4500000.0,,4500000.0,4700000.0,,,,15800000.0,,-15800000.0,,,-15800000.0,-17300000.0,-2700000.0,,-0.01625,,,,,400000.0,,,26000000.0,,,12100000.0,,,,25000000.0,,3600000.0,,,,,,25000000.0,,700000.0,,,,,,,,,32500000.0,,,,-20000000.0,,972307692.0,,,,,,,,,,,,,288600000.0,,-15800000.0,58400000.0,58400000.0,,,,,,,,-23500000.0,16600000.0,,,,,,800000.0,,,,,,800000.0,64900000.0,,,,,
1999-06-30,,27200000.0,3600000.0,,,,-8900000.0,,,9500000.0,,,,,,,,,,30200000.0,,,,,,-17500000.0,8700000.0,,,,,,,,-0.015,,,,,,,,-16600000.0,,,,,,0.0,,8100000.0,,,,,,200000.0,,-249400000.0,,,,27000000.0,,,,,,244900000.0,255400000.0,7900000.0,,,-100000.0,,,1000000000.0,,0.0,,,,-17700000.0,,,210100000.0,,,,,,,,,,100000.0,1800000.0,,4200000.0,1900000.0,,,,18200000.0,,-15000000.0,,,-15000000.0,-23000000.0,-1200000.0,,-0.015,,,,,200000.0,,,-13100000.0,,,12500000.0,,,,22600000.0,,2600000.0,,,,,,27000000.0,,800000.0,,,,,,,,,0.0,,,,-24200000.0,,1000000000.0,,,,,,,,,,,,,272100000.0,,-15000000.0,45300000.0,45300000.0,,,,,,,,-38000000.0,16700000.0,,,,,,800000.0,,,,,,900000.0,47400000.0,,,,,
1999-09-30,,149400000.0,10800000.0,,,,-2200000.0,,,38900000.0,,,-2700000.0,,,,,,,66900000.0,,,,,,-16200000.0,38400000.0,,,,,,,,-0.021875,,,,,,,,-8400000.0,,,,,,70800000.0,,-44700000.0,,,,,,92600000.0,,-440300000.0,236600000.0,,,56800000.0,-30200000.0,,,,,299800000.0,387700000.0,19100000.0,,,0.0,,,1389714286.0,,0.0,,,,-17700000.0,,,13500000.0,,,,,,,,,,0.0,14800000.0,,12300000.0,18700000.0,,,,28200000.0,,-30400000.0,,,-30400000.0,-13500000.0,-3500000.0,,-0.021875,,,,,92600000.0,,,-43200000.0,,200000.0,49200000.0,,,20100000.0,42400000.0,,-16300000.0,,,,,,55100000.0,,500000.0,,,,,,,,,0.0,0.0,,,-17000000.0,,1389714286.0,,,,,,,,,,,,,449200000.0,,-30400000.0,307400000.0,70800000.0,,,,,,,,-95300000.0,61500000.0,,,,,,3600000.0,,1600000.0,,,,7800000.0,54100000.0,,,,,
1999-12-31,,139500000.0,9500000.0,,1370432000.0,,-6700000.0,,,44100000.0,-66500000.0,203800000.0,-2600000.0,,,-12500000.0,,,,115500000.0,,,47000000.0,,900000.0,-9800000.0,48800000.0,-700000.0,,,,,6500000.0,-0.048438,,,169000000.0,,372000000.0,,-66500000.0,,-6700000.0,,91600000.0,,112900000.0,13400000.0,47000000.0,,-18500000.0,-64100000.0,29300000.0,247400000.0,,0.0,91600000.0,-20100000.0,-449200000.0,247400000.0,1370432000.0,,47900000.0,-8800000.0,-449200000.0,,,,297300000.0,372000000.0,19600000.0,436800000.0,139500000.0,-2400000.0,,,,,6800000.0,,3200000.0,,-64100000.0,11000000.0,-66500000.0,11000000.0,101100000.0,84800000.0,16900000.0,-75100000.0,64800000.0,,78300000.0,,,-100000.0,2900000.0,297300000.0,13400000.0,4000000.0,,,,31200000.0,,-9000000.0,,-16300000.0,-9000000.0,-8800000.0,-5100000.0,,,-4400000.0,24000000.0,12600000.0,,84800000.0,,,-23800000.0,0.0,200000.0,51400000.0,,-187000000.0,21000000.0,35200000.0,,-1300000.0,,51400000.0,,,47900000.0,53900000.0,,4700000.0,152100000.0,-62600000.0,,,185600000.0,21000000.0,,,70800000.0,0.0,-39100000.0,,-13900000.0,6800000.0,,,-51700000.0,35200000.0,-2400000.0,,-2600000.0,-54100000.0,294400000.0,,-65600000.0,,,436800000.0,47000000.0,-9000000.0,294400000.0,47000000.0,,,,,-23800000.0,,,-30200000.0,64800000.0,,115500000.0,,9500000.0,,3200000.0,,1600000.0,,-0.048438,,3100000.0,19200000.0,,,,,
2000-03-31,,133279000.0,6570000.0,,,,-4917000.0,,,40168000.0,,,-3044000.0,,,,,,,116324000.0,,,,,,-6941000.0,45222000.0,-27000.0,,,,,,,-0.004063,,,,,,,,-4048000.0,,,,,,37296000.0,,-13563000.0,,,,,,90606000.0,,-454993000.0,254496000.0,,,42673000.0,-5454000.0,,,,,301043000.0,367606000.0,17590000.0,,,-2450000.0,,,1418880000.0,,6590000.0,,,,-64100000.0,,,8162000.0,,,,,,,,,,0.0,9083000.0,,14492000.0,9996000.0,,,,26626000.0,,-5761000.0,,,-5761000.0,-5559000.0,-3724000.0,,-0.004063,,,,,84016000.0,,,-9715000.0,,307000.0,52224000.0,,,20986000.0,33086000.0,,-921000.0,,,,,,47109000.0,,5054000.0,,,,,,,,,47011000.0,45000.0,,,-9283000.0,,1418880000.0,,,,,,,,,,,,,434322000.0,,-5761000.0,291792000.0,37296000.0,,,,,,,,-59657000.0,66716000.0,,,,,,3017000.0,,1537000.0,,,,2893000.0,52268000.0,,,,,
2000-06-30,,134330000.0,4658000.0,,,,1651000.0,,,44379000.0,,,-2978000.0,,,,,,,115871000.0,,,,,,-5785000.0,49979000.0,694000.0,,,,,,,-0.002813,,,,,,,,-2701000.0,,,,,,42740000.0,,-353000.0,,,,,,89700000.0,,-459179000.0,252807000.0,,,44630000.0,-3661000.0,,,,,302207000.0,371447000.0,19829000.0,,,0.0,,,1426912000.0,,6322000.0,,,,-64100000.0,,,8964000.0,,,,,,,,,,0.0,4298000.0,,13319000.0,5109000.0,,,,27251000.0,,-4186000.0,,,-4186000.0,526000.0,-2249000.0,,-0.002813,,,,,83378000.0,,,5444000.0,,525000.0,51771000.0,,,20292000.0,37083000.0,,-718000.0,,,,,,50164000.0,,5600000.0,,,,,,,,,37296000.0,45000.0,,,-1723000.0,,1426912000.0,,,,,,,,,,,,,436537000.0,,-4186000.0,295547000.0,42740000.0,,,,,,,,-49727000.0,65090000.0,,,,,,2889000.0,,1518000.0,,,,3084000.0,51623000.0,,,,,
2000-09-30,,59815000.0,6704000.0,,,,2682000.0,,,38416000.0,,,-1676000.0,,,,,,,118193000.0,,,,,,-20941000.0,45089000.0,1065000.0,,,,,,,-0.011875,,,,,,,,-18231000.0,,,,,,43374000.0,,-1415000.0,,,,,,9183000.0,,-476743000.0,249825000.0,,,50632000.0,-17350000.0,,,,,376100000.0,369840000.0,21515000.0,,,0.0,,,1474848000.0,,6049000.0,,,,-64100000.0,,,11330000.0,,,,,,,,,,0.0,10724000.0,,11982000.0,11462000.0,,,,35132000.0,,-17564000.0,,,-17564000.0,-9761000.0,-5602000.0,,-0.011875,,,,,3134000.0,,,634000.0,,214000.0,54093000.0,,,19227000.0,41052000.0,,-246000.0,,,,,,59357000.0,,6673000.0,,,,,,,,,42740000.0,47000.0,,,-15363000.0,,1474848000.0,,,,,,,,,,,,,435915000.0,,-17564000.0,293199000.0,43374000.0,,,,,,,,-21025000.0,66075000.0,,,,,,2876000.0,,604000.0,,,,2710000.0,25212000.0,,,,,
2000-12-31,,326975000.0,11605000.0,,1456800000.0,,-6033000.0,,,51088000.0,-43106000.0,226369000.0,-904000.0,,,-15621000.0,,,,128046000.0,,,197292000.0,,1199000.0,-18651000.0,55265000.0,-1335000.0,,,,,4365000.0,-0.03875,,,195555000.0,,593798000.0,,-56776000.0,,-15330000.0,,268737000.0,,131568000.0,29127000.0,197292000.0,,-68872000.0,-72872000.0,30451000.0,315586000.0,,0.0,268737000.0,-6617000.0,-506008000.0,315586000.0,1456800000.0,,58238000.0,-15442000.0,-506008000.0,,,,351124000.0,593798000.0,23290000.0,678099000.0,326975000.0,0.0,,,,,16499000.0,,3034000.0,,-72872000.0,11544000.0,-56776000.0,11544000.0,47011000.0,252238000.0,21504000.0,-53823000.0,84301000.0,,82793000.0,,,0.0,244940000.0,351124000.0,29127000.0,3884000.0,,,,43128000.0,,-15595000.0,,-84203000.0,-29265000.0,-23408000.0,-4046000.0,,,397000.0,269045000.0,12008000.0,,252238000.0,,,153918000.0,94000.0,153000.0,55174000.0,,-229862000.0,20562000.0,43599000.0,,-973000.0,,55174000.0,,,58238000.0,69739000.0,,4177000.0,174051000.0,-38202000.0,,,163730000.0,20562000.0,,,43374000.0,94000.0,-40310000.0,,-27454000.0,16499000.0,,,-52318000.0,43599000.0,-2450000.0,,-904000.0,150281000.0,512878000.0,,-41907000.0,,,678099000.0,197292000.0,-29265000.0,512878000.0,197292000.0,,,,,-2858000.0,,,-99453000.0,84301000.0,,128046000.0,,11605000.0,,3034000.0,,706000.0,,-0.03875,,3321000.0,34627000.0,,,,,
2001-03-31,,323205000.0,9908000.0,,,,-12489000.0,,,47255000.0,,,2403000.0,,,,,,,127847000.0,,,,,,-25802000.0,57836000.0,25000.0,,,,,,,-0.014375,,,,,,,,-22357000.0,,,,,,77403000.0,,-91002000.0,,,,,,268003000.0,,-527729000.0,406407000.0,,,55202000.0,-22342000.0,,,,,334340000.0,570378000.0,21911000.0,,,0.0,,,1509584000.0,,16062000.0,,,,-72872000.0,,,14844000.0,,,,,,,,,,0.0,1423000.0,,32192000.0,1900000.0,,,,51146000.0,,-22812000.0,,,-21723000.0,-30248000.0,-3254000.0,,-0.014375,,,,,251941000.0,,,-119889000.0,,470000.0,54975000.0,2914000.0,,20537000.0,39526000.0,,-390000.0,,,,51187000.0,,73057000.0,,10581000.0,,,,,,,,,197292000.0,94000.0,,,-33502000.0,,1509584000.0,,,,,,,,,,,,,657545000.0,,-21723000.0,483810000.0,77403000.0,,,,,,,,-157796000.0,87167000.0,,,,,,2854000.0,,3533000.0,,,,3445000.0,70048000.0,,,,,
2001-06-30,,322247000.0,12146000.0,,,,-4919000.0,,,39890000.0,,,2023000.0,,,,,,,133013000.0,,,,,,-33895000.0,50687000.0,-3183000.0,,,,,,,-0.02125,,,,,,,,-30287000.0,,,,,,46921000.0,,-10304000.0,,,,,,265557000.0,,-560118000.0,409101000.0,,,56690000.0,-32064000.0,,,,,314415000.0,546191000.0,29707000.0,,,0.0,,,1516464000.0,,14146000.0,,,,-72872000.0,,,0.0,,,,,,,,,,0.0,11689000.0,,30330000.0,12464000.0,,,,44078000.0,,-32387000.0,,,-32387000.0,-31415000.0,-7783000.0,,-0.02125,,,,,251411000.0,,,-30482000.0,,323000.0,60141000.0,2116000.0,,23720000.0,0.0,,-1240000.0,,,39819000.0,54354000.0,,73785000.0,,10797000.0,,,,,,,,,77403000.0,95000.0,,,-39198000.0,,1516464000.0,,,,,,,,,,,,,636662000.0,,-32387000.0,456022000.0,46921000.0,,,,,,,,-51082000.0,90471000.0,,,,,,2609000.0,,3436000.0,,,,3608000.0,48561000.0,,,,,
2001-09-30,,334796000.0,15261000.0,,,,2511000.0,,,41707000.0,,,6444000.0,,,,,,,135797000.0,,,,,,-360868000.0,50915000.0,-7487000.0,,,,,,,-0.01625,,,,,,,,-357075000.0,,,,,,37346000.0,,17708000.0,,,,,,263052000.0,,-585314000.0,403208000.0,,,71744000.0,-24522000.0,,,,,298139000.0,544607000.0,32047000.0,,,14300000.0,,,1524896000.0,,12300000.0,,,,-72872000.0,,,0.0,,,,,,,,,,0.0,3720000.0,,25403000.0,4521000.0,,,,45728000.0,,-25196000.0,,,-25196000.0,-31099000.0,-5622000.0,,-0.01625,,,,,250752000.0,,,-9575000.0,,174000.0,62925000.0,3899000.0,,31207000.0,0.0,,8254000.0,,,50117000.0,59402000.0,,402575000.0,,9208000.0,,,,,,,,,46921000.0,96000.0,,,-36721000.0,,1524896000.0,,,,,,,,,,,,,632935000.0,,-25196000.0,440554000.0,37346000.0,,,,,,,,-69950000.0,88328000.0,,,,,,2467000.0,,3513000.0,,,,3793000.0,78980000.0,,,,,
2001-12-31,,342349000.0,19174000.0,,1618568000.0,,-15925000.0,,,61153000.0,51182000.0,310694000.0,7448000.0,,,-26329000.0,,,,131128000.0,,55455000.0,162339000.0,,4135000.0,-24924000.0,74331000.0,-8073000.0,,,,,13980000.0,0.0325,,,233769000.0,,707759000.0,,52271000.0,,-21079000.0,,262232000.0,,185553000.0,24199000.0,162339000.0,,104378000.0,-68300000.0,36311000.0,420512000.0,,0.0,262232000.0,-30822000.0,-453737000.0,420512000.0,1521960000.0,,80117000.0,134745000.0,-453737000.0,,,,452437000.0,707759000.0,41476000.0,794786000.0,342349000.0,0.0,,,,3996000.0,11843000.0,,1492000.0,,-68300000.0,0.0,52271000.0,0.0,197292000.0,250389000.0,43764000.0,-114461000.0,87027000.0,,125141000.0,,,0.0,16718000.0,452437000.0,24199000.0,17426000.0,,,,44601000.0,,131577000.0,,20780000.0,131577000.0,4630000.0,-9670000.0,,,-18718000.0,33550000.0,14691000.0,,250389000.0,,,124993000.0,193000.0,3168000.0,62828000.0,3996000.0,-377725000.0,39280000.0,0.0,,157771000.0,74228000.0,62828000.0,55455000.0,74228000.0,80117000.0,86077000.0,,13178000.0,190005000.0,-88132000.0,,,280534000.0,39280000.0,,,37346000.0,193000.0,-105998000.0,,-5040000.0,11843000.0,,,-120689000.0,0.0,14300000.0,,7448000.0,-34953000.0,582851000.0,,57447000.0,,,794786000.0,162339000.0,131577000.0,582851000.0,162339000.0,,,,,164395000.0,,,-98897000.0,87027000.0,,131128000.0,,19174000.0,,1492000.0,,3498000.0,,0.035,,3845000.0,82945000.0,,,,,
2002-03-31,,330793000.0,9526000.0,,,,-22695000.0,,,66374000.0,,,-2492000.0,,,,,,,131151000.0,,,,,,-6943000.0,78416000.0,-6916000.0,,,,,,,-0.0025,,,,,,,,-3585000.0,,,,,,115086000.0,308000.0,-42846000.0,,,,,,261711000.0,,-457587000.0,449583000.0,,,69082000.0,-4814000.0,,,,,456944000.0,700644000.0,39763000.0,,,0.0,,,1550400000.0,,11381000.0,,,,-68300000.0,,,0.0,,,,,,,,,,0.0,17788000.0,,24242000.0,18241000.0,,,,33554000.0,,-3850000.0,,,-3850000.0,-23115000.0,-3030000.0,,-0.0025,,,,,250330000.0,,,-47253000.0,,-964000.0,62851000.0,4362000.0,,46196000.0,0.0,,0.0,,,54096000.0,76935000.0,,73317000.0,,12042000.0,,,,,,,,,162339000.0,195000.0,,,-26145000.0,,1550400000.0,,,,,,,,,,,,,787737000.0,,-3850000.0,564669000.0,115086000.0,,,,,,,,-123412000.0,87093000.0,,,,,,1098000.0,,3482000.0,,,,3358000.0,83596000.0,,,,,
2002-06-30,,339936000.0,12488000.0,,,,-25760000.0,,,91645000.0,,,-15090000.0,,,,,,,132971000.0,,,,,,19194000.0,109363000.0,3519000.0,,,,,,,0.011938,,,,,,,,22627000.0,,,,,,122006000.0,2526000.0,-3910000.0,,,,,,257244000.0,,-437876000.0,437482000.0,,,82692000.0,20349000.0,,,,,476036000.0,726323000.0,41600000.0,,,0.0,,,1561336000.0,,6947000.0,,,,-68300000.0,,,0.0,,,,,,,,,,0.0,11557000.0,,24978000.0,12001000.0,,,,30851000.0,,19711000.0,,,19711000.0,1210000.0,-5241000.0,,0.0125,,,,,250297000.0,,,6920000.0,,638000.0,64671000.0,17137000.0,,42677000.0,0.0,,0.0,,,52380000.0,101462000.0,,72451000.0,,17718000.0,,,,,,,,,115086000.0,196000.0,,,-4031000.0,,1651080000.0,,,,,,,,,,,,,815972000.0,,19711000.0,559488000.0,122006000.0,,,,,,,,-68053000.0,89649000.0,,,,,,687000.0,,3455000.0,,,,3433000.0,69384000.0,,,,,
2002-09-30,,353398000.0,17254000.0,,,,21886000.0,,,113572000.0,,,2469000.0,,,,,,,134009000.0,,,,,,35917000.0,133984000.0,4508000.0,,,,,,,0.0125,,,,,,,,39665000.0,,,,,,121608000.0,,-27608000.0,,,,,,267922000.0,,-417119000.0,503183000.0,,,85476000.0,21307000.0,,,,,522829000.0,788135000.0,42317000.0,,,0.0,,,1569120000.0,,17922000.0,,,,-68300000.0,,,0.0,,,,,,,,,,0.0,7694000.0,,22383000.0,8122000.0,,,,35338000.0,,20757000.0,,,20757000.0,60766000.0,-4251000.0,,0.01375,,,,,250000000.0,,,38451000.0,,550000.0,65709000.0,7155000.0,,38169000.0,0.0,,-16048000.0,,,60804000.0,114062000.0,,77655000.0,,20412000.0,,,,,,,,,122006000.0,197000.0,,,56515000.0,,1649280000.0,,,,,,,,,,,,,876227000.0,,20757000.0,624791000.0,121608000.0,,,,,,,,-120086000.0,88092000.0,,,,,,263000.0,,3445000.0,,,,3748000.0,96729000.0,,,,,
