date,annualPurchaseOfBusiness,quarterlyInterestExpense,annualOtherNonCashItems,quarterlyCommonStockIssuance,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,annualStockholdersEquity,quarterlyBasicEPS,quarterlyNetOtherFinancingCharges,trailingPurchaseOfBusiness,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyInventory,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,trailingOperatingCashFlow,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,quarterlyOperatingExpense,quarterlyPretaxIncome,quarterlyNetPPE,annualOtherIntangibleAssets,quarterlyTaxProvision,annualGoodwill,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualNetPPE,annualOperatingCashFlow,annualInventory,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualOtherNonCurrentLiabilities,annualEbitda,trailingNetOtherInvestingChanges,annualRepaymentOfDebt,quarterlyDilutedAverageShares,quarterlyBeginningCashPosition,quarterlyFreeCashFlow,annualBasicEPS,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,trailingInterestExpense,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,trailingGrossProfit,trailingPretaxIncome,annualChangeInCashSupplementalAsReported,trailingTotalRevenue,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingPurchaseOfInvestment,trailingCapitalExpenditure,annualEndCashPosition,annualOperatingIncome,annualPretaxIncome,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,trailingOtherIncomeExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDepreciationAndAmortization,trailingEndCashPosition,annualOtherIncomeExpense,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,trailingInvestingCashFlow,annualGrossPPE,annualAccountsPayable,quarterlyCurrentDebt,annualNetIncomeContinuousOperations,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,annualDilutedAverageShares,annualOperatingExpense,quarterlyGrossProfit,quarterlyGrossPPE,annualTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,trailingDeferredIncomeTax,annualCapitalExpenditure,annualCurrentAssets,quarterlyOtherNonCashItems,annualTotalRevenue,annualDilutedEPS,trailingBeginningCashPosition,trailingOperatingExpense,annualInterestExpense,trailingCostOfRevenue,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,quarterlyRetainedEarnings,quarterlyEndCashPosition,annualOtherNonCurrentAssets,quarterlyDilutedEPS,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,annualBasicAverageShares,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockholdersEquity,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,trailingNetIncome,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyCurrentLiabilities,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualBeginningCashPosition,annualLongTermDebt,annualCostOfRevenue,annualOtherCurrentAssets,annualCurrentDebt,quarterlyRepaymentOfDebt,annualNetIncome,annualCashDividendsPaid,quarterlyOtherCurrentAssets,quarterlyBasicAverageShares,annualSellingGeneralAndAdministration,annualFreeCashFlow,trailingTaxProvision,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,annualNonCurrentDeferredRevenue,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,annualStockBasedCompensation,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSellingGeneralAndAdministration,annualChangeInAccountPayable,trailingDilutedEPS,trailingChangesInAccountReceivables,annualResearchAndDevelopment,annualChangesInAccountReceivables,trailingDilutedAverageShares,annualCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
2007-12-31,,508792579.572925,467000000.0,-171272.159549,1034000000.0,,,7514000000.0,,67022710.515713,,237588379.331185,,,,4471000000.0,3357000000.0,1748548445.809831,345582701.450443,-7398000000.0,345582701.450443,,-4687226528.001612,1910579481.265109,,-528000000.0,2892000000.0,,870000000.0,31155000000.0,4682000000.0,,433994131.74859,338428461.925866,37790000000.0,1773000000.0,-7154239.524577,1528000000.0,115000000.0,,2892000000.0,37790000000.0,3284000000.0,,10055000000.0,-778073052.981467,3652000000.0,2617000000.0,3188000000.0,,,,2340212342.868654,-2938678082.191781,0.846667,,,44448000000.0,445000000.0,,2913000000.0,4682000000.0,636000000.0,,,357000000.0,,1561000000.0,2913000000.0,,,1561000000.0,2154000000.0,943000000.0,,345582701.450443,55597000000.0,,,1773000000.0,445000000.0,293299771.353747,,673000000.0,-375856169.419823,93980128.928284,,870000000.0,,37790000000.0,5212000000.0,161000000.0,787000000.0,,598529519.540693,5212000000.0,1288826835.213537,-221000000.0,,59867524.174053,,,952016129.0,1498000000.0,1032523651.289283,37790000000.0,156000000.0,43827000000.0,,3152147415.390814,,1561000000.0,,-7621000000.0,11149000000.0,467000001.007252,9343000000.0,0.826667,,,1786000000.0,,181000000.0,1352000000.0,-4437200979.049154,4867000000.0,1561000000.0,3357000000.0,,-80777629.935536,43000000.0,929527559.0,200000000.0,787000000.0,891829290.89444,-32822104.149879,,33772000000.0,7514000000.0,1472000000.0,1352000000.0,2119623764.101531,33772000000.0,,11149000000.0,,,,10055000000.0,55597000000.0,43827000000.0,531901589.443997,1528000000.0,,4867000000.0,140694359.387591,1204000000.0,31155000000.0,5691000000.0,0.0,161000000.0,,787000000.0,-316000000.0,0.0,,464000000.0,-4337000000.0,,44448000000.0,,2617000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,526693185.660157,,,,,,,0.207261,73956919.26552,,-75955753.424658,,,,,1894896165.355096,468726952.297678,196885308.462062,,196885308.462062,,,121928973.088507,,,,,,32243217358.39891,0.0,,478721130.865637,195885890.410959,38513564693.48101,,-999418.051103,,,,7409683637.423492,,,,,5996507.335082,,,,,,918728037.0,1560091199.844555,468726952.297678,,,,43884435999.22277,,,,,,,,,,1566087707.179637,2598486304.284465,,,,,,,196885308.462062,57791334813.951225,,,1748981165.840863,444740924.900418,313817192.266589,,,-122928390.168075,,,869493493.636452,,,,,,,834513870.591664,10510877098.99932,-91946438.356164,,,44973801.612747,,,,,1313235001.457301,38513564693.48101,,45309605796.17216,,1313235001.457301,,,,,,117931300.884096,,,,,,,,,-584659418.051103,4394440106.868746,1566087707.179637,,0.200784,-80952842.708637,,,,,1148331062.858253,-57966233.362479,,,7005918841.93141,,1032398597.104829,,34798728697.17284,,13906898813.756922,,,,10510877098.99932,,,0.0,1726993974.545808,,,164903938.599048,,,,,,,,,1469144178.567959,872583528.0,,,,,,2555511338.773924,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,475000000.0,,140000000.0,,,,,0.113333,81000000.0,,-61000000.0,,,,,3288000000.0,457000000.0,110000000.0,,110000000.0,,-940000000.0,365000000.0,,,,,,33262000000.0,0.0,,476000000.0,128000000.0,39989000000.0,,18000000.0,,,,7534000000.0,,,,,-35000000.0,,,,,,892500000.0,1567000000.0,-483000000.0,,,,47229000000.0,,,,,,,,,,1532000000.0,2565000000.0,,,,,,,110000000.0,59586000000.0,,,1935000000.0,,328000000.0,,,-72000000.0,112000000.0,,870000000.0,,,,,,,752000000.0,10576000000.0,-78000000.0,,,43000000.0,,,,,1228000000.0,39989000000.0,,46555000000.0,,1228000000.0,,,,,,33000000.0,,,,,,,,,-857000000.0,,1532000000.0,,0.113333,-88000000.0,,,,,1080000000.0,-3033766.637521,,,7154000000.0,,1033000000.0,,35979000000.0,,12357000000.0,,,,10576000000.0,,,43000000.0,2017000000.0,,,148000000.0,,,,,,,,,0.0,874500000.0,,,,,,2717000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,503000000.0,,,,,,,0.18,-83000000.0,,319000000.0,,,,,3564000000.0,787000000.0,161000000.0,,161000000.0,,36000000.0,-627000000.0,,,,,,27602000000.0,0.0,,470000000.0,262000000.0,35701000000.0,,101000000.0,,,,6452000000.0,,,,,131000000.0,,,,,,892500000.0,1532000000.0,823000000.0,,,,42693000000.0,,,,,,,,,,1569000000.0,2460000000.0,,,,,,,161000000.0,52580000000.0,,,1727000000.0,23000000.0,274000000.0,,,0.0,178000000.0,,817000000.0,,,,2206000000.0,,,513000000.0,8723000000.0,359000000.0,,,-4000000.0,,,,,983000000.0,35701000000.0,,40956000000.0,,3021000000.0,,,,,,,,,,,,,,,-28000000.0,4208000000.0,1569000000.0,,0.18,-72000000.0,,,,,826000000.0,-24000000.0,,,6285000000.0,,891000000.0,2038000000.0,30027000000.0,,9887000000.0,,,,10929000000.0,,,-242000000.0,1701000000.0,,,157000000.0,,,,,,,,,975000000.0,876000000.0,,,,,,2425000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,,540000000.0,157000000.0,,1330000000.0,,,5788000000.0,,461000000.0,,-930000000.0,,,,-1121000000.0,1303000000.0,-189000000.0,1421000000.0,-765000000.0,200000000.0,-1437000000.0,-231000000.0,-981000000.0,,-187000000.0,7310000000.0,,2148000000.0,7386000000.0,0.0,,596000000.0,1766000000.0,36375000000.0,1632000000.0,345000000.0,2011000000.0,126000000.0,,7310000000.0,36375000000.0,1567000000.0,,8903000000.0,-421000000.0,4809000000.0,25205000000.0,5645000000.0,,-1522000000.0,,1569000000.0,-420000000.0,0.693333,,,41321000000.0,-770000000.0,,2919000000.0,0.0,319000000.0,,,-319000000.0,,1242000000.0,2919000000.0,,,1242000000.0,2846000000.0,2331000000.0,,200000000.0,53611000000.0,,,1632000000.0,-770000000.0,414000000.0,,-313000000.0,7000000.0,-63000000.0,,2148000000.0,,37812000000.0,8903000000.0,,1870000000.0,,1268000000.0,8903000000.0,-511000000.0,-266000000.0,,-278000000.0,,,887850000.0,1963000000.0,1864000000.0,37812000000.0,461000000.0,41494000000.0,,3604000000.0,,1242000000.0,,-1457000000.0,12290000000.0,-262000000.0,12868000000.0,0.68,,,1984000000.0,,,1677000000.0,748000000.0,4368000000.0,1242000000.0,1303000000.0,,-101000000.0,676000000.0,871650000.0,-194000000.0,649000000.0,3151000000.0,-181000000.0,-1437000000.0,32591000000.0,5788000000.0,-279000000.0,1677000000.0,1740000000.0,32591000000.0,,12290000000.0,,,,8903000000.0,53611000000.0,41494000000.0,601000000.0,2011000000.0,,4368000000.0,189000000.0,1561000000.0,7386000000.0,8059000000.0,0.0,,,649000000.0,-342000000.0,0.0,,640000000.0,110000000.0,,41321000000.0,,25205000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,,335000000.0,,54000000.0,,,,,-0.346667,70000000.0,,-787000000.0,,,,,,-125000000.0,-603000000.0,,-292000000.0,,-130000000.0,287000000.0,,,,,,,,,281000000.0,-665000000.0,,,-62000000.0,,,,,,,,,-223000000.0,,,,,,868350000.0,1171000000.0,-255000000.0,,,,,,,,,,,,,,,,,,,,,,-292000000.0,,,,,,185000000.0,,,-177000000.0,6000000.0,,,,,,,,,479000000.0,,-463000000.0,,,-51000000.0,,,,,760000000.0,,,,,2085000000.0,,,,,,453000000.0,,,,,,,,,-385000000.0,,948000000.0,,-0.346667,-129000000.0,,,,,-145000000.0,-14000000.0,,,,,,1325000000.0,,,,,,,,,,-84000000.0,,,,96000000.0,,,,,,,,,,858750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,452000000.0,,10000000.0,,1733000000.0,,,0.16,68000000.0,,-73000000.0,,,,,0.0,315000000.0,201000000.0,,147000000.0,,-202000000.0,13000000.0,,,,,,31063000000.0,0.0,,466000000.0,135000000.0,38542000000.0,,-66000000.0,,,,7566000000.0,,,,,503000000.0,,,,,,868500000.0,1029000000.0,113000000.0,,,,46137000000.0,,,,,,,,,,1532000000.0,2269000000.0,,,,,,,147000000.0,55972000000.0,,,1600000000.0,,300000000.0,,,-11000000.0,167000000.0,,6900000000.0,,,,,,,660000000.0,8854000000.0,-115000000.0,,,-24000000.0,,,,,1126000000.0,,,42221000000.0,,2978000000.0,,,,,,7000000.0,,,,,,,,,175000000.0,,1532000000.0,,0.16,-84000000.0,,,,,887000000.0,,,,6900000000.0,,737000000.0,1852000000.0,33367000000.0,,9835000000.0,,,,8854000000.0,,,-6000000.0,2194000000.0,,,166000000.0,,,,,,,,,0.0,858000000.0,,,,,,2304000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,383000000.0,,472000000.0,,,,,-0.5,530000000.0,,-873000000.0,,,,,,602000000.0,-572000000.0,,-417000000.0,,240000000.0,144000000.0,,,,,,,,,248000000.0,-751000000.0,,,-179000000.0,,,,,,,,,602000000.0,,,,,,868500000.0,1532000000.0,842000000.0,,,,,,,,,,,,,,,,,,,,,,-417000000.0,,,,,,-146000000.0,,,-480000000.0,,,,,,,,,,505000000.0,,390000000.0,,,-297000000.0,,,,,753000000.0,,,,,2844000000.0,,,,,,2580000000.0,,,,,,,,,-144000000.0,,2063000000.0,,-0.5,-262000000.0,,,,,-207000000.0,2000000.0,,,,,,2091000000.0,,,,,,,,,,405000000.0,,,,87000000.0,,,,,,,,,,858300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,699000000.0,378000000.0,1592000000.0,1275000000.0,,,7547000000.0,,-668000000.0,,2177000000.0,,,,1344000000.0,0.0,313000000.0,3704000000.0,-2386000000.0,1505000000.0,-3779000000.0,-2137000000.0,923000000.0,,,8605000000.0,,2433000000.0,32987000000.0,0.0,,907000000.0,3961000000.0,41664000000.0,1822000000.0,257000000.0,2343000000.0,,,8605000000.0,41664000000.0,1175000000.0,,10017000000.0,-759000000.0,4515000000.0,11351000000.0,5054000000.0,,-1069000000.0,,2063000000.0,-1824000000.0,0.48,,,45829000000.0,605000000.0,,5672000000.0,0.0,0.0,,,133000000.0,,1375000000.0,5672000000.0,,,1375000000.0,2851000000.0,1995000000.0,,1505000000.0,61902000000.0,,,1822000000.0,605000000.0,792000000.0,,-370000000.0,,,,2433000000.0,,45443000000.0,10017000000.0,,2019000000.0,,1185000000.0,10017000000.0,-356000000.0,-4000000.0,,,,,870450000.0,1664000000.0,2092000000.0,45443000000.0,-24000000.0,54355000000.0,,4656000000.0,,1375000000.0,,-2386000000.0,16073000000.0,-2169000000.0,12082000000.0,0.473333,,,1784000000.0,,2125000000.0,4297000000.0,-1995000000.0,4451000000.0,1375000000.0,0.0,,88000000.0,0.0,858300000.0,,454000000.0,5452000000.0,5000000.0,-3779000000.0,44338000000.0,7547000000.0,-519000000.0,4297000000.0,2564000000.0,44338000000.0,,16073000000.0,,,,10017000000.0,61902000000.0,54355000000.0,287000000.0,2343000000.0,,4451000000.0,119000000.0,1242000000.0,32987000000.0,7567000000.0,0.0,,-202000000.0,454000000.0,-341000000.0,0.0,,393000000.0,-1211000000.0,,45829000000.0,,11351000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,427000000.0,,18000000.0,,4504000000.0,,,0.173333,-29000000.0,,128000000.0,,5588000000.0,,,0.0,403000000.0,409000000.0,,164000000.0,,-37000000.0,320000000.0,,,,5336000000.0,,23691000000.0,0.0,,272000000.0,424000000.0,19305000000.0,,15000000.0,,,,5461000000.0,,,,,7000000.0,,,,,,873900000.0,1272000000.0,366000000.0,,,,48600000000.0,,,,,,,,,,1279000000.0,6477000000.0,,,,,,,164000000.0,66126000000.0,,,1491000000.0,,179000000.0,,,-348000000.0,97000000.0,,13468000000.0,,,,2471000000.0,,,765000000.0,7390000000.0,-178000000.0,,,36000000.0,,,,,1037000000.0,19305000000.0,,41725000000.0,,2815000000.0,,,,,,-144000000.0,,,,,,,,,-716000000.0,,1279000000.0,,0.166667,-177000000.0,,,,,1030000000.0,,,,13468000000.0,,5198000000.0,1778000000.0,31864000000.0,,17526000000.0,,,,9861000000.0,,,-496000000.0,2248000000.0,,,93000000.0,,,,,,,,,0.0,859950000.0,,,,,,2837000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,433000000.0,,10000000.0,,5055000000.0,,,0.08,33000000.0,,294000000.0,,5342000000.0,,,945000000.0,582000000.0,373000000.0,,89000000.0,,-330000000.0,-475000000.0,,,,5185000000.0,,25993000000.0,0.0,,317000000.0,359000000.0,19744000000.0,,-14000000.0,,,,5147000000.0,,,,,139000000.0,,,,,,875250000.0,1279000000.0,252000000.0,,,,48483000000.0,,,,,,,,,,1418000000.0,1418000000.0,,,,,,,89000000.0,65397000000.0,,,,,208000000.0,,,,,,13108000000.0,,,,,,,499000000.0,7341000000.0,124000000.0,,,-39000000.0,,,,,816000000.0,19744000000.0,,41184000000.0,,3159000000.0,,,,,,17000000.0,,,,,,,,,32000000.0,,1418000000.0,,0.08,-234000000.0,,,,,1000000000.0,,,,13108000000.0,,,2343000000.0,33843000000.0,,16914000000.0,,,,7341000000.0,,,100000000.0,2141000000.0,,,109000000.0,,,,,,,,,5007000000.0,860700000.0,,,,,,2665000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,452000000.0,,26000000.0,,5571000000.0,,,0.106667,314000000.0,,-54000000.0,,5602000000.0,,,0.0,463000000.0,342000000.0,,112000000.0,,-39000000.0,131000000.0,,,,5352000000.0,,27368000000.0,0.0,,287000000.0,416000000.0,40944000000.0,,74000000.0,,,,5537000000.0,,,,,413000000.0,,,,,,876300000.0,1418000000.0,424000000.0,,,,51514000000.0,,,,,,,,,,1831000000.0,1831000000.0,,,,,,,112000000.0,69319000000.0,,,1145000000.0,,193000000.0,,,,,,13635000000.0,,,,,,,922000000.0,7950000000.0,-162000000.0,,,36000000.0,,,,,1209000000.0,,,43696000000.0,,3841000000.0,,,,,,54000000.0,,,,,,,,,-181000000.0,,1831000000.0,,0.106667,-194000000.0,,,,,1061000000.0,,,,13635000000.0,,,2632000000.0,35746000000.0,,17805000000.0,,,,7950000000.0,,,140000000.0,2315000000.0,,,94000000.0,,,,,,,,,4835000000.0,861450000.0,,,,,,3026000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,517000000.0,-1865000000.0,,795000000.0,6629000000.0,,14453000000.0,,9000000.0,,2879000000.0,,5849000000.0,4970000000.0,854000000.0,3206000000.0,6000000.0,2071000000.0,-1904000000.0,1089000000.0,,-140000000.0,878000000.0,,-1063000000.0,7869000000.0,4970000000.0,14453000000.0,27461000000.0,0.0,,336000000.0,2094000000.0,18148000000.0,3805000000.0,23000000.0,2546000000.0,,,7869000000.0,18148000000.0,1454000000.0,5849000000.0,13239000000.0,-155000000.0,3424000000.0,3269000000.0,5959000000.0,,-674000000.0,,1831000000.0,-134000000.0,1.6,,,58281000000.0,,,6132000000.0,0.0,-513000000.0,,,404000000.0,,1713000000.0,6132000000.0,,,1713000000.0,2212000000.0,3335000000.0,,1089000000.0,78131000000.0,,,3805000000.0,,215000000.0,,2952000000.0,-736000000.0,,,14453000000.0,,,10334000000.0,2905000000.0,3195000000.0,,-268000000.0,10334000000.0,-498000000.0,,6629000000.0,10000000.0,,,911250000.0,1212000000.0,68000000.0,,140000000.0,48939000000.0,,4322000000.0,,1713000000.0,,-546000000.0,19850000000.0,-1792000000.0,13988000000.0,1.553333,,,1829000000.0,,,4419000000.0,-1039000000.0,,1713000000.0,3206000000.0,,-212000000.0,327000000.0,862350000.0,43000000.0,1454000000.0,2826000000.0,,,35700000000.0,14453000000.0,-714000000.0,4419000000.0,4254000000.0,35700000000.0,,19850000000.0,,,,13239000000.0,78131000000.0,48939000000.0,-257000000.0,2546000000.0,,,121000000.0,1309000000.0,27461000000.0,10564000000.0,0.0,2905000000.0,-119000000.0,1454000000.0,-817000000.0,0.0,,417000000.0,908000000.0,,58281000000.0,,3269000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,546000000.0,,471000000.0,,23331000000.0,,,0.28,101000000.0,,282000000.0,,6317000000.0,,,0.0,119000000.0,570000000.0,,278000000.0,,-330000000.0,910000000.0,,,,4957000000.0,,29009000000.0,0.0,,336000000.0,607000000.0,21796000000.0,,37000000.0,,,,,,,,,321000000.0,,,,,,929850000.0,1713000000.0,-211000000.0,,,,53570000000.0,,,,,,,,,,2034000000.0,10569000000.0,,,,,,,253000000.0,82736000000.0,,,3849000000.0,,221000000.0,,,,,,1893000000.0,,,,3062000000.0,,,871000000.0,10602000000.0,-43000000.0,,,4000000.0,,,,,1207000000.0,21796000000.0,,51072000000.0,,3985000000.0,,,,,,-351000000.0,,,,,,,,,-708000000.0,,2034000000.0,,0.273333,-247000000.0,,,,,1374000000.0,,,,16584000000.0,,8535000000.0,2778000000.0,37408000000.0,0.0,29166000000.0,,,,13664000000.0,,,176000000.0,2605000000.0,,,115000000.0,,,,,,,,,4256000000.0,910800000.0,,,,,,3442000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,564000000.0,,17000000.0,,23918000000.0,,,0.88,99000000.0,,1333000000.0,,6548000000.0,,,0.0,532000000.0,1428000000.0,,838000000.0,,-756000000.0,260000000.0,,,,5109000000.0,,29684000000.0,0.0,,349000000.0,1552000000.0,22534000000.0,,124000000.0,,,,,,,,,-71000000.0,,,,,,972900000.0,2034000000.0,-224000000.0,,,,55181000000.0,,,,,,,,,,1997000000.0,11689000000.0,,,,,,,812000000.0,86214000000.0,,,3967000000.0,,231000000.0,,,,,,1893000000.0,,,,3330000000.0,,,783000000.0,10943000000.0,192000000.0,,,103000000.0,,,,,1132000000.0,22534000000.0,,52635000000.0,,4136000000.0,,,,,,-95000000.0,,,,,,,,,-863000000.0,,1997000000.0,,0.84,-306000000.0,,,,,2347000000.0,0.0,,,17658000000.0,,9692000000.0,3004000000.0,38362000000.0,,31033000000.0,,,,14273000000.0,,,395000000.0,2676000000.0,,,118000000.0,,,,,,,,,3941000000.0,919800000.0,,,,,,3569000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,622000000.0,,-78000000.0,,28320000000.0,,,0.24,141000000.0,,642000000.0,,6042000000.0,,,0.0,277000000.0,716000000.0,,253000000.0,,-514000000.0,724000000.0,,,,4907000000.0,,32254000000.0,0.0,,343000000.0,806000000.0,21908000000.0,,90000000.0,,,,,,,,,-41000000.0,,,,,,976650000.0,1997000000.0,-237000000.0,,,,58310000000.0,,,,,,,,,,1956000000.0,13821000000.0,,,,,,,227000000.0,84635000000.0,,,3633000000.0,,224000000.0,,,,,,1893000000.0,,,,3320000000.0,,,648000000.0,8776000000.0,79000000.0,,,64000000.0,,,,,991000000.0,21908000000.0,,52690000000.0,,4582000000.0,,,,,,-262000000.0,,,,,,,,,-1042000000.0,,1956000000.0,,0.24,-269000000.0,,,,,1652000000.0,,,,16400000000.0,,11865000000.0,3591000000.0,40594000000.0,,26325000000.0,,,,12096000000.0,,,-24000000.0,2444000000.0,,,119000000.0,,,,,,,,,0.0,923100000.0,,,,,,3433000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,,620000000.0,-543000000.0,-4000000.0,904000000.0,28366000000.0,,18891000000.0,,1164000000.0,,1678000000.0,,6060000000.0,5817000000.0,2650000000.0,3155000000.0,-286000000.0,960000000.0,-2977000000.0,588000000.0,-1969000000.0,-514000000.0,756000000.0,,-1390000000.0,4149000000.0,5817000000.0,2140000000.0,28415000000.0,0.0,,454000000.0,1120000000.0,22832000000.0,3968000000.0,160000000.0,2607000000.0,,3924000000.0,4149000000.0,22832000000.0,676000000.0,6060000000.0,12967000000.0,106000000.0,4100000000.0,1650000000.0,7438000000.0,,,,1956000000.0,-800000000.0,2.0,,,63046000000.0,7345000000.0,,15201000000.0,0.0,359000000.0,,,349000000.0,,2027000000.0,15201000000.0,,,2027000000.0,2715000000.0,4182000000.0,,559000000.0,91030000000.0,,,3968000000.0,7345000000.0,228000000.0,,3819000000.0,,,,2140000000.0,,24801000000.0,5342000000.0,3701000000.0,3674000000.0,,642000000.0,5342000000.0,-322000000.0,,28366000000.0,240000000.0,,,1015743945.0,1385000000.0,1096000000.0,24801000000.0,508000000.0,53623000000.0,,3620000000.0,3924000000.0,2027000000.0,,-2061000000.0,27984000000.0,185000000.0,15921000000.0,1.926667,,,2352000000.0,,406000000.0,13174000000.0,-364000000.0,5990000000.0,2027000000.0,3155000000.0,,-242000000.0,1505000000.0,978500000.0,411000000.0,1957000000.0,1968000000.0,,-1969000000.0,40656000000.0,18891000000.0,-279000000.0,13174000000.0,2524000000.0,40656000000.0,,27984000000.0,,,,12967000000.0,91030000000.0,53623000000.0,-188000000.0,2607000000.0,,5990000000.0,129000000.0,1713000000.0,28415000000.0,11821000000.0,0.0,3701000000.0,,1957000000.0,-1064000000.0,0.0,,481000000.0,-1385000000.0,,63046000000.0,,1650000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,654000000.0,,,,29293000000.0,,,0.42,514000000.0,,306000000.0,,6478000000.0,,,0.0,157000000.0,720000000.0,,416000000.0,,-494000000.0,510000000.0,,,,5963000000.0,,33950000000.0,0.0,,418000000.0,909000000.0,27728000000.0,,189000000.0,,,,,,,,,246000000.0,,,,,,928800000.0,2027000000.0,-337000000.0,,,,65650000000.0,,,,,,,,,,2299000000.0,16241000000.0,,,,,,,387000000.0,95165000000.0,,,3929000000.0,,297000000.0,,,,,,2443000000.0,,,,3791000000.0,,,1257000000.0,9742000000.0,80000000.0,,,162000000.0,,,,,1675000000.0,27728000000.0,,55363000000.0,,4044000000.0,,,,,,-406000000.0,,,,,,,,,-421000000.0,,2299000000.0,,0.4,-270000000.0,,,,,1860000000.0,-153000000.0,,,19793000000.0,,13942000000.0,2369000000.0,41830000000.0,,29515000000.0,,,,13533000000.0,,,3000000.0,2609000000.0,,,121000000.0,,,,,,,,,0.0,928800000.0,,,,,,1917000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
