,timestamp,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualTotalRevenue,annualCurrentDeferredRevenue,trailingResearchAndDevelopment,annualCostOfRevenue,annualCurrentDebt,annualOperatingIncome,quarterlyCurrentLiabilities,quarterlyCashDividendsPaid,quarterlyNetIncomeCommonStockholders,trailingCostOfRevenue,annualEndCashPosition,trailingOperatingIncome,trailingTaxProvision,annualFreeCashFlow,annualCommonStockIssuance,quarterlyInvestingCashFlow,quarterlyRetainedEarnings,annualOtherShortTermInvestments,quarterlyEbitda,annualNetOtherFinancingCharges,trailingEndCashPosition,annualDilutedEPS,quarterlyDepreciationAndAmortization,annualDilutedAverageShares,quarterlyPurchaseOfInvestment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,annualAccountsPayable,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyFreeCashFlow,annualChangeInWorkingCapital,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyChangeInWorkingCapital,trailingNetIncome,quarterlyDilutedEPS,annualOperatingExpense,quarterlyCurrentAssets,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,trailingFreeCashFlow,annualNetOtherInvestingChanges,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,annualCashAndCashEquivalents,annualBasicAverageShares,annualLongTermDebt,annualBeginningCashPosition,annualCurrentAssets,annualAccountsReceivable,annualNetIncome,quarterlyOtherCurrentAssets,annualCashDividendsPaid,annualSellingGeneralAndAdministration,annualSaleOfInvestment,quarterlyAccountsReceivable,annualRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualStockholdersEquity,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualRetainedEarnings,annualTotalAssets,quarterlyBasicEPS,annualTaxProvision,quarterlyGoodwill,trailingSaleOfInvestment,quarterlyNetOtherInvestingChanges,quarterlyOtherIncomeExpense,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyLongTermDebt,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,annualCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingOperatingCashFlow,quarterlyRepaymentOfDebt,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyTaxProvision,annualOtherIntangibleAssets,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,annualNetPPE,annualGrossProfit,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyInterestExpense,quarterlyCapitalExpenditure,annualOtherNonCurrentLiabilities,trailingDepreciationAndAmortization,quarterlyCommonStockIssuance,annualEbitda,trailingOtherNonCashItems,quarterlyResearchAndDevelopment,annualPurchaseOfBusiness,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,trailingPurchaseOfInvestment,quarterlyIncomeTaxPayable,trailingBeginningCashPosition,trailingInterestExpense,annualPretaxIncome,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,annualInterestExpense,annualGoodwill,annualBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,trailingOperatingExpense,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,annualDeferredIncomeTax,trailingInvestingCashFlow,annualGrossPPE,quarterlyBeginningCashPosition,trailingChangeInWorkingCapital,trailingStockBasedCompensation,quarterlyAccountsPayable,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingGrossProfit,annualCapitalExpenditure,annualOtherCurrentLiabilities,annualInvestingCashFlow,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingBasicAverageShares,annualChangeInInventory,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,annualInventory,trailingDeferredIncomeTax,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingDilutedEPS,trailingChangesInAccountReceivables,quarterlyInventory,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
29,1104451200,0.0,,134847000.0,1166455000.0,305874000.0,,444759000.0,,156508000.0,699595000.0,,114812000.0,,330641000.0,,,272806000.0,63276000.0,106284000.0,-21553829000.0,406784000.0,95545000.0,0.0,,0.72,44509000.0,257992000.0,-813878000.0,165005000.0,67346000.0,,,382025000.0,406784000.0,,186225000.0,51036000.0,99429000.0,58002000.0,355986000.0,,,,1586751000.0,,53913000.0,,,565188000.0,1006123000.0,,864600000.0,853337000.0,,69970000.0,864600000.0,,-7538000.0,330641000.0,250564000.0,,301593000.0,1006123000.0,198317000.0,186225000.0,0.0,,418402000.0,1067258000.0,198317000.0,-113257000.0,186225000.0,104865000.0,133686000.0,1691997000.0,,168217000.0,,165005000.0,11696000.0,129097000.0,1691997000.0,330641000.0,,226889000.0,-21553829000.0,2592874000.0,,27580000.0,,,80138000.0,64739000.0,114812000.0,114812000.0,,11696000.0,,253000.0,737425000.0,31319000.0,305874000.0,,,175853000.0,,,,969265000.0,125926000.0,512621000.0,11114000.0,969265000.0,,253000.0,47146000.0,512621000.0,721696000.0,365338000.0,330641000.0,1586751000.0,,699595000.0,,-35527000.0,133686000.0,,22922000.0,324725000.0,,17689000.0,,,0.0,31319000.0,737425000.0,134956000.0,-56066000.0,104865000.0,-340716000.0,-1083203000.0,191388000.0,0.0,,,,,,213805000.0,,,2592874000.0,,,0.74,-7538000.0,-340716000.0,-78322000.0,,875551000.0,,,-8390000.0,,853337000.0,231447000.0,,,382025000.0,,-54472000.0,,-92532000.0,0.0,-284863000.0,,29048000.0,,,,,,,,,,,,,,,,,,,,
30,1112227200,,,171755000.0,,,,,,,749844000.0,,49175000.0,,,,,,,-27248000.0,-21504654000.0,,104061000.0,,,,44524000.0,,-78795000.0,,,,,,431335000.0,,,59537000.0,56806000.0,,400991000.0,,,-2038000.0,1543696000.0,,-20552000.0,,0.19,,1162212000.0,,,869952000.0,,,912630000.0,,,,,,,,,,0.0,,,,257735000.0,,,,135912000.0,1755445000.0,,,,162786000.0,10046000.0,124842000.0,,389377000.0,,276149000.0,,,0.19,,,,16702000.0,17152000.0,49175000.0,49175000.0,,,,,820712000.0,26874000.0,335729000.0,,,216612000.0,,253989000.0,,944455000.0,75561000.0,508744000.0,26386000.0,,,255000.0,,,,,389377000.0,,,,,-17054000.0,,,14414000.0,,,22017000.0,,,0.0,,,73860000.0,13864000.0,90497000.0,-361208000.0,,58736000.0,0.0,,,,,,,,,2705908000.0,,,,-10328000.0,,,,51899000.0,,262338000.0,,,,330641000.0,,,404069000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1120089600,,,190361000.0,,,,,,,846927000.0,,41295000.0,,,,,,,-56819000.0,-21463359000.0,,114560000.0,,,,48441000.0,,-125270000.0,,,,,,431960000.0,,,66119000.0,111300000.0,,444830000.0,,,-5077000.0,1830376000.0,,32620000.0,,0.15,,1288287000.0,,,906653000.0,,,1008797000.0,,,,,,,,,,21310000.0,,,,279985000.0,,,,138536000.0,2071220000.0,,,,161870000.0,367019000.0,136555000.0,,449579000.0,,308275000.0,,,0.16,,,,-28975000.0,1192000.0,41295000.0,41295000.0,,,,,881539000.0,23334000.0,357974000.0,,,242156000.0,,263538000.0,,1217310000.0,74988000.0,522885000.0,33693000.0,,,264000.0,,,,,449579000.0,,,,,-28766000.0,,,21649000.0,,,26974000.0,,,-550000.0,,,140066000.0,-21378000.0,90181000.0,-383768000.0,,60202000.0,0.0,,,,,,,,,3118663000.0,,,,-14619000.0,,,,126192000.0,,272888000.0,,,,389377000.0,,,121934000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1128038400,,,166700000.0,,,,,,,854194000.0,,44574000.0,,,,,,,-70444000.0,-21418785000.0,,115295000.0,,,,50205000.0,,-52902000.0,,,,,,438236000.0,,,65090000.0,98144000.0,,414766000.0,,,,1852267000.0,,31959000.0,,0.17,,1126871000.0,,,912059000.0,,,1016169000.0,,,,,,,,,,0.0,,,,271210000.0,,,,141033000.0,1923474000.0,,,,161975000.0,8354000.0,129281000.0,,309944000.0,,285485000.0,,,0.17,,,,13581000.0,12082000.0,44574000.0,44574000.0,,,,,748180000.0,20942000.0,369689000.0,,,220395000.0,,260288000.0,,1231422000.0,75951000.0,528291000.0,31377000.0,,,257000.0,,,,,309944000.0,,,,,-27435000.0,,,21186000.0,,,27460000.0,,,-550000.0,,,125579000.0,-194008000.0,92554000.0,-383768000.0,,-139635000.0,0.0,,,,,,,,,2979138000.0,,,,-20991000.0,,-214644000.0,,53045000.0,,266201000.0,,,,449579000.0,,,476151000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1135987200,5295000.0,,146324000.0,1609494000.0,368413000.0,,512225000.0,,225152000.0,938133000.0,,271417000.0,,476826000.0,,,368454000.0,81317000.0,268442000.0,-21147368000.0,378006000.0,88495000.0,0.0,,1.54,54089000.0,264513000.0,-19902000.0,161606000.0,95339000.0,,,555458000.0,378006000.0,,138578000.0,34406000.0,102204000.0,83013000.0,348907000.0,,,,1944624000.0,,38986000.0,,,872117000.0,1228275000.0,,1099739000.0,976582000.0,,-14089000.0,1099739000.0,,-26464000.0,476826000.0,257369000.0,138051000.0,330641000.0,1228275000.0,271883000.0,406461000.0,5295000.0,,675140000.0,329835000.0,271883000.0,-548630000.0,406461000.0,94376000.0,4995000.0,2031675000.0,,197259000.0,,161606000.0,7440000.0,121547000.0,2031675000.0,476826000.0,,227360000.0,-21147368000.0,3172899000.0,,104655000.0,,,-15397000.0,-16368000.0,3534000.0,271417000.0,138051000.0,7440000.0,,246000.0,854832000.0,18560000.0,368413000.0,,,192954000.0,,,,1297212000.0,16733000.0,553036000.0,13199000.0,1297212000.0,,246000.0,22783000.0,553036000.0,1097269000.0,508953000.0,476826000.0,1944624000.0,,938133000.0,,-67244000.0,4995000.0,,24068000.0,422411000.0,,18888000.0,,,-550000.0,18560000.0,854832000.0,169448000.0,-267991000.0,94376000.0,-423546000.0,-276869000.0,166882000.0,6822000.0,,,,,,243233000.0,,,3172899000.0,,,1.58,-26464000.0,-423546000.0,-291509000.0,,98699000.0,,,-9890000.0,,976582000.0,309944000.0,,,555458000.0,,-469513000.0,,-140499000.0,6822000.0,113931000.0,,146185000.0,,,,,,,,,,,,,,,,,,,,
34,1143763200,,,148880000.0,,,,,,,956735000.0,,19771000.0,,,,,,,-97784000.0,-21127597000.0,,80273000.0,,,,52444000.0,,-38353000.0,,,16000.0,,,328183000.0,,,27829000.0,66908000.0,,373604000.0,,,-3298000.0,2080338000.0,,18069000.0,,0.08,,1129497000.0,,,980551000.0,,,1138384000.0,,,,,,,,,,4766000.0,,,,265511000.0,,,,152637000.0,2029817000.0,,,,181649000.0,7248000.0,138912000.0,,431250000.0,,234692000.0,,,0.08,,1188009000.0,,47786000.0,14488000.0,18993000.0,19771000.0,,,,,759433000.0,29012000.0,401339000.0,,,206863000.0,,245603000.0,,267045000.0,43620000.0,557005000.0,24627000.0,,,245000.0,,,,,431250000.0,,,,,-26813000.0,,,29926000.0,,,28033000.0,,,4522000.0,,,93721000.0,-40552000.0,68279000.0,-423546000.0,,-44328000.0,6248000.0,,,,,,,,,3209835000.0,,,,-11448000.0,,-75000000.0,,86054000.0,,248905000.0,,,,475578000.0,,,541900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1151625600,,,152417000.0,,,,,,,1271307000.0,,376787000.0,,,,,,,-263558000.0,-20915239000.0,,85564000.0,,,,57313000.0,,-497710000.0,,,29266000.0,,,256538000.0,,,28251000.0,67829000.0,,390690000.0,,,-292490000.0,2518458000.0,,-11946000.0,,1.52,,1340167000.0,,,1054564000.0,,,1450042000.0,,,,,,,,,,77311000.0,,,,297036000.0,,,,153041000.0,2361737000.0,,,,178735000.0,630330000.0,147149000.0,,426425000.0,,243541000.0,,,1.54,,1343866000.0,,-2851000.0,3282000.0,376696000.0,376787000.0,,,,,682963000.0,25694000.0,417580000.0,,,215290000.0,,244744000.0,,328945000.0,35724000.0,583328000.0,-340972000.0,,,243000.0,,,,,426425000.0,,174000000.0,,1826000.0,-76756000.0,,,9498000.0,,,31041000.0,,,-9336000.0,,,144585000.0,114162000.0,262319000.0,-471236000.0,,-3949000.0,4034000.0,,,,,,,,,3858625000.0,,,,-9706000.0,,-60000000.0,,570088000.0,,247252000.0,,,,431250000.0,,,43388000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1159574400,,,164258000.0,,,,,,,1338411000.0,,15274000.0,,,,,,,-116450000.0,-20899965000.0,,85934000.0,,,,59324000.0,,-506000.0,,,17059000.0,,,220564000.0,,,26610000.0,57321000.0,,399513000.0,,,-3349000.0,2637112000.0,,2583000.0,,0.06,,1346096000.0,,,1088910000.0,,,1525470000.0,,,,,,,,,,67999000.0,,,,326844000.0,,,,161365000.0,2410296000.0,,,,187059000.0,666504000.0,144480000.0,,439250000.0,,255033000.0,,,0.06,,1441923000.0,,2976000.0,26000.0,15107000.0,15274000.0,,,,,659814000.0,25694000.0,436874000.0,,,228423000.0,,243536000.0,,325859000.0,29530000.0,591626000.0,14423000.0,,,244000.0,,,,,439250000.0,,199000000.0,,2477000.0,-35475000.0,,,13244000.0,,,33188000.0,,,1765000.0,,,92796000.0,37647000.0,71101000.0,-497284000.0,,13864000.0,4997000.0,,,,,,,,,3983208000.0,,,,-8379000.0,,0.0,,37589000.0,,245657000.0,,,,426425000.0,,,29061000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1167523200,65157000.0,,166351000.0,1575249000.0,454947000.0,,580739000.0,199000000.0,108049000.0,1359277000.0,,-29532000.0,,501184000.0,,,293168000.0,51540000.0,-84604000.0,-20929497000.0,198656000.0,89457000.0,-4805000.0,,1.53,62448000.0,247073000.0,-5000000.0,190400000.0,129343000.0,6475000.0,,34085000.0,198656000.0,,377970000.0,27009000.0,101110000.0,40296000.0,412228000.0,,,71943000.0,2641889000.0,,31590000.0,,,886461000.0,1332364000.0,,1549677000.0,1130803000.0,,49329000.0,1549677000.0,,-8398000.0,501184000.0,244421000.0,,478060000.0,1332364000.0,329848000.0,379015000.0,65157000.0,,634351000.0,716250000.0,329848000.0,-135000000.0,379015000.0,74651000.0,165551000.0,2376860000.0,52816000.0,231529000.0,,190400000.0,669197000.0,150076000.0,2376860000.0,501184000.0,,262152000.0,-20929497000.0,3974253000.0,,-241285000.0,1449493000.0,,1418000.0,1560000.0,-29510000.0,-29532000.0,,669197000.0,,244000.0,699840000.0,24849000.0,454947000.0,,,235143000.0,,,,333430000.0,31332000.0,605292000.0,60842000.0,333430000.0,,244000.0,11812000.0,605292000.0,994510000.0,474779000.0,501184000.0,2641889000.0,199000000.0,1359277000.0,3535000.0,-42567000.0,165551000.0,,-1128000.0,339578000.0,,36834000.0,,,-1756000.0,24849000.0,699840000.0,143677000.0,-522000.0,74651000.0,-525511000.0,-541569000.0,57537000.0,600000.0,,,,,,136685000.0,,,3974253000.0,7838000.0,1449493000.0,1.55,-8398000.0,-525511000.0,0.0,,22519000.0,,,-227194000.0,,1130803000.0,439250000.0,,,34085000.0,,110735000.0,,-181611000.0,600000.0,-562396000.0,,23124000.0,,,,,,,,,,,,,,,,,,,,
38,1175299200,,,130539000.0,,,,,,,833921000.0,,61753000.0,,,,,,,194686000.0,-20829745000.0,,74884000.0,,,,59963000.0,,-135882000.0,,,42581000.0,,,147929000.0,,,14921000.0,28852000.0,,373049000.0,,,5123000.0,2526989000.0,,-49736000.0,,0.25,,1098433000.0,,,1106857000.0,,,1077255000.0,,,,,,,,,,30761000.0,,,,219562000.0,,,,230362000.0,2499017000.0,,,,243334000.0,15361000.0,150640000.0,,542245000.0,,222409000.0,,,0.25,,1262351000.0,,1138000.0,54823000.0,60413000.0,61753000.0,,,,,670953000.0,12972000.0,485058000.0,,,207488000.0,,243852000.0,,276766000.0,70515000.0,581346000.0,8762000.0,,,244000.0,,,,,523024000.0,,,,,-15125000.0,,,,,,45162000.0,,,7000.0,,,43977000.0,-198993000.0,196992000.0,-525511000.0,,40461000.0,30685000.0,,,,,,,,,3625422000.0,,,,-5134000.0,,,,191912000.0,,248357000.0,,,,501784000.0,,,301711000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1183161600,,,141032000.0,,,,,,,872593000.0,,-4717000.0,,,,,,,24681000.0,-20834462000.0,,65483000.0,,,,57057000.0,,0.0,,,-5009000.0,,,94308000.0,,,8426000.0,78669000.0,,363217000.0,,,-16592000.0,2498598000.0,,40011000.0,,-0.02,,1191271000.0,,,1106651000.0,,,1121038000.0,,,,,,,,,,116946000.0,,,,205996000.0,,,,235492000.0,2521147000.0,,,,248445000.0,317153000.0,147836000.0,,676288000.0,,215381000.0,,,-0.02,,1261944000.0,,851000.0,-10499000.0,-5682000.0,-4717000.0,,,,,750825000.0,12953000.0,505118000.0,,,206955000.0,,243846000.0,,242003000.0,4096000.0,581140000.0,11608000.0,,,244000.0,,,,,656517000.0,,,,354000.0,-32386000.0,,,,,,36254000.0,,,82000.0,,,111055000.0,82000.0,195461000.0,-525511000.0,,134043000.0,33798000.0,,,,,,,,,3689869000.0,,,,-6987000.0,,,,56216000.0,,243846000.0,,,,542245000.0,,,15499000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1191110400,,,124541000.0,,,,,,,849179000.0,,19004000.0,,,,,,,-17185000.0,-20815457000.0,,88796000.0,,,,58868000.0,,118421000.0,,,64505000.0,,,61095000.0,,,29928000.0,62450000.0,,373587000.0,,,27911000.0,2490463000.0,,-31912000.0,,0.08,,1536009000.0,,,1124713000.0,,,2353832000.0,,,,,,,,,,84377000.0,,,,220232000.0,,,,228359000.0,1620314000.0,,,,1504653000.0,313541000.0,149984000.0,,1061312000.0,,223603000.0,,,0.08,,1267967000.0,,1650000.0,-14359000.0,16379000.0,19004000.0,1262608000.0,,,,1122407000.0,13686000.0,525003000.0,,,193675000.0,,240054000.0,,213246000.0,21718000.0,599202000.0,3501000.0,,,293000.0,,,,,1061312000.0,,,,5061000.0,-46756000.0,,,,,,39897000.0,,,-525000.0,,,109206000.0,289306000.0,226783000.0,-525511000.0,,385024000.0,0.0,,,,,,,,,4026472000.0,,,,-270000.0,,,,-103279000.0,,245537000.0,,,,676288000.0,,,9519000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1199059200,91617000.0,,156650000.0,1496289000.0,552070000.0,,596517000.0,,-263277000.0,946142000.0,,-215542000.0,,1376722000.0,,,318223000.0,306976000.0,9903000.0,-21033452000.0,,-260935000.0,12939000.0,,-0.59,55617000.0,237707000.0,0.0,1494621000.0,160186000.0,148831000.0,,9075000.0,,,-144680000.0,-316552000.0,148252000.0,78108000.0,386436000.0,,,-27484000.0,2273540000.0,,119745000.0,,,1163049000.0,1749573000.0,,2440763000.0,1229735000.0,,3274000.0,2440763000.0,,1975000.0,1376722000.0,237707000.0,1265296000.0,501785000.0,1749573000.0,208799000.0,-139502000.0,91617000.0,,552762000.0,206707000.0,208799000.0,-1156491000.0,-139502000.0,216716000.0,226340000.0,1527865000.0,250908000.0,231505000.0,,1494621000.0,382365000.0,148057000.0,1527865000.0,1376722000.0,,238379000.0,-21033452000.0,4023113000.0,,11080000.0,1082420000.0,,-365000.0,-253218000.0,-215790000.0,-215542000.0,1265296000.0,382365000.0,,297000.0,1376722000.0,2985000.0,552070000.0,,,554931000.0,,,,121792000.0,-222852000.0,621917000.0,-12791000.0,121792000.0,,297000.0,-229602000.0,621917000.0,899772000.0,470460000.0,1376722000.0,2273540000.0,,946142000.0,10623000.0,-57970000.0,226340000.0,,86982000.0,-31772000.0,,38873000.0,,,13375000.0,2985000.0,1376722000.0,206222000.0,98276000.0,216716000.0,-607818000.0,-17461000.0,315409000.0,0.0,,,,,,-127742000.0,,,4023113000.0,18266000.0,1082420000.0,-0.59,1975000.0,-607818000.0,-1728000.0,,61858000.0,,,-11042000.0,,1229735000.0,1061312000.0,,,9075000.0,,188671000.0,,-152237000.0,0.0,212085000.0,,874937000.0,,,,,,,,,,,,,,,,,,,,
42,1206921600,,,130898000.0,,,,,,,1065444000.0,,-18587000.0,,,,,,,-15682000.0,-21052769000.0,,96998000.0,,,,43772000.0,,,,,73590000.0,,,1485000.0,,,53226000.0,48364000.0,,354281000.0,,,-4045000.0,2137022000.0,,-21548000.0,,-0.09,,929419000.0,,,1223736000.0,,,2563926000.0,,,,,,,,,,242348000.0,,,,174354000.0,,,,235031000.0,440297000.0,,,,1498482000.0,324923000.0,124234000.0,,483025000.0,,230047000.0,,,-0.09,,1020874000.0,,-5289000.0,-24007000.0,12258000.0,-18587000.0,1263451000.0,,,,484510000.0,,566564000.0,,,176821000.0,,206550000.0,,68296000.0,28704000.0,606669000.0,13399000.0,,,299000.0,,,,,483025000.0,,140000000.0,,9875000.0,-25939000.0,,,46195000.0,,,38351000.0,,,-279000.0,,,74303000.0,-960594000.0,214870000.0,-617067000.0,,-893697000.0,21714000.0,,,,,,,,,3066441000.0,,,,18654000.0,,-1146510000.0,,100000.0,,210471000.0,,,,1376722000.0,,,12243000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1214784000,,,109776000.0,,,,,,,943372000.0,,-68043000.0,,,,,,,68743000.0,-21117891000.0,,103809000.0,,,,34764000.0,,,,,88796000.0,,,548000.0,,,69045000.0,135797000.0,,303240000.0,,,-15310000.0,1576203000.0,,21261000.0,,-0.35,,1373110000.0,,,857837000.0,,,2446111000.0,,,,,,,,,,466204000.0,,,,125138000.0,,,,239540000.0,444487000.0,,,,1502739000.0,227693000.0,86033000.0,,621017000.0,,217207000.0,,,-0.35,,617524000.0,,8414000.0,-133324000.0,-68608000.0,-68043000.0,1263199000.0,,,,621565000.0,,581833000.0,,,148162000.0,,195515000.0,,62386000.0,-73084000.0,435971000.0,-4293000.0,,,301000.0,,,,,621017000.0,,,,10425000.0,-33681000.0,,,46210000.0,,,32891000.0,,,-310000.0,,,169478000.0,-95970000.0,215366000.0,-421866000.0,,137992000.0,124538000.0,,,,,,,,,2949313000.0,,,,10776000.0,,-1870000.0,,0.0,,195515000.0,,,,483025000.0,,,9308000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1222732800,,,91194000.0,,,,,,,969147000.0,,-200034000.0,,,,,,,-239681000.0,-21317195000.0,,103452000.0,,,,29676000.0,,,,,259901000.0,,,248794000.0,,,73776000.0,95883000.0,,246052000.0,,,5975000.0,1182221000.0,,56401000.0,,-1.03,,1507951000.0,,,630108000.0,,,2465321000.0,,,,,,,,,,694284000.0,,,,68189000.0,,,,232561000.0,164901000.0,,,,1496174000.0,212406000.0,55880000.0,,403525000.0,,190172000.0,,,-1.03,,355057000.0,,50631000.0,-14873000.0,43720000.0,-200034000.0,1263613000.0,,,,652319000.0,,591750000.0,,,116396000.0,,193853000.0,,29305000.0,55115000.0,374097000.0,8071000.0,,,303000.0,,,,,403525000.0,,,,10278000.0,-19402000.0,,,28064000.0,,,22337000.0,,,7076000.0,,,115285000.0,-93163000.0,177994000.0,-256011000.0,,-217492000.0,152929000.0,,,,,,,,,2690172000.0,,,,10969000.0,,-128303000.0,,1340000.0,,195930000.0,,,,621017000.0,,,12062000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1230681600,486462000.0,,85760000.0,961735000.0,629800000.0,,227351000.0,,178746000.0,976878000.0,,-100511000.0,,789068000.0,,,363044000.0,122427000.0,265375000.0,-21439410000.0,,12333000.0,40924000.0,,-1.9,19819000.0,200602000.0,256571000.0,1496351000.0,91508000.0,298377000.0,,263535000.0,,,92592000.0,-7486000.0,83000000.0,88852000.0,236743000.0,,,,948397000.0,,32738000.0,,,555638000.0,1624835000.0,,2473229000.0,692977000.0,,-197607000.0,2473229000.0,,17006000.0,789068000.0,197201000.0,1261655000.0,1376722000.0,1624835000.0,83749000.0,-374692000.0,486462000.0,,373478000.0,298997000.0,83749000.0,-1327378000.0,-374692000.0,247735000.0,218318000.0,50795000.0,720664000.0,128031000.0,,1496351000.0,28920000.0,58632000.0,50795000.0,789068000.0,,178111000.0,-21439410000.0,2573232000.0,,42800000.0,283109000.0,,-251363000.0,-262000.0,44673000.0,-100511000.0,1261655000.0,28920000.0,,304000.0,789068000.0,16378000.0,629800000.0,,,185597000.0,,,,35312000.0,62881000.0,382241000.0,36158000.0,35312000.0,,304000.0,-115260000.0,382241000.0,734384000.0,482043000.0,789068000.0,948397000.0,,976878000.0,10484000.0,-39977000.0,218318000.0,,1958000.0,306777000.0,,19419000.0,,,34437000.0,16378000.0,789068000.0,122977000.0,-14300000.0,247735000.0,-310736000.0,-15679000.0,385543000.0,49160000.0,,,,,,123251000.0,,,2573232000.0,41062000.0,283109000.0,-1.9,17006000.0,-310736000.0,-50695000.0,,297557000.0,,,,,692977000.0,403525000.0,,,263535000.0,,-1164027000.0,,-118999000.0,49160000.0,78755000.0,,-587654000.0,,,,,,,,,,,,,,,,,,,,
46,1238457600,,,87175000.0,,,,,,,924091000.0,,65020000.0,,,,,,,78129000.0,-21374968000.0,,102756000.0,,,,20530000.0,,-750000.0,,,329000.0,13928000.0,,,,,79489000.0,17444000.0,,254995000.0,,219944000.0,,730807000.0,,-54592000.0,,0.34,,1701836000.0,,,654592000.0,,,1806099000.0,,,,,,,,,,505860000.0,,,,80783000.0,,,,15995000.0,582249000.0,,,,882008000.0,11190000.0,60308000.0,,942386000.0,,194687000.0,,,0.34,,289448000.0,,0.0,1294000.0,46889000.0,65020000.0,569044000.0,,,,942386000.0,73259000.0,651647000.0,,0.0,115198000.0,,192311000.0,,34302000.0,70421000.0,372723000.0,23532000.0,,,306000.0,,,,,942386000.0,,,,11805000.0,-20994000.0,,,,,,24802000.0,,8464000.0,27293000.0,,,38438000.0,43065000.0,34334000.0,-281869000.0,,153318000.0,60541000.0,,,,,,,,,2432643000.0,,,,11819000.0,,-1361000.0,,94222000.0,,192804000.0,,,,789068000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
