date,trailingDeferredIncomeTax,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,quarterlyGrossPPE,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,annualAccumulatedDepreciation,annualCurrentAssets,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,trailingInterestExpense,annualTaxProvision,trailingChangesInAccountReceivables,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInInventory,quarterlyGrossProfit,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualTotalRevenue,trailingChangeInAccountPayable,trailingGrossProfit,annualCostOfRevenue,annualCapitalStock,trailingCostOfRevenue,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,annualFreeCashFlow,quarterlyDilutedEPS,quarterlyPurchaseOfBusiness,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyDilutedAverageShares,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,quarterlyNetPPE,annualInventory,annualGrossProfit,annualChangeInWorkingCapital,annualBasicEPS,annualTotalNonCurrentAssets,annualOtherCurrentAssets,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyOperatingIncome,annualChangeInInventory,trailingNetIncome,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualCashDividendsPaid,annualBeginningCashPosition,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingPurchaseOfBusiness,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualDilutedEPS,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,trailingChangeInInventory,annualBasicAverageShares,annualStockholdersEquity,annualStockBasedCompensation,trailingStockBasedCompensation,annualGoodwill,annualTotalAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualAccountsPayable,annualChangeInAccountPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,quarterlyOperatingExpense,annualOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualOtherIntangibleAssets,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualCashAndCashEquivalents,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,annualDilutedAverageShares,quarterlyChangesInAccountReceivables,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,quarterlyBasicAverageShares,quarterlyBasicEPS,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,quarterlyInvestmentsAndAdvances,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
,,,,,,,,3215800000.0,1191000000.0,197800000.0,,,-26200000.0,,,,,,,,,,,,,,,,,243200000.0,-2935200000.0,-4200000.0,0.0,-91600000.0,,,,,,,-77800000.0,1337000000.0,,,,,,,,,1958100000.0,1093800000.0,4800000.0,,0.005,,,,2148400000.0,600000000.0,,4300000.0,-2603800000.0,4902200000.0,,1866800000.0,,,,,,,60400000.0,,5974300000.0,-86800000.0,,173200000.0,,,,,,-1349000000.0,,,,,-11200000.0,,,,104700000.0,,500000.0,,500000.0,,,,,,802200000.0,1900000.0,,124000000.0,,,0.0,,,,,,,,,,,,,,4637300000.0,,,283500000.0,,1385200000.0,,,1400000.0,,,4494700000.0,,,,,,1163800000.0,,,,,,,,,,,70000000.0,,,,104900000.0,,,104900000.0,,0.0,,,,155200000.0,,,,169900000.0,2157300000.0,,,,290500000.0,500000.0,,1700000.0,4115400000.0,600000000.0,0.005,17900000.0,7050600000.0,,,,,,,,,,,,,,,,
,,,,,-234200000.0,,563800000.0,3622700000.0,1197500000.0,171100000.0,-300000.0,,-122400000.0,,3673100000.0,,-1748500000.0,1950200000.0,294100000.0,,,,,,,,,83300000.0,768000000.0,268200000.0,-2860500000.0,6300000.0,0.0,-30500000.0,-7800000.0,,58900000.0,,,,-59300000.0,1159400000.0,-60900000.0,,20261000000.0,,,15669700000.0,,,1950200000.0,891200000.0,108300000.0,263600000.0,,,,,2062000000.0,,,40500000.0,-2540600000.0,4917000000.0,,1874200000.0,1447600000.0,4591300000.0,16300000.0,0.12,2168300000.0,171100000.0,1400000.0,,4985500000.0,-66400000.0,,209100000.0,-93400000.0,,83300000.0,6979000000.0,96500000.0,-1748500000.0,,,115500000.0,3917800000.0,-25700000.0,,83300000.0,,5900000.0,,67800000.0,-190800000.0,67800000.0,142200000.0,30100000.0,272600000.0,,,768000000.0,-50300000.0,4557800000.0,86600000.0,,0.12,10100000.0,153500000.0,244700000.0,,2062000000.0,,694166667.0,-2860500000.0,,,,4118500000.0,,,3826100000.0,-367900000.0,,272600000.0,-2540600000.0,1447600000.0,,,28700000.0,-13800000.0,,4557800000.0,1197500000.0,,,497800000.0,,950300000.0,673500000.0,4917000000.0,,,22000000.0,,,,54500000.0,,59100000.0,0.0,,918200000.0,54500000.0,32500000.0,,54500000.0,1874200000.0,0.0,,54500000.0,3622700000.0,96500000.0,86600000.0,,1700000.0,129600000.0,2168300000.0,,694166667.0,,294100000.0,67800000.0,,-3400000.0,4118500000.0,,,-60500000.0,6979000000.0,,,,,,,,,,,,,,,,
,,,,,,,,3611100000.0,1157300000.0,219300000.0,,,-86300000.0,,,,,,,,,,,,,,,,,201200000.0,-2838400000.0,-7200000.0,0.0,-52300000.0,,,,,,,12000000.0,1118000000.0,,,,,,,,,1947100000.0,916800000.0,20700000.0,,0.015,,,,2006400000.0,720000000.0,,9900000.0,-2535200000.0,4940000000.0,,1862600000.0,,,,,,,44300000.0,,4907100000.0,-46800000.0,,145900000.0,,,,,,-1748500000.0,,,,,39600000.0,,,,24100000.0,,10800000.0,,10800000.0,,,,,,714300000.0,11400000.0,,86200000.0,,,16700000.0,,,,,,,,,,,,,,3789100000.0,,,269300000.0,,1424100000.0,,,700000.0,,,4584500000.0,,,,,,972100000.0,,,,,,,,,,,55300000.0,,,,65900000.0,,,65900000.0,,54500000.0,,,,134800000.0,,,,125900000.0,2160900000.0,,,,298300000.0,10800000.0,,-13200000.0,4108000000.0,720000000.0,0.015,-22700000.0,6946400000.0,,,,,,,,,,,,,,,,
,,,,,,,,3608700000.0,1245300000.0,206800000.0,,,179800000.0,,,,,,,,,,,,,,,,,231200000.0,-2803600000.0,-600000.0,0.0,-51100000.0,,,,,,,17000000.0,1163600000.0,,,,,,,,,1929700000.0,932400000.0,50400000.0,,0.045,,,,2194500000.0,715555556.0,,18200000.0,-2504600000.0,4691800000.0,,1860200000.0,,,,,,,33400000.0,,5086400000.0,-55000000.0,,174200000.0,,,,,,-1748500000.0,,,,,-232000000.0,,,,302400000.0,,32200000.0,,32200000.0,,,,,,774900000.0,19300000.0,,89300000.0,,,4200000.0,,,,,,,,,,,,,,3922800000.0,,,265500000.0,,1402600000.0,,,1100000.0,,,4337000000.0,,,,,,989400000.0,,,,,,,,,,,57000000.0,,,,85300000.0,,,85300000.0,,0.0,,,,174300000.0,,,,124800000.0,2153000000.0,,,,292800000.0,32200000.0,,-2800000.0,4082700000.0,715555556.0,0.045,247400000.0,6886300000.0,,,,,,,,,,,,,,,,
,,,,,,,,3583500000.0,1256800000.0,200700000.0,,,-77400000.0,,,,,,,,,,,,,,,,,259000000.0,-2787400000.0,-4000000.0,0.0,-34300000.0,,,,,,,-64200000.0,1415500000.0,,,,,,,,,2006800000.0,1156500000.0,27800000.0,,0.025,,,,2152900000.0,664000000.0,,11200000.0,-2490100000.0,4748200000.0,,1835000000.0,,,,,,,50400000.0,,6228400000.0,-50500000.0,,188900000.0,,,,,,-1748500000.0,,,,,-500000.0,,,,59700000.0,,16600000.0,,16600000.0,,,,,,760200000.0,24900000.0,,88000000.0,,,1700000.0,,,,,,,,,,,,,,4812900000.0,,,245700000.0,,1456900000.0,,,1200000.0,,,4414500000.0,,,,,,1226600000.0,,,,,,,,,,,70100000.0,,,,110200000.0,,,110200000.0,,0.0,,,,135900000.0,,,,162400000.0,2106900000.0,,,,271900000.0,16600000.0,,-6700000.0,4113700000.0,664000000.0,0.025,9200000.0,6901100000.0,,,,,,,,,,,,,,,,
,,2700000.0,,-21600000.0,-208100000.0,,535200000.0,3753000000.0,1267700000.0,184600000.0,-800000.0,,-50500000.0,,3928200000.0,,-1896300000.0,1992000000.0,265700000.0,,,,,,,,,100700000.0,739000000.0,250300000.0,-2749200000.0,4000000.0,0.0,-50200000.0,-5800000.0,,67900000.0,,,,-85700000.0,1172800000.0,-50600000.0,,21350500000.0,,,16480600000.0,,,1992000000.0,922500000.0,69700000.0,240300000.0,,,,,2087000000.0,,,28600000.0,-2460700000.0,4776600000.0,,1856700000.0,1542300000.0,4869900000.0,-34400000.0,0.14,2122400000.0,184600000.0,900000.0,,5128600000.0,-55800000.0,,190700000.0,-120900000.0,,100700000.0,6863600000.0,80300000.0,-1896300000.0,,,54500000.0,4170200000.0,-118200000.0,,100700000.0,,62200000.0,,41100000.0,-187900000.0,41100000.0,168600000.0,19100000.0,269600000.0,,,739000000.0,-106200000.0,4407800000.0,99200000.0,,0.14,700000.0,129000000.0,242000000.0,,2087000000.0,,719285714.0,-2749200000.0,,,,4114400000.0,,,3955800000.0,-311100000.0,,269600000.0,-2460700000.0,1542300000.0,,,1100000.0,,,4407800000.0,1267700000.0,,,448400000.0,,982100000.0,699700000.0,4776600000.0,,,23300000.0,,,,4000000.0,,59600000.0,0.0,,941700000.0,4000000.0,4100000.0,,4000000.0,1856700000.0,0.0,,4000000.0,3753000000.0,80300000.0,99200000.0,,-7800000.0,122100000.0,2122400000.0,,719285714.0,,265700000.0,41100000.0,,16900000.0,4114400000.0,,,6400000.0,6863600000.0,,,,,,,,,,,,,,,,
,,,,,,,,3729300000.0,1274900000.0,220100000.0,,,86500000.0,,,,,,,,,,,,,,,,,205600000.0,-2747600000.0,-3700000.0,0.0,-39800000.0,,,,,,,101200000.0,1154700000.0,,,,,,,,,1985200000.0,949100000.0,35200000.0,,-0.015,,,,2129700000.0,620000000.0,,14200000.0,-2470000000.0,4694900000.0,,1833000000.0,,,,,,,36500000.0,,5038500000.0,-33600000.0,,148000000.0,,,,,,-1896300000.0,,,,,-84200000.0,,,,201600000.0,,21000000.0,,-9300000.0,,,,,,748500000.0,77600000.0,,93900000.0,,,10700000.0,,,,,,,,,,,,,,3883800000.0,,,243600000.0,,1434500000.0,,,-30200000.0,,,4357400000.0,,,,,,1006700000.0,,,,,,,,,,,57600000.0,,,,81600000.0,,,81600000.0,,4000000.0,,,,106300000.0,,-3300000.0,,112900000.0,2091800000.0,,,,258800000.0,-9300000.0,,-43900000.0,4077000000.0,620000000.0,-0.015,168000000.0,6824600000.0,,,,,,,,,,,,,,,,
,,,,,,,,3724000000.0,1236100000.0,216600000.0,,,-89800000.0,,,,,,,,,,,,,,,,,240400000.0,-2766900000.0,-7900000.0,0.0,-61100000.0,,,,,,,-18800000.0,1146900000.0,,,,,,,,,1959100000.0,965300000.0,12500000.0,,-0.04,,,,2147100000.0,735000000.0,,8000000.0,-2499400000.0,4664100000.0,,1827700000.0,,,,,,,84700000.0,,5072200000.0,-55400000.0,,122500000.0,,,,,,-1896300000.0,,,,,-21500000.0,,,,117300000.0,,4500000.0,,-29400000.0,,,,,,785100000.0,-19200000.0,,88700000.0,,,9900000.0,,,,,,,,,,,,,,3925300000.0,,,187500000.0,,1450500000.0,,,-33900000.0,,,4387900000.0,,,,,,1024400000.0,,,,,,,,,,,117900000.0,,,,62400000.0,,,62400000.0,,0.0,,,,125900000.0,,-2400000.0,,110000000.0,2085200000.0,,,,257500000.0,-29400000.0,,-35500000.0,4044300000.0,735000000.0,-0.04,61900000.0,6811200000.0,,,,,,,,,,,,,,,,
,,,,,,,,3729700000.0,1290900000.0,210500000.0,,,27300000.0,,,,,,,,,,,,,,,,,227500000.0,-2767700000.0,-18800000.0,0.0,-97200000.0,,,,,,,-92200000.0,1428000000.0,,,,,,,,,2110700000.0,1200500000.0,11500000.0,,-0.03,,,,2180500000.0,680000000.0,,4600000.0,-2522800000.0,4791900000.0,,1833400000.0,,,,,,,-9400000.0,,6333100000.0,-82000000.0,,153300000.0,,,,,,-1896300000.0,,,,,48700000.0,,,,40200000.0,,6900000.0,,-20400000.0,,,,,,779000000.0,45500000.0,,86400000.0,,,19100000.0,,,,,,,,,,,,,,4905100000.0,,,187900000.0,,1537900000.0,,,-27300000.0,,,4517600000.0,,,,,,1274700000.0,,,,,,,,,,,15400000.0,,,,107900000.0,,,107900000.0,,0.0,,,,110600000.0,,400000.0,,141800000.0,2094000000.0,,,,260600000.0,-20400000.0,,47600000.0,4204700000.0,680000000.0,-0.03,-41800000.0,6972400000.0,,,,,,,,,,,,,,,,
,,,,-34300000.0,-241200000.0,,474800000.0,3926100000.0,1297600000.0,233900000.0,,,55400000.0,,4165700000.0,,-2048900000.0,2168500000.0,257400000.0,,,,,,,,,-5900000.0,795800000.0,285300000.0,-2700000000.0,700000.0,0.0,-66200000.0,-100000.0,,72300000.0,,,,-11500000.0,1336200000.0,100000000.0,,22144600000.0,,,17078800000.0,,,2168500000.0,1050900000.0,114300000.0,291600000.0,,,,,2174000000.0,,,45500000.0,-2475600000.0,4829100000.0,,1877200000.0,1555400000.0,5065800000.0,79400000.0,-0.01,2134600000.0,233900000.0,4100000.0,,5700800000.0,-70200000.0,,224400000.0,-21300000.0,,-5900000.0,7003100000.0,80600000.0,-2048900000.0,,,4000000.0,4417500000.0,-111400000.0,,101200000.0,,173700000.0,,68800000.0,-264300000.0,53200000.0,173500000.0,,278100000.0,,,795800000.0,-3900000.0,4473000000.0,78000000.0,,-0.01,13600000.0,115900000.0,251800000.0,,2174000000.0,,590000000.0,-2700000000.0,,,,4303100000.0,,,4364600000.0,-168400000.0,,278100000.0,-2475600000.0,1555400000.0,,,-15600000.0,,,4473000000.0,1297600000.0,,,532800000.0,,1111800000.0,648300000.0,4829100000.0,,,53300000.0,,,,104000000.0,,60900000.0,0.0,,900100000.0,104000000.0,-107100000.0,,104000000.0,1877200000.0,0.0,,104000000.0,3926100000.0,80600000.0,78000000.0,,-29700000.0,110100000.0,2134600000.0,,590000000.0,,257400000.0,53200000.0,,31700000.0,4303100000.0,,,103500000.0,7003100000.0,,,,,,,,,,,,,,,,
,,,,,,,,3932100000.0,1227100000.0,278900000.0,,,8500000.0,,,,,,,,,,,,,,,,,234400000.0,-2634800000.0,-2600000.0,0.0,-87600000.0,,,,,,,58600000.0,1234300000.0,,,,,,,,,2117800000.0,999900000.0,49600000.0,,-0.175,,,,2138700000.0,956551724.0,,20100000.0,-2617500000.0,4765000000.0,,1883200000.0,,,,,,,4600000.0,,5174000000.0,-73600000.0,,146700000.0,,,,,,-2048900000.0,,,,,-66300000.0,,,,130300000.0,,29500000.0,,-138700000.0,,,,,,828600000.0,-23600000.0,,340200000.0,,,203200000.0,,,,,,,,,,,,,,3939700000.0,,,184800000.0,,1492800000.0,,,-168300000.0,,,4240000000.0,,,,,,1087600000.0,,,,,,,,,,,87700000.0,,,,80400000.0,,,80400000.0,,104000000.0,,,,83000000.0,,-11800000.0,,97000000.0,2151100000.0,,,,267900000.0,-138700000.0,,-4600000.0,4268900000.0,792571429.0,-0.175,56700000.0,6903700000.0,,,,,,,,,,,,,,,,
,,,,,,,,3951400000.0,1253200000.0,270500000.0,,,107400000.0,,,,,,,,,,,,,,,,,255300000.0,-2586900000.0,2600000.0,0.0,-98200000.0,,,,,,,43500000.0,1280600000.0,,,,,,,,,2118200000.0,1025300000.0,52400000.0,,0.03,,,,2179400000.0,916666667.0,,22800000.0,-2590000000.0,4705000000.0,,1902500000.0,,,,,,,3400000.0,,5329400000.0,-98500000.0,,169700000.0,,,,,,-2048900000.0,,,,,-64100000.0,,,,223900000.0,,29600000.0,,27500000.0,,,,,,847300000.0,61700000.0,,346100000.0,,,20000000.0,,,,,,,,,,,,,,4048800000.0,,,174200000.0,,1445600000.0,,,-2100000.0,,,4184700000.0,,,,,,1110900000.0,,,,,,,,,,,83500000.0,,,,142100000.0,,,142100000.0,,0.0,,,,78900000.0,,-12300000.0,,117300000.0,2179300000.0,,,,276800000.0,27500000.0,,-1300000.0,4297500000.0,916666667.0,0.03,125400000.0,6884400000.0,,,,,,,,,,,,,,,,
,,,,,,,,3950400000.0,1303400000.0,265700000.0,,,-107400000.0,,,,,,,,,,,,,,,,,247600000.0,-2553600000.0,-47500000.0,0.0,-108400000.0,,,,,,,-43500000.0,1510000000.0,,,,,,,,,2123700000.0,1262400000.0,49800000.0,,0.02,,,,2268400000.0,820000000.0,,24600000.0,-2573600000.0,4591400000.0,,1901500000.0,,,,,,,209900000.0,,6478600000.0,-65600000.0,,169600000.0,,,,,,-2048900000.0,,,,,-111700000.0,,,,157400000.0,,25200000.0,,16400000.0,,,,,,869300000.0,-62800000.0,,494200000.0,,,16000000.0,,,,,,,,,,,,,,4968600000.0,,,155200000.0,,1531700000.0,,,-8700000.0,,,3942000000.0,,,,,,1340400000.0,,,,,,,,,,,29700000.0,,,,79300000.0,,,79300000.0,,0.0,,,,95700000.0,,-1300000.0,,119900000.0,2182500000.0,,,,281000000.0,16400000.0,,-10100000.0,4306200000.0,820000000.0,0.02,91800000.0,6859800000.0,,,,,,,,,,,,,,,,
,,,,,-376100000.0,,412700000.0,4187000000.0,1357500000.0,237300000.0,,,97000000.0,,4314800000.0,,-2205700000.0,2225800000.0,273400000.0,,,,,,,,,-12200000.0,822200000.0,375700000.0,-2459600000.0,15000000.0,0.0,-74100000.0,-18100000.0,,113100000.0,,,,-70800000.0,1380100000.0,17300000.0,,22384300000.0,,,17029800000.0,,,2225800000.0,1004400000.0,132200000.0,241200000.0,,,,,2250800000.0,,,45700000.0,-2490900000.0,4689300000.0,,1981300000.0,1579300000.0,5354500000.0,105500000.0,-0.03,2254700000.0,237300000.0,-220000000.0,,5402400000.0,-138400000.0,,233500000.0,-12200000.0,,-12200000.0,6940100000.0,71100000.0,-2205700000.0,,,104000000.0,4657900000.0,10400000.0,,170800000.0,,105700000.0,,86500000.0,-368300000.0,82700000.0,283900000.0,,531100000.0,,,822200000.0,42000000.0,3975400000.0,182800000.0,,-0.03,11400000.0,-2100000.0,343100000.0,,2250800000.0,,825217391.0,-2459600000.0,,,,4480500000.0,,,4022300000.0,-231700000.0,,531100000.0,-2490900000.0,1579300000.0,,,-3900000.0,,,3975400000.0,1357500000.0,,,617300000.0,,1146600000.0,696600000.0,4689300000.0,,,250600000.0,,,,121300000.0,,142200000.0,0.0,,1039700000.0,121300000.0,-183000000.0,,121300000.0,1981300000.0,0.0,,121300000.0,4187000000.0,71100000.0,182800000.0,,-32500000.0,101200000.0,2254700000.0,,998947368.0,,273400000.0,82700000.0,,-2100000.0,4480500000.0,,,-32700000.0,6940100000.0,,,,,,,,,,,,,,,,
,,,,,,,,4208800000.0,1272700000.0,285100000.0,,,39400000.0,,,,,,,,,,,,,,,,,233400000.0,-2385700000.0,-7900000.0,0.0,-96100000.0,,,,,,,55000000.0,1279800000.0,,,,,,,,,2158200000.0,1046400000.0,91200000.0,,0.05,,,,2222500000.0,948000000.0,,35500000.0,-2443600000.0,4600000000.0,,2003100000.0,,,,,,,3400000.0,,5328800000.0,-84100000.0,,167200000.0,,,,,,-2205700000.0,,,,,-79800000.0,,,,164700000.0,,55700000.0,,47400000.0,,,,,,883500000.0,-11200000.0,,532000000.0,,,26200000.0,,,,,,,,,,,,,,4049000000.0,,,176100000.0,,1520700000.0,,,-8300000.0,,,3891900000.0,,,,,,1112600000.0,,,,,,,,,,,66200000.0,,,,110100000.0,,,110100000.0,,121300000.0,,,,66300000.0,,-5300000.0,,76000000.0,2278600000.0,,,,275500000.0,47400000.0,,-4500000.0,4436800000.0,861818182.0,0.055,80600000.0,6822500000.0,,,,,,,,,,,,,,,,
,,,,,,,,4239500000.0,1298600000.0,269500000.0,,,,,,,,,,,,,,,,,,,,253600000.0,-2305900000.0,-6300000.0,0.0,-99700000.0,,,,,,,,1313000000.0,,,,,,,,,2064900000.0,1059400000.0,114300000.0,,0.07,,,,2272500000.0,962857143.0,,44300000.0,-2376200000.0,4404400000.0,,2033800000.0,,,,,,,172600000.0,,5394200000.0,-98200000.0,,189200000.0,,,,,,-2205700000.0,,,,,-168500000.0,,,,263700000.0,,70000000.0,,67400000.0,,,,,,881800000.0,-4500000.0,,537100000.0,,,12000000.0,,,,,,,,,,,,,,4081200000.0,,,174900000.0,,1440400000.0,,,-2500000.0,,,3692400000.0,,,,,,1123800000.0,,,,,,,,,,,60500000.0,,,,105600000.0,,,105600000.0,,0.0,,,,92100000.0,,-1900000.0,,75000000.0,2306100000.0,,,,272300000.0,67400000.0,,-15800000.0,4371000000.0,898666667.0,0.075,165500000.0,6676900000.0,,,,,,,,,,,,,,,,
,,,,,,,,4372600000.0,1362600000.0,224000000.0,,,,,,,,,,,,,,,,,,,,255400000.0,-2254300000.0,8000000.0,0.0,-131900000.0,,,,,,,,1597300000.0,,,,,,,,,2096200000.0,1341900000.0,72100000.0,,0.04,,,,2310200000.0,900000000.0,,20900000.0,-2340200000.0,4450800000.0,,2166900000.0,,,,,,,-13700000.0,,6650300000.0,-190600000.0,,172800000.0,,,,,,-2205700000.0,,,,,-19800000.0,,,,120100000.0,,51200000.0,,36000000.0,,,,,,932200000.0,-31600000.0,,555300000.0,,,15000000.0,,,,,,,,,,,,,,5053000000.0,,,150100000.0,,1541100000.0,,,-15200000.0,,,3745400000.0,,,,,,1424500000.0,,,,,,,,,,,82600000.0,,,,74000000.0,,,74000000.0,,0.0,,,,15400000.0,,-1800000.0,,100700000.0,2410500000.0,,,,243600000.0,36000000.0,,-8900000.0,4506700000.0,900000000.0,0.04,-70500000.0,6761000000.0,,,,,,,,,,,,,,,,
,,0.0,,,-534000000.0,,327600000.0,4598800000.0,1425600000.0,239100000.0,-300000.0,,,,4527500000.0,,-2346100000.0,2152100000.0,302900000.0,,,,,,,,,242200000.0,953000000.0,303300000.0,-2153700000.0,-78600000.0,0.0,-218800000.0,-40600000.0,,152500000.0,,,,,1383300000.0,-94000000.0,,22959100000.0,,,17389600000.0,,,2152100000.0,1080000000.0,143700000.0,216300000.0,,,,,2395000000.0,,,51700000.0,-2248700000.0,4466400000.0,,2252700000.0,1615000000.0,5569500000.0,138000000.0,0.26625,2555600000.0,239100000.0,-100000000.0,,5585800000.0,-161100000.0,,219500000.0,-51800000.0,,242200000.0,6861400000.0,16400000.0,-2346100000.0,,,121300000.0,4820600000.0,-29700000.0,,268900000.0,,201800000.0,,92000000.0,-546500000.0,91500000.0,421400000.0,50500000.0,172700000.0,,,953000000.0,-46700000.0,3889200000.0,404500000.0,,0.2475,2200000.0,62300000.0,293100000.0,,2395000000.0,,908296000.0,-2153700000.0,,,,4707700000.0,,,4202500000.0,-297800000.0,,172700000.0,-2248700000.0,1615000000.0,,,-500000.0,,,3889200000.0,1425600000.0,,,750300000.0,,1163800000.0,748900000.0,4466400000.0,,,55400000.0,,,,27200000.0,,83800000.0,0.0,,1042000000.0,27200000.0,-26600000.0,,27200000.0,2252700000.0,0.0,,27200000.0,4598800000.0,16400000.0,404500000.0,,-84800000.0,75800000.0,2555600000.0,,1037712000.0,,302900000.0,91500000.0,,-11400000.0,4707700000.0,,,40700000.0,6861400000.0,,,,,,,,,,,,,,,,
,,400000.0,,,,,,4635200000.0,1297200000.0,281600000.0,,,,,,,,,,,,,,,,,,,,253300000.0,-2089100000.0,-100000.0,0.0,-62100000.0,,,,,,,,1338900000.0,,,,,,,,,2069100000.0,1085600000.0,105700000.0,,0.06,,,,2295200000.0,986666667.0,,41200000.0,-2189600000.0,4427100000.0,,2266700000.0,,,,,,,-5000000.0,,5465000000.0,-98200000.0,,181100000.0,,,,,,-2368500000.0,,,,,-52400000.0,,,,135600000.0,,64500000.0,,59200000.0,,,,,,981300000.0,21200000.0,,427000000.0,,,5200000.0,,,,,,,,,,,,,,4126100000.0,,,159600000.0,,1495100000.0,,,-5400000.0,,,3840500000.0,,,,,,1157800000.0,,,,,,,,,,,72200000.0,,,,48400000.0,,,48400000.0,,27200000.0,,,,16700000.0,,,,75300000.0,2564100000.0,,,,297400000.0,59200000.0,,-1900000.0,4633200000.0,986666667.0,0.06,37400000.0,6722300000.0,,,,,,,,,,,,,,,,
