date,annualOtherNonCashItems,annualPurchaseOfBusiness,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,annualCurrentLiabilities,quarterlyCurrentDebt,quarterlyDilutedEPS,annualStockBasedCompensation,quarterlyInventory,annualSaleOfInvestment,annualOperatingCashFlow,quarterlyOtherCurrentLiabilities,annualDilutedAverageShares,annualNetPPE,quarterlyAccumulatedDepreciation,annualGrossProfit,annualInventory,quarterlyNetPPE,trailingNetIncome,trailingPretaxIncome,annualChangeInInventory,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherShortTermInvestments,annualDilutedEPS,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,annualChangeInWorkingCapital,quarterlyCapitalStock,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,annualGoodwill,annualPretaxIncome,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,annualInterestExpense,annualCapitalStock,annualPurchaseOfInvestment,quarterlyCashAndCashEquivalents,trailingOperatingIncome,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalRevenue,annualCapitalExpenditure,trailingGrossProfit,annualInvestingCashFlow,annualAccountsPayable,trailingInvestingCashFlow,trailingInterestExpense,annualOperatingIncome,annualEndCashPosition,quarterlyAccountsPayable,trailingTotalRevenue,annualNonCurrentDeferredRevenue,annualNetIncomeContinuousOperations,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualAccumulatedDepreciation,trailingEndCashPosition,trailingTaxProvision,annualNetOtherFinancingCharges,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualCurrentDebt,annualCostOfRevenue,annualBeginningCashPosition,quarterlyBasicEPS,annualCurrentAssets,annualBasicEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualOtherNonCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingBeginningCashPosition,trailingOperatingExpense,quarterlyNonCurrentDeferredRevenue,trailingCostOfRevenue,trailingNetIncomeCommonStockholders,annualEbitda,annualNetIncomeCommonStockholders,quarterlyGoodwill,quarterlyStockholdersEquity,annualRetainedEarnings,annualCommonStockIssuance,annualFreeCashFlow,annualOtherIntangibleAssets,quarterlyAccountsReceivable,annualOtherShortTermInvestments,annualNetIncome,annualCashDividendsPaid,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualTotalAssets,annualBasicAverageShares,annualTaxProvision,annualLongTermDebt,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,quarterlyOperatingIncome,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingResearchAndDevelopment,trailingNetOtherFinancingCharges,quarterlyCurrentAccruedExpenses,trailingCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingOtherIncomeExpense,trailingChangeInAccountPayable,annualResearchAndDevelopment,quarterlyNetIncomeContinuousOperations,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyChangeInInventory,quarterlyCommonStockIssuance,trailingOtherNonCashItems,annualInvestmentsAndAdvances,quarterlyDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyNetOtherInvestingChanges,trailingPurchaseOfBusiness,quarterlyChangeInCashSupplementalAsReported,quarterlyTaxProvision,trailingRepurchaseOfCapitalStock,quarterlyCapitalExpenditure,annualIncomeTaxPayable,quarterlyStockBasedCompensation,trailingStockBasedCompensation,quarterlyCashDividendsPaid,quarterlySellingGeneralAndAdministration,trailingPurchaseOfInvestment,trailingDilutedEPS,annualCashFlowFromContinuingFinancingActivities,annualGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,quarterlyFreeCashFlow,quarterlyDilutedAverageShares,trailingBasicEPS,quarterlyBasicAverageShares,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,quarterlyEbitda,quarterlyIncomeTaxPayable,quarterlyOtherIncomeExpense,annualChangesInAccountReceivables,trailingDilutedAverageShares,trailingDepreciationAndAmortization,trailingChangeInInventory,quarterlyNetIncome,quarterlyGrossProfit,annualOtherIncomeExpense,quarterlyPretaxIncome,trailingDeferredIncomeTax,quarterlyCostOfRevenue,annualCurrentAccruedExpenses,quarterlyChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInvestmentsAndAdvances,trailingCapitalExpenditure,quarterlyRepaymentOfDebt,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,quarterlyNetOtherFinancingCharges,quarterlyResearchAndDevelopment,quarterlyEndCashPosition,trailingBasicAverageShares,quarterlySaleOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyBeginningCashPosition,quarterlyCurrentDeferredRevenue,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyOtherNonCashItems,quarterlyOperatingExpense
1970-01-01 00:00:01.277856000,,,,255000000.0,,8124000000.0,0.0,,110000000.0,,,3447000000.0,,,,,,18340000000.0,,,,,,,0.0,,,,,2754000000.0,,,,,,297000000.0,202296000000.0,,,,160030000000.0,,,,17613000000.0,,17613000000.0,,,,,,,,,,5274000000.0,,,,,,,,,,,71652000000.0,,,,,0.0,,,,,,,42266000000.0,,,18420000000.0,,,274000000.0,,,,,,130644000000.0,,,,,,,,,,,19030000000.0,32859000000.0,,,0.0,,,,,,2493000000.0,,53232000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,-280000000.0,-7616000000.0,1328000000.0,113000000.0,22709000000.0,7829000000.0,,,113000000.0,3942000000.0,1467000000.0,6855000000.0,2840062500.0,18397000000.0,-14969000000.0,12308000000.0,113000000.0,18397000000.0,,,-6000000.0,5237000000.0,,16900000000.0,0.0,12.586667,0.0,-9487000000.0,-7218000000.0,2754000000.0,6855000000.0,,33366000000.0,989000000.0,-93000000.0,297000000.0,242225000000.0,,38823000000.0,,191798000000.0,996000000.0,2754000000.0,-2140000000.0,16900000000.0,,16900000000.0,19380000000.0,-3681000000.0,,-6955000000.0,6539000000.0,,,9372000000.0,16900000000.0,6539000000.0,,283000000.0,36465000000.0,,16900000000.0,-14969000000.0,,,0.0,2936000000.0,71576000000.0,,7829000000.0,7072000000.0,15712000000.0,,50427000000.0,12.586667,48867000000.0,,113000000.0,71576000000.0,50427000000.0,,33366000000.0,22709000000.0,,,283000000.0,,,41147000000.0,35750000000.0,,163089000000.0,,49000000.0,-2214000000.0,297000000.0,3518000000.0,0.0,35750000000.0,-2754000000.0,,3518000000.0,5237000000.0,41760000000.0,0.0,191798000000.0,0.0,1608000000.0,242225000000.0,2840062500.0,2358000000.0,41760000000.0,0.0,163089000000.0,48867000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,110000000.0,,6908000000.0,0.0,,119000000.0,,,10414000000.0,,,,,,18453000000.0,,,,,,,,,,,,3029000000.0,,,,,,297000000.0,281835000000.0,,,,217750000000.0,,,,19890000000.0,,19890000000.0,,,,,,,,,,5765000000.0,,,,,,,,,,,87874000000.0,,,,,0.0,,,,,,,64085000000.0,,,24648000000.0,,,279000000.0,,,,,,186554000000.0,,,,,3520000000.0,,,,,,5887000000.0,55476000000.0,,,0.0,,,,,,0.0,,63226000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,-322000000.0,-4937000000.0,1395000000.0,122000000.0,30756000000.0,8903000000.0,,,130000000.0,50000000.0,-40000000.0,9704000000.0,3026000000.0,18984000000.0,-16169000000.0,14909000000.0,130000000.0,18984000000.0,,,-17000000.0,6508000000.0,,32753000000.0,225000000.0,10.13,0.0,-8194000000.0,-9623000000.0,3029000000.0,9704000000.0,,35153000000.0,13874000000.0,-1203000000.0,297000000.0,317973000000.0,,34641000000.0,,234159000000.0,2567000000.0,3029000000.0,-398000000.0,32528000000.0,,32753000000.0,24004000000.0,-11950000000.0,,-18431000000.0,10316000000.0,,,11845000000.0,31405000000.0,10316000000.0,,275000000.0,31337000000.0,,32528000000.0,-16169000000.0,,,0.0,3064000000.0,107099000000.0,,8903000000.0,9095000000.0,16900000000.0,,83814000000.0,10.22,76343000000.0,,122000000.0,107099000000.0,83814000000.0,,35153000000.0,30756000000.0,,,275000000.0,,,38603000000.0,30568000000.0,,203257000000.0,,9999000000.0,-11990000000.0,297000000.0,3420000000.0,225000000.0,30568000000.0,-3030000000.0,,3420000000.0,6508000000.0,67090000000.0,0.0,234159000000.0,0.0,2126000000.0,317973000000.0,2991000000.0,3304000000.0,67090000000.0,0.0,203257000000.0,76343000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,130000000.0,,6201000000.0,0.0,,137000000.0,,,6582000000.0,,,,,,18968000000.0,,,,,,,239000000.0,,,,,3029000000.0,,,,,,297000000.0,334297000000.0,,,,264647000000.0,,,,19034000000.0,,19273000000.0,,,,,,,,,,10479000000.0,,,,,,,,,,,101724000000.0,,,,,0.0,,,,,,,69650000000.0,,,25875000000.0,,,277000000.0,,,,,,224685000000.0,,,,,5582000000.0,,,,,,7254000000.0,66001000000.0,,,0.0,,,,,,0.0,,75849000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,-467000000.0,-5125000000.0,1430000000.0,380000000.0,32980000000.0,5330000000.0,,60000000.0,48960000000.0,749000000.0,13339000000.0,10654000000.0,3098000000.0,19870000000.0,-17227000000.0,18252000000.0,48960000000.0,19870000000.0,,,195000000.0,7827000000.0,,18795000000.0,439000000.0,15.3,283000000.0,-20638000000.0,1860000000.0,3029000000.0,10654000000.0,,37097000000.0,-14170000000.0,-362000000.0,109000000.0,368998000000.0,297000000.0,52579000000.0,,296008000000.0,1334000000.0,3029000000.0,-3429000000.0,18795000000.0,,18795000000.0,30856000000.0,-14809000000.0,,-21676000000.0,841000000.0,,,14192000000.0,17235000000.0,841000000.0,,,48364000000.0,,18795000000.0,-17227000000.0,,,167000000.0,4060000000.0,112092000000.0,,5330000000.0,12604000000.0,31405000000.0,,72990000000.0,15.6,79112000000.0,,380000000.0,112092000000.0,72990000000.0,,37097000000.0,32980000000.0,,,,,,55343000000.0,47263000000.0,297000000.0,248501000000.0,,0.0,-1470000000.0,109000000.0,905000000.0,439000000.0,47263000000.0,-3483000000.0,,905000000.0,7827000000.0,69090000000.0,0.0,296008000000.0,283000000.0,2652000000.0,368998000000.0,3029000000.0,4215000000.0,69090000000.0,0.0,248501000000.0,79112000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,17000000.0,,17598000000.0,0.0,,48269000000.0,,,13244000000.0,,,,,,19884000000.0,,,,,,,257000000.0,,,,,3030000000.0,,,,,,130000000.0,391168000000.0,,,,310125000000.0,,,,28269000000.0,,28269000000.0,,,,,,,,,,647000000.0,,,,,,,,,,,119473000000.0,,,,,0.0,,,,225113000000.0,,,81043000000.0,,,45497000000.0,,,,,,,,297000000.0,263034000000.0,,,,,930000000.0,,,,,,8429000000.0,63974000000.0,,,295000000.0,,,,,,0.0,,73976000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,-696000000.0,-15000000.0,1445000000.0,38000000.0,46745000000.0,9502000000.0,,124000000.0,53811000000.0,1958000000.0,15805000000.0,15330000000.0,3100000000.0,24161000000.0,-18950000000.0,17746000000.0,53811000000.0,24161000000.0,,,-1848000000.0,9630000000.0,,24515000000.0,319000000.0,9.52,303000000.0,-13081000000.0,5521000000.0,3030000000.0,15330000000.0,,43111000000.0,6807000000.0,1000000.0,137000000.0,415052000000.0,297000000.0,34460000000.0,,331951000000.0,1543000000.0,3030000000.0,-672000000.0,24515000000.0,,24515000000.0,31887000000.0,-5770000000.0,,-12001000000.0,794000000.0,,,13280000000.0,24485000000.0,794000000.0,,,30132000000.0,,24515000000.0,-18950000000.0,,,0.0,4466000000.0,130797000000.0,,9502000000.0,14141000000.0,17235000000.0,,83101000000.0,9.7,84052000000.0,235769000000.0,38000000.0,130797000000.0,83101000000.0,,43111000000.0,46745000000.0,,,,,,37448000000.0,29380000000.0,297000000.0,275557000000.0,235769000000.0,48000000.0,10035000000.0,137000000.0,1155000000.0,319000000.0,29380000000.0,-5150000000.0,,1155000000.0,9630000000.0,73085000000.0,0.0,331951000000.0,303000000.0,3021000000.0,415052000000.0,3030000000.0,4328000000.0,73085000000.0,0.0,275557000000.0,84052000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,,38000000.0,,4029000000.0,0.0,,50736000000.0,,,15975000000.0,,,,,,24076000000.0,,,,,,,349000000.0,,,,,0.0,,,,,,168000000.0,415048000000.0,,,,338627000000.0,,,,20270000000.0,,20270000000.0,,,,,,,,,,727000000.0,,,,,,,,,,,124528000000.0,,,,,0.0,,,,,,,76421000000.0,,,37001000000.0,,,,,,,,305000000.0,282019000000.0,,,,,923000000.0,,,,,,10149000000.0,76027000000.0,,,304000000.0,,,,,,0.0,,87527000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,-619000000.0,-2109000000.0,1522000000.0,41000000.0,49405000000.0,8653000000.0,,84000000.0,47591000000.0,2729000000.0,18253000000.0,14496000000.0,3030000000.0,25027000000.0,-19983000000.0,18664000000.0,47591000000.0,25027000000.0,,,5637000000.0,10425000000.0,,18725000000.0,283000000.0,11.86,315000000.0,-34417000000.0,6978000000.0,0.0,14496000000.0,,45010000000.0,-5793000000.0,2541000000.0,168000000.0,444658000000.0,305000000.0,40154000000.0,,374208000000.0,1383000000.0,0.0,-143000000.0,18725000000.0,,18725000000.0,38136000000.0,-1814000000.0,,-10719000000.0,802000000.0,,,14283000000.0,18625000000.0,802000000.0,,,36424000000.0,,18725000000.0,-19983000000.0,,,0.0,4381000000.0,130547000000.0,,8653000000.0,19472000000.0,24485000000.0,,70450000000.0,11.86,81142000000.0,266511000000.0,41000000.0,130547000000.0,70450000000.0,,45010000000.0,49405000000.0,,,,,,43059000000.0,35930000000.0,305000000.0,305495000000.0,266511000000.0,0.0,16439000000.0,168000000.0,1067000000.0,283000000.0,35930000000.0,-5303000000.0,,1067000000.0,10425000000.0,69331000000.0,0.0,374208000000.0,315000000.0,2859000000.0,444658000000.0,3030000000.0,3730000000.0,69331000000.0,0.0,305495000000.0,81142000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,48000000.0,,15298000000.0,0.0,,43700000000.0,,,15789000000.0,,,,,,25356000000.0,,,,,,,238000000.0,,,,,0.0,,,,,,170000000.0,447289000000.0,,,,381653000000.0,,,,16729000000.0,,16729000000.0,,,,,,,,,,765000000.0,,,,,,,,,,,129483000000.0,,,,,0.0,,,,,,,65636000000.0,,,53254000000.0,,,,,,,,305000000.0,308894000000.0,,,,,982000000.0,,,,,,10964000000.0,63740000000.0,,,324000000.0,,,,,,0.0,,76229000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,-378000000.0,-1592000000.0,1548000000.0,237000000.0,51852000000.0,8463000000.0,,40000000.0,37814000000.0,5447000000.0,24053000000.0,18854000000.0,3031000000.0,22779000000.0,-20569000000.0,19593000000.0,37814000000.0,22779000000.0,,,6703000000.0,10748000000.0,,23510000000.0,336000000.0,5.29,334000000.0,-25361000000.0,11902000000.0,0.0,18854000000.0,,43348000000.0,5738000000.0,-117000000.0,,443916000000.0,305000000.0,20635000000.0,,378282000000.0,1278000000.0,0.0,-5828000000.0,23510000000.0,,23510000000.0,40875000000.0,-1413000000.0,,-7290000000.0,808000000.0,,,14853000000.0,23409000000.0,808000000.0,,,16806000000.0,,23510000000.0,-20569000000.0,,,876000000.0,4740000000.0,126736000000.0,,8463000000.0,21282000000.0,18625000000.0,,65634000000.0,5.29,74884000000.0,277083000000.0,237000000.0,126736000000.0,65634000000.0,,43348000000.0,51852000000.0,,,,,,23461000000.0,16024000000.0,305000000.0,307728000000.0,277083000000.0,50000000.0,22640000000.0,,971000000.0,336000000.0,16024000000.0,-5486000000.0,,971000000.0,10748000000.0,62244000000.0,0.0,378282000000.0,334000000.0,3192000000.0,443916000000.0,3031000000.0,3829000000.0,62244000000.0,0.0,307728000000.0,74884000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,231000000.0,,13966000000.0,0.0,,32144000000.0,,,22662000000.0,,,,,,22720000000.0,,,,,,,688000000.0,,,,,0.0,,,,,,348000000.0,439829000000.0,,,,382842000000.0,,,,18536000000.0,,18536000000.0,,,,,,,,,,638000000.0,,,,,,,,,,,123700000000.0,,,,,0.0,,,,,,,56987000000.0,,,58179000000.0,,,,,,,,,307012000000.0,,,,,923000000.0,,,,,,10823000000.0,52720000000.0,,,347000000.0,,,,,,0.0,,65521000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,-439000000.0,-49000000.0,1406000000.0,252000000.0,60328000000.0,15178000000.0,,51000000.0,23903000000.0,1923000000.0,29084000000.0,18937000000.0,3031000000.0,20735000000.0,-15505000000.0,21482000000.0,23903000000.0,20735000000.0,,,12500000000.0,10633000000.0,,36957000000.0,332000000.0,7.07,305000000.0,-25839000000.0,14385000000.0,0.0,18937000000.0,,36240000000.0,10565000000.0,-4448000000.0,,443827000000.0,298000000.0,25772000000.0,,378354000000.0,1329000000.0,0.0,-4697000000.0,36957000000.0,,36957000000.0,46627000000.0,-2206000000.0,,-2478000000.0,837000000.0,,,17065000000.0,32530000000.0,837000000.0,,,21665000000.0,,36957000000.0,-15505000000.0,,,-48000000.0,4417000000.0,118421000000.0,,15178000000.0,25145000000.0,23409000000.0,,65473000000.0,7.07,58093000000.0,,252000000.0,118421000000.0,65473000000.0,,36240000000.0,60328000000.0,,,,,,28507000000.0,21440000000.0,298000000.0,316794000000.0,,52000000.0,26878000000.0,,655000000.0,332000000.0,21440000000.0,-5850000000.0,,655000000.0,10633000000.0,45616000000.0,0.0,378354000000.0,305000000.0,3011000000.0,443827000000.0,3031000000.0,4107000000.0,45616000000.0,0.0,316794000000.0,58093000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,244000000.0,,9866000000.0,0.0,,19864000000.0,,,19648000000.0,,,,,,21455000000.0,,,,,,,194000000.0,,,,,0.0,,,,,,298000000.0,438484000000.0,,,,384271000000.0,,,,29781000000.0,,29781000000.0,,,,,,,,,,582000000.0,,,,,,,,,,,105357000000.0,,,,,0.0,,,,,,,54213000000.0,,,51293000000.0,,,,,,,,,324456000000.0,,,,,624000000.0,,,,,,11437000000.0,41341000000.0,,,312000000.0,,,,,,0.0,,54064000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,-463000000.0,-3574000000.0,938000000.0,134000000.0,39079000000.0,10142000000.0,,40000000.0,25200000000.0,4239000000.0,5208000000.0,,3036000000.0,13201000000.0,-6905000000.0,23870000000.0,25200000000.0,13201000000.0,,,-3466000000.0,11252000000.0,,45697000000.0,,7.21,,-28449000000.0,-12780000000.0,0.0,,,20106000000.0,11063000000.0,41953000000.0,,222647000000.0,298000000.0,30570000000.0,,146449000000.0,1173000000.0,0.0,-13775000000.0,45697000000.0,,45697000000.0,43273000000.0,-1648000000.0,,36670000000.0,641000000.0,,,20622000000.0,44995000000.0,641000000.0,,,22603000000.0,,45697000000.0,-6905000000.0,,,-344000000.0,3248000000.0,77176000000.0,,10142000000.0,19403000000.0,32530000000.0,,76198000000.0,7.21,38097000000.0,,134000000.0,77176000000.0,76198000000.0,,20106000000.0,39079000000.0,,,,,,32681000000.0,21876000000.0,298000000.0,141974000000.0,,225000000.0,3560000000.0,,336000000.0,,21876000000.0,-6705000000.0,,336000000.0,11252000000.0,26267000000.0,,146449000000.0,,2310000000.0,222647000000.0,3034000000.0,7967000000.0,26267000000.0,,141974000000.0,38097000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,,124000000.0,,19726000000.0,0.0,,44835000000.0,,,,,,,,,12996000000.0,,,,,,,,,,,,0.0,,,,,,298000000.0,232229000000.0,,,,168459000000.0,,,,15651000000.0,,15651000000.0,,,,,,,,,,515000000.0,,,,,,,,,,,86245000000.0,,,,,0.0,,,,,,,63770000000.0,,,48734000000.0,,,,,,,,,142516000000.0,,,,,430000000.0,,,,,,11724000000.0,25217000000.0,,,,,,,,,,,37511000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,-436000000.0,-4738000000.0,643000000.0,20000000.0,44665000000.0,11239000000.0,,18000000.0,45954000000.0,1616000000.0,-8091000000.0,,3048000000.0,13670000000.0,-7415000000.0,11364000000.0,45954000000.0,13670000000.0,,,-20185000000.0,11637000000.0,,17448000000.0,,2.17,,-13677000000.0,-15135000000.0,0.0,,,21085000000.0,-26918000000.0,,,227349000000.0,298000000.0,10837000000.0,,162066000000.0,848000000.0,0.0,-17954000000.0,17448000000.0,,17448000000.0,21055000000.0,-372000000.0,,-22564000000.0,727000000.0,,,8752000000.0,17448000000.0,727000000.0,,,6711000000.0,,17448000000.0,-7415000000.0,,,,2612000000.0,88589000000.0,,11239000000.0,9691000000.0,44995000000.0,,65283000000.0,2.18,43924000000.0,,20000000.0,88589000000.0,65283000000.0,,21085000000.0,44665000000.0,,,,,,12328000000.0,6623000000.0,298000000.0,135424000000.0,,239000000.0,-8463000000.0,,358000000.0,,6623000000.0,-3655000000.0,,358000000.0,11637000000.0,31847000000.0,,162066000000.0,,1969000000.0,227349000000.0,3045000000.0,4126000000.0,31847000000.0,,135424000000.0,43924000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,,20000000.0,,9516000000.0,,,44539000000.0,,,,,,,,,13465000000.0,,,,,,,,,,,,0.0,,,,,,,236335000000.0,,,,170285000000.0,,,,18963000000.0,,18963000000.0,,,,,,,,,,642000000.0,,,,,,,,,,,90271000000.0,,,,,,,,,,,,66050000000.0,,,43360000000.0,,,,,,,,,142522000000.0,,,,,267000000.0,,,,,,12334000000.0,34094000000.0,,,31000000.0,,,,,,,,46911000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
