date,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,annualCapitalStock,trailingOtherIncomeExpense,trailingGrossProfit,annualNetPPE,quarterlyAccumulatedDepreciation,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualOtherIncomeExpense,annualDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualOtherIntangibleAssets,quarterlyOperatingExpense,annualCurrentLiabilities,annualGrossProfit,annualDilutedEPS,quarterlyInterestExpense,annualOtherNonCashItems,annualStockholdersEquity,trailingNetIncomeCommonStockholders,quarterlyCurrentDebt,quarterlyStockholdersEquity,trailingDepreciationAndAmortization,trailingRepaymentOfDebt,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,annualGrossPPE,quarterlyDilutedEPS,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyOtherCurrentAssets,quarterlyNetIncome,annualChangeInCashSupplementalAsReported,annualBasicAverageShares,quarterlyRepaymentOfDebt,annualOtherCurrentLiabilities,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualBeginningCashPosition,annualCashDividendsPaid,annualInterestExpense,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualChangesInAccountReceivables,annualCapitalExpenditure,trailingOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyOtherCurrentLiabilities,annualSellingGeneralAndAdministration,annualGoodwill,annualNetIncome,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,trailingChangesInAccountReceivables,annualDeferredIncomeTax,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,trailingNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,quarterlyNetPPE,quarterlyRetainedEarnings,annualOperatingExpense,quarterlyTaxProvision,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyPretaxIncome,quarterlyIncomeTaxPayable,quarterlyChangeInWorkingCapital,quarterlyTotalRevenue,trailingBeginningCashPosition,quarterlyBasicAverageShares,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyBasicEPS,quarterlyOperatingIncome,quarterlyCurrentAssets,quarterlyGrossPPE,annualCostOfRevenue,trailingOperatingIncome,quarterlyOtherNonCashItems,trailingTotalRevenue,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingIncome,annualAccountsPayable,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,annualCurrentDeferredRevenue,annualOtherCurrentAssets,trailingTaxProvision,annualCommonStockIssuance,quarterlyInvestingCashFlow,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyEbitda,quarterlyStockBasedCompensation,annualCurrentDebt,quarterlyDepreciationAndAmortization,trailingEndCashPosition,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,trailingChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyAccountsPayable,trailingNetOtherFinancingCharges,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGoodwill,trailingCommonStockIssuance,annualEndCashPosition,annualTotalAssets,annualTaxProvision,annualAccountsReceivable,annualCurrentAssets,quarterlyDilutedAverageShares,trailingInvestingCashFlow,trailingCapitalExpenditure,annualOtherNonCurrentAssets,quarterlyLongTermDebt,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyChangeInAccountPayable,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyCostOfRevenue,annualPretaxIncome,annualBasicEPS,annualIncomeTaxPayable,quarterlyAccountsReceivable,quarterlyChangesInAccountReceivables,annualOtherNonCurrentLiabilities,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,annualEbitda,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,quarterlyInvestmentsAndAdvances,trailingChangeInAccountPayable,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInvestmentsAndAdvances,annualInventory,trailingDeferredIncomeTax,annualSaleOfInvestment,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyInventory,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1970-01-01 00:00:01.317340800,356220000.0,,,356220000.0,,,,,-165000000.0,,,,,,,232016000.0,,4051000.0,,619737000.0,,,,12194000.0,,,,36250000.0,1070778000.0,,,,1353000.0,,0.53,,228513000.0,0.0,75332000.0,,,-7500000.0,,75332000.0,,,0.0,,,,,,,,223898000.0,123273000.0,127707000.0,,,,,25427000.0,,,,,,,,-26039000.0,,,7141000.0,,,2277000.0,,188789000.0,197798000.0,,10190000.0,,,,85522000.0,,43006000.0,1429044000.0,,130456979.0,831610000.0,,,,,0.58,93665000.0,1471410000.0,353789000.0,,,-4087000.0,,,601201000.0,,,,,,,,,,,-2707000.0,,356220000.0,75332000.0,116252000.0,7771000.0,,18536000.0,,,,,-5238000.0,,,,,1233781000.0,1177031000.0,,,,,,,141259964.0,,,,943628000.0,,713402000.0,1664759000.0,3136169000.0,,343961000.0,,715642000.0,,,,1031545000.0,39985000.0,,,,13341000.0,66923000.0,,,97234000.0,2065391000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,405027000.0,,,405027000.0,,,,,-179800.0,,,,,,,227925000.0,,238000.0,,614553000.0,,,,12035000.0,,,,39375000.0,1142270000.0,,,,1355000.0,,0.44,,356220000.0,0.0,62860000.0,,,-7500000.0,,62860000.0,,,0.0,,,,,,,,239170000.0,74902000.0,48807000.0,,,,,27382000.0,,,,0.0,,,,-21918000.0,,,-4177000.0,,,2126000.0,,195277000.0,260658000.0,,23531000.0,,,,86391000.0,,-14519000.0,1442718000.0,,131479857.0,837460000.0,,,,,0.48,98188000.0,1537695000.0,195456800.0,,,7041000.0,,,595023000.0,,,,,,,,,,,-21918000.0,,405027000.0,62860000.0,117956000.0,6000000.0,,19530000.0,,0.0,,,-5132000.0,,,,,1227619000.0,1188115000.0,,,,,,,141799725.0,,,,933279000.0,,712741000.0,1669654000.0,3207349000.0,,392905000.0,,729977000.0,,,,1065056000.0,-33511000.0,,,,437000.0,58337000.0,,,52984000.0,2065079000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,484368000.0,,55282000.0,484368000.0,1357000.0,,,191079000.0,-167760000.0,1657128000.0,360046000.0,,-11140000.0,140812012.0,,223834000.0,31263000.0,-14987000.0,223834000.0,665575000.0,914446000.0,2924840000.0,1.7,11555000.0,20682000.0,1185185000.0,,42500000.0,1185185000.0,,,,1357000.0,358839000.0,,-30000000.0,405027000.0,17096000.0,50627000.0,291737000.0,130145689.0,-7500000.0,10630000.0,50627000.0,-53593000.0,75205000.0,0.0,,-14716000.0,,192631000.0,-11906000.0,48078000.0,922925000.0,236953000.0,108027000.0,79341000.0,25275000.0,-76925000.0,,,10630000.0,2446543000.0,1188004000.0,239955000.0,0.0,-167760000.0,,74785000.0,-11367000.0,239955000.0,,-17319000.0,,,1936000.0,-41443000.0,191079000.0,299379000.0,2521748000.0,35948000.0,,,,86575000.0,,-45245000.0,1540620000.0,,,914446000.0,2129606000.0,,55282000.0,,,113117000.0,1657663000.0,358839000.0,2934378000.0,,8203000.0,,,646294000.0,1215160000.0,,403092000.0,,5859218000.0,-8715000.0,,17096000.0,,8757000.0,-11367000.0,283121000.0,484368000.0,50627000.0,117411000.0,6815000.0,42500000.0,19281000.0,,-11906000.0,16461000.0,,-8715000.0,513446000.0,299379000.0,,,1215160000.0,1188004000.0,,484368000.0,3314791000.0,103919000.0,1077315000.0,1657663000.0,,,,46421000.0,922925000.0,,778692000.0,1657128000.0,3314791000.0,,513446000.0,239955000.0,761928000.0,343874000.0,1.83,,1077315000.0,-12259000.0,236953000.0,484368000.0,0.0,64000.0,46421000.0,-5377000.0,467157000.0,96660000.0,2129606000.0,484368000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,336051000.0,,,336051000.0,,,,,,,,,,,,220701000.0,,-483000.0,,590318000.0,,,,11246000.0,,,,45625000.0,1019848000.0,,,,1367000.0,,0.43,,484368000.0,0.0,61945000.0,,,-10625000.0,,61945000.0,,,0.0,,,,,,,,301469000.0,74043000.0,-148317000.0,,,,,75237000.0,,,,,,,,-3969000.0,,,-218391000.0,,,1754000.0,,178870000.0,150652000.0,,41062000.0,,,,103007000.0,,-15136000.0,1432424000.0,,131667876.0,878252000.0,,,,,0.46,114736000.0,1473145000.0,,,,7923000.0,,,571815000.0,,,,,,,,,,,-3969000.0,,336051000.0,61945000.0,132756000.0,6762000.0,,18503000.0,,-210672000.0,,,-8616000.0,,,,,1210922000.0,1188004000.0,,,,,,,142677037.0,,,,909453000.0,,705054000.0,1635877000.0,3109022000.0,,316567000.0,,727370000.0,,,,1070776000.0,6539000.0,,,,315000.0,48302000.0,,,70074000.0,2089174000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,488979000.0,,,488979000.0,,,,,,,,,,,,217576000.0,,-7343000.0,,583555000.0,,,,17811000.0,,,,46500000.0,119534000.0,,,,1387000.0,,0.27,,336051000.0,0.0,46116000.0,,,-959375000.0,,46116000.0,,,0.0,,,,,,,,310402000.0,315705000.0,152928000.0,,,,,76948000.0,,,,,,,,-10406000.0,,,-152371000.0,,,1605000.0,,174640000.0,38473000.0,,30759000.0,,,,76875000.0,,248492000.0,1387650000.0,,133436895.0,969054000.0,,,,,0.29,102029000.0,1442662000.0,,,,-6543000.0,,,565942000.0,,,,,,,,,,,-10406000.0,,488979000.0,46116000.0,112299000.0,7605000.0,,17613000.0,,-887101000.0,,,-8235000.0,,,,,2001490000.0,1187715000.0,,,,,,,144249162.0,,,,1691088000.0,,685584000.0,1647416000.0,3090078000.0,,396407000.0,,702066000.0,,,,839647000.0,231129000.0,,,,-21741000.0,67485000.0,,,305299000.0,2970544000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,317578000.0,,,317578000.0,,,,,,,,,,,,241041000.0,,134000.0,,583179000.0,,,,21731000.0,,,,51031000.0,184522000.0,,,,1409000.0,,0.38,,488979000.0,0.0,56184000.0,,,-11625000.0,,56184000.0,,,0.0,,,,,,,,314723000.0,9186000.0,-171401000.0,,,,,92035000.0,,,,0.0,,,,-6282000.0,,,-16935000.0,,,1569000.0,,170216000.0,82419000.0,,38815000.0,,,,94999000.0,,-62474000.0,1392695000.0,,135272553.0,976297000.0,,,,,0.41,116596000.0,1396652000.0,,,,-2397000.0,,,565052000.0,,,,,,,,,,,-163652000.0,,317578000.0,55709000.0,134857000.0,5496000.0,,18127000.0,,-62003000.0,,,-8311000.0,,,423291000.0,,1990087000.0,1276565000.0,,,,,,,145063515.0,,,,1675364000.0,,699775000.0,1754254000.0,3150906000.0,,409940000.0,,692920000.0,,,,452150000.0,-63244000.0,,,,47723000.0,66432000.0,,,2904000.0,2966384000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,350384000.0,,57018000.0,350384000.0,1413000.0,,,166570000.0,-206440000.0,1753176000.0,464654000.0,,-7639000.0,151074483.0,,236220000.0,24841000.0,53000.0,236220000.0,683533000.0,964646000.0,2886819000.0,1.45,19496000.0,17224000.0,226793000.0,,55562000.0,226793000.0,,,,1413000.0,373010000.0,0.37,-993250000.0,317578000.0,9564000.0,54813000.0,-133984000.0,140421795.0,-11625000.0,62300000.0,54813000.0,-190452000.0,74009000.0,0.0,,-408186000.0,,484368000.0,-1172222000.0,70284000.0,1659611000.0,269460000.0,65720000.0,32806000.0,125125000.0,-33113000.0,,,62300000.0,2366576000.0,1277369000.0,219058000.0,-218000.0,-206440000.0,,-48088000.0,-12456000.0,219058000.0,-157964000.0,-20489000.0,,,1445000.0,203618000.0,166570000.0,124775000.0,2440585000.0,38617000.0,,31000.0,,93430000.0,,32736000.0,1545290000.0,,137032500.0,964646000.0,2950735000.0,,57018000.0,,0.4,112873000.0,1424352000.0,373010000.0,2871240000.0,,11807000.0,,,663767000.0,1986089000.0,-23760000.0,446234000.0,248471000.0,5758059000.0,-13787000.0,,9564000.0,,6373000.0,-12425000.0,431541000.0,350384000.0,54813000.0,132692000.0,4978000.0,55562000.0,19766000.0,,-12446000.0,26860000.0,,-13787000.0,202594000.0,124775000.0,248471000.0,,1986089000.0,1277369000.0,,350384000.0,3177528000.0,149253000.0,1029586000.0,1424352000.0,148143243.0,,,62985000.0,1659611000.0,,796406000.0,1753176000.0,3177528000.0,31153000.0,202594000.0,219058000.0,748884000.0,368311000.0,1.56,,1029586000.0,-49299000.0,269460000.0,350384000.0,0.0,563000.0,62985000.0,-1067000.0,512604000.0,53264000.0,2950735000.0,350384000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,385359000.0,,57297000.0,385359000.0,,,,,,,,,,,,232021000.0,,54000.0,,587546000.0,,,,20712000.0,,,,60094000.0,288193000.0,,,,1419000.0,,0.48,,350384000.0,0.0,70313000.0,,,-11624000.0,,70313000.0,,,0.0,,,,,,,,6201000.0,73847000.0,34975000.0,,,,,75149000.0,,,,-2520000.0,,,,-2430000.0,,,-36442000.0,,,1285000.0,,154126000.0,181174000.0,,47702000.0,,,-961000.0,118015000.0,,-21650000.0,1427691000.0,,138044506.0,912895000.0,,,,,0.51,138673000.0,1431345000.0,,,,2084000.0,,,569216000.0,,,,,,,,,,,-2430000.0,,385359000.0,69998000.0,157057000.0,5146000.0,,18330000.0,,-27779000.0,,,-13363000.0,,,259623000.0,,1966935000.0,1277123000.0,,,,,,,147237749.0,,,,1643889000.0,,726219000.0,1736678000.0,3168023000.0,26632000.0,218074000.0,,701472000.0,,,,456874000.0,34032000.0,,,,961000.0,73408000.0,,,71417000.0,2879830000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,427223000.0,,57591000.0,427223000.0,,,,,,,,,,,,228325000.0,,-1694000.0,,557215000.0,,,,20175000.0,,,,64625000.0,390135000.0,,,,1461000.0,,0.45,,385359000.0,0.0,67813000.0,,,-11625000.0,,67813000.0,,,3563000.0,,,,,,,,6200000.0,65762000.0,41864000.0,,,,,26276000.0,,,,-338000.0,,,,-4288000.0,,,-23173000.0,,,1251000.0,,143885000.0,234714000.0,,45985000.0,,,-33979000.0,113798000.0,,4474000.0,1378020000.0,,141104943.0,875962000.0,,,,,0.48,135667000.0,1464009000.0,,,,5067000.0,,,539113000.0,,,,,,,,,,,-725000.0,,427223000.0,67145000.0,152075000.0,4195000.0,,18102000.0,,-48317000.0,,,-12254000.0,,,248736000.0,,1918422000.0,1276724000.0,,,,,,,148505826.0,,,,1625441000.0,,692882000.0,1720510000.0,3184519000.0,-10047000.0,216974000.0,,685138000.0,,,,472002000.0,24573000.0,,,,27756000.0,71576000.0,,,61474000.0,2794384000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,403164000.0,,57927000.0,403164000.0,,,,,,,,,,,,224628000.0,,21000.0,,514063000.0,,,,18874000.0,,,,69156000.0,278688000.0,,,,1463000.0,,0.31,,427223000.0,0.0,47167000.0,,,-266157000.0,,47167000.0,,,-281000.0,,,,,,,,266461000.0,152725000.0,-24059000.0,,,,,22388000.0,,,,-77000.0,,,,-5626000.0,,,-174440000.0,,,1249000.0,,134990000.0,123240000.0,,31014000.0,,,-1904000.0,78181000.0,,82210000.0,1273150000.0,,147396875.0,899643000.0,,,,,0.32,97034000.0,1348092000.0,,,,2293000.0,,,496118000.0,,,,,,,,,,,-2344000.0,,403164000.0,47167000.0,115000000.0,4778000.0,,17945000.0,,-162797000.0,,,-11835000.0,,,214643000.0,,1871802000.0,1274046000.0,,,,,,,152151613.0,,,,1605341000.0,,611097000.0,1702041000.0,3050133000.0,-32204000.0,218863000.0,,662053000.0,,,,886260000.0,82180000.0,,,,1904000.0,68377000.0,,,147099000.0,2771445000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,259994000.0,,65637000.0,259994000.0,1468000.0,,,129427000.0,-251051000.0,1684841000.0,332718000.0,,-1794000.0,150771429.0,,220887000.0,20065000.0,-175000.0,220887000.0,643145000.0,917104000.0,2762580000.0,1.54,18269000.0,11682000.0,171636000.0,,73688000.0,171636000.0,,,,1468000.0,380478000.0,0.3,-355563000.0,403164000.0,0.0,46895000.0,-90390000.0,143325926.0,-66157000.0,23169000.0,46895000.0,-13556000.0,72327000.0,504000.0,,-409552000.0,,350384000.0,-401940000.0,78030000.0,1585231000.0,201210000.0,40384000.0,-143170000.0,110308000.0,-20905000.0,,,23169000.0,2229642000.0,1273789000.0,232188000.0,-774000.0,-251051000.0,,-26371000.0,-8561000.0,232188000.0,,-175497000.0,,,1293000.0,59988000.0,129427000.0,42688000.0,2301969000.0,23898000.0,,,10473000.0,70793000.0,,-5046000.0,1399832000.0,,146546875.0,917104000.0,2769182000.0,,65637000.0,,0.32,89237000.0,1255977000.0,380478000.0,2716113000.0,,2238000.0,,,625195000.0,1852078000.0,39178000.0,460611000.0,265079000.0,5478693000.0,-6636000.0,,0.0,,5078000.0,-8057000.0,311813000.0,259994000.0,46895000.0,107012000.0,5946000.0,73688000.0,17950000.0,,-163047000.0,31962000.0,,-6636000.0,223728000.0,42688000.0,265079000.0,,1852078000.0,1273789000.0,,259994000.0,2940818000.0,148599000.0,916737000.0,1255977000.0,156316667.0,,,60738000.0,1585231000.0,,732382000.0,1684841000.0,2940818000.0,54797000.0,223728000.0,232188000.0,667450000.0,380787000.0,1.62,,916737000.0,-30477000.0,201210000.0,259994000.0,3786000.0,1341000.0,60738000.0,-3709000.0,531144000.0,31823000.0,2769182000.0,259994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,319448000.0,,57413000.0,319448000.0,,,,,,,,,,,,218461000.0,,-1110000.0,,538273000.0,,,,18864000.0,,,,41500000.0,229849000.0,,,,1481000.0,,0.47,,259994000.0,0.0,71115000.0,,,-168438000.0,,71115000.0,,,0.0,,,,,,,,11925000.0,91726000.0,59454000.0,,,,,55496000.0,,,,-4632000.0,,,,-2652000.0,,,-29620000.0,,,1276000.0,,117930000.0,97755000.0,,47934000.0,,,-1658000.0,119049000.0,,-5751000.0,1322297000.0,,143645419.0,855969000.0,,,,,0.49,139023000.0,1300753000.0,,,,5381000.0,,,522041000.0,,,,,,,,,,,-2652000.0,,319448000.0,70265000.0,154145000.0,6062000.0,,16232000.0,,-20520000.0,,,-6551000.0,,,243801000.0,,1877595000.0,1273560000.0,,,,,,,149627168.0,,,,1613645000.0,,677296000.0,1662660000.0,2963413000.0,-16378000.0,234562000.0,,645001000.0,,,,409537000.0,19195000.0,,,,-6952000.0,52709000.0,,,89074000.0,2733564000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,241824000.0,,,241824000.0,,,,,,,,,,,,216064000.0,,807000.0,,540433000.0,,,,17817000.0,,,,46688000.0,164322000.0,,,,1504000.0,,0.42,,319448000.0,0.0,65284000.0,,,-40375000.0,,65284000.0,,,0.0,,,,,,,,237834000.0,108803000.0,-77624000.0,,,,,14244000.0,,,,-3637000.0,,,,-6279000.0,,,-180148000.0,,,1212000.0,,110033000.0,43888000.0,,39689000.0,,,-35644000.0,104973000.0,,53716000.0,1304841000.0,,145502291.0,828117000.0,,,,,0.43,121983000.0,1178724000.0,,,,2073000.0,,,524623000.0,,,,,,,,,,,-6279000.0,,241824000.0,62791000.0,138600000.0,6825000.0,,15810000.0,,-205769000.0,,,-6465000.0,,,232531000.0,,1836687000.0,1273293000.0,,,,,,,150403896.0,,,,1598853000.0,,662416000.0,1650402000.0,2829126000.0,-9200000.0,236093000.0,,642425000.0,,,,358814000.0,76837000.0,,,,35644000.0,51012000.0,,,102524000.0,2664804000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,197443000.0,,,197443000.0,,,,,,,,,,,,222373000.0,,-777000.0,,557889000.0,,,,17863000.0,,,,51875000.0,195249000.0,,,,1505000.0,,0.35,,241824000.0,0.0,52807000.0,,,-10375000.0,,52807000.0,,,0.0,,,,,,,,243897000.0,27529000.0,-44381000.0,,,,,26774000.0,,,,-25100000.0,,,,-8535000.0,,,-39468000.0,,,1211000.0,,105537000.0,80264000.0,,33809000.0,,,-11150000.0,86616000.0,,-38782000.0,1304686000.0,,150877143.0,808855000.0,,,,,0.35,105256000.0,1154546000.0,,,,2084000.0,,,542698000.0,,,,,,,,,,,-32442000.0,,197443000.0,52807000.0,119670000.0,7067000.0,,15191000.0,,-16641000.0,,,-6379000.0,,,201438000.0,,1827966000.0,1299370000.0,,,,,,,150877143.0,,,,1584069000.0,,663145000.0,1677524000.0,2832070000.0,-30841000.0,236584000.0,,641541000.0,,,,844745000.0,-22944000.0,,,,11150000.0,50244000.0,,,18994000.0,2636821000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,207217000.0,,58444000.0,207217000.0,1508000.0,,,111367000.0,-277276000.0,1714285000.0,309958000.0,,-1072000.0,153005921.0,,219382000.0,26163000.0,8000.0,219382000.0,585504000.0,848994000.0,2680921000.0,1.52,17288000.0,11582000.0,186498000.0,,57063000.0,186498000.0,,,,1508000.0,388643000.0,0.29,-279563000.0,197443000.0,0.0,43363000.0,-52777000.0,147195570.0,-60375000.0,30877000.0,43363000.0,-60575000.0,62660000.0,0.0,,-302160000.0,,259994000.0,-262204000.0,71832000.0,1569272000.0,214285000.0,81900000.0,9774000.0,60533000.0,-36041000.0,,,30877000.0,2159439000.0,1304231000.0,232569000.0,-28771000.0,-277276000.0,,-2543000.0,-18575000.0,232569000.0,-24534000.0,-52924000.0,,,1321000.0,28786000.0,111367000.0,104457000.0,2222099000.0,31917000.0,,-627000.0,45909000.0,75280000.0,,19603000.0,1342946000.0,,149527586.0,848994000.0,2690995000.0,,58444000.0,,0.29,92560000.0,1163208000.0,388643000.0,2593849000.0,,2044000.0,,,570077000.0,1842001000.0,-35443000.0,458822000.0,215995000.0,5274770000.0,-22159000.0,,0.0,,5020000.0,-19202000.0,273917000.0,207217000.0,43363000.0,107995000.0,6209000.0,57063000.0,15427000.0,,-19274000.0,42190000.0,,-22159000.0,265820000.0,104457000.0,215995000.0,,1842001000.0,1304231000.0,,207217000.0,2877493000.0,153349000.0,857310000.0,1163208000.0,149527586.0,,,64547000.0,1569272000.0,,678064000.0,1714285000.0,2877493000.0,20976000.0,265820000.0,232569000.0,664882000.0,385918000.0,1.58,,857310000.0,-12555000.0,214285000.0,207217000.0,0.0,2348000.0,64547000.0,-62140000.0,520410000.0,63325000.0,2690995000.0,207217000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,151476000.0,,58714000.0,151476000.0,,,,,,,,,,,,216701000.0,,-68000.0,,582428000.0,,,,17490000.0,,,,62250000.0,207654000.0,,,,1512000.0,,0.43,,207217000.0,0.0,64306000.0,,,-10375000.0,,64306000.0,,,0.0,,,,,,,,8683000.0,19096000.0,-55741000.0,,,,,60038000.0,,,,-34600000.0,,,,-13140000.0,,,-61697000.0,,,1379000.0,,111880000.0,149711000.0,,44280000.0,,,,108586000.0,,-65020000.0,1351604000.0,,145251780.0,816375000.0,,,,,0.44,126144000.0,1128913000.0,,,,2072000.0,,,567311000.0,,,,,,,,,,,-13140000.0,,151476000.0,63595000.0,141193000.0,6265000.0,,15117000.0,,-22645000.0,,,-21635000.0,,,208486000.0,,1829150000.0,1303832000.0,,,,,,,149271321.0,,,,1554488000.0,,708572000.0,1724266000.0,2853179000.0,-24159000.0,249275000.0,,643032000.0,,,,365289000.0,-10131000.0,,,,3673000.0,91853000.0,,,5956000.0,2645525000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,187401000.0,,58989000.0,187401000.0,,,,,,,,,,,,214021000.0,,-178000.0,,587183000.0,,,,17685000.0,,,,67438000.0,268984000.0,,,,1528000.0,,0.37,,151476000.0,0.0,56216000.0,,,-40563000.0,,56216000.0,,,-1000000.0,,,,,,,,7921000.0,69591000.0,35925000.0,,,,,24426000.0,,,,0.0,,,,-16422000.0,,,-16244000.0,,,1487000.0,,115465000.0,186710000.0,,34737000.0,,,,90953000.0,,5183000.0,1322154000.0,,146176944.0,788191000.0,,,,,0.38,108816000.0,1147613000.0,,,,2102000.0,,,571831000.0,,,,,,,,,,,-17422000.0,,187401000.0,55441000.0,123990000.0,5256000.0,,15352000.0,,-19217000.0,,,-21111000.0,,,198443000.0,,1817450000.0,1305357000.0,,,,,,,149388556.0,,,,1534531000.0,,695999000.0,1727012000.0,2874625000.0,-12337000.0,246856000.0,,626155000.0,,,,355812000.0,19484000.0,,,,14518000.0,92169000.0,,,53169000.0,2605641000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,167104000.0,,8011000.0,167104000.0,,,,,,,,,,,,223026000.0,,555000.0,,572358000.0,,,,17762000.0,,,,72625000.0,380757000.0,,,,1531000.0,,0.71,,187401000.0,0.0,108055000.0,,,-138562000.0,,108055000.0,,,0.0,,,,,,,,8319000.0,92310000.0,-20297000.0,,,,,45004000.0,,,,0.0,,,,-16267000.0,,,-46722000.0,,,1502000.0,,126048000.0,275356000.0,,-20146000.0,,-49618000.0,,87909000.0,,-28451000.0,1307663000.0,,147428588.0,793477000.0,,,,,0.72,105116000.0,1134183000.0,,,,2102000.0,,,556210000.0,,,,,,,,,,,-65885000.0,,167104000.0,106548000.0,121819000.0,6288000.0,,16148000.0,,-47523000.0,,,-20577000.0,,,188191000.0,,1792274000.0,1361550000.0,,,,,,,149900925.0,,,,1514576000.0,,677474000.0,1832325000.0,2966508000.0,-14269000.0,244808000.0,,630189000.0,,,,352172000.0,6532000.0,,,,11864000.0,121701000.0,,,76043000.0,2585751000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
