date,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualOperatingIncome,quarterlyRetainedEarnings,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualChangeInAccountPayable,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,annualAccountsPayable,trailingCostOfRevenue,quarterlyDilutedAverageShares,trailingTotalRevenue,annualChangeInWorkingCapital,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualNetIncomeContinuousOperations,annualCashDividendsPaid,annualPretaxIncome,quarterlyFreeCashFlow,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyBasicEPS,quarterlyTotalAssets,trailingOperatingIncome,annualOtherNonCurrentAssets,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyOtherNonCurrentAssets,annualStockholdersEquity,annualLongTermDebt,annualOtherNonCashItems,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,quarterlyOtherCurrentAssets,annualTotalAssets,annualDilutedEPS,annualCurrentAccruedExpenses,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyInventory,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingNetOtherInvestingChanges,annualCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyChangeInInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,quarterlyGrossProfit,annualCommonStockIssuance,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualGrossProfit,annualNetPPE,quarterlyOperatingExpense,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualOtherIntangibleAssets,annualOperatingCashFlow,quarterlyDilutedEPS,quarterlyCashAndCashEquivalents,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,annualEbitda,quarterlyStockholdersEquity,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualChangeInInventory,quarterlyChangesInAccountReceivables,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInCashSupplementalAsReported,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,annualGrossPPE,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualIncomeTaxPayable,quarterlyBasicAverageShares,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualInvestingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,trailingOperatingExpense,trailingCapitalExpenditure,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,annualCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyAccountsPayable,trailingInterestExpense,trailingCashDividendsPaid,trailingNetIncome,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,annualNetOtherFinancingCharges,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyNetPPE,trailingChangeInInventory,trailingNetOtherFinancingCharges,annualBasicAverageShares,annualOtherCurrentLiabilities,trailingStockBasedCompensation,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,quarterlyStockBasedCompensation,annualRepaymentOfDebt,trailingChangeInWorkingCapital,annualCapitalStock,trailingChangesInAccountReceivables,annualGoodwill,annualInterestExpense,annualStockBasedCompensation,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingDeferredIncomeTax,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.483667200,27500000.0,76100000.0,,,,26700000.0,84800000.0,,,,230500000.0,,,,,,,,,,2300000.0,37600000.0,13000000.0,0.579273,,,49500000.0,,,,63000000.0,25500000.0,,15900000.0,,28900000.0,,151300000.0,5200000.0,,15900000.0,,800000.0,,125600000.0,,700000.0,5200000.0,5200000.0,37600000.0,47900000.0,3900000.0,700000.0,88000000.0,6200000.0,,76100000.0,,,2300000.0,125600000.0,0.579273,,,84800000.0,31500000.0,,15900000.0,,,,,,,27500000.0,,2400000.0,6200000.0,,,,,,,,,,,,79200000.0,40000000.0,,,25500000.0,3300000.0,8800000.0,,,25500000.0,,25500000.0,49500000.0,31300000.0,88000000.0,,,,,,,,,,,,,,,800000.0,,27448200.0,58300000.0,-18300000.0,,,,3900000.0,,,,,8800000.0,,58300000.0,,,52500000.0,,,,,,,-18300000.0,,,,,,,-140800000.0,26700000.0,,,2400000.0,,,,,,,,,-140800000.0,,40000000.0,,,27448200.0,26700000.0,,,31500000.0,,,,,,,,1100000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.491616000,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,64100000.0,,,,,,,,4100000.0,,,,,0.149372,,,,4100000.0,4100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,,,,,,,,64100000.0,,,,,,,,,,,,,64100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.499564800,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,71600000.0,,,,,,,,4300000.0,,,,,0.156659,,,,4300000.0,4300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,,,,,,,,71600000.0,,,,,,,,,,,,,71600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.507513600,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,62000000.0,,,,,,,,3600000.0,,,,,0.131156,,,,3600000.0,3600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,,,,,,,,62000000.0,,,,,,,,,,,,,62000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.515203200,28300000.0,79900000.0,,,,29000000.0,93300000.0,,,,262800000.0,,,,,,,,,,2200000.0,37700000.0,14200000.0,0.579273,,,52300000.0,,,,65200000.0,18000000.0,,15900000.0,,30100000.0,,169900000.0,3900000.0,,15900000.0,,1700000.0,,132200000.0,,1100000.0,3900000.0,3900000.0,37700000.0,58100000.0,4900000.0,1100000.0,94500000.0,4500000.0,,79900000.0,,,2200000.0,132200000.0,0.579273,,,93300000.0,38600000.0,,15900000.0,,,,,,,28300000.0,,3500000.0,4500000.0,,,,,,,,,,,,92900000.0,42700000.0,,,18000000.0,2300000.0,8500000.0,,,18000000.0,,18000000.0,52300000.0,34800000.0,94500000.0,,,,,,,,,,,,,,,1700000.0,,27448200.0,65500000.0,-22800000.0,,,,4900000.0,,,,,8500000.0,,65500000.0,,,63900000.0,,,,,,,-22800000.0,,,,,,,-168600000.0,26600000.0,,,3500000.0,,,,,,,,,-168600000.0,,42700000.0,,,27448200.0,26600000.0,,,38600000.0,,,,,,,,1200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.523152000,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,69400000.0,,,,,,,,4500000.0,,,,,0.163945,,,,4500000.0,4500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,,,,,,,,69400000.0,,,,,,,,,,,,,69400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.531100800,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,78100000.0,,,,,,,,4300000.0,,,,,0.156659,,,,4300000.0,4300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,,,,,,,,78100000.0,,,,,,,,,,,,,78100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.539049600,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,67600000.0,,,,,,,,4200000.0,,,,,0.153015,,,,4200000.0,4200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,,,,,,,,67600000.0,,,,,,,,,,,,,67600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.546739200,35600000.0,96500000.0,,,,34100000.0,105900000.0,,,,288300000.0,,,,,,,,,,2200000.0,45400000.0,17100000.0,0.644851,,,56400000.0,,,,73200000.0,25200000.0,,17700000.0,,34800000.0,,185500000.0,4700000.0,,17700000.0,,2500000.0,,152900000.0,,2000000.0,4700000.0,4700000.0,45400000.0,62000000.0,5600000.0,2000000.0,107500000.0,4200000.0,,96500000.0,,,2200000.0,152900000.0,0.644851,,,105900000.0,42900000.0,,17700000.0,,,,,,,35600000.0,,4100000.0,4200000.0,,,,,,,,,,,,102800000.0,46300000.0,,,25200000.0,1800000.0,8100000.0,,,25200000.0,,25200000.0,56400000.0,40800000.0,107500000.0,,,,,,,,,,,,,,,2500000.0,,27448200.0,74900000.0,-28600000.0,,,,5600000.0,,,,,8100000.0,,74900000.0,,,68700000.0,,,,,,,-28600000.0,,,,,,,-181000000.0,33100000.0,,,4100000.0,,,,,,,,,-181000000.0,,46300000.0,,,27448200.0,33100000.0,,,42900000.0,,,,,,,,1200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.554688000,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,77100000.0,,,,,,,,6200000.0,,,,,0.22588,,,,6200000.0,6200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,,,,,,,,77100000.0,,,,,,,,,,,,,77100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.562636800,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,82200000.0,,,,,,,,5500000.0,,,,,0.200377,,,,5500000.0,5500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,,,,,,,,82200000.0,,,,,,,,,,,,,82200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.570585600,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,75400000.0,,,,,,,,5100000.0,,,,,0.185805,,,,5100000.0,5100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27448200.0,,,,,,,,,,,,,,,,,,,,,75400000.0,,,,,,,,,,,,,75400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.578361600,35700000.0,101800000.0,,,,37600000.0,122800000.0,,,,314200000.0,,,,,,,,,,2900000.0,44700000.0,15700000.0,0.834299,,,68200000.0,,,,79500000.0,27100000.0,,22900000.0,,38600000.0,,198100000.0,6100000.0,,22900000.0,,700000.0,,170000000.0,,2600000.0,6100000.0,6100000.0,44700000.0,70500000.0,5900000.0,2600000.0,125300000.0,3100000.0,,101800000.0,,,2900000.0,170000000.0,0.834299,,,122800000.0,47000000.0,,22900000.0,,,,,,,35700000.0,,4300000.0,3100000.0,,,,,,,,,,,,116100000.0,54000000.0,,,27100000.0,2000000.0,11600000.0,,,27100000.0,,27100000.0,68200000.0,45600000.0,125300000.0,,,,,,,,,,,,,,,700000.0,,27448200.0,88100000.0,-34100000.0,,,,5900000.0,,,,,11600000.0,,88100000.0,,,78500000.0,,,,,,,-34100000.0,,,,,,,-197100000.0,35000000.0,,,4300000.0,,,,,,,,,-197100000.0,,54000000.0,,,27448200.0,35000000.0,,,47000000.0,,,,,,,,1000000.0,,,,,,,,,,,,,,,,
