date,annualNetIncome,trailingPretaxIncome,trailingCashDividendsPaid,annualTotalAssets,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyCostOfRevenue,quarterlyFreeCashFlow,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualAccountsReceivable,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualPretaxIncome,annualGoodwill,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualIncomeTaxPayable,quarterlyInvestmentsAndAdvances,quarterlyNetIncome,quarterlyInterestExpense,annualOtherNonCashItems,quarterlyCurrentDebt,trailingInvestingCashFlow,annualAccountsPayable,annualOtherCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,quarterlyGoodwill,trailingStockBasedCompensation,annualInvestingCashFlow,trailingCommonStockIssuance,annualLongTermDebt,trailingTotalRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,annualCashFlowFromContinuingFinancingActivities,annualInventory,quarterlyTaxProvision,annualCurrentDeferredRevenue,quarterlyEbitda,trailingTaxProvision,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyAccumulatedDepreciation,trailingGrossProfit,trailingChangeInInventory,annualCapitalStock,annualTotalRevenue,annualPurchaseOfBusiness,annualCostOfRevenue,annualNetOtherFinancingCharges,annualCurrentDebt,annualFreeCashFlow,annualStockBasedCompensation,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,quarterlyRetainedEarnings,trailingOtherNonCashItems,trailingNetIncomeContinuousOperations,annualGrossProfit,annualChangeInWorkingCapital,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingExpense,quarterlyDilutedEPS,trailingSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyOtherShortTermInvestments,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,trailingOperatingExpense,quarterlyIncomeTaxPayable,trailingFreeCashFlow,quarterlyTotalRevenue,annualChangeInInventory,quarterlyPretaxIncome,quarterlyOperatingIncome,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,quarterlyNetPPE,quarterlyGrossPPE,quarterlyCurrentAssets,trailingBeginningCashPosition,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,trailingChangesInAccountReceivables,trailingInterestExpense,quarterlyChangeInInventory,annualChangeInCashSupplementalAsReported,annualBasicEPS,annualGrossPPE,trailingDeferredIncomeTax,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualBeginningCashPosition,quarterlyChangesInAccountReceivables,annualOtherNonCurrentLiabilities,trailingRepurchaseOfCapitalStock,annualInterestExpense,annualBasicAverageShares,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyGrossProfit,trailingRepaymentOfDebt,annualRepaymentOfDebt,quarterlyStockholdersEquity,annualCapitalExpenditure,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,trailingNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualOtherIncomeExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyDilutedAverageShares,annualTaxProvision,trailingEndCashPosition,quarterlyOtherIncomeExpense,quarterlyBasicEPS,quarterlyNonCurrentDeferredTaxesLiabilities,trailingCashFlowFromContinuingFinancingActivities,quarterlySellingGeneralAndAdministration,trailingChangeInAccountPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCurrentLiabilities,quarterlyCashAndCashEquivalents,annualCurrentAccruedExpenses,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,quarterlyBasicAverageShares,trailingOperatingCashFlow,quarterlyInventory,annualCommonStockIssuance,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,trailingOperatingIncome,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,annualEbitda,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,annualDilutedAverageShares,annualOperatingCashFlow,annualNetOtherInvestingChanges,annualCurrentAssets,annualDilutedEPS,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualSaleOfInvestment,annualNonCurrentDeferredRevenue,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlySaleOfInvestment,trailingDepreciationAndAmortization,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,trailingDilutedEPS,annualDepreciationAndAmortization,trailingDilutedAverageShares,trailingResearchAndDevelopment
1970-01-01 00:00:01.475193600,,,,,,142000000.0,-408000000.0,55000000.0,2574000000.0,,200000000.0,-125000000.0,259000000.0,147000000.0,,6537000000.0,,,,7446000000.0,,,,-219000000.0,49000000.0,,125000000.0,,,,-218000000.0,,,,,,,,3188000000.0,,,,,-132000000.0,,-151000000.0,,10000000.0,-12000000.0,-2314000000.0,,,,,,,,,,,,,-3400000000.0,,,,,,-48000000.0,,-0.72,,,,-149000000.0,,0.0,24000000.0,,,,213000000.0,,-350000000.0,-102000000.0,,,624000000.0,6482000000.0,8796000000.0,909000000.0,,,,-34000000.0,,-127000000.0,20000000.0,,,4000000.0,,,,,,,,45000000.0,,,,,,-51000000.0,185000000.0,235000000.0,1031000000.0,13000000.0,,,3634000000.0,,,,,,,,,,,-236000000.0,-34000000.0,341500000.0,,,-199000000.0,-0.72,323000000.0,,91000000.0,,623000000.0,,623000000.0,,,,,,,341500000.0,,33000000.0,,115000000.0,0.0,,-4000000.0,-384000000.0,,623000000.0,-245000000.0,,3812000000.0,,,,,,,24000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,-601000000.0,,,7264000000.0,-3572000000.0,132000000.0,-127000000.0,180000000.0,2575000000.0,,185000000.0,15000000.0,309000000.0,168000000.0,168000000.0,6510000000.0,-18000000.0,-937000000.0,,7264000000.0,,0.0,,-172000000.0,48000000.0,-53000000.0,,,64000000.0,20000000.0,-171000000.0,-486000000.0,,,310000000.0,,2575000000.0,,3121000000.0,496000000.0,3466000000.0,-114000000.0,36000000.0,-98000000.0,41000000.0,-64000000.0,,9000000.0,-11000000.0,-2455000000.0,,,235000000.0,900000000.0,0.0,907000000.0,-5000000.0,,-316000000.0,36000000.0,3798000000.0,251000000.0,-3572000000.0,,,-7000000.0,-35000000.0,0.0,-130000000.0,479000000.0,,,-2455000000.0,,-138000000.0,-612000000.0,0.0,153000000.0,,0.0,,236000000.0,10000000.0,-269000000.0,-74000000.0,,126000000.0,677000000.0,6474000000.0,8929000000.0,754000000.0,,,,43000000.0,0.0,-72000000.0,20000000.0,,,-3000000.0,458000000.0,-2.05,8929000000.0,,-641000000.0,-281000000.0,38000000.0,-21000000.0,132000000.0,,207000000.0,313300000.0,,7000000.0,64000000.0,235000000.0,623000000.0,51000000.0,,-1001000000.0,3466000000.0,-578000000.0,377000000.0,6510000000.0,,,,180000000.0,,-244000000.0,,1000000.0,-126000000.0,,-325000000.0,,-147000000.0,,251000000.0,,95000000.0,,496000000.0,677000000.0,496000000.0,309000000.0,,3121000000.0,-72000000.0,41000000.0,,,,36000000.0,540000000.0,125000000.0,-1000000.0,,-3000000.0,-150000000.0,,496000000.0,-175000000.0,-10000000.0,3798000000.0,496000000.0,-99000000.0,24000000.0,,6474000000.0,496000000.0,24000000.0,313300000.0,262000000.0,-239000000.0,754000000.0,-2.05,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,,,,,126000000.0,-354000000.0,77000000.0,2575000000.0,,173000000.0,-215000000.0,217000000.0,170000000.0,,7482000000.0,,,,7910000000.0,,,,92000000.0,47000000.0,,,,,,94000000.0,,,,,,,,3100000000.0,,,,,31000000.0,,319000000.0,,7000000.0,-11000000.0,-2581000000.0,,,,,,,,,,,,,-3480000000.0,,,,,,657000000.0,,0.22,,,,-237000000.0,,671000000.0,22000000.0,,,,258000000.0,,125000000.0,-64000000.0,,,588000000.0,7395000000.0,9976000000.0,428000000.0,,,,-38000000.0,-802000000.0,30000000.0,22000000.0,,,2000000.0,,,,,,,,-14000000.0,,,,,,29000000.0,294000000.0,236000000.0,496000000.0,85000000.0,,,4222000000.0,,,,,,,,,,,-2000000.0,0.0,410400000.0,,,236000000.0,0.23,281000000.0,,91000000.0,,142000000.0,,142000000.0,,,,,,,386300000.0,,35000000.0,,149000000.0,-10000000.0,,-4000000.0,-1033000000.0,,142000000.0,88000000.0,,3688000000.0,,,,,,,22000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,,,106000000.0,-134000000.0,27000000.0,2601000000.0,,200000000.0,-185000000.0,244000000.0,205000000.0,,7569000000.0,,,,7962000000.0,,,,76000000.0,46000000.0,,,,,,76000000.0,,,,,,,,3039000000.0,,,,,-53000000.0,,240000000.0,,10000000.0,-18000000.0,-2759000000.0,,,,,,,,,,,,,-3404000000.0,,,,,,21000000.0,,0.18,,,,-305000000.0,,0.0,120000000.0,,,,297000000.0,,23000000.0,-46000000.0,,,619000000.0,7485000000.0,10244000000.0,393000000.0,,,,23000000.0,4000000.0,-54000000.0,29000000.0,,,-5000000.0,,,,,,,,-35000000.0,,,,,,43000000.0,348000000.0,236000000.0,142000000.0,97000000.0,,,4304000000.0,,,,,,,,,,,-1000000.0,-60000000.0,423200000.0,,,115000000.0,0.18,226000000.0,,99000000.0,,8000000.0,,8000000.0,,,,,,,397800000.0,,41000000.0,,143000000.0,-1000000.0,,-3000000.0,-275000000.0,,8000000.0,72000000.0,,3658000000.0,,,,,,,26000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,,,,98000000.0,2000000.0,118000000.0,2859000000.0,,198000000.0,-227000000.0,150000000.0,268000000.0,,7447000000.0,,,,8095000000.0,,,,-146000000.0,48000000.0,,,,,,-150000000.0,,,,,,,,3296000000.0,,,,,20000000.0,,87000000.0,,7000000.0,-11000000.0,-2291000000.0,,,,,,,,,,,,,-3550000000.0,,,,,,236000000.0,,-0.38,,,,-313000000.0,,0.0,86000000.0,,,,330000000.0,,-130000000.0,-14000000.0,,,637000000.0,7384000000.0,9675000000.0,648000000.0,,,,-83000000.0,0.0,49000000.0,30000000.0,,,-3000000.0,,,,,,,,-63000000.0,,,,,,19000000.0,369000000.0,236000000.0,8000000.0,132000000.0,,,4162000000.0,,,,,,,,,,,1000000.0,-291000000.0,398100000.0,,,-68000000.0,-0.38,276000000.0,,100000000.0,,10000000.0,,10000000.0,,,,,,-4000000.0,398100000.0,,42000000.0,,146000000.0,-3000000.0,,-4000000.0,-320000000.0,,10000000.0,-149000000.0,,3933000000.0,,,,,,,29000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,-16000000.0,,,8207000000.0,-3588000000.0,448000000.0,179000000.0,207000000.0,2575000000.0,-8000000.0,223000000.0,-27000000.0,434000000.0,307000000.0,307000000.0,7569000000.0,-15000000.0,-159000000.0,,8207000000.0,,,70000000.0,-38000000.0,47000000.0,-53000000.0,,,120000000.0,28000000.0,-31000000.0,-56000000.0,,,-1438000000.0,,2575000000.0,,3241000000.0,189000000.0,4127000000.0,624000000.0,44000000.0,-146000000.0,,56000000.0,,8000000.0,-13000000.0,-2462000000.0,,,236000000.0,1333000000.0,-799000000.0,794000000.0,-16000000.0,,-654000000.0,32000000.0,4080000000.0,117000000.0,-3588000000.0,,,539000000.0,-1000000.0,0.0,-290000000.0,595000000.0,,,-2462000000.0,,-306000000.0,-11000000.0,1000000.0,279000000.0,,,,448000000.0,-8000000.0,-177000000.0,68000000.0,,-153000000.0,839000000.0,7454000000.0,9916000000.0,638000000.0,,,,97000000.0,-1000000.0,-159000000.0,28000000.0,,,-2000000.0,-307000000.0,-0.08,9916000000.0,,-31000000.0,-134000000.0,496000000.0,-41000000.0,448000000.0,,188000000.0,395100000.0,70000000.0,67000000.0,120000000.0,236000000.0,10000000.0,225000000.0,,-826000000.0,4127000000.0,-1161000000.0,392000000.0,7569000000.0,,,,207000000.0,,85000000.0,,1000000.0,-475000000.0,,-148000000.0,,-198000000.0,,117000000.0,,102000000.0,,189000000.0,839000000.0,189000000.0,434000000.0,,3241000000.0,158000000.0,,-1000000.0,,,44000000.0,672000000.0,157000000.0,-2000000.0,,-4000000.0,190000000.0,,189000000.0,-42000000.0,0.0,4080000000.0,189000000.0,702000000.0,22000000.0,,7454000000.0,189000000.0,22000000.0,395100000.0,507000000.0,-1000000.0,638000000.0,-0.08,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,,,,,439000000.0,493000000.0,242000000.0,2576000000.0,,218000000.0,-176000000.0,161000000.0,337000000.0,,6966000000.0,,,,8127000000.0,,,85000000.0,-115000000.0,46000000.0,,,,,,-26000000.0,,,,,,,,3196000000.0,,,,,-15000000.0,,173000000.0,,8000000.0,-10000000.0,-2148000000.0,,,,,,,,,,,,,-3703000000.0,,,,,,-14000000.0,,-0.3,,,,-321000000.0,,1000000.0,145000000.0,,,,443000000.0,,-41000000.0,78000000.0,,,925000000.0,6816000000.0,8964000000.0,1161000000.0,,,,-48000000.0,0.0,-43000000.0,30000000.0,,,-8000000.0,,,,,,,,-21000000.0,,,,,,28000000.0,522000000.0,236000000.0,201000000.0,225000000.0,,,4006000000.0,,,,,,,,,,,,-138000000.0,398600000.0,,,-73000000.0,-0.3,74000000.0,,98000000.0,,681000000.0,,681000000.0,,,,,,-16000000.0,398600000.0,,31000000.0,,147000000.0,-11000000.0,,-4000000.0,362000000.0,,694000000.0,-119000000.0,,4121000000.0,,,,,,,22000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,,,,428000000.0,-578000000.0,363000000.0,2154000000.0,,271000000.0,-56000000.0,148000000.0,323000000.0,,7142000000.0,,,,7770000000.0,,,92000000.0,-81000000.0,39000000.0,,,,,,-79000000.0,,,,,,,,2761000000.0,,,,,-33000000.0,,124000000.0,,10000000.0,-18000000.0,-2340000000.0,,,,,,,,,,,,,-3784000000.0,,,,,,-502000000.0,,-0.21,,,,-339000000.0,,4000000.0,283000000.0,,,,584000000.0,,-112000000.0,152000000.0,,,1074000000.0,6974000000.0,9314000000.0,628000000.0,,,,43000000.0,0.0,-32000000.0,26000000.0,,,-3000000.0,,,,,,,,5000000.0,,,,,,45000000.0,563000000.0,236000000.0,694000000.0,313000000.0,,,3935000000.0,,,,,,,,,,,,-1151000000.0,400000000.0,,,-225000000.0,-0.21,42000000.0,,103000000.0,,103000000.0,,103000000.0,,,,,,-7000000.0,400000000.0,,40000000.0,,161000000.0,-10000000.0,,-4000000.0,-359000000.0,,116000000.0,-85000000.0,,3835000000.0,,,,,,,27000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,,,,,499000000.0,-66000000.0,369000000.0,2243000000.0,,282000000.0,-129000000.0,155000000.0,368000000.0,,7340000000.0,,,,7918000000.0,,,139000000.0,-7000000.0,38000000.0,,,,,,-6000000.0,,,,,,,,2848000000.0,,,,,-8000000.0,,218000000.0,,8000000.0,-9000000.0,-2511000000.0,,,,,,,,,,,,,-3791000000.0,,,,,,116000000.0,,-0.01,,,,-353000000.0,,4000000.0,224000000.0,,,,623000000.0,,-14000000.0,166000000.0,,,1131000000.0,7152000000.0,9663000000.0,578000000.0,,,,-22000000.0,0.0,-9000000.0,27000000.0,,,-4000000.0,,,,,,,,-45000000.0,,,,,,-2000000.0,607000000.0,4000000.0,116000000.0,341000000.0,,,3939000000.0,,,,,,,,,,,,-335000000.0,414000000.0,,,-142000000.0,-0.01,33000000.0,,112000000.0,,36000000.0,,36000000.0,,,,,,-49000000.0,414000000.0,,49000000.0,,175000000.0,27000000.0,,-3000000.0,-406000000.0,,50000000.0,-7000000.0,,3979000000.0,,,,,,,27000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,151000000.0,,,8203000000.0,-3437000000.0,487000000.0,-32000000.0,61000000.0,2485000000.0,-102000000.0,295000000.0,-232000000.0,442000000.0,269000000.0,269000000.0,7464000000.0,-11000000.0,316000000.0,,8203000000.0,,,167000000.0,354000000.0,40000000.0,-47000000.0,17000000.0,,130000000.0,30000000.0,353000000.0,477000000.0,,,-896000000.0,,2485000000.0,,3187000000.0,18000000.0,4301000000.0,-170000000.0,48000000.0,130000000.0,,749000000.0,,8000000.0,-10000000.0,-2683000000.0,,,4000000.0,2229000000.0,0.0,1066000000.0,-7000000.0,17000000.0,-593000000.0,34000000.0,3902000000.0,201000000.0,-3437000000.0,,,1163000000.0,-95000000.0,,230000000.0,686000000.0,,,-2683000000.0,,-463000000.0,242000000.0,1000000.0,231000000.0,,,,579000000.0,-15000000.0,483000000.0,81000000.0,,-59000000.0,715000000.0,7266000000.0,9949000000.0,739000000.0,,,,-68000000.0,0.0,168000000.0,30000000.0,,,0.0,-183000000.0,0.35,9949000000.0,,143000000.0,84000000.0,201000000.0,2000000.0,487000000.0,,163000000.0,408400000.0,167000000.0,-54000000.0,130000000.0,4000000.0,50000000.0,284000000.0,,-2109000000.0,4301000000.0,-1476000000.0,454000000.0,7464000000.0,,,,61000000.0,,2000000.0,,,-485000000.0,,74000000.0,,442000000.0,,201000000.0,,141000000.0,,3000000.0,715000000.0,3000000.0,442000000.0,,3187000000.0,17000000.0,,-30000000.0,,,48000000.0,10000000.0,203000000.0,-13000000.0,,0.0,-493000000.0,,18000000.0,354000000.0,0.0,3902000000.0,3000000.0,1264000000.0,27000000.0,,7266000000.0,3000000.0,27000000.0,411700000.0,883000000.0,,739000000.0,0.35,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,,,,,526000000.0,6000000.0,137000000.0,2470000000.0,,310000000.0,-179000000.0,190000000.0,538000000.0,,7768000000.0,,,,8471000000.0,,,168000000.0,-48000000.0,41000000.0,,,,,,-48000000.0,,,,,,,,3213000000.0,,,,,-14000000.0,,198000000.0,,8000000.0,-8000000.0,-2917000000.0,,,,,,,,,,,,,-3485000000.0,,,,,,-29000000.0,,-0.11,,,,-451000000.0,,1000000.0,272000000.0,,,,566000000.0,,-62000000.0,60000000.0,,,1010000000.0,7453000000.0,10370000000.0,703000000.0,,,,4000000.0,,-13000000.0,38000000.0,,,-4000000.0,,,,,,,,-137000000.0,,,,,,197000000.0,683000000.0,4000000.0,18000000.0,256000000.0,,,4248000000.0,,,,,,,,,,,,-625000000.0,421000000.0,,,-81000000.0,-0.11,188000000.0,,133000000.0,,6000000.0,,6000000.0,,,,,,-18000000.0,421000000.0,,52000000.0,,196000000.0,-14000000.0,,0.0,-237000000.0,,24000000.0,-48000000.0,,4223000000.0,,,,,,,124000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,,,,510000000.0,103000000.0,80000000.0,2157000000.0,,302000000.0,39000000.0,225000000.0,505000000.0,,7779000000.0,,,,8553000000.0,,,55000000.0,305000000.0,40000000.0,,,,,,305000000.0,,,,,,,,2966000000.0,,,,,84000000.0,,650000000.0,,9000000.0,-7000000.0,-3158000000.0,,,,,,,,,,,,,-3180000000.0,,,,,,-301000000.0,,0.72,,,,-323000000.0,,0.0,362000000.0,,,,617000000.0,,389000000.0,106000000.0,,,1026000000.0,7555000000.0,10713000000.0,774000000.0,,,,66000000.0,,82000000.0,34000000.0,,,6000000.0,,,,,,,,-8000000.0,,,,,,6000000.0,721000000.0,4000000.0,24000000.0,315000000.0,,,4561000000.0,,,,,,,,,,,,-707000000.0,423500000.0,,,323000000.0,0.72,270000000.0,,142000000.0,,109000000.0,,109000000.0,,,,,,,422500000.0,,45000000.0,,209000000.0,13000000.0,,0.0,42000000.0,,127000000.0,305000000.0,,3992000000.0,,,,,,,127000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,,,,,532000000.0,-95000000.0,35000000.0,2201000000.0,,326000000.0,-44000000.0,209000000.0,553000000.0,,7804000000.0,,,,8620000000.0,,,51000000.0,121000000.0,38000000.0,,,,,,122000000.0,,,,,,,,3047000000.0,,,,,39000000.0,,440000000.0,,9000000.0,-7000000.0,-3411000000.0,,,,,,,,,,,,,-3059000000.0,,,,,,-55000000.0,,0.29,,,,-316000000.0,,0.0,272000000.0,,,,620000000.0,,161000000.0,79000000.0,,,930000000.0,7574000000.0,10985000000.0,816000000.0,,,,-26000000.0,0.0,37000000.0,35000000.0,,,-1000000.0,,,,,,,,-48000000.0,,,,,,22000000.0,686000000.0,4000000.0,127000000.0,294000000.0,,,4643000000.0,,,,,,,,,,,,-873000000.0,421800000.0,,,120000000.0,0.29,307000000.0,,147000000.0,,13000000.0,,13000000.0,,,,,,,420800000.0,,46000000.0,,215000000.0,-11000000.0,,0.0,-312000000.0,,32000000.0,121000000.0,,3977000000.0,,,,,,,123000000.0,,,,,,,,,,,,,,,,,,,,,,,,
