,timestamp,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualInterestExpense,quarterlyDilutedEPS,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualCapitalExpenditure,annualOtherIncomeExpense,trailingGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualSellingGeneralAndAdministration,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,annualDilutedAverageShares,trailingInterestExpense,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,trailingStockBasedCompensation,quarterlyEbitda,trailingChangeInInventory,annualStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingTaxProvision,annualInventory,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyBasicAverageShares,annualCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCapitalStock,annualNetIncomeContinuousOperations,annualOperatingExpense,annualBasicAverageShares,annualTotalRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,annualCostOfRevenue,trailingOperatingExpense,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,annualGrossProfit,quarterlyPretaxIncome,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,trailingFreeCashFlow,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingCashDividendsPaid,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyLongTermDebt,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyFreeCashFlow,annualPurchaseOfInvestment,annualNetIncome,annualAccountsReceivable,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncome,trailingOperatingIncome,annualFreeCashFlow,trailingInvestingCashFlow,annualAccountsPayable,quarterlyBasicEPS,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualEndCashPosition,annualStockholdersEquity,annualOtherCurrentAssets,trailingTotalRevenue,annualOtherNonCashItems,annualLongTermDebt,trailingPurchaseOfInvestment,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualDilutedEPS,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualTaxProvision,annualDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualNetPPE,quarterlyOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualBasicEPS,annualEbitda,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOtherNonCashItems,trailingBasicAverageShares,trailingDeferredIncomeTax,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingBasicEPS
27,615168000,11700000.0,35500000.0,,,,39200000.0,,111000000.0,,,,,1000000.0,,100000.0,0.0,,900000.0,,34400000.0,,56200000.0,,,71424000.0,,,,,26900000.0,26900000.0,,2800000.0,,,,,-104200000.0,,,,,,42500000.0,,,,-104200000.0,43200000.0,,,,6700000.0,-19200000.0,,11700000.0,62600000.0,71424000.0,165500000.0,,,84800000.0,,,,39200000.0,42200000.0,,,80700000.0,,,,,-19200000.0,7500000.0,126400000.0,49800000.0,,,,,,,,,,,,,,58100000.0,,,20000000.0,35500000.0,,,,,,,,34400000.0,58100000.0,,,160800000.0,,,18000000.0,,,160800000.0,,,11700000.0,,3100000.0,18100000.0,0.0,,,0.0,,,,,,,,7600000.0,,100000.0,0.0,111000000.0,2800000.0,,,,,42200000.0,,,26900000.0,,,0.0425,,6700000.0,,,6300000.0,,49800000.0,,,,7500000.0,,14400000.0,,,,,,42500000.0,,,,20000000.0,,,,14400000.0,7600000.0,,0.0,,26900000.0,,,,,0.0425,24500000.0,,126400000.0,,,,,,,,,
28,623116800,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,43200000.0,,,,,,,,,,43200000.0,43200000.0,71384000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600000.0,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71384000.0,,,,,,,,,,,,,,,,,,
29,631065600,,,,,,,,116800000.0,,,,,,0.01,,,,,,,,,,,,,6400000.0,,,26000000.0,26000000.0,,15100000.0,,,,,5100000.0,,,,,,,,,,3200000.0,40200000.0,71512000.0,,,,-22300000.0,,,,,,,,,,,,42300000.0,40100000.0,,,,3800000.0,,,,,,134400000.0,,,,,,,,,,,,,,,63200000.0,1300000.0,,20000000.0,28900000.0,,,,,,,19000000.0,30000000.0,,,,,,,,,,164400000.0,,,,,2500000.0,,,2500000.0,,,,,0.01,16100000.0,,,,7500000.0,,100000.0,,,,,,,,,,,,,,,,4800000.0,300000.0,,,,47600000.0,,,,7400000.0,2500000.0,10000000.0,,,21200000.0,,,44100000.0,,900000.0,,,18000000.0,,,,,,,71512000.0,,,,,,,,,,,,,,,,,,
30,638841600,,,,,,,,119300000.0,-2700000.0,-1600000.0,,,,0.0075,,,,,,,,,,0.0,,,6700000.0,,,13200000.0,13200000.0,,25700000.0,,,,,5200000.0,,,,-1300000.0,,,,,,2900000.0,41600000.0,71728000.0,,-100000.0,,-24000000.0,,,,,,,,,,,,43500000.0,43400000.0,,3000000.0,,3200000.0,,,,,,138700000.0,,,,,,,,,,,-12800000.0,-1700000.0,,,65400000.0,1000000.0,400000.0,19500000.0,32700000.0,,,,,,,20500000.0,31400000.0,,,,,,,,,,170100000.0,1700000.0,,,,2200000.0,,,2200000.0,,,,,0.0075,15900000.0,2300000.0,,,7400000.0,,0.0,,,,,,,,,-11300000.0,,,0.0,-15300000.0,,,4000000.0,200000.0,,,,50800000.0,100000.0,,,7400000.0,2200000.0,11900000.0,,,21100000.0,,,45600000.0,,400000.0,,,18200000.0,,,,,,,71728000.0,,,,,,,,,,,,,,,,,,
31,646704000,9400000.0,33900000.0,,,14100000.0,48300000.0,,122100000.0,-2100000.0,300000.0,,,600000.0,,100000.0,18200000.0,-11300000.0,1600000.0,,34500000.0,,64000000.0,,0.0,71948000.0,,8200000.0,,,32300000.0,32300000.0,,6000000.0,,,,,5600000.0,,,,-7100000.0,,54400000.0,-2400000.0,-2500000.0,0.0,2900000.0,42900000.0,,,-200000.0,3600000.0,-24000000.0,,9400000.0,72700000.0,71948000.0,167900000.0,,,82300000.0,,,1500000.0,48300000.0,45700000.0,,12400000.0,85600000.0,3100000.0,,1200000.0,,-24000000.0,11400000.0,144800000.0,57200000.0,,,,,,,,7000000.0,,19000000.0,5500000.0,1600000.0,,67500000.0,900000.0,400000.0,24300000.0,33900000.0,,,,,,-2200000.0,20500000.0,34500000.0,67500000.0,,,179300000.0,,,14000000.0,,,179300000.0,5300000.0,-1100000.0,9400000.0,,2200000.0,12900000.0,-11600000.0,2200000.0,,16600000.0,,8200000.0,,16800000.0,2700000.0,,,11500000.0,,100000.0,0.0,122100000.0,6000000.0,,1300000.0,,,45700000.0,12600000.0,,32300000.0,0.0,6400000.0,0.0325,,3600000.0,-100000.0,,4600000.0,8700000.0,57200000.0,2900000.0,,,11400000.0,2200000.0,10200000.0,,,22400000.0,,,54400000.0,,0.0,,24300000.0,19500000.0,,,10200000.0,11500000.0,,27900000.0,,32300000.0,1000000.0,3000000.0,,,0.0325,21600000.0,-3500000.0,144800000.0,,,,,,,,,
32,654652800,,,,,,,,123100000.0,-600000.0,-3000000.0,,,,0.0025,,,,,,,,,,32300000.0,,,7300000.0,,,15000000.0,15000000.0,,24000000.0,,,,,2900000.0,,,,-26900000.0,,,,,,900000.0,37700000.0,72124000.0,,25200000.0,,-26100000.0,,,,,,,,,,,,75600000.0,42400000.0,,-6400000.0,,600000.0,,-100000.0,,,,140500000.0,,,,,,,,,,,-17200000.0,-8000000.0,-800000.0,,67900000.0,200000.0,600000.0,49500000.0,30600000.0,,,,,,,18600000.0,59600000.0,,,,,,,,24000000.0,,200100000.0,-33300000.0,,,,400000.0,,,400000.0,,,,,0.0025,16200000.0,2000000.0,,,34600000.0,,0.0,,,,,,,,,-7800000.0,,,0.0,-35300000.0,,,4500000.0,500000.0,,,,77000000.0,0.0,,,10600000.0,400000.0,10100000.0,,,19100000.0,,,48000000.0,,200000.0,,,18200000.0,,,,,,,72124000.0,,,,,,,,,,,,,,,,,,
33,662601600,,,,,,,,111800000.0,-4000000.0,-3900000.0,,,,-0.04,,,,,,,,,,0.0,,,4900000.0,,,26500000.0,26500000.0,,13100000.0,,,,,2500000.0,,,,-1800000.0,,,,,,800000.0,34800000.0,72256000.0,,1000000.0,,-28100000.0,,,,,,,,,,,,76500000.0,43200000.0,,800000.0,,600000.0,,13200000.0,,,,128300000.0,,,,,,,,,,,11400000.0,-1000000.0,-200000.0,,56100000.0,200000.0,-200000.0,48400000.0,32500000.0,,,,,,,16900000.0,61100000.0,,,,,,,,24000000.0,,189400000.0,-1000000.0,,,,400000.0,,,-11700000.0,,,,,-0.04,15400000.0,1700000.0,,,34400000.0,,0.0,,,,,,,,,,,,0.0,8800000.0,,,5800000.0,800000.0,,,,77600000.0,0.0,,,10400000.0,-11700000.0,12700000.0,,,17900000.0,,,47100000.0,,600000.0,,,17100000.0,,,,,,,72256000.0,,,,,,,,,,,,,,,,,,
34,670377600,,,,,,,,112000000.0,800000.0,-1700000.0,,,,0.0025,,,,,,,,,900000.0,0.0,,,5900000.0,,,20600000.0,20600000.0,,13200000.0,,,,,4200000.0,,,,-2700000.0,,,,,,1100000.0,36600000.0,72556000.0,,-400000.0,,-27500000.0,,,,,,,,,,,,76000000.0,43500000.0,,-4100000.0,,600000.0,,-100000.0,,,,129000000.0,,,,,,,,,,,-5900000.0,-6200000.0,-800000.0,,56500000.0,200000.0,600000.0,48500000.0,33100000.0,,,,,,,17400000.0,60200000.0,,,,,,,,24000000.0,,189200000.0,-6800000.0,,,,400000.0,,,400000.0,,,,,0.0025,15000000.0,3100000.0,,,33700000.0,,0.0,,,,,,,,,,,,0.0,-1000000.0,,,4500000.0,1100000.0,,,,77200000.0,0.0,,,9700000.0,400000.0,11700000.0,,,19200000.0,,,47700000.0,,600000.0,,,18100000.0,,,,,,,72556000.0,,,,,,,,,,,,,,,,,,
35,678240000,-10600000.0,37800000.0,,,-1000000.0,72900000.0,,113200000.0,1700000.0,1500000.0,,,3300000.0,,0.0,32300000.0,-33600000.0,1800000.0,,57300000.0,,60600000.0,2100000.0,0.0,73192000.0,,7400000.0,,,31300000.0,31300000.0,,15400000.0,,,,,3500000.0,,,,-2200000.0,,47900000.0,-7100000.0,26800000.0,400000.0,1200000.0,40900000.0,,,1000000.0,4400000.0,-24800000.0,,2400000.0,69700000.0,73192000.0,148400000.0,,,73700000.0,,,-2500000.0,72900000.0,49600000.0,,7900000.0,74700000.0,600000.0,,-100000.0,,-24800000.0,11200000.0,140700000.0,84800000.0,,,,,,,,-9400000.0,,10700000.0,5800000.0,-700000.0,,56900000.0,200000.0,1300000.0,48100000.0,37800000.0,,,,,,-2100000.0,22300000.0,57300000.0,56900000.0,,,198000000.0,,,3500000.0,24000000.0,,198000000.0,5700000.0,,-10600000.0,,400000.0,5000000.0,-25900000.0,400000.0,,-35400000.0,,7400000.0,,15100000.0,2300000.0,,,35200000.0,,0.0,0.0,113200000.0,15400000.0,,12900000.0,24000000.0,,49600000.0,,,31300000.0,0.0,1600000.0,-0.035,,4400000.0,900000.0,,1100000.0,9100000.0,84800000.0,400000.0,,,11200000.0,400000.0,9200000.0,,,18600000.0,,,47900000.0,,300000.0,,48100000.0,17400000.0,,,9200000.0,35200000.0,,-1800000.0,,31300000.0,2300000.0,9800000.0,,,-0.035,14100000.0,-600000.0,140700000.0,,,,,,,,,
36,686188800,,,,,,,,114100000.0,-300000.0,-1500000.0,,,,0.0025,,,,,,,,,,31300000.0,,,7100000.0,,,28800000.0,28800000.0,,10800000.0,,,,,3800000.0,,,,-1000000.0,,,,,,1400000.0,41000000.0,73216000.0,,-100000.0,,-27600000.0,,,,,,,,,,,,74900000.0,49500000.0,,-1000000.0,,600000.0,,-100000.0,,,,142400000.0,,,,,,,,,,,-2500000.0,-6900000.0,,,57300000.0,200000.0,100000.0,47300000.0,38000000.0,,,,,,,21900000.0,56400000.0,,,,,,,,24000000.0,,198800000.0,-2000000.0,,,,400000.0,,,400000.0,,,,,0.0025,15300000.0,2400000.0,,,35200000.0,,0.0,,,,,,,,,,,,0.0,-1300000.0,,,4400000.0,1100000.0,,,,84700000.0,0.0,,,11200000.0,400000.0,9100000.0,,,19100000.0,,,49900000.0,,300000.0,,,17700000.0,,,,,,,73216000.0,,,,,,,,,,,,,,,,,,
37,694137600,,,,,,,,116000000.0,-300000.0,-2000000.0,,,,0.0025,,,,,,,,,,0.0,,,9600000.0,,,26100000.0,26100000.0,,10800000.0,,,,,3900000.0,,,,-2000000.0,,,,,,1300000.0,39600000.0,73596000.0,,1000000.0,,-27400000.0,,,,,,,,,,,,74700000.0,47600000.0,,-2300000.0,,400000.0,,0.0,,,,142800000.0,,,,,,,,,,,-2700000.0,-4300000.0,,,57700000.0,100000.0,700000.0,47300000.0,33000000.0,,,,,,,20200000.0,56100000.0,,,,,,,,24000000.0,,198900000.0,-4300000.0,,,,300000.0,,,300000.0,,,,,0.0025,15500000.0,2600000.0,,,35300000.0,,100000.0,,,,,,,,,,,,0.0,-2300000.0,,,5000000.0,1000000.0,,,,82900000.0,0.0,,,11200000.0,300000.0,8800000.0,,,19400000.0,,,52200000.0,,200000.0,,,18100000.0,,,,,,,73596000.0,,,,,,,,,,,,,,,,,,
38,702000000,,,,,,,,116800000.0,-400000.0,700000.0,,,,0.0,,,,,,,,,,0.0,,,6400000.0,,,22100000.0,22100000.0,,11600000.0,,,,,1400000.0,,,,-1500000.0,,,,,,-1400000.0,42700000.0,74232000.0,,1000000.0,,-29200000.0,,,,,,,,,,,,75700000.0,45300000.0,,-2500000.0,,,,-2700000.0,,,,140900000.0,,,,,,,,,,,-4000000.0,-2600000.0,,,58000000.0,,1100000.0,46500000.0,34300000.0,,,,,,,25400000.0,56500000.0,,,,,,,,24000000.0,,197400000.0,-4000000.0,,,,-2400000.0,,,400000.0,,,,,0.0,15900000.0,2800000.0,,,35300000.0,,100000.0,,,,,,,,,,,,0.0,-1900000.0,,,4600000.0,1000000.0,,,,80600000.0,-100000.0,,,11200000.0,400000.0,10000000.0,,,17300000.0,,,51000000.0,,-100000.0,,,18700000.0,,,,,,,74232000.0,,,,,,,,,,,,,,,,,,
39,709862400,-13800000.0,40200000.0,,,-7500000.0,76000000.0,,103000000.0,-300000.0,2900000.0,,,3900000.0,,0.0,31300000.0,-5100000.0,1200000.0,,53800000.0,,69600000.0,,0.0,74564000.0,,5600000.0,,,23700000.0,23700000.0,,13200000.0,,,,,-12000000.0,,,,-600000.0,,48600000.0,100000.0,3000000.0,0.0,-14900000.0,32700000.0,,,1100000.0,5000000.0,-31200000.0,,-16600000.0,80300000.0,74564000.0,156000000.0,,,89300000.0,,,100000.0,76000000.0,50800000.0,,1400000.0,66700000.0,-14900000.0,,200000.0,,-31200000.0,10700000.0,134700000.0,85500000.0,,,,,,,,-600000.0,,1700000.0,13200000.0,,,43100000.0,0.0,1000000.0,44800000.0,40200000.0,,,,,,-1300000.0,21800000.0,53800000.0,43100000.0,,,188500000.0,,,-16300000.0,24000000.0,,188500000.0,800000.0,,-13800000.0,,-14900000.0,-13600000.0,-6400000.0,-14900000.0,,-9500000.0,,5600000.0,,22900000.0,2900000.0,,,34700000.0,,0.0,0.0,103000000.0,13200000.0,,-2600000.0,24000000.0,,50800000.0,,,23700000.0,0.0,-900000.0,-0.0475,,5000000.0,900000.0,,300000.0,10700000.0,85500000.0,100000.0,,,10700000.0,-14900000.0,9000000.0,,,10900000.0,,,48600000.0,,800000.0,,44800000.0,25800000.0,,,9000000.0,34700000.0,,-4400000.0,,23700000.0,2900000.0,,,,-0.0475,-2900000.0,,134700000.0,,,,,,,,,
40,717811200,,,,,,,,103600000.0,-300000.0,3200000.0,,,,0.0025,,,,,,,,,,23700000.0,,,6500000.0,,,22600000.0,22600000.0,,10700000.0,,,,,3900000.0,,,,-400000.0,,,,,,1500000.0,38500000.0,74824000.0,,-200000.0,,-33200000.0,,,,,,,,,,,,76500000.0,47600000.0,,-300000.0,,800000.0,,,,,,131600000.0,,,,,,,,,,,-1100000.0,-3000000.0,,,43700000.0,200000.0,,43300000.0,36300000.0,,,,,,,23100000.0,51900000.0,,,,,,,,24000000.0,,183500000.0,-700000.0,,,,600000.0,,,600000.0,,,,,0.0025,11500000.0,2400000.0,,,32300000.0,,0.0,,,,,,,,,,,,0.0,-700000.0,,,4800000.0,1000000.0,,,,79900000.0,100000.0,,,8300000.0,600000.0,8600000.0,,,15400000.0,,,45400000.0,,300000.0,,,13900000.0,,,,,,,74824000.0,,,,,,,,,,,,,,,,,,
41,725760000,,,,,,,,105600000.0,-300000.0,1000000.0,,,,0.005,,,,,,,,,,0.0,,,8500000.0,,,19100000.0,19100000.0,,10000000.0,,,,,5000000.0,,,,-700000.0,,,,,,2400000.0,38700000.0,74784000.0,,1100000.0,,-35000000.0,,,,,,,,,,,,76800000.0,47100000.0,,-3200000.0,,1900000.0,,,,,,134600000.0,,,,,,,,,,,-3500000.0,-7000000.0,,,45100000.0,500000.0,,41800000.0,34200000.0,,,,,,,22600000.0,50500000.0,,,,,,,,24000000.0,,185100000.0,-3900000.0,,,,1400000.0,,,1400000.0,,,,,0.005,11200000.0,2600000.0,,,32400000.0,,100000.0,,,,,,,,,,,,0.0,-1000000.0,,,4400000.0,800000.0,,,,79500000.0,1400000.0,,,8300000.0,1400000.0,8700000.0,,,16100000.0,,,44100000.0,,200000.0,,,13700000.0,,,,,,,74784000.0,,,,,,,,,,,,,,,,,,
42,733536000,,,,,,,,109100000.0,-300000.0,800000.0,,,,0.0075,,,,,,,,,,0.0,,,8900000.0,,,31500000.0,31500000.0,,10800000.0,,,,,4100000.0,,,,-800000.0,,,,,,2800000.0,42200000.0,76576000.0,,-700000.0,,-31700000.0,,,,,,,,,,,,72200000.0,47200000.0,,14700000.0,,2700000.0,,,,,,139200000.0,,,,,,,,,,,12400000.0,11000000.0,,,47000000.0,700000.0,1600000.0,40500000.0,35900000.0,,,,,,,25300000.0,49300000.0,,,,,,,,24000000.0,,188500000.0,13900000.0,,,,2000000.0,,,2000000.0,,,,,0.0075,12800000.0,1200000.0,,,32200000.0,,-100000.0,,,,,,,,,,,,0.0,-1100000.0,,,2400000.0,800000.0,,,,79400000.0,-100000.0,,,8300000.0,2000000.0,8800000.0,,,16900000.0,,,43500000.0,,500000.0,,,14100000.0,,,,,,,76576000.0,,,,,,,,,,,,,,,,,,
43,741398400,7000000.0,42500000.0,,,28700000.0,71100000.0,,114100000.0,-300000.0,1000000.0,,,3400000.0,,-100000.0,23700000.0,-3200000.0,1200000.0,,47500000.0,,48300000.0,,0.0,74784000.0,,9000000.0,,,52400000.0,52400000.0,,8600000.0,,,,,8100000.0,,,,-1300000.0,,42500000.0,6000000.0,2800000.0,0.0,4700000.0,47800000.0,,,2600000.0,6500000.0,-31700000.0,,7000000.0,57900000.0,74784000.0,167200000.0,,,97900000.0,,,-500000.0,71100000.0,58000000.0,,19100000.0,69300000.0,4100000.0,,,,-31700000.0,7100000.0,151600000.0,85000000.0,,,,,,,,14700000.0,,20900000.0,13700000.0,,,50100000.0,1000000.0,2600000.0,39400000.0,42500000.0,,,,,,-1200000.0,26900000.0,47500000.0,50100000.0,,,199100000.0,,,9300000.0,20000000.0,,199100000.0,17800000.0,,7000000.0,,3100000.0,11400000.0,-3600000.0,3100000.0,,27100000.0,,9000000.0,,12800000.0,3400000.0,,,27000000.0,,-100000.0,0.0,114100000.0,8600000.0,,,20000000.0,,58000000.0,,,52400000.0,0.0,-800000.0,0.0225,,6500000.0,800000.0,,2300000.0,9600000.0,85000000.0,100000.0,,,7100000.0,3100000.0,8100000.0,,,20900000.0,,,42500000.0,,200000.0,,39400000.0,16200000.0,,,8100000.0,27000000.0,,30300000.0,,52400000.0,5700000.0,,,,0.0225,21000000.0,,151600000.0,,,,,,,,,
44,749347200,,,,,,,,120000000.0,-200000.0,-200000.0,,,,0.0125,,,,,,,,,,52400000.0,,,9400000.0,,,37600000.0,37600000.0,,8700000.0,,,,,8300000.0,,,,-800000.0,,,,,,5900000.0,51900000.0,78628000.0,,-2300000.0,,-31800000.0,,,,,,,,,,,,69800000.0,52500000.0,,-11700000.0,,5600000.0,,-200000.0,,,,153900000.0,,,,,,,,,,,-14800000.0,-18100000.0,,,54300000.0,1400000.0,1700000.0,38000000.0,36600000.0,,,,,,,28800000.0,45800000.0,,,,,,,,20000000.0,,199700000.0,-12500000.0,,,,4200000.0,,,4200000.0,,,,,0.0125,14800000.0,2400000.0,,,27200000.0,,100000.0,,,,,,,,,,,,0.0,-1000000.0,,,6500000.0,500000.0,,,,79700000.0,-100000.0,,,7100000.0,4200000.0,7800000.0,,,23100000.0,,,42700000.0,,200000.0,,,17200000.0,,,,,,,78628000.0,,,,,,,,,,,,,,,,,,
45,757296000,,,,,,,,127500000.0,-100000.0,-2100000.0,,,,0.02,,,,,,,,,,0.0,,,9400000.0,,,47100000.0,47100000.0,,10100000.0,,,,,11100000.0,,,,-600000.0,,,,,,8600000.0,57100000.0,79320000.0,,700000.0,,-31800000.0,,,,,,,,,,,,69000000.0,52300000.0,,9700000.0,,8400000.0,,300000.0,,,,162800000.0,,,,,,,,,,,9500000.0,600000.0,,,60500000.0,2100000.0,1500000.0,37200000.0,41200000.0,,,,,,,29900000.0,44200000.0,,,,,,,,20000000.0,,207000000.0,9100000.0,,,,6300000.0,,,6300000.0,,,,,0.02,16100000.0,2500000.0,,,27200000.0,,100000.0,,,,,,,,,,,,0.0,-700000.0,,,1700000.0,500000.0,,,,79500000.0,100000.0,,,7100000.0,6300000.0,7000000.0,,,27200000.0,,,44500000.0,,400000.0,,,18600000.0,,,,,,,79320000.0,,,,,,,,,,,,,,,,,,
46,765072000,,,,,,,,209000000.0,300000.0,-4800000.0,,,,0.025,,,,,,,,,,0.0,,,10500000.0,,,113900000.0,113900000.0,,8800000.0,,,,,15500000.0,,,,-1900000.0,,,,,,11900000.0,62700000.0,90496000.0,,73500000.0,,-31800000.0,,,,,,,,,,,,68200000.0,60800000.0,,-5100000.0,,12000000.0,,,,,,254400000.0,,,,,,,,,,,66900000.0,-17600000.0,,,69600000.0,3000000.0,72200000.0,36400000.0,47300000.0,,,,,,,30500000.0,42500000.0,,,,,,,,20000000.0,,296900000.0,-7000000.0,,,,9000000.0,,,9000000.0,,,,,0.025,17500000.0,3600000.0,,,27100000.0,,0.0,,,,,,,,,,,,0.0,-1600000.0,,,3000000.0,500000.0,,,,87900000.0,0.0,,,7100000.0,9000000.0,6100000.0,,,32200000.0,,,49600000.0,,600000.0,,,20300000.0,,,,,,,90496000.0,,,,,,,,,,,,,,,,,,
47,772934400,30200000.0,49000000.0,,,86800000.0,68900000.0,,227400000.0,0.0,-3700000.0,,,2000000.0,,0.0,52400000.0,-5800000.0,2200000.0,,43100000.0,,70600000.0,,0.0,88176000.0,,11900000.0,,,139100000.0,139100000.0,,11900000.0,,,,,16100000.0,,,,-2500000.0,,53300000.0,-10800000.0,80900000.0,100000.0,13900000.0,72000000.0,,,9000000.0,4700000.0,-31800000.0,,30200000.0,81300000.0,88176000.0,243700000.0,,,122300000.0,,,-2100000.0,68900000.0,65600000.0,,18400000.0,121400000.0,14300000.0,,,,-31800000.0,8600000.0,278500000.0,94200000.0,,,,,,,,-27500000.0,,25200000.0,7600000.0,,,80300000.0,3600000.0,7300000.0,37100000.0,49000000.0,,,,,,0.0,33900000.0,43100000.0,80300000.0,,,321600000.0,,,40300000.0,20000000.0,,321600000.0,15900000.0,,30200000.0,,10700000.0,40100000.0,-5800000.0,10700000.0,,5500000.0,,11900000.0,,22000000.0,2200000.0,,,28600000.0,,0.0,0.0,227400000.0,11900000.0,,,20000000.0,,65600000.0,,,139100000.0,0.0,-2500000.0,0.3425,,4700000.0,500000.0,,10100000.0,10700000.0,94200000.0,100000.0,,,8600000.0,10700000.0,6000000.0,,,38100000.0,,,53300000.0,,1000000.0,,37100000.0,24200000.0,,,6000000.0,28600000.0,,11300000.0,,139100000.0,82700000.0,,,,0.3425,50800000.0,,278500000.0,,,,,,,,,
