,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,quarterlyNetIncome,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredRevenue,annualTotalAssets,trailingCashDividendsPaid,trailingNetIncome,trailingPurchaseOfBusiness,annualStockholdersEquity,annualLongTermDebt,annualOtherNonCashItems,quarterlyDilutedEPS,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyAccountsReceivable,annualCurrentLiabilities,trailingStockBasedCompensation,annualRetainedEarnings,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,quarterlyGoodwill,annualCommonStockIssuance,annualGoodwill,annualStockBasedCompensation,annualDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyInventory,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualAccountsPayable,trailingOperatingIncome,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualNetPPE,annualOtherIncomeExpense,annualEbitda,trailingTotalRevenue,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOperatingIncome,quarterlyBeginningCashPosition,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyInterestExpense,quarterlyCurrentDebt,annualGrossPPE,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,trailingCapitalExpenditure,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,annualCurrentAssets,trailingOperatingExpense,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyStockBasedCompensation,quarterlyBasicEPS,trailingNetIncomeCommonStockholders,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,quarterlyNetOtherInvestingChanges,quarterlyGrossProfit,trailingChangesInAccountReceivables,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInterestExpense,annualRepaymentOfDebt,quarterlyBasicAverageShares,quarterlyOperatingExpense,quarterlyChangeInInventory,annualDilutedEPS,quarterlyCurrentDeferredRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,trailingFreeCashFlow,annualGrossProfit,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTaxProvision,annualInventory,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,trailingCostOfRevenue,annualChangeInWorkingCapital,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyRetainedEarnings,annualBasicEPS,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInInventory,trailingTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyDilutedAverageShares,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualCashDividendsPaid,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualBeginningCashPosition,annualPurchaseOfBusiness,annualCostOfRevenue,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlySaleOfInvestment,annualSaleOfInvestment,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1262217600,624000000.0,,7000000.0,1271000000.0,,155000000.0,-2228228800.0,1261755500.0,156000000.0,,1381124900.0,,20124214900.0,,,,7909793400.0,6376839000.0,-8376800.0,,0.0,0.0,,,694000000.0,3103604400.0,,2159000000.0,,872000000.0,634000000.0,1811483000.0,3572000000.0,1047100.0,3740241200.0,-8376800.0,636000000.0,1319000000.0,6088000000.0,,0.0,270000000.0,41000000.0,,-26000000.0,726687400.0,3040778400.0,9088828000.0,10058442600.0,,,,41000000.0,,1450233500.0,,445000000.0,,42931100.0,5390470800.0,440000000.0,636000000.0,-773806900.0,42931100.0,8093035900.0,-332977800.0,3578987800.0,,,0.0,2051268900.0,34000000.0,,1047100.0,,227000000.0,818000000.0,27675900100.0,87000000.0,,,,42931100.0,,11644000000.0,19219000000.0,155000000.0,1602000000.0,5148000000.0,18092000000.0,-72000000.0,6000000.0,1330864100.0,110000000.0,,-2202051300.0,,-602000000.0,26431000000.0,,-86909300.0,-314000000.0,382000000.0,,42000000.0,-19582864200.0,,,2647000000.0,353000000.0,1677454200.0,-72000000.0,284811200.0,1180081700.0,,-630354200.0,,-25000000.0,,,776000000.0,38742700.0,634000000.0,0.0,7554000000.0,0.0,,1045005800.0,1000000.0,1571000000.0,,,,41000000.0,-513000000.0,505749300.0,-9679392400.0,,1146000000.0,-14000000.0,1.643947,,43978200.0,18944133200.0,-25000000.0,,3854375100.0,1127000000.0,705000000.0,2964000000.0,12192432400.0,212561300.0,-48000000.0,282717000.0,-1956000000.0,8680000000.0,,,354966900.0,108000000.0,7729000000.0,2159000000.0,1.643947,,-514000000.0,1049194200.0,-104000000.0,149735300.0,,425000000.0,2443000000.0,,1045005800.0,838727100.0,856527800.0,-18702000000.0,,,-6282600.0,1803106200.0,,4188400.0,-27224600.0,6204067500.0,,,,,,,,,,,,,
1269993600,414000000.0,,5000000.0,1281000000.0,,267000000.0,,,268000000.0,,,,,,,,,,,0.42,48000000.0,0.0,0.0,,737000000.0,,,,,788000000.0,1040000000.0,,3572000000.0,,,,,1362000000.0,6072000000.0,,,206000000.0,40000000.0,,-14000000.0,,,,,46000000.0,,,46000000.0,,,,-129000000.0,,,,453000000.0,,,,,,,,,0.0,,41000000.0,,,,113000000.0,82000000.0,,-43000000.0,,,,,,11452000000.0,19182000000.0,267000000.0,1642000000.0,5096000000.0,17987000000.0,,-1000000.0,,103000000.0,,,,,26684000000.0,6000000.0,,31000000.0,348000000.0,,2000000.0,,,,,-251000000.0,,-56000000.0,,,,,,1000000.0,0.42,,933000000.0,,,,7709000000.0,,,,1000000.0,1587000000.0,,,,46000000.0,-307000000.0,,,636000000.0,1094000000.0,64000000.0,,687000000.0,,,-49000000.0,,,1195000000.0,641000000.0,2737000000.0,,,99000000.0,,-847000000.0,8715000000.0,,,,367000000.0,7637000000.0,2274000000.0,,,-311000000.0,,-102000000.0,,,493000000.0,2375000000.0,638000000.0,,,,-19047000000.0,,,,,,,,,,,,,,,,,,,,,
1277856000,523000000.0,,-5000000.0,673000000.0,,295000000.0,,,296000000.0,,,,,,,,,,,0.46,560000000.0,2000000.0,6000000.0,,780000000.0,,,,,806000000.0,827000000.0,,3572000000.0,,,,,1380000000.0,4740000000.0,,,134000000.0,41000000.0,,-26000000.0,,,,,0.0,,,6000000.0,,,,-121000000.0,,,,407000000.0,,,,,,,,,0.0,,46000000.0,,,,113000000.0,2184000000.0,,-43000000.0,,,,,,11478000000.0,19382000000.0,295000000.0,1686000000.0,5096000000.0,18013000000.0,,1000000.0,,126000000.0,,,,,26921000000.0,6000000.0,,146000000.0,326000000.0,,80000000.0,,,,,-287000000.0,,-54000000.0,,,,,,6000000.0,0.46,,912000000.0,,,,7882000000.0,,,,8000000.0,1592000000.0,,,,41000000.0,-389000000.0,,,638000000.0,1061000000.0,33000000.0,,,,,-9000000.0,,,1369000000.0,654000000.0,4685000000.0,,,96000000.0,,-899000000.0,6793000000.0,,,,392000000.0,7618000000.0,2408000000.0,,,-397000000.0,,-139000000.0,,,531000000.0,2398000000.0,640000000.0,,,,-19303000000.0,,,,,,,,,,,,,,,,,,,,,
1285804800,913000000.0,,9000000.0,643000000.0,,246000000.0,,,247000000.0,,,,,,,,,,,0.38,1033000000.0,5000000.0,1000000.0,,830000000.0,,,,,837000000.0,,,3572000000.0,,,,,1402000000.0,5379000000.0,,,226000000.0,41000000.0,,-24000000.0,,,,,50000000.0,,,51000000.0,,,,-115000000.0,,,,432000000.0,,,,,,,,,,,41000000.0,,,,183000000.0,770000000.0,,-50000000.0,,,,,,11449000000.0,19529000000.0,246000000.0,1717000000.0,5090000000.0,18063000000.0,,-3000000.0,,464000000.0,,,,,27055000000.0,5000000.0,,81000000.0,1479000000.0,,0.0,,,,,173000000.0,,,,,,,,3000000.0,0.385,,931000000.0,,,,8059000000.0,,,,-3000000.0,1618000000.0,,,,50000000.0,-452000000.0,,,642000000.0,1096000000.0,-53000000.0,,,,,38000000.0,,,1466000000.0,664000000.0,4025000000.0,,,69000000.0,,-1784000000.0,7424000000.0,,,,316000000.0,7643000000.0,,,,-449000000.0,,-452000000.0,,,522000000.0,2455000000.0,644000000.0,,,,-19412000000.0,,,,,,,,,,,,,,,,,,,,,
1293753600,696000000.0,,-33000000.0,638000000.0,,230000000.0,-1707000000.0,1366000000.0,227000000.0,,1498000000.0,,19599000000.0,,,,8179000000.0,5313000000.0,-205000000.0,,419000000.0,8000000.0,0.0,,917000000.0,3949000000.0,,2551000000.0,,949000000.0,,1735000000.0,3572000000.0,15000000.0,3572000000.0,-30000000.0,642000000.0,1498000000.0,5313000000.0,,0.0,283000000.0,37000000.0,,-42000000.0,917000000.0,2546000000.0,7449000000.0,9779000000.0,17000000.0,,,17000000.0,,1606000000.0,,-108000000.0,4000000.0,4000000.0,5134000000.0,443000000.0,640000000.0,-863000000.0,17000000.0,7722000000.0,-106000000.0,3611000000.0,,,0.0,1982000000.0,50000000.0,0.0,4000000.0,,105000000.0,743000000.0,26997000000.0,-87000000.0,,,,37000000.0,6000000.0,11398000000.0,19599000000.0,230000000.0,1744000000.0,5134000000.0,18209000000.0,-18000000.0,0.0,638000000.0,132000000.0,,-1721000000.0,,,26997000000.0,6000000.0,213000000.0,-45000000.0,1495000000.0,,4000000.0,-19275000000.0,,,2682000000.0,129000000.0,1744000000.0,-18000000.0,-223000000.0,1390000000.0,,,,-40000000.0,,,839000000.0,-24000000.0,,-3000000.0,8179000000.0,1077000000.0,,1034000000.0,-2000000.0,1602000000.0,,,,17000000.0,-559000000.0,510000000.0,-4127000000.0,,1166000000.0,-57000000.0,1.61,658000000.0,17000000.0,18209000000.0,-45000000.0,,3717000000.0,1390000000.0,723000000.0,3949000000.0,11398000000.0,328000000.0,64000000.0,283000000.0,-597000000.0,7449000000.0,,,-236000000.0,291000000.0,7722000000.0,2551000000.0,1.615,,-564000000.0,1038000000.0,-170000000.0,-13000000.0,,436000000.0,2551000000.0,,1034000000.0,825000000.0,743000000.0,-19275000000.0,658000000.0,,-476000000.0,1735000000.0,,41000000.0,,6062000000.0,,,,,,,,,,,,,
1301529600,393000000.0,,6000000.0,555000000.0,,327000000.0,,,328000000.0,,,,,,,,,,,0.5,423000000.0,17000000.0,0.0,,1292000000.0,,,,,1098000000.0,,,3666000000.0,,,,,1746000000.0,4910000000.0,,,338000000.0,21000000.0,,2000000.0,,,,,23000000.0,,,23000000.0,,,,-115000000.0,,,,444000000.0,,,,,,,,,0.0,,17000000.0,,,,106000000.0,1699000000.0,,56000000.0,,,,,,11934000000.0,20053000000.0,327000000.0,450000000.0,6172000000.0,18122000000.0,,-4000000.0,,-16000000.0,,,,,27397000000.0,18000000.0,,44000000.0,1469000000.0,,9000000.0,,,,,-146000000.0,,-165000000.0,,,,,,-5000000.0,0.505,,988000000.0,,,,8040000000.0,,,,4000000.0,1433000000.0,,,,23000000.0,-455000000.0,,,648000000.0,891000000.0,-55000000.0,,634000000.0,,,-12000000.0,,,1931000000.0,447000000.0,4520000000.0,,,110000000.0,,-482000000.0,7414000000.0,-50000000.0,,,438000000.0,7813000000.0,2497000000.0,,,-409000000.0,,68000000.0,,,542000000.0,2531000000.0,652000000.0,,,,-19584000000.0,,,,,,,,,,,,,,,,,,,,,
1309392000,533000000.0,,-2000000.0,567000000.0,,321000000.0,,,324000000.0,,,,,,,,,,,0.49,5000000.0,2000000.0,8000000.0,,1379000000.0,,,,,1134000000.0,,,3666000000.0,,,,,1831000000.0,5503000000.0,,,320000000.0,21000000.0,,0.0,,,,,0.0,,,8000000.0,,,,-170000000.0,,,,442000000.0,,,,,,,,,5542000000.0,,23000000.0,,,,94000000.0,1688000000.0,,-87000000.0,,,,,,12067000000.0,20152000000.0,321000000.0,342000000.0,6156000000.0,18019000000.0,,-57000000.0,,77000000.0,,,,,27719000000.0,17000000.0,,129000000.0,1349000000.0,,21000000.0,,,,,-326000000.0,,-298000000.0,,,,,,5000000.0,0.495,,950000000.0,,,,8059000000.0,,,,-26000000.0,1420000000.0,,,,21000000.0,-482000000.0,,,648000000.0,912000000.0,18000000.0,,634000000.0,,,-19000000.0,,,2133000000.0,470000000.0,3981000000.0,,,90000000.0,,-1586000000.0,8086000000.0,0.0,,,414000000.0,7834000000.0,2645000000.0,,,-456000000.0,,-53000000.0,,,508000000.0,2554000000.0,652000000.0,,,,-19885000000.0,,,,,,,,,,,,,,,,,,,,,
1317340800,872000000.0,,35000000.0,793000000.0,,325000000.0,,,326000000.0,,,,,,,,,,,0.5,2000000.0,0.0,21000000.0,,1343000000.0,,,,,1178000000.0,,,3675000000.0,,,,,1793000000.0,5506000000.0,,,364000000.0,22000000.0,,-2000000.0,,,,,0.0,,,21000000.0,,,,-178000000.0,,,,443000000.0,,,,,,,,,5545000000.0,,21000000.0,,,,90000000.0,1501000000.0,,36000000.0,,,,,,12103000000.0,19981000000.0,325000000.0,83000000.0,6147000000.0,17816000000.0,,0.0,,402000000.0,,,,,27958000000.0,15000000.0,,84000000.0,1405000000.0,,56000000.0,,,,,43000000.0,,12000000.0,,,,,,8000000.0,0.5,,966000000.0,,,,7857000000.0,,,,26000000.0,1444000000.0,,,,56000000.0,-473000000.0,,,650000000.0,919000000.0,-43000000.0,,642000000.0,,,-35000000.0,,,2165000000.0,476000000.0,3818000000.0,,,107000000.0,,-886000000.0,8285000000.0,-29000000.0,,,433000000.0,7889000000.0,2130000000.0,,,-470000000.0,,-364000000.0,,,525000000.0,2622000000.0,654000000.0,,,,-20069000000.0,,,,,,,,,,,,,,,,,,,,,
1325289600,752000000.0,,-10000000.0,290000000.0,,246000000.0,-1968000000.0,1591000000.0,237000000.0,,1600000000.0,,19931000000.0,,,,7513000000.0,5508000000.0,-66000000.0,,631000000.0,5000000.0,0.0,,1253000000.0,3845000000.0,,1780000000.0,,1316000000.0,647000000.0,1810000000.0,3661000000.0,24000000.0,3661000000.0,-12000000.0,652000000.0,1600000000.0,5508000000.0,,0.0,353000000.0,21000000.0,,2000000.0,1428000000.0,2550000000.0,8573000000.0,10397000000.0,46000000.0,,,46000000.0,,1419000000.0,,-179000000.0,14000000.0,14000000.0,6153000000.0,481000000.0,648000000.0,-553000000.0,46000000.0,7964000000.0,9000000.0,3778000000.0,,,0.0,1968000000.0,56000000.0,0.0,-15000000.0,,91000000.0,1470000000.0,28311000000.0,-84000000.0,,,,21000000.0,25000000.0,12418000000.0,19931000000.0,246000000.0,81000000.0,6153000000.0,17880000000.0,11000000.0,0.0,1343000000.0,240000000.0,,-1847000000.0,,,28311000000.0,25000000.0,205000000.0,-52000000.0,406000000.0,,14000000.0,-20347000000.0,,,1893000000.0,174000000.0,81000000.0,11000000.0,-79000000.0,2051000000.0,,,,-20000000.0,,,878000000.0,29000000.0,647000000.0,-57000000.0,7513000000.0,655000000.0,,1219000000.0,-19000000.0,1302000000.0,,,,46000000.0,-558000000.0,377000000.0,-3942000000.0,,909000000.0,11000000.0,1.87,56000000.0,46000000.0,17880000000.0,0.0,,5671000000.0,2051000000.0,500000000.0,3845000000.0,12418000000.0,376000000.0,69000000.0,353000000.0,-992000000.0,8573000000.0,-31000000.0,,-255000000.0,306000000.0,7964000000.0,1780000000.0,1.88,,-512000000.0,1215000000.0,-204000000.0,-69000000.0,,393000000.0,2618000000.0,,1219000000.0,703000000.0,1470000000.0,-20347000000.0,56000000.0,,-646000000.0,3703000000.0,,17000000.0,-110000000.0,4726000000.0,,,,,,,,,,,,,
1333152000,763000000.0,,22000000.0,1040000000.0,,348000000.0,,,348000000.0,,,,,,,,,,,0.53,0.0,0.0,0.0,,1406000000.0,,,,,1116000000.0,,,3661000000.0,,,,,1352000000.0,5509000000.0,,,270000000.0,21000000.0,,4000000.0,,,,,68000000.0,,,68000000.0,,,,-188000000.0,,,,470000000.0,,,,,,,,,0.0,,46000000.0,,,,89000000.0,1431000000.0,,18000000.0,,,,,,12308000000.0,19937000000.0,348000000.0,141000000.0,6135000000.0,17943000000.0,,0.0,,307000000.0,,,,,28603000000.0,329000000.0,,-302000000.0,1403000000.0,,12000000.0,,,,,358000000.0,,8000000.0,,,,,,7000000.0,0.535,,1023000000.0,,,,7629000000.0,,,,-26000000.0,1515000000.0,,,,68000000.0,-514000000.0,,,650000000.0,976000000.0,83000000.0,,663000000.0,,,-1000000.0,,,1994000000.0,506000000.0,4285000000.0,,,116000000.0,,-1392000000.0,8023000000.0,-32000000.0,,,464000000.0,7985000000.0,1897000000.0,,,-456000000.0,,-227000000.0,,,539000000.0,2631000000.0,654000000.0,,,,-20618000000.0,,,,,,,,,,,,,,,,,,,,,
1341014400,788000000.0,,4000000.0,1235000000.0,,328000000.0,,,328000000.0,,,,,,,,,,,0.5,3000000.0,,18000000.0,,1213000000.0,,,,,1152000000.0,675000000.0,,3662000000.0,,,,,1438000000.0,5211000000.0,,,290000000.0,21000000.0,,3000000.0,,,,,0.0,,,18000000.0,,,,-189000000.0,,,,456000000.0,,,,,,,,,5571000000.0,,68000000.0,,,,90000000.0,1676000000.0,,,-11000000.0,,,,,12277000000.0,20073000000.0,328000000.0,129000000.0,6123000000.0,18026000000.0,,0.0,,252000000.0,,,,0.0,28751000000.0,283000000.0,,141000000.0,429000000.0,,72000000.0,,,,,-140000000.0,,13000000.0,,,,,,9000000.0,0.505,,1003000000.0,,,,7796000000.0,,,,7000000.0,1513000000.0,,,,72000000.0,-540000000.0,,,652000000.0,971000000.0,,,616000000.0,,,-3000000.0,,,2047000000.0,515000000.0,4251000000.0,,,129000000.0,,-1394000000.0,8026000000.0,-11000000.0,,,457000000.0,8091000000.0,2057000000.0,,,-536000000.0,,-244000000.0,,,542000000.0,2665000000.0,656000000.0,,,,-20660000000.0,,,,,,,,,,,,,,,,,,,,,
1348963200,965000000.0,,-27000000.0,1113000000.0,,351000000.0,,,351000000.0,,,,,,,,,,,0.535,2000000.0,,14000000.0,,1495000000.0,,,,,1222000000.0,,,3695000000.0,,,,,1619000000.0,5213000000.0,,,280000000.0,32000000.0,,0.0,,,,,0.0,,,14000000.0,,,,-198000000.0,,,,461000000.0,,,,,,,,,0.0,,72000000.0,,,,87000000.0,1372000000.0,,-112000000.0,,,,,,12140000000.0,20187000000.0,351000000.0,153000000.0,6126000000.0,18115000000.0,,0.0,,490000000.0,,,,0.0,28801000000.0,192000000.0,,137000000.0,1547000000.0,,45000000.0,,,,,18000000.0,,15000000.0,,,,,,13000000.0,0.54,,1019000000.0,,,,8047000000.0,,,,-8000000.0,1552000000.0,,,,45000000.0,-490000000.0,,,652000000.0,995000000.0,10000000.0,,669000000.0,,,-11000000.0,,,2072000000.0,534000000.0,4022000000.0,,,120000000.0,,-1235000000.0,8118000000.0,-7000000.0,,,471000000.0,8109000000.0,2303000000.0,,,-475000000.0,,-502000000.0,,,557000000.0,2774000000.0,656000000.0,,,,-20692000000.0,,,,,,,,,,,,,,,,,,,,,
1356912000,703000000.0,,62000000.0,116000000.0,,291000000.0,-2058000000.0,1775000000.0,291000000.0,,1624000000.0,60000000.0,20445000000.0,,,,7686000000.0,5711000000.0,-178000000.0,0.445,0.0,1000000.0,0.0,,1217000000.0,3520000000.0,,1904000000.0,,1330000000.0,1042000000.0,1865000000.0,3702000000.0,1000000.0,3702000000.0,9000000.0,654000000.0,1624000000.0,5711000000.0,,0.0,350000000.0,69000000.0,,6000000.0,1217000000.0,3219000000.0,9239000000.0,10852000000.0,107000000.0,69000000.0,,107000000.0,,423000000.0,,-199000000.0,0.0,107000000.0,6181000000.0,478000000.0,652000000.0,-1100000000.0,107000000.0,8165000000.0,13000000.0,3990000000.0,,,0.0,2096000000.0,45000000.0,107000000.0,-55000000.0,,89000000.0,947000000.0,28686000000.0,-46000000.0,,,,69000000.0,102000000.0,12759000000.0,20445000000.0,291000000.0,118000000.0,6181000000.0,18235000000.0,40000000.0,-4000000.0,116000000.0,216000000.0,,-1950000000.0,,,28686000000.0,102000000.0,163000000.0,167000000.0,423000000.0,,9000000.0,-20521000000.0,60000000.0,,2129000000.0,-184000000.0,118000000.0,40000000.0,-113000000.0,2210000000.0,,,,-20000000.0,0.445,,950000000.0,61000000.0,1042000000.0,-4000000.0,7686000000.0,0.0,,1318000000.0,-22000000.0,1504000000.0,,,,107000000.0,-514000000.0,350000000.0,-6309000000.0,652000000.0,1035000000.0,-70000000.0,2.015,703000000.0,9000000.0,18235000000.0,-26000000.0,,6032000000.0,2210000000.0,574000000.0,3520000000.0,12759000000.0,457000000.0,92000000.0,350000000.0,-2288000000.0,9239000000.0,-5000000.0,,52000000.0,383000000.0,8165000000.0,1904000000.0,2.025,,-487000000.0,1318000000.0,-127000000.0,3000000.0,,469000000.0,2834000000.0,656000000.0,1318000000.0,1269000000.0,947000000.0,-20521000000.0,703000000.0,,-774000000.0,3936000000.0,,46000000.0,-53000000.0,4820000000.0,,,,,,,,,,,,,
1364688000,729000000.0,,-85000000.0,123000000.0,,362000000.0,,,362000000.0,,,,,,,,,,,0.55,705000000.0,,0.0,,1214000000.0,,,,,1154000000.0,969000000.0,,3723000000.0,,,,,1366000000.0,5713000000.0,,,301000000.0,68000000.0,,2000000.0,,,,,22000000.0,,,22000000.0,,,,-208000000.0,,,,451000000.0,,,,,,,,,0.0,,107000000.0,,,,100000000.0,879000000.0,,36000000.0,,,,,,12438000000.0,20433000000.0,362000000.0,133000000.0,6178000000.0,18301000000.0,,-2000000.0,,227000000.0,,,,,28935000000.0,386000000.0,,-312000000.0,399000000.0,,15000000.0,,52000000.0,,,230000000.0,,43000000.0,,,,,,12000000.0,0.56,,1038000000.0,,,,7995000000.0,,,,-8000000.0,1589000000.0,,,,22000000.0,-536000000.0,,,653000000.0,1006000000.0,49000000.0,,720000000.0,,,-40000000.0,,,2132000000.0,568000000.0,3662000000.0,,,125000000.0,,-651000000.0,8776000000.0,-26000000.0,,,487000000.0,8199000000.0,2225000000.0,,,-502000000.0,,-278000000.0,,,583000000.0,2743000000.0,656000000.0,,,,-20736000000.0,,,,,,,,,,,,,,,,,,,,,
1372550400,707000000.0,,250000000.0,1502000000.0,,286000000.0,,,286000000.0,,,,,,,,,,,0.44,2000000.0,,0.0,,1447000000.0,,,,,1222000000.0,,,3725000000.0,,,,,1449000000.0,6698000000.0,,,322000000.0,11000000.0,,-23000000.0,,,,,272000000.0,,,272000000.0,,,,-209000000.0,,,,446000000.0,,,,,,,,,,,22000000.0,,,,114000000.0,401000000.0,,,-3000000.0,,,,,13293000000.0,20764000000.0,286000000.0,184000000.0,6185000000.0,18368000000.0,,-18000000.0,,201000000.0,,,,-238000000.0,,315000000.0,,121000000.0,1711000000.0,,18000000.0,,,,,-60000000.0,,,,,,,,13000000.0,0.44,,980000000.0,,,,7471000000.0,,,,-5000000.0,1588000000.0,,,,272000000.0,-514000000.0,,,652000000.0,1036000000.0,,,713000000.0,,,-127000000.0,,,2396000000.0,606000000.0,3418000000.0,,,134000000.0,,-1174000000.0,9875000000.0,-3000000.0,,,420000000.0,8263000000.0,,,,-506000000.0,,57000000.0,,,552000000.0,2810000000.0,656000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,1084000000.0,,-240000000.0,120000000.0,,356000000.0,,,356000000.0,,,,,,,,,,,0.56,1000000.0,,0.0,,1070000000.0,,,,,1237000000.0,1180000000.0,,3726000000.0,,,,,1620000000.0,6699000000.0,,,318000000.0,11000000.0,,2000000.0,,,,,32000000.0,,,32000000.0,,,,-222000000.0,,,,445000000.0,,,,,,,,,0.0,,272000000.0,,,,105000000.0,614000000.0,,55000000.0,,,,,,13326000000.0,20593000000.0,356000000.0,215000000.0,6268000000.0,18575000000.0,,-1000000.0,,535000000.0,,,,-762000000.0,29140000000.0,231000000.0,,114000000.0,417000000.0,,13000000.0,,,,,125000000.0,,33000000.0,,,,,,21000000.0,0.56,,1031000000.0,,,,7267000000.0,,,,0.0,1618000000.0,,,,32000000.0,-552000000.0,,,633000000.0,1034000000.0,4000000.0,,698000000.0,,,-4000000.0,,,2018000000.0,602000000.0,3435000000.0,,,125000000.0,,-965000000.0,9891000000.0,-3000000.0,,,481000000.0,8355000000.0,1773000000.0,,,-549000000.0,,-772000000.0,,,584000000.0,2855000000.0,635000000.0,,,,-20785000000.0,,,,,,,,,,,,,,,,,,,,,
