date,annualOtherNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,annualCapitalExpenditure,annualSellingGeneralAndAdministration,annualDeferredIncomeTax,annualAccumulatedDepreciation,trailingNetIncomeContinuousOperations,quarterlyBasicEPS,annualCurrentAssets,quarterlyOperatingIncome,trailingInterestExpense,trailingCapitalExpenditure,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,trailingBeginningCashPosition,quarterlyAccountsPayable,annualChangesInAccountReceivables,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBasicAverageShares,annualTaxProvision,trailingNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyStockholdersEquity,annualRepaymentOfDebt,annualInterestExpense,trailingResearchAndDevelopment,trailingChangeInAccountPayable,annualTotalRevenue,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyGrossProfit,annualGrossProfit,trailingFreeCashFlow,quarterlyPurchaseOfBusiness,annualTotalNonCurrentAssets,annualFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyNetPPE,quarterlyPretaxIncome,annualChangeInInventory,trailingNetIncome,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingTaxProvision,annualBeginningCashPosition,annualCashDividendsPaid,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualBasicEPS,annualNetIncome,annualCostOfRevenue,quarterlyDilutedAverageShares,annualCurrentDebt,trailingSaleOfInvestment,annualInvestingCashFlow,annualDilutedAverageShares,annualIncomeTaxPayable,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncome,quarterlyOperatingCashFlow,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,quarterlyResearchAndDevelopment,trailingCashDividendsPaid,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,annualStockBasedCompensation,quarterlyGoodwill,quarterlyOtherIncomeExpense,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualGoodwill,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingChangeInInventory,annualCurrentLiabilities,quarterlyDilutedEPS,annualInventory,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,annualDilutedEPS,trailingOperatingCashFlow,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualSaleOfInvestment,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyOperatingExpense,annualBasicAverageShares,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,quarterlyDepreciationAndAmortization,annualAccountsPayable,annualChangeInAccountPayable,annualEbitda,trailingRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingNetOtherInvestingChanges,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEndCashPosition,annualOperatingIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,trailingEndCashPosition,quarterlyChangesInAccountReceivables,annualCashAndCashEquivalents,annualGrossPPE,trailingPretaxIncome,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyFreeCashFlow,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,trailingOtherIncomeExpense,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDeferredIncomeTax,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingBasicEPS
1970-01-01 00:00:01.056931200,,,21800000.0,,,690100000.0,,,,,,,,,0.45,,134700000.0,,,,0.0,-10100000.0,,,67900000.0,,,,156500000.0,,-66000000.0,115000000.0,-46500000.0,196500000.0,,,,,,,648200000.0,,,,,,,-10700000.0,312700000.0,,,,,,398200000.0,754800000.0,,,,155300000.0,,,,,44800000.0,,96400000.0,537700000.0,319900000.0,133800000.0,,,411100000.0,19500000.0,,,,,5400000.0,,-370200000.0,,,,,199100000.0,,,,,,,21500000.0,89000000.0,81600000.0,89000000.0,122100000.0,,,,22700000.0,,8100000.0,254300000.0,,,280800000.0,,,0.0,98400000.0,,,,259100000.0,,,,,,0.45,,,,,,,,,,,,178000000.0,,,11900000.0,,,,,,,,,,,115000000.0,21800000.0,,,,,115000000.0,,33400000.0,2000000.0,,,,388000000.0,,,,,,,,,76000000.0,,900000.0,141600000.0,,494600000.0,,,1142800000.0,89000000.0,,,0.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,,17000000.0,,,728300000.0,,,,,,,,,0.43,,401460000.0,,,,88300000.0,4700000.0,,,69800000.0,,,,422760000.0,,50600000.0,177000000.0,-46300000.0,196800000.0,,,,,,,745100000.0,,,,,,,-10900000.0,301400000.0,,,,,,400400000.0,814000000.0,,,,146800000.0,,,,,42800000.0,,98900000.0,622700000.0,337900000.0,127800000.0,,,398200000.0,-93500000.0,,,,,9200000.0,,-390400000.0,,,,,199600000.0,,,,,,,92500000.0,85000000.0,62000000.0,85000000.0,98900000.0,,,,24400000.0,,13000000.0,250600000.0,,,294000000.0,,,-1700000.0,96800000.0,,,,254700000.0,,,,,,0.43,,,,,,,,,,,,-100060000.0,,,,,,,,,,,,,,177000000.0,21300000.0,,,,,177000000.0,,115000000.0,2000000.0,,,,430400000.0,,,,,,,,,80000000.0,,700000.0,5400000.0,,499300000.0,,,1244400000.0,85000000.0,,,-3700000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,78600000.0,,138700000.0,,,1073800000.0,843300000.0,,,-158500000.0,737500000.0,,-548600000.0,,,1338700000.0,153100000.0,,,,0.0,105900000.0,,,127600000.0,,-26300000.0,61800000.0,193700000.0,,-1100000.0,77500000.0,-976900000.0,,146800000.0,,416400000.0,346300000.0,,,3143300000.0,,13200000.0,,,1901000000.0,,-24000000.0,477500000.0,1384800000.0,,,3817300000.0,336300000.0,645300000.0,1338700000.0,2005700000.0,105800000.0,,287100000.0,80400000.0,,,0.0,18800000.0,,1360400000.0,659700000.0,525200000.0,55300000.0,-53000000.0,,701600000.0,-51500000.0,,,15700000.0,,704500000.0,,-548600000.0,291200000.0,1.67,346300000.0,516200000.0,,101300000.0,,-1102700000.0,211200000.0,,,78600000.0,37000000.0,-99500000.0,37000000.0,169000000.0,1007800000.0,3143300000.0,352600000.0,37300000.0,,24100000.0,416400000.0,,,527700000.0,,,-87600000.0,224100000.0,,,,486400000.0,5156000000.0,664800000.0,103300000.0,,645300000.0,,527700000.0,659700000.0,,486400000.0,1.64,,,1007800000.0,,,2400000.0,324400000.0,207700000.0,3052300000.0,3052300000.0,77500000.0,,-90800000.0,525200000.0,70500000.0,138700000.0,,,1360400000.0,494800000.0,77500000.0,40600000.0,127600000.0,,644800000.0,,77500000.0,,177000000.0,2400000.0,77500000.0,541500000.0,,3817300000.0,,,,77500000.0,1073800000.0,,,,101300000.0,-16500000.0,10200000.0,117500000.0,437500000.0,2005700000.0,,,5156000000.0,37000000.0,,352600000.0,-22600000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,,143500000.0,,,1122200000.0,,,,,,,,,0.4,,185100000.0,,,31000000.0,0.0,23700000.0,,,125300000.0,,,,226800000.0,,0.0,108700000.0,-50600000.0,242900000.0,,,,,,,3312800000.0,,,,,,,-5100000.0,522700000.0,,,,,,566000000.0,1361500000.0,,,,297800000.0,,,,,46400000.0,,1304200000.0,757300000.0,547000000.0,144000000.0,,,742200000.0,-50600000.0,,,,,-112800000.0,,-575200000.0,,,,,246400000.0,,,,,,,78800000.0,97600000.0,31200000.0,97600000.0,194000000.0,,,344500000.0,39800000.0,,36500000.0,440700000.0,,,503800000.0,,,-31300000.0,219500000.0,,,,526500000.0,,,,,,0.4,,,,,,,,959700000.0,,,,337600000.0,,,3010800000.0,,,,,,,,,,,108700000.0,41700000.0,,,,,108700000.0,,77500000.0,2400000.0,,,,3828500000.0,,,,,,,,,,,9800000.0,143400000.0,,1870200000.0,,,5190000000.0,97600000.0,,,0.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,,151200000.0,,,1179300000.0,,,,,,,,,0.48,,200000000.0,,,,173100000.0,23800000.0,,,107000000.0,,,,245600000.0,,-172900000.0,76900000.0,-152900000.0,244300000.0,,,,,,,3488200000.0,,,,,,,-9200000.0,535500000.0,,,,,,540400000.0,1328100000.0,,,,297300000.0,,,,,51400000.0,,1271900000.0,873600000.0,561000000.0,167500000.0,,,737400000.0,20000000.0,,,,,-81900000.0,,-618300000.0,,,,,247900000.0,,,,,,,55700000.0,116300000.0,-31800000.0,116300000.0,204300000.0,,,348800000.0,38200000.0,,13200000.0,433400000.0,,,504000000.0,,,-23800000.0,201900000.0,,,,531100000.0,,,,,,0.47,,,54200000.0,,,,,868900000.0,,,,335500000.0,,,3207700000.0,,,,,,,,,,,76900000.0,45600000.0,,,,,76900000.0,,108700000.0,2500000.0,,,,3979200000.0,,,,,,,,,,,8300000.0,224300000.0,,1812300000.0,,,5307300000.0,116300000.0,,,-5000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,,153000000.0,,,1223500000.0,,,,,,,,,0.52,,203500000.0,,,,0.0,24300000.0,,,122900000.0,,,,250800000.0,,74900000.0,45300000.0,-60800000.0,245000000.0,,,,,,,3630700000.0,,,,,,,-17700000.0,531100000.0,,,,,,589600000.0,1303000000.0,,,,286200000.0,,,,,56400000.0,,1099600000.0,1001500000.0,584100000.0,184300000.0,,,700200000.0,-135700000.0,,,,,-177300000.0,,-639400000.0,,,,,248200000.0,,,,,,,43900000.0,127900000.0,-31600000.0,127900000.0,206000000.0,,,370700000.0,41400000.0,,9000000.0,454200000.0,,,506400000.0,,,-11500000.0,169100000.0,,,,489400000.0,,,,,,0.52,,,61000000.0,,,,,667900000.0,,,,327600000.0,,,3255000000.0,,,,,,,,,,,45300000.0,47300000.0,,,,,45300000.0,,76900000.0,2500000.0,,,,4023700000.0,,,,,,,,,12500000.0,,7700000.0,70300000.0,,1689200000.0,,,5326700000.0,127900000.0,,,-600000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,182400000.0,,253300000.0,,,1312800000.0,1356700000.0,,,-100800000.0,1190000000.0,,-684300000.0,,,1560900000.0,255700000.0,,,,0.0,7900000.0,,,131600000.0,,-5600000.0,77100000.0,302400000.0,,-140100000.0,154600000.0,-124000000.0,,189600000.0,,541900000.0,541800000.0,,,3942500000.0,,31700000.0,,,2980900000.0,,-12700000.0,611700000.0,2201000000.0,,,4134600000.0,761400000.0,701000000.0,1560900000.0,1745900000.0,166700000.0,,308700000.0,79700000.0,,,0.0,35400000.0,,1044900000.0,1201500000.0,628500000.0,235700000.0,-44700000.0,,801100000.0,65500000.0,,,77500000.0,,-30000000.0,,-684300000.0,541800000.0,2.22,541800000.0,779900000.0,,27500000.0,,-388300000.0,247800000.0,,,182400000.0,200000000.0,109300000.0,200000000.0,257900000.0,624000000.0,3942500000.0,420900000.0,47300000.0,,6300000.0,541900000.0,,,536000000.0,,,-14100000.0,189400000.0,,,,524800000.0,5695500000.0,-402000000.0,181300000.0,,701000000.0,,536000000.0,1201500000.0,,524800000.0,2.19,,,624000000.0,,,2500000.0,356000000.0,244400000.0,3323700000.0,3323700000.0,154600000.0,,-81100000.0,628500000.0,65000000.0,253300000.0,,,1044900000.0,862200000.0,154600000.0,46700000.0,131600000.0,,1025600000.0,,154600000.0,,45300000.0,2500000.0,154600000.0,844300000.0,,4134600000.0,,,,154600000.0,1312800000.0,,,,27500000.0,-116200000.0,5900000.0,323400000.0,731500000.0,1745900000.0,,,5695500000.0,200000000.0,,420900000.0,0.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,,217000000.0,,,1337700000.0,,,,,,,,,0.71,,274500000.0,,,,0.0,-68200000.0,,,122900000.0,,,,319600000.0,,-9200000.0,57000000.0,-70200000.0,246100000.0,,,,,,,4153500000.0,,,,,,,-24400000.0,638200000.0,,,,,,608000000.0,1478500000.0,,,,321600000.0,,,,,76600000.0,,828300000.0,1375100000.0,643100000.0,250400000.0,,,828500000.0,-61000000.0,,,,,-178500000.0,,-694600000.0,,,,,249200000.0,,,,,,,185700000.0,173600000.0,-97600000.0,173600000.0,152500000.0,,,402000000.0,42100000.0,,44400000.0,485100000.0,,,551900000.0,,,-16900000.0,190300000.0,,,,570600000.0,,,,,,0.7,,,,,,,,426300000.0,,,,363700000.0,,,3284100000.0,,,,,,,,,,,57000000.0,45100000.0,,,,,57000000.0,,154600000.0,2500000.0,,,,4112900000.0,,,,,,,,,,,7200000.0,91500000.0,,1436300000.0,,,5591400000.0,173600000.0,,,-1900000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,,166400000.0,,,1378800000.0,,,,,,,,,0.77,,285900000.0,,,,0.0,5500000.0,,,141800000.0,,,,331200000.0,,-500000.0,78800000.0,-72300000.0,247000000.0,,,,,,,4304600000.0,,,,,,,-34200000.0,658000000.0,,,,,,613900000.0,1492200000.0,,,,328500000.0,,,,,80700000.0,,631200000.0,1565800000.0,676600000.0,271600000.0,,,846800000.0,-71800000.0,,,,,-146600000.0,,-702200000.0,,,,,249900000.0,,,,,,,169400000.0,190700000.0,21800000.0,190700000.0,243600000.0,,,363100000.0,43600000.0,,7700000.0,472100000.0,,,568000000.0,,,-10100000.0,188800000.0,,,,573400000.0,,,,,,0.76,,,,,,,,268100000.0,,,,372100000.0,,,3213300000.0,,,,,,,,,,,78800000.0,45300000.0,,,,,78800000.0,,57000000.0,2500000.0,,,,4059300000.0,,,,,,,,,,,4200000.0,171800000.0,,1245100000.0,,,5551500000.0,190700000.0,,,0.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,,170700000.0,,,1429700000.0,,,,,,,,,0.68,,248300000.0,,,,0.0,16900000.0,,,109200000.0,,,,293900000.0,,0.0,91800000.0,-62300000.0,247400000.0,,,,,,,4506400000.0,,,,,,,-17000000.0,588000000.0,,,,,,655500000.0,1500500000.0,,,,295800000.0,,,,,69700000.0,,457700000.0,1734400000.0,703700000.0,238500000.0,,,762500000.0,67300000.0,,,,,-157000000.0,,-726000000.0,,,,,250200000.0,,,,,,,180700000.0,168600000.0,13000000.0,168600000.0,231600000.0,,,371900000.0,43900000.0,,23000000.0,546300000.0,,,586600000.0,,,-7700000.0,174500000.0,,,,541100000.0,,,,,,0.67,,,,,,,,85800000.0,,,,339700000.0,,,3236700000.0,,,,,,,,,,,91800000.0,45600000.0,,,,,91800000.0,,78800000.0,2500000.0,,,,4121100000.0,,,,,,,,,,,2100000.0,298900000.0,,1113200000.0,,,5621600000.0,168600000.0,,,0.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,252100000.0,,149300000.0,,,1437800000.0,1435100000.0,,,-105300000.0,1259600000.0,,-729000000.0,,,1575600000.0,302900000.0,,,,0.0,-33500000.0,-4100000.0,,123600000.0,,-1900000.0,78600000.0,352600000.0,207400000.0,-2000000.0,233200000.0,-106300000.0,,307300000.0,,275900000.0,732500000.0,,,4682800000.0,,14300000.0,,,3286100000.0,,-3600000.0,662500000.0,2546700000.0,,,4146300000.0,772900000.0,606900000.0,1575600000.0,1036800000.0,175500000.0,,313700000.0,-79300000.0,,,0.0,80300000.0,,429900000.0,1934000000.0,708800000.0,280200000.0,-79200000.0,,848300000.0,-39800000.0,,,154600000.0,,-2500000.0,,-729000000.0,732500000.0,2.96,732500000.0,739400000.0,,,,-311100000.0,249800000.0,,,252100000.0,199600000.0,141400000.0,199600000.0,250500000.0,81600000.0,4682800000.0,348300000.0,45900000.0,,1600000.0,275900000.0,,,583700000.0,,,-21900000.0,185800000.0,207400000.0,,,524200000.0,5721900000.0,-484600000.0,185700000.0,,606900000.0,,583700000.0,1934000000.0,,524200000.0,2.93,,-150000000.0,81600000.0,,,2500000.0,359600000.0,247100000.0,3185400000.0,3185400000.0,233200000.0,,-56600000.0,708800000.0,76700000.0,149300000.0,,,429900000.0,878200000.0,233200000.0,49700000.0,123600000.0,,1297300000.0,,233200000.0,,91800000.0,2500000.0,233200000.0,1111600000.0,,4146300000.0,,,,233200000.0,1437800000.0,,-20400000.0,,,-11700000.0,800000.0,210700000.0,1040700000.0,1036800000.0,,,5721900000.0,199600000.0,,348300000.0,0.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,-7100000.0,153500000.0,,,1468300000.0,,,,,,,,,0.83,,288700000.0,,,,0.0,-67300000.0,,,122000000.0,,,,334900000.0,,0.0,403800000.0,-37700000.0,247800000.0,,,,,,,4924100000.0,,,,,,,-13000000.0,671000000.0,,,,,,569800000.0,1826400000.0,,,,334900000.0,,,,,85100000.0,,420800000.0,2139600000.0,701000000.0,291000000.0,,,860400000.0,-53900000.0,,,,,5800000.0,,-767300000.0,,,,,250100000.0,,,,,,,195500000.0,205600000.0,170600000.0,205600000.0,202700000.0,,,339300000.0,47400000.0,,11100000.0,447800000.0,,,599500000.0,,2447000000.0,1800000.0,189400000.0,,,,592100000.0,,,,,,0.82,,,,,,,,81500000.0,,,,382300000.0,,,747300000.0,,,,,,,,,,,403800000.0,46200000.0,,,,,403800000.0,,233200000.0,2500000.0,,,,4090800000.0,,,,,,,,,,,,148800000.0,,990600000.0,,,5917200000.0,205600000.0,,,1800000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,-309300000.0,202100000.0,,,1526600000.0,,,,,,,,,0.82,,288200000.0,,,,0.0,35400000.0,,,121400000.0,,,,335500000.0,,-13500000.0,335800000.0,-74400000.0,245500000.0,,,,,,,4895800000.0,,,,,,,2000000.0,681600000.0,,,,,,631500000.0,1792400000.0,,,,344800000.0,,,,,82000000.0,,433600000.0,2340500000.0,725000000.0,283100000.0,,,881600000.0,-60900000.0,,,,,-303500000.0,,-801600000.0,,,,,247700000.0,,,,,,,183800000.0,200900000.0,-68000000.0,200900000.0,305200000.0,,,351000000.0,48600000.0,,5100000.0,510100000.0,,,606100000.0,,2523100000.0,-6300000.0,200000000.0,,,,639200000.0,,,,,,0.81,,,,,,,,82600000.0,,,,393400000.0,,,739300000.0,,,,,,,,,,,335800000.0,47300000.0,,,,,335800000.0,,403800000.0,2500000.0,,,,4171200000.0,,,,,,,,,,,,244300000.0,,1065100000.0,,,5963600000.0,200900000.0,,,700000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,-314500000.0,211800000.0,,,1585900000.0,,,,,,,,,0.76,,259500000.0,,,,0.0,32800000.0,,,126400000.0,,,,310800000.0,,0.0,275600000.0,-62600000.0,240400000.0,,,,,,,4804000000.0,,,,,,,-23500000.0,636600000.0,,,,,,678800000.0,1706300000.0,,,18300000.0,330400000.0,,,,,71900000.0,,423100000.0,2523900000.0,751100000.0,255100000.0,,,819800000.0,-62600000.0,,,,,-285300000.0,,-834800000.0,,,,,242600000.0,,,,,,,187400000.0,183300000.0,-60200000.0,183300000.0,285700000.0,,,322200000.0,46700000.0,,9200000.0,552400000.0,,,630900000.0,,2532600000.0,-5000000.0,183200000.0,,,,589400000.0,,,,,,0.76,,,,,,,,100900000.0,,,,377100000.0,,,731100000.0,,,,,,,,,,,275600000.0,51300000.0,,,,,275600000.0,,335800000.0,2500000.0,,,,4202200000.0,,,,,,,,,,,,223100000.0,,1101900000.0,,,5908500000.0,183300000.0,,,1200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,192900000.0,-167900000.0,209200000.0,,,1675100000.0,1544000000.0,,,-268300000.0,1355700000.0,,-868000000.0,,,1746200000.0,334900000.0,,,,0.0,-71700000.0,-798800000.0,,158000000.0,,8000000.0,32500000.0,387500000.0,199400000.0,-1800000.0,265700000.0,-112300000.0,,334000000.0,,270800000.0,834500000.0,,,4920500000.0,,,,,3495400000.0,,-4700000.0,726100000.0,2715300000.0,,,4228200000.0,772400000.0,628200000.0,1746200000.0,1051200000.0,188300000.0,21500000.0,345600000.0,-70800000.0,,,0.0,95000000.0,,423000000.0,2768500000.0,807100000.0,339800000.0,-39200000.0,,933600000.0,-90900000.0,,,233200000.0,,-147700000.0,,-868000000.0,834500000.0,3.43,834500000.0,780100000.0,,,,-287000000.0,245400000.0,,,192900000.0,244700000.0,-9900000.0,244700000.0,247100000.0,99600000.0,4920500000.0,323400000.0,45600000.0,,15900000.0,270800000.0,79600000.0,,638300000.0,,2515600000.0,3400000.0,207500000.0,199400000.0,2515600000.0,,625500000.0,5974400000.0,-730700000.0,197400000.0,,628200000.0,,638300000.0,2768500000.0,,625500000.0,3.4,,,99600000.0,,,2500000.0,391200000.0,243000000.0,712600000.0,712600000.0,265700000.0,,-6100000.0,807100000.0,41300000.0,209200000.0,,,423000000.0,1040700000.0,265700000.0,52600000.0,158000000.0,,1368700000.0,,265700000.0,,275600000.0,2500000.0,265700000.0,1171300000.0,,4228200000.0,,,,265700000.0,1675100000.0,,,,,-6800000.0,,156200000.0,1169000000.0,1051200000.0,,,5974400000.0,244700000.0,,323400000.0,4300000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,-173400000.0,223300000.0,,,1719600000.0,,,,,,,,,0.99,,329900000.0,,,,0.0,-102400000.0,,,128600000.0,,,,383300000.0,,-5900000.0,326000000.0,-59100000.0,236900000.0,,,,,,,5116600000.0,,,,,,,-19600000.0,743800000.0,,,,,,598900000.0,1886600000.0,,,28800000.0,361600000.0,,,,,93300000.0,,380000000.0,2997100000.0,820600000.0,327000000.0,,,950200000.0,-53200000.0,,,,,-94600000.0,,-899000000.0,,,,,239200000.0,,,,,,,215600000.0,233400000.0,60300000.0,233400000.0,213200000.0,,,280000000.0,52300000.0,,58800000.0,470300000.0,,,658800000.0,,2466200000.0,-2700000.0,206400000.0,,,,692500000.0,,,,,,0.98,,,,,,,,100000000.0,,,,413900000.0,,,708900000.0,,,,,,,,,,,326000000.0,53400000.0,,,,,326000000.0,,265700000.0,2500000.0,,,,4211300000.0,,,,,,,,,,,200000.0,160000000.0,,978900000.0,,,6097900000.0,233400000.0,,,20000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,-131800000.0,213200000.0,,,1797500000.0,,,,,,,,,0.98,,326400000.0,,,,0.0,-29600000.0,,,141300000.0,,,,382400000.0,,-106200000.0,358700000.0,-196200000.0,236900000.0,,,,,,,5283300000.0,,,,,,,-17200000.0,754200000.0,,,,,,642900000.0,1949300000.0,,,24600000.0,374300000.0,,,,,92200000.0,,392000000.0,3228600000.0,865900000.0,323800000.0,,,970600000.0,-90000000.0,,,,,-52900000.0,,-931600000.0,,,,,239200000.0,,,,,,,249400000.0,231500000.0,32700000.0,231500000.0,282500000.0,,,296800000.0,53500000.0,,73300000.0,501600000.0,,,682900000.0,,2507300000.0,-3900000.0,216400000.0,,,,689700000.0,,,,,,0.97,,,,,,,,95200000.0,,,,427800000.0,,,748900000.0,,,,,,,,,,,358700000.0,56000000.0,,,,,358700000.0,,326000000.0,2500000.0,,,,4371500000.0,,,,,,,,,,,,192500000.0,,1034900000.0,,,6320800000.0,231500000.0,,,5600000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,-155400000.0,264900000.0,,,1888800000.0,,,,,,,,,0.19,,128900000.0,,,,0.0,50900000.0,,,129000000.0,,,,187100000.0,,0.0,313000000.0,-76800000.0,234900000.0,,,,,,,5253200000.0,,,,,,,-29600000.0,704000000.0,,,,,,707300000.0,1899900000.0,,,13200000.0,352600000.0,,,,,83400000.0,,404200000.0,3273100000.0,914000000.0,127800000.0,,,903200000.0,-80800000.0,,,,,-140800000.0,,-974800000.0,,,,,236800000.0,,,,,,,254600000.0,44500000.0,-45700000.0,44500000.0,166800000.0,,,301000000.0,53000000.0,,13700000.0,250000000.0,,,732200000.0,,2558900000.0,-172400000.0,199200000.0,328300000.0,,,652100000.0,,,,,,0.19,,,,,,,,103200000.0,,,,575100000.0,,,739800000.0,,,,,,,,,,,313000000.0,58200000.0,,,,,313000000.0,,358700000.0,2500000.0,,,,4467300000.0,,,,,,,,,,,,86000000.0,,1111500000.0,,,6367200000.0,44500000.0,,,900000.0,,,,,,,,,,,,,,,,
