date,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentAssets,annualCommonStockIssuance,quarterlyRetainedEarnings,annualDilutedAverageShares,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyCurrentLiabilities,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,quarterlyDilutedEPS,trailingPretaxIncome,trailingEndCashPosition,annualDilutedEPS,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualCashAndCashEquivalents,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualCostOfRevenue,annualNetIncome,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,trailingOperatingIncome,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualCurrentDebt,trailingSaleOfInvestment,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualBasicAverageShares,annualSellingGeneralAndAdministration,annualOtherNonCashItems,annualLongTermDebt,annualCurrentAssets,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyLongTermDebt,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualTotalNonCurrentAssets,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,annualGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyBasicEPS,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualChangeInInventory,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,annualGrossPPE,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,trailingInvestingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalExpenditure,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,trailingPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyResearchAndDevelopment,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalRevenue,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyTaxProvision,annualInventory,annualGoodwill,quarterlyNetPPE,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,trailingStockBasedCompensation,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingResearchAndDevelopment,trailingChangeInWorkingCapital,annualBasicEPS,annualStockBasedCompensation,annualInterestExpense,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingInterestExpense,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingChangeInInventory,trailingCashDividendsPaid,trailingDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
1997-03-31,,44400000.0,369100000.0,20200000.0,252500000.0,243428571.0,,6400000.0,127500000.0,,,118100000.0,100000.0,,41600000.0,132300000.0,,,28300000.0,13600000.0,,67300000.0,100000.0,0.0,127400000.0,,,,,,,0.24,-58500000.0,-11400000.0,,125600000.0,54400000.0,53000000.0,,290600000.0,53000000.0,80200000.0,10400000.0,,,516700000.0,147600000.0,,,77500000.0,21200000.0,62500000.0,127500000.0,10400000.0,10400000.0,62500000.0,221932000.0,127300000.0,-200000.0,,369100000.0,21500000.0,,132300000.0,389200000.0,,-76200000.0,2700000.0,0.0,15800000.0,516700000.0,27200000.0,,-11200000.0,53000000.0,,,127400000.0,252500000.0,,,,,,,,66300000.0,,65000000.0,,2900000.0,,,,125600000.0,,,11600000.0,,,147600000.0,85100000.0,,80600000.0,334200000.0,125600000.0,389200000.0,125600000.0,88800000.0,0.0,,,15400000.0,,,-1100000.0,,,142600000.0,-57500000.0,-8100000.0,,,,,105600000.0,7200000.0,,-57500000.0,,266900000.0,,142600000.0,1600000.0,,-88300000.0,62500000.0,600000.0,,,,5900000.0,-36200000.0,-1300000.0,,,,30300000.0,12500000,85800000.0,143800000,,41600000.0,800000.0,,,45000000.0,,5000000.0,15800000.0,,85100000.0,27400000.0,7200000.0,,,85800000.0,18900000,20000000.0,,-9700000.0,,-62100000.0,624800000.0,,,0.24,,,,,,,,,,,,,,,,,,,,
1997-06-30,,,356100000.0,,254000000.0,,,5500000.0,,,,,,,,,100000.0,,33600000.0,,,,,,107300000.0,,,,0.01,,,,-2800000.0,,,,-10900000.0,,,,,,1500000.0,,,503300000.0,147200000.0,,,62700000.0,,61100000.0,107300000.0,1500000.0,1500000.0,,,,,,,,,140600000.0,,223164000.0,-6000000.0,2200000.0,119500000.0,16600000.0,,,,500000.0,,,,,,,,,,,,,55100000.0,,62700000.0,,-700000.0,,,,,,,,,,,,,,,119500000.0,396000000.0,119500000.0,,125600000.0,,0.01,2200000.0,,,,,,,-62500000.0,-6600000.0,,,,,,0.0,,,,,,148600000.0,2900000.0,,,-4300000.0,,223164000.0,,,2800000.0,,2800000.0,,,,23600000.0,0,75500000.0,117800000,,31800000.0,-300000.0,,,-10400000.0,,700000.0,,,86100000.0,,,,,,5500000,,,-6100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,,,446400000.0,,256600000.0,,,8300000.0,,,,,,,,,,,42200000.0,,,,,,149000000.0,,,,0.0,,,,-1000000.0,,,,-29600000.0,,,,,,,,,605200000.0,158800000.0,,,94500000.0,,67700000.0,149000000.0,,,,,,,,,,,140700000.0,,223164000.0,21700000.0,-7700000.0,0.0,20300000.0,,,,-300000.0,,,,,,,,,,,,,95300000.0,,86800000.0,,-1700000.0,,,,,,,,,,,,,,,142400000.0,456200000.0,142400000.0,,119500000.0,,0.0,,,,,,,,-13300000.0,-10000000.0,,,,,,0.0,,,,,,104400000.0,33000000.0,,,-19600000.0,,223164000.0,,,7000000.0,,7000000.0,,,,36300000.0,7700000,94000000.0,189800000,,55000000.0,,,,-30500000.0,,,,,91100000.0,,,,,,16000000,,,6500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,,,629800000.0,,315200000.0,,,6600000.0,,,,,,,,,,,62600000.0,,,,,,256200000.0,,,,0.24,,,,-4400000.0,,,,14100000.0,,,,,,58600000.0,,,780800000.0,151000000.0,,,187000000.0,,57900000.0,256200000.0,58600000.0,58600000.0,,,,,,,,,36400000.0,,234400000.0,-22100000.0,15100000.0,0.0,32300000.0,,,,14000000.0,,,,,,,,,,,,,204200000.0,,114600000.0,,-12000000.0,,,,,,,,,,,,,,,287800000.0,524600000.0,287800000.0,,0.0,,0.25,87500000.0,,,,,,,-19700000.0,-8800000.0,,,,,,0.0,,,,,,112800000.0,-22900000.0,,,22900000.0,,244166667.0,,,12300000.0,,12300000.0,,,,45400000.0,72400000,160700000.0,391200000,,95500000.0,,,,-30100000.0,,28900000.0,,,93100000.0,,,,,,79000000,,,13100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,,33800000.0,589800000.0,37700000.0,330500000.0,243832000.0,,6500000.0,181700000.0,,,146200000.0,,,56200000.0,56200000.0,,,42700000.0,-5900000.0,,95800000.0,,0.0,181700000.0,,,,,,,0.2975,-30100000.0,-2900000.0,,374600000.0,60200000.0,72600000.0,,453900000.0,72600000.0,108400000.0,15400000.0,,,745700000.0,155900000.0,,,106600000.0,36900000.0,50800000.0,181700000.0,15400000.0,15400000.0,50800000.0,235468000.0,186100000.0,,,589800000.0,26900000.0,,56200000.0,564000000.0,,-43100000.0,2500000.0,0.0,19600000.0,745700000.0,35800000.0,,-17100000.0,72600000.0,,,181700000.0,330500000.0,,,,,,,,97500000.0,,86100000.0,,12600000.0,,,,374600000.0,,,12500000.0,,,155900000.0,105100000.0,,79000000.0,455000000.0,374600000.0,564000000.0,374600000.0,122700000.0,0.0,,,23000000.0,,,-1800000.0,,,186500000.0,-81400000.0,-19800000.0,,,,,300600000.0,8100000.0,,-81400000.0,,359200000.0,,186500000.0,23900000.0,,-49500000.0,80000000.0,-12300000.0,,,,23700000.0,-45200000.0,15600000.0,,,,36900000.0,20500000,125500000.0,204100000,,56200000.0,,,,65100000.0,,7600000.0,19600000.0,,105100000.0,45800000.0,8100000.0,,,125500000.0,27000000,74000000.0,,60500000.0,,-38300000.0,908900000.0,,,0.3075,,,,,,,,,,,,,,,,,,,,
1998-06-30,,,540800000.0,,334200000.0,,,7400000.0,,,,,,,,,,,49100000.0,,,,-100000.0,,125300000.0,,,,0.015,,,,-9300000.0,,-100000.0,,-17900000.0,,,,,,3700000.0,,,703100000.0,162300000.0,,,98000000.0,,53600000.0,125200000.0,3700000.0,3700000.0,,,,,,,,,220100000.0,,246666667.0,-19300000.0,500000.0,0.0,19000000.0,,,,-2700000.0,,,,,,,,,,,,,80200000.0,,92700000.0,,600000.0,,,,,,,,,,,,,,,201700000.0,575600000.0,201700000.0,,216000000.0,,0.015,5600000.0,,,,,,,-81400000.0,-13700000.0,,,,,,3800000.0,,,,,,190100000.0,6400000.0,,,-4200000.0,,246666667.0,,,10600000.0,,6800000.0,,,,36200000.0,5300000,83700000.0,178200000,,41600000.0,,,,-19500000.0,,1900000.0,,,108700000.0,,,,,,12700000,,,-14300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,,,468400000.0,,309000000.0,,,8300000.0,,,,,,,,,,,49900000.0,,,,0.0,,213000000.0,,,,-0.105,,,,,,0.0,,-215100000.0,,,,,,-25300000.0,,,779300000.0,310900000.0,,,118900000.0,,51900000.0,213000000.0,-25300000.0,-25300000.0,,,,,,,,,115900000.0,,240952381.0,-65900000.0,-38000000.0,0.0,26100000.0,,,,-4300000.0,,,,,,,,,,,,,126900000.0,,106500000.0,,-3100000.0,,,101300000.0,,,,,,,,,,,,124100000.0,563800000.0,124100000.0,,0.0,,-0.105,-25900000.0,,,,,,,-14300000.0,-188700000.0,,,,,,1100000.0,,,,,,172000000.0,117800000.0,,,-26400000.0,,240952381.0,,,10500000.0,,9400000.0,,,,48300000.0,12400000,134900000.0,245800000,,78100000.0,,,,-50500000.0,,-600000.0,,,157700000.0,,,,,,20700000,,,-77600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-31,,,616100000.0,,381500000.0,,,15400000.0,,,,,,,,,,,79600000.0,,,,0.0,,292300000.0,,,,0.29,,,,,,0.0,,160000000.0,,,,,,72500000.0,,,936500000.0,320400000.0,,,259300000.0,,49800000.0,292300000.0,72500000.0,72500000.0,,,,,,,,,93700000.0,,241666667.0,-5200000.0,3900000.0,0.0,30200000.0,,,,2000000.0,,,,,,,,,,,,,260900000.0,,156800000.0,,-4100000.0,,,101400000.0,,,,,,,,,,,,177500000.0,641300000.0,177500000.0,,0.0,,0.3,106300000.0,,,,,,,-26600000.0,106700000.0,,,,,,1200000.0,,,,,,195800000.0,12400000.0,,,53300000.0,,250000000.0,,,6400000.0,,5200000.0,,,,61800000.0,102500000,221700000.0,520200000,,70600000.0,,,,-34000000.0,,33800000.0,,,169200000.0,,,,,,117900000,,,53400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-31,,-99500000.0,569500000.0,36200000.0,402100000.0,253088000.0,,9400000.0,236300000.0,,,202100000.0,100000.0,,63900000.0,155400000.0,,,60400000.0,-300000.0,,149400000.0,100000.0,0.0,236200000.0,,,,,,,0.2875,,-5500000.0,100000.0,242200000.0,-26500000.0,72900000.0,,590900000.0,72900000.0,118300000.0,21900000.0,,,901900000.0,332400000.0,,,154900000.0,95900000.0,60400000.0,236300000.0,21900000.0,21900000.0,60400000.0,242992000.0,239000000.0,,,569500000.0,40500000.0,-9000000.0,155400000.0,662900000.0,,-61200000.0,2700000.0,0.0,22400000.0,901900000.0,45400000.0,,-500000.0,72900000.0,,,236200000.0,402100000.0,,,,,,,,122900000.0,,125500000.0,,7900000.0,,,90700000.0,242200000.0,,90700000.0,-30900000.0,,,332400000.0,181300000.0,,150800000.0,631000000.0,242200000.0,662900000.0,242200000.0,189900000.0,0.0,,,32100000.0,,,1300000.0,,,271200000.0,-89900000.0,-154600000.0,,,,100000.0,216000000.0,-4000000.0,,-89900000.0,,481600000.0,,271200000.0,-40700000.0,,-151600000.0,128100000.0,-12000000.0,,,,1800000.0,-250300000.0,14800000.0,,,,55700000.0,29400000,172300000.0,277800000,,63900000.0,,,,103700000.0,,10200000.0,22400000.0,,181300000.0,29300000.0,2100000.0,,,172300000.0,38800000,26200000.0,,64700000.0,,,1221900000.0,,,0.3,,,,,,,,,,,,,,,,,,,,
1999-06-30,,,515300000.0,,401900000.0,,,9900000.0,,,,,,,,,,,51400000.0,,122100000.0,,0.0,,177400000.0,,,,0.01,,,,-47700000.0,,0.0,,-21500000.0,,,,,,2300000.0,,,863100000.0,347800000.0,,,107900000.0,,67100000.0,177400000.0,2300000.0,2300000.0,,,,,,,,,101900000.0,,245820000.0,-56300000.0,100000.0,201900000.0,16000000.0,,,,-100000.0,,,,,,,,,,,,,78200000.0,,108800000.0,,6400000.0,,,88100000.0,,,,,,,,,,,,324100000.0,683100000.0,202000000.0,,242200000.0,,0.01,3400000.0,,,,,,,-97200000.0,-18800000.0,,,,,,5000000.0,,,,,,289800000.0,1400000.0,,,-2700000.0,,256476000.0,,,18700000.0,,13700000.0,,,,47500000.0,-900000,133300000.0,186100000,,44100000.0,-500000.0,,,-13500000.0,,1100000.0,,,192600000.0,,,,,,9000000,,,-40300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,,,635400000.0,,420100000.0,,,10800000.0,,,,,,,,,,,68100000.0,,95200000.0,,0.0,,260700000.0,,,,0.07,,,,28300000.0,,0.0,,-129600000.0,,,,,,18100000.0,,,1003600000.0,368200000.0,,,171000000.0,,66400000.0,260700000.0,18100000.0,18100000.0,,,,,,,,,115300000.0,,124834000.0,-3600000.0,0.0,135300000.0,23900000.0,,,,-2800000.0,,,,,,,,,,,,,167900000.0,,147300000.0,,-7900000.0,,,86100000.0,,,,,600000.0,,,,,,,230500000.0,739700000.0,135300000.0,,201900000.0,,0.075,26700000.0,,,,,,,-105100000.0,-28500000.0,,,,,,4900000.0,,,900000.0,,,320800000.0,100000.0,,,-101100000.0,,131214000.0,,,34200000.0,,29300000.0,,,,68400000.0,23700000,164800000.0,338900000,,95900000.0,600000.0,,,-131400000.0,,8600000.0,,,215700000.0,,,,,,34500000,,,-66600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,,,764100000.0,,512900000.0,,,10700000.0,,,,,,,,,200000.0,,95700000.0,,91200000.0,,0.0,,312400000.0,,,,0.345,,,,-1200000.0,,0.0,,-18000000.0,,,,,,92900000.0,,,1180800000.0,416700000.0,,,309400000.0,,89400000.0,312400000.0,92900000.0,92900000.0,,,,,,,,,114800000.0,,253304000.0,-33300000.0,-100000.0,157400000.0,22800000.0,,,,0.0,,,,,,,,,,,,,291300000.0,,179800000.0,,1000000.0,,,83500000.0,,,,,600000.0,,,,,,,248600000.0,865300000.0,157400000.0,,135300000.0,,0.3675,134100000.0,,,,,,,-112500000.0,-37700000.0,,,,,,14900000.0,,,-6800000.0,,,356300000.0,5500000.0,,,19700000.0,,269912000.0,,,40400000.0,,25500000.0,,,,73400000.0,129600000,222400000.0,600700000,,90000000.0,-600000.0,,,-82600000.0,,41200000.0,,,243800000.0,,,,,,140300000,,,22100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,93775000.0,-89548000.0,705323000.0,105589000.0,516368000.0,265484000.0,,15325000.0,265302000.0,,-6361000.0,260759000.0,0.0,,97703000.0,108210000.0,,,65430000.0,-125331000.0,93775000.0,160325000.0,0.0,246265000.0,265302000.0,,,,,,,0.44,6740000.0,-4099000.0,0.0,246265000.0,79552000.0,116751000.0,,671072000.0,116751000.0,169393000.0,3451000.0,,,1192312000.0,486989000.0,,,162439000.0,8598000.0,84287000.0,265302000.0,3451000.0,3451000.0,84287000.0,251320000.0,281130000.0,,,705323000.0,46725000.0,,108210000.0,923393000.0,,-86355000.0,-4255000.0,246265000.0,22986000.0,1192312000.0,52642000.0,234087000.0,-1199000.0,116751000.0,,,265302000.0,516368000.0,,,,,,234087000.0,,131872000.0,,154514000.0,,-79000.0,,,117236000.0,340040000.0,,117236000.0,-4255000.0,704000.0,,486989000.0,285466000.0,,45336000.0,748939000.0,340040000.0,923393000.0,246265000.0,207050000.0,157400000.0,,,5193000.0,,,-579000.0,,,406601000.0,-121135000.0,-49884000.0,,,,0.0,242208000.0,7763000.0,,-121135000.0,-6361000.0,588614000.0,,406601000.0,1598000.0,,-179555000.0,129436000.0,2994000.0,,,,44852000.0,-134884000.0,37089000.0,,,,73759000.0,7925000,167599000.0,294311000,,97703000.0,3494000.0,,,102169000.0,,1742000.0,22986000.0,,285466000.0,138152000.0,32563000.0,,,167599000.0,23250000,4057000.0,,88857000.0,704000.0,-13860000.0,1420011000.0,,,0.465,,,,,,,,,,,,,,,,,,,,
2000-06-30,,,525673000.0,,474097000.0,,,15024000.0,,,,,,,,,,,57402000.0,,2260000.0,,0.0,,149497000.0,,,,-0.16349,,,,-12000.0,,0.0,,-48383000.0,,,,,,-42271000.0,,,1036994000.0,511321000.0,,,87262000.0,,79732000.0,149497000.0,-42271000.0,-42271000.0,,,,,,,,,115790000.0,,258553528.0,-47124000.0,0.0,204456000.0,25705000.0,,,,2221000.0,,,,,,,,,,,,,67537000.0,,151639000.0,,-2719000.0,,,113141000.0,,,,,710000.0,,,,,,,299204000.0,883359000.0,296944000.0,,246265000.0,,-0.16349,-61039000.0,,,,,,,-129826000.0,-50668000.0,,,,,,0.0,,,-10701000.0,,,448274000.0,1018000.0,,,2285000.0,,258553528.0,,,6577000.0,,6577000.0,,,,79213000.0,-64377000,101924000.0,154799000,,47573000.0,84000.0,,,27517000.0,,-18768000.0,,,318448000.0,,,,,,-49353000,,,-41809000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,,582104000.0,,435188000.0,,,16559000.0,,,,,,,,,,,64555000.0,,17148000.0,,0.0,,216908000.0,,,,-0.15,,,,-2453000.0,,0.0,,-81432000.0,,,,,,-38909000.0,,,1115100000.0,532996000.0,,,112968000.0,,88448000.0,216908000.0,-38909000.0,-38909000.0,,,,,,,,,143758000.0,,261382000.0,-17890000.0,0.0,253817000.0,19285000.0,,,,-1499000.0,,,,,,,,,,,,,106932000.0,,173122000.0,,6420000.0,,,108586000.0,,,,,1383000.0,,,,,,,270965000.0,893998000.0,253817000.0,,204456000.0,,-0.135,-56285000.0,,,,,,,-137888000.0,-36193000.0,,,,,,0.0,,,-2010000.0,,,473850000.0,18614000.0,,,-45239000.0,,262686000.0,,,40857000.0,,40857000.0,,,,92008000.0,-60154000,142219000.0,219900000,,74689000.0,912000.0,,,-26232000.0,,-17376000.0,,,335962000.0,,,,,,-43595000,,,-24622000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,,,809410000.0,,523166000.0,,,18689000.0,,,,,,,,,,,93874000.0,,17249000.0,,0.0,,320053000.0,,,,0.315,,,,-14000.0,,0.0,,26280000.0,,,,,,87978000.0,,,1337276000.0,527866000.0,,,348181000.0,,83790000.0,320053000.0,87978000.0,87978000.0,,,,,,,,,120448000.0,,264678000.0,-15262000.0,0.0,224290000.0,19852000.0,,,,-60000.0,,,,,,,,,,,,,292138000.0,,222813000.0,,-567000.0,,,103889000.0,,,,,1390000.0,,,,,,,312626000.0,1012916000.0,295377000.0,,253817000.0,,0.36,127676000.0,,,,,,,-137888000.0,-17999000.0,,,,,,0.0,,,170000.0,,,478075000.0,2811000.0,,,44279000.0,,277808000.0,,,13428000.0,,13428000.0,,,,110250000.0,125368000,251861000.0,640319000,,68192000.0,-30000.0,,,-82312000.0,,39698000.0,,,340187000.0,,,,,,144057000,,,44456000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,10022000.0,73592000.0,818727000.0,102628000.0,505286000.0,276142000.0,,19396000.0,340026000.0,,-12703000.0,388928000.0,0.0,,73061000.0,152078000.0,,,73546000.0,120717000.0,10022000.0,39352000.0,0.0,419812000.0,340026000.0,,,,,,,-0.04,0.0,1662000.0,0.0,466492000.0,177127000.0,-11082000.0,16967000.0,582574000.0,-11082000.0,-15245000.0,-17880000.0,,,1378918000.0,560191000.0,,,191288000.0,46907000.0,86228000.0,340026000.0,-17880000.0,-17880000.0,86228000.0,274838000.0,289377000.0,,,818727000.0,69668000.0,,152078000.0,1034347000.0,,-32418000.0,0.0,419812000.0,15686000.0,1378918000.0,-4163000.0,174449000.0,1000000.0,-11082000.0,,,340026000.0,505286000.0,241928000.0,16967000.0,,,,174449000.0,,115967000.0,241928000.0,152773000.0,,4166000.0,,,136764000.0,476514000.0,,136764000.0,-2719000.0,1410000.0,,560191000.0,337199000.0,,193939000.0,739699000.0,476514000.0,1034347000.0,466492000.0,128343000.0,224290000.0,,,-25597000.0,,,7300000.0,,,500023000.0,-162824000.0,-15487000.0,,,,0.0,246265000.0,0.0,,-162824000.0,-12703000.0,700347000.0,,500023000.0,24464000.0,,-112694000.0,192614000.0,-33080000.0,,,,41766000.0,-120347000.0,41766000.0,,,,107457000.0,38515000,8070000.0,307255000,,73061000.0,-34046000.0,,,201744000.0,,-7717000.0,15686000.0,,337199000.0,102628000.0,0.0,,,8070000.0,77234000,173547000.0,,195522000.0,1410000.0,-2479000.0,1322273000.0,,,-0.04,,,,,,,,,,,,,,,,,,,,
2001-06-30,,,733606000.0,,460032000.0,,,27355000.0,,,,,,,,,,,64019000.0,,8768000.0,,0.0,,247005000.0,,,,-0.165,,,,-16375000.0,,0.0,,-45215000.0,,,,,,-45254000.0,,,1288978000.0,555372000.0,,,92921000.0,,84861000.0,247005000.0,-45254000.0,-45254000.0,,,,,,,,,114826000.0,,271460000.0,-27649000.0,0.0,397223000.0,16020000.0,,,76991000.0,3021000.0,,,,,,,,,,,,,89029000.0,187837000.0,161299000.0,,-334000.0,,,130278000.0,,,,,1427000.0,,,,,,,468962000.0,1037663000.0,460194000.0,,419812000.0,,-0.145,-65661000.0,,,,,,,-162824000.0,-15030000.0,,,,,,0.0,,,-12534000.0,,,500182000.0,,,,-30185000.0,,272764000.0,,,33960000.0,,33960000.0,,,,90805000.0,-68378000,0.0,181950000,,59168000.0,61000.0,,,-28191000.0,,-20355000.0,,,337358000.0,,,,,,-41023000,,,-22589000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,,742810000.0,,427208000.0,,,27939000.0,,,,,,,,,,,70423000.0,,4581000.0,,0.0,,273681000.0,,,,-0.12,,,,-64729000.0,,0.0,,-65574000.0,,,,,,-32824000.0,,,1294152000.0,551342000.0,,,122396000.0,,87144000.0,273681000.0,-32824000.0,-32824000.0,,,,,,,,,148257000.0,,273304000.0,-79353000.0,0.0,278805000.0,20819000.0,,,103538000.0,-3000.0,,,,,,,,,,,,,117760000.0,193992000.0,174453000.0,,-4799000.0,,,124227000.0,,,,,1432000.0,,,,,,,412526000.0,1016553000.0,407945000.0,,397223000.0,,-0.1,-47997000.0,,,,,,,-162824000.0,-14681000.0,,,,,,0.0,,,-12548000.0,,,499954000.0,,,,-50893000.0,,274608000.0,,,9380000.0,,16204000.0,,,,97555000.0,-52057000,0.0,240156000,,79689000.0,-642000.0,,,-48567000.0,,-14879000.0,,,337130000.0,,,,,,-24118000,,,-118418000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,,,1169089000.0,,559500000.0,,,28257000.0,,,,,,,,,,,125708000.0,,7282000.0,,0.0,,521236000.0,,,,0.46,,,,16480000.0,,0.0,,60127000.0,,,,,,132292000.0,,,1695373000.0,526284000.0,,,432025000.0,,84388000.0,521236000.0,132292000.0,132292000.0,,,,,,,,,129537000.0,,274206000.0,6068000.0,-14051000.0,374538000.0,24918000.0,,,463384000.0,-100000.0,,116161000.0,,,,,,,,,,,400853000.0,367537000.0,229473000.0,,-4099000.0,,,,,,,,1442000.0,,,,,,,494124000.0,1170545000.0,486842000.0,,278805000.0,,0.505,192016000.0,,,,,,,-162824000.0,-10345000.0,,,,,,-11922000.0,,,-11405000.0,,,485614000.0,,,,70472000.0,,286798000.0,,,20557000.0,,25655000.0,,,,97406000.0,202552000,0.0,832878000,,153699000.0,84000.0,,,-99441000.0,,59525000.0,,,322790000.0,,,,,,230809000,,,95733000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
