date,annualOperatingIncome,annualDilutedEPS,annualAccountsPayable,trailingFreeCashFlow,annualTotalRevenue,trailingOperatingIncome,quarterlyOtherNonCashItems,quarterlyCashDividendsPaid,quarterlyCurrentAssets,trailingChangeInAccountPayable,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,annualOtherShortTermInvestments,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualChangeInWorkingCapital,annualOtherCurrentAssets,trailingCostOfRevenue,trailingTotalRevenue,quarterlyRetainedEarnings,quarterlyTotalRevenue,annualBasicEPS,annualNetIncomeContinuousOperations,quarterlyDilutedAverageShares,quarterlyOperatingIncome,trailingEndCashPosition,annualCashAndCashEquivalents,annualBasicAverageShares,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,annualCurrentDeferredRevenue,annualInvestmentsAndAdvances,annualPretaxIncome,annualFreeCashFlow,quarterlyFreeCashFlow,quarterlyTotalNonCurrentAssets,annualCostOfRevenue,quarterlyTotalAssets,annualCashDividendsPaid,annualNetIncome,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualTotalAssets,annualOtherNonCashItems,annualCurrentAssets,annualStockholdersEquity,annualLongTermDebt,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,quarterlyBasicEPS,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,quarterlyCostOfRevenue,annualDilutedAverageShares,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyGoodwill,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,annualCommonStockIssuance,quarterlyInventory,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyGrossProfit,quarterlyChangeInInventory,quarterlyOperatingExpense,annualOtherIncomeExpense,quarterlyBasicAverageShares,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualOperatingCashFlow,annualNetPPE,quarterlyCurrentDeferredRevenue,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualGrossProfit,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualChangeInInventory,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualPurchaseOfBusiness,annualBeginningCashPosition,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingOperatingExpense,trailingInvestingCashFlow,annualCapitalExpenditure,quarterlyDilutedEPS,trailingCapitalExpenditure,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,trailingInterestExpense,trailingPurchaseOfBusiness,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingNetIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingPurchaseOfInvestment,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualNetOtherFinancingCharges,quarterlyOtherShortTermInvestments,quarterlyEbitda,annualChangeInCashSupplementalAsReported,trailingChangeInInventory,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,annualGoodwill,annualCapitalStock,quarterlyStockBasedCompensation,annualResearchAndDevelopment,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingDeferredIncomeTax,trailingChangesInAccountReceivables,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
1970-01-01 00:00:00.844041600,,,,,,,,,,,,,,,,,,,,,,,,,,,7140889356.0,,,136000000.0,7140889356.0,,,,,,,,,1605519576.0,,,,,,,,,,,,,,,1605519576.0,1605519576.0,,,,,,,,,,,,,11.805291,,,,,,,,,,,,,,,,,,,,,,,,,,,136000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.805291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7140889356.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,11362082463.0,47.856955,10720483731.0,,28635287670.0,,,,28014724962.0,,,21472521498.0,,,55253746539.0,,,0.0,55253746539.0,76726268037.0,3121220061.0,-1617144345.0,3712858236.0,,,25603470711.0,7212619602.0,47.856955,6434393841.0,,-10060585605.0,,4535892675.0,109010989.0,0.0,,,9823823208.0,76726268037.0,400375224.0,,,9555613902.0,-12266631495.0,,99960556545.0,6042597894.0,127975281507.0,-1572442794.0,6434393841.0,5464107234.0,6894556866.0,,3081777516.0,1617835113.0,1617835113.0,,,127975281507.0,,28014724962.0,50589008217.0,47281093443.0,3712858236.0,5216933952.0,,4112542692.0,,,,,,109010989.0,50589008217.0,25603470711.0,,,21472521498.0,,,,2629503.0,47281093443.0,4890875580.0,,460163025.0,3008151432.0,,,,,,,,-1793321046.0,,4535892675.0,99960556545.0,9595056447.0,94496449311.0,,,4535892675.0,4535892675.0,,22592689776.0,,2958190875.0,,,11893242069.0,15474625155.0,,,,94496449311.0,115632394425.0,,,,,,9823823208.0,431238492.0,,,-21135945114.0,5464107234.0,,3081777516.0,,,5719169025.0,,,,,,,,-21861687942.0,,,115632394425.0,11230607313.0,,-817775433.0,,-22676833872.0,,520641594.0,-21135945114.0,,,,,,,,4890875580.0,,,928214559.0,,,,,,10720483731.0,928214559.0,,,1367341560.0,,-10060585605.0,-1180646847.0,,3008151432.0,,,,,2958190875.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,,,,,,,,,,,,,,,,,,,,,,,,,,,8920284251.0,,,136603774.0,8920284251.0,,,,,,,,,1909041028.0,,,,,,,,,,,,,,,1909041028.0,1909041028.0,,,,,,,,,,,,,13.975024,,,,,,,,,,,,,,,,,,,,,,,,,,,136603774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.975024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8920284251.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,,,,,,,,,,,,,,,,,,,,,,,,,,,8922659117.0,,,136603774.0,8922659117.0,,,,,,,,,1909549276.0,,,,,,,,,,,,,,,1909549276.0,1909549276.0,,,,,,,,,,,,,13.978745,,,,,,,,,,,,,,,,,,,,,,,,,,,136603774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.978745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8922659117.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,,,,,,,,,,,,,,,,,,,,,,,,,,,8955039786.0,,,136097561.0,8955039786.0,,,,,,,,,1916728884.0,,,,,,,,,,,,,,,1916728884.0,1916728884.0,,,,,,,,,,,,,14.083492,,,,,,,,,,,,,,,,,,,,,,,,,,,136097561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.083492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8955039786.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,15094143519.0,56.258901,5897209654.0,,35762307259.0,,,,34286009849.0,,,31086035463.0,,,105575214780.0,,,0.0,105575214780.0,136661250243.0,3124164519.0,-877798460.0,1991006507.0,,,31592764574.0,8900622899.0,56.258901,7660786560.0,,-11767540841.0,,7995945972.0,136170213.0,-3989993.0,,,14814844009.0,136661250243.0,1907164910.0,,,10784951079.0,-11810379280.0,,160437618530.0,4516672076.0,194723628379.0,-1803476836.0,7660786560.0,7944076063.0,10006902444.0,,2114696290.0,1907164910.0,1907164910.0,-1001488243.0,,194723628379.0,,34286009849.0,56761640418.0,97575278815.0,1991006507.0,7660786560.0,,6144589220.0,,,,,,136170213.0,56761640418.0,31592764574.0,,,31086035463.0,,,,821938558.0,97575278815.0,5885239675.0,,283289503.0,2617435408.0,,,,,,,,-4261312524.0,,7995945972.0,160437618530.0,15429302931.0,152493542467.0,,,7995945972.0,7995945972.0,,31245635183.0,,355109377.0,,,15225813288.0,21238732739.0,,,,152493542467.0,176373650572.0,,,,,,14814844009.0,434909237.0,,,-23880108105.0,7944076063.0,,2114696290.0,,,4600461929.0,,,,,,,,-27239682211.0,,,176373650572.0,16151491664.0,,-2773045135.0,,-29194778781.0,,1388517564.0,-23880108105.0,,,,,,,,5885239675.0,,,10373981800.0,,,,,,5897209654.0,10373981800.0,,,590518964.0,,-11767540841.0,3395484043.0,,2617435408.0,,,,,355109377.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,,,,,,,,,,,,,,,,,,,,,,,,,,10748451344.0,,,108600000.0,10748451344.0,,,,,,,,,2262632388.0,,,,,,,,,,,,,,,2262632388.0,2262632388.0,,,,,,,,,,,,,20.834552,,,,,,,,,,,,,,,,,,,,,,,,,,,108600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.834552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10748451344.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,,,,,,,,,,,,,,,,,,,,,,,,,,12543369024.0,,,108600000.0,12543369024.0,,,,,,,,,2126701530.0,,,,,,,,,,,,,,,2126701530.0,2126701530.0,,,,,,,,,,,,,19.582887,,,,,,,,,,,,,,,,,,,,,,,,,,,108600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.582887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12543369024.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,,,,,,,,,,,,,,,,,,,,,,,,,,15426278208.0,,,108600000.0,15426278208.0,,,,,,,,,2056253760.0,,,,,,,,,,,,,,,2056253760.0,2056253760.0,,,,,,,,,,,,,18.934197,,,,,,,,,,,,,,,,,,,,,,,,,,,108600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.934197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15426278208.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,9802815120.0,9.0906,9382694472.0,,46874572300.0,,,,35683025038.0,,,40755592862.0,,,129089849110.0,,,5298188172.0,129089849110.0,169845441972.0,1501542316.0,-5613278658.0,6399059870.0,,,30836077562.0,8042001292.0,9.0906,1100871698.0,,-29029755888.0,,5298188172.0,121100000.0,-1108651710.0,,,24153047254.0,169845441972.0,-5365390126.0,,,2602414014.0,-16124074870.0,,195052680852.0,7060360890.0,230735705890.0,-1676592586.0,1100871698.0,5123137902.0,17590607132.0,,4033936222.0,-5365390126.0,-5365390126.0,-350100540.0,,230735705890.0,3890006.0,35683025038.0,55697105908.0,117427611122.0,6399059870.0,1100871698.0,,12420789158.0,,,,,,121100000.0,55697105908.0,30836077562.0,,,40755592862.0,,,,,117427611122.0,7628301766.0,,190610294.0,2326223588.0,,,,,,,,-1715492646.0,,5298188172.0,195052680852.0,11572767850.0,189929542950.0,,,5298188172.0,5298188172.0,,39814211410.0,,3528235442.0,,,14112941768.0,22223604278.0,,,,189929542950.0,226962400070.0,,,,,,24153047254.0,1836082832.0,,,-37032857120.0,5123137902.0,,4033936222.0,,,7951172264.0,,,,,,,,-27696842720.0,,,226962400070.0,30011396290.0,,,,-28805494430.0,,762441176.0,-37032857120.0,,,,,,,,7628301766.0,,,7219851136.0,,,,,,9382694472.0,7219851136.0,,,6262909660.0,,-29029755888.0,-2652984092.0,,2326223588.0,,8056202426.0,,,3528235442.0,,,,,,,,,,,,,,
