date,quarterlyCurrentDebt,annualOtherNonCashItems,annualPurchaseOfBusiness,annualDepreciationAndAmortization,annualCurrentLiabilities,quarterlyOtherNonCurrentAssets,annualSaleOfInvestment,annualInventory,quarterlyInventory,annualStockBasedCompensation,annualOperatingCashFlow,quarterlyOtherCurrentLiabilities,annualGrossProfit,annualNetPPE,quarterlyAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,quarterlyNetPPE,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,trailingPretaxIncome,trailingNetIncome,quarterlyOtherShortTermInvestments,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualChangeInWorkingCapital,quarterlyCapitalStock,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualGoodwill,annualInterestExpense,annualPretaxIncome,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,trailingOperatingIncome,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualOperatingIncome,annualCapitalStock,annualInvestingCashFlow,annualOtherIncomeExpense,trailingGrossProfit,annualPurchaseOfInvestment,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,annualCapitalExpenditure,trailingInvestingCashFlow,annualNonCurrentDeferredRevenue,quarterlyAccountsPayable,trailingInterestExpense,annualDilutedAverageShares,trailingTotalRevenue,annualEndCashPosition,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,trailingNetIncomeContinuousOperations,annualBasicAverageShares,trailingEndCashPosition,annualAccumulatedDepreciation,trailingTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,annualNetOtherFinancingCharges,annualBasicEPS,annualCurrentDebt,annualInvestmentsAndAdvances,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualBeginningCashPosition,trailingOperatingExpense,annualCurrentAssets,annualCostOfRevenue,annualOtherNonCurrentAssets,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyRetainedEarnings,annualRepurchaseOfCapitalStock,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyNonCurrentDeferredRevenue,trailingCostOfRevenue,trailingBeginningCashPosition,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualEbitda,quarterlyStockholdersEquity,annualRetainedEarnings,annualNetIncome,annualOtherShortTermInvestments,annualOtherIntangibleAssets,quarterlyAccountsReceivable,annualCashDividendsPaid,annualCommonStockIssuance,annualFreeCashFlow,annualOtherCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyLongTermDebt,annualTotalNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualTaxProvision,quarterlyOtherCurrentAssets,annualTotalAssets,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,trailingPurchaseOfInvestment,quarterlyCapitalExpenditure,trailingRepaymentOfDebt,quarterlyCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,quarterlyPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyFreeCashFlow,quarterlyChangeInWorkingCapital,trailingDilutedAverageShares,quarterlyStockBasedCompensation,quarterlyCurrentDeferredRevenue,trailingCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyNetOtherFinancingCharges,trailingStockBasedCompensation,trailingCashDividendsPaid,quarterlyInvestingCashFlow,trailingNetOtherFinancingCharges,quarterlyRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlySaleOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyOtherNonCashItems,quarterlyChangesInAccountReceivables,quarterlyCostOfRevenue,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,trailingCapitalExpenditure,annualDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyDeferredIncomeTax,trailingSaleOfInvestment,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingChangeInWorkingCapital,trailingChangeInInventory,quarterlyCashDividendsPaid,quarterlyInvestmentsAndAdvances,quarterlyTotalRevenue,quarterlyNetIncome,quarterlyTaxProvision,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualGainsLossesNotAffectingRetainedEarnings,trailingBasicEPS,annualChangeInAccountPayable,quarterlyEndCashPosition,quarterlyOperatingIncome,quarterlyChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyEbitda,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,trailingChangeInAccountPayable,annualIncomeTaxPayable,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,quarterlyBasicEPS,annualResearchAndDevelopment,quarterlyIncomeTaxPayable,annualCurrentDeferredRevenue,quarterlyGrossProfit,trailingBasicAverageShares,quarterlyDepreciationAndAmortization,quarterlyRepaymentOfDebt,trailingDeferredIncomeTax,trailingDepreciationAndAmortization,quarterlyDilutedEPS,trailingResearchAndDevelopment,quarterlyNetOtherInvestingChanges,trailingOtherNonCashItems,quarterlyDilutedAverageShares,trailingRepurchaseOfCapitalStock
1970-01-01 00:00:01.269993600,894067000.0,81064000.0,-92558000.0,151598000.0,2165789000.0,453519000.0,37500000.0,55987000.0,55987000.0,,115809000.0,0.0,586562000.0,3063979000.0,-352655000.0,196137000.0,3063979000.0,522678000.0,-8868000.0,,,,-178401000.0,0.0,0.0,-22326000.0,-430375000.0,-213834000.0,13277000.0,,3416634000.0,175343000.0,112811000.0,520134000.0,5751404000.0,176109000.0,7776110000.0,,1398168000.0,522678000.0,546127000.0,13277000.0,-549364000.0,,,-87788000.0,522678000.0,326848000.0,-253104000.0,,51446000.0,326848000.0,,1326720048.0,,526156000.0,522678000.0,444703000.0,,1293977152.0,,-352655000.0,,3949332000.0,0.2273,-89835000.0,0.2331,894067000.0,,1783543000.0,546067000.0,,2024706000.0,811606000.0,453519000.0,,40435000.0,39980000.0,0.0,3949332000.0,,3416634000.0,2165789000.0,2024706000.0,51446000.0,,,,301571000.0,175343000.0,784543000.0,2549654000.0,39980000.0,301571000.0,,176109000.0,,-66358000.0,228957000.0,-137295000.0,-148840000.0,,,1535960000.0,5751404000.0,196137000.0,296887000.0,0.0,75431000.0,-148840000.0,7776110000.0,1535960000.0,1783543000.0,2549654000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,532568000.0,,,,,0.0,,,77467000.0,,,157000.0,,,,,3153344000.0,,,,,52537000.0,,,,,,,13542000.0,,,,,,5409197000.0,173576000.0,8125236000.0,,,806404000.0,,,,,,,858941000.0,,,,,343510000.0,,,,,,,,,,,,4084276000.0,,,,,,,,,,,,,,,,,,,1825388000.0,2716039000.0,50302000.0,,,,,166492000.0,,2668052000.0,,,,,604943000.0,,,,,,,2012449000.0,,196137000.0,,0.0,,304586000.0,,,2258888000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,623397000.0,-166105000.0,-28198000.0,190613000.0,1934914000.0,0.0,23588000.0,95592000.0,95592000.0,,239880000.0,0.0,631371000.0,3403298000.0,-636811000.0,220944000.0,3403298000.0,852697000.0,-46193000.0,,,4062000.0,308114000.0,0.0,0.0,214829000.0,-783668000.0,-213596000.0,13859000.0,,4040109000.0,172667000.0,102742000.0,725218000.0,5984717000.0,178665000.0,8361436000.0,,1478163000.0,848635000.0,762515000.0,13859000.0,-109258000.0,,,-70943000.0,852697000.0,346707000.0,-376221000.0,,54603000.0,346707000.0,,1517856764.0,,787445000.0,848635000.0,600492000.0,,1350426192.0,,-636811000.0,,4028107000.0,0.2883,17822000.0,0.3124,623397000.0,,2093193000.0,526156000.0,,2376719000.0,846792000.0,0.0,,-131144000.0,41576000.0,-66269000.0,4028107000.0,,4040109000.0,1934914000.0,2376719000.0,54603000.0,,,,421905000.0,172667000.0,1018573000.0,2864632000.0,41576000.0,421905000.0,4062000.0,178665000.0,359147000.0,-67914000.0,62426000.0,-136341000.0,301665000.0,,359147000.0,1780275000.0,5984717000.0,220944000.0,344336000.0,0.0,124726000.0,301665000.0,8361436000.0,1780275000.0,2093193000.0,2864632000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,769825000.0,,,,,0.0,,,184956000.0,,,0.0,,,,,3743324000.0,,,,,1726000.0,,,,,,,15347000.0,,,,,,6429038000.0,175374000.0,9188226000.0,,,916637000.0,,,,,,,918363000.0,,,,,416616000.0,,,,,,,,,,,,4399542000.0,,,,,,,,,,,,,,,,,,,2295482000.0,2759188000.0,57715000.0,,,,,179692000.0,,3268660000.0,,,,,413051000.0,,,,,,,1777198000.0,,231326000.0,,0.0,,188841000.0,,,2104060000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,634279000.0,27267000.0,-325972000.0,231902000.0,3018790000.0,0.0,227000.0,180821000.0,180821000.0,,889511000.0,0.0,835378000.0,4121103000.0,-673995000.0,238824000.0,4121103000.0,1069696000.0,-74090000.0,,,1617000.0,-107819000.0,0.0,0.0,222409000.0,-693972000.0,281034000.0,14521000.0,,4795098000.0,181272000.0,86813000.0,687116000.0,7049627000.0,192942000.0,10678668000.0,,1896944000.0,1068079000.0,526858000.0,14521000.0,-993937000.0,,,-1028000.0,1069696000.0,454647000.0,-582353000.0,,54522000.0,454647000.0,,1499080108.0,,985458000.0,1068079000.0,532469000.0,,1499080108.0,,-673995000.0,,5637227000.0,0.2103,-100312000.0,0.2103,634279000.0,,2618437000.0,787445000.0,,3629041000.0,1061566000.0,0.0,,308520000.0,43562000.0,-682591000.0,5637227000.0,,4795098000.0,3018790000.0,3629041000.0,54522000.0,,,,315280000.0,181272000.0,1005831000.0,3247369000.0,43562000.0,315280000.0,1617000.0,192942000.0,365417000.0,-75648000.0,801034000.0,307158000.0,789937000.0,,365417000.0,2291647000.0,7049627000.0,238824000.0,397360000.0,0.0,154647000.0,789937000.0,10678668000.0,2291647000.0,2618437000.0,3247369000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,1171756000.0,,,,,0.0,,,263310000.0,,,0.0,,,,,4362135000.0,,,,,1331000.0,,,,,,,14515000.0,,,,,,7045148000.0,188417000.0,10652798000.0,,,812503000.0,,,,,,,813834000.0,,,,,2016906000.0,,,,,,,,,,,,5650000000.0,,,,,,,,,,,,,,,,,,,3505970000.0,3607650000.0,53118000.0,,,,,181272000.0,,3272780000.0,,,,,423884000.0,,,,,,,1715607000.0,,258205000.0,,117100000.0,,791498000.0,,,2144030000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,953317000.0,13000000.0,-92894000.0,267304000.0,3792483000.0,97567000.0,88657000.0,191363000.0,191363000.0,,872460000.0,1797356000.0,969845000.0,5266299000.0,-978481000.0,307536000.0,5266299000.0,919593000.0,-8933000.0,,,1447000.0,-144096000.0,1797356000.0,9658000.0,-55799000.0,-752530000.0,159175000.0,14430000.0,,6244780000.0,185775000.0,86520000.0,764478000.0,7715855000.0,187756000.0,11649923000.0,,2250675000.0,918146000.0,602060000.0,14430000.0,-959801000.0,,,-37500000.0,919593000.0,530168000.0,-830497000.0,,61954000.0,530168000.0,,1620950060.0,,918146000.0,918146000.0,525539000.0,,1449324570.0,,-978481000.0,,6455990000.0,0.1879,-95588000.0,0.1972,953317000.0,,2663507000.0,985458000.0,,3934068000.0,1280830000.0,97567000.0,,367785000.0,43291000.0,-21019000.0,6455990000.0,,6244780000.0,3792483000.0,3934068000.0,61954000.0,,,,285809000.0,185775000.0,1118302000.0,3383200000.0,43291000.0,285809000.0,1447000.0,187756000.0,633983000.0,-72573000.0,0.0,41963000.0,803542000.0,,633983000.0,2272277000.0,7715855000.0,307536000.0,446797000.0,9658000.0,238939000.0,803542000.0,11649923000.0,2272277000.0,2663507000.0,3383200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,3337101000.0,,,,,0.0,,,288854000.0,,,1964614000.0,,,,,5534146000.0,,,,,1394000.0,,,,,,,14430000.0,,,,,,8435461000.0,185596000.0,14043062000.0,,,1566535000.0,,,,,,,1567929000.0,,,,,514262000.0,,,,,,,,,,,,8541235000.0,,,,,,,,,,,,,,,,,,5534146000.0,6357562000.0,5607601000.0,67510000.0,,,,,240275000.0,,3511915000.0,,,,,971510000.0,,,,,,,1457835000.0,,350187000.0,,16026000.0,,993667000.0,,,2183673000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,1299281000.0,58965000.0,-164239000.0,314505000.0,3971680000.0,0.0,0.0,248569000.0,248569000.0,,355110000.0,870431000.0,1147259000.0,5974669000.0,-1368205000.0,178182000.0,5974669000.0,1591428000.0,-75685000.0,,,1303000.0,-308172000.0,870431000.0,52065000.0,684597000.0,-1069230000.0,-477756000.0,14049000.0,,7342874000.0,242052000.0,106902000.0,787643000.0,8577820000.0,181999000.0,13506882000.0,,2746583000.0,1590125000.0,704070000.0,14049000.0,-1168319000.0,,,0.0,1591428000.0,529023000.0,-821590000.0,,124232000.0,529023000.0,,1423190114.0,,1590125000.0,1590125000.0,557551000.0,,1423190114.0,,-1368205000.0,,7810754000.0,0.1977,324925000.0,0.1977,1299281000.0,,3839074000.0,918146000.0,,4929062000.0,1599324000.0,0.0,,443189000.0,1910344000.0,-111727000.0,7810754000.0,,7342874000.0,3971680000.0,4929062000.0,124232000.0,,,,281295000.0,242052000.0,1209050000.0,3530431000.0,1910344000.0,281295000.0,1303000.0,181999000.0,844300000.0,-71011000.0,,-466480000.0,596650000.0,,844300000.0,3523506000.0,8577820000.0,178182000.0,535627000.0,52065000.0,230092000.0,596650000.0,13506882000.0,3523506000.0,3839074000.0,3530431000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,1466081000.0,,,,,0.0,,,266423000.0,,,1751996000.0,,,,,6133931000.0,,,,,1352000.0,,,,,,,13997000.0,,,,,,9068301000.0,177355000.0,14025133000.0,,,1256546000.0,,,,,,,1257898000.0,,,,,496804000.0,,,,,,,,,,,,8026872000.0,,,,,,,,,,,,,,2188763000.0,,,,6133931000.0,4376273000.0,4956832000.0,124315000.0,,,,,242052000.0,,3713414000.0,,,,,976829000.0,,,,,,,3283128000.0,,230002000.0,,52698000.0,,224290000.0,,,3650599000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,2376037000.0,14692000.0,-94535000.0,308293000.0,5214199000.0,0.0,488000.0,301217000.0,301217000.0,34251000.0,255290000.0,825419000.0,1352484000.0,6462155000.0,-1606980000.0,241389000.0,6462155000.0,1578128000.0,-51630000.0,,,77380000.0,-116897000.0,825419000.0,107451000.0,-202098000.0,-1398099000.0,-625832000.0,14447000.0,,8069135000.0,239212000.0,117403000.0,1021377000.0,9416369000.0,175729000.0,15102349000.0,,2858624000.0,1500748000.0,841898000.0,14447000.0,-1016036000.0,,,-175113000.0,1578128000.0,486361000.0,-802281000.0,,186152000.0,486361000.0,,1416870000.0,,1400748000.0,1500748000.0,704346000.0,,1416870000.0,,-1606980000.0,,8666208000.0,0.2617,-67791000.0,0.2617,2376037000.0,,3452009000.0,1590125000.0,,5685980000.0,1506140000.0,0.0,,510586000.0,1910344000.0,-13107000.0,8666208000.0,,8069135000.0,5214199000.0,5685980000.0,186152000.0,,,,370858000.0,239212000.0,1447073000.0,3923426000.0,1910344000.0,370858000.0,77380000.0,175729000.0,1001389000.0,-85208000.0,,-546991000.0,432695000.0,,1001389000.0,3024468000.0,9416369000.0,241389000.0,586987000.0,107451000.0,317031000.0,432695000.0,15102349000.0,3024468000.0,3452009000.0,3923426000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,2924288000.0,,,,,0.0,,,332671000.0,,,1959976000.0,,,,,7107934000.0,,,,,1004000.0,,,,,,,15199000.0,,,,,,10691257000.0,168948000.0,17983775000.0,,,2604875000.0,,,,,,,2605879000.0,,,,,569084000.0,,,,,,,,,,,,10759235000.0,,,,,,,,,,,,,,2515360000.0,,,,7107934000.0,6149781000.0,7292518000.0,204963000.0,,,,,645226000.0,,4439776000.0,,,,,1456041000.0,,,,,,,4121750000.0,,282741000.0,,116711000.0,,465679000.0,,,4609454000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,2155788000.0,57017000.0,-736455000.0,350629000.0,5556971000.0,115248000.0,134815000.0,288606000.0,288606000.0,47982000.0,1163083000.0,190382000.0,1900542000.0,7270874000.0,-2084207000.0,329373000.0,7270874000.0,2552715000.0,22952000.0,,,879000.0,-175924000.0,190382000.0,209488000.0,1180017000.0,-2146392000.0,-190430000.0,15199000.0,,9355081000.0,663668000.0,170824000.0,1307833000.0,11364556000.0,763973000.0,18871218000.0,,4032912000.0,2551836000.0,1254732000.0,15199000.0,-1677205000.0,,,-4707000.0,2552715000.0,855236000.0,-1296715000.0,,292224000.0,855236000.0,,1515214000.0,,2551836000.0,2551836000.0,1002966000.0,,1508489000.0,,-2084207000.0,,11283834000.0,0.3642,-120050000.0,0.3658,2155788000.0,,5726863000.0,1400748000.0,,7506662000.0,2132370000.0,115248000.0,,645810000.0,2748789000.0,0.0,11283834000.0,,9355081000.0,5556971000.0,7506662000.0,292224000.0,,,,551758000.0,663668000.0,1829286000.0,4604124000.0,2748789000.0,551758000.0,879000.0,763973000.0,1637865000.0,-106390000.0,149483000.0,-133632000.0,523551000.0,,1637865000.0,5076242000.0,11364556000.0,329373000.0,695014000.0,209488000.0,304867000.0,523551000.0,18871218000.0,5076242000.0,5726863000.0,4604124000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,2396019000.0,,,,,102028000.0,,,379153000.0,,,2248211000.0,,,,,1134580000.0,,,,,672000.0,,,,,,,15014000.0,,,,,,14285094000.0,9039114000.0,21918480000.0,,,2250279000.0,,,,,,,2250951000.0,,,,,1003909000.0,,,,,,,,,,,,13251090000.0,,,,,,,,,,,,,,3832038000.0,,,,1134580000.0,6336981000.0,7633386000.0,346674000.0,,,,,690920000.0,,5381625000.0,,,,,1089271000.0,,,,,,,5872341000.0,,647602000.0,,218809000.0,,568987000.0,,,6914109000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,3205875000.0,-65826000.0,-286760000.0,330844000.0,7392353000.0,2188000.0,2753000.0,284853000.0,284853000.0,13983000.0,1453379000.0,2101605000.0,2484905000.0,1860604000.0,-385566000.0,731496000.0,1860604000.0,4538715000.0,-5437000.0,,,224738000.0,-1759873000.0,2101605000.0,377256000.0,1840324000.0,-2784503000.0,24130000.0,15171000.0,,2246170000.0,686427000.0,251154000.0,1962625000.0,15689349000.0,9629813000.0,25631709000.0,,5707895000.0,4313977000.0,1802327000.0,15171000.0,-3542926000.0,,,-224297000.0,4538715000.0,1097051000.0,-1959678000.0,,377256000.0,1097051000.0,,1541243000.0,,4313977000.0,4313977000.0,1379346000.0,,1504978000.0,,-385566000.0,,16668776000.0,0.5539,-7424000.0,0.5672,3205875000.0,,9276423000.0,2551836000.0,,9942360000.0,3222990000.0,2188000.0,,682578000.0,4214294000.0,-121602000.0,16668776000.0,,2246170000.0,7392353000.0,9942360000.0,377256000.0,,,,853634000.0,686427000.0,2544623000.0,5615304000.0,4214294000.0,853634000.0,224738000.0,9629813000.0,895708000.0,-134737000.0,83500000.0,-506299000.0,690083000.0,,895708000.0,8123092000.0,15689349000.0,731496000.0,764207000.0,377256000.0,583279000.0,690083000.0,25631709000.0,8123092000.0,9276423000.0,5615304000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,3678229000.0,,,,,2239000.0,,,346175000.0,,,688271000.0,,,,,2358780000.0,,,,,351372000.0,,,,,,,15939000.0,,,,,,18022938000.0,11115547000.0,26929885000.0,,,2569171000.0,,,,,,,2920543000.0,,,,,1471041000.0,,,,,,,,,,,,17003236000.0,,,,,,,,,,,,,,4751081000.0,,,,2358780000.0,8542916000.0,8906947000.0,390087000.0,,,,,742242000.0,,6285333000.0,,,,,994248000.0,,,,,,,7233438000.0,,799054000.0,,390087000.0,,535784000.0,,,8460320000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,3450300000.0,-108873000.0,-172581000.0,405126000.0,8649152000.0,,92252000.0,347638000.0,347638000.0,592000.0,1329724000.0,,3270636000.0,2533388000.0,-452189000.0,872508000.0,2533388000.0,2908549000.0,-46643000.0,,,397159000.0,539059000.0,,,-1891267000.0,-3212724000.0,-802919000.0,16089000.0,,2985577000.0,817161000.0,289062000.0,2462111000.0,19581326000.0,12681425000.0,28589287000.0,,7580176000.0,2511390000.0,2551225000.0,16089000.0,-2166822000.0,,,-185619000.0,2908549000.0,1625896000.0,-2785783000.0,,402969000.0,1625896000.0,,1588036000.0,,2511390000.0,2511390000.0,1761524000.0,,1570508000.0,,-452189000.0,,17434878000.0,0.7182,-169902000.0,0.7262,3450300000.0,,8785726000.0,4313977000.0,,9007961000.0,4309540000.0,,,719411000.0,,-110821000.0,17434878000.0,,2985577000.0,8649152000.0,9007961000.0,402969000.0,,,,1140518000.0,817161000.0,3156299000.0,7168584000.0,,1140518000.0,397159000.0,12681425000.0,1085704000.0,-383096000.0,411750000.0,-1456059000.0,1370202000.0,,1085704000.0,7431752000.0,19581326000.0,872508000.0,808234000.0,,700587000.0,1370202000.0,28589287000.0,7431752000.0,8785726000.0,7168584000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,3457068000.0,,,,,,,,477731000.0,,,,,,,,2569001000.0,,,,,500561000.0,,,,,,,16089000.0,,,,,,21197548000.0,13701093000.0,32318868000.0,,,3807878000.0,,,,,,,4308439000.0,,,,,2357773000.0,,,,,,,,,,,,20932770000.0,,,,,,,,,,,,,,,,,,2569001000.0,10355509000.0,11121320000.0,382080000.0,,,,,983768000.0,,7213925000.0,,,,,1602403000.0,,,,,,,9285352000.0,,876146000.0,,,,1092125000.0,,,10577261000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,3437483000.0,-29198000.0,-391926000.0,484515000.0,10018812000.0,,0.0,530990000.0,530990000.0,0.0,1018048000.0,,3463839000.0,2921323000.0,-487394000.0,882723000.0,2921323000.0,4462655000.0,-181478000.0,,,489340000.0,-440633000.0,,,1457509000.0,-3557667000.0,-1330181000.0,16089000.0,,3408717000.0,1220394000.0,319185000.0,2772059000.0,24492796000.0,15293235000.0,35824636000.0,,8302211000.0,3973315000.0,2794168000.0,16089000.0,-3369803000.0,,,-106007000.0,4462655000.0,2410098000.0,-2598717000.0,,498716000.0,2410098000.0,,1608900859.0,,3973315000.0,3973315000.0,2130283000.0,,1608900859.0,,-487394000.0,,22922166000.0,0.851,349507000.0,0.851,3437483000.0,,12903354000.0,2511390000.0,,11331840000.0,4838372000.0,,,669671000.0,,0.0,22922166000.0,,3408717000.0,10018812000.0,11331840000.0,498716000.0,,,,1369235000.0,1220394000.0,3575759000.0,7970466000.0,,1369235000.0,489340000.0,15293235000.0,1295795000.0,-434403000.0,0.0,-1580669000.0,1273890000.0,,1295795000.0,11494131000.0,24492796000.0,882723000.0,846668000.0,,641776000.0,1273890000.0,35824636000.0,11494131000.0,12903354000.0,7970466000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,3263156000.0,,,,,,,,640618000.0,,,,,,,,3183867000.0,,,,,393903000.0,,,,,,,16040000.0,,,,,,26948072000.0,16120815000.0,38420377000.0,,,4011202000.0,,,,,,,4405105000.0,,,,,2862825000.0,,,,,,,,,,,,25247219000.0,,,,,,,,,,,,,,,,,,3183867000.0,11015634000.0,11472305000.0,476759000.0,,,,,1241981000.0,,8107688000.0,,,,,1267391000.0,,,,,,,12489993000.0,,897442000.0,,,,1353107000.0,,,14231585000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
