date,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,annualRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyGrossProfit,annualOperatingExpense,quarterlyGrossPPE,quarterlyTotalLiabilitiesNetMinorityInterest,annualTaxProvision,trailingSellingGeneralAndAdministration,annualCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlySellingGeneralAndAdministration,trailingDeferredIncomeTax,annualCurrentAccruedExpenses,annualTotalRevenue,quarterlyOtherNonCashItems,annualCurrentAssets,quarterlyIncomeTaxPayable,trailingOperatingExpense,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyChangeInInventory,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyRetainedEarnings,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetOtherInvestingChanges,annualEbitda,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentLiabilities,trailingPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedEPS,trailingOperatingIncome,trailingCapitalExpenditure,annualOtherIncomeExpense,annualPretaxIncome,annualOperatingIncome,trailingPurchaseOfInvestment,annualEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,trailingOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,quarterlyCapitalStock,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,annualGrossPPE,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,annualPurchaseOfBusiness,annualDepreciationAndAmortization,annualOtherNonCashItems,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,annualStockBasedCompensation,quarterlyInventory,quarterlyNetPPE,annualStockholdersEquity,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,annualChangeInInventory,annualBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,quarterlyAccumulatedDepreciation,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,annualPurchaseOfInvestment,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyPretaxIncome,annualGoodwill,annualInventory,quarterlyTaxProvision,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,annualNetPPE,annualCurrentLiabilities,annualOtherIntangibleAssets,annualBasicEPS,trailingChangeInInventory,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyOtherShortTermInvestments,trailingNetIncomeCommonStockholders,annualChangeInWorkingCapital,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalAssets,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,trailingCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGoodwill,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyBasicEPS,quarterlyBasicAverageShares,annualCostOfRevenue,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyRepaymentOfDebt,annualBeginningCashPosition,quarterlyOtherCurrentAssets,annualLongTermDebt,annualCurrentDebt,annualNetIncome,annualCashDividendsPaid,trailingTaxProvision,annualFreeCashFlow,annualDilutedEPS,annualTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingChangesInAccountReceivables,trailingDilutedEPS
1999-12-31,-611100000.0,80800000.0,3000000.0,,209000000.0,,,-5300000.0,133400000.0,200900000.0,,66200000.0,397000000.0,5228600000.0,4115800000.0,145400000.0,,-257500000.0,,34500000.0,,,2369300000.0,,927900000.0,,,-9100000.0,490900000.0,-1600000.0,154500000.0,,,,-411100000.0,,2400000.0,80800000.0,-5200000.0,,-21500000.0,,136400000.0,31700000.0,-773300000.0,1017300000.0,,,-1977900000.0,3624900000.0,,610700000.0,-3300000.0,64700000.0,,,4268000000.0,516600000.0,,80800000.0,,-37300000.0,,260100000.0,,0.0,-29800000.0,80800000.0,80800000.0,,,,-689500000.0,-465700000.0,378200000.0,,80800000.0,-37300000.0,,,,,28700000.0,,5195900000.0,-899400000.0,,,125200000.0,,,,0.0,,200900000.0,5228600000.0,,17600000.0,29900000.0,-38500000.0,-100000.0,,232500000.0,,,0.0,,,,439600000.0,3250700000.0,1080100000.0,589600000.0,-691400000.0,,68800000.0,114562963.0,-557300000.0,,-1977900000.0,69100000.0,-744700000.0,-899400000.0,1017300000.0,-13900000.0,35200000.0,,458400000.0,125200000.0,589600000.0,260100000.0,,,,2518700000.0,63200000.0,-679500000.0,,439600000.0,65200000.0,12800000.0,,,3250700000.0,490900000.0,,-6.75,,16100000.0,775200000.0,,,67500000.0,,142800000.0,114562963.0,3624900000.0,5195900000.0,,,927900000.0,-16600000.0,,4115800000.0,,,1080100000.0,-411100000.0,,,1594100000.0,,153300000.0,,110600000.0,153300000.0,2518700000.0,29900000.0,-773300000.0,-36600000.0,,200900000.0,-6.75,4268000000.0,516600000.0,164500000.0,,,,,,,,,,,
2000-03-31,,,118300000.0,,620800000.0,,,22500000.0,-11800000.0,192100000.0,,209800000.0,,5273500000.0,3988700000.0,,,,,35300000.0,,,,,,,,-13200000.0,492000000.0,49500000.0,,,,,-370700000.0,,,57700000.0,-19800000.0,,,,,174500000.0,,,,,,,,,105400000.0,80800000.0,,,4211600000.0,,,,,,,,,,,57700000.0,57700000.0,0.42,,,,,,,,-40700000.0,,,,,56200000.0,,5105600000.0,48200000.0,,,125200000.0,,,,,,,,,39200000.0,17200000.0,-20300000.0,,,,,,0.0,,,,390100000.0,3218800000.0,,,-700000.0,,,,,,-2054700000.0,,48200000.0,48200000.0,992800000.0,-129000000.0,125700000.0,,,,577800000.0,282700000.0,,,,2415600000.0,91500000.0,77100000.0,,,28900000.0,,,114600000.0,,,,,,-23100000.0,,,,,,411000000.0,,3496700000.0,,,,894000000.0,500000.0,,,,,1116900000.0,,0.42,114400000.0,,,,,,148500000.0,,,,,,,,,503300000.0,,,,,,,,,,,,
2000-06-30,,,78000000.0,,505800000.0,,,19900000.0,-1500000.0,162700000.0,,168700000.0,,5245200000.0,3836800000.0,,,,,35400000.0,,,,,,,,-37000000.0,432200000.0,-28100000.0,,,,,-351100000.0,,,21900000.0,-32200000.0,,,,,133300000.0,,,,,,,,,69900000.0,57700000.0,,,4178100000.0,,,,,,,,,,,21900000.0,21900000.0,0.25,,,,,,,,-51400000.0,,,,,55300000.0,,4962700000.0,28300000.0,,,125200000.0,,,,,,,,,39000000.0,21200000.0,-32800000.0,,,,,,100000.0,,,,418100000.0,3186200000.0,,,4800000.0,,,,,,-2059000000.0,,28300000.0,28300000.0,991900000.0,-106300000.0,102700000.0,,,,576300000.0,248300000.0,,,,2342200000.0,90700000.0,45300000.0,,,17000000.0,,,114800000.0,,,,,,-35800000.0,,,,,,337100000.0,,3404600000.0,,,,784600000.0,-500000.0,,,,,1125900000.0,,0.25,114400000.0,,,,,,142800000.0,,,,,,,,,486100000.0,,,,,,,,,,,,
2000-09-30,,,32400000.0,,483400000.0,,,136600000.0,-2700000.0,234700000.0,,115100000.0,,5276400000.0,3768400000.0,,,,,31200000.0,,,,,,,,23900000.0,493200000.0,23300000.0,,,,,-367000000.0,,,22000000.0,-49800000.0,,,,,83900000.0,,,,,,,,,102100000.0,21900000.0,,,4179000000.0,,,,,,,,,,,22000000.0,22000000.0,-0.06,,,,,,,,-59500000.0,,,,,51500000.0,,4867700000.0,-7000000.0,,,125200000.0,,,,,,,,,37400000.0,37500000.0,-51900000.0,1000000.0,,,,,-32700000.0,,,,394800000.0,3182000000.0,,,500000.0,,,,,,-2094400000.0,,1800000.0,-7000000.0,997000000.0,-104100000.0,154000000.0,,,,573600000.0,221000000.0,,,,2229600000.0,82700000.0,1500000.0,,,-300000.0,,,114900000.0,,,,,,100000.0,,,,,,368300000.0,,3275200000.0,,,,688700000.0,0.0,,,,,1099300000.0,,-0.06,114400000.0,,,,,,139900000.0,,,,,,,,,472000000.0,,,,,,,,,,,,
2000-12-31,84300000.0,84500000.0,700000.0,,485900000.0,,,89900000.0,-5100000.0,201300000.0,,10100000.0,274300000.0,4323700000.0,3586200000.0,46800000.0,,-118100000.0,,800000.0,,,2095900000.0,,592900000.0,,,0.0,630500000.0,-53100000.0,112600000.0,,,,-790000000.0,,,84500000.0,-11900000.0,,-31700000.0,,-21100000.0,9300000.0,-345000000.0,1322900000.0,,,-1977900000.0,2955700000.0,,401000000.0,-32100000.0,22000000.0,,,3668700000.0,521000000.0,,84500000.0,,-58600000.0,,211700000.0,,0.0,3700000.0,84500000.0,84500000.0,,,,1900000.0,131100000.0,229400000.0,,84500000.0,-58600000.0,,,,,8600000.0,,4261600000.0,-414500000.0,,,125200000.0,,,,,,201300000.0,4323700000.0,,-3000000.0,217500000.0,-13100000.0,,,171600000.0,,,1000000.0,,,,332600000.0,2345800000.0,675400000.0,291600000.0,-2700000.0,,-8400000.0,114400000.0,-246000000.0,,-1977900000.0,-113700000.0,6000000.0,-414500000.0,1322900000.0,93400000.0,-19000000.0,,363400000.0,125200000.0,291600000.0,211700000.0,,,,2143100000.0,9400000.0,7200000.0,,332600000.0,1200000.0,,,,2345800000.0,630500000.0,,-3.0,,62500000.0,503700000.0,,,268900000.0,,475800000.0,114800000.0,2955700000.0,4261600000.0,,,592900000.0,0.0,,3586200000.0,,,675400000.0,-790000000.0,,,1592200000.0,,93300000.0,,80800000.0,93300000.0,2143100000.0,217500000.0,-345000000.0,-26300000.0,,245300000.0,-3.0,3668700000.0,521000000.0,102700000.0,,,,,,,,,,,
2001-03-31,,,86800000.0,,520100000.0,,,-66700000.0,19900000.0,183100000.0,,109700000.0,,2330300000.0,3508300000.0,,,,,22900000.0,,,,,,,,-8700000.0,590400000.0,-35600000.0,,,,,-781100000.0,,,10000000.0,-30800000.0,,,,,129800000.0,,,,,,,,,-5200000.0,84500000.0,,,3592400000.0,,,,,,,,,,,10000000.0,10000000.0,0.1,,,,,,,,-100100000.0,,,,,43000000.0,,4136400000.0,11100000.0,,,125200000.0,,,,,,,,,29600000.0,215200000.0,-30800000.0,,,,,,-1600000.0,,,,368200000.0,2330300000.0,,,-3800000.0,,,,,,,,11100000.0,11100000.0,1262100000.0,-69300000.0,25600000.0,,,,311600000.0,0.0,,,,2086400000.0,22900000.0,18000000.0,,,6900000.0,,37700000.0,114900000.0,,,,,,-74500000.0,,,,,192100000.0,410400000.0,,2917900000.0,,,,544000000.0,0.0,,,,,628100000.0,,0.1,114500000.0,,,,,,10300000.0,,,,,,,,,519900000.0,,,,,,,,,,,,
2001-06-30,,,41000000.0,,506900000.0,,,-87800000.0,5900000.0,161400000.0,,60600000.0,,2333900000.0,3762700000.0,,,,,19600000.0,,,,,,,,-2200000.0,371400000.0,-9200000.0,,,,,-807600000.0,,,93500000.0,-27200000.0,,,,,83900000.0,,,,,,,,,-128100000.0,10000000.0,,,3649500000.0,,,,,,,,,,,93500000.0,93500000.0,-0.2,,,,,,,,-98400000.0,,,,,42900000.0,,4378400000.0,-24200000.0,,,125200000.0,,,,,,,,,36000000.0,16200000.0,-28200000.0,,,,,,-28300000.0,,,,377400000.0,2333900000.0,,,-7600000.0,,,,,,,,4200000.0,-24200000.0,1315600000.0,210600000.0,-99900000.0,,,,317400000.0,0.0,,,,2540000000.0,19600000.0,6800000.0,,,2600000.0,,162700000.0,116300000.0,,,,,,83500000.0,,,,,193800000.0,446300000.0,,3391300000.0,,,,728900000.0,1000000.0,,,,,615700000.0,,-0.2,114500000.0,,,,,,10900000.0,,,,,,,,,533900000.0,,,,,,,,,,,,
2001-09-30,,,300000.0,,405900000.0,,,-113100000.0,-8000000.0,155100000.0,,20500000.0,,4300500000.0,3844000000.0,,,,,20200000.0,,,,,,,,-2200000.0,336900000.0,4000000.0,,,,,-839000000.0,,,45400000.0,-38000000.0,,,,,39300000.0,,,,,,,,,-164100000.0,93500000.0,,,3154300000.0,,,,,,,,,,,45400000.0,45400000.0,-0.25,,,,,,,,-128800000.0,,,,,39000000.0,,4398400000.0,-29300000.0,,,125200000.0,,,,,,,,,42100000.0,14500000.0,-38300000.0,,,,,,0.0,,,,373400000.0,2322600000.0,,,-13900000.0,,,,,,-1977900000.0,,-29300000.0,-29300000.0,831700000.0,115700000.0,-125800000.0,,,,309400000.0,0.0,,,,2658900000.0,20200000.0,-43700000.0,,,-14400000.0,,216200000.0,116800000.0,,,,,,-48100000.0,,,,,167300000.0,385400000.0,,3507100000.0,,,,1244100000.0,300000.0,,,,,554400000.0,,-0.25,116800000.0,,,,,,524700000.0,,,,,,,,,538800000.0,,,,,,,,,,,,
2001-12-31,-27900000.0,248700000.0,22000000.0,,525800000.0,,,152600000.0,-53900000.0,150300000.0,,41100000.0,81800000.0,4332600000.0,3708200000.0,-2800000.0,,-123100000.0,,19100000.0,,242100000.0,1958700000.0,,1153200000.0,,,-4400000.0,773200000.0,81100000.0,152300000.0,,,,-865300000.0,,,248700000.0,598700000.0,,-377000000.0,,-36100000.0,62700000.0,-66500000.0,468100000.0,,,-2024000000.0,2935000000.0,,272700000.0,17500000.0,45400000.0,,,3095700000.0,542600000.0,,248700000.0,,-117100000.0,,305400000.0,,1500000.0,164200000.0,248700000.0,248700000.0,,,,-26200000.0,-30700000.0,107100000.0,,248700000.0,-117100000.0,,,,,40700000.0,,4248900000.0,-24100000.0,319000000.0,,125200000.0,,,,,,150300000.0,4332600000.0,,44600000.0,75400000.0,-25800000.0,,,165600000.0,-2500000.0,,-347100000.0,,,,292300000.0,2308600000.0,540700000.0,176300000.0,-900000.0,,40300000.0,114500000.0,-181700000.0,,-2024000000.0,502700000.0,-13900000.0,-24100000.0,468100000.0,-438700000.0,43300000.0,,-156800000.0,125200000.0,176300000.0,305400000.0,217600000.0,,,2216100000.0,19100000.0,-11800000.0,,292300000.0,2100000.0,,217600000.0,,2308600000.0,773200000.0,319000000.0,-0.57,,203300000.0,188900000.0,,,-115000000.0,242100000.0,484700000.0,114500000.0,2935000000.0,4248900000.0,,,1153200000.0,200000.0,,3708200000.0,,,540700000.0,-865300000.0,,,1769800000.0,,6500000.0,,84500000.0,6500000.0,2216100000.0,75400000.0,-66500000.0,-17500000.0,,-279900000.0,-0.57,3095700000.0,542600000.0,81800000.0,,,,,,,,,,,
2002-03-31,,,49300000.0,,497900000.0,,,-24700000.0,-26500000.0,149400000.0,,68700000.0,,4323400000.0,3292800000.0,,,,,19400000.0,,,,,,,,-2300000.0,392200000.0,-22000000.0,,,,,-862800000.0,,,200000000.0,-31600000.0,,,,,92300000.0,,,,-79500000.0,,,,,-44700000.0,248700000.0,,,3097300000.0,,,,,,,,,,,200000000.0,200000000.0,0.04,,,,,,,,-105100000.0,,,,,43000000.0,,3846500000.0,4800000.0,,,130600000.0,,,,,,,,,44300000.0,10300000.0,-31700000.0,67900000.0,,,,,79500000.0,,,,314200000.0,2299400000.0,,,-2100000.0,,,,,,-2024000000.0,,4800000.0,4800000.0,478900000.0,-4100000.0,-13000000.0,,,,157800000.0,0.0,,,,2211700000.0,19400000.0,7100000.0,,,2300000.0,,208900000.0,115900000.0,,,,,,-48700000.0,,,,,232500000.0,429200000.0,,2900600000.0,,,,749200000.0,100000.0,,,,319000000.0,553700000.0,,0.04,114500000.0,,,,,,12000000.0,,,,,,,,,531100000.0,,,,,,,,,,,,
2002-06-30,,,57400000.0,,588300000.0,,,20400000.0,-31300000.0,146300000.0,,76400000.0,,4334300000.0,3267300000.0,,,,,19000000.0,,,,,,,,0.0,395400000.0,21800000.0,,,,,-912400000.0,,,216500000.0,-43700000.0,,,,,101100000.0,,,,0.0,,,,,-9400000.0,200000000.0,,,3063600000.0,,,,,,,,,,,216500000.0,216500000.0,-0.41,,,,,,,,-72600000.0,,,,,43700000.0,,3804300000.0,-47400000.0,319000000.0,,130600000.0,,,,,,,,,43200000.0,8600000.0,-33800000.0,0.0,,,,,-66800000.0,,,,292500000.0,2310300000.0,,,-9600000.0,,,,,,-2024000000.0,,6700000.0,-47400000.0,434300000.0,35800000.0,24400000.0,,,,107400000.0,0.0,,,,2249500000.0,19000000.0,9900000.0,,,3200000.0,,196200000.0,115400000.0,,,,,,16500000.0,,,,,240500000.0,511900000.0,,2871900000.0,,,,740700000.0,-9900000.0,,,,,537000000.0,,-0.41,114600000.0,,,,,,21400000.0,,,,,,,,,515000000.0,,,,,,,,,,,,
2002-09-30,,,47000000.0,,490200000.0,,,65800000.0,-18500000.0,156200000.0,,65700000.0,,4311800000.0,3135900000.0,,,,,18700000.0,,,,,,,,-4600000.0,529600000.0,-21000000.0,,,,,-906700000.0,,,89300000.0,-45900000.0,,,,,90600000.0,,,,0.0,,,,,1800000.0,216500000.0,,,3036400000.0,,,,,,,,,,,89300000.0,89300000.0,0.07,,,,,,,,-99400000.0,,,,,43600000.0,,3652400000.0,8100000.0,319000000.0,,130600000.0,,,,,,,,,43800000.0,141100000.0,-34600000.0,0.0,,,,,66800000.0,,,,313500000.0,2287800000.0,,,7500000.0,,,,,,-2024000000.0,,8400000.0,8100000.0,429600000.0,-117700000.0,36400000.0,,,,97400000.0,0.0,,,,2004200000.0,18700000.0,12300000.0,,,3900000.0,,184600000.0,115200000.0,,,,,,-127200000.0,,,,,232300000.0,424500000.0,,2606300000.0,,,,616000000.0,-11300000.0,,,,,516500000.0,,0.07,114700000.0,,,,,,14500000.0,,,,,,,,,504700000.0,,,,,,,,,,,,
2002-12-31,-13200000.0,17700000.0,28600000.0,,481000000.0,-79500000.0,,-135800000.0,6600000.0,154800000.0,,52200000.0,80700000.0,4424500000.0,3245400000.0,30100000.0,,-140000000.0,,23600000.0,,190500000.0,2057400000.0,,700000000.0,,,-2300000.0,451500000.0,-35600000.0,174200000.0,,,,-984700000.0,,67900000.0,17700000.0,-39900000.0,,268500000.0,,-69700000.0,72000000.0,-110200000.0,317400000.0,,0.0,-2123800000.0,2793900000.0,,356000000.0,-80900000.0,89300000.0,,,2937100000.0,571000000.0,,17700000.0,,-146400000.0,,0.0,,-21100000.0,-231000000.0,17700000.0,17700000.0,,,,-7400000.0,16900000.0,182300000.0,,17700000.0,-146400000.0,,,,,43400000.0,,3637100000.0,-75700000.0,,,1306000.0,,,,,,154800000.0,4424500000.0,,42900000.0,106200000.0,-39900000.0,0.0,,173700000.0,,,189000000.0,,,,349100000.0,2300700000.0,391700000.0,57600000.0,-3200000.0,,-56800000.0,114600000.0,-76700000.0,,-2123800000.0,-161100000.0,-33100000.0,-75700000.0,317400000.0,9300000.0,-41000000.0,,6800000.0,1306000.0,57600000.0,0.0,179000000.0,,,2165300000.0,23600000.0,-12400000.0,319000000.0,349100000.0,20700000.0,,179000000.0,,2300700000.0,451500000.0,,-0.97,,-71600000.0,263000000.0,,,-74300000.0,190500000.0,428800000.0,114600000.0,2793900000.0,3637100000.0,,,700000000.0,0.0,,3245400000.0,,319000000.0,391700000.0,-984700000.0,,,1794400000.0,,37100000.0,,248700000.0,37100000.0,2165300000.0,106200000.0,-110200000.0,-9200000.0,,-133200000.0,-0.97,2937100000.0,571000000.0,80700000.0,,,,,,,,,,,
2003-03-31,,,17800000.0,,552100000.0,,,15700000.0,-18600000.0,177300000.0,,36100000.0,,4466400000.0,3161200000.0,,,,,18300000.0,,,,,,,,-2300000.0,375100000.0,37300000.0,,,,,-1023600000.0,,,11100000.0,-3100000.0,,,,,58900000.0,,,,,,,,,-37300000.0,17700000.0,,,3004200000.0,,,,,,,,,,,11100000.0,11100000.0,-0.32,,,,,,,,-97200000.0,,,,,41100000.0,,3563900000.0,-36600000.0,319000000.0,,130600000.0,,,,,,,,,45900000.0,16100000.0,-23700000.0,,,,,,105500000.0,,,,311800000.0,2342600000.0,,,-30100000.0,,,,,,-2123800000.0,,-31700000.0,-36600000.0,342600000.0,10100000.0,-13600000.0,,,,32000000.0,0.0,,,,2162100000.0,18300000.0,-46600000.0,,,-14900000.0,,201100000.0,114700000.0,,,,,,-6600000.0,,,,,181700000.0,516000000.0,,2786100000.0,,,,559700000.0,0.0,,,,,402700000.0,,-0.32,114700000.0,,,,,,24100000.0,,,,,,,,,592000000.0,,,,,,,,,,,,
2003-06-30,,,38200000.0,,538700000.0,,,51100000.0,-5800000.0,152900000.0,,43800000.0,,4484200000.0,3161600000.0,,,,,22100000.0,,,,,,,,-2300000.0,401800000.0,-11200000.0,,,,,-1032800000.0,,,184700000.0,32100000.0,,,,,81300000.0,,,,,,,,,-8800000.0,11100000.0,,,3050700000.0,,,,,,,,,,,184700000.0,184700000.0,-0.06,,,,,,,,-33600000.0,,,,,43100000.0,,3752400000.0,-6900000.0,319000000.0,,133400000.0,,,,,,,,,46000000.0,40600000.0,-24900000.0,,,,,,0.0,,,,316300000.0,2360400000.0,,,27200000.0,,,,,,-2123800000.0,,22100000.0,-6900000.0,371300000.0,125400000.0,16100000.0,,,,36400000.0,0.0,,,,2132000000.0,5600000.0,14000000.0,,,-8100000.0,,173700000.0,115400000.0,,,,,,173600000.0,,,,,208300000.0,494900000.0,,2759800000.0,,,,701700000.0,0.0,,,,,590800000.0,,-0.06,114800000.0,,,,,,27000000.0,,,,,,,,,591400000.0,,,,,,,,,,,,
2003-09-30,,,22800000.0,,495700000.0,,,-5200000.0,-27600000.0,157300000.0,,44100000.0,,4472300000.0,3116600000.0,,,,,21300000.0,,,,,,,,-2300000.0,408600000.0,-17800000.0,,,,,-1065800000.0,,,56000000.0,-33100000.0,,,,,65700000.0,,,,,,,,,-53500000.0,184700000.0,,,3057400000.0,,,,,,,,,,,56000000.0,56000000.0,-0.27,,,,,,,,-42900000.0,,,,,42900000.0,,3665500000.0,-28100000.0,319000000.0,,133400000.0,,,,,,,,,46900000.0,18700000.0,-33400000.0,-300000.0,,,,,-37400000.0,,,,334100000.0,2348500000.0,,,-24900000.0,,,,,,-2123800000.0,,-28100000.0,-28100000.0,389900000.0,-75500000.0,-20100000.0,,,,13300000.0,0.0,,,,2111000000.0,21300000.0,-41400000.0,,,-13300000.0,,182900000.0,114800000.0,,,,,,-128700000.0,,,,,232600000.0,451600000.0,,2708000000.0,,,,608100000.0,300000.0,,,,,548900000.0,,-0.27,114800000.0,,,,,,35100000.0,,,,,,,,,583700000.0,,,,,,,,,,,,
2003-12-31,-37600000.0,76800000.0,54100000.0,,604100000.0,,,49500000.0,48700000.0,185700000.0,,57200000.0,48300000.0,4684400000.0,3144100000.0,-36500000.0,,-120300000.0,,17900000.0,,242900000.0,2190600000.0,,639600000.0,,,-2600000.0,454000000.0,29000000.0,185700000.0,,,,-1132200000.0,,133100000.0,76800000.0,-200000.0,,91100000.0,,-3300000.0,98900000.0,-135400000.0,384300000.0,,,-2326600000.0,2690100000.0,,304800000.0,18700000.0,56000000.0,,,3031100000.0,578800000.0,,76800000.0,,1000000.0,,0.0,,0.0,59100000.0,76800000.0,76800000.0,,,,-23700000.0,-74100000.0,132900000.0,,76800000.0,1000000.0,,,,,44800000.0,,3670700000.0,-63800000.0,289000000.0,,133400000.0,,,,,,185700000.0,4684400000.0,,46900000.0,25400000.0,-38300000.0,0.0,,171900000.0,,,23000000.0,,,,305700000.0,2357800000.0,526600000.0,19900000.0,4100000.0,,37300000.0,114800000.0,24000000.0,,-2326600000.0,-4300000.0,100000.0,-63800000.0,384300000.0,-36000000.0,57000000.0,,39400000.0,133400000.0,19900000.0,0.0,194800000.0,,,2091400000.0,3100000.0,-148100000.0,,305700000.0,-200000.0,,194800000.0,,2357800000.0,454000000.0,289000000.0,-1.22,,20800000.0,181200000.0,,,111100000.0,242900000.0,546900000.0,114800000.0,2690100000.0,3670700000.0,,,639600000.0,-300000.0,,3144100000.0,,,526600000.0,-1132200000.0,,,2009400000.0,,42800000.0,,17700000.0,42800000.0,2091400000.0,25400000.0,-135400000.0,-9500000.0,,-80900000.0,-1.22,3031100000.0,578800000.0,79600000.0,,,,,,,,,,,
2004-03-31,,,62000000.0,,584200000.0,,,-62800000.0,-16400000.0,175400000.0,,78800000.0,,4658300000.0,3112400000.0,,,,,16800000.0,,,,,,,,-2600000.0,476300000.0,-48400000.0,,,,,-1125600000.0,,,1500000.0,-21500000.0,,,,,107500000.0,,,,,,,,,-69800000.0,76800000.0,,,3016200000.0,,,,,,,,,,,1500000.0,1500000.0,0.06,,,,,,,,-8900000.0,,,,,45500000.0,,3636500000.0,9200000.0,289000000.0,,133400000.0,,,,,,,,,47100000.0,43400000.0,-23600000.0,,,,,,10500000.0,,,,354100000.0,2331700000.0,,,-4200000.0,,,,,,-2326600000.0,,11600000.0,9200000.0,395500000.0,-7600000.0,-46200000.0,,,,1600000.0,0.0,,,,2057800000.0,16800000.0,19200000.0,,,7600000.0,,213700000.0,116000000.0,,,,,,-75300000.0,,,,,257500000.0,505400000.0,,2636100000.0,,,,620300000.0,0.0,,,,,524100000.0,,0.06,114900000.0,,,,,,51000000.0,,,,,,,,,576700000.0,,,,,,,,,,,,
