date,annualOperatingIncome,quarterlyDilutedEPS,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,annualResearchAndDevelopment,trailingOperatingIncome,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualAccountsPayable,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,trailingCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualCashAndCashEquivalents,trailingTaxProvision,trailingNetIncome,trailingPretaxIncome,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,annualInvestmentsAndAdvances,annualCurrentDebt,quarterlyTotalAssets,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCostOfRevenue,quarterlyBasicAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualLongTermDebt,annualCurrentAssets,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualTotalAssets,annualTaxProvision,annualBasicAverageShares,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyGrossProfit,quarterlyInventory,quarterlyLongTermDebt,annualAccountsReceivable,trailingGrossProfit,quarterlyOperatingExpense,annualNetPPE,trailingOtherIncomeExpense,annualOperatingCashFlow,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyTaxProvision,annualEbitda,quarterlyNetPPE,annualBasicEPS,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCurrentDebt,annualGrossPPE,quarterlyCapitalExpenditure,quarterlyChangesInAccountReceivables,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualPurchaseOfBusiness,quarterlyBasicEPS,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,trailingOperatingExpense,trailingSellingGeneralAndAdministration,annualDeferredIncomeTax,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDilutedEPS,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,quarterlyEbitda,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualGoodwill,annualInventory,quarterlyDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualRepaymentOfDebt,annualInterestExpense,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingInterestExpense,trailingFreeCashFlow,trailingEndCashPosition,trailingCashDividendsPaid,trailingDilutedAverageShares,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingOperatingCashFlow,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,trailingStockBasedCompensation,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,quarterlyInterestExpense,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue
2005-03-31,,0.085,,-13237348.0,71780023.0,,,,,,,,,623337839.0,6839831.0,,6340252.0,,21119113.0,,,,,,604269603.0,90540373.0,,,,266635741.0,,,,,33235601.0,127641720.0,92899136.0,,,25932970.0,,,,889973580.0,31606516.0,,,,305093765.0,25932970.0,25932970.0,,,,,0.0,,0.0,,,,,47496290.0,79588903.0,,,,,,797074444.0,-1288702.0,426349856.0,,,,92645.0,63378429.0,,,-1037781.0,,1539274.0,21119113.0,48052817.0,31638570.0,,,,14817216.0,,,,,,37858970.0,6246584.0,,,,,9357524.0,516890229.0,426349856.0,11926000.0,,140775607.0,,395538719.0,,,,-11128956.0,,,119613550.0,0.0,-10635633.0,-112069706.0,,0.085,,,,9726609.0,,,,,42735472.0,,,,,,252845313.0,,24283733.0,-709339.0,,30811137.0,12473893.0,9887019.0,2601715.0,,7977385.0,0.0,39575853.0,,,,,,,305093765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,0.085,,-13256494.0,68102574.0,,,,,,,,,619035108.0,7011298.0,,6339975.0,,21020714.0,,,,,,617052803.0,99519867.0,,,,287246078.0,,,,,33755841.0,132384445.0,89123288.0,,,26041050.0,,,,906281186.0,10345060.0,,,,306365294.0,26041050.0,26041050.0,,,,,0.0,,0.0,,,,,36578353.0,82818876.0,,,,,,817157898.0,-34548127.0,412292208.0,,,,-1008561.0,61980173.0,,,-2863655.0,,221645.0,21020714.0,49565569.0,34502225.0,,,,15809728.0,,,,,,38016050.0,6550092.0,,,,,9390578.0,511812075.0,412292208.0,11975000.0,,152505201.0,,426349856.0,,,,-17599735.0,,,128190785.0,0.0,-7454316.0,-112069706.0,,0.085,,,,,,,,,27944795.0,,,,,,264574907.0,,31524221.0,-57962.0,,-14057648.0,-4893623.0,10004551.0,5802178.0,,8798430.0,0.0,40095816.0,,,,,,,306365294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,0.09,,-13299881.0,67401006.0,,,,,,,,,606478796.0,6762837.0,,6747034.0,,22298802.0,,,,,,607682037.0,82069959.0,,,,298529187.0,,,,,35293382.0,138114897.0,89699808.0,,,27935819.0,,,,905007983.0,1452380.0,,,,310397989.0,27935819.0,27935819.0,,,,,0.0,,0.0,,,,,39882630.0,86918447.0,,,,,,815308175.0,6503409.0,399172878.0,,,,-186616.0,76451242.0,,,-2412491.0,,1033387.0,22298802.0,51196450.0,36914716.0,,,,15903068.0,,,,,,40782819.0,6735352.0,,,,,9322603.0,481242837.0,399172878.0,12847000.0,,158926604.0,,412292208.0,,,,-13046989.0,,,132867231.0,0.0,-34122108.0,-112069706.0,,0.09,,,,,,,,,14499369.0,,,,,,270996310.0,,27518376.0,-1089318.0,,-13119330.0,-19086000.0,14163476.0,4392346.0,,9140231.0,0.0,42040416.0,,,,,,,310397989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,136294537.0,,14454655.0,-13983904.0,58088259.0,35059401.0,,,22962168.0,,23607927.0,67331928.0,72711223.0,618987527.0,6672438.0,21491243.0,6025765.0,81050427.0,22962168.0,439681693.0,,0.0,,-6964623.0,623301775.0,67331928.0,,-2046876.0,312935746.0,303658275.0,439681693.0,,,,34009713.0,138342912.0,81050427.0,109527511.0,159894511.0,29617672.0,-53777627.0,,,922645802.0,29307267.0,109527511.0,62345805.0,337843632.0,,29617672.0,29617672.0,132524966.0,27286404.0,131217023.0,-25214573.0,0.0,841595375.0,0.0,,,618987527.0,109527511.0,34480332.0,88517406.0,,,623301775.0,58088259.0,34480332.0,841595375.0,4732893.0,439681693.0,922645802.0,50367000.0,312935746.0,-944344.0,60924437.0,25453026.0,,-2922106.0,,515760.0,22962168.0,49825506.0,39836822.0,,60924437.0,,15815793.0,164030341.0,,126244458.0,198640342.0,303658275.0,43236672.0,7102968.0,507013621.0,,7102968.0,,9362639.0,507013621.0,439681693.0,13619000.0,161747563.0,164030341.0,0.35,399172878.0,3310066.0,,295281576.0,-11757555.0,,-9236033.0,132524966.0,0.0,-5288900.0,-131251235.0,,,0.0,395538719.0,,117712984.0,,,-2172589.0,-24600527.0,41064822.0,0.35,-53533235.0,-131251235.0,0.0,22962168.0,295281576.0,,23607927.0,-315970.0,,40508815.0,4541107.0,14454655.0,8695004.0,,9143355.0,0.0,40035478.0,0.0,44142974.0,,,,39836822.0,,-57500957.0,0.0,,,9362639.0,-101378452.0,536483974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,0.085,,-14043958.0,72988314.0,,,,,,,,,600170864.0,7791068.0,,7116648.0,,23855817.0,,,,,,592407486.0,47434718.0,,,,314838228.0,,,,,30282472.0,139020593.0,96844131.0,,,26371057.0,,,,915009092.0,25538039.0,,,,310247729.0,26371057.0,26371057.0,,,,,0.0,,0.0,,,,,50648278.0,90787885.0,,,,,,818164961.0,8414457.0,431919985.0,,,,-276994.0,70415718.0,,,716158.0,,2762920.0,23855817.0,48232708.0,39120664.0,,,,17950236.0,,,,,,38270883.0,7457078.0,,,,,9225497.0,479354703.0,431919985.0,11899826.0,,170335847.0,,439681693.0,,,,-12934777.0,,,137045303.0,76044.0,-54648981.0,-131251235.0,,0.085,,,,21606952.0,,,,,38472816.0,,,,-47145310.0,,301587082.0,,22340036.0,-503733.0,,-7761708.0,6423157.0,21827561.0,6464243.0,,10159168.0,0.0,37399120.0,,,,,,,310247729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,0.09,,-13838246.0,72813036.0,,,,,,,,,505897794.0,7512959.0,,7102975.0,,21898366.0,,,,,,512026127.0,56226643.0,,,,318595860.0,,,,,33420890.0,142391231.0,94711402.0,,,27236050.0,,,,824493654.0,15371071.0,,,,302622778.0,27236050.0,27236050.0,,,,,0.0,,0.0,,,,,43403228.0,91494753.0,,,,,,729782252.0,-22281578.0,326302964.0,,,,830127.0,70508025.0,,,-1701825.0,,1517113.0,21898366.0,50896478.0,40822489.0,,,,17475588.0,,,,,,40099149.0,7357744.0,,,,,8809719.0,382529607.0,326302964.0,12863099.0,,180695166.0,,431919985.0,,,,-17245753.0,,,130542950.0,100759.0,-115952267.0,-131251235.0,,0.09,,,,-6141037.0,,,,,32616824.0,,,,-104604414.0,,311946401.0,,29409808.0,-935503.0,,-105617021.0,-1353736.0,14258088.0,2389634.0,,9962629.0,0.0,40523865.0,,,,,,,302622778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,0.085,,-13214579.0,70448610.0,,,,,1769601.0,,,,459982083.0,7737384.0,,7671572.0,,22888034.0,,,,,,472630956.0,81842157.0,,,,326738918.0,,,,,29604804.0,141265647.0,93336644.0,,,24337921.0,,,,786721001.0,16201733.0,,,,286328482.0,24337921.0,24337921.0,,,,,0.0,,0.0,,,,,37873457.0,93387125.0,,,,,,693384357.0,-36692845.0,251224408.0,,,,-293307.0,71098343.0,,,-3531202.0,,1308341.0,22888034.0,47878522.0,44353691.0,,,,18273718.0,,,,,,35708073.0,7551255.0,,,,,8594283.0,333066565.0,251224408.0,11370152.0,,183664510.0,,326302964.0,,,,-10225633.0,,,135523153.0,37409.0,-64813077.0,-131251235.0,,0.085,,,,,,,,,26427366.0,,,,-55614102.0,,314915745.0,,32575153.0,-225253.0,,-75078556.0,-6241098.0,16458230.0,3978195.0,,10536334.0,0.0,37276376.0,,,,,,,286328482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,126446976.0,,25051830.0,-13607617.0,57362978.0,41773792.0,,,24971133.0,3183773.0,23881973.0,82727927.0,83247068.0,446878094.0,7841410.0,18953178.0,5871515.0,82334111.0,24971133.0,245499783.0,,0.0,,-5326500.0,472192400.0,82727927.0,-129954292.0,308855.0,297975348.0,338150306.0,245499783.0,,,,33138810.0,149589602.0,82334111.0,108761002.0,158973598.0,30815974.0,-54704400.0,,,785028400.0,26136225.0,108761002.0,72656613.0,373163484.0,,30815974.0,30815974.0,146215929.0,30882821.0,124790849.0,-226851253.0,0.0,702694289.0,0.0,8246461.0,,446878094.0,108761002.0,33481005.0,97493721.0,,,472192400.0,57362978.0,33481005.0,702694289.0,-12695030.0,245499783.0,785028400.0,50212596.0,293948654.0,49029.0,58337396.0,27762710.0,,-4451707.0,,2933415.0,24971133.0,52095881.0,48805398.0,,58337396.0,,18957071.0,184134373.0,,131440151.0,199103589.0,338150306.0,44895493.0,7800004.0,328227710.0,,7800004.0,,8548571.0,328227710.0,245499783.0,14079519.0,154209686.0,184134373.0,0.37,251224408.0,8521789.0,,339917788.0,-7786920.0,,-8968576.0,146215929.0,21198.0,-26952740.0,-155783415.0,,,0.0,439681693.0,,,,,-1754219.0,-63254996.0,33923145.0,0.365,-48193083.0,-155783415.0,-19487427.0,24971133.0,339917788.0,,23881973.0,-89730.0,,-5724625.0,-4154823.0,25051830.0,6121106.0,,11115661.0,0.0,39010325.0,0.0,-194181910.0,,,,48805398.0,,-262367065.0,235410.0,,,8548571.0,-140662282.0,572267073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,0.105,,-13535239.0,79147536.0,,,,,2207033.0,,,,483862576.0,8366571.0,,7886801.0,,24042096.0,,,,,,481505480.0,72368429.0,,,,341129423.0,,,,,33936529.0,157205982.0,103189632.0,,,29497709.0,,,,824991999.0,38122105.0,,,,280930562.0,29497709.0,29497709.0,,,,,0.0,,0.0,,,,,51497876.0,102627220.0,,,,,,721802367.0,2431998.0,282343771.0,,,,-139682.0,71434594.0,,,4453154.0,,4963578.0,24042096.0,54578762.0,44352244.0,,,,20642233.0,,,,,,43470552.0,7901135.0,,,,,8562744.0,354712200.0,282343771.0,13972843.0,,183985848.0,,245499783.0,,,,-7927054.0,,,149242440.0,11567.0,-11637169.0,-155783415.0,,0.105,,,,10156234.0,,,,,46049159.0,,,,-7328015.0,,339769263.0,,27649660.0,-743702.0,,36843988.0,11692473.0,24058411.0,9214518.0,,12275662.0,0.0,41823330.0,,,,,,,280930562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,0.11,,-13557681.0,65266670.0,,,,,2053442.0,,,,495724450.0,8732630.0,,7851288.0,,26079464.0,,,,,,498861357.0,77174631.0,,,,356793927.0,,,,,36517747.0,163479812.0,91346134.0,,,30956107.0,,,,852518377.0,6140149.0,,,,281419155.0,30956107.0,30956107.0,,,,,0.0,,0.0,,,,,35417341.0,105782966.0,,,,,,761172243.0,-19167287.0,287509408.0,,,,-193620.0,74358590.0,,,2281039.0,,3699084.0,26079464.0,57696846.0,42071205.0,,,,21179099.0,,,,,,44965030.0,8215552.0,,,,,8624741.0,364684039.0,287509408.0,14008923.0,,191969821.0,,282343771.0,,,,-16200001.0,,,156608554.0,90723.0,1992774.0,-155783415.0,,0.11,,,,-2784166.0,,,,,22340150.0,,,,0.0,,347753236.0,,29849329.0,-525337.0,,5165637.0,-15594764.0,28468515.0,15459732.0,,12446469.0,0.0,44369035.0,,,,,,,281419155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,0.105,,-13655844.0,70314815.0,,,,,2256377.0,,,,519751087.0,9112808.0,,8475393.0,,26629722.0,,,,,,513577734.0,70830966.0,,,,368439195.0,,,,,34637119.0,162524803.0,96944537.0,,,29826483.0,,,,888190282.0,17998848.0,,,,284061743.0,29826483.0,29826483.0,,,,,0.0,,0.0,,,,,35767846.0,105522931.0,,,,,,791245745.0,-8320644.0,310113174.0,,,,-439182.0,75666023.0,,,-5332266.0,,4076418.0,26629722.0,57001872.0,47403471.0,,,,22364753.0,,,,,,43853073.0,8704535.0,,,,,8670503.0,380944140.0,310113174.0,14026590.0,,198135164.0,,287509408.0,,,,-14809862.0,,,161599496.0,166767.0,-1884300.0,-155783415.0,,0.105,,,,6751663.0,,,,,32808710.0,,,,0.0,,353918579.0,,34546969.0,-961821.0,,22603766.0,-3300991.0,29797719.0,11604777.0,,13251945.0,0.0,43112512.0,,,,,,,284061743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,138815763.0,,22333698.0,-15173383.0,68362705.0,50715057.0,,,22847779.0,2437894.0,30531649.0,80271688.0,94196307.0,528493948.0,9068837.0,40089468.0,8221776.0,91210484.0,22847779.0,317717093.0,,0.0,,524581.0,530290281.0,80271688.0,,-86912.0,287364755.0,369528732.0,317717093.0,,,,33724368.0,170722639.0,91210484.0,122130021.0,179738768.0,31849722.0,-55922147.0,,,898022680.0,31935205.0,122130021.0,88881232.0,426236241.0,,31849722.0,31849722.0,155384009.0,35280846.0,156100543.0,-7328015.0,0.0,806812196.0,0.0,8954746.0,,528493948.0,122130021.0,37831056.0,112303124.0,,,530290281.0,68362705.0,37831056.0,806812196.0,-28625340.0,317717093.0,898022680.0,57608747.0,287364755.0,685572.0,64181511.0,32435258.0,,-646089.0,,-479071.0,22847779.0,58419515.0,48049560.0,,64181511.0,,24695147.0,205609671.0,,148720629.0,227696995.0,369528732.0,47450113.0,8535052.0,397988781.0,,8535052.0,,8685257.0,397988781.0,317717093.0,15600391.0,171251021.0,205609671.0,0.425,310113174.0,12260009.0,,388166970.0,-15587405.0,,755838.0,155384009.0,69591.0,-11293351.0,-182557299.0,,,0.0,245499783.0,,141976812.0,,,-2926921.0,-53681273.0,47522610.0,0.425,-54524322.0,-182557299.0,0.0,22847779.0,388166970.0,,30531649.0,-696061.0,,7603919.0,7727863.0,22333698.0,3810441.0,,12740981.0,0.0,41946144.0,0.0,72217310.0,,,,48049560.0,,-22822046.0,338648.0,,,8685257.0,-155538587.0,653933236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,0.105,,-15199204.0,87552626.0,,,,,2475739.0,,,,536161039.0,9923536.0,,8743570.0,,17026174.0,,,,,,514947834.0,70602024.0,,,,351210183.0,,,,,39987168.0,177970279.0,104578800.0,,,30448135.0,,,,887371222.0,41557758.0,,,,289982238.0,30448135.0,30448135.0,,,,,0.0,,0.0,,,,,53152248.0,115323288.0,,,,,,782792422.0,2960113.0,329777925.0,,,,311324.0,69908178.0,,,1012116.0,,1415125.0,17026174.0,62646991.0,47037443.0,,,,22659823.0,,,,,,45462637.0,8682372.0,,,,,8568234.0,400379949.0,329777925.0,15014502.0,,211058529.0,,317717093.0,,,,-14108212.0,,,131469282.0,45679.0,-46565251.0,-182557299.0,,0.105,,,,16757001.0,,,,,55665970.0,,,,-34619490.0,,393615828.0,,34400378.0,-144963.0,,12060832.0,14532580.0,11690476.0,3207764.0,,12736287.0,0.0,48730738.0,,,,,,,289982238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,0.095,,-14994413.0,69815977.0,,,,,2495976.0,,,,518157275.0,9892080.0,,8688924.0,,18715357.0,,,,,,510011546.0,74800675.0,,,,352313846.0,,,,,35789718.0,170491552.0,88531334.0,,,26858361.0,,,,870471121.0,2180376.0,,,,284478756.0,26858361.0,26858361.0,,,,,0.0,,0.0,,,,,35564017.0,111411298.0,,,,,,781939787.0,-15100444.0,302118720.0,,,,67065.0,71345333.0,,,-4188991.0,,990455.0,18715357.0,59080254.0,51226435.0,,,,23290536.0,,,,,,40020040.0,8811711.0,,,,,8516504.0,376919395.0,302118720.0,13161679.0,,216322783.0,,329777925.0,,,,-14485100.0,,,127179352.0,16968.0,-29224237.0,-182557299.0,,0.095,,,,-693411.0,,,,,16665476.0,,,,-19043775.0,,398880082.0,,34251960.0,2245407.0,,-27659205.0,-22830479.0,10558397.0,4796983.0,,13398456.0,0.0,44478642.0,,,,,,,285151252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,0.055,,-14903885.0,61944180.0,,,,,2618847.0,,,,484464880.0,10324190.0,,9760489.0,,15690716.0,,,,,,474561978.0,54913589.0,,,,331912792.0,,,,,23271011.0,153056570.0,77634896.0,,,15146556.0,,,,816377672.0,9062601.0,,,,280466696.0,15146556.0,15146556.0,,,,,0.0,,0.0,,,,,31426326.0,106359938.0,,,,,,738742776.0,13444004.0,283333742.0,,,,-1152863.0,70944456.0,,,-4672018.0,,-3515596.0,15690716.0,46696632.0,55898453.0,,,,23425621.0,,,,,,22704827.0,9048241.0,,,,,8381243.0,338247331.0,283333742.0,7558271.0,,216243386.0,,302118720.0,,,,-9612756.0,,,106621165.0,0.0,-50904339.0,-182557299.0,,0.055,,,,24209623.0,,,,,18675357.0,,,,-39689410.0,,398800685.0,,30517854.0,670614.0,,-18784978.0,-12276741.0,962051.0,3688956.0,,13101431.0,0.0,33031500.0,,,,,,,280887304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,108812916.0,,1541435.0,-15365613.0,49472438.0,51888922.0,,-10825490.0,15034620.0,20474176.0,19706159.0,29177273.0,75107754.0,457151959.0,12285244.0,11815508.0,8698084.0,64507058.0,15034620.0,294306512.0,,0.0,,-18536816.0,434975514.0,29177273.0,,-3183770.0,282009872.0,305951421.0,294306512.0,,,,9765019.0,122281421.0,64507058.0,62087947.0,92194861.0,-10365105.0,-60463115.0,81348942.0,,763103380.0,22307019.0,62087947.0,94313972.0,420672934.0,,-10365105.0,-10365105.0,0.0,42425050.0,216769123.0,-111259803.0,0.0,698596322.0,0.0,28064738.0,0.0,457151959.0,62087947.0,14626594.0,87578410.0,,,434975514.0,49472438.0,14626594.0,698596322.0,14498289.0,294306512.0,763103380.0,30106914.0,281804608.0,-2409296.0,44528810.0,35891067.0,81348942.0,904598.0,,-15508039.0,15034620.0,34703011.0,54993855.0,,44528810.0,,24937992.0,214951719.0,,120632220.0,203126888.0,305951421.0,-15992643.0,9650760.0,323483785.0,,9650760.0,,8258010.0,323483785.0,294306512.0,-5627538.0,144703983.0,214951719.0,0.22,283333742.0,-16618055.0,,430348288.0,-7318398.0,,-6944295.0,0.0,0.0,-33150936.0,-215396569.0,,,0.0,317717093.0,,176495910.0,,,-842961.0,15801962.0,29625417.0,0.22,-45524466.0,-215396569.0,-17907128.0,15034620.0,430348288.0,,19706159.0,-3614019.0,19652701.0,10972770.0,2037824.0,1541435.0,121805.0,,12652748.0,0.0,18463103.0,0.0,-23410581.0,,10217484.0,,54993855.0,,-159844763.0,62647.0,,,8258010.0,-152269927.0,623799822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,,-0.005,,-15139685.0,50142252.0,,,,,3534863.0,,,,464945667.0,8731081.0,,9625860.0,,11976419.0,,,,,,418274341.0,24638528.0,,,,280102098.0,,,,,2199085.0,93831477.0,62118671.0,,,-1556931.0,,,,745047765.0,10074418.0,,,,274189814.0,-1556931.0,-1556931.0,,,,,0.0,,0.0,,,,,30858249.0,71521107.0,,,,,,682929094.0,13474245.0,308742359.0,,,,-551254.0,47220931.0,,59011572.0,871460.0,-422156.0,-4585261.0,11976419.0,22310370.0,54122395.0,,,,20111285.0,,,,,,-2386176.0,9950122.0,,,,,8260496.0,333380887.0,308742359.0,-829245.0,,211140404.0,,294306512.0,,,,-5988937.0,-2692121.0,,0.0,0.0,-15101753.0,,,-0.005,,,,20012435.0,,,,,16063355.0,,,,0.0,,,,19284003.0,-3301142.0,,14435847.0,3610346.0,,37932.0,,11380204.0,0.0,11824945.0,,,2244273.0,,,,274189814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,0.045,,-15144242.0,51287101.0,,,,,2204828.0,,,,458138425.0,8494480.0,,9588124.0,,15118683.0,,,,,,415331811.0,6104592.0,,,,297953463.0,,,,,16078305.0,117341777.0,66405784.0,,,12209307.0,,,,756091888.0,28006146.0,,,,274327596.0,12209307.0,12209307.0,,,,,122535118.0,,0.0,,,,,34544385.0,81547272.0,,,,,,689686104.0,2248744.0,329498715.0,,,,440324.0,51449887.0,,80744752.0,5741437.0,-2541287.0,2223884.0,15118683.0,35794505.0,48380958.0,0.0,,,19716200.0,,,,,,18302189.0,10176072.0,,,,,8264638.0,335603307.0,329498715.0,6092882.0,,207032639.0,,308742359.0,,,,-5468250.0,-4228956.0,,0.0,0.0,-14966784.0,,,0.045,,,,7276668.0,,,,,33474396.0,,,,0.0,,,,16742716.0,-528343.0,,20756356.0,10321524.0,,177458.0,,11221720.0,0.0,25666429.0,,,2204828.0,,,,275093780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,0.085,,-15151837.0,73408158.0,,,,,2427518.0,,,,494999366.0,9296514.0,,9681536.0,,18514914.0,,,,,,424106719.0,14170466.0,,,,305686209.0,,,,,33103413.0,155741847.0,91923072.0,,,23936854.0,,,,800685575.0,29090684.0,,,,274433496.0,23936854.0,23936854.0,,,,,144999032.0,,0.0,,,,,41186708.0,101386005.0,,,,,,708762503.0,-12876211.0,335829868.0,,,,447395.0,74336716.0,,92844598.0,1702524.0,15478734.0,2478993.0,18514914.0,54355842.0,46678434.0,0.0,,,21252429.0,,,,,,35582406.0,10387322.0,,,,,8270152.0,350000334.0,335829868.0,11645552.0,,202454289.0,,329498715.0,,,,-4995774.0,-22886829.0,,0.0,0.0,-14879094.0,,,0.085,,,,-8336583.0,,,,,34086458.0,,,,0.0,,,,32221450.0,-1379185.0,,6331153.0,753311.0,,272743.0,,11955915.0,0.0,42784949.0,,,2427518.0,,,,275421716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
