,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,quarterlyOtherNonCashItems,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,trailingOperatingIncome,annualResearchAndDevelopment,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualOtherShortTermInvestments,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedEPS,annualChangeInWorkingCapital,trailingTotalRevenue,annualOtherCurrentAssets,trailingCostOfRevenue,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyTotalRevenue,annualNetOtherInvestingChanges,annualBasicAverageShares,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,trailingEndCashPosition,quarterlyOperatingIncome,quarterlyPurchaseOfInvestment,trailingPretaxIncome,trailingTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,annualCurrentDeferredRevenue,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualPretaxIncome,annualOperatingExpense,annualFreeCashFlow,quarterlyFreeCashFlow,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualCostOfRevenue,annualNetIncome,annualOtherNonCurrentAssets,trailingSaleOfInvestment,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualRepurchaseOfCapitalStock,annualTotalAssets,annualOtherNonCashItems,annualCurrentAssets,annualStockholdersEquity,quarterlyOtherCurrentAssets,annualLongTermDebt,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,annualCurrentLiabilities,quarterlyAccountsReceivable,trailingNetIncomeCommonStockholders,quarterlyCostOfRevenue,trailingNetOtherInvestingChanges,annualDilutedAverageShares,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyGoodwill,annualNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyLongTermDebt,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyBasicEPS,annualCommonStockIssuance,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyInventory,quarterlyGrossProfit,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyTaxProvision,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,annualIncomeTaxPayable,quarterlyAccumulatedDepreciation,annualPurchaseOfBusiness,quarterlyOtherIntangibleAssets,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,quarterlyDilutedEPS,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualInvestingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,annualBasicEPS,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,annualNonCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,annualChangesInAccountReceivables,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingOperatingExpense,quarterlyDilutedAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInInventory,trailingStockBasedCompensation,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,annualInventory,annualOtherCurrentLiabilities,quarterlyEbitda,trailingNetOtherFinancingCharges,annualInterestExpense,annualRepaymentOfDebt,annualGoodwill,annualStockBasedCompensation,trailingResearchAndDevelopment,annualTotalRevenue,annualCapitalStock,trailingChangeInWorkingCapital,trailingBasicAverageShares,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingInterestExpense,annualChangeInAccountPayable,trailingBasicEPS,trailingChangeInAccountPayable,trailingDilutedAverageShares
752025600,2097100000.0,4918200000.0,4348300000.0,,,-38400000.0,,,8833800000.0,430600000.0,,,,,338200000.0,9266500000.0,97200000.0,4918200000.0,-1.98,240100000.0,,1190200000.0,,688900000.0,926500000.0,2154200000.0,400600000.0,463746000.0,338200000.0,184400000.0,,173400000.0,-108100000.0,,,9266500000.0,1601400000.0,,11351900000.0,-1023600000.0,,281600000.0,1850400000.0,627600000.0,525900000.0,-152900000.0,2518100000.0,5154500000.0,-920900000.0,981000000.0,,1593200000.0,2362100000.0,-1023600000.0,81700000.0,,11351900000.0,79400000.0,8833800000.0,2085400000.0,1190200000.0,2547500000.0,,257200000.0,4348300000.0,6841000000.0,,1293000000.0,,463746000.0,926500000.0,2085400000.0,243800000.0,,,-920900000.0,,,320900000.0,2547500000.0,,189600000.0,8600000.0,,586000000.0,6841000000.0,,338200000.0,24300000.0,,687800000.0,,464400000.0,861200000.0,-38200000.0,2518100000.0,,,834100000.0,1240300000.0,338200000.0,338200000.0,296800000.0,2539300000.0,338200000.0,,,,-926100000.0,0.0,946100000.0,,1240300000.0,111200000.0,29500000.0,3771300000.0,,,86500000.0,-83900000.0,,-938800000.0,1601400000.0,35400000.0,,981000000.0,,-2531000000.0,,296800000.0,,-32900000.0,,216800000.0,2362100000.0,609800000.0,,91300000.0,,-206500000.0,,3771300000.0,,,-346500000.0,-139700000.0,-2531000000.0,,,-30400000.0,215000000.0,,,2097100000.0,-1.98,,,,,,8600000.0,,649800000.0,,,,,,,,,,,,-12900000.0,121400000.0,464400000.0,649800000.0,173400000.0,,369100000.0,,,,,7693800000.0,,,,,,,,,,,
759974400,,,4991400000.0,,,-42700000.0,,,9266700000.0,393400000.0,,,,,,,,4644900000.0,,,,,,,970800000.0,1711400000.0,,,,,,189200000.0,-80400000.0,,,9636300000.0,,,11780400000.0,87000000.0,,,,,-252200000.0,,2513700000.0,,,,,,2343800000.0,87000000.0,87000000.0,,,,,,1185300000.0,,,,,,,1128800000.0,,,,2144100000.0,-86500000.0,,,,,,,2292400000.0,511764706.0,-112600000.0,8700000.0,0.17,,,,0.0,17100000.0,,393400000.0,,687600000.0,582600000.0,,,,,,,344100000.0,344100000.0,,,,,,,,338200000.0,,,1208400000.0,135100000.0,48100000.0,,,,71200000.0,-31900000.0,,339900000.0,2240500000.0,,,1008300000.0,,-2531000000.0,,297000000.0,,-2500000.0,,,,-220300000.0,,86200000.0,,,,3739400000.0,,,,5900000.0,,0.17,,,,,,1959500000.0,,,,,,,,,791400000.0,,,,,511764706.0,,,,,13900000.0,,,,,,189200000.0,,,,,,,,,,,,,,,,,,
767664000,,,5855300000.0,,,-42800000.0,,,9965700000.0,438400000.0,,,,,,,,4328200000.0,,,,,,,1117100000.0,2446500000.0,,,,,,352700000.0,-128900000.0,,,10183500000.0,,,12492500000.0,189300000.0,,,,,-93400000.0,,2526800000.0,,,,,,2345300000.0,189300000.0,189300000.0,,,,,,1262200000.0,,,,,,,1655400000.0,,,,2309000000.0,-298600000.0,,,,,,,1974700000.0,518630137.0,-408600000.0,8200000.0,0.365,,,,0.0,15900000.0,,438400000.0,,745500000.0,791100000.0,,,,,,,280000000.0,280000000.0,,,,,,,,0.0,,,1200000000.0,297300000.0,108000000.0,,,,71300000.0,-41600000.0,,394900000.0,2979400000.0,,,1031500000.0,,-2531000000.0,,295300000.0,,-1600000.0,,,,-51800000.0,,60500000.0,,,,3731000000.0,,,,-64100000.0,,0.365,,,,,,2077000000.0,,,,,,,,,798900000.0,,,,,518630137.0,,,,,21600000.0,,,,,,352700000.0,,,,,,,,,,,,,,,,,,
775612800,,,5967400000.0,,,-43100000.0,,,10292100000.0,434300000.0,,,,,,,,4415700000.0,,,,,,,1231700000.0,2314700000.0,,,,,,306400000.0,-73000000.0,,,10383100000.0,,,12817100000.0,157700000.0,,,,,487000000.0,,2525000000.0,,,,,,2442500000.0,157700000.0,157700000.0,,,,,,1313800000.0,,,,,,,1574000000.0,,,,2434000000.0,-454500000.0,,,,,,,1964900000.0,517049180.0,-544500000.0,8300000.0,0.305,,,,0.0,16700000.0,,434300000.0,,735800000.0,740700000.0,,,,,,,295700000.0,295700000.0,,,,,,,,0.0,,,1201200000.0,245500000.0,87800000.0,,,,77600000.0,-46700000.0,,25500000.0,3046000000.0,,,1026900000.0,,-2531000000.0,,296900000.0,,-800000.0,,,,533700000.0,,29700000.0,,,,3732200000.0,,,,15700000.0,,0.305,,,,,,2157600000.0,,,,,,,,,763800000.0,,,,,517049180.0,,,,,800000.0,,,,,,306400000.0,,,,,,,,,,,,,,,,,,
783561600,2319200000.0,4505400000.0,5717900000.0,,,-43200000.0,,,9949400000.0,494500000.0,,,,,245400000.0,10223300000.0,332200000.0,4505400000.0,1.168333,-273900000.0,,1126300000.0,,1161000000.0,1353900000.0,2494300000.0,-904500000.0,516633381.0,245400000.0,603600000.0,,312700000.0,-62500000.0,,,10223300000.0,2637400000.0,,12781200000.0,169600000.0,,935800000.0,2017200000.0,490700000.0,349300000.0,-171800000.0,2831800000.0,5788700000.0,603600000.0,1014500000.0,,1760500000.0,2438000000.0,169600000.0,169600000.0,,12781200000.0,82700000.0,9949400000.0,2557900000.0,1126300000.0,2053900000.0,,256700000.0,5717900000.0,7879700000.0,,1430400000.0,,516666667.0,1353900000.0,2557900000.0,-64900000.0,,,603600000.0,,,222900000.0,2053900000.0,,-139600000.0,13500000.0,,36900000.0,7879700000.0,,245400000.0,28100000.0,,751200000.0,,698000000.0,1063900000.0,77800000.0,2831800000.0,,,718800000.0,1533600000.0,245400000.0,245400000.0,283700000.0,3178200000.0,245400000.0,,,,390900000.0,0.0,1417700000.0,,1533600000.0,257900000.0,88300000.0,4257600000.0,,,82900000.0,-107900000.0,,-369400000.0,2637400000.0,-164500000.0,,1014500000.0,,-2724000000.0,,283700000.0,,-1300000.0,,338200000.0,2438000000.0,457200000.0,,46500000.0,,-228100000.0,,4257600000.0,,,-344800000.0,-50300000.0,-2724000000.0,,,26200000.0,-1205300000.0,,,2319200000.0,1.168333,,,,,,13500000.0,,761300000.0,,,,,,,,,,600000.0,,-6200000.0,-92800000.0,698000000.0,761300000.0,312700000.0,,303000000.0,,,,,8966900000.0,,,,,,,,,,,
791510400,,,6262500000.0,,,-47500000.0,,,10662700000.0,287500000.0,,,,,,,,4584200000.0,,,,,,,1444900000.0,2090500000.0,,,,,,463800000.0,-26000000.0,,,10846700000.0,,,13470700000.0,138400000.0,,,,,-280000000.0,,2808000000.0,,,,,,2469400000.0,138400000.0,138400000.0,,,,,,1103300000.0,,,,,,,1339200000.0,,,,2624000000.0,-166300000.0,,,,,,,2101900000.0,522264151.0,-191600000.0,12900000.0,0.265,,,,0.0,-153500000.0,,287500000.0,,942600000.0,751300000.0,,,,,,,518100000.0,518100000.0,,,,,,,,245400000.0,,,1282600000.0,221900000.0,83500000.0,,,,88400000.0,-34700000.0,,712100000.0,3329400000.0,,,1243000000.0,,-2820000000.0,,282400000.0,,-1100000.0,,,,-245300000.0,,35400000.0,,,,4102600000.0,,,,272700000.0,,0.265,,,,,,2158900000.0,,,,,,,,,774200000.0,,,,,522264151.0,,,,,900000.0,,,,,,463800000.0,,,,,,,,,,,,,,,,,,
799200000,,,6360900000.0,,,-47600000.0,,,11270300000.0,337200000.0,,,,,,,,4673600000.0,,,,,,,1634600000.0,2452900000.0,,,,,,227400000.0,-48600000.0,,,11034500000.0,,,13891400000.0,237000000.0,,,,,-166500000.0,,2621100000.0,,,,,,2318100000.0,237000000.0,237000000.0,,,,,,1369200000.0,,,,,,,1888300000.0,,,,2856900000.0,326500000.0,,,,,,,2341400000.0,520879121.0,263000000.0,14100000.0,0.455,,,,0.0,249100000.0,,337200000.0,,996300000.0,564600000.0,,,,,,,520800000.0,520800000.0,,,,,,,,0.0,,,1292600000.0,373900000.0,136900000.0,,,,102600000.0,-47800000.0,,-146300000.0,3037700000.0,,,1048200000.0,,-2918000000.0,,280300000.0,,401200000.0,,,,-118700000.0,,32900000.0,,,,4210600000.0,,,,2700000.0,,0.455,,,,,,2395400000.0,,,,,,,,,927800000.0,,,,,520879121.0,,,,,8700000.0,,,,,,227400000.0,,,,,,,,,,,,,,,,,,
807148800,,,6115200000.0,,,-47600000.0,,,11217200000.0,495300000.0,,,,,,,,4613900000.0,,,,,,,1766900000.0,2653800000.0,,,,,,337700000.0,-62900000.0,,,10729100000.0,,,13761700000.0,180100000.0,,,,,222200000.0,,2544500000.0,,,,,,2222000000.0,180100000.0,180100000.0,,,,,,1050600000.0,,,,,,,1820800000.0,,,,3032600000.0,-590000000.0,,,,,,,2377100000.0,522028986.0,-646400000.0,14800000.0,0.345,,,,0.0,39600000.0,,495300000.0,,920200000.0,833000000.0,,,,,,,426700000.0,426700000.0,,,,,,,,0.0,,,1301200000.0,277600000.0,97500000.0,,,,99700000.0,-70000000.0,,260200000.0,3248000000.0,,,956100000.0,,-2959000000.0,,287200000.0,,108400000.0,,,,292200000.0,,76500000.0,,,,4260200000.0,,,,-94100000.0,,0.345,,,,,,2220600000.0,,,,,,,,,646600000.0,,,,,522028986.0,,,,,32500000.0,,,,,,337700000.0,,,,,,,,,,,,,,,,,,
815097600,2533000000.0,4518600000.0,6243400000.0,,,-47800000.0,,,11272600000.0,408000000.0,,,,,363700000.0,10762000000.0,397800000.0,4518600000.0,0.451667,-325500000.0,,1088500000.0,,1312800000.0,1690300000.0,2606100000.0,-966000000.0,521596244.0,363700000.0,706100000.0,,248400000.0,-56600000.0,,,10762000000.0,3167300000.0,,13847400000.0,150600000.0,,1103900000.0,2111100000.0,577000000.0,801300000.0,-190500000.0,2574800000.0,6694300000.0,706100000.0,934200000.0,,1828000000.0,2327200000.0,150600000.0,150600000.0,,13847400000.0,69800000.0,11272600000.0,3085400000.0,1088500000.0,2175800000.0,,283100000.0,6243400000.0,9099600000.0,,1666600000.0,,521596244.0,1690300000.0,3085400000.0,-536200000.0,,,706100000.0,,,181200000.0,2175800000.0,,-620800000.0,15600000.0,,43600000.0,9099600000.0,,363700000.0,83900000.0,,691100000.0,,720800000.0,939500000.0,183500000.0,2574800000.0,,,839400000.0,1335600000.0,363700000.0,363700000.0,305000000.0,3423900000.0,363700000.0,,,,473300000.0,0.0,1595900000.0,,1335600000.0,230500000.0,79900000.0,4213600000.0,,,101800000.0,-109900000.0,,-352700000.0,3167300000.0,-17000000.0,,934200000.0,,-2878000000.0,,305000000.0,,-516700000.0,,245400000.0,2327200000.0,911200000.0,,36400000.0,,-262400000.0,,4213600000.0,,,-194100000.0,-63000000.0,-2878000000.0,,,75500000.0,-1195800000.0,,,2533000000.0,0.451667,,,,,,15600000.0,,543100000.0,,,,,,,,,,1500000.0,,-8200000.0,118300000.0,720800000.0,543100000.0,248400000.0,,392400000.0,,,,,10118200000.0,,,,,,,,,,,
823046400,,,6644400000.0,,,-52400000.0,,,11572700000.0,445700000.0,,,,,,,,4575500000.0,,,,,,,1804200000.0,2296800000.0,,,,,,336300000.0,-12200000.0,,,11219900000.0,,,14446900000.0,166200000.0,,,,,-424500000.0,,2874200000.0,,,,,,2343200000.0,166200000.0,166200000.0,,,,,,855700000.0,,,,,,,1514800000.0,,,,3227000000.0,-226700000.0,,,,,,,2215400000.0,527619048.0,-252200000.0,16900000.0,0.315,,,,0.0,22100000.0,,445700000.0,,979800000.0,782000000.0,,,,,,,364200000.0,364200000.0,,,,,,,,363700000.0,,,1565600000.0,259700000.0,93500000.0,,,,98700000.0,-39400000.0,,639200000.0,3798500000.0,,,992700000.0,,-288400000.0,,315900000.0,,-2100000.0,,,,-385100000.0,,26100000.0,,,,1854000000.0,,,,500000.0,,0.315,,,,,,2234800000.0,,,,,,,,,611100000.0,,,,,527619048.0,,,,,11900000.0,,,,,,336300000.0,,,,,,,,,,,,,,,,,,
830822400,,,6701100000.0,,,-52500000.0,,,11847100000.0,504700000.0,,,,,,,,4710300000.0,,,,,,,2024300000.0,3064800000.0,,,,,,505000000.0,-56000000.0,,,11411400000.0,,,14754300000.0,272700000.0,,,,,-25700000.0,,2907200000.0,,,,,,2382200000.0,272700000.0,272700000.0,,,,,,850100000.0,,,,,,,2055100000.0,,,,3342900000.0,169100000.0,,,,,,,2311800000.0,524423077.0,86200000.0,16300000.0,0.52,,,,0.0,26900000.0,,504700000.0,,1066700000.0,1009700000.0,,,,,,,278100000.0,278100000.0,,,,,,,,0.0,,,1602400000.0,428500000.0,155800000.0,,,,103400000.0,-62100000.0,,-208700000.0,3619900000.0,,,983500000.0,,-288400000.0,,321300000.0,,2000000.0,,,,36400000.0,,35200000.0,,,,1890800000.0,,,,-86100000.0,,0.52,,,,,,2528100000.0,,,,,,,,,553100000.0,,,,,524423077.0,,,,,17500000.0,,,,,,505000000.0,,,,,,,,,,,,,,,,,,
838771200,,,6460300000.0,,,-52500000.0,,,12249300000.0,510400000.0,,,,,,,,4959000000.0,,,,,,,2177400000.0,2880800000.0,,,,,,393100000.0,-30800000.0,,,11419300000.0,,,14815900000.0,204400000.0,,,,,-3590100000.0,,2566600000.0,,,,,,2844300000.0,204400000.0,204400000.0,,,,,,1223900000.0,,,,,,,1977300000.0,,,,3396600000.0,3646100000.0,,,,,,,2098800000.0,517468354.0,-662400000.0,15900000.0,0.395,,,,0.0,27000000.0,,510400000.0,,941300000.0,903500000.0,,,,,,,301200000.0,301200000.0,,,,,,,,0.0,,,1275900000.0,320600000.0,116200000.0,,,,99500000.0,-4303000000.0,,-28000000.0,3958000000.0,,,969400000.0,,-294600000.0,,321300000.0,,0.0,,,,712900000.0,,25300000.0,,,,1570500000.0,,,,23100000.0,,0.395,-106700000.0,,,,,2477300000.0,,,,,,,,,25000000.0,,,,,517468354.0,,,,,5200000.0,,,,,,393100000.0,,,,,,,,,,,,,,,,,,
846720000,2676200000.0,4677600000.0,6417900000.0,,,-51900000.0,,,12047200000.0,619600000.0,,,,,291500000.0,11095500000.0,479800000.0,4677600000.0,1.57,209200000.0,,1299200000.0,,1587100000.0,2299500000.0,2885400000.0,-1002700000.0,520573248.0,291500000.0,817300000.0,,352700000.0,-28300000.0,,,11095500000.0,3144100000.0,,14652700000.0,173900000.0,,1297100000.0,2391800000.0,1068500000.0,5108800000.0,-209300000.0,2605500000.0,7148800000.0,817300000.0,967900000.0,,2080400000.0,2242800000.0,173900000.0,173900000.0,-274700000.0,14652700000.0,14200000.0,12047200000.0,3557200000.0,1299200000.0,2425400000.0,,311400000.0,6417900000.0,9627600000.0,,1601700000.0,,523089431.0,2299500000.0,3557200000.0,-4591200000.0,,,817300000.0,,,104400000.0,2425400000.0,,-387100000.0,9400000.0,,39000000.0,9627600000.0,,291500000.0,36100000.0,,931000000.0,,828900000.0,1283700000.0,112200000.0,2605500000.0,,,1344400000.0,1351700000.0,291500000.0,291500000.0,285900000.0,3978900000.0,291500000.0,,,,-200000000.0,0.0,1898500000.0,,1351700000.0,288300000.0,114400000.0,4304700000.0,,,100500000.0,4128600000.0,,-602500000.0,3144100000.0,-75100000.0,,967900000.0,,-2953000000.0,,285900000.0,,-300000.0,,363700000.0,2242800000.0,980200000.0,,17800000.0,,-275900000.0,,4304700000.0,,,-127300000.0,-9700000.0,-2953000000.0,,-55900000.0,-65000000.0,-1215500000.0,,,2676200000.0,1.57,,,,,,9400000.0,,597600000.0,,,,,,,,,,4400000.0,,-400000.0,-72200000.0,828900000.0,597600000.0,352700000.0,,402200000.0,,,,,11127700000.0,,,,,,,,,,,
854668800,,,6169900000.0,,,-51600000.0,,,12555500000.0,385600000.0,,,,,,,,5397100000.0,,,,,,,2425200000.0,2372100000.0,,,,,,356300000.0,-32300000.0,,,11567000000.0,,,15141000000.0,176700000.0,,,,,-266100000.0,,2585500000.0,,,,,,2908800000.0,176700000.0,176700000.0,,,,,,1359200000.0,,,,,,,1543700000.0,,,,3574000000.0,-250700000.0,,,,,,,2478400000.0,512173913.0,-326000000.0,9900000.0,0.345,,,,0.0,21400000.0,,472100000.0,,1193700000.0,828400000.0,,,,,,,366100000.0,366100000.0,,,,,,,,291500000.0,,,1331800000.0,282800000.0,106100000.0,,,,94900000.0,-68100000.0,,602700000.0,3834100000.0,,,971200000.0,,-2929000000.0,,282500000.0,,-100000.0,,,,-198000000.0,,25100000.0,,,,4260800000.0,,,,74600000.0,,0.34,-100200000.0,,,,,2295600000.0,,,,,,,,,40200000.0,,,86500000.0,,519705882.0,,,,,3200000.0,,,,,,356300000.0,,,,,,,,,,,,,,,,,,
862358400,,,6916200000.0,,,-51200000.0,,,13488200000.0,463400000.0,,,,,,,,5443700000.0,,,,,,,2694000000.0,3501500000.0,,,,,,591900000.0,-46400000.0,,,12359900000.0,,,16072500000.0,319500000.0,,,,,-45300000.0,,2584300000.0,,,,,,2885000000.0,319500000.0,319500000.0,,,,,,1415200000.0,,,,,,,2339600000.0,,,,3712600000.0,-426600000.0,,,,,,,2548900000.0,511200000.0,-490700000.0,9800000.0,0.625,,,,0.0,20000000.0,,570000000.0,,1289800000.0,1161900000.0,,,,,,,267600000.0,267600000.0,,,,,,,,0.0,,,1334000000.0,508200000.0,188700000.0,,,,103700000.0,-79200000.0,,357800000.0,4257700000.0,,,971500000.0,,-2884000000.0,,278800000.0,,-500000.0,,,,33900000.0,,61500000.0,,,,4218000000.0,,,,-98500000.0,,0.62,-111900000.0,,,,,2609500000.0,,,,,,,,,49000000.0,,,106600000.0,,515322581.0,,,,,7700000.0,,,,,,591900000.0,,,,,,,,,,,,,,,,,,
870307200,,,7014500000.0,,,-50900000.0,,,13311800000.0,490900000.0,,,,,,,,5091700000.0,,,,,,,2890600000.0,3400500000.0,,,,,,480800000.0,-24200000.0,,,12106200000.0,,,15950100000.0,252700000.0,,,,,340600000.0,,2638300000.0,,,,,,2175900000.0,252700000.0,252700000.0,,,,,,1498500000.0,,,,,,,2329300000.0,,,,3843900000.0,-121800000.0,,,,,,,2905500000.0,505400000.0,-242800000.0,10300000.0,0.5,,,,0.0,34300000.0,,590400000.0,,1170800000.0,1071200000.0,,,,,,,250100000.0,250100000.0,,,,,,,,0.0,,,1365800000.0,404100000.0,151400000.0,,,,111000000.0,-124500000.0,,-238100000.0,3796600000.0,,,980100000.0,,-2878000000.0,,292400000.0,,0.0,,,,465100000.0,,27700000.0,,,,4243800000.0,,,,-17500000.0,,0.495,-98800000.0,,,,,2619000000.0,,,,,,,,,598900000.0,,,99500000.0,,510505051.0,,,,,20500000.0,,,,,,480800000.0,,,,,,,,,,,,,,,,,,
878256000,2839700000.0,4977400000.0,7195200000.0,,,-50600000.0,,412300000.0,13162700000.0,534800000.0,,,,,330000000.0,12172600000.0,550900000.0,4977400000.0,1.89,-226000000.0,,1594200000.0,,1755100000.0,3048400000.0,3343300000.0,-1060400000.0,507989418.0,330000000.0,960100000.0,,326300000.0,-63800000.0,,,12172600000.0,3774600000.0,,16319800000.0,211300000.0,,1511000000.0,2652600000.0,671800000.0,642600000.0,-204300000.0,3157100000.0,8209500000.0,960100000.0,1475200000.0,,1874700000.0,2333200000.0,211300000.0,211300000.0,-419100000.0,16319800000.0,13200000.0,13162700000.0,4147200000.0,1594200000.0,2622800000.0,,365600000.0,7195200000.0,10165800000.0,,1996800000.0,,514639175.0,3048400000.0,4147200000.0,-261300000.0,,,960100000.0,,,226000000.0,2622800000.0,,-324600000.0,21400000.0,,34800000.0,10165800000.0,,330000000.0,102300000.0,,1020200000.0,,1072700000.0,1346500000.0,178100000.0,3157100000.0,,,1156700000.0,1524100000.0,330000000.0,330000000.0,157800000.0,4407700000.0,330000000.0,,,,268900000.0,0.0,2120700000.0,,1524100000.0,315900000.0,104600000.0,4380100000.0,,,112700000.0,-213100000.0,,-453500000.0,3774600000.0,-255200000.0,,1475200000.0,,-2856000000.0,,157800000.0,,400000.0,,291500000.0,2333200000.0,855700000.0,,111700000.0,,-484900000.0,,4380100000.0,,,-166700000.0,79900000.0,-2856000000.0,,-108200000.0,-6900000.0,-1384100000.0,,,2839700000.0,1.89,,,,,,21400000.0,,580900000.0,,,119800000.0,,,,,,,3400000.0,,-200000.0,38500000.0,1072700000.0,580900000.0,326300000.0,,422200000.0,,,,,12617200000.0,,,,,,,,,,,
886204800,,,8018700000.0,,,-50200000.0,,,14022100000.0,421700000.0,,,,,,,,5022600000.0,,,,,,,3194300000.0,2824000000.0,,,,,,413500000.0,-76800000.0,,,13041300000.0,,,17187300000.0,203300000.0,,,,,-678700000.0,,3165200000.0,,,,,,2359000000.0,203300000.0,203300000.0,,,,,,1688400000.0,,,,,,,1894100000.0,,,,4146000000.0,-306800000.0,,,,,,,2642300000.0,501975309.0,-419700000.0,21300000.0,0.405,,,,0.0,22300000.0,,516400000.0,,1464300000.0,929900000.0,,,,,,,319200000.0,319200000.0,,,,,,,,330000000.0,,,1534800000.0,321100000.0,117800000.0,,,,114700000.0,-73000000.0,,1016500000.0,4934000000.0,,,1446600000.0,,-2856000000.0,,183800000.0,,0.0,,,,-605700000.0,,36900000.0,,,,4390800000.0,,,,-10800000.0,,0.405,-132800000.0,,,,,2458100000.0,,,,,,,,,626600000.0,,,94700000.0,,501975309.0,,,,,6600000.0,,,,,,413500000.0,,,,,,,,,,,,,,,,,,
893894400,,,9353600000.0,,,-107300000.0,,,15361700000.0,479700000.0,,,,,,,,4934300000.0,,,,,,,3502700000.0,4040200000.0,,,,,,667200000.0,-40500000.0,,,14287900000.0,,,18553200000.0,365200000.0,,,,,-173300000.0,,3191500000.0,,,,,,2395800000.0,365200000.0,365200000.0,,,,,,1855800000.0,,,,,,,2779100000.0,,,,4265300000.0,-415200000.0,,,,,,,2517000000.0,493513514.0,-556100000.0,21500000.0,0.74,,,,0.0,32400000.0,,593900000.0,,1511100000.0,1261100000.0,,,,,,,334400000.0,334400000.0,,,,,,,,0.0,,,1554100000.0,570400000.0,205200000.0,,,,129200000.0,-136600000.0,,607300000.0,5993300000.0,,,1451000000.0,,-2919000000.0,,186400000.0,,900000.0,,,,-36700000.0,,36200000.0,,,,4473100000.0,,,,15200000.0,,0.725,-214000000.0,,,,,2704400000.0,,,,,,,,,655900000.0,,,114200000.0,,503724138.0,,,,,14100000.0,,,,,,667200000.0,,,,,,,,,,,,,,,,,,
