date,quarterlyDilutedEPS,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,trailingInterestExpense,quarterlyChangeInInventory,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualInterestExpense,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualOtherIncomeExpense,annualTotalNonCurrentAssets,annualCapitalExpenditure,trailingGrossProfit,annualDilutedAverageShares,annualSellingGeneralAndAdministration,trailingDeferredIncomeTax,quarterlyOtherIntangibleAssets,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,trailingStockBasedCompensation,quarterlyStockBasedCompensation,quarterlyBasicAverageShares,quarterlyEbitda,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,trailingChangeInInventory,annualStockBasedCompensation,quarterlyCapitalExpenditure,trailingTaxProvision,trailingDepreciationAndAmortization,annualInventory,quarterlyTotalRevenue,annualCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,annualChangeInInventory,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,annualNetIncomeContinuousOperations,annualCapitalStock,annualTotalRevenue,trailingResearchAndDevelopment,annualCostOfRevenue,annualPurchaseOfBusiness,trailingOperatingExpense,quarterlyGrossPPE,trailingFreeCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualOperatingExpense,quarterlyPretaxIncome,annualGrossProfit,annualResearchAndDevelopment,quarterlyPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualBasicAverageShares,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,trailingBeginningCashPosition,trailingCashDividendsPaid,annualChangesInAccountReceivables,trailingCostOfRevenue,annualChangeInWorkingCapital,quarterlyChangeInCashSupplementalAsReported,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualNetOtherInvestingChanges,annualRetainedEarnings,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,annualPretaxIncome,annualCashDividendsPaid,quarterlyLongTermDebt,quarterlyTotalAssets,quarterlyFreeCashFlow,annualPurchaseOfInvestment,annualNetIncome,annualBasicEPS,trailingChangeInWorkingCapital,annualAccountsReceivable,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncome,trailingInvestingCashFlow,annualFreeCashFlow,annualAccountsPayable,trailingOperatingIncome,annualIncomeTaxPayable,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualEndCashPosition,annualOtherCurrentAssets,quarterlyBasicEPS,annualOtherNonCashItems,trailingTotalRevenue,annualLongTermDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyEndCashPosition,annualCashAndCashEquivalents,annualDilutedEPS,trailingEndCashPosition,quarterlyInvestingCashFlow,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,annualDepreciationAndAmortization,annualTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,annualInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,trailingOtherIncomeExpense,quarterlyInventory,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,annualNetPPE,quarterlyOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualChangeInAccountPayable,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualOperatingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,annualSaleOfInvestment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherShortTermInvestments,annualOtherIntangibleAssets,quarterlyDilutedAverageShares,annualEbitda,trailingNetOtherInvestingChanges,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingDilutedEPS,trailingBasicEPS,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1970-01-01 00:00:00.488937600,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322928000.0,287400000.0,,,,,,,,,287400000.0,,287400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22600000.0,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322928000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.496886400,,88000000.0,221600000.0,,,797400000.0,,681100000.0,,,,,,19300000.0,0.0,0.0,12600000.0,664400000.0,,,325925926.0,380500000.0,,24000000.0,,,,,118400000.0,118400000.0,,67200000.0,,,,,,,-690200000.0,,,,,,,,182700000.0,315900000.0,,-690200000.0,,-318400000.0,,,61200000.0,88000000.0,,1143800000.0,,566200000.0,,,797400000.0,,,,,,282800000.0,576500000.0,439900000.0,,577600000.0,,,56300000.0,-318400000.0,,559800000.0,325925926.0,,,,,,,,,,,,,,610000000.0,,479000000.0,221600000.0,,,,,,,610000000.0,664400000.0,,,1240900000.0,,131000000.0,,220700000.0,1240900000.0,,,88000000.0,0.27,,,28900000.0,0.0,137700000.0,,,0.0,,,,,,,277000000.0,0.0,681100000.0,0.0,67200000.0,,,,220700000.0,,282800000.0,,,118400000.0,0.27,,,61200000.0,,,,43000000.0,559800000.0,,56300000.0,,,161400000.0,,,,182700000.0,,,,479000000.0,,,,,161400000.0,,0.0,118400000.0,,277000000.0,,24000000.0,,197100000.0,,576500000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.504835200,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322240000.0,265400000.0,,,,,,,,,265400000.0,,265400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17500000.0,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322240000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.512611200,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326168000.0,319100000.0,,,,,,,,,319100000.0,,319100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31100000.0,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326168000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.520473600,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330344000.0,337400000.0,,,,,,,,,337400000.0,,337400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31700000.0,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330344000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.528422400,,111900000.0,290700000.0,,,999200000.0,,803900000.0,,,,,,33400000.0,0.0,0.0,23100000.0,908100000.0,,,339090909.0,436400000.0,,148200000.0,,,,,172800000.0,172800000.0,,89500000.0,,,,,,,-738800000.0,,,,,,,,268300000.0,389600000.0,,-738800000.0,,-367900000.0,,,154700000.0,111900000.0,,1311600000.0,,626800000.0,,,999200000.0,,,,,,445400000.0,782800000.0,501600000.0,,684800000.0,,,49900000.0,-367900000.0,,887000000.0,339090909.0,,,,,,,,,,,,,,704800000.0,,631300000.0,290700000.0,,,,,,,704800000.0,908100000.0,,,1690900000.0,,172700000.0,,391700000.0,1690900000.0,,,111900000.0,0.33,,,31500000.0,0.0,183200000.0,,,0.0,,,,,,,441600000.0,0.0,803900000.0,0.0,89500000.0,,,,391700000.0,,445400000.0,,,172800000.0,0.33,,,154700000.0,,,,60800000.0,887000000.0,,49900000.0,,,128600000.0,,,,268300000.0,,,,631300000.0,,,,,128600000.0,,0.0,172800000.0,,441600000.0,,148200000.0,,248400000.0,,782800000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.536371200,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327840000.0,343600000.0,,,,,,,,,343600000.0,,343600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30500000.0,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327840000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.544147200,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327840000.0,390000000.0,,,,,,,,,390000000.0,,390000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33300000.0,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327840000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.552009600,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333728000.0,392900000.0,,,,,,,,,392900000.0,,392900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36200000.0,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333728000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.559958400,,141800000.0,310400000.0,,,1122800000.0,,861300000.0,,,,,,70900000.0,0.0,0.0,53400000.0,1049200000.0,,,329767442.0,500200000.0,,253000000.0,,,,,189000000.0,189000000.0,,52400000.0,,,,,,,-900100000.0,,,,,,,,305100000.0,455500000.0,,-900100000.0,,-367900000.0,,,182600000.0,141800000.0,,1582000000.0,,762700000.0,,,1122800000.0,,,,,,493000000.0,842300000.0,592900000.0,,819300000.0,,,57600000.0,-367900000.0,,1030200000.0,329767442.0,,,,,,,,,,,,,,823300000.0,,754900000.0,310400000.0,,,,,,,823300000.0,1049200000.0,,,1891500000.0,,208800000.0,,479600000.0,1891500000.0,,,141800000.0,0.43,,,41900000.0,0.0,226400000.0,,,0.0,,,,,,,537200000.0,0.0,861300000.0,0.0,52400000.0,,,,479600000.0,,493000000.0,,,189000000.0,0.43,,,182600000.0,,,,67000000.0,1030200000.0,,57600000.0,,,41300000.0,,,,305100000.0,,,,754900000.0,,,,,41300000.0,,0.0,189000000.0,,537200000.0,,253000000.0,,319100000.0,,842300000.0,,,,,,,,,,,,,,
1970-01-01 00:00:00.567907200,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318304000.0,366500000.0,,,,,,,,,366500000.0,,366500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20800000.0,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318304000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.575769600,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323328000.0,427800000.0,,,,,,,,,427800000.0,,427800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000000.0,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323328000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.583632000,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323512000.0,439600000.0,,,,,,,,,439600000.0,,439600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39700000.0,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323512000.0,,,,,,,,,,,,,,,,,
