date,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyStockholdersEquity,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyChangesInAccountReceivables,annualGrossPPE,quarterlyBasicAverageShares,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualPurchaseOfBusiness,quarterlyInterestExpense,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,trailingOperatingExpense,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,annualInvestingCashFlow,annualAccumulatedDepreciation,annualCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,trailingInterestExpense,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualStockBasedCompensation,quarterlyNetPPE,quarterlyEbitda,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualRepaymentOfDebt,annualPurchaseOfInvestment,annualTotalRevenue,quarterlyDilutedEPS,annualBasicAverageShares,annualInterestExpense,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyDilutedAverageShares,annualOtherShortTermInvestments,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualBasicEPS,annualChangeInAccountPayable,annualAccountsPayable,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingNetIncome,quarterlyTotalRevenue,annualNetOtherInvestingChanges,trailingPretaxIncome,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,quarterlyOtherNonCurrentLiabilities,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualCurrentDeferredRevenue,quarterlyFreeCashFlow,annualCurrentDebt,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,quarterlyTotalAssets,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentAssets,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyBasicEPS,annualSellingGeneralAndAdministration,annualDilutedAverageShares,annualCurrentAssets,annualOtherNonCashItems,annualLongTermDebt,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyEndCashPosition,annualRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,annualTotalAssets,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,annualDilutedEPS,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualAccountsReceivable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyOperatingExpense,quarterlyChangeInAccountPayable,quarterlyTaxProvision,annualInventory,trailingBeginningCashPosition,trailingBasicAverageShares,trailingChangeInCashSupplementalAsReported,quarterlyGoodwill,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,trailingOtherNonCashItems,annualOtherIntangibleAssets,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualOtherCurrentAssets,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingTaxProvision,quarterlyOtherIntangibleAssets,annualChangeInInventory,annualGoodwill,trailingChangeInInventory,annualTaxProvision,annualNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,annualDeferredIncomeTax,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,quarterlyOtherCurrentAssets,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyInventory,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
1970-01-01 00:00:01.009756800,,,2376000.0,,38751000.0,,60340000.0,861876000.0,,,332638000.0,,2376000.0,2376000.0,2720000.0,-8803000.0,,,,,86126000.0,,,7604000.0,2776000.0,,,0.0,,,-7931000.0,,,,27421000.0,,-192179000.0,,-57390000.0,13996000.0,8196000.0,,,,9826000.0,,,,,,,861876000.0,,0.0,131439000.0,,-400000.0,,-344000.0,38751000.0,-12042000.0,,98664000.0,,15953459.0,29126000.0,2950000.0,,,,,,,8455000.0,-7931000.0,-8413000.0,629508000.0,1.67,,,944000.0,,3116000.0,,,-4288000.0,2376000.0,30277000.0,,,,26062000.0,-134789000.0,,,2376000.0,,30277000.0,,,113547000.0,,,30277000.0,,962146000.0,,7278000.0,-32763000.0,,,,,629508000.0,,8196000.0,8196000.0,,11694000.0,16208178.0,,2841000.0,573161000.0,31510000.0,,332638000.0,2376000.0,,,-41761000.0,,962146000.0,-127887000.0,,1.64,26611000.0,,,,,,573161000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,,,,96256000.0,,,,,,406652000.0,,5012000.0,5012000.0,2376000.0,-56719000.0,,,16409258.0,,-21097000.0,273000000.0,,6720000.0,,,,0.0,,,-6549000.0,,,,11234000.0,,,,,16745000.0,9603000.0,,,,-8168000.0,,,,,,,876024000.0,,,,,,,2636000.0,,,,,0.46,,,,,16720857.0,,,,,8847000.0,,-8440000.0,,,,,952000.0,,3473000.0,,,,,,,,,28207000.0,,,,,,,,,-9863000.0,,,,,977986000.0,,7698000.0,,,,,,571334000.0,,9603000.0,9603000.0,0.47,,,,,,,,,5012000.0,,,-25343000.0,,,-4246000.0,,,,,,,,,246272000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,,,,96257000.0,,,,,,407173000.0,,2942000.0,2942000.0,5012000.0,53942000.0,,,16747201.0,,-69134000.0,,,6874000.0,,,,6000000.0,,,-7185000.0,,,,15726000.0,,,,,55990000.0,10220000.0,,,,-4731000.0,,,,,,,938066000.0,,,,,,,-2070000.0,,,,,0.47,,,,,17117830.0,,,,,9260000.0,,-10543000.0,,,,,977000.0,,3308000.0,,,,,,,,,29116000.0,,,,,,,,,-53408000.0,,,,,1041754000.0,,7995000.0,,,,,,634581000.0,,10220000.0,10220000.0,0.48,,,,,,,,,2942000.0,,,-73786000.0,,,-4652000.0,,,,,,,,,584121000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,,,,96278000.0,,,,,,486619000.0,,3593000.0,3593000.0,2942000.0,-73642000.0,,,18329443.0,,-35951000.0,,,6082000.0,,,,-6000000.0,,,-11700000.0,,,,11636000.0,,,,,28099000.0,11757000.0,,,,-9884000.0,,,,,,,966569000.0,,,,,,,651000.0,,,,,0.46,,,,,18556300.0,,,,,8956000.0,,-10708000.0,,,,,1809000.0,,3203000.0,,,,,,,,,31982000.0,,,-3133000.0,,,,,,-24315000.0,,,,,1079325000.0,,8530000.0,,,,,,592706000.0,,11757000.0,10755000.0,0.47,,,,,,,,,3593000.0,,,-39084000.0,,,0.0,,,,,,,,,541976000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,,,3790000.0,,96278000.0,,67050000.0,1044808000.0,,,485853000.0,,3790000.0,3790000.0,3593000.0,62992000.0,,,,,-87287000.0,,,5308000.0,2376000.0,,,0.0,,,-10256000.0,,,,28454000.0,,-227840000.0,,-213469000.0,61370000.0,8830000.0,,,,5363000.0,,,,,,,1044808000.0,,0.0,162204000.0,,1414000.0,,197000.0,96278000.0,-13427000.0,,119688000.0,,17594228.0,24984000.0,-146419000.0,,,,,,,9027000.0,-10256000.0,-11709000.0,673390000.0,2.28,,,4610000.0,,3452000.0,,,-17420000.0,3790000.0,40410000.0,,,,30383000.0,-14371000.0,,,3790000.0,,40410000.0,,,-58833000.0,,,40032000.0,,1159243000.0,,7229000.0,-41400000.0,,,,,673390000.0,,8830000.0,9454000.0,,13436000.0,17859787.0,,8348000.0,614878000.0,36090000.0,,485853000.0,3790000.0,,,-89627000.0,,1159243000.0,-2340000.0,,2.24,31453000.0,,,,,,614878000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,,,,96278000.0,,,,,,487692000.0,,3674000.0,3674000.0,3790000.0,-1757000.0,,,18895821.0,,-59704000.0,,,6871000.0,,,,0.0,,,-9437000.0,,,,17636000.0,,,,,37247000.0,11946000.0,,,,-5748000.0,,,,,,,1092599000.0,,,,,,,-116000.0,,,,,0.63,,,,,19136372.0,,,,,9825000.0,,-11716000.0,,,,,955000.0,,3549000.0,,,,,,,,,33742000.0,,,,,,,,,-42068000.0,,,,,1211291000.0,,9924000.0,,,,,,723599000.0,,11946000.0,12149000.0,0.64,,,,,,,,,3674000.0,,,-54999000.0,,,4705000.0,,,,,,,,,666405000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,,,,96279000.0,,,,,,489473000.0,,3998000.0,3998000.0,3674000.0,-1175000.0,,,18952445.0,,-23446000.0,,,6512000.0,,,,0.0,,,-9465000.0,,,,22300000.0,,,,,4294000.0,11895000.0,,,,4526000.0,,,,,,,1107752000.0,,,,,,,324000.0,,,,,0.65,,,,,19190472.0,,,,,10190000.0,,-12297000.0,,,,,-4510000.0,,3544000.0,,,,,,,,,33546000.0,,,,,,,,,-1146000.0,,,,,1231751000.0,,10324000.0,,,,,,742278000.0,,11895000.0,12549000.0,0.66,,,,,,,,,3998000.0,,,-26270000.0,,,-2824000.0,,,,,,,,,681812000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,,,,96280000.0,,,,,,501362000.0,,3225000.0,3225000.0,3998000.0,-5915000.0,,,19023162.0,,-23051000.0,,,6532000.0,,,,1000.0,,,-10231000.0,,,,15473000.0,,,,,-19444000.0,12406000.0,,,,-13601000.0,,,,,,,1086081000.0,,,,,,,-773000.0,,,,,1.0,,,,,19276932.0,,,,,10273000.0,,-12358000.0,,,,,5529000.0,,3568000.0,,,,,,,,,34250000.0,,,,,,,,,-7578000.0,,,,,1211145000.0,,19369000.0,,,,,,709783000.0,,12406000.0,21594000.0,1.02,,,,,,,,,3225000.0,,,3198000.0,,,31597000.0,,,,,,,,,655316000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,,,4985000.0,,96281000.0,,74847000.0,1135676000.0,,,507135000.0,,4985000.0,4985000.0,3225000.0,2722000.0,,,,,-69119000.0,,,6501000.0,3790000.0,,,-1000.0,,,-7706000.0,,,,19438000.0,,-139810000.0,,-175320000.0,44061000.0,12257000.0,,,,-5165000.0,,,,,,,1135676000.0,,0.0,66158000.0,,1195000.0,,1760000.0,96281000.0,-6125000.0,,134142000.0,,18993856.0,26416000.0,-100473000.0,,,,,8635000.0,,10456000.0,-7706000.0,-12954000.0,765442000.0,3.14,,,760000.0,,3550000.0,,,-19988000.0,4985000.0,48504000.0,,,,32604000.0,35510000.0,,,4985000.0,,48504000.0,,,-49681000.0,,,59643000.0,,1272577000.0,,11127000.0,-49325000.0,,,,,765442000.0,,12257000.0,13351000.0,,14211000.0,19247790.0,,2734000.0,709007000.0,40744000.0,,507135000.0,4985000.0,8635000.0,,-61739000.0,,1272577000.0,2032000.0,,3.1,50745000.0,,,,,,709007000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,,,,96282000.0,,,,,,511724000.0,,4356000.0,4356000.0,4985000.0,-28078000.0,,,19206954.0,,-24471000.0,,,6709000.0,,,,0.0,,,-8995000.0,,,,19516000.0,,,,,243000.0,13714000.0,,,,-5507000.0,,,,,,,1148340000.0,,,,,,,-629000.0,,,,,0.78,,,,,19584003.0,,,10120000.0,,10508000.0,,-13401000.0,,,,,802000.0,,3636000.0,,,,,,,,,36066000.0,,,-1371000.0,,,,,,-4955000.0,,,,,1294820000.0,,13115000.0,,,,,,783096000.0,,13714000.0,15340000.0,0.8,,,,,,,,,4356000.0,,,-20388000.0,,,5454000.0,,,,,,,,,718898000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,,,,187332000.0,,,,,,604646000.0,,3030000.0,3030000.0,4356000.0,-43908000.0,,,19284631.0,,-81494000.0,,,6926000.0,,,,124209000.0,,,-1444000.0,,,,15429000.0,,,,,66759000.0,13887000.0,,,,-9875000.0,,,,,,,1230383000.0,,,,,,,-1326000.0,,,,,0.5,,,,,19608854.0,,,7826000.0,,10640000.0,,-13852000.0,,,,,777000.0,,3814000.0,,,,,,,,,36597000.0,,,-2020000.0,,,,,,-66065000.0,,,,,1379744000.0,,9727000.0,,,,,,775098000.0,,13887000.0,13887000.0,0.5,,,,,,,,,3030000.0,,,-83514000.0,,,0.0,,,,,,,,,684486000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,,,,187333000.0,,,,,,614110000.0,,5330000.0,5330000.0,3030000.0,63346000.0,,,19352670.0,,-118270000.0,,,6626000.0,,,,-124209000.0,,,6473000.0,,,,21565000.0,,,,,99597000.0,15464000.0,,,,-5328000.0,,,,,,,1348967000.0,,,,,,,2300000.0,,,,,0.58,,,,,19668360.0,,,6735000.0,,11113000.0,,-14170000.0,,,,,316000.0,,3662000.0,,,,,,,,,39884000.0,,,-592000.0,,,,,,-96705000.0,,,,,1523679000.0,,11370000.0,,,,,,909569000.0,,15464000.0,15464000.0,0.59,,,,,,,,,5330000.0,,,-118862000.0,,,0.0,,,,,,,,,847046000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,,,3158000.0,,187334000.0,,67752000.0,1680102000.0,,,620473000.0,,3158000.0,3158000.0,5330000.0,-1736000.0,,,,,-226724000.0,,,8409000.0,4985000.0,,,85421000.0,,,6037000.0,,,,11242000.0,,-450688000.0,,-450959000.0,214510000.0,15504000.0,,,,-17312000.0,,,,,,,1680102000.0,,-38588000.0,381109000.0,,-1827000.0,,-2172000.0,187334000.0,-10376000.0,,154614000.0,,19315364.0,28670000.0,-383207000.0,,,,,5267000.0,,12475000.0,6037000.0,-17007000.0,1251811000.0,2.37,,,575000.0,,3993000.0,,,-38022000.0,3158000.0,58569000.0,,,,42067000.0,271000.0,,,3158000.0,,58569000.0,,,-215482000.0,,,60195000.0,,1872284000.0,,13388000.0,-58430000.0,,,,,1251811000.0,,15504000.0,15504000.0,,15105000.0,19658759.0,,2470000.0,1186946000.0,44736000.0,,620473000.0,3158000.0,5267000.0,,-227924000.0,,1872284000.0,-5183000.0,,2.33,47600000.0,,,,,,1186946000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,,,,187349000.0,,,,,,711941000.0,,3770000.0,3770000.0,3158000.0,-13051000.0,,,19468620.0,,-123957000.0,,,11321000.0,,,,0.0,,,9274000.0,,,,31658000.0,,,,,93801000.0,14989000.0,,,,1291000.0,,,,,,,1803558000.0,,,,,,,612000.0,,,,,0.55,,,,,19789798.0,,,2322000.0,,14386000.0,,-16957000.0,,,,,992000.0,,4445000.0,,,,,,,,,44768000.0,,,-890000.0,,,,,,-92299000.0,,,,,2004211000.0,,10967000.0,,,,,,1292270000.0,,14989000.0,14989000.0,0.56,,,,,,,,,3770000.0,,,-124847000.0,,,0.0,,,,,,,,,1217917000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,,,,187350000.0,,,,,,716311000.0,,2390000.0,2390000.0,3770000.0,-12042000.0,,,20936265.0,,-81773000.0,,,11248000.0,,,,0.0,,,8607000.0,,,,17522000.0,,,,,62382000.0,16236000.0,,,,-15071000.0,,,,,,,1882018000.0,,,,,,,-1380000.0,,,,,0.58,,,,,21275364.0,,,93000.0,,14728000.0,,-17991000.0,,,,,1592000.0,,4765000.0,,,,,,,,,46969000.0,,,489000.0,,,,,,-64251000.0,,,,,2091696000.0,,12250000.0,,,,,,1375385000.0,,16236000.0,16273000.0,0.59,,,,,,,,,2390000.0,,,-81284000.0,,,0.0,,,,,,,,,1301934000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,,,,187362000.0,,,,,,820623000.0,,4551000.0,4551000.0,2390000.0,-1987000.0,,,21091183.0,,-79991000.0,,,13160000.0,,,,0.0,,,28904000.0,,,,39178000.0,,,,,42852000.0,16166000.0,,,,5640000.0,,,,,,,1975381000.0,,,,,,,2161000.0,,,,,0.56,,,,,21486731.0,,,,,15275000.0,,-18503000.0,,,,,2308000.0,,5993000.0,,,,,,,,,50592000.0,,,-1060000.0,,,,,,-40813000.0,,,,,2196799000.0,,11969000.0,,,,,,1356044000.0,,15932000.0,15991000.0,0.57,,,,,,,,,4551000.0,,,-79869000.0,,,1182000.0,,,,,,,,,1271698000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,,,3911000.0,,187362000.0,,120678000.0,2118156000.0,,,829800000.0,,3911000.0,3911000.0,4551000.0,-448935000.0,,,,,-148503000.0,,,13387000.0,3158000.0,,,0.0,,,35033000.0,,,,32320000.0,,-432900000.0,,-434224000.0,113940000.0,16557000.0,,,,952000.0,,,,,,,2118156000.0,,0.0,312975000.0,,753000.0,,-640000.0,187362000.0,-476015000.0,,194968000.0,,20948915.0,49116000.0,-313546000.0,,,,,,,16604000.0,35033000.0,-19619000.0,1512535000.0,2.26,,,395000.0,,5914000.0,,,-7188000.0,3911000.0,63935000.0,,,,52689000.0,1324000.0,,,3911000.0,,63301000.0,,,-116183000.0,,,63433000.0,,2362450000.0,,12157000.0,-73070000.0,,,,,1512535000.0,,16180000.0,16180000.0,,21094000.0,21316886.0,,5287000.0,1406666000.0,60993000.0,,829800000.0,3911000.0,,,-146900000.0,,2362450000.0,142000.0,,2.22,47343000.0,,,,,,1406666000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,,,,187364000.0,,,,,,832990000.0,,3430000.0,3430000.0,3911000.0,-135909000.0,,,22322290.0,,-153509000.0,,,14865000.0,,,,-392000.0,,,36506000.0,,,,34198000.0,2242000.0,,,,119781000.0,16557000.0,,,,-191000.0,,,,,,,2256099000.0,,,,,,,-481000.0,,,,,0.56,,,,,22759795.0,,,,,16147000.0,,-19910000.0,,,,,1487000.0,,6452000.0,,,,,,,,,53726000.0,,,-3193000.0,,,,,,-119311000.0,,,,,2511125000.0,,12733000.0,,,,,,1657937000.0,,16187000.0,16755000.0,0.57,,,,,,,,,3430000.0,,,-154460000.0,,,0.0,,,,,,,,,1544430000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,,,,187402000.0,,,,,,1137237000.0,,3647000.0,3647000.0,3430000.0,-351819000.0,,,22856380.0,,-62322000.0,,,16317000.0,,,,-392000.0,,,40096000.0,,,,15543000.0,,,,,43704000.0,17399000.0,,,,-20264000.0,,,,,,,2310088000.0,,,,,,,217000.0,,,,,0.57,,,,,23250681.0,,,,,17072000.0,,-19972000.0,,,,,4025000.0,,6269000.0,,,,,,,,,54167000.0,,,5534000.0,,,,,,-46779000.0,,,,,2576639000.0,,13139000.0,,,,,,1419226000.0,,17029000.0,17162000.0,0.57,,,,,,,,,3647000.0,,,-59030000.0,,,0.0,,,,,,,,,1305103000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,,,,187428000.0,,,,,,1353135000.0,,7821000.0,7821000.0,3647000.0,-565143000.0,,,26323345.0,,-433398000.0,,,19041000.0,,,,-394000.0,,,25619000.0,,,,29909000.0,,,,,403441000.0,19673000.0,,,,-9312000.0,,,,,,,3009614000.0,,,,,,,4174000.0,,,,,0.56,,,,,26714050.0,,,,,20988000.0,,-22639000.0,,,,,1820000.0,,6653000.0,,,,,,,,,66167000.0,,,-10244000.0,,,,,,-403489000.0,,,,,3305842000.0,,14942000.0,,,,,,1895318000.0,,18964000.0,18964000.0,0.57,,,,,,,,,7821000.0,,,-429176000.0,,,0.0,,,,,,,,,1721348000.0,72096000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,,,2948000.0,,187428000.0,,128390000.0,3322582000.0,,,1351652000.0,,2948000.0,2948000.0,7821000.0,-672045000.0,,,,,-329049000.0,,,21148000.0,3911000.0,,,-750000.0,,,24595000.0,,,,48740000.0,6128000.0,-970590000.0,,-978278000.0,274311000.0,20628000.0,,,,4062000.0,,,,,,,3322582000.0,,-1928000.0,841237000.0,,-963000.0,,-4873000.0,187428000.0,-1724916000.0,-12906000.0,245450000.0,,25102200.0,71371000.0,-849888000.0,,,,,,,23473000.0,24595000.0,-25058000.0,2208348000.0,2.28,,,3496000.0,,6697000.0,,,-25705000.0,2948000.0,74257000.0,,,,71390000.0,0.0,,-5003000.0,2948000.0,,71970000.0,,,-280309000.0,,74824000.0,73416000.0,,3617477000.0,,16512000.0,-87579000.0,,,,20594000.0,2208348000.0,,19790000.0,20535000.0,,26071000.0,25524478.0,,10828000.0,2024866000.0,77680000.0,,1351652000.0,2948000.0,,,-327924000.0,,3617477000.0,0.0,,2.25,57326000.0,,,,,,2024866000.0,74824000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,,,,129929000.0,,,,,,1291661000.0,,9012000.0,9012000.0,2948000.0,-382102000.0,,,28899303.0,,-87315000.0,,,20556000.0,,,,86000.0,,,19295000.0,,,,31913000.0,6228000.0,,,,60040000.0,21406000.0,,,,-14301000.0,,,,,,,3394872000.0,,,,,,,6064000.0,,,,,0.52,,,,,29299733.0,,,,,24530000.0,,-26644000.0,,,,,3808000.0,,8082000.0,,,,,,,,,77083000.0,,,-4802000.0,,,,,,-55402000.0,,,,,3721731000.0,,15108000.0,,,,,,2371600000.0,,20499000.0,21784000.0,0.52,,,,,,,,,9012000.0,,,-85889000.0,,,0.0,,,,,,,,,2176594000.0,73760000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,,,,129930000.0,,,,,,1312190000.0,,7017000.0,7017000.0,9012000.0,-194407000.0,,,29045354.0,,-123692000.0,,,19870000.0,,,,-943000.0,,,36159000.0,,,,49480000.0,4468000.0,,,,72047000.0,22619000.0,,,,3286000.0,,,,,,,3507609000.0,,,,,,,-1995000.0,,,,,0.73,,,,,29362514.0,,,,,24100000.0,,-24523000.0,,,,,3458000.0,,7921000.0,,,,,,,,,76032000.0,,,-4298000.0,,,,,,-74212000.0,,,,,3846886000.0,,21334000.0,,,,,,2476267000.0,,21717000.0,24048000.0,0.73,,,,,,,,,7017000.0,,,-123522000.0,,,0.0,,,,,,,,,2274269000.0,77698000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,,,,129950000.0,,,,,,1490708000.0,,33743000.0,33743000.0,7017000.0,-422759000.0,,,29258184.0,,-445831000.0,,,23947000.0,,,,381000.0,,,26341000.0,,,,57154000.0,4910000.0,,,,390739000.0,22240000.0,,,,9355000.0,,,,,,,3952271000.0,,,,,,,3763000.0,,,,,0.68,,,,,29507316.0,,,,,25676000.0,,-25181000.0,,,,,3640000.0,,8343000.0,,,,,,,,,80185000.0,,,-3209000.0,,,,,,-388677000.0,,,,,4307003000.0,,20186000.0,,,,,,2756576000.0,,21331000.0,22900000.0,0.69,,,,,,,,,10780000.0,,,-444130000.0,,,0.0,,,,,,,,,2502832000.0,79290000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,,,8030000.0,,129954000.0,,185382000.0,4290217000.0,,,1503820000.0,,8030000.0,8030000.0,10780000.0,-148903000.0,,,,,-293180000.0,,,24013000.0,2948000.0,,,14835000.0,,,8093000.0,,,,46835000.0,4045000.0,-946985000.0,,-950018000.0,243859000.0,22631000.0,,,,2877000.0,,,,,,,4290217000.0,,14359000.0,766685000.0,,5082000.0,,-2750000.0,129954000.0,-1148171000.0,-16618000.0,316973000.0,,29668231.0,88387000.0,-764636000.0,,,,,,,20966000.0,8093000.0,-26286000.0,3062768000.0,2.66,,,4269000.0,,8114000.0,,,1217000.0,8030000.0,88831000.0,,,,83978000.0,0.0,,-4309000.0,8030000.0,,85162000.0,,,-246345000.0,,84322000.0,93724000.0,,4642094000.0,,22277000.0,-102634000.0,,,,19651000.0,3062768000.0,,21680000.0,24992000.0,,32456000.0,30004462.0,,15175000.0,2787904000.0,95272000.0,,1503820000.0,8030000.0,,,-293444000.0,,4642094000.0,0.0,,2.63,78905000.0,,,,,,2787904000.0,84322000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
