,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,annualNetOtherFinancingCharges,annualCurrentAccruedExpenses,quarterlyStockBasedCompensation,quarterlyOperatingIncome,trailingTaxProvision,quarterlyPurchaseOfInvestment,quarterlyEbitda,trailingNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyChangeInAccountPayable,trailingEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualOperatingExpense,quarterlyEndCashPosition,annualCurrentDeferredRevenue,quarterlyBasicEPS,annualCostOfRevenue,quarterlyBasicAverageShares,quarterlyGrossProfit,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyIncomeTaxPayable,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyOtherNonCashItems,annualOtherNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyCurrentAssets,annualOtherShortTermInvestments,trailingFreeCashFlow,quarterlyGrossPPE,annualAccumulatedDepreciation,annualDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,annualChangeInWorkingCapital,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyRetainedEarnings,trailingOperatingExpense,annualRepurchaseOfCapitalStock,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyDilutedAverageShares,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualNetIncome,annualCommonStockIssuance,annualFreeCashFlow,annualBeginningCashPosition,annualAccountsReceivable,quarterlyChangeInInventory,quarterlyOperatingExpense,annualOtherCurrentAssets,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingSaleOfInvestment,annualTaxProvision,quarterlyOtherCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,annualTotalAssets,annualStockholdersEquity,annualBasicEPS,annualDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCapitalExpenditure,annualOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInInventory,quarterlyCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,annualCurrentLiabilities,trailingStockBasedCompensation,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingChangeInInventory,annualInventory,annualIncomeTaxPayable,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,annualStockBasedCompensation,trailingOperatingCashFlow,annualCapitalStock,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,annualPurchaseOfBusiness,quarterlyInventory,trailingOtherNonCashItems,quarterlyDilutedEPS,quarterlyOperatingCashFlow,annualNetPPE,annualOperatingCashFlow,annualDilutedEPS,annualGrossProfit,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyChangeInCashSupplementalAsReported,trailingPretaxIncome,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,annualEbitda,quarterlyPretaxIncome,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,quarterlyTaxProvision,annualNetOtherInvestingChanges,annualGrossPPE,quarterlyOtherShortTermInvestments,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,annualBasicAverageShares,annualOtherCurrentLiabilities,quarterlyDepreciationAndAmortization,quarterlyTotalAssets,annualPretaxIncome,quarterlyOtherIntangibleAssets,trailingChangesInAccountReceivables,annualGoodwill,annualRepaymentOfDebt,quarterlyTotalNonCurrentAssets,annualInterestExpense,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualAccountsPayable,annualTotalRevenue,trailingCapitalExpenditure,annualCapitalExpenditure,trailingGrossProfit,trailingOperatingIncome,annualPurchaseOfInvestment,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlySaleOfInvestment,annualInvestingCashFlow,annualCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,quarterlyAccountsPayable,quarterlyCapitalStock,annualEndCashPosition,trailingTotalRevenue,quarterlyBeginningCashPosition,annualOtherIncomeExpense,trailingPurchaseOfInvestment,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingPurchaseOfBusiness,annualResearchAndDevelopment,trailingCashDividendsPaid,quarterlyResearchAndDevelopment,annualLongTermDebt,trailingRepaymentOfDebt,trailingBasicAverageShares,quarterlyLongTermDebt,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingDilutedEPS,annualCashDividendsPaid,quarterlyCashDividendsPaid,trailingDilutedAverageShares,trailingInterestExpense,quarterlyPurchaseOfBusiness,trailingResearchAndDevelopment,trailingCommonStockIssuance
1317340800,591854000.0,,,,,10643000.0,99288000.0,,-10000000.0,117318000.0,,,60433000.0,343932000.0,,369000.0,,,-45186000.0,,409875000.0,,1.93,,31331000.0,157731000.0,,,2955000.0,,,128443000.0,60430000.0,,-19326000.0,487729000.0,,,,,,,2769000.0,31076000.0,136596000.0,,,,,,,613986000.0,,,33382000.0,434123000.0,,999441000.0,31832000.0,,0.0,5765000.0,,21939000.0,,,,,,-323000.0,58443000.0,,,,,39702000.0,15332000.0,,60433000.0,60433000.0,,,0.0,215489000.0,,,,,,,-35186000.0,,,,-10469000.0,,,,,,119000.0,,,,14641000.0,,,63561000.0,,,,8868000.0,99718000.0,-1278000.0,,8768000.0,,1.9,116153000.0,,,,,,,60074000.0,,,,,98458000.0,0.0,719346000.0,38025000.0,,,34759000.0,,388000.0,,,,18741000.0,1343373000.0,,,,,,855644000.0,,80967000.0,,,,,,,,,,,,,409875000.0,444634000.0,0.0,,,,49011000.0,343000.0,,,349801000.0,,,,690000.0,,,,,,,,,,,,,,,,,,
1325289600,596749000.0,401243000.0,214945000.0,38786000.0,46456000.0,8761000.0,95358000.0,,-83549000.0,113637000.0,,128241000.0,57473000.0,381082000.0,,2694000.0,,,-107070000.0,232859000.0,401243000.0,,1.84,1680321000.0,31281000.0,155689000.0,223629000.0,9432000.0,4241000.0,197000.0,,157453000.0,58353000.0,21985000.0,-21698000.0,501192000.0,55005000.0,,1122120000.0,-370169000.0,11319000.0,381082000.0,-151000.0,32908000.0,143284000.0,,98136000.0,501192000.0,,-2970000.0,,671459000.0,,-63508000.0,46456000.0,441060000.0,,1044226000.0,31784000.0,671459000.0,0.0,8389000.0,214945000.0,21939000.0,214945000.0,,259949000.0,224838000.0,8389000.0,-146000.0,60331000.0,0.0,,,924116000.0,41133000.0,15964000.0,157921000.0,57473000.0,57473000.0,,134760000.0,0.0,223629000.0,-31000.0,1425308000.0,1044226000.0,6.89,74938000.0,,-58280000.0,218301000.0,,-1816000.0,-21387000.0,31775000.0,157453000.0,,,,157000.0,,8913000.0,4241000.0,21985000.0,-370169000.0,124766000.0,64381000.0,41382000.0,,344000.0,303000.0,128241000.0,-1490000.0,-586000.0,8913000.0,,1.81,120227000.0,751951000.0,411096000.0,6.76,589227000.0,,456248000.0,-8632000.0,,,64381000.0,427588000.0,94282000.0,18012000.0,751951000.0,36809000.0,0.0,1122120000.0,55005000.0,,-2834000.0,176405000.0,31217000.0,18012000.0,19198000.0,1425308000.0,349705000.0,,,21939000.0,-120000.0,924116000.0,2945000.0,61947000.0,,15964000.0,,,,46382000.0,2269548000.0,,-151147000.0,,,-183837000.0,401243000.0,456248000.0,34759000.0,-210218000.0,-24268000.0,143284000.0,46382000.0,344000.0,401243000.0,,409875000.0,-5806000.0,,356368000.0,197000.0,,,,,,,,,,,,,,,,,,
1333152000,640603000.0,,,,,20240000.0,103474000.0,,-60382000.0,123558000.0,,,62664000.0,357773000.0,,2909000.0,,,-102246000.0,,370191000.0,,2.0,,31410000.0,175340000.0,,,0.0,,,124547000.0,62754000.0,,-27011000.0,551487000.0,,,,,,,1803000.0,-8363000.0,148421000.0,,,,,,,734123000.0,,,38098000.0,465263000.0,,1169795000.0,31846000.0,,0.0,9087000.0,,21939000.0,,,,,,-1102000.0,71866000.0,,,,,51782000.0,18199000.0,,62664000.0,62664000.0,,,0.0,233226000.0,-33000.0,,,,,,-41864000.0,,,,41429000.0,,,,,,,,,,31954000.0,,,66606000.0,,,,68392000.0,149072000.0,-1250000.0,,10017000.0,,1.97,29376000.0,,,,,,,-31052000.0,,,,,102658000.0,0.0,773116000.0,39994000.0,,,94480000.0,,-710000.0,,,,20084000.0,1527568000.0,,,,,,976081000.0,,-12488000.0,,,,,,,,,,,,,370191000.0,464671000.0,0.0,,,,49154000.0,349000.0,,,401243000.0,,,,880000.0,,,,,,,,,,,,,,,,,,
1341014400,690932000.0,,,,,17437000.0,135265000.0,,-50488000.0,155808000.0,,,81683000.0,387184000.0,,1990000.0,,,-98956000.0,,404797000.0,,2.58,,31696000.0,201409000.0,,,0.0,,,150109000.0,81800000.0,,-12586000.0,620442000.0,,,,,,,-3462000.0,28781000.0,154726000.0,,,,,,,815806000.0,,,37812000.0,489523000.0,,1261225000.0,31951000.0,,0.0,10351000.0,,21939000.0,,,,,,-491000.0,66144000.0,,,,,45601000.0,15096000.0,,81683000.0,81683000.0,,,0.0,237075000.0,-32000.0,,,,,,-48468000.0,,,,-7272000.0,,,,,,,,,,32196000.0,,,63794000.0,,,,5260000.0,169177000.0,-1475000.0,,10504000.0,,2.56,141499000.0,,,,,,,34606000.0,,,,,134167000.0,0.0,804655000.0,52484000.0,,,124736000.0,,-1437000.0,,,,20543000.0,1648409000.0,,,,,,1027967000.0,,93031000.0,,,,,,,,,,,,,404797000.0,529533000.0,0.0,,,,55960000.0,349000.0,,,370191000.0,,,,-178000.0,,,,,,,,,,,,,,,,,,
1348963200,700528000.0,,,,,14575000.0,119062000.0,,-18000000.0,140424000.0,,,72300000.0,398589000.0,,3469000.0,,,-65173000.0,,421149000.0,,2.28,,31643000.0,191802000.0,,,0.0,,,159333000.0,72460000.0,,-42964000.0,656679000.0,,,,,,,-4133000.0,17602000.0,160132000.0,,,,,,,888106000.0,,,44031000.0,508726000.0,,1307616000.0,31846000.0,,0.0,14566000.0,,21939000.0,,,,,,546000.0,72740000.0,,,,,51378000.0,15959000.0,,72300000.0,72300000.0,,,0.0,239256000.0,-34000.0,,,,,,-47173000.0,,,,-41992000.0,,,,,,,,,,32922000.0,,,59742000.0,,,,924000.0,159011000.0,-1399000.0,,9964000.0,,2.27,123062000.0,,,,,,,16352000.0,,,,,118210000.0,0.0,835654000.0,45910000.0,,,152742000.0,,-4912000.0,,,,21362000.0,1706205000.0,,,,,,1049526000.0,,75889000.0,,,,,,,,,,,,,421149000.0,573891000.0,0.0,,,,65094000.0,349000.0,,,404797000.0,,,,782000.0,,,,,,,,,,,,,,,,,,
1356912000,699161000.0,322553000.0,278000000.0,73210000.0,128009000.0,12024000.0,103091000.0,,-84592000.0,125232000.0,,190868000.0,61353000.0,422741000.0,,-519000.0,,,-89124000.0,279448000.0,322553000.0,22736000.0,,1990884000.0,,171789000.0,235889000.0,7849000.0,0.0,1024000.0,,186852000.0,-216492000.0,42550000.0,-134531000.0,546607000.0,150306000.0,,1311620000.0,-444917000.0,-18057000.0,422741000.0,-12265000.0,40209000.0,,,78229000.0,546607000.0,,-9438000.0,,949459000.0,,-217092000.0,91774000.0,527372000.0,,1245926000.0,,949459000.0,0.0,16800000.0,278000000.0,21939000.0,278000000.0,481000.0,222926000.0,401243000.0,16800000.0,-1133000.0,68698000.0,0.0,,22736000.0,1122060000.0,34648000.0,16499000.0,183409000.0,61353000.0,61353000.0,,179685000.0,0.0,235889000.0,-34000.0,1668667000.0,1245926000.0,8.82,84130000.0,,-59532000.0,522000.0,232000.0,-2180000.0,-135699000.0,31783000.0,186852000.0,,,,,,11096000.0,0.0,42550000.0,-444917000.0,55000000.0,48947000.0,64276000.0,,349000.0,-1366000.0,190868000.0,-903000.0,0.0,11096000.0,,,126026000.0,866703000.0,419963000.0,8.75,740340000.0,,472859000.0,-98596000.0,,,48947000.0,545022000.0,102650000.0,0.0,866703000.0,41297000.0,0.0,866703000.0,150306000.0,,-2379000.0,-78690000.0,31513000.0,0.0,22141000.0,1668667000.0,457685000.0,,,21939000.0,-133000.0,1122060000.0,,66494000.0,,16499000.0,,,,58700000.0,2731224000.0,,-197037000.0,,,-213462000.0,322553000.0,472859000.0,55000000.0,-355499000.0,-143534000.0,,58700000.0,349000.0,322553000.0,,421149000.0,-5027000.0,,460892000.0,1024000.0,,,,,,,,,,,,,,,,,,
1364688000,726751000.0,,,,,15387000.0,121384000.0,,-54598000.0,144320000.0,,,76584000.0,424579000.0,,773000.0,,,-51593000.0,,346930000.0,,2.47,,31012000.0,191417000.0,,,31240000.0,,,182116000.0,177000.0,,-50965000.0,575514000.0,,,875597000.0,,,,-1923000.0,12609000.0,,,,,,,,1026043000.0,,,94247000.0,535334000.0,,1288091000.0,31229000.0,,0.0,15475000.0,,21939000.0,,,,,,-340000.0,70033000.0,,,,,44211000.0,21971000.0,,76584000.0,76584000.0,,,0.0,242463000.0,,,,,,,-36495000.0,,155000.0,,-48976000.0,,,,,,,,,,44100000.0,,,47575000.0,,,,1834000.0,195520000.0,-1340000.0,,11431000.0,,2.45,125250000.0,,,,,,,24377000.0,,,,,120310000.0,0.0,875597000.0,43726000.0,,,160573000.0,,1309000.0,,,,22936000.0,1712670000.0,,,,,,1137156000.0,,88755000.0,,,,,,,,,,,,,346930000.0,507503000.0,39500000.0,,,,56629000.0,349000.0,,,322553000.0,,,,-80000.0,,,,,,,,,,,,,,,,,,
1372550400,816786000.0,,,,,18946000.0,147817000.0,,-175799000.0,171414000.0,,,87853000.0,441488000.0,,5305000.0,,,-180184000.0,,281632000.0,,2.84,,30901000.0,225612000.0,,,3825000.0,,,182707000.0,85000.0,,-30100000.0,555010000.0,,,895819000.0,,,,9224000.0,3751000.0,,,,,,,,1113896000.0,,,115577000.0,591174000.0,,1367443000.0,31176000.0,,0.0,14961000.0,,21939000.0,,,,,,159000.0,77795000.0,,,,,50952000.0,22508000.0,,87853000.0,87853000.0,,,0.0,258781000.0,,,,,,,-43635000.0,,106000.0,,-27647000.0,,,,,,,,,,45879000.0,,,57464000.0,,,,2347000.0,290284000.0,-1399000.0,,11270000.0,,2.82,142503000.0,,,,,,,-65298000.0,,,,,146748000.0,0.0,895819000.0,58895000.0,,,202164000.0,,486000.0,,,,23597000.0,1808931000.0,,,,,,1253921000.0,,98868000.0,,,,,,,,,,,,,281632000.0,483796000.0,39250000.0,,,,63305000.0,350000.0,,,346930000.0,,,,-113000.0,,,,,,,,,,,,,,,,,,
1380499200,826907000.0,,,,,16289000.0,139559000.0,,-63532000.0,164177000.0,,,83379000.0,445690000.0,,-2689000.0,,,-92067000.0,,308076000.0,,2.7,,30897000.0,221507000.0,,,1225000.0,,,179698000.0,141000.0,,-16590000.0,603782000.0,,,936023000.0,,,,-716000.0,8304000.0,,,,,,,,1197275000.0,,,108206000.0,605400000.0,,1465742000.0,31296000.0,,0.0,14575000.0,,21939000.0,,,,,,-1234000.0,81948000.0,,,,,52726000.0,23490000.0,,83379000.0,83379000.0,,,0.0,265992000.0,,,,,,,-56535000.0,,30000.0,,-3153000.0,,,,,,,,,,45988000.0,,,56522000.0,,,,13407000.0,303700000.0,-2405000.0,,12509000.0,,2.66,120962000.0,,,,,,,26444000.0,,,,,137919000.0,0.0,936023000.0,54540000.0,,,224097000.0,,405000.0,,,,24618000.0,1911432000.0,,,,,,1307650000.0,,64427000.0,,,,,,,,,,,,,308076000.0,532173000.0,28000000.0,,,,70267000.0,351000.0,,,281632000.0,,,,1398000.0,,,,,,,,,,,,,,,,,,
1388448000,844147000.0,323203000.0,327438000.0,38236000.0,140206000.0,13035000.0,130711000.0,,-93710000.0,155614000.0,,313863000.0,79622000.0,470992000.0,,-1337000.0,,,-104471000.0,315298000.0,323203000.0,31508000.0,2.57,2359822000.0,31019000.0,216233000.0,271764000.0,2052000.0,,1620000.0,,199228000.0,104000.0,43933000.0,-41248000.0,666307000.0,254971000.0,,963238000.0,-527397000.0,2103000.0,470992000.0,-4482000.0,45966000.0,,,70630000.0,666307000.0,,-7238000.0,,1276897000.0,,-138903000.0,140206000.0,627914000.0,,1538288000.0,31425000.0,1276897000.0,0.0,24016000.0,327438000.0,21939000.0,327438000.0,316000.0,328854000.0,322553000.0,24016000.0,-535000.0,85522000.0,0.0,,31508000.0,1342973000.0,55844000.0,23591000.0,203733000.0,79622000.0,79622000.0,,207033000.0,0.0,271764000.0,,2009280000.0,1538288000.0,10.58,96054000.0,,-63261000.0,507000.0,,-1950000.0,-20575000.0,31281000.0,199228000.0,,,,,,13044000.0,,43933000.0,-527397000.0,159250000.0,55434000.0,63657000.0,,352000.0,20648000.0,313863000.0,-1607000.0,0.0,13044000.0,,2.53,140065000.0,963238000.0,528780000.0,10.47,854769000.0,,578174000.0,15127000.0,,,55434000.0,635525000.0,129494000.0,0.0,963238000.0,49872000.0,0.0,963238000.0,254971000.0,,-9438000.0,650000.0,30957000.0,0.0,24903000.0,2009280000.0,534471000.0,,,21939000.0,,1342973000.0,,76804000.0,,23591000.0,,,,59022000.0,3214591000.0,,-199926000.0,,,-387639000.0,323203000.0,578174000.0,52500000.0,-428315000.0,-100351000.0,,59022000.0,352000.0,323203000.0,,308076000.0,-6751000.0,,539471000.0,1620000.0,,,,,,,,,,,,,,,,,,
1396224000,904163000.0,,,,,27359000.0,137209000.0,,-89782000.0,162963000.0,,,83069000.0,510647000.0,,8006000.0,,,-87512000.0,,411592000.0,,2.67,,31061000.0,234180000.0,,,35478000.0,,,227242000.0,64000.0,,-12736000.0,790791000.0,,,983047000.0,,,,1551000.0,49397000.0,,,,,,,,1359966000.0,,,125035000.0,669983000.0,,1645033000.0,31486000.0,,0.0,16582000.0,,21939000.0,,,,,,-2160000.0,96971000.0,,,,,66917000.0,26349000.0,,83069000.0,83069000.0,,,0.0,283405000.0,,,,,,,-47230000.0,,,,-3837000.0,,,,,,,,,,46302000.0,,,57576000.0,,,,8899000.0,313601000.0,-1559000.0,,15202000.0,,2.64,179778000.0,,,,,,,88389000.0,,,,,136339000.0,0.0,983047000.0,53270000.0,,,295403000.0,,7439000.0,,,,25754000.0,2155680000.0,,,,,,1364889000.0,,132548000.0,,,,,,,,,,,,,411592000.0,706995000.0,49500000.0,,,,66729000.0,353000.0,,,323203000.0,,,,1489000.0,,,,,,,,,,,,,,,,,,
1404086400,1050073000.0,,,,,34042000.0,181444000.0,,-101499000.0,208453000.0,,,110270000.0,524548000.0,,9690000.0,,,-85359000.0,,470050000.0,,3.55,,31049000.0,286724000.0,,,7867000.0,,,241536000.0,-61000.0,,-37556000.0,892099000.0,,,1011916000.0,,,,-7675000.0,16025000.0,,,,,,,,1470236000.0,,,156021000.0,763349000.0,,1753034000.0,31474000.0,,0.0,20242000.0,,21939000.0,,,,,,-316000.0,105280000.0,,,,,74879000.0,26870000.0,,110270000.0,110270000.0,,,0.0,283012000.0,,,,,,,-55610000.0,,,,-36994000.0,,,,,,,,,,47520000.0,,,50838000.0,,,,562000.0,304108000.0,-1602000.0,,15522000.0,,3.5,180653000.0,,,,,,,58458000.0,,,,,180986000.0,0.0,1011916000.0,70716000.0,,,334580000.0,,-3685000.0,,,,27009000.0,2277582000.0,,,,,,1385483000.0,,125043000.0,,,,,,,,,,,,,470050000.0,804630000.0,71750000.0,,,,77648000.0,353000.0,,,411592000.0,,,,1968000.0,,,,,,,,,,,,,,,,,,
1412035200,1084222000.0,,,,,20755000.0,209042000.0,,-199351000.0,237003000.0,,,130801000.0,543289000.0,,-2990000.0,,,-206911000.0,,442618000.0,,4.22,,31020000.0,312004000.0,,,24648000.0,,,264986000.0,6000.0,,-13113000.0,873870000.0,,,1052684000.0,,,,-12921000.0,24564000.0,,,,,,,,1601037000.0,,,151940000.0,772218000.0,,1893764000.0,31547000.0,,0.0,18949000.0,,21939000.0,,,,,,-375000.0,102962000.0,,,,,71172000.0,27407000.0,,130801000.0,130801000.0,,,0.0,278303000.0,,,,,,,-57560000.0,,,,-9672000.0,,,,,,,,,,47611000.0,,,38978000.0,,,,3441000.0,440949000.0,-1606000.0,,15885000.0,,4.15,189325000.0,,,,,,,-27432000.0,,,,,208221000.0,0.0,1052684000.0,77420000.0,,,346991000.0,,1496000.0,,,,27961000.0,2437053000.0,,,,,,1563183000.0,,131765000.0,,,,,,,,,,,,,442618000.0,789609000.0,50000000.0,,,,88398000.0,353000.0,,,470050000.0,,,,579000.0,,,,,,,,,,,,,,,,,,
1419984000,1069811000.0,419465000.0,445374000.0,21667000.0,176097000.0,14284000.0,190081000.0,,-130372000.0,219831000.0,,496106000.0,121234000.0,533916000.0,,-12538000.0,,,-139062000.0,399980000.0,419465000.0,48105000.0,3.91,2990513000.0,31024000.0,284848000.0,288206000.0,2168000.0,,-429000.0,,245710000.0,95000.0,42777000.0,-24933000.0,878479000.0,338592000.0,,1106984000.0,-613676000.0,-20671000.0,533916000.0,-1626000.0,-24958000.0,,,65028000.0,878479000.0,,-10966000.0,,1722271000.0,,-88338000.0,176097000.0,784963000.0,,2012369000.0,31542000.0,1722271000.0,0.0,34839000.0,445374000.0,21939000.0,445374000.0,,429477000.0,323203000.0,34839000.0,544000.0,94767000.0,0.0,,48105000.0,1667806000.0,60929000.0,28263000.0,273897000.0,121234000.0,121234000.0,,268929000.0,0.0,288206000.0,,2546285000.0,2012369000.0,14.35,110474000.0,,-92190000.0,104000.0,,-2307000.0,-16234000.0,31512000.0,245710000.0,,,,,,15332000.0,,42777000.0,-613676000.0,254750000.0,40529000.0,96440000.0,,354000.0,8765000.0,496106000.0,-2209000.0,,15332000.0,,3.84,132311000.0,1106984000.0,682067000.0,14.13,1117756000.0,,758057000.0,-23153000.0,,,40529000.0,828250000.0,188757000.0,0.0,1106984000.0,67523000.0,0.0,1106984000.0,338592000.0,,-16216000.0,96262000.0,31038000.0,0.0,29750000.0,2546285000.0,714303000.0,,,21939000.0,,1667806000.0,,40121000.0,,28263000.0,,,,69613000.0,4108269000.0,,-252590000.0,,,-521004000.0,419465000.0,758057000.0,83500000.0,-518844000.0,-66737000.0,,69613000.0,354000.0,419465000.0,,442618000.0,-6976000.0,,717776000.0,-429000.0,,,,,,,,,,,,,,,,,,
1427760000,1089043000.0,,,,,16986000.0,202001000.0,,-139114000.0,232644000.0,,,122641000.0,569385000.0,,14831000.0,,,-103477000.0,,542957000.0,,3.95,,31036000.0,299140000.0,,,47993000.0,,,277121000.0,119000.0,,-23249000.0,984695000.0,,,1119469000.0,,,,-5551000.0,84535000.0,,,,,,,,1844912000.0,,,153062000.0,789903000.0,,2134334000.0,31592000.0,,0.0,21480000.0,,21939000.0,,,,,,-737000.0,97139000.0,,,,,63061000.0,30968000.0,,122641000.0,122641000.0,,,0.0,292264000.0,,,,,,,-59363000.0,,,,-12541000.0,,,,,,,,,,46534000.0,,,35399000.0,,,,10827000.0,531082000.0,-4200000.0,,16052000.0,,3.88,242719000.0,,,,,,,123492000.0,,,,,199024000.0,0.0,1119469000.0,76383000.0,,,347577000.0,,13300000.0,,,,30643000.0,2703719000.0,,,,,,1719024000.0,,183356000.0,,,,,,,,,,,,,542957000.0,890534000.0,95000000.0,,,,76066000.0,355000.0,,,419465000.0,,,,-5141000.0,,,,,,,,,,,,,,,,,,
1435622400,1197783000.0,,,,,21743000.0,228804000.0,,-134793000.0,261244000.0,,,140204000.0,554514000.0,,-720000.0,,,-68825000.0,,587685000.0,,4.51,,31120000.0,335124000.0,,,,,,261016000.0,110000.0,,-93073000.0,989231000.0,,,1147059000.0,,,,-7481000.0,17238000.0,,,,,,,,1985116000.0,,,179563000.0,862659000.0,,2251710000.0,31526000.0,,0.0,25711000.0,,21939000.0,,,,,,-468000.0,106320000.0,,,,,70212000.0,32047000.0,,140204000.0,140204000.0,,,0.0,293498000.0,,,,,,,-55032000.0,,,,-45898000.0,,,,,,,,,,47228000.0,,,28761000.0,,,,47231000.0,600767000.0,-1388000.0,,16529000.0,,4.45,158411000.0,,,,,,,44728000.0,,,,,229158000.0,0.0,1147059000.0,88954000.0,,,291545000.0,,-4207000.0,,,,32440000.0,2806224000.0,,,,,,1816993000.0,,103379000.0,,,,,,,,,,,,,587685000.0,879230000.0,121000000.0,,,,81453000.0,357000.0,,,542957000.0,,,,-3410000.0,,,,,,,,,,,,,,,,,,
1443571200,1216890000.0,,,,,20996000.0,236915000.0,,-159922000.0,270060000.0,,,144883000.0,546434000.0,,-7010000.0,,,-155917000.0,,604162000.0,,4.65,,31187000.0,344493000.0,,,,,,244244000.0,44000.0,,-30800000.0,1073233000.0,,,1180957000.0,,,,490000.0,2522000.0,,,,,,,,2129999000.0,,,166994000.0,872397000.0,,2401488000.0,31548000.0,,0.0,24157000.0,,21939000.0,,,,,,-1007000.0,107578000.0,,,,,70066000.0,31919000.0,,144883000.0,144883000.0,,,0.0,302190000.0,,,,,,,-67445000.0,,,,-14046000.0,,,,,,,,,,46695000.0,,,29602000.0,,,,16804000.0,625098000.0,-2156000.0,,17524000.0,,4.59,187433000.0,,,,,,,16477000.0,,,,,236277000.0,0.0,1180957000.0,91394000.0,,,355581000.0,,1544000.0,,,,33145000.0,2947922000.0,,,,,,1874689000.0,,119988000.0,,,,,,,,,,,,,604162000.0,959743000.0,71450000.0,,,,77250000.0,358000.0,,,587685000.0,,,,-5128000.0,,,,,,,,,,,,,,,,,,
