date,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyCostOfRevenue,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,trailingPretaxIncome,quarterlyDilutedEPS,annualTotalAssets,annualNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualPretaxIncome,annualNetIncome,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualAccountsReceivable,annualDilutedAverageShares,quarterlyNetIncome,annualFreeCashFlow,trailingInvestingCashFlow,annualAccountsPayable,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyDepreciationAndAmortization,trailingSaleOfInvestment,trailingCommonStockIssuance,annualStockholdersEquity,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyInterestExpense,trailingTotalRevenue,trailingDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentDebt,annualEndCashPosition,annualOtherCurrentAssets,annualOperatingIncome,quarterlyBasicAverageShares,annualCurrentAccruedExpenses,quarterlyInventory,quarterlyInvestingCashFlow,annualCurrentLiabilities,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,annualTaxProvision,annualDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlySellingGeneralAndAdministration,quarterlyNetOtherFinancingCharges,annualCashAndCashEquivalents,trailingOperatingIncome,quarterlyOtherNonCurrentAssets,trailingOtherIncomeExpense,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyInvestmentsAndAdvances,quarterlyGrossProfit,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,quarterlyOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,annualOtherShortTermInvestments,annualBasicAverageShares,trailingRepurchaseOfCapitalStock,annualNetPPE,annualCommonStockIssuance,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualChangeInAccountPayable,annualCashCashEquivalentsAndMarketableSecurities,annualEbitda,trailingNetOtherInvestingChanges,annualOperatingCashFlow,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,annualGrossPPE,trailingChangesInAccountReceivables,trailingInterestExpense,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualBeginningCashPosition,quarterlyDilutedAverageShares,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualInterestExpense,trailingNetIncomeCommonStockholders,quarterlyChangeInInventory,annualBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCapitalExpenditure,trailingGrossProfit,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,trailingDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,trailingCapitalExpenditure,quarterlyBasicEPS,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyNetPPE,quarterlyEbitda,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualInventory,trailingChangeInInventory,trailingTaxProvision,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,quarterlyTotalRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualDilutedEPS,annualCapitalStock,annualPurchaseOfBusiness,trailingOtherNonCashItems,annualTotalRevenue,trailingResearchAndDevelopment,annualCostOfRevenue,annualGrossProfit,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualOperatingExpense,quarterlyCurrentAssets,trailingSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyPurchaseOfBusiness,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,trailingFreeCashFlow,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualChangesInAccountReceivables,quarterlyOtherShortTermInvestments,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyDeferredIncomeTax,annualResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyResearchAndDevelopment,trailingOperatingExpense,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualIncomeTaxPayable,quarterlyChangeInAccountPayable,trailingDilutedEPS,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,annualCashDividendsPaid,trailingDilutedAverageShares,quarterlyCashDividendsPaid,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1970-01-01 00:00:01.459382400,5087609000.0,-439808000.0,353869000.0,,2135697000.0,6596819000.0,,-0.18,6596819000.0,0.0,137889000.0,316356000.0,2135697000.0,988130000.0,-365527000.0,-2862000.0,-28845000.0,75224000.0,,316356000.0,141937000.0,-24202000.0,372303000.0,,205364000.0,-24202000.0,-278714000.0,537622000.0,,,4999672000.0,988130000.0,83056000.0,121000.0,14440000.0,,,1223346000.0,,425881000.0,41384000.0,11968000.0,127386000.0,137889000.0,427551000.0,-96284000.0,373801000.0,425881000.0,-24202000.0,25983000.0,674951000.0,-22061000.0,,,152160000.0,127083000.0,-951000.0,425881000.0,,66459000.0,,1597147000.0,26050000.0,254200000.0,,2557000.0,66459000.0,1812515000.0,245723000.0,-3133000.0,186808000.0,141937000.0,,1046888000.0,51875000.0,1223346000.0,401584000.0,-461000.0,612689000.0,695405000.0,,687927000.0,-1300009000.0,1509210000.0,126067000.0,0.0,-20185000.0,1798786000.0,,,-28845000.0,30548000.0,-175000000.0,299814000.0,132713000.0,83056000.0,4999672000.0,23316000.0,,-19119000.0,-0.2,-3133000.0,-315624000.0,,534099000.0,5087609000.0,1812515000.0,26050000.0,,10062000.0,612689000.0,425881000.0,-50000000.0,41384000.0,205364000.0,,5442613000.0,,-0.176522,851597000.0,6418000.0,-34718000.0,-84116000.0,1046888000.0,549341000.0,25308000.0,139516000.0,-282852000.0,427551000.0,,,,,608069000.0,-489550000.0,-84470000.0,-28845000.0,,-751898000.0,-0.2,5442613000.0,0.0,,2610726000.0,,1561173000.0,1049553000.0,-2721000.0,-500000000.0,1798786000.0,373801000.0,1037585000.0,1509210000.0,,-751898000.0,,1597147000.0,152160000.0,159694000.0,-12189000.0,,,-81692000.0,,8477000.0,30548000.0,-425716000.0,36682000.0,186808000.0,,-5875000.0,-379466000.0,6864000.0,448763000.0,11401000.0,21481000.0,-439808000.0,107268000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,5202567000.0,,422062000.0,,,6687987000.0,,-0.044402,,,142509000.0,400679000.0,2174639000.0,988372000.0,,,,-71051000.0,,,,-5675000.0,,,,-5675000.0,,46352000.0,,,,,82062000.0,,15187000.0,,,1234078000.0,,,,,127817000.0,,455771000.0,-75001000.0,,433034000.0,-5675000.0,,,0.0,,,163644000.0,143595000.0,-2808000.0,,,65038000.0,,1654411000.0,26000000.0,276475000.0,,-500000.0,,,270734000.0,,,,,,,,,,,,,,,,,0.0,-79501000.0,,,,,,,,127817000.0,,5033576000.0,,,-30270000.0,,-4141000.0,,,,,1775937000.0,,,172920000.0,446907000.0,433034000.0,,43863000.0,263478000.0,,5483200000.0,,-0.044402,425881000.0,,,,1160953000.0,51871000.0,30594000.0,,,,,,,,698537000.0,23154000.0,-130440000.0,,,-779610000.0,,,,,,,,,-9668000.0,0.0,1940563000.0,420333000.0,,1485420000.0,,,-117498000.0,,,59389000.0,,,,,,5741000.0,14346000.0,7153000.0,,13873000.0,,-132649000.0,119735000.0,2509000.0,,25962000.0,-3993000.0,-445483000.0,117137000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,5169086000.0,,547899000.0,,,6751622000.0,,0.09,,,212220000.0,491489000.0,2174918000.0,988625000.0,,,,130019000.0,,,,11847000.0,,,,11847000.0,,50825000.0,,,,,82249000.0,,15554000.0,,,1217801000.0,,,,,126995000.0,,437135000.0,-111977000.0,,469219000.0,11847000.0,,,-469000.0,,,146927000.0,138583000.0,-11902000.0,,,63058000.0,,1775246000.0,34902000.0,316799000.0,,-311000.0,,,271406000.0,,,,,,,,,,,,,,,,,-4710000.0,-91419000.0,,,,,,,,132329000.0,,4976376000.0,,,18581000.0,,-3730000.0,,,,,1656158000.0,,,13873000.0,469219000.0,469219000.0,,48092000.0,323696000.0,,5413742000.0,,0.09263,433034000.0,,,,1240050000.0,96099000.0,26042000.0,,,,,,,,864698000.0,-102187000.0,-119979000.0,,,-820306000.0,,,,,,,,,29720000.0,-91400000.0,2060356000.0,557445000.0,,1582536000.0,,,-675000.0,,,249998000.0,,,,,,45393000.0,21529000.0,36185000.0,,0.0,,51057000.0,123662000.0,-15819000.0,,1115000.0,17873000.0,-433636000.0,126078000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,5136994000.0,,515705000.0,,,6624911000.0,,-0.62,,,136999000.0,421100000.0,2173914000.0,988886000.0,,,,83826000.0,,,,-78638000.0,,,,-78638000.0,,56109000.0,,,,,85060000.0,,14464000.0,,,1213199000.0,,,,,126835484.0,,404617000.0,-136407000.0,,495811000.0,-78638000.0,,,0.0,,,139253000.0,130672000.0,-292000.0,,,58482000.0,,1761795000.0,34733000.0,310642000.0,,-2609000.0,,,249261000.0,,,,,,,,,,,,,,,,,89000.0,70546000.0,,,,,,,,126852000.0,,4863116000.0,,,30840000.0,,-3554000.0,,,,,1534098000.0,,,0.0,495811000.0,495811000.0,,46017000.0,287953000.0,,5378944000.0,,-0.62,469219000.0,,,,1335767000.0,115114000.0,16655000.0,,,,,,,,826347000.0,-56043000.0,-136536000.0,,,-871441000.0,,,,,,,,,44541000.0,-67091000.0,2207208000.0,548596000.0,,1487917000.0,,,40000.0,,,220362000.0,,,,,,61381000.0,123644000.0,26592000.0,,0.0,,106981000.0,122535000.0,-6072000.0,,11340000.0,123179000.0,-512274000.0,111951000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,5060718000.0,-456366000.0,411396000.0,,2173914000.0,6522323000.0,,0.43,6522323000.0,-5976000.0,170584000.0,357948000.0,2173914000.0,989154000.0,-469000.0,27305000.0,-16558000.0,81324000.0,,357948000.0,127121000.0,55908000.0,224118000.0,,216246000.0,55908000.0,-490487000.0,551291000.0,,,4896722000.0,989154000.0,86108000.0,1709000.0,13674000.0,,,1206773000.0,,545463000.0,26264000.0,88059000.0,126464000.0,170584000.0,430454000.0,-167102000.0,418828000.0,545463000.0,55908000.0,43863000.0,704577000.0,0.0,,,131511000.0,132738000.0,-435000.0,545463000.0,,58815000.0,,1625601000.0,35494000.0,231596000.0,,333000.0,58815000.0,1400563000.0,256052000.0,-4306000.0,0.0,126464000.0,,1391932000.0,59148000.0,1206773000.0,186793000.0,-1035000.0,545463000.0,790761000.0,,776820000.0,-209357000.0,1461605000.0,119582000.0,-1355000.0,63501000.0,2373260000.0,,,-16558000.0,31998000.0,0.0,425881000.0,131001000.0,86108000.0,4896722000.0,58879000.0,,-25593000.0,-0.130942,-4306000.0,-552702000.0,,545588000.0,5060718000.0,1400563000.0,35494000.0,,0.0,545463000.0,545463000.0,0.0,26264000.0,216246000.0,,5357394000.0,,0.442126,495811000.0,-3087000.0,-15437000.0,-6442000.0,1391932000.0,527677000.0,15554000.0,88845000.0,-165646000.0,430454000.0,,,,,642992000.0,-30570000.0,-165747000.0,-16558000.0,,-981328000.0,-0.130942,5357394000.0,-118133000.0,,3032574000.0,,1897062000.0,1135512000.0,-37288000.0,-50866000.0,2373260000.0,418828000.0,1047453000.0,1461605000.0,,-981328000.0,0.0,1625601000.0,131511000.0,247071000.0,-28027000.0,,,20897000.0,,-24456000.0,31998000.0,49652000.0,-36873000.0,0.0,,-4492000.0,-364223000.0,-8645000.0,470836000.0,20731000.0,-93196000.0,-456366000.0,115670000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,4975480000.0,,404454000.0,,,6442696000.0,,-0.240786,,,130839000.0,373711000.0,2173889000.0,989420000.0,,,,-20792000.0,,,,-30624000.0,,,,-30624000.0,,42827000.0,,,,,89398000.0,,12271000.0,,,1168097000.0,,,,,127225000.0,,470880000.0,-117392000.0,,512631000.0,-30624000.0,,,,,,89279000.0,139431000.0,-8427000.0,,,59362000.0,,1530015000.0,36248000.0,236377000.0,,-934000.0,,,264206000.0,,,,,,,,,,,,,,,,,7036000.0,-15901000.0,,,,,,,,127225000.0,,4912681000.0,,,-40036000.0,,-3587000.0,,,,,1265876000.0,,,0.0,512631000.0,512631000.0,,31808000.0,215033000.0,,5365373000.0,,-0.240786,545463000.0,,,,1440105000.0,14830000.0,21126000.0,,,,,,,,640831000.0,-19826000.0,-124428000.0,,,-1020744000.0,,,,,,,,,-40268000.0,-31925000.0,2460849000.0,361918000.0,,1467216000.0,,,0.0,,,103636000.0,,,,,,-27829000.0,16046000.0,-32832000.0,,,,-61069000.0,134390000.0,-4728000.0,,20526000.0,-9644000.0,-449105000.0,116499000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,4869872000.0,,500561000.0,,,6478080000.0,,0.27,,,184185000.0,459761000.0,2173889000.0,989692000.0,,,,152067000.0,,,,35919000.0,,,,35919000.0,,43440000.0,,,,,86642000.0,,14778000.0,,,1150502000.0,,,,,127137000.0,,461005000.0,-97855000.0,,575223000.0,35919000.0,,,,,,74168000.0,138867000.0,-15578000.0,,,56470000.0,,1573504000.0,66085000.0,321022000.0,,-192000.0,,,271458000.0,,,,,,,,,,,,,,,,,-30064000.0,-86318000.0,,,,,,,,130778000.0,,4904576000.0,,,10250000.0,,-3979000.0,,,,,1130036000.0,,,0.0,574873000.0,574873000.0,,28712000.0,212750000.0,,5321741000.0,,0.282522,512631000.0,,,,1443392000.0,93870000.0,23458000.0,,,,,,,,821583000.0,-60237000.0,-67791000.0,,,-1061360000.0,,,,,,,,,35652000.0,-57000000.0,2504752000.0,423002000.0,,1608208000.0,,,0.0,,,219858000.0,,,,,,49564000.0,26067000.0,62276000.0,,,,-10429000.0,136620000.0,-12562000.0,,12341000.0,-267000.0,-413186000.0,111398000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,4712481000.0,,508812000.0,,,6526647000.0,,-0.261574,,,140395000.0,448848000.0,2173889000.0,1088730000.0,,,,224629000.0,,,,-33082000.0,,,,-33082000.0,,46612000.0,,,,,173442000.0,,16338000.0,,,1321051000.0,,,,,126473000.0,,422907000.0,-31124000.0,,841681000.0,-33082000.0,,,,,,58879000.0,126555000.0,-2241000.0,,,65066000.0,,1705569000.0,62756000.0,336927000.0,,-757000.0,,,256607000.0,,,,,,,,,,,,,,,,,14315000.0,11168000.0,,,,,,,,127034000.0,,4821078000.0,,,36760000.0,,-3082000.0,,,,,993629000.0,,,0.0,841326000.0,841326000.0,,29056000.0,192046000.0,,5270428000.0,,-0.261574,575223000.0,,,,1417141000.0,128390000.0,13715000.0,,,,,,,,845739000.0,27003000.0,-45439000.0,,,-875942000.0,,,,,,,,,65440000.0,-80010000.0,2293083000.0,384518000.0,,1814166000.0,,,0.0,,,270068000.0,,,,,,80320000.0,52077000.0,266458000.0,,,,116431000.0,137030000.0,-19367000.0,,9254000.0,98522000.0,-446268000.0,106411000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,4537714000.0,-458769000.0,412743000.0,,2173889000.0,6381519000.0,,-0.1,6381519000.0,-7574000.0,167182000.0,345957000.0,2173889000.0,983290000.0,0.0,17145000.0,-40288000.0,226781000.0,,345957000.0,126946000.0,-12501000.0,582685000.0,,213193000.0,-12501000.0,-277409000.0,581336000.0,,,4775564000.0,983290000.0,118302000.0,1858000.0,16161000.0,,,1164676000.0,,926402000.0,30815000.0,70282000.0,126322000.0,167182000.0,472292000.0,-31038000.0,441279000.0,926402000.0,-12501000.0,57433000.0,714215000.0,,,,63084000.0,122898000.0,-378000.0,926037000.0,,65612000.0,,1605955000.0,63765000.0,252640000.0,,1277000.0,65612000.0,860336000.0,284413000.0,-2752000.0,,126322000.0,,1374112000.0,57412000.0,1164676000.0,0.0,38952000.0,926037000.0,790908000.0,,852520000.0,-219907000.0,1843805000.0,380623000.0,1139000.0,103957000.0,2286022000.0,,,-40288000.0,60904000.0,-107729000.0,545779000.0,126531000.0,118302000.0,4775564000.0,59548000.0,,-48861000.0,-0.318931,-2752000.0,-269835000.0,,527751000.0,4537714000.0,860336000.0,63765000.0,,0.0,926037000.0,926037000.0,,30815000.0,213193000.0,,5237085000.0,,-0.098961,841681000.0,-606000.0,-26624000.0,-41887000.0,1374112000.0,553818000.0,9859000.0,68158000.0,-196848000.0,472292000.0,,,,,665383000.0,-143788000.0,-32177000.0,-40288000.0,,-911910000.0,-0.32,5237085000.0,0.0,,2973536000.0,,1826570000.0,1146966000.0,-43679000.0,-50972000.0,2286022000.0,441279000.0,1076684000.0,1843805000.0,,-911910000.0,0.0,1605955000.0,63084000.0,258958000.0,-32248000.0,,,90695000.0,,-31773000.0,60904000.0,84721000.0,12906000.0,,,45762000.0,-406182000.0,4409000.0,445103000.0,15291000.0,-31178000.0,-458769000.0,110795000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,4414626000.0,,455937000.0,,,5782332000.0,,-0.24,,,133605000.0,360857000.0,2173889000.0,558280000.0,,,,31695000.0,,,,-29993000.0,,,,-29993000.0,,43451000.0,,,,,105428000.0,,14353000.0,,,700863000.0,,,,,125598000.0,,501578000.0,-109960000.0,,334384000.0,-29993000.0,,,-132729000.0,,,37155000.0,135930000.0,-7016000.0,,,63396000.0,,1104227000.0,79515000.0,236733000.0,,-31955000.0,,,255948000.0,,,,,,,,,,,,,,,,,-8667000.0,-14849000.0,,,,,,,,126198000.0,,4678105000.0,,,-29587000.0,,-4936000.0,,,,,729238000.0,,,75000000.0,392049000.0,334039000.0,-458172000.0,34550000.0,219143000.0,,5167311000.0,,-0.238802,926402000.0,,,,1368588000.0,-4325000.0,19345000.0,,,,,,,,692670000.0,-555303000.0,-43564000.0,,,-950018000.0,,,,,,,,,-62129000.0,-100004000.0,2318606000.0,403364000.0,,1367706000.0,,,,,,75259000.0,,,,,,-19215000.0,50616000.0,-592018000.0,,58010000.0,,-94758000.0,166174000.0,-26684000.0,,9889000.0,-32136000.0,-484270000.0,110903000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,4327291000.0,,530929000.0,,,5947061000.0,,0.25,,,181505000.0,491183000.0,2173889000.0,735098000.0,,,,144435000.0,,,,32084000.0,,,,32084000.0,,313471000.0,,,,,95511000.0,,9689000.0,,,852541000.0,,,,,125046000.0,,474532000.0,-22795000.0,,558268000.0,32084000.0,,,0.0,,,21932000.0,139507000.0,-24222000.0,,,64782000.0,,1314924000.0,90903000.0,353514000.0,,-49532000.0,,,263037000.0,,,,,,,,,,,,,,,,,-10825000.0,-131025000.0,,,,,,,,128550000.0,,4632137000.0,,,30143000.0,,-5008000.0,,,,,595852000.0,,,58132000.0,557924000.0,557924000.0,-496573000.0,30845000.0,229009000.0,,5089331000.0,,0.256578,334384000.0,,,,1401865000.0,355996000.0,20905000.0,,,,,,,,884443000.0,32344000.0,-70102000.0,,,-1130891000.0,,,,,,,,,32836000.0,-86678000.0,2532756000.0,462383000.0,,1619770000.0,,,,,,214537000.0,,,,,,90477000.0,51869000.0,223884000.0,,,,-52185000.0,-83635000.0,-16278000.0,,8517000.0,752000.0,-452186000.0,116748000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,4190755000.0,,493967000.0,,,5806291000.0,,0.55,,,137573000.0,420903000.0,2173889000.0,714402000.0,,,,261262000.0,,,,69517000.0,,,,69517000.0,,185286000.0,,,,,93659000.0,,9562000.0,,,815039000.0,,,,,124308000.0,,464949000.0,-72707000.0,,650064000.0,69517000.0,,,0.0,,,6978000.0,125604000.0,-867000.0,,,65222000.0,,1228971000.0,90696000.0,338363000.0,,-3520000.0,,,257206000.0,,,,,,,,,,,,,,,,,-746000.0,71030000.0,,,,,,,,126842000.0,,4577320000.0,,,6918000.0,,-6070000.0,,,,,463359000.0,,,0.0,649711000.0,649711000.0,-22753000.0,34113000.0,229266000.0,,4966059000.0,,0.56,558268000.0,,,,1397589000.0,265737000.0,18624000.0,,,,,,,,832330000.0,-168567000.0,-71961000.0,,,-1159495000.0,,,,,,,,,70889000.0,-151993000.0,2557084000.0,413932000.0,,1615536000.0,,,,,,333223000.0,,,,,,81157000.0,47093000.0,91796000.0,,,,53080000.0,-77445000.0,-15254000.0,,7046000.0,1372000.0,-382669000.0,109985000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,4123183000.0,-321152000.0,414309000.0,,2173889000.0,5808024000.0,,0.5,5808024000.0,-27017000.0,160516000.0,378172000.0,2173889000.0,919270000.0,-132732000.0,91792000.0,133125000.0,152035000.0,,378172000.0,127356000.0,61517000.0,589427000.0,,233307000.0,61517000.0,-247554000.0,120889000.0,,,4359679000.0,919270000.0,93128000.0,5087000.0,10359000.0,,,1012731000.0,,711382000.0,36141000.0,216466000.0,119063000.0,160516000.0,511793000.0,-42092000.0,435614000.0,711382000.0,61517000.0,-41333000.0,663097000.0,-3000.0,,,333000.0,75033000.0,-2444000.0,711035000.0,,76785000.0,,1448345000.0,97786000.0,266573000.0,,-6675000.0,76785000.0,408210000.0,202526000.0,-6624000.0,,119063000.0,,1366513000.0,41289000.0,1012731000.0,133132000.0,15167000.0,711035000.0,798852000.0,,810364000.0,-638074000.0,1684841000.0,-215020000.0,-6779000.0,42725000.0,2585020000.0,,,133125000.0,41791000.0,-1050680000.0,926402000.0,124057000.0,93128000.0,4359679000.0,43963000.0,,-47064000.0,1.118106,-6624000.0,-220937000.0,,476074000.0,4123183000.0,408210000.0,97786000.0,,0.0,711035000.0,711035000.0,-73182000.0,36141000.0,233307000.0,,4687455000.0,,0.516676,650064000.0,-91682000.0,-34549000.0,-39590000.0,1366513000.0,181444000.0,12706000.0,71580000.0,-776664000.0,511793000.0,,,,,680882000.0,-85138000.0,-35310000.0,133125000.0,,-1218507000.0,1.05,4687455000.0,0.0,,3090325000.0,,1895142000.0,1195183000.0,50196000.0,-299399000.0,2585020000.0,435614000.0,978717000.0,1684841000.0,,-1218507000.0,,1448345000.0,333000.0,187345000.0,-70169000.0,,,-96082000.0,,64047000.0,41791000.0,61318000.0,-32119000.0,,,-2219000.0,-7000.0,-11953000.0,450482000.0,15837000.0,-11321000.0,-321152000.0,112846000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,4369548000.0,,481309000.0,,,5926381000.0,,0.33,,,168643000.0,326714000.0,2300912000.0,1018614000.0,,,,206823000.0,,,,39541000.0,,,,39541000.0,,122270000.0,,,,,118278000.0,,11864000.0,,,1136892000.0,1732000.0,,,,117943000.0,,517755000.0,-342132000.0,,629950000.0,39541000.0,,,0.0,,,,88979000.0,-5440000.0,,,153016000.0,,1589038000.0,97990000.0,294289000.0,,-1111000.0,,,239063000.0,,,,,,,,,,,,,,,,,-2236000.0,57298000.0,,,,,,,,121123000.0,,4337343000.0,,,6371000.0,,-6681000.0,,,,,508159000.0,,,1950000.0,629599000.0,629599000.0,0.0,34365000.0,224735000.0,,4625566000.0,,0.335255,711382000.0,,,,1309471000.0,179331000.0,24953000.0,,,,,,,,775598000.0,3866000.0,-50295000.0,,,-1271785000.0,,,,,,,,,45197000.0,-100073000.0,2581256000.0,452146000.0,,1556833000.0,,,-291551000.0,,,257118000.0,,,,,,55226000.0,57036000.0,-81432000.0,,,,76969000.0,4400000.0,-11015000.0,,9379000.0,5656000.0,-281542000.0,118920000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,4296757000.0,,483116000.0,,,5848571000.0,,0.7,,,172345000.0,405108000.0,2305136000.0,1016063000.0,,,,135369000.0,,,,83038000.0,,,,83038000.0,,111189000.0,,,,,117385000.0,,12693000.0,,,1133448000.0,4233000.0,,,,116294000.0,,485284000.0,-45171000.0,,587241000.0,83038000.0,,,0.0,,,,88274000.0,-15937000.0,,,146181000.0,,1583077000.0,97549000.0,323582000.0,,-300000.0,,,210815000.0,,,,,,,,,,,,,,,,,994000.0,-78288000.0,,,,,,,,119429000.0,,4265494000.0,,,35503000.0,,-7658000.0,,,,,451788000.0,,,0.0,586794000.0,586794000.0,0.0,33205000.0,213936000.0,,4471656000.0,,0.714035,629950000.0,,,,1296103000.0,225948000.0,20876000.0,,,,,,,,806698000.0,-170143000.0,-38043000.0,,,-1322103000.0,,,,,,,,,102066000.0,-165032000.0,2618206000.0,449629000.0,,1551814000.0,,,-8122000.0,,,173412000.0,,,,,,112767000.0,59115000.0,-42709000.0,,,,-43942000.0,753000.0,1498000.0,,10826000.0,19028000.0,-198504000.0,115614000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.577750400,4451831000.0,,500962000.0,,,6519503000.0,,1.36,,,187017000.0,409835000.0,2415802000.0,1568554000.0,,,,260055000.0,,,,161356000.0,,,,161356000.0,,116785000.0,,,,,120367000.0,,16900000.0,,,1688921000.0,5302000.0,,,,115738000.0,,479885000.0,-235797000.0,,1098180000.0,161356000.0,,,,,,,81205000.0,-5888000.0,,,120838000.0,,2180126000.0,40896000.0,368111000.0,,44148000.0,,,215042000.0,,,,,,,,,,,,,,,,,-21000.0,-4176000.0,,,,,,,,118455000.0,,4339377000.0,,,2989000.0,,-6843000.0,,,,,595307000.0,,,0.0,1097724000.0,1097724000.0,,36488000.0,239180000.0,,4383368000.0,,1.394149,587241000.0,,,,1278988000.0,316876000.0,16381000.0,,,,,,,,869073000.0,445425000.0,-40666000.0,,,-1374455000.0,,,,,,,,,183191000.0,-125012000.0,2653443000.0,491205000.0,,2067672000.0,,,-195110000.0,,,300721000.0,,,,,,153069000.0,59706000.0,510939000.0,,,,37957000.0,1883000.0,8310000.0,,17325000.0,21835000.0,-37148000.0,122851000.0,,,,,,,,,,,,,,,,,,,
