,quarterlyPurchaseOfInvestment,quarterlyStockBasedCompensation,quarterlyTotalRevenue,annualNetOtherFinancingCharges,annualNetIncomeContinuousOperations,trailingTaxProvision,quarterlyBasicEPS,annualCashAndCashEquivalents,quarterlyEbitda,annualCurrentAccruedExpenses,annualCurrentDebt,annualInvestmentsAndAdvances,annualCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyInvestingCashFlow,quarterlyGrossProfit,trailingOperatingIncome,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,annualDeferredIncomeTax,trailingOperatingExpense,annualOtherNonCurrentAssets,quarterlyCurrentAssets,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualAccumulatedDepreciation,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualBasicEPS,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyChangeInInventory,quarterlyLongTermDebt,annualCommonStockIssuance,annualAccountsReceivable,annualFreeCashFlow,annualBeginningCashPosition,annualNetIncome,annualCashDividendsPaid,quarterlyOperatingExpense,quarterlyNetIncomeContinuousOperations,annualTotalNonCurrentAssets,quarterlyCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualSellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualTaxProvision,annualOtherNonCashItems,annualOtherCurrentAssets,annualTotalAssets,quarterlyOtherCurrentAssets,annualStockholdersEquity,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,annualChangeInInventory,annualDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,annualInventory,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,annualCapitalStock,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualPurchaseOfBusiness,trailingOtherIncomeExpense,quarterlyInventory,annualDilutedAverageShares,annualNetPPE,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualOtherIntangibleAssets,annualGrossProfit,quarterlyOperatingCashFlow,annualDilutedEPS,quarterlyChangeInCashSupplementalAsReported,annualEbitda,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,annualBasicAverageShares,quarterlyTaxProvision,quarterlyDilutedEPS,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,annualOtherCurrentLiabilities,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingPretaxIncome,annualChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,annualPretaxIncome,annualInterestExpense,annualRepaymentOfDebt,quarterlyFreeCashFlow,annualGoodwill,quarterlyTotalAssets,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualOtherIncomeExpense,annualOperatingIncome,trailingGrossProfit,annualCapitalExpenditure,annualInvestingCashFlow,quarterlySaleOfInvestment,annualTotalRevenue,annualPurchaseOfInvestment,quarterlyDepreciationAndAmortization,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBasicAverageShares,annualAccountsPayable,quarterlyBeginningCashPosition,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,trailingInterestExpense,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,trailingBeginningCashPosition,trailingBasicAverageShares,trailingChangeInCashSupplementalAsReported,trailingCommonStockIssuance,trailingPurchaseOfBusiness,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,annualOtherShortTermInvestments,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
765072000,,,771400000.0,,,,0.02875,,123200000.0,,,,,1087500000.0,-23100000.0,284800000.0,,,50900000.0,0.0,,-14700000.0,,,,1153400000.0,,550700000.0,,,1230700000.0,,,,2700000.0,,,,-22200000.0,,,,,,89500000.0,1165600000.0,,-1100000.0,,486600000.0,,453020000.0,,-4600000.0,,,,,1302200000.0,,-18000000.0,375300000.0,,,,,,,195300000.0,50900000.0,,,161600000.0,66900000.0,50900000.0,,,,,,,115700000.0,,,536800000.0,,,,86700000.0,1800000.0,-27800000.0,-33200000.0,,7500000.0,,0.0,-650400000.0,294100000.0,94600000.0,,,,800000.0,,,,420000000.0,,,,,,,61800000.0,,2800000.0,,,317700000.0,,31900000.0,0.02875,,,580300000.0,82800000.0,,,,,,,,,,34000000.0,,2389700000.0,,361900000.0,1236300000.0,,,,,,,,,33700000.0,38200000.0,38200000.0,453020000.0,,35400000.0,,,,,146300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772934400,,,881000000.0,,,,0.03875,,165900000.0,,,,,1076400000.0,-22700000.0,333600000.0,,,70700000.0,0.0,,-14700000.0,,,,1213700000.0,,590100000.0,,,1264600000.0,,,,3100000.0,,,,-13000000.0,,,,,,129400000.0,1221600000.0,,1600000.0,,547400000.0,,453128000.0,,-4400000.0,,,,,1367400000.0,,-1000000.0,325300000.0,,,,,,,204200000.0,70700000.0,,,167700000.0,67600000.0,70700000.0,,,,,,,112300000.0,,,486300000.0,,,,90200000.0,600000.0,-33500000.0,-63200000.0,,7100000.0,,-100000.0,-680100000.0,282600000.0,93400000.0,,,,-7300000.0,,,,430700000.0,,,,,,,95400000.0,,7200000.0,,,344700000.0,,44200000.0,0.03875,,,584500000.0,114900000.0,,,,,,,,,,61900000.0,,2443800000.0,,363000000.0,1230100000.0,,,,,,,,,36500000.0,45300000.0,45300000.0,453128000.0,,0.0,,,,,155200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780883200,,,870900000.0,,,,0.04,,160800000.0,,,,,1022500000.0,-37600000.0,325400000.0,,,71400000.0,0.0,,-14800000.0,,,,1219500000.0,,591500000.0,,,1322900000.0,,,,3500000.0,,,,30000000.0,,,,,,126400000.0,1276000000.0,,-2800000.0,,545500000.0,,455200000.0,,-14400000.0,,,,,1438600000.0,,15500000.0,274600000.0,,,,,,,199000000.0,71400000.0,,,164600000.0,67300000.0,71400000.0,,,,,,,113400000.0,,,431000000.0,,,,65100000.0,200000.0,-30800000.0,-92200000.0,,6500000.0,,200000.0,-729600000.0,281900000.0,89100000.0,,,,-3700000.0,,,,420200000.0,,,,,,,135200000.0,,12600000.0,,,364500000.0,,44700000.0,0.04,,,593300000.0,116100000.0,,,,,,,,,,104400000.0,,2461100000.0,,366400000.0,1241600000.0,,,,,,,,,32900000.0,58000000.0,58000000.0,455200000.0,,0.0,,,,,161900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788832000,,,937900000.0,0.0,277800000.0,,,76900000.0,172000000.0,,67000000.0,,,1039000000.0,-58800000.0,331600000.0,,2187300000.0,84800000.0,0.0,,-17000000.0,-31700000.0,,282200000.0,1262900000.0,782200000.0,628400000.0,,,1400800000.0,,-759600000.0,,7600000.0,,410600000.0,,-2400000.0,,-7600000.0,,1262900000.0,1039000000.0,143000000.0,1344200000.0,,-29400000.0,,606300000.0,277800000.0,,,-10500000.0,,,0.6125,,1541500000.0,1344200000.0,-4600000.0,273000000.0,3200000.0,,256400000.0,35400000.0,277800000.0,-61200000.0,188600000.0,84800000.0,1317600000.0,,159600000.0,68100000.0,84800000.0,650100000.0,,172500000.0,16900000.0,133900000.0,2580500000.0,133900000.0,1541500000.0,273000000.0,410600000.0,628400000.0,-8100000.0,132100000.0,67000000.0,600000.0,-39000000.0,-21500000.0,439500000.0,5800000.0,,-100000.0,-759600000.0,282200000.0,69500000.0,,,,-800000.0,,,,439500000.0,453551020.0,641200000.0,76900000.0,387500000.0,394200000.0,1274000000.0,95100000.0,0.6125,18900000.0,623900000.0,69500000.0,386700000.0,453551020.0,51700000.0,,,,641200000.0,136500000.0,386700000.0,1400800000.0,,,41500000.0,-33900000.0,450300000.0,26900000.0,,56100000.0,,2580500000.0,68100000.0,394200000.0,1317600000.0,-14600000.0,491800000.0,,-131100000.0,-142200000.0,,3461300000.0,,29000000.0,76900000.0,76900000.0,,174700000.0,0.0,0.0,-210100000.0,,,174700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796608000,,,929100000.0,,,,0.04125,,169800000.0,,,,,1142500000.0,-23000000.0,343700000.0,,,75000000.0,0.0,,-17100000.0,,,,1369300000.0,,669900000.0,,,1432100000.0,,,,14500000.0,,,,-42700000.0,,,,,,131400000.0,1402100000.0,,-900000.0,,585400000.0,,456616000.0,,6300000.0,,,,,1610700000.0,,-21500000.0,272000000.0,,,,,,,212300000.0,75000000.0,,,173900000.0,200600000.0,75000000.0,,,,,,,139700000.0,,,472600000.0,,,,69000000.0,2700000.0,-41600000.0,-16100000.0,,6100000.0,,0.0,-788000000.0,359700000.0,,,,,-4100000.0,,,,466000000.0,,,,,,,78600000.0,,41800000.0,,,426800000.0,,46000000.0,0.04125,,,644100000.0,121000000.0,,,,,,,,,,37000000.0,,2753200000.0,,380100000.0,1383900000.0,,,,,,,,,38400000.0,118700000.0,118700000.0,456616000.0,,76900000.0,,,,,174100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804470400,,,1090700000.0,,,,0.0575,,220100000.0,,,,,1296900000.0,-167300000.0,417000000.0,,,106200000.0,0.0,,-17100000.0,,,,1480700000.0,,806100000.0,,,1527400000.0,,,,1800000.0,,,,-58500000.0,,,,,,179600000.0,1503100000.0,,-2400000.0,,673700000.0,,469328000.0,,-142100000.0,,,,,1750100000.0,,-15400000.0,282800000.0,,,,,,,237400000.0,106200000.0,,,196900000.0,208000000.0,106200000.0,,,,,,,154800000.0,,,490800000.0,,,,146600000.0,1700000.0,-31400000.0,37600000.0,,7900000.0,,-5100000.0,-850100000.0,419800000.0,,,,,-400000.0,,,,519900000.0,,,,,,,82200000.0,,-44700000.0,,,448900000.0,,65100000.0,0.0575,,,677300000.0,171300000.0,,,,,,,,,,50800000.0,,3047000000.0,,469200000.0,1566300000.0,,,,,,,,,40500000.0,73900000.0,73900000.0,469328000.0,,0.0,,,,,210600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812419200,,,1045100000.0,,,,0.05375,,197900000.0,,,,,1280700000.0,-75500000.0,382100000.0,,,100000000.0,0.0,,-17600000.0,,,,1495200000.0,,794300000.0,,,1548300000.0,,,,-9400000.0,,,,1500000.0,,,,,,164100000.0,1583600000.0,,-8800000.0,,663000000.0,,470220000.0,,94100000.0,,,,,1825500000.0,,6800000.0,281800000.0,,,,,,,218000000.0,100000000.0,,,184200000.0,204600000.0,100000000.0,,,,,,,151600000.0,,,486400000.0,,,,147400000.0,2100000.0,-180400000.0,-26000000.0,,8400000.0,,-700000.0,-868900000.0,456300000.0,,,,,5700000.0,,,,511800000.0,,,,,,,131300000.0,,28300000.0,,,447300000.0,,61300000.0,0.05375,,,679400000.0,161300000.0,,,,,,,,,,-49100000.0,,3106200000.0,,475300000.0,1611000000.0,,,,,,,,,33800000.0,102200000.0,102200000.0,470220000.0,,0.0,,,,,199600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820368000,,,1087300000.0,-7900000.0,387600000.0,,,116600000.0,190700000.0,,176200000.0,,,1688900000.0,-159000000.0,412300000.0,,2597200000.0,106300000.0,0.0,,-20000000.0,-23900000.0,,867000000.0,1532500000.0,928500000.0,850900000.0,,,1620500000.0,,-925600000.0,,7200000.0,,838000000.0,,7700000.0,-40000000.0,-92000000.0,,1532500000.0,1688900000.0,151500000.0,1673300000.0,,-11800000.0,,675000000.0,387600000.0,,,-154100000.0,,,0.8225,,1924200000.0,1673300000.0,7300000.0,615600000.0,7600000.0,,287300000.0,76900000.0,387600000.0,-71800000.0,260800000.0,106300000.0,2080600000.0,,221600000.0,222400000.0,106300000.0,776600000.0,,236100000.0,14100000.0,155600000.0,3613100000.0,155600000.0,1924200000.0,615600000.0,838000000.0,850900000.0,-22800000.0,151900000.0,176200000.0,1100000.0,103200000.0,28500000.0,519000000.0,9100000.0,,-2100000.0,-925600000.0,867000000.0,,34000000.0,,,27600000.0,,,,519000000.0,471246201.0,694900000.0,116600000.0,437500000.0,518700000.0,1555000000.0,145400000.0,0.8225,14300000.0,778400000.0,,453200000.0,471246201.0,63700000.0,,,,694900000.0,170000000.0,453200000.0,1620500000.0,,,39700000.0,-195800000.0,623700000.0,31600000.0,,248600000.0,,3613100000.0,222400000.0,518700000.0,2080600000.0,28800000.0,626500000.0,,-150200000.0,-424800000.0,,4152200000.0,-126300000.0,39200000.0,116600000.0,116600000.0,,221500000.0,0.0,0.0,24000000.0,,,221500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828230400,-300000.0,,1136900000.0,,,,0.05,,205300000.0,,,,,1770600000.0,-6200000.0,416400000.0,,,98800000.0,0.0,,-19600000.0,,,,1630900000.0,,911900000.0,,,838200000.0,,,,,,,,-500000.0,,,,,,161500000.0,1784400000.0,,-500000.0,,720500000.0,,489784000.0,,-20400000.0,,,,,2037800000.0,,-1000000.0,611500000.0,,,,,,,254900000.0,98800000.0,,,211100000.0,247200000.0,98800000.0,,,,,,,174400000.0,,,858700000.0,,,,121100000.0,2100000.0,-40000000.0,-122900000.0,,6800000.0,,-200000.0,-101600000.0,905700000.0,,,,,2100000.0,,,,536200000.0,,,,,,,129300000.0,,2100000.0,,,549700000.0,,58000000.0,0.05,,,736600000.0,156800000.0,,,,,,,,,,89300000.0,,3808400000.0,,535200000.0,2177500000.0,,,,,,30500000.0,,,43800000.0,118700000.0,118700000.0,489784000.0,,116600000.0,,,,,241100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836092800,-4300000.0,,1324800000.0,,,,0.06625,,262000000.0,,,,,1850900000.0,-102400000.0,491400000.0,,,130400000.0,0.0,,-21300000.0,,,,1726300000.0,,991600000.0,,,1801500000.0,,,,,,,,-64400000.0,,,,,,215000000.0,1895300000.0,,,,833400000.0,,495140000.0,,-60600000.0,,,,,2168000000.0,,15200000.0,616800000.0,,,,,,,276400000.0,130400000.0,,,229400000.0,242500000.0,130400000.0,,,,,,,188100000.0,,,859300000.0,,,,203200000.0,600000.0,-39500000.0,28300000.0,,8100000.0,,3100000.0,-1053400000.0,988400000.0,,,,,100000.0,,,,548400000.0,,,,,,,96600000.0,,18500000.0,,,555800000.0,,76600000.0,0.065,,,748100000.0,207000000.0,,,,,,,,,,57100000.0,,4018900000.0,,556100000.0,2292600000.0,,,,,,8800000.0,,,47000000.0,137200000.0,137200000.0,495140000.0,,0.0,,,,,232600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844041600,-6300000.0,,1238300000.0,,,,0.0625,,243300000.0,,,,,1777900000.0,-48000000.0,455800000.0,,,122800000.0,0.0,,-21100000.0,,,,1747200000.0,,939600000.0,,,1844800000.0,,,,,,,,51300000.0,,,,,,198900000.0,2247300000.0,,,,782500000.0,,495416000.0,,-14300000.0,,,,,2278700000.0,,18300000.0,597600000.0,,,,,,,256900000.0,122800000.0,,,212500000.0,240700000.0,122800000.0,,,,,,,206100000.0,,,838300000.0,,,,137400000.0,1300000.0,-37900000.0,-127300000.0,,5400000.0,,0.0,-1080800000.0,936300000.0,,,,,1600000.0,,,,541100000.0,,,,,,,200200000.0,,25500000.0,,,558500000.0,,72200000.0,0.06125,,,764000000.0,195000000.0,,,,,,,,,,162300000.0,,4056600000.0,,609100000.0,2309400000.0,,,,,,7000000.0,,,44400000.0,162700000.0,162700000.0,495416000.0,,0.0,,,,,243700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851990400,-93300000.0,,1296700000.0,2900000.0,486300000.0,,,137700000.0,268400000.0,,390400000.0,,,2410200000.0,-364800000.0,490800000.0,,3142500000.0,134300000.0,0.0,,-23500000.0,-12600000.0,,1585600000.0,1701100000.0,1053600000.0,1219300000.0,,,1941100000.0,,-1132800000.0,,,,1190900000.0,,39500000.0,,25900000.0,,1701100000.0,2410200000.0,225400000.0,2105100000.0,,-7400000.0,,805900000.0,486300000.0,,,-224000000.0,,,0.9825,,2396000000.0,2105100000.0,26400000.0,818900000.0,5500000.0,,460700000.0,116600000.0,486300000.0,-85500000.0,265400000.0,134300000.0,3105100000.0,,222400000.0,372000000.0,134300000.0,875400000.0,,284000000.0,-1700000.0,197300000.0,4806200000.0,197300000.0,2396000000.0,818900000.0,1190900000.0,1219300000.0,58900000.0,178200000.0,390400000.0,1500000.0,-51300000.0,130000000.0,526000000.0,7500000.0,,0.0,-1132800000.0,1585600000.0,,50000000.0,,,-6300000.0,,,,526000000.0,494961832.0,808300000.0,137700000.0,629400000.0,711200000.0,1854200000.0,203300000.0,0.9825,-25000000.0,978800000.0,,580800000.0,494961832.0,77200000.0,,,,808300000.0,211500000.0,580800000.0,1941100000.0,,,21100000.0,-319300000.0,770300000.0,27800000.0,,152000000.0,,4806200000.0,372000000.0,711200000.0,3105100000.0,-2400000.0,800600000.0,,-168700000.0,-521400000.0,3700000.0,4996700000.0,-104200000.0,43000000.0,137700000.0,137700000.0,,248100000.0,0.0,0.0,-91900000.0,,,248100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859766400,-2400000.0,,1229800000.0,,,,0.06125,,245700000.0,,,,,2311800000.0,19100000.0,461400000.0,,,123300000.0,0.0,,-23500000.0,,,,1673100000.0,,1156300000.0,,,1936500000.0,,,,100000.0,,,,-22300000.0,,,,,,196500000.0,2216500000.0,,-43600000.0,,768400000.0,,498424000.0,,52700000.0,,,,,2459500000.0,,-16200000.0,788700000.0,,,,,,,264900000.0,123300000.0,,,215700000.0,366800000.0,123300000.0,,,,,,,204200000.0,,,1155500000.0,,,,309100000.0,2200000.0,-39700000.0,-118600000.0,,6000000.0,,1500000.0,-1136800000.0,1660800000.0,,,,,3600000.0,,,,515300000.0,,,,,,,86700000.0,,-21900000.0,,,618000000.0,,70800000.0,0.06125,,,799700000.0,194100000.0,,,,,,,,,,47000000.0,,4771300000.0,,637700000.0,3098200000.0,,,,,,5600000.0,,,49200000.0,115800000.0,115800000.0,498424000.0,,137700000.0,,,,,229200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867628800,-3400000.0,,1326300000.0,,,,0.155,,293800000.0,,,,,2347700000.0,-141800000.0,509700000.0,,,154400000.0,0.0,,-23700000.0,,,,1759900000.0,,1210000000.0,,,1952200000.0,,,,100000.0,,,,-91300000.0,,,,,,245700000.0,2343000000.0,,40600000.0,,816600000.0,,498816000.0,,-113100000.0,,,,,2580800000.0,,7000000.0,777100000.0,,,,,,,264000000.0,154400000.0,,,215900000.0,360600000.0,154400000.0,,,,,,,213900000.0,,,1137700000.0,,,,368300000.0,2700000.0,-41800000.0,37600000.0,,5600000.0,,300000.0,-1157100000.0,1730800000.0,,,,,3100000.0,,,,506500000.0,,,,,,,147800000.0,,41700000.0,,,601400000.0,,88900000.0,0.1525,,,795100000.0,243300000.0,,,,,,,,,,106000000.0,,4928500000.0,,642700000.0,3168600000.0,,,,,,12500000.0,,,48100000.0,157500000.0,157500000.0,498816000.0,,0.0,,,,,240300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875577600,-3600000.0,,1315400000.0,,,,0.15,,285100000.0,,,,,2223100000.0,-38300000.0,495800000.0,,,149100000.0,0.0,,-29900000.0,,,,1746700000.0,,1092400000.0,,,1988700000.0,,,,29300000.0,,,,2800000.0,,,,,,235800000.0,2462200000.0,,15300000.0,,819600000.0,,498908000.0,,67200000.0,,,,,2666000000.0,,3500000.0,765800000.0,,,,,,,260000000.0,149100000.0,,,210700000.0,364900000.0,149100000.0,,,,,,,185000000.0,,,1130700000.0,,,,259400000.0,500000.0,-221800000.0,-131000000.0,,4300000.0,,1400000.0,-1195700000.0,1608800000.0,,,,,3400000.0,,,,503400000.0,,,,,,,202300000.0,,25700000.0,,,590800000.0,,85700000.0,0.1475,,,793000000.0,234800000.0,,,,,,,,,,-19500000.0,,4889100000.0,,740600000.0,3142400000.0,,,,,,8800000.0,,,49300000.0,183200000.0,183200000.0,498908000.0,,0.0,,,,,242200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883526400,-80300000.0,,1348900000.0,4700000.0,587000000.0,,,185900000.0,288000000.0,,298300000.0,,,2588300000.0,-93600000.0,516100000.0,,3237600000.0,160200000.0,0.0,,-30000000.0,-7800000.0,,1877800000.0,1858600000.0,1055700000.0,1157900000.0,,,2117400000.0,,-1233300000.0,,-30000000.0,,1430400000.0,,59100000.0,,-51700000.0,,1858600000.0,2588300000.0,249200000.0,2592400000.0,,-20100000.0,,832800000.0,587000000.0,,,-53900000.0,,,1.175,,2806500000.0,2592400000.0,11900000.0,854300000.0,7800000.0,,481600000.0,137700000.0,587000000.0,-107100000.0,266900000.0,160200000.0,3536200000.0,,228100000.0,576100000.0,160200000.0,870300000.0,,337400000.0,-500000.0,247700000.0,5394800000.0,247700000.0,2806500000.0,854300000.0,1430400000.0,1157900000.0,6200000.0,185400000.0,298300000.0,2400000.0,124600000.0,-124500000.0,523000000.0,3500000.0,,1500000.0,-1233300000.0,1877800000.0,,43800000.0,,,6400000.0,,,,523000000.0,503862661.0,884100000.0,185900000.0,660300000.0,774300000.0,1982800000.0,223500000.0,1.165,2700000.0,1112500000.0,,590500000.0,499574468.0,92000000.0,,,,884100000.0,252200000.0,590500000.0,2117400000.0,,,48200000.0,-47100000.0,924400000.0,19400000.0,,348100000.0,,5394800000.0,576100000.0,774300000.0,3536200000.0,16500000.0,927100000.0,,-178700000.0,-254600000.0,16900000.0,5220400000.0,-89700000.0,38800000.0,185900000.0,185900000.0,,269100000.0,0.0,0.0,-336500000.0,,,269100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891302400,-4200000.0,,1341000000.0,,,,0.15,,287800000.0,,,,,2600300000.0,-119100000.0,508900000.0,,,148700000.0,0.0,,-30000000.0,,,,1904300000.0,,1183400000.0,,,2192100000.0,,,,100000.0,,,,-21300000.0,,,,,,234300000.0,2711100000.0,,-2900000.0,,832100000.0,,499774000.0,,-71000000.0,,,,,2908900000.0,,-13500000.0,848700000.0,,,,,,,274600000.0,148700000.0,,,221100000.0,568200000.0,148700000.0,,,,,,,250600000.0,,,1416900000.0,,,,308300000.0,2500000.0,-51500000.0,-16300000.0,,2900000.0,,1700000.0,-1310100000.0,1919400000.0,,,,,2800000.0,,,,530400000.0,,,,,,,159700000.0,,20700000.0,,,604800000.0,,85500000.0,0.1475,,,882000000.0,234200000.0,,,,,,,,,,108200000.0,,5509200000.0,,803500000.0,3604900000.0,,,,,,6200000.0,,,53500000.0,206500000.0,206500000.0,499774000.0,,185900000.0,,,,,270300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899164800,-3600000.0,,1420500000.0,,,,0.175,,337600000.0,,,,,2520900000.0,-182800000.0,551300000.0,,,176000000.0,0.0,,-29900000.0,,,,1816900000.0,,1118700000.0,,,2213800000.0,,,,0.0,,,,-108100000.0,,,,,,283700000.0,2857100000.0,,3200000.0,,869200000.0,,499932000.0,,77100000.0,,,,,3048100000.0,,3700000.0,841800000.0,,,,,,,267600000.0,176000000.0,,,213700000.0,560400000.0,176000000.0,,,,,,,241200000.0,,,1402200000.0,,,,307900000.0,2200000.0,-282900000.0,-31900000.0,,2300000.0,,-1700000.0,-1326700000.0,2014900000.0,,,,,-4300000.0,,,,532200000.0,,,,,,,114600000.0,,-98100000.0,,,549200000.0,,101100000.0,0.175,,,887100000.0,277100000.0,,,,,,,,,,-168300000.0,,5569000000.0,,850100000.0,3752100000.0,,,,,,16000000.0,,,53900000.0,108400000.0,108400000.0,499932000.0,,0.0,,,,,261600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907113600,-1400000.0,,1377200000.0,,,,0.165,,316400000.0,,,,,2806300000.0,-386700000.0,527400000.0,,,163900000.0,0.0,,-30000000.0,,,,1948000000.0,,1289400000.0,,,2321600000.0,,,,37900000.0,,,,5800000.0,,,,,,264600000.0,2983500000.0,,19900000.0,,849800000.0,,500128000.0,,300000.0,,,,,3160100000.0,,19700000.0,952200000.0,,,,,,,262800000.0,163900000.0,,,211000000.0,564700000.0,163900000.0,,,,,,,239500000.0,,,1516900000.0,,,,401900000.0,600000.0,-413500000.0,169000000.0,,3700000.0,,2200000.0,-1370600000.0,1948900000.0,,,,,-2800000.0,,,,603100000.0,,,,,,,221600000.0,,-300000.0,,,601200000.0,,94200000.0,0.1625,,,951000000.0,258100000.0,,,,,,,,,,-191900000.0,,5966400000.0,,1118500000.0,4018400000.0,,,,,,11500000.0,,,51800000.0,108100000.0,108100000.0,500128000.0,,0.0,,,,,286300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
