date,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyOtherNonCurrentAssets,trailingInvestingCashFlow,annualLongTermDebt,trailingCashDividendsPaid,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,trailingPretaxIncome,quarterlyResearchAndDevelopment,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingNetIncome,trailingPurchaseOfBusiness,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,trailingChangeInWorkingCapital,annualGoodwill,annualCapitalStock,annualSaleOfInvestment,annualStockBasedCompensation,annualCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyCashDividendsPaid,annualOperatingIncome,annualNetPPE,trailingGrossProfit,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,quarterlyDilutedEPS,quarterlyDilutedAverageShares,annualEbitda,annualBasicEPS,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualEndCashPosition,trailingTotalRevenue,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingEndCashPosition,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,annualNetOtherInvestingChanges,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyNetOtherFinancingCharges,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualIncomeTaxPayable,trailingOperatingIncome,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingOperatingExpense,annualOtherNonCurrentAssets,annualDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,trailingDeferredIncomeTax,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,trailingInterestExpense,trailingNetIncomeContinuousOperations,annualCurrentAssets,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,annualDilutedEPS,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualBasicAverageShares,trailingNetOtherFinancingCharges,quarterlyEbitda,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualInterestExpense,annualRepaymentOfDebt,quarterlyChangeInInventory,trailingResearchAndDevelopment,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTotalNonCurrentAssets,quarterlyOperatingExpense,quarterlyCurrentAssets,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualOtherCurrentAssets,quarterlyCurrentDeferredRevenue,annualGrossProfit,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInInventory,quarterlyTotalRevenue,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,trailingTaxProvision,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualCashDividendsPaid,quarterlyBasicEPS,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCostOfRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,trailingChangeInInventory,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInAccountPayable,annualInvestmentsAndAdvances
1998-09-30,,17600000.0,17600000.0,160000000.0,86700000.0,,-194900000.0,65300000.0,269700000.0,,,,,749600000.0,,93200000.0,,,,,,,,,513300000.0,-17100000.0,619300000.0,,,1300000.0,,,,,1829200000.0,165100000.0,,,,,,,,,,,,,,,,,,41200000.0,,416100000.0,,,,416100000.0,,0.1,176000000.0,,,,,0.0,,,,,,,,25100000.0,,,,122300000.0,,-5500000.0,,3182100000.0,-125600000.0,,,,,2974800000.0,17600000.0,1880100000.0,6244100000.0,1268400000.0,,,,,,,-342800000.0,,,,,,,,,95300000.0,,,,,1400000000.0,250600000.0,4300000.0,,100000.0,,,,,,,,136500000.0,-132600000.0,,2315300000.0,,,,,-7000000.0,,463900000.0,69600000.0,,0.0,,1122500000.0,,,368600000.0,3269300000.0,,,,,,234200000.0,,,,38200000.0,1179500000.0,825000000.0,,,,55800000.0,2059600000.0,,977200000.0,,,,,-443400000.0,-359100000.0,-212300000.0,,,,0.11,,,,,,,,,,,,,,,,,,,,,
1998-12-31,-632300000.0,37000000.0,31900000.0,,109600000.0,-2194800000.0,-19400000.0,73600000.0,281700000.0,,2025500000.0,,46800000.0,731700000.0,,89200000.0,102400000.0,6331600000.0,,,2342400000.0,,1138300000.0,,535800000.0,-77100000.0,599700000.0,,162300000.0,700000.0,599700000.0,,,1216500000.0,2025500000.0,102400000.0,,,,,,1936600000.0,,476100000.0,,15700000.0,,375800000.0,833000000.0,,,396700000.0,1915600000.0,42500000.0,3867600000.0,396700000.0,328500000.0,2201500000.0,,396700000.0,272500000.0,,,538100000.0,1.12,,102200000.0,0.0,,0.0,,,,,,,,1318500000.0,-1300000.0,134100000.0,396700000.0,-2000000.0,347500000.0,3339800000.0,-5100000.0,,,,73600000.0,3030300000.0,37000000.0,1915600000.0,6331600000.0,1318500000.0,,,281700000.0,2500000.0,,1467200000.0,,,,,-485500000.0,937600000.0,,-401200000.0,,78600000.0,,,,3301300000.0,1342300000.0,272500000.0,11900000.0,1.07,6200000.0,,,-5300000.0,181900000.0,731700000.0,161866000.0,,121100000.0,250800000.0,,2342400000.0,-196900000.0,,,,22500000.0,,462600000.0,-106000000.0,,0.0,,1138300000.0,,3030300000.0,384000000.0,3301300000.0,367300000.0,19500000.0,1342300000.0,,1843000000.0,252300000.0,-49200000.0,170700000.0,3339800000.0,40600000.0,1216500000.0,833000000.0,,,,72500000.0,2201500000.0,-14000000.0,998400000.0,,176800000.0,,178449000.0,-485500000.0,-22400000.0,-114700000.0,,,,,,593600000.0,2024600000.0,181900000.0,-72700000.0,134100000.0,,,,,,,,,,,,,,,
1999-03-31,,28300000.0,28300000.0,157222222.0,70800000.0,,7500000.0,0.0,351100000.0,,,,,788500000.0,,101900000.0,,,,,,,,,537000000.0,23300000.0,683500000.0,,,2600000.0,,,,,2022000000.0,200800000.0,,,,,,,,,,,,,,,,,,45100000.0,,404200000.0,,,,404200000.0,,0.17,166470588.0,,,,,396700000.0,,,,,-130400000.0,,,27700000.0,,,,159800000.0,,-100000.0,,3448500000.0,-307600000.0,,,,,3282800000.0,28300000.0,2037700000.0,6350400000.0,1373600000.0,,,,,,,-114800000.0,,548100000.0,,,,,,,67700000.0,,,,,1078700000.0,277400000.0,-3000000.0,,2800000.0,,,,,,,,112800000.0,-2000000.0,,2299000000.0,,,,,-9900000.0,,472500000.0,58700000.0,,0.0,,1225700000.0,,,404800000.0,3067600000.0,,3100000.0,,,,257800000.0,,,,30900000.0,1244800000.0,894000000.0,,,,59200000.0,2222800000.0,,1009500000.0,,,,,-479600000.0,-106300000.0,-378400000.0,,,,0.18,,,,,,,,,,,,,,,,,,,,,
1999-06-30,,-235200000.0,-235200000.0,157852349.0,19300000.0,,-17300000.0,58700000.0,357000000.0,,,,,785500000.0,,111300000.0,,,,,,,,,596600000.0,-397800000.0,646000000.0,,,1500000.0,,,,,1925100000.0,145200000.0,,,,,,,,,,,,,,,,,,45900000.0,,386900000.0,,,,386900000.0,,-1.49,157852349.0,,,,,0.0,,,,,-380600000.0,,,27800000.0,,,,171900000.0,,-15000000.0,,3368500000.0,-11800000.0,,,,,2993200000.0,-235200000.0,1925400000.0,5935000000.0,1153500000.0,,,,,,,-25600000.0,,435200000.0,,,,,,,55200000.0,,,,,896200000.0,282100000.0,-66800000.0,,-49400000.0,,,,,,,,101100000.0,-5700000.0,,1953100000.0,,,,,-1900000.0,,495700000.0,24500000.0,,0.0,,1239500000.0,,,440500000.0,2941800000.0,,28800000.0,,,,283300000.0,,,,-87600000.0,1009700000.0,710800000.0,,,,-322800000.0,2129000000.0,,1092300000.0,,,,,-442700000.0,-60700000.0,-31100000.0,,,,-1.49,,,,,,,,,,,,,,,,,,,,,
1999-09-30,,36300000.0,36300000.0,157826087.0,129300000.0,,37400000.0,-100000.0,349300000.0,,,,,805800000.0,,106200000.0,,,,,,,,,566600000.0,19600000.0,640600000.0,,,5500000.0,,709800000.0,,,1907900000.0,157600000.0,,,,,,,,,,,,,,,,,,53900000.0,,424300000.0,,,,1134100000.0,,0.22,165000000.0,,,174900000.0,,0.0,,,,,-146100000.0,,,29300000.0,,,,320700000.0,,14500000.0,,3481000000.0,445900000.0,,,,,3051000000.0,36300000.0,1976700000.0,6067400000.0,1194000000.0,,,,,-63600000.0,,123300000.0,,139500000.0,,,,,,,83300000.0,,,,,229700000.0,289100000.0,16100000.0,,7700000.0,,,,,,,,137200000.0,-364300000.0,,2029700000.0,,,,,8700000.0,,510700000.0,-71200000.0,,424300000.0,,1415600000.0,,,427400000.0,3016400000.0,,15800000.0,,,,267300000.0,,,,30500000.0,1046000000.0,725000000.0,,,,66800000.0,2065400000.0,,1077300000.0,,,,,-469000000.0,-25400000.0,316600000.0,,,,0.23,,,,,,,,,,,,,,,,,,,,,
1999-12-31,-73600000.0,-4000000.0,156000000.0,,117721000.0,-551400000.0,-67100000.0,81200000.0,926700000.0,,1566000000.0,,-79000.0,606700000.0,,-148400000.0,81800000.0,5181800000.0,,,2014500000.0,,1066300000.0,,-435200000.0,143700000.0,373100000.0,,113600000.0,5300000.0,373100000.0,555500000.0,,1042000000.0,1566000000.0,81800000.0,,,,,167400000.0,1075800000.0,,14900000.0,-58100000.0,-211100000.0,,248600000.0,510600000.0,,555500000.0,837300000.0,1227300000.0,-31300000.0,2471200000.0,281800000.0,337121000.0,1729000000.0,,837300000.0,156600000.0,,,362200000.0,-1.1,167400000.0,-286900000.0,424300000.0,,357200000.0,,,105700000.0,,,,,756400000.0,-132500000.0,303000000.0,281800000.0,-83300000.0,18500000.0,2795300000.0,-277379000.0,,,,81200000.0,2664600000.0,-4000000.0,1227300000.0,5181800000.0,756400000.0,,,926700000.0,-61300000.0,-58100000.0,957700000.0,-173300000.0,,-47000000.0,,-245800000.0,673000000.0,,-488000000.0,,42400000.0,-190400000.0,,,2517200000.0,714100000.0,156600000.0,45600000.0,-1.13,-22400000.0,,,-83900000.0,-174600000.0,606700000.0,157987000.0,,11100000.0,239500000.0,,2014500000.0,-39500000.0,,,,18300000.0,,-272700000.0,-85600000.0,,357200000.0,,1066300000.0,,2664600000.0,-315100000.0,2517200000.0,171100000.0,-47779000.0,714100000.0,,1206300000.0,-135400000.0,-8100000.0,33100000.0,2795300000.0,59300000.0,1042000000.0,510600000.0,,,,215300000.0,1729000000.0,15200000.0,-707900000.0,,-14600000.0,,157987000.0,-245800000.0,-94500000.0,-395100000.0,,,,,,396700000.0,1264900000.0,-174600000.0,-150879000.0,303000000.0,,,,,,,,,,,,,,,
2000-03-31,,15823000.0,15291000.0,156813000.0,32537000.0,,234279000.0,0.0,859288000.0,,,,,630844000.0,,48446000.0,,,,,,,,,300990000.0,-13472000.0,387538000.0,,,11786000.0,,426015000.0,,,1570323000.0,162622000.0,,,,,,,,,,,,,,,,,,24193000.0,,533471000.0,,,,959486000.0,,0.09,157464000.0,,,167990000.0,,357215000.0,,,,,-108865000.0,,,,,,,268605000.0,,6349000.0,,2790344000.0,9356000.0,,,,,2490400000.0,15823000.0,1206238000.0,5177187000.0,675104000.0,,,,,-79827000.0,,-21070000.0,,237219000.0,,,,,,,51618000.0,,,,,805194000.0,157950000.0,1706000.0,,-6274000.0,,,,,,,,75811000.0,88818000.0,,2014251000.0,,,,,-30552000.0,,297939000.0,207896000.0,,591494000.0,,1057399000.0,,,246321000.0,2686787000.0,,,,,,173682000.0,,,,16728000.0,1057791000.0,424874000.0,,,,32019000.0,1732945000.0,,598929000.0,,,,,-250230000.0,-2976000.0,-23181000.0,,,,0.1,,,,,,,,,,,,,,,,,,,,,
2000-06-30,,25261000.0,25261000.0,156018000.0,19949000.0,,-242601000.0,72747000.0,867238000.0,,,,,610389000.0,,46105000.0,,,,,,,,,308033000.0,-6621000.0,408428000.0,,,542000.0,,298093000.0,,,1506533000.0,159781000.0,,,,,,,,,,,,,,,,,,25730000.0,,281174000.0,,,,579267000.0,,0.16,157767000.0,,,185627000.0,,591494000.0,,,,,-66771000.0,,,,,,,145896000.0,,-1914000.0,,2631001000.0,-9460000.0,,,,,2883576000.0,25261000.0,1583985000.0,5146519000.0,645008000.0,,,,,-99810000.0,,-22717000.0,,193561000.0,,,,,,,57598000.0,,,,,750106000.0,135655000.0,-92295000.0,,7080000.0,,,,,,,,83328000.0,-244643000.0,,2474956000.0,,,,,-22171000.0,,301449000.0,-106784000.0,,348893000.0,,891940000.0,,,243851000.0,2262943000.0,,,,,,172016000.0,,,,20612000.0,1083052000.0,432353000.0,,,,45873000.0,1739061000.0,,609482000.0,,,,,-212655000.0,-145940000.0,-29409000.0,,,,0.16,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,13488000.0,13488000.0,175978000.0,62309000.0,,-27935000.0,0.0,881215000.0,,,,,484985000.0,,40611000.0,,,,,,,,,311443000.0,50736000.0,366147000.0,,,12832000.0,,434422000.0,,,1554257000.0,150427000.0,,,,,,,,,,,,,,,,,,27578000.0,,320958000.0,,,,755380000.0,,0.07,180440000.0,,,192979000.0,,348893000.0,,,,,-161069000.0,,,20035000.0,,,,120944000.0,,-188281000.0,,2444066000.0,32786000.0,,,,,2705044000.0,13488000.0,1416739000.0,5042235000.0,620717000.0,,,,,-130625000.0,,0.0,,29354000.0,,,,,,,43416000.0,,,,,728011000.0,133453000.0,34378000.0,,4206000.0,,,,,,,,70994000.0,64795000.0,,2569789000.0,,,,,-12491000.0,,269508000.0,115649000.0,,320958000.0,,739382000.0,,,226092000.0,2337191000.0,,,,,,157903000.0,,,,70360000.0,1096540000.0,407090000.0,,,,83848000.0,1704684000.0,,580951000.0,,,,,-213627000.0,-201642000.0,-29523000.0,,,,0.08,,,,,,,,,,,,,,,,,,,,,
2000-12-31,229577000.0,-90683000.0,8007000.0,,85126000.0,-473576000.0,315294000.0,36539000.0,732907000.0,,1528483000.0,,,485533000.0,,41594000.0,10691000.0,4862977000.0,,,2533976000.0,449996000.0,728551000.0,,338220000.0,-70195000.0,394152000.0,,97486000.0,33306000.0,394152000.0,521329000.0,,1005857000.0,1528483000.0,10691000.0,449996000.0,,,,195877000.0,516354000.0,,58466000.0,-102982000.0,-13329000.0,,198160000.0,285878000.0,,521329000.0,1026853000.0,1378663000.0,19985000.0,2280522000.0,505524000.0,199921000.0,1575713000.0,,1026853000.0,139662000.0,,,295646000.0,-0.22,195877000.0,-137581000.0,320958000.0,,636252000.0,,,-136871000.0,,,,,484555000.0,1235000.0,103356000.0,505524000.0,197383000.0,174264000.0,2304264000.0,93200000.0,,,,36539000.0,2397448000.0,-90683000.0,1378663000.0,4862977000.0,484555000.0,,,732907000.0,-39700000.0,-102982000.0,823676000.0,,,56220000.0,,-198677000.0,646920000.0,,-74039000.0,,45528000.0,,,,2465529000.0,594528000.0,139662000.0,12474000.0,-0.22,-44712000.0,,,13537000.0,-36111000.0,485533000.0,167462000.0,,65513000.0,92265000.0,,2533976000.0,279037000.0,,,,-12142000.0,,152940000.0,12816000.0,,636252000.0,,728551000.0,,2397448000.0,107412000.0,2465529000.0,176756000.0,,594528000.0,,1021836000.0,143319000.0,-43737000.0,112217000.0,2304264000.0,4517000.0,1005857000.0,285878000.0,,,,12524000.0,1575713000.0,-77356000.0,491160000.0,,62047000.0,,170519000.0,-198677000.0,212977000.0,8074000.0,,,,,,357215000.0,1258686000.0,-36111000.0,125882000.0,103356000.0,,,,,,,,,,,,,,,
2001-03-31,,-45175000.0,21819000.0,182856000.0,31243000.0,,-148625000.0,23867000.0,820621000.0,,,,,0.0,,44365000.0,,,,,,428461000.0,,1360409000.0,317835000.0,-12859000.0,405150000.0,322427000.0,,21314000.0,,763364000.0,,,1497515000.0,45594000.0,,,,,,,,,,,,,,,,,,23942000.0,,324402000.0,,,,1087766000.0,,-0.25,187177000.0,,,197398000.0,,636252000.0,,,,,-359556000.0,,,20230000.0,,,,93675000.0,,-102000.0,,2288525000.0,9753000.0,,,,,2469186000.0,-45175000.0,,4783806000.0,493944000.0,,,,,-121217000.0,,-14668000.0,,121499000.0,,,,,,,50722000.0,,,,,223516000.0,135430000.0,-24184000.0,,-1587000.0,,,,,,,,74664000.0,-33634000.0,,2469558000.0,,,,,-19973000.0,,255254000.0,-169754000.0,,487627000.0,,721549000.0,,,204532000.0,2314620000.0,,,,56822000.0,,160167000.0,,,,14257000.0,960682000.0,288156000.0,,,,36094000.0,1566976000.0,,573089000.0,,,,,-205788000.0,-3765000.0,-21490000.0,,,,-0.25,,,,,,,,,,,,,,,,,,,,,
2001-06-30,,24983000.0,9423000.0,181628000.0,69681000.0,,184640000.0,14045000.0,634236000.0,,,,,0.0,,44706000.0,,,,,,405530000.0,,1346931000.0,304410000.0,-21084000.0,389952000.0,313528000.0,,12911000.0,,776198000.0,,,1480019000.0,63082000.0,,,,,,,,,,,,,,,,,,24594000.0,,506351000.0,,,,1282549000.0,,0.14,185056000.0,,,198654000.0,,487627000.0,,,,,-328966000.0,,,19154000.0,,,,84569000.0,,360000.0,,2219758000.0,44514000.0,,,,,2268315000.0,24983000.0,,4696923000.0,494574000.0,,,,,-130805000.0,,-83142000.0,,325011000.0,,,,,,,37858000.0,,,,,162407000.0,117834000.0,-25531000.0,,1505000.0,,,,,,,,62452000.0,504000.0,,2454751000.0,,,,,-6013000.0,,238062000.0,240427000.0,,672267000.0,,662612000.0,,,200204000.0,2428608000.0,,,,51402000.0,,155498000.0,,,,5411000.0,985665000.0,287148000.0,,,,14017000.0,1557146000.0,,542472000.0,,,,,-207426000.0,-88090000.0,-25167000.0,,,,0.14,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,26279000.0,25677000.0,180280000.0,25190000.0,,-318431000.0,0.0,427764000.0,,,,,0.0,,41962000.0,,,,,,412346000.0,,1332771000.0,284455000.0,1056000.0,391430000.0,438577000.0,,12202000.0,,893037000.0,,,1357276000.0,48213000.0,,,,,,,,,,,,,,,,,,25544000.0,,340188000.0,,,,1233225000.0,,0.14,182823000.0,,,198931000.0,,672267000.0,,,,,-146929000.0,,,18353000.0,,,,96050000.0,,-2577000.0,,2104159000.0,5845000.0,,,,,2053981000.0,26279000.0,,4375869000.0,503542000.0,,,,,-90619000.0,,-209720000.0,,41804000.0,,,,,,,38206000.0,,,,,70017000.0,115610000.0,1244000.0,,-7153000.0,,,,,,,,63750000.0,-13407000.0,,2246959000.0,,,,,-1335000.0,,228486000.0,-9367000.0,,353836000.0,,698670000.0,,,190280000.0,2321888000.0,,,,48433000.0,,148318000.0,,,,15090000.0,814548000.0,293446000.0,,,,40767000.0,1405489000.0,,512941000.0,,,,,-210096000.0,-193192000.0,-19345000.0,,,,0.15,,,,,,,,,,,,,,,,,,,,,
2001-12-31,176156000.0,-6868000.0,-7327000.0,,62287000.0,-969267000.0,-48636000.0,32579000.0,240755000.0,,727502000.0,,34264000.0,65416000.0,,40581000.0,7907000.0,3825070000.0,,,1908142000.0,435031000.0,1142039000.0,,322888000.0,-63336000.0,337041000.0,387519000.0,98521000.0,23446000.0,337041000.0,744321000.0,,509681000.0,727502000.0,7907000.0,435031000.0,,,,199816000.0,830566000.0,,69873000.0,-102447000.0,-96223000.0,,166904000.0,270712000.0,,744321000.0,1041878000.0,1348393000.0,24441000.0,2188210000.0,297557000.0,188401000.0,767988000.0,,1041878000.0,111950000.0,,,265425000.0,0.0,199816000.0,-503030000.0,353836000.0,,305200000.0,,,-133816000.0,,,,,482386000.0,-22745000.0,528988000.0,297557000.0,559000.0,76521000.0,1910027000.0,43490000.0,,,,32579000.0,1859860000.0,-6868000.0,1348393000.0,3825070000.0,482386000.0,,,240755000.0,-16751000.0,-102447000.0,791718000.0,-203863000.0,,342252000.0,,-211674000.0,620104000.0,,-84799000.0,,40118000.0,-511393000.0,,,1965210000.0,68494000.0,111950000.0,55447000.0,0.0,-9516000.0,,387519000.0,-1760000.0,-781000.0,65416000.0,180560000.0,,64559000.0,23792000.0,,1908142000.0,-331052000.0,,,,35045000.0,,236820000.0,114850000.0,,305200000.0,,1142039000.0,,1859860000.0,196702000.0,1965210000.0,171614000.0,14491000.0,68494000.0,48166000.0,958622000.0,156121000.0,6976000.0,26929000.0,1910027000.0,-7829000.0,509681000.0,270712000.0,,,,-15156000.0,767988000.0,7724000.0,559708000.0,,49592000.0,,183916000.0,-211674000.0,-217983000.0,-18797000.0,48166000.0,,,,,636252000.0,1229588000.0,-781000.0,103602000.0,528988000.0,,,,,,,,,,,,,,,
2002-03-31,,115044000.0,64381000.0,174250000.0,-18112000.0,,12821000.0,0.0,207439000.0,,,,,116129000.0,,39626000.0,,,,,,397605000.0,,,267670000.0,51746000.0,342473000.0,408588000.0,,10693000.0,,844230000.0,,,716903000.0,47036000.0,,,,,,,,,,,,,,,,,,14536000.0,,314995000.0,,,,1159225000.0,,0.59,204189000.0,,,200579000.0,,305200000.0,,,,,,,,13479000.0,,,,429872000.0,,293000.0,,1875761000.0,-31578000.0,,,,,1831508000.0,115044000.0,1355644000.0,3881645000.0,484292000.0,,,,,-46694000.0,,-100036000.0,,138714000.0,,,,,,,45117000.0,,,,,75085000.0,104137000.0,-24501000.0,,-5605000.0,,,,,,,,59653000.0,-26599000.0,,2005794000.0,,,,,-7100000.0,,223656000.0,210425000.0,,318021000.0,,1111822000.0,,,178539000.0,2050137000.0,,1868000.0,,53096000.0,,138913000.0,,,,33692000.0,624725000.0,268425000.0,,,,98073000.0,763939000.0,,491326000.0,,,,,-215867000.0,-176897000.0,-13466000.0,,,,0.66,,,,,,,,,,,,,,,,,,,,,
2002-06-30,,68517000.0,49490000.0,171122000.0,-30980000.0,,-83111000.0,0.0,219352000.0,,,,,81257000.0,,39754000.0,,,,,,411146000.0,,,279325000.0,20397000.0,360207000.0,392374000.0,,1849000.0,,741522000.0,,,656143000.0,48176000.0,,,,,,,,,,,,,,,,,,13836000.0,,234910000.0,,,,976432000.0,,0.38,186740000.0,,,179004000.0,,318021000.0,,,,,,,,10216000.0,,,,451748000.0,,2665000.0,,1783034000.0,-44115000.0,,,,,1896930000.0,68517000.0,1406776000.0,3796675000.0,492350000.0,,,,,-18949000.0,,-108471000.0,,75252000.0,,,,,,,50663000.0,,,,,46081000.0,100315000.0,-18780000.0,,-6825000.0,,,,,,,,64499000.0,48145000.0,,2013641000.0,,,,,3686000.0,,229788000.0,70037000.0,,234910000.0,,1078715000.0,,,179125000.0,1899745000.0,,10843000.0,,53021000.0,,139371000.0,,,,23975000.0,693242000.0,270802000.0,,,,73465000.0,704319000.0,,509113000.0,,,,,-221548000.0,-129571000.0,-13135000.0,,,,0.4,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,39017000.0,38983000.0,165701000.0,47815000.0,,3123000.0,0.0,201556000.0,,,,,78146000.0,,37553000.0,,,,,,413726000.0,,,288514000.0,2485000.0,353418000.0,384432000.0,,2490000.0,,622653000.0,,,529381000.0,45722000.0,,,,,,,,,,,,,,,,,,13827000.0,,233604000.0,,,,856257000.0,,0.23,176342000.0,,,179229000.0,,234910000.0,,,,,,,,8864000.0,,,,513975000.0,,9000.0,,1710896000.0,38233000.0,,,,,1890184000.0,39017000.0,1416979000.0,3673866000.0,499566000.0,,,,,-35439000.0,,-84181000.0,,-52468000.0,,,,,,,51778000.0,,,,,53580000.0,101565000.0,5239000.0,,6247000.0,,,,,,,,65605000.0,199331000.0,,1962970000.0,,,,,8376000.0,,228657000.0,104610000.0,,238033000.0,,1135793000.0,,,176879000.0,1783682000.0,,1970000.0,,57675000.0,,139326000.0,,,,17626000.0,732259000.0,271649000.0,,,,56609000.0,575103000.0,,517171000.0,,,,,-227917000.0,-153843000.0,-9582000.0,,,,0.24,,,,,,,,,,,,,,,,,,,,,
